DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,0.25,0.317668,0.15876775,0.166682625,0.025631375,-0.963393,0.248358,3.3875365,0.1007165,415.8662025,4.1853835,-2.76803,0.01777559,-0.0183635425,0.0098461395,-6.031738,89.903155,0,0.57028115,-4.2391555,-4.252811717,0.2092003,0.752097471,2.483983,283.9066,295.7886,0,99.34859
1,0.75,0.318578,0.1376045,0.131825875,0.038297,-0.715553,0.305151625,3.82703325,0.082907,416.501741875,3.901245625,-2.68717,0.001173845,-0.02249167,-0.00729797425,-6.224354,89.556605,0,0.4620419,-4.201095,-4.246977038,0.2082078,0.7255498435,2.4930645,286.4465,296.463775,0,99.3621375
1,1.25,0.3051785,0.156952,0.1291845,0.0247505,-0.9506175,0.091212375,2.732969,0.0873605,416.02305225,3.9263485,-2.79534525,0.01699859,-0.0215745925,-0.0071112045,-5.51407,90.400995,0,0.4868535,-4.5407485,-4.291529328,0.203582825,0.712728164,2.462842,283.7896,295.0982,0,99.3588775
1,1.75,0.294188,0.124128375,0.125679,0.037781625,-0.442783,0.260523,3.4238465,0.0858845,416.70432525,3.9598445,-2.79243725,-0.0211264,-0.02027223,-0.00605265425,-5.6099215,91.29672,0,0.5749082,-4.7859540435,-4.2266468,0.2048202,0.7120582615,2.27734625,284.35995,294.80755,0,99.35192
1,2.25,0.3000995,0.169761,0.166003,0.03652625,-0.67623675,0.226677,3.60160125,0.12389,417.652540875,3.9678055,-2.91779975,-0.02225867,-0.0207346,-0.001937885,-5.259262,91.36561,0,0.085992985,-4.7597298805,-4.218465353,0.207528575,0.7179330835,2.335916,285.71955,295.512525,0,99.3690875
1,2.75,0.2976715,0.171604,0.1456245,0.032678625,-0.814761875,0.25960475,3.503836375,0.091539875,416.921934,4.021939,-3.06965575,-0.01859132,-0.02368626,-0.003469909,-5.177199,91.109345,0,0.12374775,-4.7922570135,-4.256930203,0.2089261,0.7162252495,2.3078205,286.48175,295.56655,0,99.357945
1,3.25,0.29996525,0.166498,0.141971,0.0368425,-1.656879375,0.252957,3.33730675,0.135783375,417.35623925,3.9583145,-3.04579075,-0.01631749,-0.021531945,-0.003011036,-5.11892125,90.126675,0,0.16941535,-4.666863,-4.272933682,0.20910065,0.679839571,2.1782335,286.462,295.9533,0,99.35279
1,3.75,0.297624125,0.22083325,0.168134,0.035786,-1.4901285,0.208369,3.188461,0.106774,417.084109,3.7035225,-3.06596425,-0.02031103,-0.0226769525,-0.005506116,-5.24310225,90.409145,0,0.07543608,-4.7921128735,-4.317721348,0.208253375,0.6730757885,2.240581,286.94345,296.08195,0,99.398175
1,4.25,0.29504075,0.11814875,0.10779,0.051996,-1.13580675,0.20779675,3.27270525,0.0872975,416.52442725,3.95874525,-2.9728525,-0.01739252,-0.0339742925,-0.003910904,-5.40175675,90.335615,0,0.11919565,-4.891461968,-4.304423791,0.209484975,0.682859699,2.33526575,286.10705,296.965225,0,99.4321775
1,4.75,0.3009395,0.115595125,0.13609525,0.03729,-0.3051985,0.264904,3.3683145,0.0806245,417.621835,4.02423875,-2.90941575,0.003793021,-0.025628575,-0.004195371,-5.2504565,90.582865,0,0.071904875,-4.861123259,-4.380276198,0.20835965,0.6468584325,2.24991125,283.9983,295.6037,0,99.436815
