DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1
1,5.25,0.018557967,-49.629294735,-1.158308888,0.083519605,377.0551,0.43777604125,-11.994,-12.249,57.468712018,0.3523223769,0.28125,-0.97802,-1.1202,-2.7265,0.008155,1.25415,0.2884275,-59.498925,1.662975,-0.0616675,0.4477475
1,5.75,0.031713764,-52.26277328,-2.011910619,0.0778425165,377.0701,0.4280557,-12.2765,-12.524,57.74035556,0.3560689592,0.28208,-0.97927,-1.1235,-2.72845,0.008155,1.25045,0.282095,-57.6671,1.662975,-0.0635025,0.4462625
1,6.25,-0.031724071,-50.79702291,-1.040545843,0.088766992,377.35425,0.42189655,-12.2695,-12.544,58.74525627,0.3273162258,0.27667,-0.97786,-1.1213,-2.612225,0.004075,1.2534,0.2794375,-57.271075,1.663775,-0.064635,0.443495
1,6.75,-0.0208828385,-48.67809861,-4.54010022325,0.09044211,377.621,0.40241365,-12.2845,-12.597,59.466449375,0.3303265637,0.26625,-0.88326,-1.0522,-2.452125,0.00408,1.25515,0.28048,-58.146825,1.668325,-0.067045,0.4411675
1,7.25,0.084616127,-49.538063545,-2.016282133,0.090714258,377.5184,0.4262691,-12.239,-12.499,58.738418515,0.3118546167,0.28583,2.4727,-0.03776,1.09245,1.01196,2.0522,0.49339,-52.6077125,2.680675,-0.065245,0.4356725
1,7.75,0.001963286,-42.02840359,-0.563672016,0.091364615,377.972975,0.439861625,-12.025,-12.5,57.938690329,0.3048834762,0.24792,15.842,4.0125,11.28575,3.21425,13.81825,9.93875,-38.99275,5.404125,-0.06845,0.433935
1,8.25,0.0157320365,-18.0843844525,-1.772318112,0.0975946475,378.03765,0.36936225,-11.797,-12.034,56.880843876,0.3239411364,0.26542,41.632,10.439,31.65125,8.35355,44.00825,37.408,5.059475,10.998375,-0.0850575,0.421415
1,8.75,0.0698246825,0.529153166,-0.98659840375,0.10736469075,378.2438,0.394438576,-10.87,-11.133,54.7512722695,0.4251869793,0.25417,75.716,17.493,53.88775,12.8315,78.24625,70.97575,24.042,16.377625,-0.1114675,0.38954
1,9.25,0.096069735,4.123064296,-3.11338607975,0.1245538085,377.3095,0.39975374425,-10.30075,-10.652,52.821024133,0.5216077719,0.23708,108.03,25.05,77.88975,17.1195,114.0375,104.5175,40.60175,22.05675,-0.1215475,0.38707
1,9.75,0.21476663425,18.20758275,-1.61749653625,0.119172,377.2695,0.485373075,-10.126,-10.463,50.688117963,0.6261095006,0.27208,151.86,32.568,100.9425,22.047,146.2125,126.325,55.206,31.585,-0.132935,0.3758
1,10.25,0.210763955,24.06907405,-0.82005252325,0.130640629,376.458075,0.517764416,-9.5169,-9.8632,49.75006886425,0.768834518825,0.29625,179.41,39.406,121.085,26.07,168.3575,143.43,66.66475,35.51725,-0.121325,0.37845
1,10.75,0.267716617,36.0241016325,-0.2632807225,0.17094901575,376.04225,0.5688866,-9.078275,-9.2827,47.95034810975,0.9063678392,0.36208,224.99,45.408,136.205,28.751,207.0525,159.0075,76.6681,43.945125,-0.1214475,0.374345
1,11.25,0.235646931,45.30462328,-1.103001286,0.1630197675,375.3046,0.64178139025,-8.762075,-9.148,46.257557959,1.0580919643,0.47583,216,47.957,136.985,29.9215,181.0775,163.895,78.92725,52.6905,-0.12232,0.3852
1,11.75,0.24170290475,57.85496353,-0.46811015675,0.1780286,374.19855,0.638776222,-8.299,-8.6272,45.534725695,1.11139209975,0.53499,223.63,48.025,138.5675,31.1035,195.9675,165.3825,81.266135,48.27075,-0.1249,0.3883275
1,12.25,0.277439024,52.503853105,0.1785504875,0.197124175,374.7525,0.77060918175,-8.008025,-8.2928,44.5043536815,1.1630151669,0.59059,245.78,49.37,142.595,32.681,205.735,164.16,79.443025,46.799,-0.175165,0.3231375
1,12.75,0.36440696775,49.9802362325,0.815929868,0.206271175,374.06,0.745622325,-7.81295,-7.9823,43.2855008825,1.223439151575,0.69875,237.24,49.12,140.5975,31.0385,206.54,156.63,79.8874,46.929,-0.1566375,0.32065
1,13.25,0.345362279,49.1780381,0.0527927145,0.2601597,373.6912,0.91475629375,-7.46955,-7.6105,42.752333228,1.2891019311,0.81208,225.54,44.827,131.825,29.0855,194.795,147.68,76.03475,45.067,-0.1121175,0.34444
1,13.75,0.272388161,36.2295849425,-0.602534766,0.2499659,373.9082,0.931089983,-7.508475,-7.6996,42.641973457,1.278647992575,0.87791,200.79,39.116,111.5325,23.9665,176.5675,138.8425,63.32975,36.014875,-0.09783,0.3454325
1,14.25,0.267917369,27.98203822,-1.1679468245,0.2416061,373.35225,0.905616912,-7.5694,-7.6436,42.12596814425,1.290570954875,0.87541,171.79,29.567,92.63675,18.68,145.3525,122.3825,42.993,27.162125,-0.072195,0.3964325
1,14.75,0.24385081,19.929181995,-0.566753496,0.239335432,372.9092,0.8802521485,-7.45705,-7.605075,41.905412862,1.2900136342,0.793125,131.5175,23.861,71.8595,14.9755,105.19,101.1985,31.6203,19.82625,-0.04796,0.411625
1,15.25,0.194235312,6.5966074605,-1.128825255,0.2570885,373.13845,0.905683644,-7.586675,-7.679875,42.1220957085,1.22018014755,0.81822,85.8335,14.378,45.7545,10.293,70.913,67.0585,10.400225,14.55625,-0.045345,0.43165
1,15.75,0.101976124,-17.5329371025,-2.243065137,0.2148915305,373.1796,0.720505241,-7.91145,-7.9702,43.7210075005,1.1698904455,0.6659275,42.2315,6.6252,19.824,5.42255,35.67825,31.85925,-23.70925,7.999325,-0.0237925,0.44899
1,16.25,0.068787364,-32.106760495,-4.8540919535,0.18280266625,373.27315,0.721578,-8.068275,-8.20415,46.2349949575,1.09253482975,0.5902,10.31275,1.2995,4.8547,2.5017,7.27715,3.88315,-55.48625,3.999025,-0.017885,0.445355
1,16.75,0.0092574965,-39.3099835175,-2.95735321,0.1522413,374.273375,0.70427555,-8.371,-8.556,47.927975564,1.0185304975,0.526555,0.053585,-0.77103,-1.0604,0.04075,1.308875,0.3282,-65.7420075,1.7995875,-0.019725,0.4479075
1,17.25,0.026016096,-44.41570773,-2.799901067,0.1401568,374.335,0.7235045,-8.55195,-8.811125,49.4482414655,0.95198668185,0.476455,-0.984135,-1.1343,-2.9351,0,1.209375,0.2929725,-66.65605,1.585925,-0.0198675,0.4440425
1,17.75,0.046930837,-40.21940181,-1.71059444375,0.1447081,374.51275,0.677245,-8.795575,-8.9547,50.863760543,0.919697363,0.51416,-1.060725,-1.136,-3.0195,0,1.20555,0.2978675,-67.182875,1.5881,-0.024675,0.4459125
1,18.25,0.1064443725,-40.85236697,-3.1734293715,0.1308,374.2559,0.686560165,-9.004,-9.246525,51.767228609,0.8655075287,0.5434275,-1.052475,-1.1341,-2.9798,0,1.20105,0.293285,-65.4245,1.618775,-0.02746,0.4451325
1,18.75,-0.022971772,-37.93212368,-3.44032836625,0.1328846,374.4516,0.62016527875,-9.410625,-9.60785,51.870135218,0.803475655,0.502705,-1.031625,-1.1332,-2.9584,0,1.20665,0.2955825,-65.3445,1.617325,-0.02816,0.4407175
1,19.25,-0.0591000245,-44.4832837,-3.555698074,0.135446305,374.59,0.6477165,-9.76015,-9.969275,53.031530298,0.773139484,0.452805,-1.03235,-1.1335,-2.9628,0,1.21745,0.2958325,-64.905775,1.6209625,-0.0282425,0.4453825
1,19.75,0.0948130885,-50.20458723,-1.520999039,0.120573575,374.684225,0.602809393,-9.984,-10.23975,53.377211805,0.7184385534,0.46937,-1.0251,-1.1328,-2.961025,0,1.230775,0.29396,-61.0897,1.6326375,-0.031915,0.4461125
1,20.25,0.04142801475,-47.4513815025,-1.728683143,0.115635992,374.4706,0.535631295,-10.17525,-10.47725,53.717528069,0.6968041169,0.409265,-1.026,-1.1331,-2.9017,0,1.223925,0.28847,-61.89845,1.6361,-0.03404,0.4434425
1,20.75,0.060240554,-47.86991823,-3.221537945,0.1172073535,374.539675,0.536141919,-10.44675,-10.75125,54.172509524,0.6351914387,0.4317675,-0.996645,-1.1335,-2.8611,0,1.237875,0.28505,-59.846375,1.640625,-0.0465975,0.4454625
1,21.25,0.037617678,-43.99350237,-1.92212452,0.1028147085,374.829,0.49676429525,-10.71225,-10.9175,54.565655576,0.5988533136,0.37593,-1.016825,-1.1334,-2.8933,0,1.2386,0.2893025,-60.042875,1.64345,-0.0491125,0.4424875
1,21.75,0.000846,-49.63767341,-2.53265521,0.112019139,374.8441,0.537825858,-10.85325,-11.2235,55.23522165,0.5580242725,0.4128075,-0.9937425,-1.1335,-2.882875,0,1.237575,0.2908425,-59.457325,1.6439,-0.055205,0.4444775
1,22.25,0.02879825675,-51.1307927725,-2.1844825725,0.11299935,374.8618,0.45491625,-10.8845,-11.225,55.991361439,0.5290482591,0.33947,-0.9899225,-1.133,-2.81165,0,1.240825,0.284825,-58.898125,1.650075,-0.056525,0.44318
1,22.75,0.0506948365,-46.75040313,-3.215212723,0.09357522,374.60295,0.5205738,-11.1905,-11.4485,56.04444923,0.4967193137,0.3838475,-0.9804375,-1.1337,-2.747525,0,1.23995,0.2874775,-59.16365,1.6509875,-0.060305,0.4428325
1,23.25,-0.0079256665,-45.6734201325,-2.25646714175,0.109891034,374.82195,0.528196825,-11.469,-11.76,54.882643252,0.4963558393,0.305515,-0.991495,-1.133,-2.6714,0,1.243,0.28784,-59.609625,1.651525,-0.065315,0.443795
1,23.75,-0.034957177,-48.43674035,-1.178473498,0.1099226,375.280825,0.5449567,-11.6755,-11.88725,55.5672151685,0.465839442775,0.3092675,-0.983725,-1.1327,-2.644425,0,1.23625,0.287465,-59.4955,1.654575,-0.062415,0.44452
2,0.25,-0.068147775,-47.84880228,-2.708567629,0.0774649725,374.8986,0.517654925,-10.5375,-10.747,53.443861895,0.626924470325,0.39197,-0.89433,-0.96777,-2.533375,0.13864,1.242525,0.285285,-62.1678,1.6532,-0.40066,-0.21947
2,0.75,-0.10964361925,-48.451208445,-3.114777158,0.088752059,375.9267,0.525063915,-10.8,-11.01875,54.02569656725,0.63345500195,0.445825,-0.9038025,-0.9457,-2.5975,0.10594,1.244625,0.287075,-60.974,1.6588625,-0.40121,-0.21136
2,1.25,0.030678985,-49.71019985,-2.2212805835,0.0747484835,375.8099,0.527810143,-10.939,-11.2045,54.655565415,0.5553061529,0.295,-0.92168,-0.93315,-2.376375,0.04892,1.24905,0.2869825,-60.827225,1.653675,-0.40247,-0.20845
2,1.75,-0.02095112075,-51.39600987,-1.32990222525,0.08215613,375.75895,0.43303157725,-11.126,-11.37925,55.179865605,0.5731378096,0.3254075,-0.8730075,-0.913,-2.500875,0.03263,1.246075,0.2891925,-59.492,1.6577375,-0.40606,-0.21678
2,2.25,-0.0213855455,-52.616618805,-3.51757329525,0.084546615,375.665,0.5736443,-10.998,-11.2365,55.0505663385,0.5423186755,0.3659275,-0.8910675,-0.85863,-2.548,0.04078,1.2457,0.2849725,-59.049275,1.660075,-0.40645,-0.22002
2,2.75,-0.0162003845,-50.8822860275,-1.104291776,0.09227018,375.57,0.4698287,-11.0725,-11.33975,55.087721052,0.566271506075,0.3626,-0.890835,-0.88432,-2.435575,0.05704,1.2456,0.2854475,-59.577275,1.6544875,-0.40706,-0.21843
2,3.25,0.00707826525,-50.75030145,-3.168795803,0.081338509,375.78,0.5049404,-11.20725,-11.4355,55.583650742,0.522897377,0.381765,-0.9063975,-0.86405,-2.33265,0.11417,1.252325,0.28636,-57.9593,1.657225,-0.41049,-0.21571
2,3.75,0.03977814025,-46.3601119875,-2.533785108,0.09277698925,375.9794,0.481305908,-11.2205,-11.487,56.13301200475,0.509598493725,0.3323925,-0.8965725,-0.86702,-2.41655,0.09778,1.253975,0.2814525,-59.0532,1.656525,-0.40992,-0.21515
2,4.25,0.017090753,-49.25180719,-3.92090595175,0.08603802,375.7575,0.493597255,-11.3885,-11.707,55.6625358445,0.4631482164,0.35749,-0.857075,-0.83902,-2.501325,0.09778,1.247025,0.2850825,-59.3037,1.6567,-0.41062,-0.21177
2,4.75,0.039021426,-48.568815575,-2.69987980525,0.08364611,375.84215,0.467004748,-11.37,-11.724,56.40434533375,0.454868684775,0.3138525,-0.86062,-0.79936,-2.416675,0.0571,1.253325,0.2850025,-60.4112,1.6616625,-0.41015,-0.21344
2,5.25,0.024679482,-45.519906415,-3.582777243,0.07827309,375.877225,0.504784401,-11.71,-11.94375,56.5836520525,0.4525150323,0.2825025,-0.88105,-0.83327,-2.333875,0.05708,1.251025,0.2886925,-59.5793,1.6627,-0.40804,-0.21256
2,5.75,0.059692359,-48.46369543,-4.15628565,0.07053195,375.9423,0.4333532,-11.87,-12.0655,57.0606946625,0.42935183645,0.27896,-0.890625,-0.83555,-2.27955,0.07335,1.2533,0.2908425,-57.867,1.66215,-0.40641,-0.2092
2,6.25,0.003705852,-48.08178645,-1.738800921,0.070131865,375.964975,0.508566189,-11.904,-12.0625,57.29634905975,0.4068385191,0.319065,-0.6098075,-0.72855,-1.47325,0.15495,1.260025,0.289765,-56.92,1.671825,-0.40516,-0.20779
2,6.75,-0.072511273,-49.8487580975,-1.868021499,0.07656035,375.838375,0.466127035,-12.096,-12.362,57.2198738585,0.411686639175,0.2750025,1.4379,-0.08183,0.4748175,1.744,1.4313,0.33453,-52.896,2.5166,-0.4042,-0.21044
2,7.25,0.012940663,-35.5255845125,-1.42196079275,0.074580275,375.95915,0.50065355175,-12.148,-12.2935,56.84328002575,0.40249637325,0.2919825,13.52825,4.3997,9.9844,4.2888,12.005,7.854225,-33.777,5.6455,-0.40475,-0.21342
2,7.75,0.0979110295,-14.18011258,-3.5327971715,0.088367157,375.948925,0.4417843,-11.65075,-12.21975,55.6862261225,0.47996189685,0.269685,44.344,12.866,29.20275,10.351,41.923,35.95875,2.0446,11.749875,-0.40237,-0.22346
2,8.25,0.17063653,-0.040574351,-3.592152063,0.08951459,375.689575,0.43393445,-10.973,-11.274,53.48620245875,0.5718327766,0.28927,76.9845,24.131,57.904,17.237,72.91325,66.61175,24.5492,19.257875,-0.40792,-0.22903
2,8.75,0.19020945975,15.1541544675,-2.07170070725,0.101750842,375.54165,0.493138458,-10.1785,-10.5735,50.58138472,0.7599668472,0.3105175,120.47,35.818,83.73075,23.365,109.7075,103.42,36.641,29.919375,-0.41418,-0.22269
2,9.25,0.2396978325,23.6721990825,-2.060821309,0.12101409725,375.285,0.54052655,-9.6105,-9.89795,48.369043703,0.9135101818,0.35645,162.15,47.506,124.3175,30.647,146.2675,127.4975,67.262,38.5655,-0.42299,-0.24477
2,9.75,0.2976106035,49.81535304,1.13548655675,0.135602977,374.99,0.5741559145,-9.10355,-9.28595,45.655991826,0.995496830175,0.4818675,221.415,60.599,146.37,36.867,191.48,147.02,90.182,53.585625,-0.42336,-0.24688
2,10.25,0.293791218,59.873226685,1.1029888625,0.159677075,374.975675,0.6899738265,-8.6108,-8.651175,43.0376594825,1.07022295645,0.606555,230.2275,68.637,165.04,42.766,219.2475,158.4975,102.1043,59.443,-0.42324,-0.25611
2,10.75,0.3241868605,70.67479982,0.059198249,0.19076303,374.77,0.8064834825,-8.490325,-8.271375,41.1856882285,1.209156582,0.76541,299.705,79.314,188.19,45.217,278.0625,175.7425,119.32,66.44725,-0.42546,-0.26455
2,11.25,0.314766732,84.032510875,2.70879411575,0.2338362,374.7343,0.870162125,-7.97825,-7.67895,40.32706822675,1.2931787379,0.861875,344.6975,83.592,215.13,49.337,309.5875,193.84,136.736,86.174625,-0.40991,-0.25332
2,11.75,0.34918590025,94.35737326,0.9453418625,0.2615516835,374.08,0.96000685,-7.51715,-7.2432,38.9438411,1.3710220411,0.9705225,344.25,88.445,213.6825,52.718,310.315,194.5375,134.854,90.6675,-0.39823,-0.24802
2,12.25,0.4071229025,89.852945005,4.13732057,0.273619951,374.66235,1.049052884,-7.26365,-6.93225,37.7386241295,1.42100537165,1.0156,364.96,84.65,213.38,50.025,332.2225,190.7475,137.34,86.83475,-0.39845,-0.25913
2,12.75,0.3626617805,97.0468090075,2.43181522475,0.30739995,374.57085,1.251484,-6.6402,-6.7419,37.17486072725,1.41819409115,1.241475,345.885,78.543,198.365,45.271,295.5825,182.2575,128.734,71.64575,-0.39614,-0.24758
2,13.25,0.3453545925,77.28749334,1.8285541935,0.33274,374.7546,1.3004275,-6.41665,-6.58845,36.434300623,1.42287298455,1.21225,319.115,69.192,167.475,42.347,283.6125,172.9225,108.612,70.1985,-0.38023,-0.21623
2,13.75,0.369836595,67.237454895,1.808779469,0.32964836425,374.73305,1.284714,-6.31375,-6.45715,36.7932110695,1.481984209425,1.194675,289.7925,60.738,157.2,37.406,248.0475,167.655,101.669,58.898625,-0.36033,-0.20235
2,14.25,0.29304328975,51.726474,1.000272979,0.3263794,374.60465,1.307494,-6.21685,-6.2716,36.1339906005,1.557777598825,1.278775,263.95,51.208,136.3325,32.986,218.46,159.7725,83.9947,50.04,-0.33653,-0.19477
2,14.75,0.223781039,41.6015128,2.515543475,0.3273239,374.6,1.284243,-6.244425,-6.24845,35.832097172,1.5182343798,1.24875,210.63,42.623,111.31,27.275,169.62,139.3925,62.368,39.89775,-0.33402,-0.18495
2,15.25,0.238965794,31.90758427,-0.134666047,0.31058435,374.382325,1.202538,-6.374,-6.279125,36.441848512,1.5344336389,1.193225,154.37,31.4685,78.99875,21.206,127.2275,111.345,42.425,29.473625,-0.31889,-0.17431
2,15.75,0.231891878,14.23623316,-1.8154903515,0.265613,374.535,1.00022044425,-6.368725,-6.28635,36.59686218675,1.491206915925,1.061175,106.455,23.13325,57.7085,16.596,86.1235,79.6875,18.84425,20.62975,-0.32403,-0.17774
2,16.25,0.16947385675,-6.83993195575,-1.63743619875,0.22381085,374.35,0.8718447,-6.6453,-6.7102,37.941138399,1.3882564409,0.8088425,55.02275,10.78175,26.19575,8.728,44.7895,39.38,-10.0725,13.150625,-0.314185,-0.1652925
2,16.75,0.105926506,-26.64522302,-3.3621523545,0.16853722675,374.74425,0.804026375,-7.19,-7.26175,38.795633355,1.283404862,0.6966575,18.046,3.3639,8.349075,4.0575,14.32375,10.4095,-56.202,5.577625,-0.313855,-0.1607175
2,17.25,0.041083851,-36.725152085,-1.76258518225,0.15290595,374.8341,0.812809975,-7.5114,-7.5091,40.546268004,1.1967705977,0.58718,1.60055,-0.27893,0,1.9401,1.385475,0.3435025,-69.781,2.2742375,-0.3207,-0.1672325
2,17.75,0.004329126,-37.87104012,-3.5133923165,0.1445,375.0625,0.7778185,-7.62585,-7.83655,42.47271033,1.16178865245,0.6170775,-0.65471,-0.93172,-2.529775,0.17938,1.225825,0.2989575,-72.4894,1.64195,-0.3252075,-0.1728675
2,18.25,0.0382202715,-41.009667885,-2.246991393,0.11695975,375.195,0.7159619435,-8.058075,-8.117425,43.900391486,1.0921787332,0.6013475,-0.952325,-1.019775,-2.866225,0.2692,1.21405,0.2950125,-71.5816,1.62295,-0.340335,-0.1810275
2,18.75,-0.03110136275,-43.650374955,-2.217239232,0.114594642,375.315825,0.6308856795,-8.37785,-8.46395,44.924998714,1.0543107368,0.5586375,-0.9536825,-0.9903525,-2.695725,0.31799,1.2139,0.2996525,-70.05825,1.6353625,-0.3520975,-0.1799725
2,19.25,0.04409208225,-42.794668935,-2.45580805025,0.1058425215,374.72,0.6417698,-8.6513,-8.763475,46.14556003625,0.9976929762,0.5900975,-0.9273175,-0.99941,-2.568325,0.33411,1.209575,0.300845,-67.0546,1.641275,-0.36213,-0.180625
2,19.75,0.04255596275,-44.71966792,-2.73641048825,0.10433315,374.973975,0.62532915,-8.921675,-8.99915,47.99156774325,0.920317754075,0.603535,-0.9196175,-0.9489575,-2.5735,0.39948,1.218175,0.30075,-66.1107,1.64155,-0.3681925,-0.184565
2,20.25,0.06622378975,-47.2325015275,-2.8612697395,0.09718101,375.1525,0.6515470605,-9.11885,-9.063975,49.2682344765,0.893140842225,0.5237425,-0.930915,-0.96755,-2.587625,0.33427,1.220425,0.30335,-66.479,1.6409375,-0.3865075,-0.1890125
2,20.75,0.03798614,-49.3859314125,-2.569254412,0.0924108925,375.325,0.5827494,-9.2837,-9.4806,49.01920785475,0.83862701955,0.5033275,-0.94003,-0.96018,-2.575075,0.25265,1.22045,0.303625,-64.563275,1.641925,-0.3886025,-0.1875725
2,21.25,-0.0100047205,-48.732575465,-2.0941059195,0.0876959325,375.98,0.51665605,-9.4717,-9.64625,49.475504727,0.758937216,0.456035,-0.917495,-0.978585,-2.578625,0.08153,1.218175,0.2962775,-63.73075,1.642025,-0.3899775,-0.20054
2,21.75,0.04895560975,-51.71895071,-2.606680416,0.084219238,375.8375,0.5527263,-9.493,-9.761275,50.70026455725,0.75732961085,0.471555,-0.9161425,-0.981975,-2.4146,0.23666,1.228125,0.29687,-63.8658,1.6441,-0.3928675,-0.205805
2,22.25,-0.00488493725,-50.18039795,-2.0500648515,0.0853534875,375.7175,0.5617678,-9.662175,-9.8041,51.15184421025,0.710431777625,0.43697,-0.932625,-0.97325,-2.3639,0.22815,1.229575,0.29719,-62.9047,1.644325,-0.39403,-0.20814
2,22.75,-0.018122681,-48.1857576825,-2.0855358185,0.088857169,375.7075,0.603704425,-9.7812,-10.02325,52.130273978,0.7055061509,0.42249,-0.94285,-0.937455,-2.401675,0.26082,1.23445,0.294105,-62.379,1.6495125,-0.393065,-0.209765
2,23.25,-0.033727293,-46.16141878,-2.287891937,0.083265595,375.7826,0.55387975,-9.9854,-10.14,52.520231939,0.6819310523,0.44083,-0.93243,-0.9582025,-2.407375,0.16302,1.2334,0.2959825,-61.9898,1.648775,-0.39514,-0.2162425
2,23.75,-0.06421539875,-50.51663236,-3.08965399725,0.0855176175,375.89955,0.5774543,-10.115,-10.236,52.64403582875,0.672356925375,0.41843,-0.9199375,-0.9520975,-2.43485,0.17111,1.238925,0.2923025,-60.90325,1.65165,-0.399005,-0.2148175
3,0.25,0.0656484725,-52.580097695,-3.1341434745,0.106333,386.726,0.489747933,-5.58195,-5.8726,51.35659688225,0.881245810275,0.424365,-0.822545,-0.99728,-2.455625,1.45275,1.18395,0.3035225,-67.046425,1.6412625,-0.1673975,-0.043255
3,0.75,0.1336517515,-52.3287932125,-2.995244941,0.09685652775,387.85,0.5072159955,-5.73175,-5.933975,51.85849742925,0.842042519325,0.416345,-0.7567625,-0.95039,-2.19075,1.3779,1.18425,0.30149,-67.3987,1.641225,-0.1695425,-0.0517575
3,1.25,0.1437180475,-53.30570778,-1.19538201325,0.08591513,387.89645,0.49088675,-6.0014,-6.14185,53.22591944925,0.830257028125,0.4259325,-0.80752,-0.95219,-1.882025,1.467525,1.1912,0.3019225,-66.509925,1.6430125,-0.1735225,-0.0453125
3,1.75,0.1160995765,-52.93192795,-3.650828469,0.094298725,387.7223,0.553723925,-6.2258,-6.46855,53.9986371515,0.77226844425,0.3938475,-0.77251,-0.91768,-2.0306,0.9963225,1.18965,0.3009675,-65.2645,1.6364125,-0.1763275,-0.045115
3,2.25,0.01092276075,-50.358246755,-2.719469227,0.08657438225,387.64855,0.52487574325,-6.327,-6.596575,54.2542531545,0.7615594351,0.388225,-0.6858925,-0.90453,-2.287175,1.07865,1.20325,0.304225,-65.87795,1.6439,-0.177655,-0.047385
3,2.75,0.08096387125,-50.1237685475,-3.2587224545,0.094164357,387.676975,0.544571,-6.493075,-6.740175,55.2068769095,0.7220334578,0.3605125,-0.69538,-0.88152,-2.0306,0.846015,1.20595,0.306215,-65.271675,1.6417625,-0.1813925,-0.04746
3,3.25,0.14806323,-56.487869035,-2.1519580095,0.1009430345,387.76715,0.47518455,-6.6726,-6.820425,55.13933783575,0.64815596175,0.374785,-0.739475,-0.85941,-2.2207,0.9516925,1.2131,0.3079025,-65.11735,1.64225,-0.1844475,-0.0484125
3,3.75,0.10341530625,-48.35807412,-3.82844148625,0.0899783375,387.883025,0.5435063325,-6.724125,-6.99505,54.99289138175,0.62458633955,0.3965575,-0.764285,-0.86608,-2.018475,1.0737,1.208625,0.311565,-65.241225,1.6466125,-0.1867975,-0.0561875
3,4.25,-0.04313998575,-54.6099927,-4.9987075085,0.083140888,388.1923,0.5010342,-6.86755,-7.00895,55.42802881275,0.604409038875,0.3248975,-0.7357025,-0.92329,-1.818575,1.3948,1.21165,0.30911,-64.362275,1.64565,-0.18852,-0.058715
