DOY2,HR2,CO2,CO2_SIGMA,H2O,H2O_SIGMA,FC,LE,H,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,TA_1_1_1,RH_1_1_1,TA_1_2_1,RH_1_2_1,TA_1_3_1,RH_1_3_1,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT
1,8.25,391.185675,0.42102535,0.6022457,0.04686747,-0.3663141,-0.40029975,-9.8819275,1.262774,0.05285689,-0.0363551925,0.3031886,0.2297406,0.04633788,87.18001,-4.853852,11.3206,-3.02532875,10.51689,-5.21537025,72.2706325,3.46589425,-3.922795,0.125112,-3.53953,-47.3805925,6.0240555,1.3068055,208.083175,290.173025
1,8.75,391.8312,0.4950084,0.789019975,0.047632095,-0.35348465,-0.7598718,-5.872098,1.13853875,0.07022896,-0.03764638,0.32936165,0.289815625,0.056281245,87.22651,-4.610576,11.666105,-3.01374475,11.11173,-5.1920835,69.86254,3.4343815,-3.83047675,0.1032144,-3.45698725,-14.35222,27.46561,6.53649975,212.4838,291.1346
1,9.25,392.182,0.4512759,0.7266125,0.04562334,-0.374463525,-1.150442,-6.63924,1.1888895,0.06918301,-0.0599742425,0.35412515,0.34899845,0.05822794,87.206785,-4.1046885,11.11843,-2.8254645,11.56374,-5.40525125,70.980665,3.495894,-3.3502385,0.12874025,-3.1986505,16.45039,55.48122,10.43339,208.8571,294.545
1,9.75,389.454625,0.507827625,0.7877417,0.044317225,-0.1645162,-0.742524,-3.525861,1.070809,0.06922746,-0.036981895,0.36212465,0.2866752,0.07584466,87.202735,-3.3600375,13.02277,-2.673519,13.09658,-5.462697,68.2177225,3.59021925,-3.6218355,0.14885045,-2.8929605,42.27033,79.27288,16.76772,214.5726,299.0306
1,10.25,390.88205,0.44975245,0.87268685,0.048676135,-0.1864201,-0.55784065,-0.2643676,1.363611,0.06490519,-0.02339671,0.3066293,0.2693129,0.083009605,87.23429,-4.0024565,14.833655,-2.06660175,14.41393,-5.44096775,67.0894075,3.627239,-3.50802,0.13140365,-2.3788315,59.48341,123.5556,23.60883,221.685,302.9831
1,10.75,386.8037,0.511535875,0.873042125,0.050801865,-0.2241733,-0.16474865,-0.718337725,1.26596275,0.07043305,-0.0338599475,0.309685025,0.2616914,0.1032841575,87.23793,-3.29967725,16.78793,-2.081075,16.47211,-4.77418775,65.47368,3.709291,-2.97835925,0.14153915,-2.08257675,88.78894,161.8829,28.88689,214.0144,307.0201
1,11.25,389.6266,0.472728,0.9737914,0.05344899,-0.2806413,0.256790225,0.60659965,1.299831,0.08094555,-0.0464058425,0.3367407,0.3029256,0.1143023,87.22366,-2.661981,16.198055,-1.565587,15.4243275,-4.358833,64.236685,3.6809375,-2.625609,0.130873,-1.706977,125.70855,207.3971,34.5512225,216.38905,311.797375
1,11.75,390.883675,0.591226575,1.093725,0.06980155,-0.412289,0.1722639,3.314377,1.164439,0.07846367,-0.05421517,0.3273686,0.2961986,0.1241917,87.19773,-2.273543,16.0571575,-1.799162,15.2123225,-3.707009,64.283525,3.8538185,-2.269085,0.1611676,-1.322165,133.384925,229.348675,42.958835,218.676275,315.6172
1,12.25,390.5466,0.703597125,1.043313975,0.066572075,-0.4240772,1.19541275,4.153886,1.23243,0.0769895525,-0.0491052175,0.3325151,0.3296714,0.1406721,87.14223,-1.727813,16.14435,-1.39811875,15.33338,-3.1822025,62.20735,3.857872,-1.311534,0.1383208,-0.8915839,146.1563,246.2782,52.731,216.0185,317.6595
1,12.75,392.981775,0.563352,1.215904,0.0578482675,-0.2657489,1.34030475,4.6784475,1.260066,0.08118214,-0.03874732,0.342539,0.3212894,0.1355678,87.08723,-1.462411,19.24002,-1.358214,18.52599,-2.7117375,62.049295,3.873137,-1.388477,0.1529746,-0.7050115,124.95525,235.8132,45.707885,219.22325,318.96095
1,13.25,393.658375,0.5132964,1.323869,0.0811553025,-0.3883538,1.17166275,6.786284,1.350866,0.08518796,-0.04315268,0.3890584,0.3669191,0.1372044,87.05286,-0.8969384,18.4145,-0.9301624,17.88154,-2.1550875,61.36306,3.973472,-0.8912404,0.152679,-0.07135632,148.840575,240.81075,53.676685,216.660375,321.03465
1,13.75,394.06265,0.488117725,1.38456925,0.074493025,-0.4916904,2.435057,7.1021805,1.268484,0.08803,-0.03645947,0.3708697,0.3740829,0.1361997,87.02666,-0.7206739,16.220055,-0.451825325,15.6304875,-1.5633265,59.036825,4.064282,-0.4330625,0.1425909,-0.3118267,116.9565,244.2109,53.27043,218.70395,321.9483
1,14.25,394.758025,0.483812,1.42956725,0.0657312425,-0.3911393,2.39457,4.11812725,1.272156,0.08318884,-0.03906132,0.3956082,0.3912184,0.1521742,87.00559,-0.5150312,18.5749275,0.0148114275,17.55318,-1.1506025,57.608735,3.96720675,0.03128681,0.1531106,-0.1923517,111.4616,212.6672,38.42608,224.27355,324.9089
1,14.75,394.2327,0.5593268,1.34849425,0.0603157025,-0.3997691,3.7643195,5.648994,1.088976,0.09038942,-0.0480921725,0.3454629,0.3933885,0.1444907,86.98015,-0.07706672,17.91182,0.188984425,16.93517,-0.6600944,58.32716,4.0795245,0.2907786,0.1440814,-0.1609353,84.0658675,175.806725,37.061305,219.573,324.131475
1,15.25,394.55715,0.5244409,1.32086075,0.0648400975,-0.54957035,3.072486,3.45547525,1.368377,0.08766837,-0.06868693,0.364558,0.4022464,0.1501182,86.98457,-0.1049891,19.7374325,0.271289075,18.6385875,-0.37089305,61.46403,4.04316975,0.5832511,0.1414017,-0.1714578,65.0755225,162.211325,32.0275925,218.581775,323.488
1,15.75,390.87435,0.63209715,1.3928095,0.05382112,-0.50860235,1.97998,4.413276,1.348375,0.09167048,-0.06131906,0.3498417,0.3776749,0.1442035,87.00361,-0.02400341,20.8966,0.34176365,19.69944,-0.37400275,58.89782,4.29846,0.5391093,0.1243182,-0.131184,28.322,111.651525,22.96901,218.5142,323.242625
1,16.25,390.7113,0.5319599,1.344076,0.0468034,-0.48206155,0.2138162,0.06618386,1.558159,0.0810220825,-0.0391389525,0.3854325,0.3644505,0.1221755,87.00615,-0.4160618,18.441305,0.3531684,17.94859,-0.39429165,58.09127,4.184538,0.3464378,0.0980861275,-0.1158999,3.69623625,80.1843575,18.6339,218.19095,320.21425
1,16.75,389.700625,0.5367205,1.15539775,0.0417855825,-0.3305235,0.707654875,-0.44316095,1.6604395,0.08337572,-0.047942065,0.3389592,0.3498847,0.11466495,86.99913,-0.447940225,15.8219525,0.21095945,15.154865,-0.6278944,58.05759,4.168758,0.3214483275,0.0921381275,-0.0983595325,-36.219225,39.55986,7.012389,219.301575,316.65205
1,17.25,387.163125,0.446813825,1.14120675,0.045184045,-0.513640375,-0.0019816305,-0.31391529,1.6318985,0.071684085,-0.04160578,0.340964575,0.2754362,0.08434602,87.0208775,-0.80504025,16.540315,-0.1346115265,15.6458125,-1.34467325,59.539635,4.2540145,-0.0220801225,0.0855061275,-0.295231675,-66.7810875,8.07654175,1.7929725,221.4188,312.491225
1,17.75,386.96675,0.43176505,1.33387125,0.04734058,-0.562201,-0.0341504455,-1.541739,1.56231375,0.057421265,-0.04732846,0.261882725,0.290383125,0.0590682475,87.0508625,-1.09759425,17.3908725,-0.4085956,16.3496625,-1.468808,59.8458375,4.2016735,-0.2678255,0.0876606,-0.584033575,-97.99912,3.2803675,0.68016665,219.592625,309.58805
1,18.25,385.9372,0.3393658,1.1717995,0.03514926,-0.44615375,-0.1809194,-4.047912,1.487761,0.0688012275,-0.046786115,0.310506625,0.302960725,0.0566984925,87.06635,-1.4012405,16.50465,-0.35449575,15.46176,-1.59201175,60.637085,4.250635,-0.24951715,0.10072495,-0.775139275,-99.26141,3.2803675,0.393916675,217.395025,307.3106
1,18.75,385.9687,0.3671358,1.164306,0.03717896,-0.29415405,-0.38379495,-1.95018275,1.611106,0.06111064,-0.04519803,0.3194472,0.312668225,0.0591781275,87.0689425,-1.7107885,16.75938,-0.969214,15.83761,-1.925357,61.055835,4.148458,-0.7513611,0.111997625,-0.910636325,-96.9800275,3.2803675,0.3357778,216.170275,305.91405
1,19.25,385.6983,0.3756637,1.132474,0.054271685,-0.403131,-0.3215945,-2.79509525,1.755991,0.0623997375,-0.046112735,0.371612175,0.339215075,0.0593910325,87.0737425,-2.04606675,16.42349,-1.080186925,15.59889,-2.5719125,59.898715,4.155496,-0.87519155,0.126870625,-1.10473825,-97.46563,3.2803675,0.345166675,212.9848,304.28005
1,19.75,386.4817,0.498374,1.229371,0.05081289,-0.3978944,-0.161361245,-4.027175,1.86321525,0.06906702,-0.04154873,0.35151565,0.352915525,0.0580895,87.076345,-2.2600455,17.1043175,-1.298646,16.363875,-2.364004,61.79685,3.988084,-1.10127875,0.117718375,-1.17397475,-96.1636,3.2803675,0.3179028,215.0435,300.7321
1,20.25,385.1031,0.4875367,1.18416675,0.05518095,-0.423101,-0.9647676,-4.2060065,1.71975775,0.0798134475,-0.03936597,0.325226025,0.39579205,0.0566201175,87.074785,-2.34774325,15.999145,-1.49419475,14.882995,-2.5176025,61.67522,4.1265455,-1.1705035,0.1188968,-1.25798075,-95.24361,3.2803675,0.34191665,214.9948,299.290025
1,20.75,385.0737,0.5009657,0.75050965,0.052408305,-0.24087925,-0.674129,-8.23483925,1.888951,0.077608055,-0.03841375,0.31940205,0.362786525,0.053985555,87.0825225,-2.40425425,12.3295,-1.464625,11.50834,-2.869786,61.121535,3.93486425,-1.308868,0.11628965,-1.35354325,-94.434475,3.2803675,0.4318889,216.868625,298.32155
1,21.25,384.0295,0.5111523,0.6697207,0.04696158,-0.263059225,-1.3616425,-7.616081,1.76354425,0.06431858,-0.05139735,0.329696525,0.350875625,0.05307896,87.1003725,-2.42276925,10.28041,-1.51138,9.376822,-3.0041945,60.69856,4.0209695,-1.362053,0.112030425,-1.54196375,-92.7147475,3.2803675,0.3793888,215.796075,297.677475
1,21.75,385.8949,0.4538848,0.949058975,0.0556831625,-0.444836175,-0.93768355,-9.45948475,1.662106,0.072261575,-0.044206285,0.36546045,0.33376095,0.0782326275,87.0940125,-2.50615375,13.0077375,-1.6855165,12.132295,-2.960725,61.069225,4.06285725,-1.466827,0.124677325,-1.56722225,-91.3046225,3.2803675,0.2984861,221.29435,297.782875
1,22.25,386.24585,0.45688145,0.7778129,0.0414767175,-0.2948306,-0.4250675,-6.3525845,1.7308475,0.0691133775,-0.03885721,0.40787525,0.331124875,0.07993838,87.12563,-2.6962655,10.335275,-1.97917975,9.76563275,-3.1803665,63.54017,4.023976,-1.69134825,0.11522205,-1.62161625,-90.164215,3.2803675,0.3444167,222.005075,296.496
1,22.75,386.0429,0.5290791,1.0622035,0.04500192,-0.3768993,-0.812804,-7.331815,1.6378615,0.08395463,-0.05047122,0.354958425,0.329340125,0.074084615,87.133535,-2.82742,15.944225,-1.84685525,14.925465,-3.3787055,67.54596,4.08812675,-1.67141975,0.1245672,-1.83951325,-90.85208,3.2803675,0.3764583,218.4242,296.9816
1,23.25,386.8985,0.5726315,0.7315311,0.0424825625,-0.38223285,-2.829934,-6.88794025,1.612018,0.071452745,-0.04248579,0.3395406,0.3566649,0.069910455,87.147505,-3.19886425,11.404725,-2.36742975,10.7770625,-4.02947275,67.5097775,3.880732,-2.18928175,0.12938645,-1.94806525,-90.833595,3.2803675,0.335291675,208.698875,296.879675
1,23.75,386.8325,0.4840867,1.128427,0.05244968,-0.21842425,-0.4891121,-3.87592125,1.55427575,0.076761165,-0.0361313725,0.32155195,0.350735875,0.07251206,87.132685,-3.28612075,17.73566,-2.120898,16.53657,-4.41971225,67.0919575,3.905135,-2.2411765,0.126900575,-2.05122375,-90.3740625,3.2803675,0.33502775,207.187975,296.812175
2,0.25,351.924075,0.495578,0.5582995,0.04115145,-0.1574831,-0.5265414,-16.13949,1.92586225,0.100627605,-0.046278815,0.403667075,0.382965925,0.0623756,87.239045,-5.18644425,10.45843,-2.610333,9.896978,-5.40076775,55.419105,4.12695225,-4.26076,0.1537332,-2.38330625,-94.827455,2.295972,0.3359722,205.414125,291.82365
2,0.75,351.2955,0.523898775,0.6848184,0.04576781,-0.2393469,-0.2949756,-13.33302,1.73069,0.082362525,-0.038493985,0.43563805,0.3473734,0.08166656,87.2658875,-5.50931525,10.79521,-2.863951,10.20319,-5.63530575,55.07301,3.9842595,-4.625886,0.172533375,-2.52299775,-92.5364625,2.295972,0.29551385,207.848275,291.74035
2,1.25,351.328825,0.4325789,0.6646176,0.04685162,-0.1591337,-0.571951325,-11.33673,1.475026,0.0911333675,-0.0290036075,0.38793665,0.294566525,0.0646076775,87.27373,-5.26289675,10.4652475,-3.29267625,9.8960015,-5.7307885,55.4036175,4.057072,-4.226624,0.15614985,-2.61061225,-93.60122,2.295972,0.3137222,208.587425,291.0326
2,1.75,349.937175,0.492259925,0.6394587,0.03122099,-0.1841305,-0.4201838,-6.89614,1.748597,0.0797477275,-0.02946112,0.317552025,0.385262925,0.0762046775,87.2864975,-5.4261045,9.580432,-3.19196975,9.035662,-6.37482375,56.07896,3.928521,-4.4091875,0.150349275,-2.7008085,-92.7314825,2.295972,0.232756925,207.50205,290.594675
2,2.25,349.5905,0.470543875,0.5774597,0.03599179,-0.167916,-0.3884718,-5.955382,1.7213365,0.07528263,-0.0368876075,0.331235725,0.35702085,0.0736401775,87.254225,-5.48084975,8.378873,-3.469952,7.943126,-6.78623925,56.1641975,4.26976775,-4.51791625,0.15843495,-2.74589025,-93.5671475,2.295972,0.298208325,208.71855,290.075825
2,2.75,349.227875,0.366203175,0.419894,0.03696316,-0.1591373,-0.5152231,-8.437734,1.48621275,0.086078535,-0.0383070925,0.3792187,0.3344933,0.068504125,87.207505,-5.910512,7.505637,-3.664184,7.037983,-6.36972375,56.96654,3.876677,-4.8921735,0.1692281,-2.8242145,-92.3049475,2.295972,0.29069445,208.68905,289.31235
2,3.25,348.19025,0.4024859,0.337522325,0.04383827,-0.11975585,-1.0279445,-7.17204825,1.57932525,0.0876706575,-0.0322254875,0.432325175,0.397183525,0.07003051,87.1903025,-6.09795075,6.06436375,-3.514294,5.69126075,-6.4112755,58.212745,4.2863575,-5.07803125,0.167076575,-2.92496825,-91.6833825,2.295972,0.294784725,207.6529,288.156125
2,3.75,348.2981,0.375455825,0.416424625,0.0367299875,-0.2446263,-1.039562125,-7.78639525,1.3904535,0.0691078975,-0.0220534975,0.374508025,0.360374275,0.05708861,87.1639425,-6.24666425,7.67639525,-4.27624275,7.08210225,-6.3739935,57.8689175,4.0439725,-5.40606125,0.1409204,-2.95373525,-93.1356425,2.295972,0.355263875,204.8714,288.137175
2,4.25,347.24505,0.34826705,0.3128796,0.03809761,-0.2644443,-0.7732037,-3.997113,1.479324,0.0741036525,-0.027089955,0.39847635,0.365328025,0.0585071875,87.14456,-6.69040825,6.530189,-4.482523,6.181749,-6.7104115,59.63673,3.94352225,-5.704125,0.121289475,-3.044108,-91.3492325,2.295972,0.251249975,207.79685,287.253225
2,4.75,347.45715,0.33792095,0.2452287,0.04106618,-0.2589062,-1.189914,-16.20872,1.4132215,0.084105255,-0.0335939475,0.36984435,0.378324075,0.0663021575,87.1495425,-6.27518575,5.388522,-4.611962,5.057705,-6.8748755,59.8662425,3.72713,-5.4696285,0.16010425,-3.15560175,-92.3688625,2.295972,0.25226385,205.76075,287.712775
2,5.25,346.706975,0.373808275,0.22552375,0.038436795,-0.16315345,-0.9515005,-7.498642,1.38692025,0.0774157,-0.033655735,0.3864694,0.364459725,0.0692689225,87.138905,-6.572889,5.200479,-5.7472245,4.9037115,-7.1250865,61.48534,3.895254,-5.5482345,0.12067525,-3.30498125,-90.323245,2.295972,0.30951385,203.70515,286.90115
2,5.75,345.77295,0.29443805,0.24942005,0.033515895,-0.17120745,-0.4544189,-5.514191,1.443273,0.075201845,-0.0211874775,0.3599566,0.319904675,0.0589769125,87.148025,-6.4560295,5.1479935,-5.078116,4.823695,-7.10069475,62.5750275,3.787966,-5.4037865,0.1254904,-3.32606475,-89.1227325,2.295972,0.231625,204.332025,286.42405
2,6.25,344.632,0.39811885,0.230010475,0.04391726,-0.241664525,-0.571435025,-4.6314755,1.43581125,0.07997056,-0.03612786,0.41821365,0.349360625,0.0580128375,87.1548975,-6.594568,5.1696255,-5.2003155,4.85585275,-6.9862265,62.0796425,3.737702,-5.52810175,0.14900995,-3.4216215,-89.3740425,2.295972,0.256305525,204.51475,284.996225
2,6.75,346.0257,0.313812175,0.19558265,0.03818865,-0.1950613,-0.60400675,-4.752371,1.26272975,0.0725623075,-0.02274752,0.3980954,0.348745675,0.0597949325,87.147505,-6.97346325,4.245193,-5.2553595,3.9753505,-7.0527885,63.45445,3.902187,-5.89968925,0.13857635,-3.53696925,-89.1847075,2.295972,0.2475278,203.39205,283.8084
2,7.25,345.8414,0.3558023,0.12048655,0.037015235,-0.3788496,-0.73741375,-5.2809505,1.499457,0.07276032,-0.048073435,0.337383625,0.391261575,0.0685835675,87.1379175,-6.864987,3.2556425,-5.8498655,3.049542,-7.1174895,63.28238,3.7762615,-6.054671,0.1702319,-3.66135575,-83.76113,2.295972,0.441,203.153725,282.933225
2,7.75,344.55225,0.43548865,0.15392835,0.02828758,-0.2602472,-0.5407016,-6.5205325,1.528994,0.08183872,-0.0327141,0.4066005,0.3743717,0.060605185,87.138765,-7.44122,3.4237495,-6.1143555,3.257325,-7.5229315,62.275525,3.585797,-6.641493,0.1533529,-3.7822945,-69.93614,8.4780555,2.826278,204.33335,283.8873
2,8.25,345.3723,0.351864425,0.22555785,0.0304165225,-0.141205275,-0.7198617,-3.11495475,1.27083625,0.07293069,-0.0234339025,0.342763925,0.31343455,0.0650753875,87.2201025,-7.05707575,4.91352025,-6.076513,4.993262,-7.561263,62.498585,3.282977,-6.6746865,0.1676153,-4.009638,-23.1035775,44.220355,8.841937,203.5796,286.672575
2,8.75,347.728275,0.4702824,0.188496975,0.031536985,-0.2051557,-0.599611425,-3.833299,1.29102575,0.0719428125,-0.0426956825,0.37034735,0.336036875,0.0722121075,87.230965,-6.65570375,4.12624325,-6.51752275,4.2487415,-7.279972,60.545865,3.244753,-6.6022105,0.155200925,-3.81481275,20.4079,86.6290225,19.50073,204.89795,290.234075
2,9.25,349.1092,0.53739005,0.27434135,0.03893844,-0.198608,-0.14063797,-2.368361,1.08227775,0.0740067375,-0.020606155,0.356509675,0.292206,0.0855216475,87.2574175,-6.26275075,5.4648845,-5.222327,5.523072,-6.891893,60.53338,3.144749,-6.118143,0.1305885,-3.407219,54.4659975,148.5882,28.91664,207.70285,295.5162
2,9.75,350.006975,0.411610025,0.3905258,0.039435545,-0.38096055,0.2807904,-2.7862145,1.13250825,0.0696309175,-0.0344328875,0.3451151,0.32520465,0.10443525,87.293825,-5.92698875,8.1125125,-4.812996,8.2170775,-6.5351455,60.028135,3.3718555,-5.7749275,0.13536985,-2.8520435,90.2849425,195.655225,38.76072,209.473025,300.8799
2,10.25,351.2448,0.574723575,0.507157425,0.0478636425,-0.44766665,0.3415371,-1.53256325,1.095664,0.06722434,-0.027840125,0.346950475,0.3003243,0.114355025,87.3269775,-4.96728425,9.49093675,-4.5893995,9.3687505,-5.936659,58.65861,3.5025515,-5.13009075,0.1590999,-2.280221,131.671,226.90215,49.878115,212.18675,306.918375
2,10.75,352.91495,0.532631425,0.677393825,0.046471005,-0.3993165,0.15547495,3.107198,0.97051545,0.0673434575,-0.0267484825,0.362476425,0.33280295,0.120383625,87.328875,-4.3721675,10.5797025,-3.39234725,10.207655,-5.7876285,56.121885,3.617759,-4.46662225,0.180247,-1.69983125,149.33425,270.568225,65.153205,213.36895,313.353275
2,11.25,353.67745,0.545067425,0.71289345,0.04677235,-0.2390406,0.5464888,2.52200275,1.0953385,0.07490271,-0.02875192,0.352929825,0.3471947,0.130944425,87.3420375,-3.49526475,10.68904,-2.7184195,10.785187,-5.125943,52.75388,3.865827,-3.72510975,0.207054425,-1.1215802,187.0555,325.8837,64.6333875,215.964775,316.465125
2,11.75,353.577875,0.657443675,0.7177069,0.04854561,-0.2856782,1.77921,4.949831,1.21159525,0.0856200675,-0.03000086,0.376326025,0.362151325,0.1416854,87.3530075,-2.87563575,10.19397,-2.359341,9.681476,-4.2557775,52.82075,3.931257,-3.0801015,0.17346205,-0.48661525,190.458675,292.3709,71.1640925,216.258375,321.51605
2,12.25,353.201675,0.4160481,0.7816116,0.04661162,-0.8456275,0.9090306,5.732065,1.154607,0.0825236725,-0.03465888,0.396822525,0.392471375,0.13977475,87.3536275,-2.61512775,11.73371,-1.738381,11.23586,-3.936623,47.4517,4.34468675,-2.7297315,0.183406275,0.107743315,199.223325,304.441025,70.3299075,216.728125,326.7558
2,12.75,354.23305,0.54113595,0.825573075,0.0525137775,-0.8913358,1.3827365,9.287469,1.081326,0.09538489,-0.0532407,0.40839875,0.391917475,0.159156125,87.34693,-2.147953,9.5758175,-1.10175275,9.33670775,-3.0496275,45.86104,4.4824335,-2.20839525,0.219952425,0.662134425,201.589775,325.83635,80.096785,217.950325,331.383725
2,13.25,355.2215,0.5865665,0.85350705,0.038838655,-0.446109,0.99663905,10.8720875,1.190218,0.0969089875,-0.0361036775,0.4177172,0.4292139,0.1720638,87.30148,-1.92753,9.8734975,-0.84949925,10.157365,-2.752565,41.78007,4.421407,-1.900398,0.2094872,0.8990149,212.0091,366.987,74.57146,223.3428,333.7331
