DOY2,HR2,FC_1_1_1,H_1_1_1,LE_1_1_1,USTAR_1_1_1,CO2_1_1_1,WS_1_1_1,TA_1_1_1,TA_1_2_1,RH_1_1_1,VPD_1_1_1,WS_1_2_1,PPFD_IN_1_1_2,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,PPFD_IN_1_1_1,PPFD_DIF_1_1_1,NETRAD_1_1_1,PPFD_BC_IN_1_1_1,TS_1_1_1,TS_1_2_1,PA_1_1_1
1,8.25,0.00867114875,-24.805559385,-2.0773624795,0.10582490625,395.8931,0.3932255,-11.835,-12.09925,57.7929983,0.3146728815,0.26542,39.9485,11.75775,30.25275,9.3066,41.1095,35.02425,4.123225,8.11435,0.31021,0.802555,94.975
1,8.75,0.0698246825,-7.24007352,-0.395956749,0.1249975,395.5092,0.3967664995,-10.904,-11.12925,55.69,0.402388686,0.25417,69.813,19.32875,50.43925,13.857,72.976,62.96675,22.7105,12.154,0.30204,0.79526,94.9
1,9.25,0.086580884,-0.028254496,-3.32483959975,0.13819585,394.5052,0.4091696545,-10.24,-10.61775,53.50167978,0.5128808735,0.23708,100.187,26.17675,73.59325,17.705,100.235,88.99825,36.64925,17.629125,0.303975,0.773635,94.925
1,9.75,0.212262963,8.811652472,-1.03438,0.12836835,394.0823,0.483124368,-10.076,-10.25625,51.330056075,0.596598934,0.27208,129.83,34.0815,96.65025,22.733,126.555,115.24,52.34025,24.2435,0.30588,0.75692,94.9
1,10.25,0.2404900105,21.2463606925,-0.739937,0.154829207,394.3514068,0.504524351,-9.4897,-9.838975,50.1034441825,0.72130075975,0.29625,161.8,40.842,112.9775,26.24,154.42,138.5725,61.12125,28.326875,0.30471,0.73913,94.9
1,10.75,0.290437119,33.736925,-0.099707316,0.1779389195,393.5563045,0.5599712,-9.01865,-9.2747,48.52281841,0.83463206925,0.36208,194.305,45.67925,130.72,29.596,186.5225,157.4175,75.001525,34.54,0.304295,0.71244,94.825
1,11.25,0.260280216,39.1681,-0.79413494,0.169443525,392.6179,0.6354325,-8.66925,-8.9555,47.145,0.9647497775,0.47583,197.095,47.25175,134.7175,29.73,174.55,161.2925,79.24375,39.90275,0.300225,0.71555,94.75
1,11.75,0.27362818975,48.593659785,-0.661894697,0.1988148,391.898575,0.6205493155,-8.143,-8.517925,45.8326100175,1.05923180575,0.53499,212.235,48.15725,136.965,31.259,190.8025,163.5975,76.6355,41.231,0.310615,0.716625,94.8
1,12.25,0.303958615,47.5401394575,0.60613906325,0.220617,391.98795,0.7250521,-7.90645,-8.1712,45.27687519,1.082025681,0.59059,220.64,48.165,131.7675,32.555,183.58,161.83,78.23585,40.161,0.22315,0.647965,94.7
1,12.75,0.375579314,44.044233945,0.473526332,0.231449347,391.6983,0.76525465,-7.39355,-7.6853,44.6311158425,1.13795082875,0.69875,214.045,48.35375,130.07,30.506,191.17,153.59,77.1715,37.1465,0.2565,0.660425,94.7
1,13.25,0.345745321,35.09537859,0.5310502135,0.2601597,391.7246,0.834691,-7.192275,-7.39885,43.60933514,1.196786009,0.81208,210.15,44.57975,122.5925,29.351,182.9125,146.34,71.9383275,33.6965,0.274525,0.67875,94.675
1,13.75,0.2699524325,33.5592265,0.04474954375,0.262577675,391.6947,0.8785468,-7.032675,-7.248475,43.85589997,1.216469397,0.87791,184.62,39.8065,108.435,24.53,156.045,135.185,63.17825,25.965,0.284825,0.695585,94.7
1,14.25,0.271082379,22.496575,-0.88783365,0.2636337,391.3587,0.893880916,-7.0406,-7.17445,43.92901743,1.20478073575,0.87541,147.755,30.40775,89.39625,19.279,123.835,112.605,41.99625,20.78525,0.337185,0.7515,94.7
1,14.75,0.246667924,12.2253,-0.36397049625,0.2532986955,391.0844,0.89444395,-7.0212,-7.1258,43.365,1.199482719,0.793125,117.4075,23.966,66.72625,15.319,90.98825,85.65925,30.449025,15.4525,0.347525,0.77016,94.7
1,15.25,0.18509319425,-0.37061011025,-1.0938,0.26701444825,390.8765,0.93492187275,-7.241375,-7.36755,43.52407054,1.110094882,0.81822,75.83025,15.86675,43.162,11.622,63.8365,57.42675,10.402075,10.95225,0.35926,0.80139,94.8
1,15.75,0.116032015,-23.21681182,-1.78953,0.228504436,390.883775,0.7497575,-7.4354,-7.60825,45.8497236,1.072590137,0.6659275,41.24225,7.523875,19.956,6.7325,30.78775,26.08775,-23.531,6.6027625,0.3613,0.815245,94.8
1,16.25,0.092385282,-34.9202177775,-3.7245067215,0.190953408,390.61805,0.77432418725,-7.880075,-8.0192,47.86632553,1.025898544,0.5902,12.447,1.8563,5.75785,3.1296,6.168325,3.17905,-57.3766,3.113475,0.36451,0.82678,94.8
1,16.75,-0.010129553,-39.8259644625,-2.977304259,0.16357915,390.577,0.72376655,-8.2688,-8.383,49.09809506,0.952593235,0.526555,0.84579,-0.56316,-0.174985,1.0924,1.316075,0.33004,-66.510625,1.40125,0.36236,0.83154,94.9
1,17.25,0.0380761475,-43.95802741,-2.801157115,0.14737175,391.054775,0.73575355,-8.4781,-8.7082,50.67254778,0.93079362,0.476455,-0.802235,-1.0332,-2.52695,0.42413,1.2244,0.29692,-66.59735,0.87156375,0.36298,0.837695,95
1,17.75,0.0552804,-42.00867324,-1.7700204095,0.1539354905,391.3366,0.717583,-8.659625,-8.9012,51.99563028,0.8772582915,0.51416,-0.8926875,-1.064775,-2.5856,0.22004,1.2285,0.3005225,-67.13015,0.8640275,0.36201,0.83786,95
1,18.25,0.069996556,-42.09103894,-2.888193166,0.143243293,391.447825,0.7334653,-8.98615,-9.24225,53.19900927,0.820531504,0.5434275,-0.8881925,-1.06605,-2.41615,0.16319,1.237525,0.2972475,-64.825725,0.8820675,0.35857,0.830975,95.1
1,18.75,-0.030053536,-42.40723478,-1.961693442,0.13486072,391.4373,0.6803777005,-9.4206,-9.607,53.696436065,0.786192312,0.502705,-0.9237825,-1.0686,-2.5679,0.34239,1.23395,0.3005675,-64.869425,0.876255,0.350435,0.823165,95.1
1,19.25,-0.053884915,-49.894737625,-2.6123712225,0.1402391,391.3174,0.671967725,-9.7382,-9.9585,54.829708915,0.7552193645,0.452805,-0.92183,-1.097525,-2.316075,0.30158,1.24245,0.29811,-63.14325,0.87195875,0.350925,0.822405,95.1
1,19.75,0.06757052375,-50.716702805,-1.5174734405,0.13413645,390.9108,0.636826825,-9.9697,-10.1895,55.028295855,0.701979487,0.46937,-0.9479775,-1.076025,-2.268625,0.35851,1.242575,0.2989475,-59.37935,0.886225,0.345935,0.827005,95.1
1,20.25,0.0346836445,-49.634637555,-1.5771339195,0.12426077425,390.633275,0.56359745,-10.1165,-10.436,55.349459415,0.655942167,0.409265,-0.934855,-1.053525,-2.323425,0.4406,1.244925,0.291665,-61.091525,0.8849025,0.340065,0.82791,95.1
1,20.75,0.050884515,-48.43987961,-2.649071536,0.14131905875,390.2295177,0.579721975,-10.343,-10.63,55.85095398,0.6153037505,0.4317675,-0.893535,-1.09245,-2.1977,0.51356,1.24625,0.2923125,-59.5349,0.88039,0.335085,0.821805,95.2
1,21.25,0.029831928,-47.89625,-1.9572214465,0.1166739,389.9901989,0.561771225,-10.669,-10.861,56.15096839,0.580985593,0.37593,-0.87708,-1.07545,-2.4202,0.34239,1.24705,0.290485,-60.475825,0.88968,0.33441,0.81757,95.2
1,21.75,0.01800905725,-50.94532287,-2.575988445,0.1225139475,390.33635,0.5658486,-10.795,-10.998,56.10291296,0.5460786925,0.4128075,-0.8760825,-1.08185,-2.161575,0.51334,1.2426,0.291385,-60.462925,0.87935375,0.33445,0.809685,95.2
1,22.25,-0.0029630725,-52.0206119125,-2.012179822,0.1303390145,391.091524225,0.508885509,-10.689,-11.065,57.251217965,0.525151102,0.33947,-0.8535275,-1.0328,-2.120675,0.35848,1.245125,0.286775,-59.953025,0.8853525,0.32857,0.804065,95.2
1,22.75,0.031492641,-49.8221572775,-1.939786306,0.108594825,391.2112,0.583667,-11.01575,-11.282,57.39250927,0.492005187,0.3838475,-0.7744875,-1.0487,-1.945725,0.46468,1.24455,0.2879375,-58.623,0.8908725,0.328155,0.811065,95.2
1,23.25,-0.0306313165,-48.86535557,-1.89856277225,0.1254271,391.606,0.57980267925,-11.283,-11.497,57.215,0.4839755875,0.305515,-0.7840375,-1.04905,-1.892825,0.50527,1.24945,0.2943575,-59.5809,0.89999,0.32759,0.807165,95.15
1,23.75,-0.008439425,-50.3132,-1.451994522,0.125009515,390.191018075,0.5502617,-11.5455,-11.773,58.0915931525,0.441491547,0.3092675,-0.7680625,-0.961225,-1.942575,0.54685,1.24865,0.289595,-59.5821,0.90688875,0.32558,0.806555,95.1
2,0.25,-0.060345224,-50.80398962,-1.54538908525,0.090421809,378.97095,0.554131234,-10.202,-10.58425,54.3706824,0.54772571575,0.39197,-0.6043625,-0.811715,-2.037325,0.65637,1.2481,0.29276,-64.0694,0.8832625,-0.09139,0.31433,95.1
2,0.75,-0.0711569695,-53.402690005,-2.682825961,0.09931239,379.959025,0.5645164,-10.65875,-10.94525,54.8446209525,0.55400866625,0.445825,-0.6098125,-0.81427,-2.14505,0.7625,1.24925,0.290975,-62.4248,0.88449,-0.09342,0.31223,95.1
2,1.25,0.029544781,-54.90435759,-2.173960094,0.08844407675,380.21935,0.5636547,-10.723,-11.08775,55.57788876,0.525773706,0.295,-0.60565,-0.797205,-2.024175,0.607655,1.251475,0.28841,-62.463575,0.9008175,-0.09174,0.31147,95.1
2,1.75,-0.0143302555,-51.9066336475,-1.32990222525,0.093942555,380.3354,0.463600908,-10.77075,-11.09125,55.92,0.506567741,0.3254075,-0.6268625,-0.738735,-1.939325,0.664865,1.248625,0.2960425,-60.613,0.90595875,-0.09008,0.31289,95.1
2,2.25,-0.017098373,-54.29283144,-2.41219368375,0.0947884705,379.8633,0.5913266,-10.843,-11.11175,56.11091677,0.50320328725,0.3659275,-0.597495,-0.72745,-1.905975,0.6402,1.249175,0.289275,-61.087825,0.9081975,-0.09322,0.31294,95.1
2,2.75,-0.016294305,-53.859354985,-0.89205984125,0.1072359,379.9546,0.4696079285,-11.02975,-11.25275,56.38977396,0.50400781425,0.3626,-0.58049,-0.719485,-1.942575,0.574815,1.253925,0.2929725,-60.505075,0.9062125,-0.09333,0.31113,95.1
2,3.25,-0.0034287225,-49.445883105,-1.608873272,0.09465735,380.75965,0.541226774,-11.192,-11.40825,56.73,0.464953336,0.381765,-0.583225,-0.716105,-1.889325,0.624025,1.2613,0.297615,-60.1652,0.91874,-0.09324,0.31294,95
2,3.75,0.028972898,-49.99192194,-2.0224382435,0.1106232,380.21225,0.52571705,-11.216,-11.435,57.07,0.4569164665,0.3323925,-0.5891925,-0.739055,-1.97175,0.55084,1.2578,0.2902925,-60.324,0.9294525,-0.09482,0.31102,95
2,4.25,0.0090689915,-55.02340767,-2.773670711,0.09643526,380.42,0.5195952265,-11.3035,-11.63925,57.392466355,0.4392020865,0.35749,-0.5873825,-0.6807,-1.872925,0.58713,1.25555,0.2903175,-60.5221,0.917315,-0.09484,0.31476,95
2,4.75,0.029471554,-54.5526586025,-2.26307599825,0.098241527,379.9849,0.4957963,-11.375,-11.6695,57.59038797,0.422792168,0.3138525,-0.5739125,-0.69174,-1.81325,0.71818,1.25425,0.2911225,-61.4791,0.916615,-0.09595,0.31453,95
2,5.25,0.004315755,-50.51888752,-2.034172109,0.0871949195,380.044325,0.5244235,-11.5845,-11.88675,57.59232393,0.4195997065,0.2825025,-0.55045,-0.69271,-1.616825,0.782305,1.25405,0.2902725,-60.7449,0.92076625,-0.09783,0.31205,95
2,5.75,0.037424017,-50.4731164,-3.36227294625,0.08355898,380.14815,0.4513528035,-11.73025,-12.0335,57.851452105,0.3970776395,0.27896,-0.5448075,-0.6876,-1.697425,0.73843,1.2554,0.2924675,-59.7114,0.9205825,-0.09655,0.31072,95
2,6.25,0.00263151,-50.93329724,-1.160681514,0.0921268925,380.315,0.5442287,-11.816,-12.05675,57.8361502425,0.38730868575,0.319065,-0.487175,-0.61442,-0.734525,1.30445,1.2706,0.2942625,-58.4636,1.141575,-0.09623,0.30763,95
2,6.75,-0.072511273,-52.229611155,-1.8262465385,0.087969925,380.04,0.4977424025,-12.0115,-12.3025,57.989906745,0.397444183,0.2750025,2.827775,0.34224,1.0698,2.76455,1.457925,0.336335,-53.249,2.0496,-0.0995,0.31021,95
2,7.25,0.0148407595,-40.28785579,-1.42896,0.094193715,380.415675,0.5121256,-12.096,-12.268,57.5898370375,0.37582728125,0.2919825,18.476,5.0217,10.47525,5.41775,12.005,7.9323,-35.307,4.801725,-0.09986,0.30325,95.05
2,7.75,0.0704941325,-21.2165037075,-2.5776224025,0.09514192,380.520125,0.478081975,-11.68925,-12.0655,55.9385126375,0.44006571125,0.269685,45.078,13.581,29.861,10.705,42.5905,36.6615,2.46928,10.0695625,-0.09966,0.3063,95.075
2,8.25,0.227299355,-4.210780434,-2.620720877,0.109164175,380.64225,0.4332236,-10.984,-11.274,53.6606916175,0.54952955925,0.28927,81.8225,23.843,57.904,16.5705,73.13,67.76725,25.953,16.616,-0.10003,0.30018,95.05
2,8.75,0.247981457,12.36318207,-1.761000512,0.125799775,380.61055,0.4845925,-10.20225,-10.47225,50.7944411,0.698296869,0.3105175,117.6175,33.928,83.3875,22.2955,107.96,97.49325,40.765,23.45625,-0.10467,0.29573,95.05
2,9.25,0.2914910485,22.8005599175,-1.455241516,0.1331585,380.1,0.5405264,-9.5862,-9.8012,48.83223558,0.830721161,0.35645,160.6425,44.475,115.875,28.756,139.33,125.3025,65.9909,30.115625,-0.1008,0.28995,95.1
2,9.75,0.335806044,42.5911683025,1.0735535435,0.150021321,379.682,0.55231935,-9.10355,-9.28595,45.9021884975,0.95101337475,0.4818675,204.5,56.6195,140.2275,33.315,179.39,147.08,86.7315,42.8065,-0.09631,0.28505,95
2,10.25,0.3592882305,55.11536579,0.2421403055,0.176873349,379.20415,0.6556167,-8.49555,-8.651175,43.565691265,1.0430931785,0.606555,226.87,64.8565,161.8475,39.675,201.45,159.1125,100.677,47.656875,-0.09197,0.2856,94.95
2,10.75,0.365489338,65.7664855925,0.2671643835,0.187712362,378.73635,0.7277897,-8.070075,-8.205175,41.881845685,1.180390997,0.76541,258.045,70.642,182.6125,42.8495,232.655,177.1675,111.76,53.4935,-0.09155,0.28729,94.875
2,11.25,0.3217142945,74.90898773,2.50433524725,0.2416972175,378.60985,0.8350279535,-7.620875,-7.5266,40.73,1.26994861425,0.861875,302.1925,74.6125,200.2275,46.1175,257.26,192.7975,126.102,65.862,-0.06907,0.29558,94.85
2,11.75,0.378706676,87.15245398,2.19841724225,0.27138925,377.7963,0.899962325,-7.037075,-7.111475,39.207184605,1.3592956315,0.9705225,310.43,78.3195,193.9225,46.312,276.845,195.5325,123.434,72.489125,-0.05557,0.31882,94.8
2,12.25,0.43638761875,85.1625495175,3.411021093,0.271668208,378.47285,0.927643775,-6.65155,-6.792625,38.313343655,1.3944960565,1.0156,343.06,79.0055,198.4675,46.7335,288.565,191.2025,127.36,69.25275,-0.07621,0.29792,94.725
2,12.75,0.424670279,85.64683525,2.2882489315,0.310360225,378.684,1.096829456,-6.417525,-6.592525,37.8757607425,1.44396686625,1.241475,323.75,70.5625,188.2425,42.3315,258.03,183.48,122.905,60.366625,-0.07424,0.29993,94.675
2,13.25,0.34895993725,71.642669855,1.63195651925,0.33383565275,378.784225,1.1124195,-6.166875,-6.32885,37.268915,1.4228729845,1.21225,303.9225,64.052,165.8425,40.121,234.4425,172.735,101.82,57.302875,-0.05324,0.33664,94.6
2,13.75,0.396829416,57.05845788,1.44929521875,0.32542625,378.362625,1.189936,-5.962375,-6.17145,37.6800316225,1.458356691,1.194675,275.105,57.5615,148.7975,36.0895,217.1575,167.195,88.958,47.139875,-0.04643,0.35148,94.675
2,14.25,0.324712229,47.418205385,0.920970466,0.334450897,378.317175,1.282570012,-5.80415,-5.9216,36.8068670925,1.52178571725,1.278775,246.23,50.2645,134.285,32.327,210.075,157.8675,83.9947,42.95125,-0.02537,0.37288,94.7
2,14.75,0.339892096,35.338973645,1.089580975,0.344779111,378.1067,1.2241597305,-5.7818,-5.8565,36.707544455,1.5044296785,1.24875,209.155,40.973,112.8325,27.278,153.1475,136.8925,64.252,34.15525,-0.01793,0.37942,94.7
2,15.25,0.2644007975,23.729691955,0.778069,0.331538075,377.77685,1.204727,-5.9407,-5.836975,37.01439377,1.520520215,1.193225,152.6775,31.2495,81.93725,21.2625,113.1125,105.0975,40.68575,25.20475,-0.02179,0.38398,94.675
2,15.75,0.265441056,10.82037992,0.05564440525,0.2874734485,378.1054,1.1039725,-5.895975,-6.00665,37.3658603025,1.454175285,1.061175,110.4,23.188,57.8075,16.4205,79.09,72.3645,19.64875,17.040625,-0.02642,0.38379,94.7
2,16.25,0.188855897,-11.058249175,-0.52337786775,0.2421399,378.006975,0.90277835,-6.3734,-6.389425,38.56105019,1.358410405,0.8088425,56.784,12.22625,28.818,10.0592,40.1495,35.1845,-7.7675,10.54225,-0.01794,0.3873225,94.7
2,16.75,0.1299078175,-29.8957545225,-2.38633609525,0.2029487,378.0057,0.8193835,-6.907375,-6.8917,39.75607,1.269623069,0.6966575,20.8445,4.136575,9.78025,5.26865,11.38425,7.4198,-57.266,4.675275,-0.02428,0.38554,94.8
2,17.25,0.0842978375,-39.98254191,-1.443920516,0.1637159915,378.06,0.782530238,-7.2516,-7.34005,41.36589897,1.160321278,0.58718,2.791275,0.0169075,0.6471325,2.8967,1.372225,0.3464775,-70.63225,1.8492375,-0.03355,0.37864,94.8
2,17.75,0.00698799925,-40.902643525,-2.28348725675,0.154115139,378.5425,0.79089870525,-7.5419,-7.710175,43.2771996,1.12535533,0.6170775,-0.4882875,-0.74754,-1.8997,2.45645,1.226925,0.30681,-73.3409,0.9186625,-0.0431525,0.3658075,94.8
2,18.25,0.02978197875,-41.1823729225,-2.13325331,0.126901,378.8025,0.7586767585,-7.73905,-7.9496,44.58,1.032789071,0.6013475,-0.6236025,-0.8773525,-2.221125,1.93665,1.22065,0.303275,-72.1622,0.839745,-0.0517725,0.3577725,94.8
2,18.75,-0.03102263425,-45.07325035,-2.066026904,0.12447343475,379.0123,0.69585165025,-8.137525,-8.2084,45.86,0.996748383,0.5586375,-0.6691525,-0.829415,-2.004125,2.0004,1.218075,0.3040125,-71.4077,0.8491525,-0.0552375,0.354845,94.9
2,19.25,0.02495502375,-47.7672457225,-2.51373,0.12014025,378.9763,0.6506852,-8.3951,-8.488125,46.80514338,0.92445420675,0.5900975,-0.6739275,-0.8181175,-1.9988,2.2817,1.213975,0.304635,-68.976975,0.8476825,-0.0645575,0.344725,94.9
2,19.75,0.0351944,-50.41443679,-2.18417,0.1162466395,379.1,0.6414681,-8.68125,-8.761775,48.27248971,0.895540405,0.603535,-0.701825,-0.7946125,-1.9064,2.1235,1.2251,0.3043475,-68.02925,0.85753,-0.072415,0.336915,94.9
2,20.25,0.05896527125,-48.8229883125,-1.936367993,0.115863163,379.355,0.698685917,-8.637875,-8.826125,49.571712515,0.8444357335,0.5237425,-0.676495,-0.8032725,-2.055475,1.5726,1.222775,0.305135,-67.873875,0.82777125,-0.07722,0.3343275,94.975
2,20.75,0.00877298825,-52.56088698,-1.689633005,0.1123943,379.3564,0.63688515175,-8.968825,-9.160425,49.878635575,0.78762524025,0.5033275,-0.6233625,-0.79307,-2.079775,1.23045,1.228175,0.305835,-66.32205,0.84346,-0.08635,0.3305225,94.95
2,21.25,-0.01601885,-52.9515950325,-1.91524391825,0.111205,379.7134,0.548680175,-9.1579,-9.4797,50.5118887125,0.698274129,0.456035,-0.59809,-0.7952525,-1.99655,1.3576,1.2287,0.3014775,-65.289175,0.8432375,-0.0877875,0.32466,94.975
2,21.75,-0.014544975,-54.6972831475,-1.96382546175,0.101810681,379.7375,0.5740995,-9.39975,-9.6046,51.54925002,0.70381600475,0.471555,-0.603205,-0.8107525,-1.74235,1.31275,1.234725,0.3006475,-64.5536,0.8605375,-0.0872025,0.31771,94.95
2,22.25,0.0033686875,-53.6513,-1.935885,0.0969015265,379.949225,0.596409775,-9.448,-9.76515,51.76025383,0.66069393075,0.43697,-0.6148675,-0.792285,-1.86255,1.12525,1.2338,0.3010175,-63.791,0.8465025,-0.088375,0.31194,95
2,22.75,-0.0219310315,-53.14358589,-1.719769872,0.10362815,379.970875,0.612174195,-9.523375,-9.756275,52.42766801,0.657932976,0.42249,-0.627035,-0.80303,-1.8993,0.97806,1.242,0.2985175,-63.087,0.860965,-0.09119,0.3099725,95.1
2,23.25,-0.03743485125,-56.97897918,-2.040636065,0.095677935,379.8786,0.5652914,-9.805825,-9.838225,52.81,0.615579502,0.44083,-0.6364,-0.813175,-1.7024,0.994575,1.239775,0.300995,-63.8171,0.8741975,-0.0922475,0.3066025,95.1
2,23.75,-0.049599575,-56.3829,-3.04680978775,0.09899401,378.864575,0.5735466,-9.7592,-10.079,53.5706947125,0.58176464,0.41843,-0.62028,-0.7934675,-2.0318,0.766405,1.244275,0.2978675,-62.8834,0.8789025,-0.0942775,0.30717,95.1
3,0.25,0.07730039825,-55.213332955,-2.11308531525,0.1131607,389.5707,0.56279955,-5.10435,-5.37405,52.93634193,0.90799287625,0.424365,-0.4943325,-0.7725575,-1.795275,2.1841,1.187425,0.3125275,-68.33935,0.785915,0.110475,0.33024,95.2
3,0.75,0.141221986,-53.54880858,-1.77841048825,0.106846475,390.362368075,0.54945664725,-5.2828,-5.531125,53.0786670825,0.86619159275,0.416345,-0.49507,-0.6984975,-1.560475,2.2593,1.192,0.3106475,-69.174825,0.80238375,0.1065275,0.34979,95.2
3,1.25,0.108000572,-54.397956715,-1.248765139,0.096667263,390.637634275,0.54445785,-5.64465,-5.830725,53.922416185,0.83167073325,0.4259325,-0.49109,-0.6965675,-1.424175,2.0296,1.2006,0.3097475,-68.0445,0.82671125,0.103545,0.3477975,95.2
3,1.75,0.117594596,-54.0074163925,-2.670950849,0.1055583,390.842975,0.5645976,-5.712425,-6.009875,54.5664644575,0.76971190525,0.3938475,-0.4914525,-0.705785,-1.52615,2.0392,1.1951,0.310685,-67.006775,0.8285875,0.0960925,0.3456275,95.1
3,2.25,0.0146502965,-54.03175035,-1.860360105,0.09902811475,390.796925,0.538313,-5.90865,-6.1381,54.9105294425,0.76676084675,0.388225,-0.492345,-0.6699625,-1.4323,1.9399,1.2095,0.3123175,-67.57135,0.83085875,0.0941175,0.346605,95.1
3,2.75,0.073058732,-53.2653,-2.72503491075,0.105225859,390.98445,0.54074933825,-6.1639,-6.416725,55.466860085,0.72411581575,0.3605125,-0.4929675,-0.67854,-1.516025,1.7854,1.211525,0.3125625,-68.05095,0.83542875,0.0948975,0.3491375,95.1
3,3.25,0.135632298,-53.4432343525,-2.0503056695,0.11006236925,391.2816,0.53753245,-6.0797,-6.430775,55.6569822575,0.680809337,0.374785,-0.4930125,-0.695925,-1.714875,1.7932,1.217625,0.3159725,-66.30845,0.8386525,0.0970325,0.34574,95.1
