DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O,NETRAD_1_1_1,NETRAD_1_2_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,PPFD_BC_IN,TA_1_1_1,TA_1_2_1,TA_1_3_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,G_1_1_1,G_2_1_1,W_SIGMA,V_SIGMA
1,0.25,2.094475,2.48655,18.82815,12.8226,1.225475,1.52,449.765,431.75375,408.2305,10.96245,4.26657499999996,9.898,1.618425,2.8581,349.16,348.395,0,0,0,7.84924999999999,7.64725,6.39889999999999,99.4425,100,100,5.4444,100.9785,4.84369999999999,3.30399999999999,5.03185,3.80765,12.1785,6.087325,3.97375,3.3008,4.17589999999999,3.791075,4.76445,6.256,1.19674999999999,2.01872499999999,1.5141,2.18289
1,0.75,2.16975,2.6067,20.9655,14.3105,1.2435,1.26375,449.1195,431.17725,407.84825,10.9756,4.80264999999999,9.916,1.55677499999999,2.785725,346.695,348.5425,0,0,0,7.90474999999999,7.66424999999997,6.54409999999999,99.4375,100,100,5.288525,100.95925,4.97634999999998,3.29922499999999,5.02905,3.8125,12.177,6.088675,3.9465,3.280525,4.170725,3.785,4.75375,6.2615,1.08937499999999,1.99502499999999,1.464145,2.2654875
1,1.25,2.1692,2.2137,18.71085,19.089,1.171275,1.8861,450.020125,432.06675,407.89375,11.021875,5.28155,9.72600000000001,1.4828,2.809675,346.81,349.5,0,0,0,7.8965,7.81699999999999,6.4075,99.8,100,100,5.279875,100.95,5.0184,3.34795,5.02325,3.81125,12.16375,6.088275,3.9729,3.2613,4.177225,3.775725,4.75265,6.284,1.1336,1.8396,1.45965,2.218375
1,1.75,2.2628,2.4541,18.0055,17.98475,1.222,1.2122,449.3794,432.21075,409.013,10.9498,5.50564999999997,15.1760000000001,1.6728,2.7896,347.53,349.27,0,0,0,8.151,7.79899999999999,6.4548,99.625,100,100,5.4766,100.949,5.04474999999999,3.33865,5.04035,3.81655,12.1585,6.09285,3.9913,3.243075,4.199575,3.7697,4.7494,6.25115,0.875399999999998,1.6726,1.46303,2.1379275
1,2.25,2.116,2.4443,22.807875,18.7977,1.1828,1.386575,450.733,432.13325,409.068,10.538275,4.60985,16.6664999999999,1.7203,2.87635,343.69,347.33,0,0,0,7.404,7.2475,6.6554,99.6,100,100,5.2796,100.964,5.04974999999998,3.309525,5.07349999999999,3.82365,12.1525,6.091525,3.989,3.22685,4.22145,3.76055,4.746825,6.25815,0.831399999999998,1.5068,1.41544,2.1409875
1,2.75,2.1209,2.67525,23.394125,18.590775,1.18075,1.2259,450.66225,431.92325,409.053,10.414775,5.14769999999999,14.1477499999999,1.6913,2.9091,343.32,346.88,0,0,0,7.511,7.18179999999998,6.1032,99.7,100,100,5.3176,101.005,5.04669999999997,3.28255,5.07925,3.83595,12.14375,6.0922,3.9867,3.2115,4.19885,3.7512,4.74415,6.256925,0.903399999999999,1.58,1.502225,2.2618375
1,3.25,2.21735,2.710425,25.2723999999999,13.724875,1.303375,1.589875,450.865525,431.81425,409.777,10.58625,4.78249999999997,9.82600000000001,1.73699999999999,2.8955,343.69,348.51,0,0,0,7.97299999999999,7.191,5.71340000000001,99.6,100,100,5.4318,100.9985,4.95739999999997,3.279375,5.08565,3.822075,12.1435,6.0969,3.98815,3.192375,4.197125,3.74395,4.741475,6.29,1.48619999999999,1.70319999999999,1.52204,2.24172
1,3.75,2.1468,2.830825,23.0901,17.6561999999999,1.25085,1.3979,451.05755,431.967,409.88325,10.503525,5.56819999999999,8.97600000000001,1.81729999999998,2.8512,341.69,348.77,0,0,0,8.07699999999998,7.43249999999997,5.56,99.5375,100,100,5.4464,100.97875,4.90039999999997,3.2815,5.0887,3.806475,12.1575,6.103275,3.991975,3.16915,4.201275,3.81289999999999,4.7389,6.29115,1.2906,1.77339999999999,1.5139375,2.24507
1,4.25,2.2412,2.480425,21.676575,14.208175,1.242675,1.32217499999999,450.510925,432.016,410.206,10.88235,5.37039999999999,8.3,1.6837,2.7339,344.19,349.34,0,0,0,8.19299999999999,7.63299999999997,5.87700000000001,99.6,100,100,5.46745,100.9775,4.86684999999998,3.306175,5.0361,3.795325,12.1575,6.112675,3.99585,3.14065,4.198675,3.8275,4.742525,6.28605,1.338,1.4662,1.496015,2.26485
1,4.75,2.401275,2.4784,19.5347,16.7822,1.2212,1.3885,450.49405,432.921,410.598,10.4685,4.15617499999999,9.45800000000001,1.842475,2.768825,344.2275,349.1925,0,0,0,8.19599999999999,7.59749999999999,6.111875,99.51875,100,100,5.3315,100.988,4.78709999999999,3.2853,5.0176,3.788625,12.15375,6.14245,3.963775,3.141,4.189325,3.839125,4.73985,6.26395,1.1412,1.184,1.4750125,2.342975
1,5.25,2.1276,2.6673,18.1715,22.9499,1.14415,1.250875,450.4285,433.288,408.92575,10.31775,3.894475,10.6695,1.64849999999999,2.756175,342.465,346.2075,0,0,0,7.82924999999999,7.283,6.235625,99.806375,100,100,5.2808,101.01625,4.7293,3.29672499999999,5.0109,3.79485,12.1765,6.13545,3.874575,3.1595,4.1757,3.842,4.742,6.259275,1.18679999999999,1.1326,1.42276,2.183425
1,5.75,2.228,2.34555,24.6449499999999,18.558575,1.213725,1.25735,450.59765,433.47825,409.567,10.43025,3.78807499999998,10.88925,1.64295,2.855125,342.555,346.4275,0,0,0,7.8145,7.33875,6.26175,99.5525,100,100,5.182625,101.026,4.72485,3.3368,5.005,3.8057,12.1805,6.12625,3.802525,3.18725,4.157275,3.8465,4.7435,6.2555,1.026,1.1174,1.4991675,2.2994725
1,6.25,2.09675,2.58675,23.1072,24.1566000000001,1.245025,1.27,450.2681,433.406,409.861,10.341975,3.4594,9.16800000000001,1.6765,2.946,344.04,345.305,0,0,0,7.558,7.168,6.07005,99.55,100,100,5.319625,101.019,4.6846,3.379,4.9996,3.79305,12.184,6.120825,3.7628,3.21505,4.1375,3.871275,4.74595,6.258,0.791924999999999,1.11199999999999,1.49241,2.21235
1,6.75,2.3045,2.46225,21.4205,24.0197000000001,1.2293,1.18815,450.26955,432.34825,409.952,10.227025,3.6392,10.868,1.643875,2.934875,345.13,344.64,0,0,0,7.296,7.046,5.985,99.85,100,100,5.3755,101.05875,4.73119999999999,3.33267499999999,4.99515,3.79835,12.183,6.11644999999999,3.719075,3.24109999999999,4.113825,3.86895,4.7455,6.267275,0.922199999999999,1.1354,1.459445,2.269385
1,7.25,2.521125,2.593175,24.0771749999999,23.455225,1.18545,1.5037,450.83525,432.374,411.648,10.169,3.3152,10.568,1.67755,2.9368,344.245,343.87,0,0,0,7.17600000000001,7.0304,5.75265,99.9,100,100,5.320125,101.1,4.6699,3.28614999999999,4.9954,3.787425,12.174,6.11574999999999,3.6424,3.1917,4.085475,3.863725,4.7475,6.265175,0.880399999999991,1.2616,1.42904,2.18875
1,7.75,2.2308,2.7223,22.198,30.97525,1.19025,1.642125,450.771,433.074,410.121,10.1007,5.448,13.174,16.965,6.10830000000001,343.14,343.87,23.134725,1.7524,33.92575,6.7918,6.6068,5.75469999999999,99.945,100,100,5.2995,101.0985,4.66724999999999,3.24812499999999,4.99425,3.777625,12.173,6.1094,3.5954,3.1351,4.05855,3.865925,4.7495,6.2638,0.708399999999999,0.923599999999998,1.48958,2.21771
1,8.25,2.191,2.27095,24.18675,30.094625,1.1955,1.43554999999999,451.0292,432.8935,411.766,10.282,37.8704999999999,13.164,103.265,22.706,342.46,342.57,126.6525,9.27599999999999,35.1382,6.6808,6.6222,5.558,100,100,100,5.2303,101.11,4.67714999999999,3.19287499999999,4.994325,3.77025,12.154,6.1116,3.556525,3.1076,4.06355,3.86455,4.7495,6.269475,0.7124,1.0222,1.42498,2.2086
1,8.75,2.2259,2.3248,25.188675,49.4563999999999,1.1904,1.123875,450.921425,432.021,412.5385,9.84322499999998,117.275,17.4567499999999,205.495,36.37,344.24,342.73,300.37,21.3655,38.3176,6.70204999999999,6.5216,5.2386,99.89,100,100,5.3707,101.12,4.66804999999999,3.1503,4.987475,3.760825,12.163,6.10405,3.528875,3.088,4.06095,3.8553,4.7515,6.2727,1.2148,1.2346,1.43605,2.16793
1,9.25,2.07925,2.387875,33.01155,88.946,1.268,1.5636,450.6462,432.25125,412.977,9.80967499999999,186.44275,26.6474999999999,300.875,47.7088,341.5125,343.8575,462.99,35.4059999999999,44.6228,6.78049999999999,6.583975,5.403,99.5,100,100,5.4359,101.0585,4.4892,3.06725,4.976,3.7534,12.15875,6.1055,3.5154,3.0185,4.0455,3.846775,4.75445,6.284925,0.96355,1.18052499999998,1.53508,2.404305
1,9.75,2.036475,2.564625,36.78365,135.2649,1.2903,1.264625,450.6638,431.47,412.5055,9.63107499999999,270.52,27.838,389.38,55.3975,338.415,344.435,628.11,46.726,51.470875,6.6284,6.92720000000001,5.51855,99.512375,100,100,5.5748,101.04775,4.4515,3.024,4.933025,3.743425,12.1375,6.101,3.508375,3.013,4.030975,3.83595,4.7652,6.2915,0.876649999999997,1.256325,1.535875,2.419855
1,10.25,2.152,2.5962,41.3393,174.899875,1.3116,1.398,450.13215,430.98375,412.036,9.69659999999999,330.84,34.6785,457.18,62.384,340.275,345.775,768.1,59.2960000000001,59.990975,7.084,6.947,6.05339999999999,99.722825,100,100,5.705875,101.04,4.431075,3.013325,4.90345,3.74055,12.126,6.09885,3.543,3.0304,4.016075,3.8265,4.77675,6.2945,1.09665,1.37777499999999,1.56381,2.43706
1,10.75,2.3465,2.794,49.9268,224.7831,1.354175,1.156625,450.14615,430.713,410.424,10.007375,397.08,54.1644999999999,534.02,68.7816,339.58,346.08,898.55,61.7725,67.347,7.126,7.16360000000001,6.39029999999998,99.4,100,100,5.67005,101.13475,4.4945,3.032,4.9039,3.7395,12.125,6.0965,3.590375,3.033375,4.01065,3.8224,4.78775,6.292775,1.75269999999999,1.93504999999998,1.646355,2.4536775
1,11.25,2.45225,2.896,58.45025,254.4635,1.373675,1.17,450.08395,430.49125,410.394,10.20445,436.65375,67.3139999999998,581.3,73.9,340.1,346.425,983.02845,64.7,76.290325,7.2265,7.34499999999999,6.493575,99.225,100,100,5.695125,101.12975,4.608775,3.072075,4.9072,3.74275,12.134,6.099575,3.689,3.04735,4.004675,3.80145,4.799225,6.29585,1.923,2.04899999999999,1.62383,2.46625
1,11.75,2.47845,2.841875,57.14325,273.5225,1.47195,1.128575,449.81485,430.16625,409.75525,10.2782,460.325,46.817,605.9625,73.9625,340.15,347.3875,1051.625575,67.6525,79.8953749999999,7.25625,7.5175,6.937775,99.2175,100,100,6.04785,101.0985,4.723225,3.115525,4.912125,3.752825,12.13,6.091775,3.73215,3.06555,4.013675,3.782075,4.800475,6.2961,1.70769999999999,1.83564999999999,1.6652175,2.567705
1,12.25,2.1809,2.539,56.6690999999998,292.98095,1.389,1.3495,449.60475,429.91375,408.542,10.098975,468.2,83.3825,621.84,75.56,341.635,347.445,1088.1,73.9,82.91625,7.346,7.30800000000001,6.8984,99.0175,100,100,6.030675,101.05775,4.8485,3.1475,4.9208,3.7565,12.145,6.0925,3.801125,3.105125,4.0164,3.776925,4.80075,6.2935,2.05145,1.84874999999999,1.692075,2.5527075
1,12.75,2.176,2.59139999999999,64.999425,300.3266,1.347,1.067075,449.416125,429.136,407.547,10.164275,469.1,53.3045,618.26,75.5400000000001,341.635,350.305,1092.55,70.343625,90.37925,7.798,8.06200000000001,7.16124999999999,99,100,100,6.059075,101.0095,4.893,3.2295,4.9322,3.7645,12.13125,6.0901,3.865,3.161625,4.02275,3.74875,4.79935,6.295175,1.995575,2.07355,1.67164,2.54561
1,13.25,2.324,2.46225,60.865,278.0643,1.3531,1.309375,449.4616,429.191,407.354,10.24855,451.02,46.07725,602.9,70.46,342.275,351.51,1063.7247,62.7318,84.068,7.832,7.92800000000001,7.20075,98.8175,100,100,5.98055,100.96,4.9335,3.261,4.937,3.772,12.1225,6.08905,3.890875,3.21175,4.0292,3.7396,4.79785,6.29985,2.1745,2.64247499999999,1.62542,2.51378
1,13.75,2.180675,2.34505,55.72575,276.1428,1.35555,1.22775,450.044,429.072,406.03275,10.304725,414.812,36.0717499999999,558.36,71.478,342.015,351.3,993.65,58.4840000000001,78.2382,8.27800000000001,8.30800000000001,7.28,98.9,100,100,5.8818,100.939,5.015,3.34,4.94395,3.7795,12.12125,6.0801,3.88775,3.22675,4.0446,3.74,4.79625,6.30515,2.2745,2.9189,1.6284675,2.5161125
1,14.25,2.2666,2.72279999999999,50.2925,244.09595,1.38,1.054,449.604375,428.823,407.122,10.5466,364,40.6645,508.34,61.146,343.135,352.735,896,49.9725,72.0795,8.43200000000001,8.524,7.23675,98.9,100,100,5.9498,100.9755,5.149,3.4115,4.955875,3.7775,12.12125,6.080375,3.8835,3.227125,4.0387,3.7375,4.7992,6.3031,2.29999999999998,3.0825,1.67263,2.48341
1,14.75,2.23845,2.56645,49.009,212.37825,1.35945,1.151,449.74535,429.1345,407.484,10.55675,320.548,37.2397499999999,445.44,57.374,344.245,353.21,797.55,44.673125,64.92275,8.33,8.374,7.324,98.9,100,100,5.9291,101,5.0948,3.445425,4.9869,3.778,12.117,6.079,3.902,3.2298,4.050825,3.7381,4.79905,6.29865,2.3166,3.25074999999999,1.66261,2.48230749999999
1,15.25,2.04,2.03335,46.033,171.8056,1.3574,1.112175,449.2917,429.143,406.31825,10.6242,239.4,37.6402499999999,369.32,48.006,346.025,352.935,646.555,35.648625,59.90555,8.516,8.56,7.237,98.88385,100,100,5.7954,100.94625,5.099125,3.4729,5.011375,3.765775,12.126,6.073,3.929,3.2708,4.059175,3.735275,4.800775,6.2582,2.543625,3.37505,1.643225,2.549835
1,15.75,1.96425,2.151875,39.663,122.1535,1.3198,1.26165,449.8745,429.12525,406.05975,10.5336,158.0765,26.51925,283.93,40.48005,346.305,353.23,484.7875,26.682,47.693275,8.67899999999999,8.543,7.2075,98.7,100,100,5.8009,100.99625,5.055775,3.483475,5.025,3.767775,12.116,6.071,3.9398,3.3162,4.0855,3.7443,4.8005,6.2573,2.92275,2.99504999999999,1.5996875,2.375495
