DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PPFD_IN,TA,RH
1,5.25,0.300816575,42.031765,73.9798299999998,41.164405,4.270656,0.8386221,6.97592724999999,448.7279,5.0860045,2.0022955,1.61603,1.1714255,0.29191005,0.699875000000001,4.649668,66.1687
1,5.75,0.304896649999999,66.2263399999999,16.4390375,24.276825,3.744835,0.829567399999999,9.61301724999999,697.9867,5.24717925,1.775529,1.5959885,1.116176525,0.31525875,0.699499999999999,4.17591,63.0363575
1,6.25,0.2095738,108.82606,32.715,53.35871,3.739148,0.8084708,9.48056599999999,445.405,5.610793,1.711154,1.627178,1.0998306,0.32592345,0.7445,3.46950775,63.6473825
1,6.75,0.6226737,75.531935,26.62481,75.4430099999999,4.173682,0.7865273,8.4679605,438.414,5.3219865,1.795319,1.4316095,1.01986625,0.30610875,0.719875,3.38303325,63.8246
1,7.25,0.3997732,40.462985,32.0792749999999,40.5678175,3.602901,0.7495584,9.2691655,437.0466,5.3934705,1.812009,1.416185,0.99235445,0.293103375,0.67575,3.04503825,63.6324
1,7.75,0.564359625,55.049375,23.7087475,88.7471,3.42452875,0.730894875,9.246105,436.8912,5.4200895,1.74861625,1.42203625,0.997090375,0.3371,2.2694,3.16840525,64.2248
1,8.25,0.26619495,77.55636,34.30375,47.70031,3.608828,0.71166565,9.1859775,443.0223,5.6825095,1.7885835,1.598098,0.8996501,0.3894809,33.4525,3.54061425,80.8537
1,8.75,0.3991705,215.888125,25.66237,54.0935,3.58173375,0.737655375,9.1583925,436.96645,5.5720645,2.0339325,1.67281,0.913793625,1.245456875,93.96,3.050999,62.4199
1,9.25,0.48119145,187.56865,22.4295075,20.5181225,3.9545595,0.8710668,9.100258,437.9014,6.003789,2.0899365,1.576139,1.0960972,1.15187255,281.935,3.0927595,73.20475
1,9.75,0.4602658,221.7933,33.6349775,12.6039,4.5461485,0.9241291,9.150745,425.716375,6.971448,2.3269685,1.8036325,1.1778435,1.09219155,462.0125,3.363013,81.01545
1,10.25,0.675841374999999,229.379625,34.5411,60.2700649999999,4.386698,1.0669804,9.34207,428.546375,6.87354375,2.0972075,1.70403725,1.257468,0.79362415,577.5625,3.61916375,80.55895
1,10.75,0.757115599999999,274.0436,31.3959375,83.41727,4.57637,1.0406164,9.95799,452.6437,6.7160125,2.119744,1.764068,1.25583,0.969055574999999,702.34,4.891396,59.7568775
1,11.25,0.630904199999999,227.5207,69.76775,68.74515,4.620818,1.0687162,9.01959,472.2784,6.90942125,2.24399,1.712678,1.230736,1.14436475,810,5.2076305,58.2980975
1,11.75,0.514003,438.2803,45.8337875,54.830545,4.4628775,0.9327515,9.9716725,650.6208,10.3010685,2.147485,1.7978925,1.2167925,1.26872,891.75,5.36301625,57.08045
1,12.25,0.493505525,184.9775,139.544565,90.148575,4.82438125,0.8760251,9.11812975,549.201475,8.5828195,2.130799,1.7519465,1.110401,0.9207805,941.25,5.3520575,77.0116674999999
1,12.75,0.8147817,221.6991,77.102025,37.00198,5.22072125,1.29063075,9.73739125,535.0326,7.7840575,2.252092,1.9773635,1.5106675,1.213903,941.125,5.49581,58.91956
1,13.25,0.900143,185.98135,57.725435,74.92155,5.1029395,1.3325645,10.1921875,510.975,10.69889275,2.18526675,1.803767,1.21313,0.9326695,950.875,5.903445,56.55141
1,13.75,0.58365125,203.8125,40.4137775,77.8469599999999,4.7848275,1.0158435,10.9749675,498.056875,16.54666,2.4875175,1.8681075,1.4648075,0.84934475,935.2,6.3277475,79.25565
1,14.25,0.83039,209.2195,110.03574,49.059265,4.7305975,1.00549975,11.1308,474.57125,9.738044,2.3108125,1.8812775,1.2401875,0.683161,878,6.54914,60.768415
1,14.75,0.398754,157.612875,73.9080599999999,69.798795,4.76803,1.0806725,11.829525,482.8785,9.057154,2.247025,1.6602525,1.33964,0.7189475,781.6375,6.98178375,92.86132
1,15.25,0.61257325,114.054625,67.9568874999999,47.006165,5.0090975,0.940302,11.85765,586.5384,10.927432,2.1867725,1.87434,1.251525,0.41404425,676.06,7.2580775,57.84553
1,15.75,0.840219225,95.3942625,54.004655,32.1490125,5.02131175,0.9362592,12.151995,503.927,8.70401474999999,2.172315,1.54299225,1.130863,0.3488399,503.62,7.01463125,73.5842799999999
1,16.25,0.5045741,102.302675,47.5114525,50.9153,5.28735,0.8714876,12.21947,455.6145,8.607148,2.201617,1.68017275,1.15798925,0.402419925,401.8,6.7025275,74.0519199999999
1,16.75,0.80305875,97.450325,70.8578399999998,64.7780324999999,4.7933575,0.9806435,11.535275,453.9052,8.874814,2.1393675,1.7079175,1.36655,0.31581775,217.525,6.38283375,75.4125999999999
1,17.25,0.6023535,83.7422249999999,46.3569,65.8574525,4.70182,0.8437005,11.1994,438.6984,13.40510375,2.009285,1.615755,1.176945,0.2861016,109.22,6.0725675,76.9000599999999
1,17.75,0.369852,73.49775,63.7177999999999,63.99886,4.05483,0.81782625,11.4087,446.5898,6.634524,2.0212375,1.7035125,1.0483235,0.4168,18.14625,5.8158175,71.48462
1,18.25,0.43585625,71.699675,39.4119999999999,81.22521,4.361875,0.798017,11.358975,431.109,6.528466,1.91875,1.749145,1.0850675,0.438646,0.858625,5.66979375,64.67734
1,18.75,0.56495725,75.85435,47.0009999999999,63.60496,4.1515775,0.87146425,11.2741,424.1372,6.353376,2.0381725,1.621155,1.068635,0.49992825,0.61,5.55663875,63.58694
1,19.25,0.423673,92.899975,24.64314,35.10948,4.3028075,0.78641975,11.323575,431.6466,6.376148,2.142865,1.74676,1.0832275,0.39818985,0.625625,5.53481625,63.0536
1,19.75,0.48102525,72.53535,63.5846399999999,31.899285,4.8209575,0.7646925,11.352225,457.2901,8.48630799999999,2.1391375,1.7764925,1.0957475,0.31661175,0.738625,5.285505,88.99582
1,20.25,0.31184775,69.07723,27.925445,27.75813,4.560249,0.819156025,11.43706,453.6338,8.511395,1.97055725,1.88541125,1.191165,0.429013575,0.715799999999998,5.02802,94.4626925
1,20.75,0.3652592,50.24454,26.95234,42.64756,4.63051025,0.8617554,11.35869,463.879,7.932646,2.3249985,1.81906375,1.1225255,0.587602925,0.634375,5.1463625,60.865575
1,21.25,0.20268775,69.072125,22.30064,33.2843224999999,4.8877375,0.84645825,11.259125,439.787925,7.35558,2.2540925,1.7794875,1.13886,0.285511875,0.600875,5.26202125,75.262275
1,21.75,0.63944975,67.93915,18.742015,57.7329999999999,4.85597,1.0749995,10.988975,454.6386,7.2779825,2.351155,1.8687375,1.2523175,0.35142625,0.653599999999998,5.16255375,90.8754975
1,22.25,0.316996,50.3102,43.9584099999999,39.8753399999999,4.7262725,1.0157175,10.965575,496.1248,8.10322324999999,2.2007975,1.66017,1.1658925,0.396941,0.598875,4.579175,80.9150424999999
1,22.75,0.617316024999999,92.3274399999999,217.3007,48.0737,4.453334,1.086435375,10.76502,496.0008,11.5637785,2.373682,1.742622,1.363102,0.422888425,0.647875,4.695545,62.9581075
1,23.25,0.660701599999998,78.9503399999999,31.0520375,37.84399,4.754966,1.1000762,9.973186,484.4284,14.38765375,2.257076,1.67704,1.340486,0.3971,0.75475,4.679165,59.01475
1,23.75,0.393009,59.5978,41.70247,24.33118,4.831624,1.1172742,8.50206,470.06125,11.778215,2.192254,1.757344,1.327834,0.3919708,0.875199999999999,4.5847325,59.571
2,0.25,0.2315473,88.5533324999999,39.1179,51.137425,5.348802,1.183227,10.559978,562.704,11.5571475,2.704506,2.255768,1.321185,0.30930775,0.8694,4.562283,71.3717475
2,0.75,0.2700048,58.2545,41.4807249999999,20.212005,5.214127,1.152182,11.0944225,579.7431,13.0726775,2.333663,1.909377,1.229031,0.4052029,0.869399999999999,4.5555545,73.60155
2,1.25,0.2363685,91.18084,93.9152149999997,38.259555,4.802146,1.167175,9.49333575,640.2922,11.4734325,2.461697,1.993274,1.236641,0.43902,1.2066,4.54048375,85.45685
2,1.75,0.244323824999999,74.2825775,148.144,20.510275,4.74474625,1.1203865,11.7065425,738.6575,8.9435,2.31533325,1.86913375,1.21142125,0.422668449999999,0.9918,4.549233,66.9801125
2,2.25,0.3903401,73.2710375,300.27215,49.7491499999999,4.853368,0.9887719,11.2807125,712.283599999999,9.3032445,2.171535,1.804285,1.131701,0.34288,0.989199999999999,4.4030075,84.341005
2,2.75,0.3784643,64.32342,72.7423400000002,52.0479074999998,4.884927,0.9890273,11.11559,732.557499999998,11.25876,2.407138,1.949643,1.145637,0.3710234,0.9956,4.40262925,66.6791
2,3.25,0.38123825,127.718,47.1392199999997,26.287245,4.85923325,1.00045625,10.828475,601.6093,11.909165,2.4338575,1.9057075,1.11596,0.354171525,1.053,4.43603125,67.1255625
2,3.75,0.25104375,110.529475,61.654775,65.3448,5.31791625,1.041755,10.89628,542.5475,8.48847600000001,2.7331225,2.236635,1.1583275,0.3152051,1.015675,4.77147325,65.9269325
2,4.25,0.17201,90.193225,87.7315125,48.9526,5.39402725,1.072525,10.437025,686.46,6.90577,2.5511575,2.1823175,1.171605,0.3430156,1.03085,5.235281,63.9812325
2,4.75,0.368678,92.7452,37.81516,34.2125074999998,5.39995,1.026768725,10.2070425,655.705475,6.20511875,2.2573235,2.13629825,1.1416875,0.334874,1.012725,5.531846,62.78097
2,5.25,0.233686774999999,72.126775,36.8478600000001,74.5434200000001,5.330085,0.974125399999999,10.29096675,687.453199999999,6.14229175,2.2017295,1.90050175,1.1007625,0.34178415,1.00945,5.643342,62.6567
2,5.75,0.254545575,68.18055,94.2955200000007,47.82941,4.896252,1.025101175,9.56788874999999,757.437625,6.148104,2.422944,2.0497035,1.0891765,0.31993705,1.04555,5.8207055,61.66288
2,6.25,0.3367989,75.335075,42.0772574999999,57.5243275,4.820092,0.943189625,9.51377549999999,727.888125,6.86162474999999,2.404993,2.120193,1.09367225,0.422125625,1.1086,6.14233725,63.10614
2,6.75,0.22904225,81.8178,64.1186149999997,57.8707899999999,5.0807275,0.9645735,9.9654915,719.296625,6.67779799999999,2.738999,2.20861175,1.07353825,0.47499025,1.0573,6.29238525,64.48952
2,7.25,0.316358,55.92792,230.02875,34.45599,5.173862,0.99639175,8.5572735,712.650899999999,6.53099399999999,2.3930425,2.05048,1.046745,0.43268,6.949925,6.1311005,64.298985
2,7.75,0.18585175,82.791765,68.6384024999988,36.705395,5.46006924999999,0.99672425,9.4606325,662.663299999999,7.29372074999998,2.58343,2.00623,1.1540875,0.397476875,64.83375,6.22154525,66.719135
2,8.25,0.288725299999999,170.003924999999,74.8488299999996,56.00509,5.41208925,0.91112935,7.90806824999999,632.889375,7.63133100000002,2.4433605,1.95904975,1.009274,0.5906728,179.18,6.26855825,69.9669
2,8.75,0.2205308,303.1523,132.79915,85.2763,5.591482,1.0330634,8.866576,618.13475,9.38739499999999,2.479059,1.931668,1.123543,0.8489162,379.475,6.5544075,74.26745
2,9.25,0.5127686,258.6704,52.9972,70.93822,5.711376,1.1038657,8.984046,591.34025,12.8906,2.585132,1.984623,1.231601,1.1936575,530.295,6.3507645,66.2476
2,9.75,0.8595064,185.88525,29.996655,55.9208,5.857653,1.079949,9.408365,533.312425,11.87435525,2.715346,2.14615,1.214202,0.941809999999999,728.115,6.8341805,78.8101375
2,10.25,0.655685,248.227,74.0171099999997,56.2077049999999,5.445256,1.100379,10.69297,508.1358,11.37288,2.766289,2.177022,1.249159,1.3454975,877.6,7.252743,66.7038625
2,10.75,0.6062889,215.26125,37.997525,71.93654,5.286368,1.08015,11.16166975,545.214625,7.9895555,2.604164,2.097613,1.288976,0.94135,1006.775,7.50107925,72.51801
2,11.25,0.42340125,292.1272,59.39977,43.6927749999999,5.10863825,1.05347,11.872625,482.909,7.86649499999999,2.723002,2.2397,1.2841925,1.187726,1125.425,7.77088725,71.0070975
2,11.75,0.687870624999999,304.76375,46.5277875,68.510095,5.218888,1.12474575,11.695955,485.268275,8.70161,2.856852,2.3949635,1.37854475,1.138625,1113.8,8.78143475,68.07233
2,12.25,0.937004925,208.44175,53.48468,26.87006,5.78990125,1.0369475,13.07699,450.913,8.997422,2.5980865,2.086015,1.27587375,1.02918525,1165,9.60098075,63.702585
2,12.75,0.9043503,212.60085,72.33994,54.9660999999998,4.905886,1.042899,13.058735,468.259475,9.21288825,2.657481,2.189194,1.297046,1.000775125,1190.775,9.81147675,61.1064125
2,13.25,0.8428729,227.4238,62.95286,28.09236,5.06817875,1.137276,13.9560475,474.114675,10.649431,2.6324075,2.292759,1.307933,1.08516525,1198.175,10.08557225,60.2797225
2,13.75,0.797198049999999,282.3083,51.814725,57.464335,5.19332425,1.09376875,13.972535,461.88975,10.1797025,2.669035,2.15153675,1.30902875,0.772174,1219.45,10.72683075,58.3575225
2,14.25,0.69124785,156.695825,61.521875,47.6424974999999,5.081559,1.061167,15.03914,473.95685,10.42599,2.326473,2.11603375,1.32126925,0.75550955,1116.225,11.182807,57.3925775
2,14.75,1.0048127,201.760675,69.57638,36.69462,4.8834615,1.095826,15.04283,494.6476,11.00205,2.497842,2.129307,1.6096325,0.7565867,1067.125,11.079232,60.569565
2,15.25,0.846855574999999,231.4848,101.3094,72.83967,5.27159625,1.00747475,15.11861,511.290175,11.13892725,2.52302325,2.04414975,1.26851125,0.68975,919.525,11.2118025,65.748225
2,15.75,0.984008800000001,429.235200000001,127.24168,71.416525,5.481685,1.08087,15.19476,512.645475,14.1359,2.474373,2.091945,1.295537,0.465517625,792.0675,11.301102,67.9429
2,16.25,0.91285445,118.63703,64.4704175,43.612355,5.259251,1.04783075,15.55925,486.423075,14.6118,2.330457,2.06426,1.278043,0.4425928,627.81,11.22481,72.57986
2,16.75,0.776244200000002,95.686075,181.616682499998,50.02978,5.476947,1.0656291,14.952175,490.55605,13.7293475,2.222873,2.099595,1.268081,0.3980005,477.605,11.1712425,67.05022
2,17.25,0.56630855,110.0941,103.725825,48.26577,5.18392175,0.998093625,14.6144925,484.654,12.259,2.25087375,1.75719925,1.185505,0.4824957,312.2725,10.95411125,66.32034
2,17.75,0.501245275,217.09465,107.861815,71.09084,4.72706375,1.0044445,14.0416,513.3581,8.90236775,2.146273,1.8611665,1.286857,0.8133795,144.39,10.94699325,56.7331125
2,18.25,0.3997849,121.6813,121.066175,52.9334224999998,5.29237575,1.11829575,14.6687675,566.8634,9.40364124999999,2.34227275,1.9888895,1.306484,0.475252,35.27375,10.3877755,56.8306975
2,18.75,0.496898799999999,133.08275,150.024969999999,43.64002,4.9706015,1.081238,13.946415,525.571749999999,10.08422925,2.4222455,1.858447,1.2791085,0.4896519,1.757225,9.54385275,63.35314
2,19.25,0.620108499999998,162.025625,39.82566,45.211055,5.0856825,1.0061171,13.32696,522.9501,9.76059224999999,2.6435625,2.0196995,1.2942605,0.4720479,1.36,8.881737,61.42871
2,19.75,0.3472769,104.152545,134.440174999999,24.7411599999999,5.1202155,0.966911125,12.2703925,523.4144,8.46084624999998,2.6149955,2.0687215,1.2419345,0.5877089,1.258225,8.00705125,60.14569
2,20.25,0.23601185,124.65045,49.5249,16.9682575,4.8716605,1.00151715,12.68786,555.9076,8.55859625,2.460351,2.0063385,1.1549345,0.4482895,1.2015,7.03634875,60.68964
2,20.75,0.33414055,112.345075,75.7307299999997,59.296155,4.581334,1.129325,11.777765,551.2699,9.135795,2.377264,2.0207365,1.29839925,0.471946325,1.227025,6.59777225,61.908775
2,21.25,0.390980599999999,173.445125,55.139305,39.2698049999999,4.99940025,1.0437295,11.1746625,507.19975,8.4044095,2.49211875,2.17306975,1.24800075,0.5615303,0.973475,6.1578405,63.6751125
2,21.75,0.5891898,120.6885,39.5766275,27.88998,4.9247715,1.055832,10.715595,591.781375,8.12716,2.59961,2.000742,1.2542455,0.5450603,0.979099999999999,5.964095,64.32818
2,22.25,0.615719399999999,158.52085,45.0756225,52.793625,5.5117325,1.0629375,10.79573,597.70855,8.08538625,2.687442,2.173662,1.3434205,0.488463525,1.0451,5.5435935,62.6953375
2,22.75,0.761903,131.38875,49.0707325,42.29138,5.6105705,1.176608,10.90943,663.778124999999,6.74405525,2.5425835,1.9584705,1.3224505,0.439231375,1.081125,5.291396,63.62835
2,23.25,0.0931471499999999,116.062175,37.4989025,48.4742225000001,5.00124,1.13016425,11.000335,638.72445,7.08631975,2.516806,2.0183995,1.27201525,0.52812775,1.13095,5.06342575,77.934105
2,23.75,0.2396645,110.031265,40.7853299999999,24.3106975,5.357404,1.1966675,10.456166,565.96,8.76698599999998,2.477969,2.0641185,1.376604,0.3973816,0.840675,4.8173355,81.26692
3,0.25,0.312307899999999,107.12723,32.86792,13.125305,5.437466,1.0574625,15.52257,474.956375,11.83345,2.594159,2.070257,1.278122,0.44512425,0.800175,16.4787475,81.5841325
3,0.75,0.234607725,72.03147,150.7837,35.22155,4.95641625,1.03583475,15.8607275,487.34025,12.261105,2.77207075,1.90554575,1.23185775,0.4593371,0.767,16.34869,61.9173
3,1.25,0.296867,37.81606,148.332475,35.670935,5.0923405,0.988532525,15.782925,546.13325,14.80475,2.49678425,2.131455,1.21100925,0.36086,0.999025,16.147505,61.46904
3,1.75,0.1321403,26.4893625,259.406374999999,12.632765,4.81162,0.93368505,15.84318,477.06,12.6530375,2.2998775,1.858376,1.2053965,0.35698,1.14055,15.975175,63.1332
3,2.25,0.187980225,34.0335375,85.9684,37.2716475,5.043163,1.12138275,15.039935,490.389375,11.628845,2.580624,1.877133,1.333661,0.404625,1.2679,15.87678,62.51764
3,2.75,0.1664195,44.8525999999998,16.816855,32.1550175,4.79539075,0.90830115,14.138605,529.54275,11.66475,2.353242,1.7541185,1.1541015,0.480554175,1.0542,16.07234,61.9492625
3,3.25,0.224207,32.26595,350.3565,58.6893399999998,5.323575,0.9615395,13.7781875,564.2908,11.866065,2.5887125,1.85115125,1.16586625,0.3151836,1.0694,16.08188,61.72155
3,3.75,0.1392892,48.7705375,137.038944999999,33.52825,4.97229175,0.9559735,13.91672,512.6668,13.32306,2.23849,1.952836,1.26122,0.356186,1.0396,15.98574,62.496625
3,4.25,0.11185905,37.3136875,172.437394999999,48.2187,5.1260815,0.95125985,14.01579,506.603,11.91855,2.189608,1.842311,1.210887,0.321361875,1.0024,15.97606,62.767625
3,4.75,0.11625895,42.07852,50.513425,27.9002,4.911405,0.94363805,13.922375,523.3076,10.39593275,2.2274865,1.8927575,1.2286185,0.34264375,1.0178,15.96632,62.838585
3,5.25,0.20074675,40.663975,38.352025,42.78895,4.921225,0.928287375,13.86135,570.029,10.1058875,2.1502475,1.74293375,1.14951875,0.3436922,0.909799999999999,16.25822,64.1617775
3,5.75,0.179871375,39.251625,84.4827399999998,52.1081374999999,4.5682985,0.949067125,13.73635,611.267199999999,12.874234,2.13484625,1.6403375,1.15074,0.3040861,1.0202,15.97998,64.26948
3,6.25,0.167354125,101.518939999999,162.623675,61.6893,4.72739725,0.9201805,13.67242,575.2972,14.1158,2.2119905,1.92559,1.20310625,0.335305,2.7586,15.2406,67.170375
3,6.75,0.25117525,112.8786875,106.619505,79.8978,5.13896875,0.9179615,13.91502,579.185799999999,15.34884,2.0766325,1.65060625,1.2062175,0.508745025,42.9399999999999,15.4609,81.73738
3,7.25,0.300033,202.7115,119.0441,53.65662,5.189228,0.8856805,14.10299,561.286025,12.96118,2.21829375,1.83705375,1.16982125,1.065565,142.72,15.45976,65.7123275
3,7.75,0.33410115,319.38195,79.7004874999997,47.83365,5.308858,1.0553735,14.06996,536.07535,12.1283325,2.243692,1.813566,1.2537255,1.4281375,265.28,15.34634,66.20975
3,8.25,0.373201349999999,301.438,52.5557875,62.7579375,5.196134,1.0916565,14.033975,538.9296,11.82506,2.245246,1.756305,1.2716335,1.27056,492.66,15.51138,65.2543625
3,8.75,0.481575625,253.33015,218.906047500001,39.720665,5.42163,1.2191125,14.910885,515.339375,12.480115,2.266673,1.9176525,1.29766,1.011925,683.32,16.16902,85.9560400000001
3,9.25,0.579021999999999,406.518499999999,99.7344,45.069865,5.202582,1.2614405,15.571385,488.564,11.0676,2.3738615,2.046995,1.4153735,1.64295,866.8,16.5398,63.72148
3,9.75,0.66231355,356.440375,144.67405,35.34,5.811723,1.2516855,16.1817875,475.9836,12.3554,2.4591595,1.95618,1.5075995,1.51112,997.4,16.80882,66.22884
3,10.25,0.58129145,314.63155,165.4315,62.117175,5.764764,1.21409,16.399795,469.42945,12.3706625,2.5412855,2.210771,1.4422615,1.290375,1182.8,17.03058,63.44296
3,10.75,0.4432242,358.05355,424.865,36.37024,5.84128975,1.202484,16.430425,485.82825,14.091295,2.632151,2.1438265,1.4653715,1.2420745,1311.6,17.12674,63.91452
3,11.25,0.7556149,417.96245,169.9205,61.6800225,5.742384,1.247204,17.23486,493.0244,14.707145,2.4062775,2.26879,1.468848,1.44290625,1380.6,17.1295,64.24014
3,11.75,0.79571755,321.64695,134.89622,29.9969125,6.434684,1.1648385,17.688875,486.272,13.28255,2.5725105,2.212709,1.596582,1.280003,1489.175,17.0641,63.33722
3,12.25,0.966008149999999,359.8558,198.42195,31.40606,5.577114,1.1515625,17.64017,485.861,15.62261,2.66471,2.368155,1.5685685,1.3401525,1517.6,17.80754,62.34066
3,12.75,0.50566625,307.7565,136.6372,24.27169,6.15115075,1.3775315,17.61057,495.58875,14.3681375,2.653429,2.2379495,1.573729,1.2453,1517.45,18.43542,59.41476
3,13.25,0.9012206,312.673875,203.217044999998,27.9360474999999,5.3247255,1.2864585,17.58692,489.189075,12.81025,2.490736,2.196404,1.5549655,0.967890025,1516.525,19.36362,58.97884
3,13.75,0.833260649999999,297.0487,74.7844125000001,31.4833799999999,5.85691625,1.341232,18.168585,474.4662,10.159365,2.65543,2.4825555,1.607978,0.97233185,1475.525,19.58338,56.87762
3,14.25,0.7293982,232.2161,110.15155,17.95723,5.36740525,1.2895695,18.559765,547.609625,9.115397,2.7454275,2.2674515,1.447866,0.993915625,1406.975,19.66746,54.88306
3,14.75,0.8054055,225.86075,62.7963,31.2350150000001,5.598415,1.4746495,18.959535,539.156875,10.07640475,2.6911255,2.23018,1.6796455,0.8817875,1276,19.6176,53.9791
3,15.25,0.6882124,200.982,45.4690725,29.2952199999999,5.7885415,1.1895675,19.305175,548.036,10.372129,2.5910275,2.19181,1.536864,0.713225,1184.825,19.62204,52.18552
3,15.75,0.73286405,185.16175,60.9059000000001,40.1522799999999,5.75026599999999,1.1304095,19.28491,532.092625,12.760715,2.484721,2.1566695,1.3988225,0.6193785,1052.375,19.82664,51.23846
3,16.25,0.6961377,152.1609,150.501215000001,46.3224399999999,5.47297375,1.1255165,18.35809,508.904875,11.263895,2.679972,2.1252045,1.330404,0.53528985,863.55,19.73344,51.49494
3,16.75,0.634942,198.181375,195.9109,43.7287149999999,5.543592,1.1584215,18.277965,475.6515,17.2768,2.662115,2.0987215,1.4627265,0.57525,727.18,19.8603,51.33254
3,17.25,0.50754825,117.651625,114.9944,46.483,5.8981755,1.20020375,17.8453875,477.549875,17.1301575,2.70083,2.1424575,1.40961,0.51245625,515.75,19.8943,51.79696
3,17.75,0.555105349999999,206.36025,162.416,22.339075,6.06745125,1.1971875,17.310775,482.48025,10.22375,2.837981,2.059439,1.3742765,0.61386775,336.83,19.66304,51.51896
3,18.25,0.52249225,139.2449,129.735,36.33384,6.3656185,1.1683995,16.5087,443.540375,8.436855,2.5470035,2.024177,1.4419515,0.515863125,154.35,19.36552,52.3775
3,18.75,0.467779849999999,159.47725,61.228445,22.7415,6.340975,1.1685115,15.748805,503.771,10.539285,2.512257,2.167739,1.254246,0.74775275,53.88375,18.88774,54.28116
3,19.25,0.5627097,133.3345,143.0907,29.0454125,5.74864925,1.0806595,15.10119,493.244,10.481196,2.449069,2.194619,1.4036525,0.5563208,4.013925,18.4087,55.74994
3,19.75,0.4683293,174.06315,77.365765,20.23446,5.636775,1.0471075,14.74132,467.86,9.5833845,2.4093,2.19971,1.3469025,0.7859614,0.842099999999999,18.0885,56.52314
3,20.25,0.44968945,218.52615,45.11947,29.71584,5.82921175,1.1877315,14.676955,451.205625,9.570151,2.5767985,2.2449065,1.456181,0.6876619,0.539449999999999,17.81534,56.92424
3,20.75,0.4627937,181.00865,71.076055,22.3559999999999,5.535015,1.2978175,15.28014,452.0726,10.000508,2.7663855,2.28886,1.48506,0.775224899999999,0.558424999999999,17.51668,57.13118
3,21.25,0.435779,186.745875,51.112695,23.0271375,5.532638,1.0528229,15.20981,459.27885,11.403405,2.605122,2.156218,1.4014945,0.894208375,0.827999999999999,17.2773,57.43184
3,21.75,0.3454819,177.7708,105.69852,25.36035,5.68136,1.069682,15.3523,447.6769,10.000072,2.616002,2.166241,1.3152025,0.68799625,0.809575,17.04798,57.48674
3,22.25,0.46304895,162.31375,73.8887975,25.947765,5.33968,1.0647745,15.359755,451.4842,10.10424425,2.457669,2.078962,1.31052,0.6238074,0.636725,16.82608,57.60392
3,22.75,0.313005,164.9035,54.36051,22.994965,5.26197775,1.02220805,15.304305,462.3269,9.97395100000001,2.6628355,2.333935,1.338146,0.635065649999999,0.634025,16.73994,57.76598
3,23.25,0.3454295,107.91865,159.4913,43.489865,5.28258875,0.9624077,15.29258,473.2982,11.34019,2.5048315,1.9931645,1.1792605,0.53560815,1.1176,16.66918,58.78226
3,23.75,0.35391425,102.3748125,39.3608224999999,34.4557399999998,5.467236,1.032113125,15.44065,485.22375,11.58825,2.65492125,2.10861125,1.26243875,0.47836025,1.0884,16.65348,59.90914
4,0.25,0.443400499999999,142.614325,65.3415075000001,27.892555,5.174854,1.12718325,20.83272,586.51265,13.5585,2.3517085,2.06924,1.251837,0.564481975,0.7699,20.42716875,76.73373375
