DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.140385,-0.7886554625,-48.801495,390.8262,3.9797761,0.12428639,-3.47499,48.41155,80.39414,1.152205,1.731911125,-88.1775385,0,0,209.468605,1.18290725,289.2837125
1,0.75,0.15885,-0.866731445,-45.791639,390.8733175,3.99706295,0.1385455375,-3.55034,49.04971,80.380285,1.1923888,1.7761784,-87.44748,0,0,209.60062,1.220308225,287.74712
1,1.25,0.16895,-0.9110299,-47.115397,390.8725,4.0053693,0.13175823,-3.80833,50.78267,80.386755,1.06556865,1.7013468,-86.98556075,0,0,209.0242,1.1904897,288.10564
1,1.75,0.168455,-1.20604155,-48.8580315,390.99416,3.9550142,0.13144884,-3.9846775,51.73572,80.3832875,1.0276172,1.6201724,-85.786499,0,0,209.123865,1.170963175,287.0715625
1,2.25,0.17464,-0.85078193,-48.685219,390.84374,3.948207725,0.1236168475,-4.3238725,51.69909,80.39765,0.8378382925,1.70938615,-85.91685625,0,0,208.7662,1.18835305,285.82617
1,2.75,0.18652,-0.79218413,-48.464472,391.158585,3.9588523,0.12071009,-4.477355,52.1755425,80.38875,0.8420183925,1.7680782,-86.214245,0,0,208.40377,1.2101368,284.99748
1,3.25,0.21834,-0.833881215,-47.39374575,390.8377425,3.9314625,0.11020263,-4.5488225,52.74276,80.390295,0.77444859,1.6592904,-85.64385475,0,0,208.368705,1.12693055,284.741965
1,3.75,0.2038875,-1.076041,-46.031979,390.8830475,3.9248655,0.11196852,-4.86656,53.21958,80.3795625,0.730709815,1.666258,-85.80953225,0,0,208.4725875,1.18261835,283.5116575
1,4.25,0.22651,-0.822988665,-46.140277,390.906885,3.94502955,0.10670363,-4.8148,53.501035,80.3852625,0.7179416775,1.6153263,-83.92543375,0,0,209.681745,1.2048537,283.94358
1,4.75,0.223765,-0.65156986,-45.457187,390.85746,3.96081075,0.1042704,-5.32377,54.62983,80.36904,0.680840375,1.636221225,-83.223804,0,0,209.4582425,1.22068,283.9451375
1,5.25,0.230875,-0.697005605,-43.8895565,390.83038,3.92753795,0.1003398875,-5.2246275,53.45568,80.37135,0.70622148,1.46550905,-84.286877,0,0,209.1546825,1.2342426,283.3179475
