DOY2,HR2,TAU,H,LE,FC,FCH4,WS,USTAR,T_SONIC,CO2,H2O,CH4,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_1,RH_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1
1,0.25,-0.009530005,1.728695,35.0319,5.548485,9.7132925,2.45383,0.236213,15.7307,483.8565,9.934895,2153.895,0.841274,0.683969,0.259493,0.727942,102.323,334.166666666667,363.675,0.0217499999999997,0.1897,97.1033333333333,-2.87894166666667,-5.56203333333333,-7.85763333333333,0,1.69433333333333,10.1023333333333,12.4273333333333,12.4226666666667,12.5533333333333,12.5356666666667,12.7636666666667,12.9783333333333,11.3436666666667,11.3323333333333,12.0403333333333,12.3766666666667,12.1886666666667,12.3253333333333,11.599,12.0003333333333,12.1743333333333,12.448,12.6736666666667,12.68
1,0.75,-0.0085823225,2.64607,25.733,7.72702,17.4525,2.30029,0.261196,15.8117,488.2955,9.8474925,2144.3025,0.799963,0.712297,0.287531,0.865627,102.3145,337.306666666667,363.0175,0,0.1897,97.0433333333333,-2.88645833333333,-4.9645,-9.17656666666667,0,1.600475,10.226,12.42,12.4366666666667,12.56,12.528,12.76,12.9846666666667,11.037,11.213,12.0053333333333,12.325,12.1793333333333,12.291,11.4933333333333,11.8193333333333,12.134,12.43,12.6966666666667,12.68
1,1.25,-0.0109292,1.36191,22.777425,5.76335,13.251425,1.73994,0.226011,15.5814,489.61,9.715745,2162.52,0.981659,0.739897,0.260776,0.8211,102.314,329.066666666667,363.679166666667,0,0.1897,97.4133333333333,-2.854025,-6.01843333333333,-8.93133333333333,0,1.78665833333333,10.5306666666667,12.4053333333333,12.4413333333333,12.5536666666667,12.5363333333333,12.758,12.9583333333333,11.345,11.1993333333333,11.97,12.2773333333333,12.1996666666667,12.2713333333333,11.5,11.6853333333333,12.0936666666667,12.443,12.713,12.6873333333333
1,1.75,-0.012602665,1.087346,31.6852,6.86854,17.719,2.30442,0.230074,16.0921,491.488,9.6525275,2174.48,0.920418,0.874901,0.304973,0.884505,102.309,332.243333333333,364.353333333333,0,0.1897,97.6533333333333,-2.8687,-6.08506666666667,-9.23266666666667,0,1.6831,10.3486666666667,12.387,12.452,12.556,12.54,12.7506666666667,12.97,11.0126666666667,11.2273333333333,11.8946666666667,12.2093333333333,12.2086666666667,12.2576666666667,11.5066666666667,11.6433333333333,12.0506666666667,12.4206666666667,12.7236666666667,12.697
1,2.25,-0.0106426,-2.44052,20.2601,5.75217,14.3521,2.58946,0.287431,15.7698,487.667,9.996975,2182.315,0.937982,0.919,0.325179,0.828668,102.322,333.413333333333,364.896666666667,0,0.1897,97.03,-3.14139166666667,-6.06053333333333,-9.95833333333333,0,1.63788333333333,10.3026666666667,12.372,12.4563333333333,12.5566666666667,12.54,12.74,12.9656666666667,11.0993333333333,11.166,11.8243333333333,12.1336666666667,12.2066666666667,12.2443333333333,11.5036666666667,11.603,11.9613333333333,12.3003333333333,12.73,12.6913333333333
1,2.75,-0.00578623,1.919967,18.3649,6.31295,10.4643,2.5585,0.2536495,15.7216,485.0955,9.964195,2178.545,0.869698,0.718497,0.298808,0.803636,102.29875,334.31,362.283333333333,0,0.1897,97.16,-3.46860833333333,-6.3277,-10.971,0,1.50505,10.0143333333333,12.3333333333333,12.444,12.5443333333333,12.54,12.73,12.9576666666667,11.2663333333333,11.0513333333333,11.8023333333333,12.0503333333333,12.2096666666667,12.24,11.4436666666667,11.5526666666667,11.8956666666667,12.1903333333333,12.73,12.7
1,3.25,-0.010670065,-1.523,21.706025,4.17617,15.037,1.36322,0.23261775,15.7169,476.4285,9.82458,2164.4525,0.838625,0.761327,0.322962,0.809633,102.319,331.5,361.108333333333,0.002,0.1897,97.5033333333333,-3.4129,-5.7675,-12.4513333333333,0,1.40335,9.91266666666667,12.297,12.4336666666667,12.549,12.54,12.729,12.96,11.234,11.0193333333333,11.779,11.959,12.206,12.2286666666667,11.339,11.491,11.83,12.1506666666667,12.7276666666667,12.7046666666667
1,3.75,-0.0095066325,2.713195,17.3347,6.06668,9.794005,1.84548,0.244702,15.6073,483.2775,9.68493,2164.53,0.83658,0.748838,0.314625,0.876115,102.298,329.63,360.56,0,0.1897,97.5933333333333,-2.99560833333333,-6.48333333333333,-12.32,0,1.42423333333333,9.76366666666667,12.2683333333333,12.414,12.5406666666667,12.5436666666667,12.73,12.9633333333333,11.0156666666667,11.0316666666667,11.7556666666667,11.914,12.21,12.2153333333333,11.2923333333333,11.4836666666667,11.7856666666667,12.102,12.7296666666667,12.71
1,4.25,-0.01113685,-3.04035,17.10815,6.16188,11.5834,2.17318,0.25879925,14.9218,482.4425,9.86933,2178.48,0.847136,0.783037,0.304061,0.972286,102.305,332.613333333333,360.9425,0,0.1897,97.47,-3.00736666666667,-6.11203333333333,-12.0146666666667,0,1.53678333333333,9.914,12.2603333333333,12.3866666666667,12.5166666666667,12.55,12.7343333333333,12.96,10.8296666666667,11.0833333333333,11.7283333333333,11.9053333333333,12.22,12.2006666666667,11.391,11.476,11.784,12.053,12.7246666666667,12.71
1,4.75,-0.0079968,-3.86333,17.83845,5.31345,14.368575,1.68155,0.250723,15.1236,477.871,9.843255,2158.085,0.937086,0.776999,0.247666,0.725749,102.323,332.843333333333,360.363333333333,0,0.1897,97.5833333333333,-2.94070833333333,-5.16793333333333,-10.344,0,1.48395,9.91133333333333,12.2453333333333,12.3543333333333,12.4993333333333,12.5543333333333,12.7383333333333,12.9666666666667,10.7153333333333,11.0496666666667,11.6886666666667,11.891,12.222,12.2,11.3316666666667,11.5143333333333,11.806,11.9923333333333,12.7196666666667,12.716
