DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1_1_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2_1_1,WS,G_1_1_1,G_1_1_2,G_2_1_1,G_2_1_2,SG_1_1_A,SG_2_1_A,CO2
1,7.25,0,-4.4935925,-155.28275,0,-36.428,-1.43295,42.76,0.0506125,89.56,0,-79.1587625,0,-0.972025,0,-12.004,-9.264,-6.763,-28.1075,-9.2892,-11.4212,397.87
1,7.75,0,-6.19788075,-163.20485,0.292161475,-36.6055,-1.43015,43.97,0.044275,89.5575,0.935934325,-78.7865575,0,-0.982175,0,-12.08825,-9.26175,-6.584975,-27.9765,-9.377075,-10.4926125,397.975
1,8.25,0,-5.37847,-163.04625,2.00305,-36.219,-1.418175,43.60075,0.05388,89.5575,2.915986,-77.2348,0,-0.9837,0,-12.121,-9.18925,-6.578475,-28.2705,-9.4010375,-11.4012875,397.7
1,8.75,0,-4.683504,-150.982,0,-36.612,-1.424775,44.23425,0.04754,89.5575,0,-77.079925,0,-0.99865,0,-12.1605,-9.16225,-6.6385,-28.01525,-9.424925,-10.4720875,398.2
1,9.25,0,-7.016871,-167.8817,0,-37.905,-1.405725,45.46325,0.04493,89.5,0,-75.05537,0,-1.008325,0,-12.1855,-9.1205,-6.69915,-30.139,-9.4419125,-12.293875,397.67
1,9.75,0,-7.27307325,-188.6617,0,-37.20575,-1.404475,44.256,0.0719625,89.5,0,-75.34606,0,-1.01135,0,-12.2205,-9.168,-6.734575,-28.529,-9.4682,-10.694625,397.7675
1,10.25,0,-8.8411125,-180.480925,0,-38.174,-1.379575,44.2585,0.0563,89.5,0,-75.153695,0,-0.995775,0,-12.24225,-9.17675,-6.713025,-25.231,-9.4858875,-9.4278375,397.74
1,10.75,0,-6.70341075,-138.7675,0,-38.13,-1.371375,45.1205,0.03118,89.455,0,-74.1676,0.0298026,-0.9945,0,-12.2685,-9.15225,-6.6039,-21.572,-9.5047,-9.4574625,397.85
1,11.25,0,-9.77448275,-142.15105,0,-37.0425,-1.34295,42.336,0.05764,89.455,0,-74.642735,0.456700815,-0.97455,0,-13.28,-9.218,-6.533,-23.56,-10.958,-11.6539,397.825
1,11.75,0,-6.7487545,-152.926875,0,-37.04,-1.33495,44.99,0.0575,89.4575,0,-73.5808375,1.637798075,-0.978275,0,-13.092,-9.224,-6.5092,-26.935,-10.901,-11.8837,398.24
1,12.25,0,-7.073581,-160.6442,0,-38.172,-1.305075,44.6815,0.059195,89.455,0,-76.91666875,3.170994125,-0.969525,0,-12.9225,-9.19075,-6.3434,-28.4155,-10.79175,-11.9012375,398.4
1,12.75,0,-4.225202,-135.4825,0,-38.249,-1.27545,43.8585,0.07941,89.5,0,-78.4616,3.977584,-0.97545,0,-13.965,-9.6305,-6.68665,-28.63275,-13.11225,-13.0616,398.1775
1,13.25,0,-10.238604,-187.4965,0,-36.59225,-1.32805,44.97625,0.0508925,89.56,0,-79.339983,3.90396055,-0.970225,0,-15.1525,-9.59375,-6.186625,-28.105,-13.224375,-11.8675,398.555
1,13.75,0,-5.6408385,-138.56095,0,-37.13225,-1.3184,43.05,0.0589275,89.565,0,-78.5956275,2.52784125,-0.97975,0,-17.4,-12.00625,-6.192375,-24.426,-15.92625,-11.259125,397.985
1,14.25,0,-12.43110725,-136.16,0,-37.0245,-1.24035,43.627,0.0647025,89.57,0,-78.22997,1.1075695,-0.970675,0,-17.405,-11.771,-6.7651,-28.499,-15.695,-11.91735,398.2
1,14.75,0,-5.370578,-135.2275,0,-36.86525,-1.213475,45.88775,0.0688275,89.5725,0,-77.223175,0.23924705,-0.995675,0,-19.51875,-24.92925,-6.831425,-27.11625,-21.4965,-11.862875,398.57
1,15.25,0,-5.12900475,-149.862775,0.625878195,-36.21075,-1.194725,41.7355,0.05985,89.6,0,-75.507225,0.00705856375,-1.005825,0,-17.385,-20.0815,-6.8537,-28.0365,-20.245625,-11.8799,398.5825
1,15.75,0,-8.95225975,-140.106525,0,-36.296,-1.1983,43.309,0.0636,89.6,0,-74.406895,0,-1.016025,0,-17.468,-20.1085,-6.768,-28.011,-20.441375,-11.7901375,398.295
1,16.25,0,-7.21955375,-138.608,0,-37.529,-1.20415,42.502,0.052965,89.6,0,-74.1428375,0,-1.007925,0,-17.5725,-20.241,-6.78395,-27.97625,-20.4195,-11.8493,398.425
1,16.75,0,-8.212399,-147.35055,0,-37.52875,-1.2157,42.20125,0.0608,89.6,0,-73.639035,0,-1.016575,0,-17.6735,-19.42175,-6.76225,-28.172,-17.936625,-11.79445,398
1,17.25,0,-60.44556,-138.273675,0,-36.5735,-1.219725,41.71625,0.05025,89.67,0,-73.5827375,0,-1.007825,0,-17.72475,-19.38625,-6.798875,-28.578,-17.7115,-12.8725125,398.085
1,17.75,0,-7.1276525,-132.9262,0.000543949,-37.069,-1.24245,41.9735,0.068835,89.67,0.818046575,-73.42935,0,-1.0199,0,-17.79525,-19.4185,-6.7853,-28.42075,-17.448375,-11.3867875,398.455
1,18.25,0,-8.7717795,-130.3734,0,-36.736,-1.252375,42.0245,0.043475,89.67,0.03279185,-73.4411,0,-1.0174,0,-17.85575,-19.4285,-6.835575,-29.20425,-17.347875,-13.0668,398.3
1,18.75,0,-7.13736125,-146.3638,0,-36.4445,-1.2866,42.587,0.05865,89.67,0.0234269,-73.9192375,0,-1.02,0,-17.8815,-19.44925,-6.955475,-29.179,-17.2015,-12.65295,398.385
1,19.25,0,-4.6535385,-178.469625,0,-36.977,-1.296,42.4015,0.06375,89.74,0.038433235,-76.0342025,0,-1.011125,0,-17.721,-19.44,-6.911725,-24.585,-17.230625,-9.9639875,398.1
1,19.75,0,-4.741712,-149.999225,0,-36.174,-1.377825,43.446,0.0584,89.74,0.092952375,-77.0665,0,-1.017075,0,-17.574,-19.473,-6.9914,-25.01175,-18.0515,-10.05695,398.285
1,20.25,0,-6.14520925,-126.4023,0,-36.47875,-1.425025,45.885,0.06518,89.74,0.072239215,-77.5284,0,-1.0062,0,-17.41,-19.465,-7.0119,-26.25,-18.3905,-12.98925,398.25
1,20.75,0,-4.9452,-127.0903,0,-37.178,-1.449425,45.724,0.055465,89.74,0.1459334,-77.26416,0,-1.0089,0,-17.192,-19.484,-7.0322,-25.21975,-18.554,-13.3637,397.975
1,21.25,0,-7.83847,-138.7079,0,-37.2615,-1.46935,43.194,0.0503975,89.74,0.26896785,-77.9609,0,-0.995475,0,-17.082,-19.514,-6.948,-25.0525,-18.4045,-13.33825,398.24
1,21.75,0,-5.0723975,-147.5931,0,-36.598,-1.4448,44.607,0.055055,89.67,0.1080186025,-77.6325875,0,-0.996525,0,-16.918,-19.508,-6.9661,-25.095,-18.6095,-13.4129,398.29
1,22.25,0,-5.177782,-143.239225,0,-36.5425,-1.409325,43.613,0.04677,89.67,0.0504833725,-78.5978025,0,-0.984175,0,-16.754,-19.525,-6.9396,-25.52425,-18.5765,-13.37345,398.76
1,22.75,0,-6.5286155,-161.30085,0,-37.2275,-1.4321,45.437,0.066095,89.6675,0.0037414475,-79.71293,0,-0.980525,0,-16.702,-19.5875,-6.9147,-25.8625,-18.625,-13.456825,398.8
1,23.25,0,-14.3804,-169.142775,0,-36.6835,-1.431125,46.30225,0.0760175,89.6675,0,-79.6027675,0,-0.969175,0,-16.59775,-19.614,-6.8576,-25.998,-18.729875,-13.182375,398.47
1,23.75,0,-2.8690355,-170.636525,0,-36.7025,-1.4126,44.282,0.0722825,89.665,0.0449018,-80.7475,0,-0.9728,0,-16.052,-12.682,-6.6508,-22.44,-13.444,-12.562,398.165
2,0.25,0,-3.9822575,-125.3905,0,-37.9375,-1.404625,45.798,0.0512876575,90.1025,0.0218008,-66.950425,0,-0.957725,0,-9.1385,-7.6957,-8.32625,-14.9405,-7.8098375,-10.018525,398.375
2,0.75,0,-3.7813825,-131.7084,0,-37.8465,-1.431225,47.8225,0.051442285,90.1025,0.00425439,-68.2031025,0,-0.96365,0,-9.45975,-7.76565,-8.28625,-15.30525,-7.7388125,-9.1635875,398.18
2,1.25,0,-4.0877955,-117.5916,0,-39.045,-1.422275,43.8065,0.0487,90.1025,0,-65.6946925,0,-0.961225,0,-9.5465,-7.728325,-8.21425,-15.194,-7.7445375,-9.6337875,398.2
2,1.75,0,-4.5963885,-123.0346,0,-38.46625,-1.407475,43.08725,0.038567145,90.1025,0.033376525,-65.14536,0,-0.96715,0,-9.57875,-7.7659,-8.16975,-15.33,-7.9745375,-9.854825,398.43
2,2.25,-0.047285075,-4.319967,-130.8265,0,-38.583,-1.38285,44.76175,0.0531587225,90.1025,0.0129882025,-62.9506025,0,-0.969325,0,-9.58325,-7.747425,-8.2665,-15.35,-7.998625,-10.0595,398.355
2,2.75,0,-5.15703,-141.27575,0,-38.9535,-1.3961,45.20675,0.05075184,90.1,0,-63.4031375,0,-0.9686,0,-9.58775,-7.718325,-8.60875,-15.2925,-7.98675,-10.02125,398.26
2,3.25,0,-5.41092,-136.73875,0,-39.388,-1.38125,43.1425,0.0578077,90.0975,0,-64.155,0,-0.96325,0,-9.60875,-7.78795,-8.366,-15.322,-7.9827375,-10.064875,398.26
2,3.75,0,-6.25982825,-133.2696,0,-39.05,-1.386025,43.7315,0.0425075,90,0.008115135,-64.09083,0,-0.970375,0,-9.63525,-7.71765,-8.60425,-16.302,-8.0248375,-10.366125,398.1925
2,4.25,0,-6.0473415,-112.88165,0,-39.21025,-1.396775,45.2385,0.06354168,90,0,-63.445305,0,-0.965275,0,-9.66725,-7.7297,-8.68725,-16.64725,-8.0511625,-10.4711125,398.195
2,4.75,0,-8.020834,-140.3405,0,-38.8655,-1.406325,44.838,0.05074,90,0.02150925,-64.536685,0,-0.9713,0,-9.61725,-7.701675,-8.73175,-17.21,-7.9854,-10.7341,398.5
2,5.25,0,-5.588254,-126.933725,0,-39.07,-1.4343,44.0655,0.0478,90,0,-63.541445,0,-0.966275,0,-9.50425,-7.72985,-8.3515,-15.44075,-7.911975,-10.6918125,398.1
2,5.75,0,-27.8437775,-114.91675,0,-38.399,-1.441975,44.063,0.04310024,90,0.020272875,-58.613065,0,-0.973275,0,-9.41775,-7.7476,-8.429,-15.4475,-7.8744375,-10.731925,398.3975
2,6.25,-0.03344,-8.9728625,-122.5475,0,-38.458,-1.429725,45.07275,0.0497718225,90,0.0044364075,-57.80115,0,-0.973825,0,-9.36525,-7.747825,-8.45,-15.0835,-7.8616,-10.7268125,398.3
2,6.75,0,-9.653195,-115.3622,0,-37.841,-1.432225,45.12875,0.0526748,90,0.0433345625,-58.143065,0,-0.979075,0,-9.32275,-7.78425,-8.41575,-15.0895,-7.861675,-10.55035,398.1
2,7.25,0,-8.863622,-124.3624,0,-38.2255,-1.43295,44.602,0.0519475,89.995,0,-59.28712,0,-0.972025,0,-9.272,-7.4068,-8.728,-16.3835,-7.5403,-10.686,398.48
2,7.75,0,-3.552407,-114.600525,0.292161475,-38.41375,-1.43015,45.69975,0.05834,89.9925,0.935934325,-59.845545,0,-0.982175,0,-9.2345,-7.3923,-8.18075,-16.763,-7.4714375,-11.2576875,398.485
2,8.25,0,-6.74043,-129.641625,2.00305,-38.97475,-1.418175,45.5635,0.057985,89.9,2.915986,-60.30503,0,-0.9837,0,-9.2115,-7.3625,-8.166,-16.85,-7.4359875,-11.368425,398.47
2,8.75,0,-11.89185,-106.10905,0,-38.792,-1.424775,45.93225,0.04350829,89.9,0,-60.572115,0,-0.99865,0,-9.182,-7.360325,-8.19425,-17.984,-7.3989875,-11.4404125,398.48
2,9.25,0,-5.358812,-105.8005,0,-38.01,-1.405725,46.8705,0.045795,89.9,0,-65.357755,0,-1.008325,0,-9.136,-7.344475,-9.40875,-20.9405,-7.354175,-11.49865,398.4
2,9.75,0,-17.079375,-127.2523,0,-38.94325,-1.404475,45.451,0.06452,89.9,0,-74.7694875,1.472735625,-1.01135,0,-9.11,-7.230575,-8.063,-15.508,-7.3396,-11.06475,398.54
2,10.25,0,-5.425979,-106.0644,0,-38.68775,-1.379575,44.6655,0.04226096,89.9,0,-83.56928,7.3173132,-0.995775,0,-9.12775,-6.9651,-7.903,-21.39375,-7.31785,-11.41275,398.95
2,10.75,0,-4.5375,-116.226125,0,-39.114,-1.371375,45.77475,0.0520075,89.9,0,-98.3641625,17.78071125,-0.9945,0,-10.54575,-7.681375,-8.59375,-21.3525,-8.55045,-13.2442,398.67
2,11.25,0,-4.5312335,-118.20175,0.40668875,-38.98825,-1.34295,46.3565,0.0549675,89.9,0,-110.1416,32.7769755,-0.97455,0,-10.629,-7.7013,-8.546775,-18.2175,-8.61195,-11.7501875,398.8
2,11.75,0,-3.829421,-121.73185,3.1985975,-38.8065,-1.33495,43.333,0.047116505,89.9,7.99591615,-120.735375,46.60475,-0.978275,0,-10.564,-7.755425,-8.570925,-18.12125,-8.6858625,-11.9528375,398.9875
2,12.25,0,-4.114406,-117.9537,12.42815,-38.5225,-1.305075,43.597,0.04385905,89.9,17.876709,-128.2099,55.533705,-0.969525,0,-11.86,-14.813,-8.4579,-24.13,-12.29335,-13.2823,398.89
2,12.75,0,-4.55443875,-107.0566,16.575595,-38.075,-1.27545,43.49,0.03516,89.905,23.50727,-131.558625,66.648795,-0.97545,0,-11.788,-15.027,-8.4131,-25.98575,-12.0673,-13.14585,399.0925
2,13.25,0,-5.04846825,-109.16795,13.0031,-38.426,-1.32805,43.70325,0.04403,90,20.174205,-133.0462,58.9737,-0.970225,0,-12.94825,-18.901,-8.356475,-25.433,-14.7306875,-13.352725,398.795
2,13.75,0,-4.2122,-126.125375,5.958779,-38.5795,-1.3184,42.478,0.0500836375,90,11.31354,-125.834,51.3582775,-0.97975,0,-12.917,-18.8895,-8.4272,-24.325,-14.7296,-13.1420125,398.9075
2,14.25,0,-3.116595,-124.0186,2.667085675,-37.4675,-1.24035,41.8025,0.04348,90,7.009076,-123.87325,45.047615,-0.970675,0,-12.7065,-18.8155,-8.373825,-24.2845,-14.5657625,-13.010825,398.81
2,14.75,0,-3.3804,-125.6965,8.1391855,-36.9525,-1.213475,41.822,0.0413898725,89.915,0,-114.0753,29.50974,-0.995675,0,-11.423,-15.237,-8.3036,-22.94,-12.06235,-12.01605,399.005
2,15.25,0,-3.445893,-128.7769,0.625878195,-37.08475,-1.194725,43.334,0.0388,89.915,0,-103.3395,15.2026,-1.005825,0,-12.216,-15.949,-8.2974,-22.862,-12.56915,-12.23685,398.62
2,15.75,0,-3.651567,-147.510575,0,-37.49,-1.1983,42.4895,0.03396161,89.9125,0,-94.52001,6.94502325,-1.016025,0,-11.421,-8.47775,-9.50475,-22.45,-9.777775,-12.0872375,398.9125
2,16.25,0,-4.941635,-154.183,0,-38.151,-1.20415,40.251,0.045755,89.9125,0,-78.59264,1.717996,-1.007925,0,-12.406,-15.701,-10.186,-22.161,-13.0187,-13.1141,398.7
2,16.75,0,-7.7244575,-151.32875,0,-38.3475,-1.2157,41.921,0.03701,89.9,0,-72.3624875,0.0432011375,-1.016575,0,-12.438,-15.79,-10.182,-21.94,-12.98965,-13.02845,398.5325
2,17.25,0,-5.576524,-148.7707,0,-38.22625,-1.219725,44.516,0.0472775,89.915,0,-67.5746025,0,-1.007825,0,-12.4325,-17.24025,-10.047,-21.7955,-12.95185,-12.9944125,398.325
2,17.75,0,-5.12083375,-117.34835,0.000543949,-38.8585,-1.24245,44.50175,0.05585,89.9175,0.818046575,-66.2071,0,-1.0199,0,-12.44275,-17.3745,-10.0475,-23.56325,-12.9777875,-13.05515,398.3
2,18.25,-0.390233475,-8.3108675,-138.50045,0,-38.45125,-1.252375,47.183,0.0408,89.915,0.03279185,-66.997875,0,-1.0174,0,-11.4,-12.462,-10.071,-22.0605,-9.94925,-12.8745,398.2
2,18.75,0,-5.70773125,-127.061,0,-38.334,-1.2866,45.8405,0.0303575,89.9125,0.0234269,-66.86536,0,-1.02,0,-10.7355,-8.5135,-10.1115,-20.17,-9.54105,-12.894875,398.4
2,19.25,0,-5.6878815,-143.3328,0,-38.286,-1.296,48.35275,0.0424,89.9125,0.038433235,-67.9883,0,-1.011125,0,-10.75075,-8.50875,-10.074,-20.27125,-9.663425,-12.2272,398.275
2,19.75,0,-6.003121,-137.9943,0,-39.14625,-1.377825,47.889,0.044905,89.9125,0.092952375,-69.67741,0,-1.017075,0,-10.77775,-8.69,-10.06125,-17.36,-9.6951,-11.5745375,398.3
2,20.25,0,-3.7706135,-156.07815,0,-39.0975,-1.425025,48.5765,0.04575,90.0125,0.072239215,-66.74246575,0,-1.0062,0,-10.80025,-8.678,-10.0095,-17.412,-9.8321875,-12.00575,398.33
2,20.75,0,-7.3095,-114.931025,0,-38.92575,-1.449425,48.265,0.05819,90.01,0.1459334,-66.34206775,0,-1.0089,0,-10.8575,-7.97,-10.0325,-15.91,-9.11925,-10.6625,398.03
2,21.25,0,-4.953465,-116.0412,0,-39.243,-1.46935,47.885,0.042645,90.01,0.26896785,-67.632425,0,-0.995475,0,-10.8875,-7.9765,-10.0125,-15.4985,-9.09075,-10.70625,398.4
2,21.75,0,-5.0555795,-139.34175,0,-38.6345,-1.4448,49.63,0.0467,90.01,0.1080186025,-66.76533,0,-0.996525,0,-10.9125,-7.944,-10.0275,-15.3675,-9.077,-10.57,398.01
2,22.25,0,-4.08042525,-143.99845,0,-39.665,-1.409325,45.39675,0.0504025,90.01,0.0504833725,-66.97189,0,-0.984175,0,-11.22625,-8.89315,-9.95725,-23.877,-10.04455,-12.7939125,398.11
2,22.75,0,-6.1726205,-149.525,0,-39.0225,-1.4321,48.51,0.03391062,90.0125,0.0037414475,-68.507333,0,-0.980525,0,-11.2125,-8.801375,-9.9995,-16.938,-10.047675,-11.02425,397.7
2,23.25,0,-3.7422915,-152.964475,0,-38.206,-1.431125,48.2085,0.044449475,90.0125,0,-68.20902575,0,-0.969175,0,-11.1985,-8.81265,-9.912,-20.7765,-10.0334,-11.8252625,398.56
2,23.75,0,-4.57761875,-141.282,0,-38.64125,-1.4126,46.8,0.04512,90.0075,0.0449018,-66.02356,0,-0.9728,0,-9.512,-8.5047,-9.9855,-17.05,-8.601425,-10.78175,398.37
3,0.25,0,-6.12094,-107.3887,0,-37.1555,-1.6084,51.2335,0.04917,90.2925,0,-68.60704,0,-0.279575,0,-4.443325,-5.555,-6.800275,-16.4805,-4.1282375,-10.2260625,397.71
3,0.75,0,-6.6809095,-93.3412525,0,-37.353,-1.644225,50.545,0.048396735,90.3,0,-67.71249875,0,-0.31605,0,-4.76865,-5.5302,-6.810275,-13.863,-4.143925,-8.8566125,397.88
3,1.25,0,-4.861687,-89.561145,0,-37.2845,-1.675075,50.055,0.0381,90.3,0,-67.74311,0,-0.34465,0,-4.87865,-5.474525,-6.723125,-13.87125,-4.1823625,-8.9937625,397.76
3,1.75,0,-5.589803,-108.829075,0,-37.83,-1.711525,49.44675,0.04666656,90.285,0,-68.87944,0,-0.36235,0,-4.903575,-5.466725,-6.720725,-13.21475,-4.1857625,-9.5557125,397.7775
3,2.25,0,-6.437628,-99.514805,0,-37.5925,-1.715275,47.95,0.05343352,90.285,0,-69.4074,0,-0.368925,0,-4.913875,-5.3737,-6.70435,-19.014,-4.196375,-11.3264875,398.06
3,2.75,0,-10.58041,-92.4478375,0,-37.4665,-1.7024,47.819,0.0441383,90.38,0,-66.49937,0,-0.354125,0,-4.906025,-5.323375,-6.657175,-20.8525,-4.217225,-11.0960625,398
3,3.25,-0.0809644,-7.7045865,-94.363495,0,-37.9515,-1.685775,47.12975,0.0375725,90.38,0,-68.863465,0,-0.345775,0,-4.904375,-5.353275,-7.749575,-20.3305,-4.2367,-10.6062,398.045
3,3.75,-0.01002,-6.619603,-109.66005,0,-37.03875,-1.66785,47.96875,0.04149012,90.38,0,-68.10293825,0,-0.339375,0,-4.88685,-5.3904,-7.85905,-21.03725,-4.246075,-10.3238125,397.9
3,4.25,-0.015535,-5.884995,-109.50335,0,-36.77375,-1.6526,48.238,0.035135,90.38,0,-69.348112,0,-0.32385,0,-4.89455,-5.362275,-7.858175,-18.395,-4.261775,-9.756125,397.97
3,4.75,-0.01218,-7.225266,-91.25016,0,-38.0135,-1.61845,44.97275,0.0387125,90.3675,0,-67.407312,0,-0.2948,0,-4.894075,-5.32685,-7.743775,-15.98,-4.277725,-9.3035,398.1
3,5.25,-0.00825,-8.05343325,-89.7834875,0,-38.276,-1.5761,45.777,0.0452,90.4,0,-67.374384,0,-0.2567,0,-4.88825,-5.321125,-7.887275,-15.95725,-4.2845375,-9.227875,398.13
3,5.75,0,-6.024043,-88.89327,0,-37.19,-1.56245,46.1505,0.0457987625,90.46,0,-70.51405,0,-0.2705,0,-4.89625,-5.305425,-7.879525,-17.5135,-4.30965,-10.25,398.2
3,6.25,0,-4.167821,-110.459875,0,-38.1645,-1.5752,45.72825,0.04334,90.46,0,-69.28872,0,-0.2489,0,-4.905,-5.2615,-7.87335,-17.1775,-4.3176,-9.498875,398.2625
3,6.75,0,-8.73669675,-118.05565,0,-37.991,-1.612975,44.04475,0.037215,90.4575,0,-68.043849,0,-0.28305,0,-4.924075,-5.2446,-7.861175,-27.024,-4.33675,-12.248275,398.54
3,7.25,0,-6.173595,-107.15345,0,-38.111,-1.623075,40.5325,0.047387525,90.4575,0,-69.714252,0,-0.291975,0,-4.971125,-5.220475,-7.83085,-27.9325,-4.3451125,-15.12485,398.4
3,7.75,0,-5.95812975,-104.39902,0,-37.647,-1.622275,40.699,0.0342175,90.4575,0,-68.33684,1.4143708,-0.28575,0,-4.9912,-5.203,-6.4278,-29.9025,-4.3342375,-15.4305,398.6
3,8.25,0,-4.490985,-110.5058,0,-36.714,-1.598125,43.97225,0.0347375,90.4575,0,-72.2044,10.342448,-0.247175,0,-5.01025,-5.092075,-6.087625,-31.17,-4.32605,-15.016425,398.755
3,8.75,0,-4.710726,-116.5975,0.72779123,-37.31075,-1.565825,41.71425,0.03395,90.4575,1.08493575,-81.9847075,34.99018675,-0.208025,0,-5.009525,-4.971975,-5.964025,-31.406,-4.28065,-15.7263875,398.505
3,9.25,-0.0103675,-4.13662,-109.759625,20.01051475,-36.72,-1.523125,42.70525,0.033675,90.5,21.3326705,-98.3310175,67.33535375,-0.1888,0,-5.031775,-4.784725,-5.85055,-29.035,-4.122825,-14.5437375,399.1575
3,9.75,0,-4.5197235,-104.343,47.395199,-35.78,-1.511475,42.69675,0.0417,90.5,47.920348,-116.126425,104.01356,-0.173675,0,-5.014,-4.813175,-5.8882,-18.28425,-4.1241375,-9.9073,399.5625
3,10.25,-0.003885,-4.90389725,-125.5887,71.371647,-35.40875,-1.483375,41.68325,0.03556237,90.5,76.1637675,-128.4248,148.29615,-0.153225,0,-5.071975,-4.8772,-5.899675,-15.16,-4.116225,-8.4871125,398.59
3,10.75,-0.0497805,-2.900676,-125.87455,84.2200425,-34.2985,-1.49205,43.28975,0.036418775,90.5,95.5911125,-149.59565,172.9791,-0.142325,0,-5.100275,-4.924925,-5.897,-16.519,-4.1373,-8.86265,398.505
3,11.25,0,-3.782302,-99.2389725,107.34285,-34.313,-1.444925,43.62925,0.0349525,90.5,113.974885,-167.57195,204.6708,-0.0932,0,-5.1122,-4.943075,-5.888375,-17.87875,-4.1337,-10.2194375,398.6
3,11.75,0,-5.3156275,-90.0134725,113.187125,-34.19375,-1.4422,42.944,0.0454575,90.6,123.055225,-160.564005,229.6830025,-0.063675,0,-5.128075,-4.9837,-5.912425,-12.80125,-4.1478875,-7.8615125,398.3
3,12.25,0,-2.7764235,-102.777025,122.3254,-34.204,-1.425275,43.582,0.044435,90.6,128.9499975,-175.2475525,235.956345,-0.08055,0,-5.130175,-5.07245,-5.941475,-12.852,-4.151775,-8.1270375,398.185
3,12.75,0,-4.08126,-88.5823375,120.9355875,-33.6305,-1.449125,43.02875,0.033035,90.6,122.8175,-166.675415,252.976025,-0.087375,0,-5.13795,-5.14235,-5.98355,-9.2495,-4.16015,-7.4286125,398.555
3,13.25,0,-1.7844325,-95.2705125,118.35135,-33.056,-1.4054,40.0315,0.025725,90.6,127.161675,-162.18705,251.356075,-0.080125,0,-5.1396,-5.206975,-6.011175,-12.86175,-4.204475,-8.25595,398.3575
3,13.75,0,-4.50330875,-77.46761,120.653075,-32.927,-1.4361,38.4695,0.02830215,90.6,131.1874,-152.749975,250.8450675,-0.085525,0,-5.144175,-5.267975,-6.0103,-12.9575,-4.172775,-8.39335,398.325
