DOY2,HR2,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,H2O_1_1_1,H2O_1_2_1,H2O_1_3_1,CH4_1_1_1,CH4_1_2_1,CH4_1_3_1,FC_1_1_1,FC_1_2_1,FC_1_3_1,FCH4_1_1_1,SC_1_1_1,SC_1_2_1,SC_1_3_1,SCH4_1_1_1,H,H_1_1_1,H_1_2_1,H_1_3_1,LE,LE_1_1_1,LE_1_2_1,LE_1_3_1,SH_1_1_1,SH_1_2_1,SH_1_3_1,SLE_1_1_1,SLE_1_2_1,SLE_1_3_1,WS_1_1_1,WS_1_2_1,WS_1_3_1,USTAR_1_1_1,USTAR_1_2_1,USTAR_1_3_1,PA_1_1_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,PPFD_IN_1_1_1,NEE,NEE_1_1_1,NEE_1_2_1,NEE_1_3_1,RH_1_3_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1
1,0.5,365.3025,367.3525,368.605,0.173222325,0.21746632,0.1736324,1874.86605,1870.2144,1878.74775,-3.75095975,-1.34324325,-1.06767865,-6.07092955,-5.68198085,-2.036993625,-0.5236748225,-17.464828,-58.8350355,-86.6859565,-61.3072655,-53.673087,-14.9850035,-15.1135135,-7.12489575,-8.78650595,-127.5646,-49.63608275,-12.09216775,-51.503364,-17.1351775,-4.31656105,0,0.88063811,1.02643695,0.0301070425,0.04221112,0.052321382,94.0484365,-25.5512155,-25.1,-27.173676,0,-1.5816309,-7.08029615,-2.046516125,-1.16640205,65.97614,0.6446,0.8683,1.057975,1.255725,1.492,1.836,2.011,2.401,2.871
1,1.5,365.3,367.2,368.4,0.183753925,0.2164309,0.1713946975,1874.62165,1869.8292,1877.96695,-2.13452345,-1.246412375,-1.067718,-13.50262,-4.3530772,-1.5710605,-0.449764875,-15.888544,-60.841741,-107.71455,-80.492828,-52.85815025,-12.483329,-12.648214,-5.68884905,-7.72791615,-122.3918,-53.3012775,-12.1181835,-51.4042145,-14.94059175,-3.8126099,0,1.057018,0.87757639,0.0303769795,0.03695669,0.049655647,94.02265925,-25.917794,-25.499325,-27.65569,0,-1.5231038,-4.9280761,-1.64368525,-1.029316125,66.723244,0.641275,0.8683,1.051325,1.2543,1.492,1.836,2.011,2.394,2.871
1,2.5,365.3,367.3525,368.35,0.17420091,0.2084571,0.1677598,1874.8618,1870.5303,1879.20445,-2.974120275,-1.16946645,-1.140143,-8.17150815,-4.94886425,-1.540470825,-0.39613116,-12.9612775,-66.61241725,-111.07710825,-75.03616,-57.675064,-13.951723,-14.9454975,-5.79117505,-9.5763352,-116.2934125,-50.11881375,-12.402074,-54.976155,-15.421422,-3.7572357,0,1.30375,0.70278724,0.02588217225,0.036682325,0.05612764625,94.036954,-25.907,-25.9985,-27.882039,0,-2.1915365,-6.11293285,-1.7138257,-1.202887375,67.282804,0.641275,0.8683,1.051325,1.2543,1.492,1.836,2.011,2.3975,2.871
1,3.5,365.4,367.105,368.4475,0.1801864,0.198852285,0.1677598,1876.0256,1871.6274,1880.55245,-1.8256692,-1.1392201,-1.3012992,-15.9437425,-4.81609055,-1.44661295,-0.451140725,-10.702828,-60.22265,-71.664715,-82.10185125,-45.783554,-16.364976,-20.89494,-7.001711825,-10.12280275,-117.45519,-47.5429275,-12.03475,-49.214409,-15.38602275,-3.775412825,0,1.159466625,0.77776624,0.03062541375,0.0307589195,0.04942272,94.050599,-26.6698855,-26.2267895,-28.3685,0,-1.603657,-4.376952,-1.542150725,-1.23721235,68.90149,0.641275,0.8683,1.05465,1.2543,1.492,1.8325,2.011,2.401,2.871
1,4.5,365.5,367.1,368.6,0.18250871,0.1982282025,0.1615464,1875.5534,1870.713,1879.9087,-2.6165324,-1.03616275,-0.93560625,-5.57802455,-5.267213125,-1.722751875,-0.4702950125,-13.23521975,-66.2010865,-70.51347,-78.204646,-54.245183,-12.8296975,-29.3156,-5.3023792,-7.35941085,-113.33586,-45.03007625,-11.21346775,-50.435434,-15.238066,-3.8770653,0,1.0959913,0.918,0.024173394,0.03176288,0.054330661,94.04890025,-26.4766125,-26.5823,-29.529634,0,-1.46777175,-4.81664805,-1.5588138,-1.0363741,70.122008,0.6313,0.8683,1.051325,1.2543,1.492,1.836,2.011,2.3975,2.871
1,5.5,365.3075,367.2,368.7525,0.1680394525,0.1926131,0.1676044675,1875.1827,1870.2396,1878.41705,-2.4184655,-1.0714155,-1.7173945,-11.0539909,-5.5548171,-2.3305839,-0.5706619925,-14.69703225,-60.59721125,-86.7916625,-56.45857825,-55.114488,-17.3586295,-18.214919,-7.406167625,-11.7986875,-118.2258725,-46.388015,-12.4054075,-49.794188,-15.478041,-3.9529156,0,0.9428813125,0.84005004,0.02980563,0.042696278,0.06071571,94.021544,-26.845009,-27.049509,-29.68106,0,-1.770555825,-4.6095925,-1.6343788,-1.3371015,70.08261,0.634625,0.8668,1.048,1.2543,1.492,1.8325,2.011,2.401,2.8675
1,6.5,365.5025,367.12,368.7,0.1677598,0.187593325,0.1677598,1835.466875,1831.071175,1832.5797,-3.3730657,-0.977909525,-1.07588055,-5.882092,-6.3343481,-2.084613425,-0.57428636,-11.914833,-70.14102,-95.867895,-81.5206285,-58.20245675,-16.2598615,-21.341061,-5.311584875,-10.2506908,-109.01154,-49.232598,-12.23160325,-49.14623825,-15.294363,-4.0649709,0,1.0675,0.803554835,0.02261505375,0.03589894375,0.06358473075,94.033,-27.042724,-27.195266,-30.061448,0,-1.419760125,-5.8719546,-1.77195,-1.17784015,70.551728,0.6256,0.8653,1.051325,1.2543,1.492,1.8325,2.004,2.394,2.8675
1,7.5,365.4,367.065,368.565,0.1739731,0.1801864,0.16060932,1875.2573,1871.677375,1878.23435,-2.10074935,-1.3794461,-0.99305636,-9.4190312,-5.4528995,-2.0596254,-0.504249145,-15.18084,-66.2526785,-87.672124,-100.4428375,-65.801315,-12.96995125,-34.73724,-6.940358,-10.057473,-114.543525,-40.3627305,-10.8131985,-48.374048,-15.2911635,-4.0072791,0.359300315,1.21877625,0.95943962,0.031705975,0.034741661,0.05757,94.054904,-27.33444025,-27.421275,-30.2825,0,-1.6594977,-3.939186125,-2.23347365,-1.0054598,70.8204205,0.6256,0.8623,1.0465,1.2543,1.492,1.836,2.0075,2.3975,2.864
1,8.5,365.4,367.0575,368.9425,0.171513645,0.1804582375,0.1671773,1875.2745,1870.506625,1877.640125,-3.0579061,-1.1903306,-1.48804105,-8.23411085,-4.7989396,-1.98530525,-0.592014375,-17.27345875,-51.3871075,-73.618975,-63.21983875,-51.59793175,-14.33659575,-19.4743095,-7.8882367,-12.15264,-106.074525,-34.90173125,-8.4885222,-54.27897,-16.581244,-4.441004875,0.246509315,1.078078375,0.7457654,0.033758862,0.0414044,0.06816886425,94.0588875,-27.575347,-27.2879325,-29.5865,12.98125,-1.862006,-5.36139925,-2.6566318,-1.347203,70.98689,0.6256,0.8623,1.048,1.2543,1.492,1.836,2.004,2.3975,2.8605
1,9.5,365.5,367.2575,369.1475,0.16872802,0.1899853875,0.16713846,1875.943825,1869.048875,1876.779125,-2.8503387,-2.2339988,-1.271384575,-11.057291875,-5.600421,-2.2571694,-0.7788884,-15.88275,-32.5117835,-99.978916,-80.927841,-41.9117265,-13.186315,-18.201546,-8.851687875,-16.1041875,-70.31973875,-25.603521,-5.9617107,-44.14706925,-15.20821525,-4.2089237,0.290448095,0.97281415,0.75885616,0.03438564,0.064196316,0.115897085,94.08693875,-27.2387625,-26.892473,-27.6770145,33.65,-1.95676625,-6.1040551,-2.7062122,-1.511912575,66.5272325,0.62705,0.863275,1.04869375,1.254775,1.492,1.825625,2.00425,2.397875,2.860625
