DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF
1,5.25,406.9364934,4.6427111,1976.6609707,-1.873983175,-92.55952175,-43.173095675,-41.551479875,-5.3786,0.318126575,0.035096275,-0.2070205,0.140005625,0.03484545,100.801125,52.848,1.13235,0.0450754,7.23571055,0.0600614,3.94831635,5.281517,7.0963503,7.0963503,7.0963503,-87.059569725,-0.2955662,-0.170454225,-4.63701415,0.03510375,244.5489039,314.684937175,-0.363196
1,5.75,407.45814565,4.820334575,1975.24372115,-1.35808835,-50.2940386,-44.3142812,-40.997997175,-3.655015375,0.182685325,0.02673285,-0.230803025,0.154872825,0.030406675,100.827125,55.918,0.9745,0.0594122,6.702147875,0.06347775,3.80746635,5.14181665,7.11058335,7.11058335,7.11058335,-86.1316537,-0.369458,-0.358852,-4.363497075,0.03510375,246.713028075,314.589051675,-0.363196
1,6.25,409.2350592,5.070759,1974.841968125,-1.229774625,-16.3584015,-44.02004735,-31.2086077,-3.704157675,0.40636755,0.031439375,-0.2016238,0.132563325,0.02973915,100.79775,63.632,0.53595,0.0446033,6.303449125,0.053862425,3.53853365,5.069017,7.04223365,7.04223365,7.04223365,-85.866182275,-0.1785714,-0.119617,-4.380112375,0.1221,244.2319666,314.01337885,-0.363196
1,6.75,399.4196355,4.64472175,1976.49535,-2.120489925,-89.378746,-43.325429525,-32.599141,-5.903107325,0.21706135,0.028452025,-0.214445125,0.15199225,0.03309345,100.80625,59.998,0.42205,0.0524202,6.1563287,0.0590253,3.32586665,4.95111635,6.91268365,6.91268365,6.91268365,-85.29667035,0,-0.119617,-4.61912075,0.0335775,244.73076835,313.7386085,-0.363196
1,7.25,410.8182631,5.018021525,1972.7239121,-0.8037298,-114.93831225,-43.334201,-32.0903042,-3.2234407,0.425638375,0.03001715,-0.24352515,0.177759675,0.035892775,100.8165,57.906,0.46805,0.0527473,5.326515675,0.0422233,3.254867,4.87696635,6.79856665,6.79856665,6.79856665,-79.938698175,0.809728975,0,-1.261503375,0.1221,246.0235386,312.950989175,0.726392
1,7.75,410.495122825,5.636599775,1983.83529515,-9.946761275,-56.821891025,-40.9335608,-38.1880662,-3.59548225,0.36429775,0.039226475,-0.205840075,0.131860125,0.04677915,100.818625,55.028,0.57665,0.03792475,5.20241045,0.05204,3.46161665,4.88503335,6.71931635,6.71931635,6.71931635,-53.61789355,6.776477675,0.358852,2.14596155,0.46245375,244.655280025,311.90529725,6.14406765
1,8.25,410.81293635,5.14941305,1986.84187575,-1.1900315,-105.7113877,-34.282398,-61.6643579,-0.3173295,0.436016175,0.04391465,-0.242146,0.13927375,0.064509275,100.8435,52.044,1.0072,0.0391929,5.170209975,0.0663442,3.92745,5.05361635,6.69361635,6.69361635,6.69361635,-10.5145787,18.676108425,1.5221289,13.04447855,1.08211225,243.076747575,315.651889525,23.84382595
1,8.75,412.0522949,5.3257804,1966.794845,-5.1534356,-58.495136775,-26.47900715,-29.584551025,-1.827023,0.527530075,0.056386525,-0.268909175,0.22196735,0.06319035,100.85825,50.166,1.58785,0.03314885,5.51352485,0.07825175,4.8745497,5.45278335,6.66918335,6.66918335,6.66918335,4.1884687,25.067734,1.875,14.38905915,2.014652,242.83147995,317.56221695,36.07142885
1,9.25,411.75013575,5.314248375,1967.406820875,-2.5163815,-88.306662275,-21.3486001,-22.9220496,-0.163040400000001,0.4568912,0.067862675,-0.241179575,0.2100685,0.089676475,100.8765,39.522,2.58175,0.0300106,5.93885415,0.0707975,5.29298335,5.78568365,6.7744997,6.7744997,6.7744997,21.178623125,45.3817735,3.050239,26.83154435,2.594628,244.94218455,323.140906,49.75786925
1,9.75,410.368166,5.4820905,1957.3699217,-3.349170175,-49.4175058,-19.896865,-25.9621815,5.248182475,0.5244424,0.064100275,-0.2780979,0.218492125,0.13598045,100.889625,37.332,3.8111,0.03468205,6.513710375,0.1011818,5.90231635,6.250067,6.943233,6.943233,6.943233,29.61706005,85.406404,4.243421075,45.9764827,2.747253,247.67325225,331.247634,82.21549615
1,10.25,409.6701544,5.3231826,1943.93377315,-6.169787075,-110.8577194,-17.452357225,-27.208069225,5.203609225,0.4399124,0.07155585,-0.31799725,0.239172025,0.142568825,100.910875,35.856,4.407,0.027621,7.70458165,0.0908629,6.29045,6.6117503,7.173733,7.173733,7.173733,28.45057285,102.90640425,4.43779925,43.61579785,3.241758,250.993088475,339.1372722,86.3983049
1,10.75,409.0433939,5.1628226,1941.018871,-2.6960192,-82.6709413,-14.1261376,-39.5341236,5.5039692,0.295339475,0.043246425,-0.3458001,0.2666292,0.139572625,100.988125,36.108,4.792375,0.027523125,9.1117365,0.076317925,6.59238335,6.963433,7.43041665,7.43041665,7.43041665,29.329502025,102.755542125,4.940191675,41.1324132,2.66941425,259.597716075,343.5921573,84.59443115
1,11.25,408.70742535,5.492080425,1936.892496,-4.976337875,-35.55236995,-10.471273375,-37.08947225,7.61139015,0.342391775,0.053042275,-0.34166125,0.258865425,0.15291835,101.0005,33.854,5.11675,0.0601075,9.0353708,0.086806875,7.1399997,7.275433,7.6160497,7.6160497,7.6160497,33.991004825,120.738916,5.645933,45.291411275,3.956044,261.351597725,346.2016586,96.5435839
1,11.75,404.065693075,5.218971275,1934.899866875,-4.3859356,-72.5221341,-8.136907625,-49.855335825,10.196433,0.400172725,0.0635923,-0.37676725,0.215642075,0.138206825,100.939125,32.244,5.3881,0.05970295,8.9103144,0.1058427,7.50623365,7.63825,7.89016665,7.89016665,7.89016665,34.23303215,140.6650242,6.5550242,52.264825925,3.6996336,260.950233975,346.8667342,104.7820823
1,12.25,407.845726525,5.7784864,1934.1125772,-5.9359183,-102.328116275,-7.084700625,-42.74936675,9.628863375,0.2922042,0.0748709,-0.30254235,0.27429,0.1592451,100.88785,30.34,5.5033,0.060905,10.5203941,0.100549,7.883467,7.77526635,8.10128335,8.10128335,8.10128335,36.3233542,134.458128,6.0526312,51.932515475,3.8095236,261.576302425,350.7460594,106.67372845
1,12.75,405.9458943,5.020067,1935.156802,-2.5027403,-80.498522,-5.9168279,-45.8581616,3.864441775,0.4047941,0.1010114,-0.2872244,0.3077173,0.1646874,100.8487,29.57,5.80085,0.062252,11.5013035,0.1008714,8.3741,8.0981497,8.2984497,8.2984497,8.2984497,37.96736905,133.697659775,6.067583675,50.737474775,4.4169715,263.03473475,352.067953725,102.854116225
1,13.25,403.31496065,5.5024341,1937.62823515,-2.3876253,-21.78126675,-4.91222795,-36.2757394,12.704908,0.3367189,0.0840107,-0.2673149,0.2497854,0.1494243,100.81805,28.275,6.07345,0.06308965,11.4475463,0.1050587,8.66433365,8.2884997,8.3312503,8.3312503,8.3312503,31.678422625,127.29064,5.382775,49.7303172,4.401709,264.64014565,352.9113665,98.6470948
1,13.75,401.941377275,5.4969483,1931.84659345,-1.53175615,-44.091896,-4.167566325,-54.348103875,7.24160165,0.2499616,0.0678654,-0.3058172,0.2767799,0.1513735,100.7706,25.58125,6.16735,0.06436735,12.199633,0.0971019,8.855167,8.466667,8.444,8.444,8.444,30.4963476,143.5221674,6.1004784,52.474438,4.4810747,262.690580275,354.9150222,99.07384965
1,14.25,401.84185165,5.735626525,1928.1384448,-1.83749305,-23.93224205,-2.805708825,-35.991559625,8.7773539,0.4565475,0.0692632,-0.33470275,0.2437865,0.1362304,100.7338,24.2425,6.89725,0.0907135,12.5954288,0.0908853,8.93066665,8.6984997,8.6740003,8.6740003,8.6740003,22.2612151,82.9895323,3.576555025,30.13420235,3.223443,264.541753925,354.740702925,69.97578675
1,14.75,403.99611725,5.51834775,1937.374346225,-1.62814125,-37.6930615,-2.034710725,-56.7798952,2.7257746,0.4878993,0.0599348,-0.3195803,0.2129258,0.1103391,100.7064,23.245,7.16125,0.1307856,12.8046326,0.0775114,8.9780003,8.875667,8.90266665,8.90266665,8.90266665,18.7821422,71.859606125,3.190789475,28.98517385,2.240537,267.7947571,354.680717775,59.645883975
1,15.25,403.56850455,5.7957402,1945.3242582,-3.383712775,-36.928525,-1.77453265,-61.6560257,9.338198125,0.4581037,0.0683563,-0.32846055,0.1980955,0.1004444,100.6977,23.84125,7.61665,0.3004789,13.3816492,0.0722826,8.9929997,9.027167,8.950333,8.950333,8.950333,7.449442,53.1834979,2.6345691,21.1848157,2.509157675,263.9417001,354.10745205,44.918281125
1,15.75,402.907564,5.858178125,1939.628780125,-0.7191598,-24.45130325,-1.0860959,-56.9366411,3.5973138,0.4947254,0.0635131,-0.3936934,0.2190675,0.0835428,100.640125,25.8525,7.81015,0.3466846,13.683042,0.0553555,9.221333,9.09966665,8.9990003,8.9990003,8.9990003,-1.571185775,41.80418715,1.836124625,15.820551975,1.547619175,263.52002475,354.7269108,35.0665861
1,16.25,403.79733725,6.2666809,1942.747967625,-1.982261925,-14.3713381,-5.743340575,-47.0066709,1.868996025,0.3060814,0.0553445,-0.364838,0.1926495,0.0847,100.61725,28.15,8.00505,0.4459431,13.5776193,0.046248125,9.2530003,9.12583365,9.0185,9.0185,9.0185,-32.060002525,24.288793075,1.163277325,8.767893875,1.14316225,263.073490475,353.151733475,17.88740965
1,16.75,403.56146225,6.33523225,1945.848905225,-4.8123423,-22.5560372,-19.2849664,-60.6499853,0.57271915,0.3845223,0.0441776,-0.3455279,0.1489339,0.0505264,100.592375,31.256,8.0525,0.48943725,13.5937776,0.0547462,8.856,9.07566635,9.02833335,9.02833335,9.02833335,-73.37880095,9.4211825,0.358852,3.062372525,0.51892575,261.485575125,347.1091075,7.9842617
1,17.25,401.74562685,6.12086865,1945.7219438,-1.35638085,-20.0969954,-32.339863575,-62.53791125,-13.4559782,0.3275449,0.0344074,-0.2654557,0.1300191,0.0378865,100.585625,32.572,7.916875,0.46485025,13.5523983,0.0620324,8.46861635,8.9200003,9.082167,9.082167,9.082167,-91.178882075,0.828201925,0,-4.312372075,0.16636125,260.16874125,341.244549675,0.4782087
1,17.75,403.60586035,6.20429605,1937.8102731,-1.900895175,-39.707557125,-39.286346725,-59.24554225,-3.366183,0.2974272,0.0294892,-0.319195875,0.1226091,0.0313992,100.65325,32.58,7.565125,0.287263875,13.301175,0.0627091,7.7682503,8.8236003,8.99866665,8.99866665,8.99866665,-97.9851402,-0.153941,-0.239234,-5.402607375,-0.07783875,259.400885725,339.967773,-0.363196
1,18.25,406.15146405,6.487507975,1941.276699,-2.98672055,-59.648438375,-43.00956875,-58.2323435,-5.32067755,0.169148,0.0272565,-0.4045774,0.1468402,0.030983,100.66125,49.128,6.816,0.22906975,13.0814867,0.06738675,7.3698997,8.6155997,8.9660003,8.9660003,8.9660003,-97.71486485,-0.246305,-0.239234,-5.607106375,-0.15873,258.7510381,336.54853975,-0.363196
1,18.75,407.9013453,6.4854761,1947.318596825,-6.61173595,-56.575785125,-44.4018975,-54.6761899,-8.62516,0.2536127,0.0267577,-0.3235202,0.1171057,0.027252,100.670375,53.868,6.350625,0.30648125,12.8638466,0.0675091,7.09598365,8.38081665,8.91433365,8.91433365,8.91433365,-94.544318575,-0.246305,-0.1555021,-5.214724,0.06105,257.986899325,335.9638579,-0.363196
1,19.25,407.04664795,6.10331465,1948.7752684,-2.485659625,-31.3432787,-44.08041175,-61.43903765,-3.652118325,0.4124269,0.0268524,-0.33909,0.1391669,0.0240765,100.648625,52.666,5.92025,0.179649,12.7512597,0.0652499,6.968383,8.161667,8.859833,8.859833,8.859833,-92.290933425,-0.246305,-0.239234,-5.16487745,0.04120875,259.5318063,333.7574953,-0.363196
1,19.75,403.0733991,6.1382363,1960.3504837,-1.1986025,-43.6889093,-42.9583958,-75.337096875,-3.83482205,0.396816875,0.025524875,-0.38151285,0.13396875,0.02627675,100.75865,55.2125,5.69425,0.1577408,12.44274225,0.0655865,6.777208,7.90740805,8.792333,8.792333,8.792333,-90.830479325,-0.1724138,-0.0956936,-5.0460125,-0.02594625,258.5783545,331.428056375,-0.363196
1,20.25,404.5853624,6.3840863,1959.9439205,-3.0598763,-79.9282277,-42.63982255,-83.8253731,-7.2361585,0.335621625,0.022725875,-0.32590565,0.136306,0.02210775,100.735,53.338,5.548125,0.15749575,12.263769,0.065757625,6.63311665,7.582233,8.4565003,8.4565003,8.4565003,-91.29553195,-0.169335,-0.119617,-4.97699375,0.06105,258.518897,330.7384914,-0.363196
1,20.75,404.68455815,5.9994374,1966.7548464,-5.524144375,-47.484864375,-43.03166855,-48.4087992,-4.575778,0.31653025,0.038947,-0.287887125,0.14425325,0.026818,100.701875,49.802,5.3615,0.1144115,11.88734775,0.05945495,6.11808335,7.4068497,8.46485,8.46485,8.46485,-90.84169785,-0.123153,-0.119617,-4.925869075,0,259.4307369,330.127264375,-0.363196
1,21.25,406.72677375,6.0856655,1969.44118595,-3.002363525,-60.7281954,-43.009688125,-94.298185275,-5.1132206,0.3205725,0.033697,-0.280716625,0.128849875,0.034479125,100.705875,53.89,5.156625,0.16825825,11.650115625,0.06371225,5.7335997,7.1344997,8.44216665,8.44216665,8.44216665,-90.904857075,-0.0492612,-0.050837225,-4.737985375,0.06105,256.5470198,329.04265955,-0.363196
1,21.75,414.634344,6.009120225,1978.60407825,-3.495823875,-78.48945445,-42.064434,-89.12062245,-5.6265636,0.148625125,0.03619475,-0.347031625,0.147147375,0.031466625,100.6921,58.52,4.66875,0.1944885,11.345513,0.05790975,5.46596635,6.92621635,8.41453335,8.41453335,8.41453335,-89.83143425,-0.123153,-0.050837225,-4.621677,0.06105,259.01840855,328.081704,-0.363196
1,22.25,406.4952516,6.1998814,1972.83700035,-2.6706452,-67.2016245,-42.1324538,-33.87280065,-10.4456922,0.2492805,0.039814125,-0.3270444,0.144934625,0.031529625,100.7599,65.73875,4.5287,0.1653754,11.149642875,0.0596666,5.57906635,6.7461497,8.26726635,8.26726635,8.26726635,-88.86919045,0,-0.056818075,-4.601227,0,258.054609925,325.8611245,-0.363196
1,22.75,412.2969929,6.0672543,1969.1630731,-7.39110875,-35.462765,-43.623358125,-36.89134605,-1.5589502,0.30123675,0.0410255,-0.316189325,0.108219,0.032474375,100.73275,72.3375,4.18845,0.1161597,10.638733875,0.0552235,5.518667,6.641933,8.09365,8.09365,8.09365,-88.635699175,0,-0.119617,-4.521983525,0.1221,255.846107425,325.976985475,-0.363196
1,23.25,412.961010875,5.985924875,1990.665843575,-4.2802557,-90.9131593,-43.19053175,-34.4635792,-4.0065196,0.33171975,0.0238838,-0.2283195,0.1345401,0.0363946,100.78155,70.67625,3.868675,0.1197425,10.61900115,0.0560796,5.333567,6.510567,7.913717,7.913717,7.913717,-86.684976425,-0.0492612,0,-4.550102,0.15720375,254.702851825,326.121272125,-0.363196
1,23.75,410.868905375,5.9457055,1965.99254375,-2.2667908,-105.0372988,-43.3289692,-47.3037675,-1.1438446,0.31985425,0.02803875,-0.32177255,0.126359,0.038061375,100.7936,69.321,3.7801,0.1029275,10.283715875,0.05728125,5.4826497,6.54001635,7.72121635,7.72121635,7.72121635,-86.443766625,-0.052340025,-0.05382765,-4.447853,0.06105,255.344091,325.37148475,-0.363196
2,0.25,401.6876822,4.6410174,1973.512207525,-4.274361625,-94.620675875,-53.8155259,-77.111259,-5.4518635,0.296175,0.034616875,-0.3530022,0.16608825,0.033037875,100.038305,39.2945,1.79695,0.4366402,8.60651075,0.109858375,2.85035865,4.668724675,6.73371635,6.73371635,6.73371635,-96.627714475,0,-0.837321,-4.91564375,-0.30525,234.7851791,313.3262937,-0.363196
2,0.75,402.309557725,4.796732975,1975.7891608,-3.863346,-47.3335169,-53.7099542,-68.1604342,-11.974349825,0.391026625,0.035702625,-0.369003,0.103633,0.036221625,100.007035,40.4095,1.85685,0.343989,8.45906825,0.0904585,2.71345865,4.420258325,6.533183,6.533183,6.533183,-96.95977485,0,-0.837321,-5.0690186,-0.14905665,233.50358025,311.30095885,-0.363196
2,1.25,403.110595175,4.4417186,1983.7637844,-3.931816275,-128.7864965,-53.2594915,-82.671595975,-15.3686297,0.33613925,0.035226125,-0.362553125,0.144980625,0.0376505,99.95645,40.75,1.49135,0.3106308,8.278410125,0.088757875,2.365275325,4.27209135,6.37481635,6.37481635,6.37481635,-96.476166025,0,-0.837321,-5.42689175,0.042735,232.9005412,310.5217321,-0.363196
2,1.75,390.9730804,4.4375122,1988.255018,-4.485828125,-91.5462372,-51.76393385,-64.262977575,-5.773224,0.40271575,0.03313075,-0.38642965,0.15481825,0.031162625,99.923835,42.261,0.67985,0.27573715,7.871165,0.081587125,2.212917,4.156150325,6.21269135,6.21269135,6.21269135,-96.0429049,0,-0.837321,-5.07668735,-0.3144075,232.34547625,310.39543345,-0.363196
2,2.25,401.4117209,4.3322214,1992.4978184,-3.687862,-80.8137945,-50.392513,-62.1305212,-5.8994788,0.236288,0.028548875,-0.4369536,0.125995875,0.032000625,99.88273,40.71,1.2934,0.177386,7.998630125,0.08414525,2.0193,4.03714135,6.04684135,6.04684135,6.04684135,-96.26281745,0,-0.837321,-4.76226975,0.0368019,232.36224345,310.260112,-0.363196
2,2.75,401.20972295,4.410393025,1998.3297171,-6.211251425,-113.4711198,-51.14496235,-63.9401909,-8.781686225,0.362615625,0.044334125,-0.4986404,0.153407375,0.037744,99.847015,44.694,0.3926,0.13255955,7.454414,0.100830625,1.8946,3.903433325,5.91425,5.91425,5.91425,-97.11746525,0,-0.837321,-5.01789375,-0.00915749999999999,231.87501605,309.50659045,-0.363196
2,3.25,401.89997885,4.1264898,1978.4480666,-5.4002536,-127.01509375,-51.64407885,-72.96832725,-9.7949781,0.291144875,0.0330425,-0.57491775,0.174094875,0.040416,99.78169,46.3095,0.2218,0.12543175,7.136382875,0.094295625,1.96151635,3.630225,5.769650325,5.769650325,5.769650325,-97.14815585,0,-0.837321,-4.88752585,0.05341875,230.9093863,308.48858475,-0.363196
2,3.75,402.033534275,4.114257475,1968.3903257,-9.4142115,-84.683184575,-50.983074225,-78.175832175,-13.04224415,0.22841475,0.043741125,-0.5173347,0.150359875,0.040359125,99.77825,48.4585,0.13565,0.13052175,7.26394025,0.085330625,1.970600325,3.55540865,5.559075325,5.559075325,5.559075325,-97.60371155,0,-0.837321,-4.7699385,-0.06105,230.0451886,308.038781375,-0.363196
2,4.25,402.729361475,4.034067575,1971.067833725,-4.533961,-59.8892877,-50.891095625,-64.464254875,-5.832554375,0.3918065,0.04140625,-0.4528525,0.141418625,0.037719625,99.75238,46.335,0.12305,0.1179658,6.978425875,0.086157125,1.68435865,3.571450325,5.398592,5.398592,5.398592,-98.8102008,0,-0.837321,-4.83640085,0.1221,230.3145113,308.003217875,-0.363196
2,4.75,403.5407869,4.34213725,1972.75833895,-2.5086992,-117.6614138,-50.724332275,-70.3034033,-6.52891435,0.326059875,0.04077425,-0.40521445,0.14435375,0.044564875,99.764365,47.532,-0.11025,0.11716695,6.97415875,0.067793125,1.479775,3.421224675,5.32131635,5.32131635,5.32131635,-98.2992753,0,-0.837321,-4.96676875,-0.06105,229.66381925,307.3263995,-0.363196
2,5.25,403.586558,4.162236375,1979.79956575,-4.473944375,-122.68132915,-49.931059325,-61.4735142,-10.451181475,0.370388625,0.048414,-0.485142,0.16756525,0.033745375,99.800105,45.0745,0.38725,0.113154,7.002771625,0.09074805,1.06315,2.750683325,5.0499625,5.0499625,5.0499625,-98.28517435,0,-0.837321,-4.71114475,-0.00763125,229.99289435,308.3643745,-0.363196
2,5.75,401.8397911,4.267008,1976.6763586,-3.27210075,-85.591563375,-48.247592525,-66.46370705,-7.575164525,0.5078925,0.03019925,-0.432611125,0.144642,0.03006575,99.83649,44.809,0.1311,0.10948465,6.791869375,0.081821125,0.92213365,2.69896635,4.841625325,4.841625325,4.841625325,-98.266436375,0,-0.837321,-4.9028632,-0.19078125,229.25277045,308.60974525,-0.363196
2,6.25,403.9644483,3.8956617,1977.105662025,-3.6835586,-72.46880265,-49.3484585,-53.96354355,-4.7320174,0.377368875,0.034812125,-0.4005477,0.157167875,0.03092225,99.87809,46.6515,0.3666,0.10035755,6.7241655,0.089987625,1.221738575,2.703733325,4.770842,4.770842,4.770842,-93.02152705,0,-0.837321,-5.07668735,-0.018315,227.36284315,307.506759,-0.363196
2,6.75,394.1322741,4.0144421,1972.311061925,-1.09367895,-85.7437526,-50.6112626,-65.28003625,-5.78628235,0.284845375,0.03084325,-0.5785015,0.189082375,0.04220425,99.9428,44.627,-0.0113999999999999,0.09747115,6.352945125,0.09016725,0.795845825,2.099949675,4.6808375,4.6808375,4.6808375,-93.220058825,0.2278322,-0.717703,-4.345603,0.23775105,225.79679905,307.9875737,-0.242131
2,7.25,404.02497875,4.119859875,1970.89518985,-3.67416015,-104.2855536,-46.36391445,-52.7205723,-0.801620375,0.2784615,0.030024125,-0.459836075,0.14575525,0.040369,100.00453,45.49,0.2695,0.0927651,5.19025625,0.090374375,1.089567,2.61898365,4.625824675,4.625824675,4.625824675,-76.668638625,8.0603446,0.239234,1.6692233,0.7844935,226.30311885,308.23473855,5.43583545
2,7.75,403.96990425,3.98463995,1968.17254975,-2.0430908,-88.330823,-41.3682614,-39.976229825,-1.628023,0.36797325,0.040013125,-0.5207012,0.197616125,0.0530335,100.04353,46.3265,0.8703,0.09071955,5.278391375,0.086325875,2.2733,3.838024675,5.121220825,5.121220825,5.121220825,-29.9721144,30.3386698,1.26196135,10.87167695,1.92307685,227.2053057,311.19249805,25.184624275
2,8.25,402.9555617,4.44844245,1963.9826598,-3.8208492,-122.12724485,-37.2785353,-46.34400045,-12.2412298,0.333482875,0.052851375,-0.550081925,0.20700275,0.096057875,100.08757,41.4045,1.6483,0.09977755,5.175612875,0.086200375,2.568442,3.834824675,5.27961635,5.27961635,5.27961635,11.702144525,105.190887025,3.96232095,45.7924335,3.530220075,230.85902535,318.27913,82.176149925
2,8.75,401.443416075,4.63929135,1964.1950195,-5.94774435,-56.91354175,-30.84221305,-38.820083275,5.76774305,0.498734375,0.067463625,-0.546719725,0.182433875,0.11629475,100.12605,38.636,2.35825,0.1639985,6.39309225,0.094843625,3.528458,3.949183,5.39584135,5.39584135,5.39584135,28.8041203,129.719827775,4.623205875,54.2126794,4.407814825,233.241508525,325.837085875,107.7300242
2,9.25,401.662685,4.5585665,1956.190159,-4.0855172,-44.4568863,-23.706177725,-32.958185875,11.448610875,0.31250025,0.063298875,-0.53243825,0.269555875,0.123466375,100.170125,36.04775,3.42775,0.25958805,8.077268875,0.12251585,4.676999675,4.534208,5.467749675,5.467749675,5.467749675,58.753515425,172.826355025,6.399521625,73.972392725,5.6059219,235.53775925,333.457588025,123.8983048
2,9.75,399.71565145,4.72361465,1947.34386025,-5.11526735,-76.942368,-16.47704515,-13.34929675,14.14376565,0.2695739,0.07184905,-0.58371575,0.29303615,0.145455,100.19665,33.9235,4.65195,0.3350861,8.94216455,0.15525325,6.31120865,5.094299675,5.628383325,5.628383325,5.628383325,85.58582985,259.7906407,11.83014385,114.86963165,8.477403,238.6227328,342.0620546,131.322639025
