DOY2,HR2,CO2,FC,H,LE,TA,T_SONIC,T_SONIC_SIGMA,RH,VPD,PA,NETRAD,PPFD_IN,TS,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA
1,0.25,403.58525,0.31110475,-39.41807,-0.72191395,-0.18478707,0.0749141,0.1312045,64.0438075,1.59897325,92.8267,-41.45841,0.04560774,1.1,3.464448,0.1962892,0.5607263,0.5485177,0.2258029
1,0.75,405.3751,0.7930815,-39.66447,-1.41101375,-0.057354321,0.308902625,0.1435835,64.1313,1.314545,92.84021,-38.67834,0.0637597125,1.1,3.49766,0.19502175,0.521087325,0.554633175,0.20865475
1,1.25,405.088775,0.81725075,-40.0262225,-3.77594425,-0.0690203625,0.2170645,0.1558352,67.592085,1.246014,92.8762425,-47.9555825,0.0568760775,1.1,3.23749725,0.204692075,0.485555025,0.627367525,0.2055942
1,1.75,405.1017,0.877611,-42.40974,-0.108664,0.0588503475,0.329433375,0.165839425,66.61223,1.216433,92.902065,-39.53304,0.0587474875,1.1,3.464751,0.223563875,0.511865675,0.685229475,0.2147673
1,2.25,403.46435,0.7314705,-36.12496,-0.2430481,0.089153255,0.3055051,0.1301773,66.52123,1.247813,92.9437375,-39.036645,0.0552069275,1.1,3.306518,0.1936026,0.5047416,0.5914313,0.2038121
1,2.75,402.122575,0.602525,-40.5876725,0.2716096,0.125089675,0.39701925,0.1357652,65.774835,1.2495645,93.0018025,-39.80704,0.0472370825,1.1,3.554587,0.2257606,0.56753755,0.671534325,0.229936525
1,3.25,402.3443,0.6036075,-37.1629,-1.0231123,0.16431035,0.436396625,0.13982045,65.09897,1.016219,93.0330375,-35.043345,0.0568881375,1.1,3.36505825,0.215068075,0.5557047,0.6488252,0.237399375
1,3.75,404.1028,0.712979,-36.356165,-0.9353426,0.1142814425,0.1586408925,0.116396975,65.9602575,1.058129,93.0544625,-37.5043475,0.045895795,1.033333,3.714682,0.2123004,0.5604294,0.63769055,0.24264605
1,4.25,403.5155,0.925241,-38.08107,0.74757265,0.154305525,0.24573205,0.14359145,65.572625,1.152575,93.03298,-41.87185,0.043588715,1.016667,3.7413415,0.2160002,0.541586475,0.593571025,0.2383565
1,4.75,403.35865,0.653748,-34.7381575,1.086727,0.2034844,0.1967131,0.141249075,67.11971,1.008577,92.9592525,-39.654695,0.03759082,1.006667,3.4768245,0.225727975,0.56015095,0.589561775,0.235643375
