DOY2,HR2,SC,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,-0.0646183947720097,-1.98375875196996,0.0458602425847865,-78.3092602703722,-10.109864027662,0.230692870299125,420.857129293131,2.00360737641667,412.73406629279,420.926202888306,1.95900310819025,412.3670925,420.976854737091,1.76608172435369,412.626276521304,421.076806085431,1.79446830230523,413.412214223693,0.920614652631948,-16.0309583640169,0.0665512106829376,0.8095,0.45,0.157,-16.6029725,-16.7695,-16.63524,-16.6644375,-16.6608,84.6712575,40.32,0.19256,-13.333,-12.6135,-13.30025,0,-4.294,0.3,-0.5945,180.635,244.6925,188.245,247.26,-0.29,-0.04,-0.49,-0.4,-0.09025,-0.56,-0.11,-0.36,-11.13085,-8.526675,-4.565725,-2.58615,-0.560425,3.73295,4.851975,6.039125,7.73235,-10.550225,-8.205625,-3.967475,-2.8372,-0.21475,2.3687,3.3288,4.8064,7.788825,-11.033775,-8.926325,-5.17395,-3.635975,-1.455775,2.64845,4.344075,6.1544,8.3868,-9.406325,-7.5262,-4.274075,-2.699025,-0.2798,2.99225,3.790675,5.135275,7.26815,-11.907175,-9.347925,-5.18655,-3.2894,-0.973,2.15675,3.594675,5.1973,7.660175,-16.512175,-17.1148,-38.855025,-119.2425
1,0.75,-0.0965150926020647,-1.81302993261725,0.0433391718068272,-63.5554244248369,-8.04849482757535,0.218844776848056,421.372277957288,1.78786212450766,413.7980331875,421.392222790062,1.77982108218817,413.861319431472,421.081995664717,1.69270765359853,413.447267905186,421.222984429675,1.6492029559236,414.50499059176,0.887358504528714,-15.7784877019567,0.0550129568234857,0.69,0.459,0.1755,-16.7529375,-16.81385,-16.76318,-16.90618,-16.42686,84.722736,40.924,0.191,-14.035,-13.0795,-14.15325,0,-4.197,0.2,-0.89375,179.8525,243.03,188.225,243.54,-0.2905,-0.04025,-0.49,-0.4,-0.0805,-0.56,-0.11,-0.36,-11.2032,-8.53965,-4.585725,-2.6103,-0.555325,3.733925,4.851,6.03825,7.731375,-10.61695,-8.314425,-4.034475,-2.843525,-0.223625,2.36855,3.329775,4.80605,7.7879,-11.10645,-9.011,-5.23,-3.66615,-1.454975,2.6479,4.344125,6.153425,8.3858,-9.504875,-7.624,-4.299125,-2.721375,-0.27305,2.99325,3.789725,5.134275,7.26815,-11.9725,-9.41995,-5.264,-3.330275,-0.964,2.157775,3.595625,5.1963,7.659175,-17.6443,-22.54235,-44.9601,-116.89125
1,1.25,-0.0976962444094316,-1.24083934076643,0.033144268063493,-57.5715396533883,-6.92895319407858,0.192180950971773,421.821522932626,3.06731561808948,412.736455856481,421.977520131524,3.08962566881435,413.312083302615,421.787364705946,2.90113734345015,413.211958988516,421.986437935754,3.03463304604276,413.039372145585,0.892525501588376,-15.6762443170433,0.0450857794471202,0.7655,0.555,0.1385,-17.097125,-17.2174,-17.1332125,-17.2072,-16.6895125,84.725583,40.7595,0.174875,-15.07075,-14.3815,-15.05575,0,-4.106,0.2975,-0.32075,181.11,238.5875,182.565,241.17,-0.29,-0.05025,-0.49,-0.4,-0.09,-0.56,-0.11,-0.36025,-11.3163,-8.626125,-4.6184,-2.628625,-0.550225,3.734875,4.851,6.03725,7.730375,-10.7177,-8.41155,-4.070025,-2.852625,-0.2315,2.36855,3.3289,4.80605,7.787825,-11.2046,-9.0982,-5.2627,-3.6858,-1.455175,2.65045,4.34415,6.153425,8.384825,-9.603675,-7.7222,-4.33685,-2.737025,-0.267275,2.993975,3.789725,5.13425,7.26715,-12.065475,-9.495475,-5.291725,-3.373125,-0.956,2.159675,3.596575,5.196275,7.65915,-18.35925,-23.144075,-45.9325,-116.8775
1,1.75,-0.312012526362461,-3.16007628806619,0.0488583144835977,-49.2118151887481,-9.60522872339155,0.224736184598049,421.692965524483,1.90353233188245,412.83195790612,421.885307822818,1.77841588298581,412.886000361217,422.166029494689,1.63347732491178,412.778687715357,421.927584630397,1.5691879310476,412.851558180006,1.08027431741596,-15.9086807562238,0.0408926286442501,0.8425,0.488,0.1785,-17.3032475,-17.28765,-17.404,-17.69258,-16.65699,84.7401455,41.3735,0.18218,-15.8725,-14.793,-15.575,0,-4.06375,0.3,-0.47375,178.665,236.385,183.41,238.765,-0.29025,-0.04025,-0.49,-0.39025,-0.09,-0.56,-0.11,-0.36,-11.495375,-8.739325,-4.66875,-2.65585,-0.54515,3.73475,4.850975,6.03625,7.729375,-10.9197,-8.534025,-4.1031,-2.865075,-0.2413,2.368475,3.3288,4.805125,7.7869,-11.3929,-9.218225,-5.31305,-3.7075,-1.4546,2.65505,4.344175,6.152425,8.383825,-9.758175,-7.837075,-4.391225,-2.751825,-0.2605,2.993975,3.788775,5.13325,7.26615,-12.2747,-9.61755,-5.31285,-3.416975,-0.948,2.16155,3.59655,5.1953,7.65815,-18.9703,-18.69765,-46.795075,-119.525
1,2.25,-0.188238188322176,-4.73004347205389,0.0517997011927213,-79.6403258955591,-11.2035288964129,0.237090229578281,421.664078964159,1.79791608503662,413.379193621603,421.58020653272,1.61244341042991,413.248352037736,421.373512307163,1.48838471810807,413.250926207974,422.205866380526,1.52094930497917,413.306812908397,1.18758488101004,-16.5395841296033,0.0753914435562857,0.935,0.5385,0.1585,-17.6212,-17.6756,-17.757425,-17.90704,-15.7639975,84.7630235,41.73775,0.2094925,-15.54475,-14.53825,-15.80175,0,-3.917,0.3,-0.66225,177.1925,238.205,183.6025,238.865,-0.29,-0.04025,-0.49,-0.39025,-0.09,-0.56,-0.11,-0.36,-11.663025,-8.86565,-4.73765,-2.68115,-0.546875,3.73565,4.850975,6.037125,7.728375,-11.089725,-8.666675,-4.164,-2.882375,-0.251025,2.3684,3.3288,4.804125,7.7859,-11.5537,-9.338375,-5.3976,-3.73035,-1.455575,2.659875,4.3442,6.15145,8.382825,-9.9177,-7.957025,-4.462275,-2.76775,-0.253725,2.994975,3.7888,5.132275,7.266125,-12.44505,-9.7474,-5.336,-3.46285,-0.939,2.162475,3.5975,5.195275,7.657175,-18.080625,-24.76185,-47.04585,-120.74525
1,2.75,-0.0076619059415695,-6.28432657252965,0.0397031293864581,-60.7114283658677,-7.43907793676963,0.207738528172529,421.084260748434,1.60647399302456,412.86546451806,421.339146353421,1.59128278404949,412.786203069622,421.315012619186,1.4996450637396,413.122535923642,421.129017747877,1.42099219026415,413.267444555556,1.50376769518326,-17.2721071228794,0.0730344703357076,0.8385,0.587,0.2085,-17.73646,-17.5485,-17.587995,-17.83417,-15.644975,84.79144675,41.80725,0.20764,-15.7235,-14.68825,-15.93225,0,-4.1635,0.2,-0.5675,178.5625,237.9875,182.8825,239.0375,-0.29,-0.04,-0.49,-0.39,-0.0905,-0.56,-0.11,-0.36025,-11.69015,-8.9396,-4.8171,-2.7132,-0.5584,3.7366,4.850975,6.036125,7.7274,-11.1389,-8.7412,-4.244725,-2.9033,-0.25975,2.3684,3.328925,4.8032,7.785825,-11.584,-9.40545,-5.48875,-3.752325,-1.455775,2.6605,4.344225,6.15145,8.382825,-9.992375,-8.0455,-4.541975,-2.801325,-0.2479,2.994525,3.78785,5.13225,7.26515,-12.462825,-9.814475,-5.35695,-3.511575,-0.93,2.164375,3.59845,5.1943,7.65715,-16.3924,-18.5488,-40.130425,-117.977
1,3.25,-0.10890640674491,-4.79645847316342,0.039591398227272,-76.2492932509579,-8.21758000034052,0.186396342660672,420.919333177155,1.29858072518362,413.106205165008,420.815283595049,1.51568238291008,413.288662947294,421.335728092875,1.44585522528591,413.274007156387,421.364585603363,1.47408684483626,413.869977920886,0.983534148499095,-17.5431614908241,0.0708731479036402,0.938,0.6385,0.191,-17.6585375,-17.34235,-17.4989775,-17.60508,-15.89055,84.812829,43.4685,0.2607925,-15.6795,-14.692,-15.8625,0,-3.971,0.2,-0.69125,181.0625,237.605,186.9,238.4625,-0.29,-0.05,-0.49,-0.4,-0.1,-0.56,-0.11,-0.36,-11.7898,-9.011825,-4.882825,-2.73515,-0.565125,3.73755,4.850975,6.0361,7.7264,-11.22925,-8.81355,-4.3149,-2.924375,-0.26855,2.368325,3.328925,4.8032,7.785825,-11.662075,-9.470025,-5.5603,-3.783025,-1.455425,2.66415,4.344275,6.15045,8.381825,-10.068525,-8.124375,-4.60595,-2.8388,-0.2411,2.9938,3.78785,5.13225,7.265125,-12.5352,-9.876225,-5.38265,-3.559125,-0.921,2.165275,3.5994,5.194275,7.656175,-18.648025,-19.4276,-48.329525,-114.735
1,3.75,-0.258785853493507,-3.46608316961009,0.0501464509556482,-70.2722973527738,-8.80166888399728,0.202460063749497,420.787970140973,1.64083479020535,412.605870453256,420.725200539441,1.5355372739441,413.345483595,420.873027749087,1.42497679641798,413.474104427492,421.040681554663,1.4382575921021,413.299638136743,1.19593903320576,-17.2664455420836,0.0683917604887614,1.0835,0.73875,0.264,-17.3765925,-16.6147,-17.2364625,-17.778465,-16.18665,84.818402,41.80675,0.2556875,-15.28975,-14.32225,-15.637,0,-3.782,0.2975,-0.651,180.7225,239.7425,189.3225,239.8175,-0.29,-0.04,-0.49,-0.4,-0.1,-0.56,-0.11,-0.36,-11.788,-9.075375,-4.93585,-2.7672,-0.557625,3.73845,4.85,6.0351,7.7254,-11.25295,-8.883725,-4.374975,-2.961175,-0.277275,2.36825,3.32985,4.8022,7.784825,-11.689375,-9.5339,-5.61825,-3.8176,-1.456625,2.6669,4.3443,6.15045,8.380825,-10.137175,-8.205075,-4.660175,-2.877225,-0.2353,2.99335,3.7869,5.13125,7.264125,-12.55335,-9.931475,-5.414225,-3.608575,-0.912,2.1662,3.60035,5.19425,7.65615,-18.747,-20.1016,-49.258725,-116.162
1,4.25,-0.290818135522304,-2.67916374428817,0.0501507518681292,-60.5714876243503,-8.12067325937447,0.187655072134872,421.412272349843,1.66932788425535,413.241599820872,421.289743010765,1.51298678841222,413.200785794029,421.343961373306,1.41186296701314,413.179258276398,421.576632926298,1.45902827968273,413.408846022978,1.40273854017439,-17.1309441319732,0.0658204271092605,1.113,0.6895,0.2255,-17.21741,-16.644575,-17.2061825,-18.270605,-15.268425,84.75408375,42.7245,0.22183,-15.4515,-14.26875,-15.64325,0,-4.133,0.2,-0.3805,180.6225,240.335,190.4875,240.2175,-0.3,-0.05025,-0.49,-0.39,-0.09,-0.56,-0.11,-0.36,-11.66735,-9.092625,-4.9887,-2.797275,-0.55125,3.7403,4.85,6.0341,7.725375,-11.180975,-8.907425,-4.432525,-2.997275,-0.286,2.3674,3.328925,4.8016,7.783825,-11.644725,-9.5557,-5.677975,-3.851225,-1.456825,2.672325,4.34655,6.14945,8.37985,-10.142475,-8.2575,-4.71525,-2.9147,-0.229475,2.9929,3.786925,5.131225,7.26315,-12.493275,-9.94975,-5.44855,-3.657075,-0.904,2.16625,3.600325,5.19325,7.65515,-22.80255,-24.92615,-49.9475,-116.1815
1,4.75,-0.191563607834879,-2.83681043232061,0.0363185363253045,-52.8755392129692,-6.05094164071128,0.188302780871618,421.57787707036,2.49621567447788,413.238444094365,421.710783842432,2.35135398915787,413.23890987768,421.388568599285,2.28095135989923,413.127594028844,421.617128580628,2.39126321891511,413.058564757598,0.966724581421577,-16.8547581920992,0.0552860913738185,0.837,0.639,0.2125,-17.18169,-16.478675,-17.13236,-18.1226,-15.902775,84.76347975,43.14,0.23038,-15.8265,-14.46225,-15.603,0,-3.916,0.2,-0.36075,180.785,240.145,191.955,238.27,-0.29,-0.06,-0.49,-0.4,-0.0905,-0.56025,-0.11,-0.36,-11.6258,-9.0956,-5.0453,-2.8264,-0.54425,3.74125,4.85,6.0341,7.7244,-11.13495,-8.913825,-4.493325,-3.0343,-0.295725,2.367475,3.329,4.8,7.783825,-11.632325,-9.5708,-5.745375,-3.882975,-1.458025,2.675175,4.3466,6.14945,8.37885,-10.13485,-8.293,-4.776025,-2.951275,-0.223675,2.99245,3.785975,5.130225,7.26215,-12.462875,-9.9613,-5.4896,-3.705575,-0.896,2.16805,3.6013,5.193225,7.65415,-23.3706,-24.73755,-50.22425,-117.137
