DOY2,HR2,TAU,H,LE,FC,SH,SLE,SC,WS,USTAR,T_SONIC,PA,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,TA_1_1_1,RH_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_IN_1_1_1,TS_1_1_1,TS_2_1_1,G_1_1_1,G_2_1_1,T_CANOPY_1_1_1
1,0.25,0.0534300000000002,32.795045,37.0471125,3.89962,2.624013,1.61159625,1.818872,6.7174585,0.52165525,11.42156,99.07117,438.1378,10.8341625,1.822565,1.539148,0.66266595,1.2214275,9.5145775,100.1089,10.48782,0.7386497,2.63301225,348.1714,350.380775,1.98286325,5.19200675,5.1995845,9.66744300000002,10.3702705,6.87530000000001
1,0.75,0.07115,23.56745,52.4541849999999,4.891094,2.866038,1.2495125,1.018884225,6.792635,0.56234175,11.3201,99.0547375,439.5548,10.5951775,1.7630675,1.81230125,0.732278375,0.898513625,9.2977155,100.12295,10.4755925,0.87367215,2.593737,347.7741,348.3109,1.95850275,5.175373,5.17563675,9.45022700000001,10.22027675,6.56742500000001
1,1.25,0.03754,26.4259999999999,39.765395,6.2218895,2.4467125,2.870215,2.17261275,6.822578,0.5222122,11.27088,99.08606,451.485825,9.8355535,1.859234,1.503256,0.693004,0.8187814,8.95067175,100.314275,11.137445,0.849069875,2.87679025,348.669925,347.13455,1.87627275,5.1717995,5.18061925,9.13902675000001,9.83006200000001,6.24675
1,1.75,0.02852,19.28802,37.587695,7.68537825,3.767756,1.60334025,1.61866425,7.042064,0.5434646,11.31424,99.09476,480.55485,10.1774475,2.125386,1.59642,0.747318,1.0514632,8.63541225,100.347725,9.28769000000002,0.8156695,2.6241295,348.96975,347.136425,2.22035425,5.1929515,5.20755675,9.28509525000001,9.053729,6.274875
1,2.25,0.03612,19.44056,35.021875,6.131645,2.055122,2.05874075,2.6376605,7.356212,0.5647752,11.31654,99.09228,490.87625,10.7499,1.892196,1.715764,0.7497386,0.8054272,9.29111,100.4958,11.51032,0.851332150000001,2.2599385,348.25705,348.897425,2.05454275,5.22451525,5.2511965,8.9096835,8.12710625,6.5501
1,2.75,0.0693,25.38982,42.1879899999999,3.441274,3.288254,1.6164955,2.43788225,7.018114,0.5107726,11.27842,99.0827,494.23925,10.55521,1.995892,1.62714,0.7205888,0.872181,9.05813525,100.48015,12.4306025,0.668762950000001,2.51603475,347.857125,349.17795,2.05385175,5.2689675,5.3239825,8.28653275000001,7.96637575,6.623625
1,3.25,0.0317,19.1348,35.87934,14.73541,2.697294,2.25619199999999,2.04675425,6.876318,0.5222104,11.33088,99.0911,521.87425,10.1760045,1.90291,1.64771,0.7187216,0.8076544,8.6549335,100.4607,9.17087000000001,0.831840825000001,2.71449125,348.57495,349.68395,2.11130225,5.298118,5.34179,8.67528475,8.461542,6.7809
1,3.75,0.0532399999999999,22.08352,47.0186775,9.453804,2.677152,2.175735,1.81451,7.012148,0.5441142,11.23336,99.0858,469.4605,10.6612525,1.881712,1.65385,0.715887,0.9415886,8.376442,100.472925,7.9818835,0.795343075,2.47973325,349.429125,351.068425,2.35308675,5.29621125,5.333293,8.51978450000001,8.55524800000001,6.969525
1,4.25,0.0441799999999998,17.702,44.06644,11.808015,2.40445,1.8800965,4.32216749999999,6.88137,0.5398622,11.18402,99.09668,474.61275,10.6850725,2.038366,1.807222,0.7571788,0.8124682,7.98991925000001,100.3994,7.721036,1.28133775,2.568577,349.080425,350.035575,2.40915975,5.2823535,5.35644825,8.06416525000001,8.23874250000001,6.554275
1,4.75,0.024525,20.9058375,56.9041,11.2963125,3.14229625,1.32710125,0.817253975,7.00721,0.5644545,9.78833875,99.122625,564.4825,10.955,1.93812125,1.72554125,0.747962,0.950802125,7.916446,100.3047,9.017103,0.746877799999999,2.524049,346.9476,346.4731,2.388795,5.25246299999999,5.34269299999999,7.78570899999998,8.09215999999998,6.19849999999998
1,5.25,0.0403625,28.7377125,61.5628399999998,4.72311324999999,2.0911125,1.291804275,1.4144865,7.03649875,0.53024675,9.70796625,99.1203,465.003425,8.00987025,1.9753725,1.77221375,0.72886925,0.804527,7.27709999999999,100.3023,8.73098999999994,0.744708799999997,2.50354,347.1675,345.1,2.653269,5.20820899999999,5.22417499999999,7.390853,7.796324,5.97229999999998
1,5.75,0.0600625,27.7657375,47.7788,6.787678,2.24652375,1.530441,4.64468099999997,7.27796875,0.60095475,9.63585875,99.139125,500.59575,10.175,2.09562875,1.84243625,0.790338375,0.954693375,6.92289699999998,100.4682,9.52987499999996,0.535188199999998,2.446342,347.1883,344.8893,2.718141,5.16944199999999,5.17796599999999,7.30922,7.586481,6.00109999999998
1,6.25,0.0503625,50.4889125,34.2316800000001,3.543626,2.04615875,1.47971,2.123908,7.1617675,0.592728625,9.8686825,99.1922375,486.5902,10.1362025,2.07981,1.79009125,0.79027825,0.82506425,7.04551599999998,100.2952,9.04416799999996,0.719048499999997,2.370796,347.1276,345.4945,2.687493,5.13138199999999,5.13970199999999,6.87420299999999,6.52546699999998,6.07999999999998
1,6.75,0.1160101,49.2876050000002,45.3432849999999,7.738925,2.78881200000001,1.454085,3.01629975,7.4961265,0.59270365,9.7770295,99.23223,500.527325,9.989968,2.140726,1.8052795,0.76924875,0.89531215,7.15242799999998,100.2962,8.14974099999999,0.930740599999996,2.44774,348.9207,346.7413,2.585984,5.081797,5.086364,6.11473799999998,5.95385299999996,6.24799999999998
1,7.25,0.0778474999999996,48.0515949999998,37.066595,20.8942075,3.04522524999999,1.62848,2.397429,7.50466624999999,0.551337725,10.19824,99.26527,481.0017,9.676177,2.25935575,1.73647025,0.76009735,1.07651675,7.31477899999998,100.2957,10.143111,1.485593,3.461429,348.9563,346.9529,4.263048,5.015775,5.012101,5.77380699999997,5.77553899999996,6.31639999999997
1,7.75,0.0558,39.1226,38.5362,4.72451,2.89037424999999,1.4750825,1.0775175,7.26057875,0.554535875,11.1081625,99.291375,476.60965,9.60726,2.00562625,1.6908425,0.754064375,1.1627325,7.30101899999999,100.2946,11.1250199999999,38.8289899999999,30.12362,346.59,346.6465,40.41027,4.952368,4.949972,5.53527199999997,5.68237099999997,6.25299999999998
1,8.25,0.03166,27.97746,39.4483,25.8382999999999,4.026514,1.204223,2.2421375,7.634441,0.55820025,11.117815,99.302225,472.0819,9.82581,2.1629085,1.762348,0.7488981,0.81591415,7.62596299999997,100.459,40.4790499999999,166.8157,100.04396,347.9381,347.6315,169.1221,4.900217,4.900482,5.55800199999998,5.99989299999999,6.52429999999998
1,8.75,0.0868050000000001,53.369595,46.1562225,9.41755399999999,6.879816,3.167792,0.618357625,7.1579535,0.60100475,10.99763,99.298235,438.4868,10.1919975,2.1085675,1.824252,0.75260335,0.89540205,7.70741299999997,100.4783,90.53961,260.0673,156.6652,349.7329,349.9732,313.0362,4.875352,4.884778,5.724665,5.99785099999999,7.3069
1,9.25,0.0425724999999999,56.8617824999998,64.74622,9.32280249999998,8.500599,2.18046725,0.9632991,7.96516049999999,0.5263856,10.548017,99.32204,433.833125,9.827242,2.132443,1.69948725,0.751444525,0.976648474999999,8.05506999999998,100.5465,131.0371,363.7499,232.6062,351.171,352.1864,471.5115,4.906838,4.926558,6.86787899999997,7.33374899999997,7.12149999999999
1,9.75,0.029995,72.309815,66.53997,8.3778825,8.96286024999998,2.48140875,0.689431949999999,7.50461,0.57208645,11.067185,99.3285,430.34475,11.60434,2.114513,1.827135,0.7777599,0.78632175,8.92613699999999,100.3684,186.9101,435.0763,278.8126,351.9818,354.3999,642.9091,4.993619,5.033189,7.79267499999997,8.23152499999998,7.8503
