DOY2,HR2,TAU,H,LE,FC,WS,USTAR,T_SONIC,CO2,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH
1,13.25,-0.127683625,224.7425,97.9364,11.79511225,4.43644,1.19361875,9.4482885,428.70045,6.3287,2.30363875,1.5628075,1.2057375,0.45624005,576.3734725,98.95773575,338.5478975,345.260235,6.1871,99.81
1,13.75,-0.1298915,248.66875,169.98995,15.702285,4.135345,1.12313,10.91173,508.2985,6.033755,2.2226175,1.55617,1.22074,0.4314306,553.12191,91.545384,336.67986,351.31769,7.21185,99.5725
1,14.25,-0.081858125,245.83075,220.11285,4.18546225,4.30905125,1.14565125,10.74669,500.70695,7.4909955,2.2255475,1.59768625,1.219075,0.490970975,503.9735,85.8315755,336.94352,354.00339,7.8412,99.685
1,14.75,-0.08302,232.68185,118.3121,22.02237,4.060182,1.11911,10.652719,451.964675,13.975085,2.242126,1.474382,1.120824,0.378956775,469.994945,89.4652505,336.608405,355.09528,8.195,99.955
1,15.25,-0.07655,284.7614,58.6322500000002,19.8456,4.22302375,1.24827,10.92958,490.41905,12.110125,2.4643825,1.6329725,1.3170475,0.3351785,431.063005,77.3958705,336.077435,355.545775,8.352,100
1,15.75,-0.07156,159.1349,220.681874999999,7.82172349999998,4.10196375,1.186184,12.23403,505.90315,13.35204,2.28652,1.655736,1.280324,0.3824378,329.96257,59.139948,338.616175,355.65025,8.716,99.955
1,16.25,-0.04067,80.0689,118.403172499998,19.5780534999999,3.785619,1.095337,10.657995,480.7198,14.37381,2.127712,1.565302,1.185377,0.272168175,250.956235,50.0771805,343.963385,354.66312,8.9695,99.505
1,16.75,-0.02602,61.19204,190.5395,38.6170879999999,4.093563,1.06032,10.43754,463.6076,17.28701,2.134223,1.689819,1.228627,0.3278266,151.62761,28.624471,348.614725,354.00191,8.894,99.64
1,17.25,0.00190799999999997,42.5998299999999,53.3985900000002,75.0314625000001,4.244656,1.04731,10.2437525,461.2719,17.53362,2.112825,1.533534,1.174633,0.3386142,65.8543765,12.1589455,351.92462,352.86746,8.65,99.82
1,17.75,-0.00936200000000001,12.144238,43.8708074999998,8.32770675,3.599765,1.157707,11.4715025,545.977575,6.57519974999994,2.052512,1.40405,1.190842,0.3988513,6.7683248,3.15664925,354.107675,353.38389,8.6555,99.955
1,18.25,-0.0108,8.729355,64.2998049999997,5.4755295,3.465203,1.072317,12.146995,549.53205,6.36098849999995,2.093893,1.487088,1.210278,0.4104466,0.376867134999999,2.88828275,354.0769,354.071885,8.8095,100
1,18.75,-0.00671400000000001,37.753035,57.9716774999999,8.9123955,3.690227,1.287501,11.5869965,526.912525,6.32973549999995,2.343651,1.683667,1.438274,0.49725535,0.185794165,2.82194235,350.108875,353.952545,8.773,100
1,19.25,-0.006141,41.1865949999999,60.2422824999999,10.78249525,3.477314,1.027637,8.3482575,580.462975,5.75355724999998,2.010061,1.482621,1.137678,0.39228695,0.211140715,2.9002466,354.965925,354.761275,8.8655,100
1,19.75,-0.0040715,14.27876,69.24029,8.13475,3.951067,1.13866125,11.2616645,472.443275,5.79757000000001,2.2044075,1.68708725,1.432195,0.37538495,0.167902085,3.1994283,354.232445,355.07935,8.8655,100
1,20.25,-0.00199005000000004,5.379931,52.3124474999999,7.71733,3.5947805,1.08421625,12.035405,492.446,5.62324724999998,2.0669165,1.483808,1.15718425,0.48029465,0.212196055,2.98580175,353.18447,355.1504,8.867,100
1,20.75,0.000595999999999978,17.71092,45.7164399999999,6.26899,3.75394,1.23768975,12.3978,450.64,9.79946699999998,2.563287,1.45012175,1.312926,0.4604138,0.193862725,2.5902539,355.90954,355.67209,8.9775,100
1,21.25,-0.00751325000000004,34.619515,56.8391999999999,10.5529,3.77855575,1.2639165,12.417635,427.469,9.65756324999999,2.35928725,1.60487325,1.317332,0.505257225,0.191381965,2.91462225,345.674,356.303035,9.0815,100
1,21.75,0.00656475,16.821772,44.7704675,4.61417,3.338316,1.183244,11.96825,432.964,8.77041599999999,2.103204,1.490249,1.213575,0.613935099999999,0.205893335,3.00201905,348.09325,356.266245,9.0645,100
1,22.25,-0.00194425000000001,14.85377775,48.6581099999999,6.36362,3.11412125,1.00898,10.0735845,443.239,8.15808949999998,1.824352,1.530014,1.151798,0.503699499999999,0.239132265,3.43190035,342.45051,355.769625,8.962,100
1,22.75,-0.001452625,7.748492,66.7233924999999,7.1488,3.41232375,1.19108125,12.19444525,458.984,8.20966499999995,2.192895,1.4031575,1.23067875,0.462080875,0.26665385,2.8943508,342.90151,354.296695,8.6715,100
1,23.25,0.00767699999999999,11.932232,48.28926,7.07382,2.855367,1.246206,12.1810985,474.595,7.85249899999994,2.358661,1.418566,1.312569,0.464288375,0.268867835,3.5722183,336.299635,352.273145,8.31649999999999,99.865
1,23.75,0.00122399999999998,12.511545,37.74219,6.04922,3.302423,1.065227,12.1638175,474.406,8.21247400000002,2.190099,1.423281,1.182445,0.5024294,0.244627145,3.50610325,339.90726,351.367815,7.97389999999999,99.775
2,0.25,-0.00249045000000001,14.9402,54.34561,9.5960385,3.921313,1.329612,8.850341,485.8337,7.87932024999999,2.4878735,1.8526785,1.335192,0.31153225,0.462630874999999,3.233847475,333.9452925,331.572285,4.526525,100
2,0.75,-0.00133460000000001,41.2735899999999,64.4653375,5.72568675,3.8865965,1.3483235,8.62612325,475.4693,8.038305,2.4365825,1.749943,1.3579405,0.2987424,0.471828572249999,3.50896995,336.282165,333.6490875,4.726825,100
2,1.25,-0.00188757500000001,30.8933524999999,51.50935,19.3460175,3.752732,1.2321045,9.107284,466.96165,8.146794,2.2875485,1.666866,1.2765905,0.3235942,0.499139302499999,3.130328825,339.0675475,334.8358125,5.17695,100
2,1.75,-0.0029635,52.5933849999999,337.43535,39.6899525,4.16073625,1.39565425,9.77677599999999,489.867,8.0612405,2.6442845,1.722737,1.434174,0.65007415,0.600174625,3.09814585,342.1138775,335.2156175,5.84245,100
2,2.25,-0.000753000000000015,22.590155,35.12861,7.5509,3.7339725,1.212432,10.8122225,499.852,8.24361499999999,2.292287,1.692045,1.246196,0.3771969,0.7751858875,2.9592,343.05916,335.5311175,6.39177499999999,100
2,2.75,0.003499,37.6185375,81.5876574999999,8.4033575,3.947134,1.384994,9.67490400000001,517.5236,14.151385,2.553094,1.7218125,1.423487,0.556899575,0.746941507499999,2.59601535,344.3194,336.456895,6.25417499999999,100
2,3.25,0.000273749999999984,16.10896,61.92833,7.801625,3.5715445,1.3540855,9.065225,511.549575,8.37909574999999,2.452178,1.8196175,1.37302825,0.387658625,0.4412931625,2.234914575,341.91853,337.4630425,6.34554999999999,100
2,3.75,0.00250049999999999,29.392115,119.37055,12.77165,3.9533855,1.3127985,8.395766,524.7932,8.36546425,2.5165715,1.733339,1.3833535,0.594864424999999,0.23630933,2.503919375,336.27105,338.0445375,6.13924999999999,100
2,4.25,-0.00465650000000002,21.8002325,58.9943625,16.1225,3.534706,1.2233395,8.269402,535.563875,8.12533474999999,2.37398,1.72163,1.315612,0.411531775,0.354752925,2.46835795,334.66309,337.6085625,6.08097499999999,99.9525
2,4.75,0.00140899999999999,37.760145,37.10205,13.37372,3.7552175,1.3149075,8.35593649999999,507.63425,8.02809699999999,2.3867985,1.58971,1.327279,0.3783738,0.3542947625,2.582607,335.2494775,337.1971175,6.085775,99.9525
2,5.25,0.00606399999999998,30.2718099999999,30.31655,7.56110475,3.402658,1.17369,8.667258,554.627125,7.90857449999999,2.0983275,1.5395855,1.187024,0.5252124,0.2952629375,2.64472915,321.821715,337.01021,6.3327,99.805
2,5.75,-0.001243,20.925205,24.03377,19.463175,3.3716235,1.046587,8.829348,647.3218,7.89320549999999,1.907987,1.492307,1.096046,0.3963134,0.249000095,2.9676898,324.960385,337.4808675,6.597,99.8575
2,6.25,-0.001117,14.0284275,49.31105,7.81544299999999,3.7595505,1.169116,8.69552474999999,584.222,7.8579195,2.1072915,1.4740185,1.189439,0.431600525,0.148260195,2.89330335,335.6885225,337.9361025,6.69997499999999,99.8575
2,6.75,0.000415349999999995,17.973795,48.42823,14.0884325,4.507336,1.3392145,9.3423485,563.328925,7.76468,2.6703115,1.5789405,1.3449785,0.54193175,0.0882347754999999,3.0644402,335.74281,338.0012875,6.586825,99.8575
2,7.25,0.002774,18.4836,40.2592275,4.3650975,3.882967,1.254306,7.35840225,595.364125,6.38741199999999,2.4563865,1.541276,1.2533255,0.512998949999999,0.651181584999999,3.0930957,331.63168,337.2137975,6.229525,99.7
2,7.75,0.0026015,32.53797,30.1181575,11.22726225,4.3277075,1.2832535,6.88184724999999,603.4706,6.50900349999999,2.507922,1.567972,1.2853925,0.6346953,17.3417365,5.240795125,333.2174725,334.9601325,5.472375,99.9
2,8.25,0.000609499999999972,46.4756825,35.8275725,26.400075,4.2373865,1.368706,6.894116,602.26635,6.50898999999999,2.4841855,1.6791075,1.34289475,0.5031148,115.97068,14.09935825,325.541395,333.455885,4.9666,99.9525
2,8.75,0.01029975,114.506315,40.4271025,11.48154,4.20357325,1.33015275,6.997792,591.4129,6.74827049999999,2.536297,1.62786925,1.42114375,0.565460649999999,210.9074925,26.33691075,318.395045,329.2638,3.694575,100
2,9.25,0.03521,151.4453,35.50926,32.3326624999999,4.359545,1.403101,7.7974895,574.607975,8.63257625,2.635515,1.8564125,1.528504,0.4656253,336.492225,41.4172065,321.764935,329.0013625,3.57687499999999,99.9525
2,9.75,-0.0496700000000001,203.6798,69.4564875,31.1574649999999,4.6014405,1.4856285,8.7656845,559.6802,8.70510274999999,2.62058,1.747491,1.5415955,0.45550065,433.78859,54.971482,323.096705,331.7649275,4.389925,99.9525
2,10.25,-0.08846,234.7745,63.900555,16.23888,4.511819,1.5243735,9.68513999999999,564.63825,7.18370774999999,2.779959,1.8183325,1.570763,0.4449157,518.254445,68.73751175,329.5548325,335.936245,5.299675,99.9525
2,10.75,-0.059575,270.7801,91.5183,5.162885,4.3917795,1.428975,10.40079225,548.481125,7.24609399999999,2.7139875,1.806807,1.4925775,0.4667564,610.0573275,90.65559725,336.4697675,339.0636775,6.140375,99.2875
2,11.25,-0.1109247,304.8225,99.3885,8.95072875,4.376701,1.5079625,10.7081365,549.2717,7.1198325,2.7313335,1.8153485,1.5216795,0.52389185,661.0334225,114.67351,338.82986,342.11601,6.967125,99.3825
2,11.75,-0.10352155,348.30105,71.2579725,11.8768035,4.896532,1.612627,11.01582,523.68425,7.15740575,3.099164,1.967025,1.5921625,0.50024285,688.54779,124.43939,338.96823,343.5539725,7.385175,99.525
2,12.25,-0.13779595,366.6899,77.76846,8.70477174999999,4.3508425,1.4560855,11.73707,484.381175,6.940958,2.67741,1.738811,1.454426,0.5646936,724.096845,134.225585,340.383315,346.12591,7.979975,99.6675
2,12.75,-0.12233205,398.6685,66.10358,13.90603275,4.9335345,1.5892685,12.324945,491.9207,7.160906,2.8929755,1.891008,1.602589,0.53126555,773.7984725,149.0942975,342.107565,349.294735,8.2066,99.7625
2,13.25,-0.0894479000000001,413.261,55.4182,4.425114,4.6347,1.4581695,12.784655,474.519175,7.453366,2.614905,1.752992,1.545466,0.540953225,775.98873,163.780015,344.036045,350.6459225,8.244975,99.81
2,13.75,0.0333649999999999,377.91285,97.8659375,4.67091625,4.9810305,1.5092825,13.440625,462.384125,8.14737125,2.815836,1.922862,1.562235,0.53256825,762.9576825,151.330005,348.2731775,350.9862425,8.594,99.8575
2,14.25,-0.087945,410.72605,57.8454875,6.95542200000001,4.813764,1.4177645,13.89542,447.8524,9.45761375,2.726329,1.789893,1.491377,0.5481233,695.80886,135.2795425,348.708995,350.845945,9.0005,99.9525
2,14.75,-0.10613075,297.022,61.011355,12.91285625,4.762351,1.411507,14.1389,439.816375,7.6169125,2.5858355,1.6697235,1.4960355,0.4948253,713.561395,139.3247425,350.4617675,351.872395,9.412,100
2,15.25,-0.075675,304.21845,58.46612,10.277329,4.2791635,1.26754075,14.489885,444.2166,7.65237199999999,2.32288075,1.5976605,1.33003725,0.41673605,585.662005,113.3742275,350.7184625,352.46236,9.4025,99.905
2,15.75,-0.0767590250000001,279.891625,50.50144,6.076946,4.279303,1.221298,14.5882125,445.875,7.52221125,2.267792,1.59490075,1.26233525,0.4013892,514.0875625,91.43639375,351.38381,353.1751,9.74175,99.705
2,16.25,-0.0413975000000001,212.888825,53.6092625,15.2055625,3.79756525,1.16690475,14.27312,430.097625,10.908408,2.113634,1.45874525,1.23545625,0.34722325,428.7156425,73.635131,352.200325,353.1639375,9.90175,99.405
2,16.75,-0.08238,120.51435,50.8437974999999,10.1493475,4.10236325,1.2038125,13.85256,488.600125,9.61037449999999,2.32316675,1.417027,1.26288075,0.2578292,320.2256625,55.13218625,354.3117775,352.19938,9.66525,99.4525
2,17.25,-0.0528425000000001,56.829285,130.6517075,19.982504,3.5216055,1.211456,13.28736,454.8538,12.2757425,2.0705765,1.3907845,1.29201,0.2127638,214.8385775,36.43369025,356.108615,351.7493275,9.487,99.4
2,17.75,-0.032145,16.0893,36.31615,18.115665,3.332406,1.1120925,12.669115,441.5784,8.80567399999999,2.900055,1.9201215,1.116515,0.31509945,108.8407575,17.47189775,356.18434,350.14647,9.3935,99.4525
2,18.25,-0.0182625,29.7418025,25.813025,23.96838,3.99815975,1.30394675,12.2049575,484.3194,14.92950275,2.4322815,1.65677875,1.28554375,0.4200999,30.61087475,6.88920325,355.6817225,348.1399675,9.283,99.405
2,18.75,-0.00732675,12.46165,33.3305275,13.2595275,3.66704025,1.1262855,11.7886275,493.698425,14.22851775,2.18251625,1.46467525,1.117881,0.3870701,0.4666127275,2.797619525,342.3443975,341.29616,8.5498,99.5525
2,19.25,0.00917649999999998,17.08646,39.4404174999999,27.8770599999999,4.209064,1.3089885,11.248425,504.646275,15.467176,2.542684,1.7601015,1.286576,0.46564785,0.324338985,2.734903475,342.01703,340.67313,8.12325,99.8
2,19.75,-0.00856425000000001,30.6973675,228.421637499999,46.79748,4.068484,1.2921435,10.8214625,511.666625,15.70634,2.593531,1.701014,1.2394145,0.41411695,0.26238312,3.097783,342.10003,339.7748975,7.858925,99.8
2,20.25,0.00506499999999999,8.0730385,58.6596625,39.7156899999999,4.348036,1.3903975,10.437335,509.26775,14.638955,2.557797,1.825,1.402976,0.36107665,0.1066426225,2.4899494,340.8368075,338.9364625,7.24625,99.9
2,20.75,-0.0112195,18.622215,67.764125,8.9128435,3.4430875,1.2216955,10.276798,507.73135,7.58492,2.1926495,1.517355,1.230505,0.313846175,0.438510835,2.824916725,339.7988725,338.142335,6.788475,99.9525
2,21.25,-0.008079,17.3335824999999,49.98617,8.86438,3.768035,1.223224,10.1592415,517.8635,15.10825175,2.2834405,1.6245525,1.24282,0.33436745,0.184095575,2.9817501,337.32176,336.7079775,6.349275,99.8575
2,21.75,-0.0044665,22.551975,25.7621425,9.49261575,5.0448235,1.549905,10.10437,506.73175,7.715276,2.9887545,2.116682,1.518042,0.38502705,0.11622703025,2.9059599,335.26396,335.3651825,6.092825,99.8575
2,22.25,-0.00274,44.7939699999999,104.4834575,9.40995899999999,4.426662,1.5771115,9.9193005,498.4534,7.651986,2.9093905,2.0967615,1.5863415,0.44035175,0.14035121525,3.438263125,333.112445,333.48247,5.807875,99.9525
2,22.75,-0.00266550000000001,34.2748399999999,85.8521,10.55103625,4.1978645,1.119014,9.6835685,493.741575,7.2821875,3.013412,1.760554,1.157417,0.4573251,0.172480505,3.35241985,332.300055,331.76743,5.558675,100
2,23.25,-0.002322,40.4612999999999,58.1072,5.01432325,4.1117985,1.4613635,9.5164685,488.796025,7.70589,2.5949935,1.8106455,1.3921605,0.39786235,0.2569820325,3.403239475,331.4719675,330.3097725,5.29045,100
2,23.75,-0.00307,39.4898899999999,77.1491899999999,37.649235,3.8116645,1.326766,9.2679965,494.767,7.764801,2.3934595,1.6969755,1.2905,0.3734506,0.24591466,3.101981125,332.0551825,330.11509,4.926475,100
3,0.25,0.00327399999999999,76.5704199999999,90.256425,64.91046,3.57418,1.11126375,16.66812,488.0294,14.03306,2.1041665,1.60557775,1.2421585,0.50914895,0.4061595725,4.15230425,363.95095,363.77702,11.87375,99.5675
3,0.75,0.0145465,24.79414,73.7256199999998,13.247283,3.63941075,1.11040975,15.9108,451.053875,11.6907475,2.2309985,1.65502175,1.29325025,0.41886785,0.37120675,3.944461375,365.6820175,365.3120075,11.8805,99.7625
3,1.25,0.003654,14.28069,107.40169,13.428565,3.88026475,0.985599375,16.1294375,454.168875,10.540181,1.9632385,1.3510985,1.06969725,0.956627574999998,0.3530093725,3.700012875,366.7975625,367.5643775,11.9265,99.805
3,1.75,0.00750275,14.7609125,103.9934,9.75872049999999,3.727426,1.106191725,16.22434,453.4507,11.679525,2.0238555,1.47489575,1.141864,0.51716775,0.323672915,3.66957055,368.90701,368.2029975,12.1305,99.8525
3,2.25,0.002404,24.96714,107.32625,17.355765,3.80143875,1.23285325,16.630455,470.661875,13.80393,2.1779735,1.43653325,1.289825,0.6390584,0.2495385375,3.981404425,367.821305,369.7325825,12.4195,99.805
3,2.75,0.00811949999999998,57.4314249999998,65.64133,13.0138875,3.9750405,1.284961,17.161655,481.5176,12.69131,2.392763,1.686339,1.308558,0.502711625,0.3835994775,3.895733625,367.6647,370.9743625,12.2645,99.9525
3,3.25,0.012105,37.3132920000001,53.38114,34.1223549999999,4.356608,1.21450125,17.8124,512.49535,11.84834,2.706512,1.67991,1.171615,0.52099925,0.72261034,3.94800385,372.5568425,373.2070175,12.2825,100
3,3.75,0.00397400000000001,65.08784,177.75125,28.81657,4.258144,1.254904,17.37696,508.6724,13.2803,2.460116,1.51196,1.316982,0.740212299999999,0.3441699925,3.813137975,363.2752725,372.3391925,12.4645,100
3,4.25,0.00145789999999999,24.995395,109.45117,30.577895,3.828505,1.1167125,17.56418,539.902,11.93316,2.14415,1.36967,1.1195195,0.528531,0.350025055,3.98702155,359.22611,366.71946,12.012,100
3,4.75,0.00632799999999997,23.33522,47.573055,16.884425,3.660238,1.0750515,16.273455,560.1355,15.150175,2.370638,1.3838885,1.15188375,0.7597766,0.0621498604999999,3.91962985,359.23347,364.97423,11.90825,100
3,5.25,0.01861,70.5439149999997,142.011075,24.15258,4.0127155,1.2818355,15.0709,578.664875,8.76274075,2.3862455,1.681296,1.3164645,0.753749374999998,0.311156151249999,4.20258385,357.912835,363.797395,11.173,100
3,5.75,0.00304349999999999,5.95278049999999,67.6802024999999,34.8491,4.2199295,1.209143,14.333055,550.100125,8.506781,2.322102,1.597739,1.2057935,0.8151856,0.3609120175,4.369526875,355.424895,361.38411,10.1795,100
3,6.25,0.00689449999999999,9.98183649999998,114.91925,67.9563625,3.846127,1.213674,14.27309,563.7866,8.95674,2.2756735,1.373781,1.2603465,0.458565149999999,0.151933128,4.09860395,350.4030475,355.378385,9.80275,100
3,6.75,0.00881099999999998,38.03199,63.37575,12.30994,3.9387605,1.2194335,14.26703,576.1378,7.8823875,2.194962,1.346036,1.2659655,0.4852463,8.544147725,4.418848925,349.6946675,355.7864975,9.8415,100
3,7.25,0.015065,48.176975,74.44555,18.9413875,3.726095,1.143756,14.65889,564.0778,9.9207,2.0301595,1.434843,1.2424275,0.56441205,148.0222725,7.156331175,344.4149875,357.3488225,9.9775,100
3,7.75,0.0137475,51.194225,126.2495,33.45664,3.8429695,1.211717,14.97623,541.2916,9.43473699999999,2.297738,1.660688,1.257866,0.4725783,299.35469,14.55971125,348.17101,360.3425425,10.30275,100
3,8.25,0.0100132499999999,134.788775,82.533835,10.06242875,4.07052025,1.2289775,15.22452,506.2074,10.518962,2.526783,1.6674475,1.40582975,0.56051375,421.40222,23.521863,347.418575,363.610145,10.65375,100
3,8.75,-0.0412825,159.60895,70.89493,7.37217,4.32467425,1.32371575,15.44679,460.9943,8.3448125,2.57477,1.76967475,1.44094825,0.5062593,532.95896,34.73782175,348.7111225,366.0915575,11.11175,100
3,9.25,-0.0675850000000001,218.29475,69.59688,9.03834849999998,4.6559195,1.3423115,15.79419,459.057075,10.320981,2.6474905,1.89238,1.416408,0.5034152,629.9442875,52.78758025,352.017095,371.8582,11.41025,99.805
3,9.75,-0.0620550000000001,275.91675,172.266925,20.0629864999999,4.558079,1.4359205,15.368055,458.2495,14.239305,2.7516505,1.856962,1.4958515,0.561936525,713.23632,69.7732055,352.367455,374.818735,11.41,99.515
3,10.25,-0.11275455,289.03475,191.315549999999,20.8677375,4.25233725,1.3417465,16.0010625,449.446025,9.81507124999999,2.4691805,1.85023325,1.43146,0.56771635,774.70294,85.58765525,352.86452,374.83253,12.067,99.4775
3,10.75,-0.13361865,314.242675,120.4582,26.1852199999999,4.310183,1.257091,15.698305,457.827225,13.39142,2.4092775,1.8047275,1.3582505,0.5581377,827.07142,99.367416,358.5370375,374.17082,12.30975,97.785
3,11.25,-0.145218475,407.1666,119.1434,28.9561852499999,4.0455425,1.28993175,15.997735,443.15205,14.8494125,2.44455725,1.82923875,1.393243,0.60536335,863.2295525,116.02373,352.9890825,374.2239375,11.37525,97.0225
3,11.75,-0.0309025,374.1042,163.8404,3.341261,4.44277425,1.3221575,17.12437,442.861575,10.45352,2.4880255,1.8056965,1.419786,0.63625005,877.99975,137.941465,350.1362575,386.4871375,11.5125,95.635
3,12.25,-0.1544962,358.90625,99.88276,3.06940024999999,4.3085835,1.2925075,17.153925,441.40715,10.48768,2.34535675,1.82631625,1.349301,0.608216,888.95435,128.2649025,349.7779225,393.25879,12.45125,95.74
3,12.75,-0.12651095,476.228325,156.320625,22.8732382499999,4.41531175,1.36384325,17.65676,430.85745,10.7104925,2.502626,1.7573115,1.371966,0.6559898,875.4712525,136.6832375,357.39988,392.6097725,12.41175,96.095
