DOY2,HR2,TA,RH,WS,PA,PPFD_IN,PPFD_OUT,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,VPD,T_CANOPY,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,G,SG,USTAR,H,LE,FC,SC,NEE,H2O,CO2,U_SIGMA,V_SIGMA,W_SIGMA
1,5.25,4.6955,85.43825,2.36675,85.76925,0,0,-48.5,-1,2.95925,275.39,323,3.5575,1.7833,5.6175,6.24525,7.286,8.69,9.66,12.17,-19.27,-2.368225,0.1577453102295,-4.44,2.4642,0.114,0.0279621695,0.131233,8.26,415.61,0.640312423743,0.565685424949,0.20987126536675
1,5.75,4.5,84.92075,2.33,85.79,0,0,-48.12325,-1,2.51275,272.56,322.18,3.47,1.619975,5.4855,6.1175,7.17975,8.61,9.6625,12.17,-19.52175,-2.375575,0.161,-4.44,2.6815,0.114,0.0270045665,0.129092,8.211,414.81,0.6338374265145,0.583095189485,0.2035792271325
1,6.25,4.29425,84.75,2.33,85.8,0,0,-48,-1,2.67325,274.39,322,3.4675,1.410025,5.3775,5.95175,7.07525,8.5275,9.6325,12.17,-19.82425,-2.174,0.158,-4,2.534,0.159,0.029564073,0.16413475,8.1613,414.815,0.62449979984,0.559463315398,0.212132034356
1,6.75,4.4,85.6,2.38,85.8,0.021,0,-46.256,-1,3,275,322,3.3575,1.30835,5.25,5.8475,6.97,8.46,9.6275,12.17,-19.42725,-2.06,0.17,-3.506,3,0.136,0.052749,0.148325,8.06495,414.9175,0.62449979984,0.54336897350725,0.216378834455
1,7.25,4.5,85.679,2.31,85.81,10,2,-37,4,4,277,322,3.27,1.438325,5.1415,5.7175,6.859,8.3875,9.6125,12.16,-19.53275,-1.6649,0.158,-2.9405,3,0.114,0.08873007,0.139194,8.00385,415.5575,0.648074069841,0.556776436283,0.222
1,7.75,5,85.80975,2.2775,85.84,128.39,31,-15,61.75,39,276.42,327.61,3.5425,2.97,5.1275,5.7,6.7775,8.31,9.595,12.1525,-18.1415,2.79845,0.17572296307425,-1,7.941,0.136,0.118185,0.2072295,8.155275,415.8025,0.62329729403575,0.570521550286,0.229533543249
1,8.25,6.29675,84.597,2.31,85.9,326.4,74,20,160.675,72,272,338.9725,4.49,5.4,5.37975,5.78,6.675,8.2,9.545,12.1325,-12.2005,18.14725,0.215980901933,16.3645,24.642,0.25,0.092018223,0.288392,8.8131,414.85,0.67082039325,0.574456264654,0.284676002135
1,8.75,8.7,78.748,2.6425,85.9,542.64,109,81.95,267,90.375,266,351.915,6.27,8.274975,5.97825,5.9475,6.7075,8.1375,9.5375,12.1425,-4.05525,28.389,0.2665,53,44,0.432,0.0392135,0.433680655,8.88175,414.325,0.762233277748,0.663324958071,0.3662641237905
1,9.25,10.585,70.875,3.5045,85.9,746.935137,138,156.24,367,108,266,367.26,8.0575,11.583,6.8825,6.4075,6.7775,8.0875,9.5275,12.1525,5.51125,38.64525,0.351890835345,91.02,58,0.86320125,0.03681125,0.84758875,8.8866,413.985,0.953939201417,0.830662386292,0.474341649025
1,9.75,12.2,63.80075,4.165,85.9,936.36,159,229,461.75,121,265,382,9.645,14.52475,7.84675,7.04825,6.98525,8.03,9.4875,12.1525,17,47.7935,0.414051192487,134,55.89725,1.304028,0.0411294665,1.279066356,8.8701,413.985,1.0639498867775,0.989949493661,0.54578011601325
1,10.25,13.415,57.375,4.5675,85.92,1104.405,178,291,543,133.5,267,393,11.04,16.46525,8.7,7.785,7.3275,8.04,9.4775,12.17,29,52.492,0.459088625906,173.3025,49.879,1.886445,0.04590686025,1.912686732,8.735,413.6925,1.14858483659,1.109616622615,0.594971909226
1,10.75,14.3,54.3885,4.8975,85.9,1243.132,192,342,610.75,142.6,270,404,11.97,17.8585,9.8375,8.5875,7.7375,8.07,9.4575,12.17,40,54.89725,0.496,207,50.5161,2.36599275,0.04561625,2.38553577075,8.4921,413.745,1.26055543313,1.218810430365,0.637646453766
1,11.25,15.13,49,5.2975,85.9,1354.56,200.5,380.825,664,151.8,274,413,13.075,18.7675,10.95,9.47,8.23,8.135,9.4275,12.1625,50.47475,54.59675,0.509462820819,227.42,49.92,2.74725,0.050657,2.775333,8.42025,414.77,1.33603761122,1.30613845182,0.6591651579115
1,11.75,16.1,46.1245,5.4875,85.839,1427.138,205,409.7625,700,157.4,275,420.8475,14.1125,20.145,12.0175,10.36,8.6875,8.27,9.3975,12.1725,58.123,46.76975,0.524,245,52.9495,2.886444,0.050467,2.916336522,8.39695,414.8175,1.3754906476725,1.3493516866475,0.6720045811325
1,12.25,16.575,43.88075,5.5,85.8,1466.76,211,421.9075,720.525,158.975,276,426.75,14.88,22.167,12.905,11.1975,9.2475,8.3975,9.37,12.1725,60.68825,36.8275,0.5376063680365,254.3925,55.01,3.222778,0.035056,3.2417812515,8.1889,415.28,1.405524509365,1.421618665145,0.689201294516
1,12.75,17.1,42.32475,5.5175,85.77,1468.141,210.5575,420,720,160.175,280,429.85,15.5575,23.317,13.72,11.7575,9.8175,8.5475,9.3575,12.1725,61.0585,29.026,0.53430280266125,259.23,53.12575,3.17740275,0.026899,3.22844152125,8.12435,414.98,1.43527000944,1.4361398713275,0.69101346422475
1,13.25,17.4,40.5,5.61875,85.7,1425.72,205,404.944675,699.375,154.75,281,430.7375,16.03,23.6275,14.125,12.3975,10.3,8.75,9.3375,12.18,58.922,25.516,0.538,246.42,52,3.218556,0.02796925,3.2181305,8.008,414.47,1.41314601562,1.45258390463,0.687022561493
1,13.75,17.6,39.8185,5.59775,85.7,1363.485,198.39,376.96,668.9,149,282.42,429,16.3825,23.329,14.5475,12.96,10.77,8.94,9.325,12.1725,54.50675,21.2685,0.538,231.36,48.15275,2.8611805,0.02967375,2.8724025,8.01145,414.635,1.42635812883,1.4156265413225,0.68556546004
1,14.25,17.69,38.84875,5.47,85.6855,1257.342,185,331.8225,616.475,141.75,282,426,16.7,22.795,14.6875,13.2325,11.115,9.1375,9.315,12.1725,49.1595,15.829,0.527,209.27,44.044,2.636139,0.0249795,2.6606843967,7.8953,414.465,1.414743495305,1.4394438347875,0.672309452559
1,14.75,17.7075,37.975,5.3625,85.67325,1119.501,168.5,278.7625,548.975,130,283,421,16.97,21.95,14.63,13.455,11.46,9.3175,9.3275,12.1725,43,10.053,0.52084597154325,174.27,38.1951,2.13675,0.01588568775,2.16727,7.871875,414.265,1.390143006135,1.375136212745,0.6555491414925
1,15.25,17.66,38.10225,5.31,85.65825,947.733,149.25,212.9225,465.875,115,283,413.8025,16.7025,20.4975,14.3725,13.3475,11.6,9.5375,9.33,12.1725,37,4.95365,0.510979207013,136.52,34.4988,1.609278,0.0092243,1.6220286,7.709275,414.615,1.33041346957,1.32287565553,0.648990815632
1,15.75,17.4,38.647,5.2375,85.66,756.279,125,141,372,98.15,282,404.6175,16.3825,18.6675,14.0325,13.1775,11.71,9.7475,9.34,12.17,31.7285,0.3266,0.493,91.02,29.2852,1.081806,0.010835,1.081806,7.8101,414.6075,1.2775944884975,1.2049887703725,0.631465710858
1,16.25,16.9,39.6,4.89425,85.67925,554.676,98,63.66725,272.8,80.45,281.9125,394,15.605,16.615,13.475,12.915,11.77,9.9275,9.3575,12.17,24.9655,-4.85335,0.476,46.4525,23.4099,0.568,0.02075,0.569217,7.793475,414.71,1.218604033815,1.076336153095,0.609956636581
1,16.75,15.975,42.15,4.55,85.67975,338.939,62,1.0075,167,58.5175,281.805,382,14.6575,14.33,12.905,12.6075,11.695,10.08,9.3775,12.17,18,-8.01325,0.43,4,16.08565,0.222222,0.0242235,0.21894915,7.9203,414.66,1.10995495404,0.92736184955,0.561248608016
1,17.25,14.7,45.825,3.926,85.69975,136.92,25.55575,-48.55,66.8475,29,281.75,368,12.93,11.31425,12.295,12.2225,11.535,10.165,9.4075,12.1625,11.00525,-10.93175,0.3515,-12.21,9.047,0.068,0.0374665405,0.086629,8.218525,414.2325,0.916515138991,0.73109290376375,0.47493147571275
1,17.75,13.1075,50.82325,3.475,85.7,16,3,-71.2865,5,3,280.975,357,11.1625,9.015025,11.63,11.71,11.345,10.225,9.44,12.1525,5,-12.182,0.296,-11.1,6.0095,0.091,0.042619,0.112934,8.3081,414.6,0.771355622014,0.621280642727,0.4062000551875
1,18.25,11.7,55.975,3.22875,85.7,0.12,0,-72,-2.4745,2,278.3725,351.78,9.805,7.645,11.03,11.21,11.1575,10.2625,9.47,12.17,0,-12.1535,0.2645,-10.44775,4.9642,0.136,0.048252,0.156441,8.355625,414.22,0.7353569971615,0.61460547355125,0.379118083746
1,18.75,10.515,59.92975,2.96375,85.7075,0,0,-70,-2,2,274.875,346,8.6,6.7575,10.47,10.815,10.94,10.295,9.5075,12.16,-4,-11.947,0.242,-8.88,3.6963,0.160764,0.067304,0.21032064675,8.47935,415.0425,0.721110255093,0.59160797831,0.3416193595755
1,19.25,9.7,64.375,2.84525,85.75,0,0,-69.3595,-2,2,273,343,7.8225,5.965025,10.0275,10.405,10.725,10.305,9.52,12.16,-6.914,-11.051,0.2195,-7.5415,3.6963,0.136,0.07089575,0.190287617,8.5202,415.61,0.7,0.62449979984,0.303455829467
1,19.75,8.9,67.5135,2.71225,85.7745,0,0,-67.77125,-2,2,271.0675,340,7.0375,5.235,9.63,10.1025,10.4725,10.245,9.55,12.16,-9,-9.856,0.187,-7.71,3,0.136,0.0648706235,0.147585,8.6164,415.68,0.7,0.59160797831,0.257940690857
1,20.25,8.46,70.3315,2.49575,85.8,0,0,-67.165,-2,2,272.2075,337.315,6.4,4.915,9.23,9.7475,10.265,10.18,9.59,12.1525,-12,-9.09275,0.167919397699,-6.99475,3.012,0.136,0.061401648,0.183483,8.5645,415.91,0.68392185190825,0.5920299534745,0.234757230527
1,20.75,7.8895,72.39225,2.465,85.8,0,0,-65.25,-2,2.19525,270,335,5.91,4.379975,8.86,9.43,10.06,10.135,9.63,12.1525,-13.1475,-8.6613,0.167258447335,-5.9415,2.4642,0.136,0.060677,0.159807359,8.6047,416.3,0.692820323028,0.60827625303,0.216794833887
1,21.25,7.3125,74.494,2.39,85.8,0,0,-65,-1.94175,2.221,269.52,333,5.47,4.132475,8.5775,9.1275,9.8375,10.085,9.6475,12.1525,-15,-7.7653,0.172521330203,-5.55,2.50155,0.1367985,0.05302803,0.1646182725,8.49375,416.34,0.698390939121,0.6070415899005,0.221359436212
1,21.75,7.083,76.65,2.396,85.8,0,0,-64.65275,-1.42325,2.5415,270.2425,332.84,5.1375,3.932475,8.295,8.8,9.6075,10.01,9.68,12.1525,-16,-7.464,0.157,-4.44,2.4642,0.159,0.04357175,0.15819025,8.5522,416.56,0.65574385243,0.583095189485,0.214476105895
1,22.25,6.5,77.875,2.3955,85.819,0,0,-64,-1.4035,2.48375,268.75,332,4.955,3.7975,8.1275,8.535,9.38,9.935,9.7075,12.1525,-17,-6.865625,0.153365408594,-5.55,2.4642,0.11183325,0.040404,0.139410525,8.5346,416.73,0.67137910002375,0.59160797831,0.216794833887
1,22.75,6.29675,80.355,2.361,85.82,0,0,-61,-1.22675,2.90525,269.9,329.8675,4.8,3.66,7.8475,8.3475,9.17,9.84,9.73,12.16,-17.41625,-6.272,0.15875870157325,-4.44,2.665,0.159,0.0308903415,0.18320474155,8.4797,417.19,0.672309452559,0.58180322488175,0.209236823467
1,23.25,6.03275,80.8285,2.4675,85.8175,0,0,-59.2405,-1,2.76275,270.1425,330,4.575,3.265,7.58675,8.15,8.975,9.7475,9.7375,12.16,-18,-5.974225,0.16915600635525,-4.89575,2.9605,0.11327775,0.032145,0.120550384,8.472225,416.125,0.663324958071,0.59160797831,0.2143332807855
1,23.75,6,79.96075,2.5075,85.8,0,0,-60,-1.055,2.6705,269.75,329.7325,4.33,3.2125,7.395,7.9775,8.78,9.6375,9.74,12.16,-18.00775,-5.245,0.17,-5,3,0.136,0.03424630275,0.158815,8.508775,416.555,0.6496134468425,0.574456264654,0.2191482295035
2,0.25,7.1,77,2.8035,85.7,0,0,-64,-1.597,2.669,271.095,335,5.24,4.4333,8.945,9.665,10.61,11.375,10.965,12.12,-16,-6.0885,0.182066702481,-5.55,3.6963,0.159,0.025370253,0.162431175,8.50925,415.75,0.72006919023675,0.616441400297,0.240831891576
2,0.75,7,76.9715,2.9025,85.7,0,0,-63.5,-1,2.9155,268.75,333.945,5.16,4,8.715,9.435,10.38,11.245,10.97,12.11,-18,-5.542,0.185,-6.66,3.6963,0.182,0.031302969,0.1955015,8.515275,415.755,0.692820323028,0.594136237997,0.246981780705
2,1.25,6.9,77.4,2.8345,85.7,0,0,-63,-1,3,269.75,333,5.16,3.65,8.545,9.22,10.155,11.18,10.97,12.11,-18.815,-5.16865,0.18463733201875,-6,3.4465,0.182,0.02714225,0.1831147,8.37785,416.14,0.68992638813525,0.567008157242,0.245708974195
2,1.75,6.7,79,2.76,85.7,0,0,-62.1615,-1,3,270,333,5.09,3.67,8.325,8.99,10,11.095,10.975,12.11,-18.9015,-5.04685,0.19,-6,3.129,0.182,0.0259065,0.19714355,8.3682,415.38,0.68556546004,0.6,0.248203545502
2,2.25,6.55,79.684,2.7035,85.69,0,0,-62,-1.351,3,268,331,4.99,3.4333,8.105,8.8,9.87,10.975,10.985,12.12,-19,-5.0185,0.178052548423,-6,3.077,0.182,0.021265,0.1962698,8.300975,415.395,0.69839038967125,0.60186342548475,0.230174499022
2,2.75,6.4245,80.8,2.7235,85.66,0,0,-62,-1,2.949,267.9,331,4.97,3.3167,7.92,8.615,9.74,10.855,10.965,12.11,-19,-4.723,0.176,-5.6495,3.0195,0.205,0.024191,0.2047400104025,8.31235,415.475,0.67082039325,0.6172514429555,0.243043985781
2,3.25,6.4,80.05,2.75,85.647,0,0,-58.0545,-1,3,272.735,331,4.8,3.3333,7.725,8.42,9.55,10.725,10.95,12.11,-19.0095,-4.1813,0.18366018765,-5.4895,3.6963,0.159,0.025964,0.158262225,8.173025,414.86,0.663324958071,0.599166087158,0.238746727726
2,3.75,6.3,81.348,2.86,85.63,0,0,-57.12,-1,2.923,274.5,330,4.675,3.41,7.566,8.21,9.325,10.605,10.93,12.11,-19.382,-3.89535,0.182,-6.5215,3.0555,0.182,0.035919,0.19797864975,8.16145,414.9525,0.663324958071,0.601248269888,0.23576071643225
2,4.25,6.2,80.3465,2.6535,85.6255,0,0,-55.44,-1,2.8945,273,329.61,4.55,3.2333,7.397,8.02,9.125,10.545,10.92,12.11,-19.4235,-3.8145,0.164356198545,-5.55,3,0.114,0.03745,0.140233,8.1901,414.905,0.640312423743,0.57008771255,0.224757869718
2,4.75,6.0375,80.95,2.587,85.626,0,0,-57.5,-1,2.892,274,329,4.57,3.1,7.3235,7.953,8.98,10.43,10.895,12.11,-19.612,-3.584,0.169624025421,-4.848,3,0.159,0.03675288825,0.16431707075,8.149,415.21,0.640312423743,0.574456264654,0.230174499022
2,5.25,5.9985,81.4,2.5,85.63,0,0,-57,-1,2.6835,274,327,4.46,2.9167,7.205,7.83,8.795,10.285,10.89,12.11,-19.913,-3.3045,0.1636513165845,-4.44,3,0.159,0.02753175,0.16563675,8.164,415.4125,0.648074069841,0.59160797831,0.222483116981
2,5.75,5.85,81.25,2.53,85.6575,0,0,-55.5,-1,3,274,327,4.47,2.73,7.005,7.665,8.7,10.155,10.85,12.11,-19.7325,-3.152,0.172257938859,-5.432,3.06075,0.1441455,0.02918573175,0.1695810725,8.099425,415.4575,0.67082039325,0.57226355472775,0.224757869718
2,6.25,5.7,81.6445,2.605,85.6675,0,0,-57.2545,-1,2.733,273,326,4.345,2.4667,6.895,7.449,8.595,10.045,10.835,12.09,-19.786,-2.97685,0.15625,-5,2.465,0.136,0.042087,0.156295,8.0773,415.28,0.63363697224625,0.56964884569,0.2137535987875
2,6.75,5.6,82.7,2.5285,85.686,3,0.647,-53,0,3,276,326,4.305,2.35,6.85,7.385,8.49,9.955,10.825,12.09,-19.894,-2.9375,0.161195502419,-5.55,3,0.159,0.05531675975,0.19448325,8.1114,415.17,0.6488451279,0.565685424949,0.225831795813
2,7.25,5.835,83.55,2.53,85.7,72.2304,15,-39.875,35.76,24,276,328.3,4.205,3.04,6.76,7.305,8.365,9.89,10.82,12.1,-19.717,-0.2235,0.183,-3.33,5,0.159,0.07980258125,0.176111,8.1808,415.2075,0.640312423743,0.573147701437,0.240831891576
2,7.75,6.75,81.75,2.62,85.7,257.346,55,-2.0725,129.45,58,274.4875,337,4.895,4.91,6.75,7.3,8.26,9.78,10.805,12.1,-16.1995,8.061,0.205,7,18.525375,0.2258055,0.092192,0.2612445,8.5235,414.7875,0.67082039325,0.5643575216335,0.286356421266
2,8.25,8.835,75.4695,2.897,85.7345,485.52,95,62,241.85,78,270,351.49,6.38,8.4333,7.1275,7.3575,8.205,9.665,10.755,12.1,-7.799,23.8315,0.27893143310675,42.18,39.18625,0.435111,0.047354,0.441435,8.77645,414.845,0.794040238824,0.68556546004,0.38247664600075
2,8.75,10.9,68.25,3.8605,85.777,730.32,128,145,358.95,96,268.75,367,8.365,11.84,7.813,7.61,8.275,9.59,10.745,12.16,2.579,34.979,0.376122838977,88.461,52.9803,0.84595125,0.018377271,0.807324558975,8.9194,413.9025,1.0004995009975,0.854546625897,0.48836381466875
2,9.25,12.74,62.4,4.4875,85.79,958.513074,152.11,229.785,470,112.8,271.75,382,10.36,15.03,8.7,8.14,8.38,9.53,10.715,12.17,14.556,45.3445,0.429,136.7725,50.83575,1.249083,0.03212725725,1.275945,8.7895,413.37,1.11803398875,1.04403065089,0.56161731127425
2,9.75,14.15,55.6465,5.0065,85.798,1161.78,173.485,311.395,570,127.95,275,396.945,11.825,18.32,9.675,8.925,8.615,9.52,10.67,12.18,28.1105,53.975,0.476,186,51.116,1.942611,0.042821691,1.970694,8.68315,414.195,1.261346242375,1.17473401245,0.6049519396195
2,10.25,15.2,51.5175,5.393,85.791,1337.322,194,377.565,657,140,277.48,411.72,13.155,20.88,10.95,9.77,9.005,9.54,10.62,12.18,41.711,60.598,0.50513767100275,226,51,2.45877075,0.044729,2.48607,8.36835,413.72,1.3332281722,1.30766968306,0.64777238273025
2,10.75,16,47.1,5.77,85.79,1486.752,208,433.9,728.9,151,282,424,14.45,22.8415,12.26,10.63,9.52,9.6,10.59,12.19,55.348,62.478,0.539,265.29,53.42425,3.0237085,0.0545405,3.0644649925,8.286175,413.8675,1.40356688476,1.45258390463,0.692820323028
2,11.25,16.8,43.925,5.845,85.76,1605.48,220,483.2375,787,160,284,434,15.42,24.11,13.38,11.64,10.07,9.71,10.57,12.175,66.239,59.861,0.559,294.2175,55,3.49425,0.06043075,3.44974725,7.96625,415.01,1.49566038926,1.4960778632825,0.7045581578785
2,11.75,17.4,41.4,6.06,85.72,1699.32,229.06,515,833,164,286.82,442,16.3,25.617,14.49,12.53,10.61,9.85,10.55,12.195,74.025,51.361,0.565941151632,305.1875,61,3.746028,0.06243875,3.7447232394,7.932075,415.22,1.55804302476,1.5318289460875,0.72058947144225
2,12.25,17.9,38.3,6.02,85.7,1740.12,231.12,529,852.5,167.85,287,449,17.1,27.383,15.34,13.32,11.28,10.01,10.54,12.195,76.277,42.974,0.57310467311625,320.5925,57.9087,3.91797875,0.0450503875,3.901610684925,7.798225,416.21,1.5713050932625,1.61245154966,0.72972573447575
2,12.75,18.4,37.113,6.22,85.657,1750.32,234,533,858,167.725,289,454,17.68,28.733,16.06,14.03,11.87,10.2,10.53,12.2,76.486,35.985,0.58271623939975,323.0025,57.005,3.940167,0.02384,3.9475652055,7.7201,415.45,1.6347777364725,1.65227116419,0.7400193298265
2,13.25,18.7,35.553,6.19,85.6,1713.6,231.035,515.5937,840.5,167.8,292,454,18.38,29.1,16.66,14.69,12.38,10.39,10.52,12.2,75.219,30.177,0.586,318,55.011,3.85885425,0.025949,3.845736469,7.5367,414.59,1.60732677051,1.678978256185,0.740462355559
2,13.75,19.03,35.3,6.322,85.6,1654.44,228,491.48,810.5,163,291.75,453,18.87,28.82,17.04,15.18,12.81,10.64,10.52,12.195,70.164,23.76325,0.589,302.925,53.714,3.885222,0.030715,3.864944853,7.47255,414.56,1.658839704685,1.68967387707,0.74550955320825
2,14.25,19.27,35.8,6.322,85.557,1542.24,215.97,447,755.5,157,292,449.7,19.1,27.93225,17.17,15.59,13.19,10.92,10.52,12.19,63.563,17.753,0.593,278.57,51.2433,3.440778,0.020541318,3.440778,7.3681,414.54,1.64620776332,1.65227116419,0.74481535662525
2,14.75,19.25,35.472,6.23,85.52,1406.1924,199,394,689.155,147,291,442,19.22,26.91525,17.29,15.78,13.49,11.15,10.52,12.19,56,11.332,0.5920778056825,243,45,3.080583,0.01383475,3.06893313375,7.31235,414.43,1.58745078664,1.62018296605,0.74011014256325
2,15.25,19.3,34.5,6.219,85.5,1232,182.75,326,605.4,134,289,435.74,19.2,25.46975,17.26,15.94,13.76,11.35,10.52,12.19,50,5.3298,0.580514521782,204.795,39.218,2.477,0.0070123,2.4559795,7.326225,414.585,1.55707960002,1.576387479305,0.7341658778355
2,15.75,19.1,34.9,6.08,85.5,1036.32,159,250.61,509.15,118,287,427,19.12,23.4075,16.9,15.86,13.93,11.6,10.54,12.175,44,0.29867,0.566818171903,162.5275,34,1.914528,0.00788575275,1.90825724925,7.6035,414.45,1.497491610645,1.5190450837225,0.72214931981925
2,16.25,18.7,35.6,5.974,85.5,820.08,131,166.69,403.5,99,286,415,18.51,21.4705,16.5,15.67,14.04,11.79,10.55,12.165,35,-4.104,0.545873432199,111,28.3383,1.360194,0.015152,1.356349071,7.605675,414.3525,1.43038388028,1.383834071085,0.6900771339205
2,16.75,18.1,36.669,5.64,85.54,579.36,97.5135,76.649,286,78,286,404,17.69,18.83825,15.87,15.34,14.12,11.98,10.59,12.165,26,-8.884,0.514,57,23.727,0.727,0.0213305,0.7170446671,7.71565,414.16,1.34907375632,1.26491106407,0.657267069006
2,17.25,17.2,39,5.28,85.563,334.56,60.878,-2,166,56,286,390.41,16.66,15.9725,15.28,14.85,13.98,12.11,10.64,12.16,18,-13.133,0.4693633746895,8.88,17.2494,0.3256665,0.025966,0.3234632,7.6353,414.3025,1.225357073825,1.08212743543,0.6172514429555
2,17.75,16,42.428,4.51,85.58,122.4,22,-57.6,61.185,25,282.48,376.32,14.88,12.845,14.42,14.36,13.83,12.23,10.67,12.16,9.776,-15.988,0.399,-16.65,11.68675,0.205,0.037911597,0.212592225,7.877,414.72,1.03440804328,0.848528137424,0.5285293222655
2,18.25,14.3,46.8,3.9,85.6,13,2,-80,2,2.352,282,365.6,12.84,10.75,13.65,13.81,13.64,12.32,10.69,12.155,2.602,-16.369,0.327,-15.5835,7.3926,0.114,0.047401,0.14228755,7.9939,414.6025,0.854400374532,0.6795212195625,0.441588043316
2,18.75,12.85,51.2,3.62,85.6,0,0,-77.365,-2.5295,2,280.87,359,11.05,9.276675,12.92,13.32,13.34,12.35,10.76,12.155,-2.817,-15.954,0.293,-14.011,6.1605,0.182,0.054857,0.189896725,8.1629,414.28,0.8,0.641872261435,0.415932686862
2,19.25,11.7,55.841,3.506,85.61,0,0,-75,-2,2,278,353,10.065,8.307525,12.4375,12.84,13.0775,12.3475,10.7625,12.145,-5.34425,-14.933,0.2745,-11.1,6,0.182,0.062778936,0.23341541,8.2046,415.2325,0.754983443527,0.648074069841,0.36520445328025
2,19.75,11,58.37625,3.2775,85.66,0,0,-74.57975,-2,2,274.87,349,9.06,7.488325,11.9075,12.395,12.8275,12.34,10.785,12.145,-8,-13.44,0.23975,-8.21075,5,0.25,0.063551569,0.2824565,8.3208,415.03,0.754983443527,0.6408977186805,0.320936130718
2,20.25,10.3,61.675,3.139,85.67825,0,0,-73.0605,-2,2.012,272,347,8.4325,6.8667,11.4975,11.91,12.5125,12.325,10.8175,12.145,-10.09775,-12.124,0.22317792978,-8.2505,4.855,0.194139,0.064969,0.22752,8.4171,415.6,0.7536390578975,0.63834820081575,0.305290106875
2,20.75,9.6,64.30525,2.9275,85.7,0,0,-70.08775,-2,2,273,344,7.6675,6.29585,11.2325,11.6375,12.2575,12.26,10.875,12.15,-11.61275,-11.051,0.221624364405,-7.103,4.724,0.213611,0.063153157,0.249513211,8.4553,415.405,0.793725393319,0.659163412124,0.297488308644
