DOY2,HR2,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,H2O_1_1_3,CH4_1_1_1,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,H2O_1_2_3,CH4_1_2_1,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,H2O_1_3_3,CH4_1_3_1,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,H2O_1_4_3,CH4_1_4_1,CO2_1_5_2,H2O_1_5_2,CO2_1_5_3,H2O_1_5_3,CH4_1_5_1,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,CO2_1_1_1,H2O_1_1_1,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,NETRAD,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,G_1_1_1,G_3_1_1,G_5_1_1
1,5.25,410.63825,1.6205,411.7795,1.976,1960.22725,410.6,1.6015,412.122,1.998,1958.63025,410.248,1.6125,411.565,2.06625,1957.744,410.91575,1.77925,412.087,2.019,1956.59075,411.62675,1.81775,411.989,2.2285,1956.3485,2.18875,-8.53475,0.246,409.475,1.554,0.296,-0.112,0.3015,2.237,-1.67,0.26425,-89.571,-5.7005,0.865,1.77,0.84,0.49,0.805,-8.12925,-8.22,-8.443,-9.772,-9.81825,-9.8935,72.035,34.43,1.30525,-9.66,-10.28,-9.8,-7.56,0.1,-4.57,0.9,0.26,191,275.3,-102.48,263.8,275.8,0.09,-0.1,-0.03,-0.35,0.09,-0.07,-0.06,-0.26,-0.06,-3.027,-2.728,-1.594,-1.32,-0.709,-0.267,0.046,-1.335,-1.088,-0.669,-0.375,0.05,0.813,1.1485,2.10025,2.595,-2.124,-1.949,-1.374,-1.056,-0.666,-0.3165,0.188,0.316,1.228,-2.316,-2.00125,-1.131,-1.199,-0.13225,0.0335,0.452,0.814,-3.20525,-2.86175,-2.108,-1.0745,-0.649,-0.36,0.191,0.34475,-3.78325,-3.85,-2.76775
1,5.75,410.5605,1.609,411.473,2.063,1959.356,410.568,1.616,411.00925,2.1485,1956.1245,409.702,1.537,409.90975,2.1305,1957.963,410.7785,1.694,412.141,2.18075,1958.861,411.8035,1.89,412.27825,2.2745,1954.342,2.01375,-8.30825,0.2195,409.48275,1.52975,0.29625,-0.07325,0.3355,2.565,-1.11925,0.26075,-90.676,-4.5135,0.82175,1.63,0.84,0.47,0.75,-8.277,-8.658,-8.5615,-10.01625,-10.1385,-9.9025,72.051,32.78,1.32,-9.61,-10.18,-9.66,-7.47,0.2,-4.63,0.9,0.25,192.9,274.2,-102.02,263.9,275.5,0.09,-0.11,-0.04,-0.35,0.09,-0.08,-0.06,-0.26,-0.06,-3.06,-2.736,-1.5985,-1.3245,-0.708,-0.271,0.044,-1.3245,-1.097,-0.671,-0.381,0.05,0.812,1.146,2.1055,2.592,-2.142,-1.956,-1.37725,-1.058,-0.6585,-0.31625,0.183,0.319,1.224,-2.332,-2.015,-1.136,-1.2025,-0.131,0.02925,0.45,0.81175,-3.23,-2.87225,-2.1215,-1.095,-0.648,-0.361,0.19,0.343,-3.998,-4.0585,-3.0685
1,6.25,411.215,1.5795,410.688,2.032,1956,411.18675,1.606,411.612,2.033,1959.0895,410.263,1.55825,409.7695,1.9895,1959.0145,411.6445,1.706,410.838,2.153,1958.78,412.604,1.83375,411.025,2.243,1954.5,2.057,-8.3135,0.2215,409.7725,1.566,0.245,-0.14925,0.15825,2.2575,-1.73875,0.227,-84.6605,-3.7345,0.7855,1.74,0.8425,0.49,0.795,-8.3,-8.559,-8.68875,-9.742,-10.706,-10.115,72.063,33.5,1.335,-9.7675,-10.4025,-9.85,-7.2425,0.2,-4.6375,0.9,0.27,193.125,273.4,-101.6,262.55,276.025,0.09,-0.11,-0.03,-0.35,0.1,-0.08,-0.06,-0.26,-0.07,-3.06675,-2.73875,-1.605,-1.322,-0.708,-0.272,0.043,-1.336,-1.1035,-0.675,-0.37875,0.062,0.812,1.1455,2.099,2.59375,-2.165,-1.96875,-1.379,-1.06,-0.65875,-0.3165,0.183,0.3205,1.227,-2.35,-2.03,-1.144,-1.20325,-0.13275,0.0315,0.4515,0.815,-3.286,-2.878,-2.116,-1.0955,-0.647,-0.3605,0.19275,0.343,-4.053,-4.0245,-2.9625
1,6.75,411.09875,1.5975,411.02,1.99075,1958.147,411.043,1.6315,411.33525,2.0275,1957.9145,410.067,1.56725,410.022,2.0425,1956.64025,411.203,1.7435,411.34375,2.09775,1954.134,412.154,1.82675,412.273,2.162,1953.28125,2.14475,-8.4045,0.24825,409.91675,1.576,0.301,-0.0895,0.321,1.0635,-1.707,0.2465,-87.8055,-5.7095,0.81925,1.715,0.89,0.49,0.775,-8.28625,-8.422,-8.6415,-10.056,-10.7035,-10.276,72.0585,33.89,1.334,-9.89,-10.53,-10.1,-7.2,0.2,-4.57,1,0.245,193.8,273.4,-100.1075,263.1,275.6,0.15,-0.03,0.08,-0.32,0.11,-0.06,-0.06,-0.26,-0.06,-3.075,-2.748,-1.626,-1.3225,-0.707,-0.273,0.042,-1.3655,-1.10775,-0.67,-0.3665,0.062,0.8105,1.15225,2.1035,2.598,-2.17775,-1.986,-1.381,-1.0155,-0.66,-0.321,0.1785,0.32,1.223,-2.355,-2.045,-1.146,-1.2035,-0.13375,0.02875,0.451,0.8145,-3.306,-2.89425,-2.12225,-1.097,-0.646,-0.36025,0.1905,0.34175,-3.913,-4.062,-2.962
1,7.25,411.8795,1.63,411.0055,2.0145,1956.36025,411.948,1.6785,411.43,2.048,1955.0205,410.343,1.658,411.256,1.9835,1957.122,412.388,1.7535,411.56675,2.08725,1957.12875,413.2775,1.8835,412.3185,2.25175,1954.87175,2.112,-8.201,0.224,410.05875,1.541,0.2325,-0.12,0.26275,2.11975,-1.35525,0.264,-88.48775,-4.673,0.795,1.72,0.85,0.4925,0.77,-8.369,-8.38675,-8.45075,-9.929,-10.83125,-10.5355,72.066,34.3775,1.454,-9.9375,-10.525,-10.175,-7.3125,2,-1.275,3,0.65,192.625,272.975,-96.5675,262.7,276.125,5.635,4.1875,3.8175,1.6975,1.3225,0.785,-0.0075,-0.1075,-0.05,-3.08775,-2.759,-1.63975,-1.3235,-0.70725,-0.26525,0.04125,-1.343,-1.11175,-0.68,-0.367,0.053,0.81,1.1465,2.0955,2.5925,-2.185,-1.9875,-1.38,-1.0355,-0.662,-0.319,0.179,0.32,1.2215,-2.3735,-2.041,-1.1505,-1.201,-0.127,0.0315,0.448,0.813,-3.3315,-2.89675,-2.1205,-1.09575,-0.64375,-0.3595,0.191,0.341,-4.05525,-4.1215,-2.8745
1,7.75,411.0845,1.635,411.53075,1.97025,1959.38525,411.2945,1.656,412.06625,2.004,1959.8335,409.867,1.64,411.373,1.9265,1957.2785,412.086,1.722,411.777,2.0835,1957.05,412.5745,1.955,411.962,2.198,1953.74975,2.02675,-7.896,0.22825,410.071,1.484,0.321,-0.109,0.2945,2.218,-0.857,0.26425,-73.53175,-0.943,0.90025,1.64,0.865,0.4925,0.8,-7.8345,-7.7405,-7.89325,-9.502,-10.2005,-10.05575,72.063,33.2025,1.5185,-9.72,-10.11,-9.775,-7.0775,13.25,14.8775,17.65,3.41,194.35,274.825,-68.58,264.95,277.1,35.705,32.37,32.84,14.7175,9.2625,5.07,0.02,0.575,0.04,-3.10175,-2.767,-1.645,-1.321,-0.708,-0.264,0.0415,-1.368,-1.1165,-0.679,-0.3625,0.05275,0.8165,1.1455,2.08325,2.59,-2.16275,-1.99775,-1.38225,-1.03975,-0.66175,-0.3185,0.17675,0.3205,1.222,-2.39025,-2.05275,-1.156,-1.2,-0.129,0.0305,0.4505,0.8125,-3.3475,-2.91375,-2.1175,-1.102,-0.6435,-0.3625,0.193,0.341,-4.143,-4.25375,-3.02425
1,8.25,410.78975,1.59625,411.33,1.9735,1957.7375,411.195,1.6645,411.12,2.006,1958.26925,409.63325,1.66775,410.68775,2.02,1957.11125,411.54,1.75275,412.076,2.253,1957.786,412.09475,1.92275,412.0335,2.318,1956.207,1.748,-7.636,0.198,409.80475,1.51075,0.33825,-0.12825,0.3805,5.765,-0.8745,0.28,-49.202,1.922,0.732,1.38,0.7925,0.4725,0.7675,-7.1835,-7.0875,-7.116,-7.616,-9.133,-9.58925,72.074,30.495,1.601,-8.605,-9.3875,-9.2175,-6.55,27.4,45.2675,47.2,9.34,195.375,278.075,-20.365,268.85,278.475,92.035,86.7975,82.455,32.5925,21.835,13.515,0.0625,1.4625,0.1825,-3.101,-2.779,-1.6485,-1.3215,-0.708,-0.264,0.04,-1.375,-1.121,-0.678,-0.381,0.052,0.8165,1.142,2.083,2.589,-2.154,-1.9895,-1.388,-1.06,-0.66075,-0.317,0.176,0.3205,1.22125,-2.383,-2.04225,-1.1615,-1.202,-0.13825,0.031,0.45,0.8125,-3.36,-2.90075,-2.124,-1.10825,-0.64375,-0.366,0.198,0.342,-4.11925,-4.3085,-3.113
1,8.75,410.704,1.59,410.81275,2.00175,1957.4305,410.67,1.667,411.47325,2.11,1960.3665,409.75,1.7135,410.276,2.1165,1961.846,410.959,1.832,411.17975,2.2185,1957.2275,412.058,2.009,411.667,2.25125,1953.88225,1.8595,-6.9435,0.22225,409.70925,1.48,0.452,-0.189,0.326,6.673,-1.573,0.30525,-20.6515,2.808,0.7385,1.43,0.81,0.4625,0.74,-6.486,-6.56475,-6.383,-6.837,-7.383,-8.174,72.094,28.43,1.78375,-7.28,-7.74,-8.26,-5.8025,36.9,82.53,81.375,15.37,196.9,283.2,19.34,271.6,281.1,171.99,151.6,147.09,53.31,41.5,21.8025,0.13,3.53,0.3,-3.089,-2.781,-1.65175,-1.3295,-0.7095,-0.263,0.04025,-1.3575,-1.12325,-0.67675,-0.382,0.05,0.816,1.14475,2.084,2.589,-2.13475,-1.9845,-1.39,-1.06275,-0.65925,-0.315,0.1765,0.316,1.22125,-2.348,-2.02875,-1.166,-1.2095,-0.14025,0.032,0.44575,0.813,-3.35825,-2.9005,-2.13175,-1.11,-0.64375,-0.367,0.1955,0.342,-4.05625,-4.0915,-2.91975
1,9.25,410.377,1.5925,411.2335,2.088,1961.45,410.4035,1.63125,411.3155,2.102,1960.089,408.9595,1.685,410.353,2.058,1958.49075,410.635,1.874,411.70875,2.2155,1955.7995,410.926,2.05275,412.06325,2.4125,1956.25,1.635,-6.36225,0.209,409.988,1.46275,0.44,-0.1775,0.33625,10.19575,-1.6865,0.34625,11.6545,1.8755,0.84825,1.4225,0.93,0.5,0.78,-6.0225,-6.014,-5.843,-5.8775,-6.20275,-6.835,72.1125,27.47,2.02,-6.5375,-6.82,-6.585,-4.6325,47.45,127.6225,125.45,24.2675,199.1,288.175,62.385,277.15,288.3,253.475,229.6525,226.395,92.7275,68.25,36.3325,0.2275,8.5175,0.47,-3.0885,-2.7855,-1.6575,-1.347,-0.71425,-0.267,0.03675,-1.36775,-1.127,-0.67775,-0.385,0.04675,0.809,1.1375,2.083,2.5865,-2.145,-1.99925,-1.39975,-1.07675,-0.65925,-0.315,0.178,0.3155,1.222,-2.315,-2.0525,-1.17625,-1.2225,-0.14125,0.0315,0.442,0.812,-3.29025,-2.88025,-2.1645,-1.12175,-0.65,-0.368,0.193,0.34325,-4.343,-4.2975,-2.962
1,9.75,410.314,1.5465,410.62175,2.033,1955.457,410.411,1.6005,410.6095,2.0465,1958.59,408.562,1.65275,410.9055,2.098,1961.435,410.48,1.7755,411.67425,2.148,1960.6245,410.465,1.9265,410.8495,2.21575,1956.86525,1.966,-5.617,0.248,410.147,1.585,0.3995,-0.20025,0.27475,13.55275,-2.09775,0.38875,28.8375,0.981,0.8395,1.76,1.1875,0.5775,0.79,-5.4875,-5.6965,-5.358,-5.05375,-5.20625,-5.66375,72.1285,25.0675,2.087,-5.7575,-6.795,-5.785,-4.4325,53.2,148.22,151.475,28.36,201.45,292.15,90.67,281.775,290.8,268.65,300.8325,289.07,113.395,76.18,43.05,0.3225,9.125,0.82,-3.037,-2.769,-1.6505,-1.3455,-0.72,-0.26675,0.037,-1.3805,-1.128,-0.678,-0.3855,0.047,0.808,1.133,2.08425,2.5865,-2.1305,-1.9965,-1.3955,-1.075,-0.65825,-0.3135,0.181,0.315,1.2225,-2.25175,-2.048,-1.17275,-1.2255,-0.143,0.033,0.44675,0.81225,-3.27675,-2.9125,-2.159,-1.1215,-0.651,-0.3695,0.192,0.3445,-4.1885,-4.1475,-2.98425
