DOY2,HR2,CO2,H2O,G_1_2_1,G_2_2_1,G_3_2_1,G_1_1_1,G_4_2_1,SG,USTAR,LE,H,FC,SLE,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_1_1,TS_1_3_1,TS_2_4_1,TS_2_2_1,TS_3_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_2_1,TS_4_4_1,TS_3_5_1,TS_4_2_1,TS_5_4_1,TS_4_5_1,TS_2_1_1,TS_2_3_1,TS_6_4_1
1,5.25,383.3,0.133795,-10.2735,-7.2215,-11.47025,-8.812625,-9.835725,-11.7605,0.0140405,-1.715125,-35.147,-0.1810825,-0.5448975,-2.427625,-64.95425,-2.21114425,-1.78708975,125.9401,155.4723,-0.873023075,-0.0773873875,-38.266525,-37.01805,-36.018975,61.8301,62.3538675,0.26886425,93.0119125,-16.48515,-15.636975,-15.483525,-14.45525,-11.823075,-5.9522925,-10.761975,-10.760025,-9.698465,-9.65387,-9.27909,-9.23654,-8.337665,-6.294225,-3.339185,-12.69455,-12.653275,-12.488875,-11.1926,-9.1517625,-8.5365775,-11.528575,-10.292525,-9.1517625
1,5.75,382.4375,0.12546,-10.45125,-7.224525,-11.43625,-8.83485,-9.857475,-11.88625,0.0139025,-0.5466075,-37.17575,-0.0972205,-0.5766725,-2.11725,-66.366,-1.874957,-1.799645,125.865225,156.905425,-0.9649901,-0.0560276375,-37.8238,-36.44385,-37.06405,62.474625,63.0682775,0.1852225,93.0307625,-16.71075,-15.590125,-15.442975,-14.437775,-11.794625,-5.9645325,-10.751525,-10.744325,-9.7178575,-9.6828575,-9.255425,-9.2465725,-8.35199,-6.3006425,-3.297815,-12.679625,-12.63835,-12.510025,-11.19455,-9.1375925,-8.530215,-11.52745,-10.300025,-9.1375925
1,6.25,383.06,0.106,-11.006,-7.5351,-11.42125,-8.874625,-9.87365,-11.91775,0.015785,-1.751,-33.7425,-0.29178,-0.486415,-2.03005,-69.61825,-1.842988,-1.7905855,125.7558,160.339975,-0.798403675,-0.0526812425,-37.85565,-35.60215,-35.132,63.630075,62.321275,0.2620445,93.038775,-16.880625,-15.561525,-15.40265,-14.426175,-11.77515,-5.97455,-10.74055,-10.74005,-9.738085,-9.75324,-9.2648275,-9.2307,-8.36735,-6.30645,-3.3087125,-12.6694,-12.63005,-12.50675,-11.214875,-9.1317875,-8.5392375,-11.5943,-10.35205,-9.1317875
1,6.75,383.2025,0.10126,-11.24175,-7.7841,-11.4065,-8.832025,-9.9626,-12.0605,0.008275,-1.5194,-38.2425,-0.24942,-0.7537275,-2.252175,-65.629,-2.49756925,-1.86890475,123.77295,160.887675,-1.365412,-0.076894875,-38.112925,-35.642325,-35.1328,63.00875,63.8057725,0.2614775,93.0791,-16.801975,-15.646125,-15.362775,-14.49455,-11.776125,-5.981855,-10.736575,-10.735175,-9.7541325,-9.817315,-9.3061775,-9.2115125,-8.38,-6.3073475,-3.3663125,-12.65615,-12.61685,-12.4986,-11.25605,-9.13356,-8.5436775,-11.682175,-10.35675,-9.13356
1,7.25,383.3875,0.14661325,-11.40275,-7.742675,-11.402,-8.638575,-9.91385,-12.222,0.019626,-2.333,-36.1925,-0.2616,-0.5404675,-1.739975,-65.7125,-2.24249325,-1.93538325,123.3002,160.659675,-1.24554925,-0.101728825,-38.0798,-35.803125,-35.4454,62.55353,63.003655,0.30224575,93.086125,-16.732375,-15.737925,-15.323275,-14.568775,-11.78405,-5.981285,-10.721,-10.7712,-9.776715,-9.7904075,-9.2895825,-9.20345,-8.397095,-6.3110975,-3.3583475,-12.63995,-12.603625,-12.4905,-11.26845,-9.13987,-8.5528425,-11.73395,-10.3637,-9.13987
1,7.75,383.505,0.1171025,-11.55125,-7.72115,-11.40825,-8.76765,-9.939075,-12.4055,0.00837545,-2.5221,-38.97875,-0.1514675,-0.7139375,-1.92575,-67.24025,-2.44540175,-2.399637,123.625875,160.544075,-1.256869,-0.10388067,-38.008875,-34.75995,-35.5538,62.3136,62.162025,0.247049,93.070125,-16.755125,-15.808,-15.28155,-14.636125,-11.770325,-5.966115,-10.7249,-10.8358,-9.79206,-9.7721275,-9.2782525,-9.2420125,-8.40924,-6.3093975,-3.3431825,-12.624725,-12.589325,-12.481375,-11.300475,-9.1208475,-8.54634,-11.7685,-10.3606,-9.1208475
1,8.25,383.28,0.1267125,-11.3905,-7.683275,-11.384,-8.52255,-9.955175,-12.362,0.01312,-1.9964,-41.56,-0.12208,-0.66009,-2.302575,-66.6225,-2.45285275,-2.24107025,122.8363,158.81825,-1.34301825,-0.05456294,-38.128675,-35.7441,-35.4338,62.1303,63.19435,0.16900825,93.055025,-16.869125,-15.889575,-15.2417,-14.6791,-11.770225,-5.97069,-10.7727,-10.886125,-9.8209225,-9.7766275,-9.2809725,-9.2799175,-8.42308,-6.3078275,-3.367375,-12.60655,-12.572175,-12.46815,-11.34115,-9.105485,-8.539475,-11.79165,-10.3652,-9.105485
1,8.75,383.44,0.125145,-11.16575,-7.61055,-11.3695,-8.47455,-9.91175,-12.32425,0.0185425,-1.6142,-41.8875,-0.16134,-0.6257975,-1.903575,-69.3365,-2.10424675,-1.73829075,122.6261,156.5302,-0.63567605,0.2894345,-37.931025,-36.050575,-35.7942,61.79675,62.99101,0.234025,93.0715875,-16.91845,-15.9912,-15.27475,-14.743375,-11.787675,-5.9830225,-10.82,-10.8569,-9.8620525,-9.775505,-9.2791675,-9.269955,-8.440585,-6.297385,-3.3295175,-12.6283,-12.5734,-12.454375,-11.3349,-9.081875,-8.5397375,-11.798725,-10.349175,-9.081875
1,9.25,383.58,0.10609,-11.0905,-7.574325,-11.365,-8.4136,-9.89545,-12.27025,0.0208625,-1.4984,-38.23975,-0.2527,-0.3882575,-1.85795,-65.8135,1.3542862,0.3821034,123.1959,157.8629,1.91152625,3.3139055,-38.869975,-35.77715,-35.4238,63.3472,62.6912225,0.22959525,93.073525,-16.848425,-16.065125,-15.33665,-14.75895,-11.781325,-6.0068775,-10.8206,-10.7989,-9.9024125,-9.774085,-9.27817,-9.271295,-8.46842,-6.3090275,-3.378865,-12.655,-12.59915,-12.442025,-11.358275,-9.0761325,-8.536295,-11.808025,-10.3534,-9.0761325
1,9.75,383.76,0.141615,-11.07425,-7.47765,-11.36075,-8.3487,-9.870575,-12.16325,0.0153375,-1.9974,-35.4775,-0.13356,-0.28007,-0.9862075,-69.43275,5.87593,5.2125865,122.647125,160.405775,10.241585,13.61184,-38.27085,-35.552825,-35.03285,61.88391,63.891365,0.12820325,93.0679375,-16.823925,-16.11635,-15.3857,-14.73195,-11.764575,-6.049445,-10.78345,-10.768525,-9.9561625,-9.80162,-9.299905,-9.2858825,-8.484515,-6.319575,-3.33273,-12.672175,-12.6134,-12.429875,-11.403825,-9.086705,-8.5458325,-11.8042,-10.376925,-9.086705
1,10.25,383.76,0.145975,-11.03475,-7.355475,-11.347,-8.289575,-9.83255,-11.971,0.0152165,-2.8536,-34.925,-0.16612,-0.23311,-0.5713575,-69.67525,14.05895,13.6468725,122.30155,163.2011,21.2558425,32.6902325,-35.71855,-34.338375,-34.8432,61.468775,62.4946725,0.22983675,93.0589625,-16.863725,-16.1775,-15.444675,-14.723825,-11.7703,-6.08962,-10.7569,-10.7429,-10.0312825,-9.89285,-9.3576925,-9.473615,-8.4922725,-6.3546175,-3.46244,-12.681125,-12.664175,-12.416225,-11.43155,-9.061625,-8.542905,-11.793725,-10.396325,-9.061625
1,10.75,383.68,0.1427675,-11.0125,-7.357975,-11.3335,-8.233375,-9.824475,-11.7145,0.02228625,-2.545,-30.587,-0.067268,-0.238115,-0.49181,-62.34875,21.60747,21.4108875,123.231675,167.6258,33.1728625,49.5239425,-33.359425,-33.3567,-33.7202,60.4980875,60.6274475,0.312392,93.0654,-16.92285,-16.2776,-15.5426,-14.699925,-11.827675,-6.100305,-10.701825,-10.6745,-10.003555,-9.9303875,-9.3857625,-9.5465575,-8.5138575,-6.3991075,-3.4882325,-12.65895,-12.648725,-12.467475,-11.364575,-9.038165,-8.5258475,-11.751625,-10.3943,-9.038165
1,11.25,383.075,0.16414,-11.037,-7.39405,-11.33,-8.18975,-9.876925,-11.44525,0.0269045,-3.6116,-32.0005,-0.120148,-0.3696625,-0.3340225,-58.39875,25.3978025,25.0711525,125.223775,176.03275,45.0511725,67.4328625,-31.6439,-33.251,-33.4287,59.77312,60.618855,0.3189225,93.045125,-16.92915,-16.311175,-15.58575,-14.670125,-11.8298,-6.105975,-10.635175,-10.622825,-9.9379825,-9.931955,-9.3885825,-9.4754325,-8.5460225,-6.423585,-3.4995725,-12.628225,-12.619925,-12.503975,-11.3791,-9.0225325,-8.51273,-11.690875,-10.377975,-9.0225325
1,11.75,382.935,0.1803525,-11.119,-7.405425,-11.025,-8.143275,-9.786675,-11.311,0.024743,-3.004725,-30.175,-0.08433925,-0.3825425,-0.25511,-53.08125,32.1088,28.8446025,126.4907,182.223825,54.782645,72.406875,-30.416475,-31.5774,-31.668625,58.19933,57.27404,0.32106425,93.0209875,-16.9018,-16.313225,-15.611025,-14.630875,-11.81885,-6.1303475,-10.5573,-10.5554,-9.87395,-9.6490575,-9.3653175,-9.228895,-8.5681175,-6.3933825,-3.375245,-12.5943,-12.585075,-12.513575,-11.310975,-9.0139625,-8.52334,-11.6126,-10.34105,-9.0139625
1,12.25,382.7025,0.0675585,-11.194,-7.4402,-10.74975,-8.100425,-9.7758,-11.2035,0.026993,-2.38165,-27.732,-0.13308,-0.35189,-0.23005,-54.65075,33.8624075,31.112435,127.65065,185.502975,55.0493975,77.5366225,-29.44235,-30.727325,-30.5058,56.3419825,54.6108025,0.35412075,92.9995,-16.847,-16.28395,-15.610925,-14.60155,-11.782775,-6.1190075,-10.4975,-10.467525,-9.8615075,-9.5936425,-9.3170525,-9.20345,-8.5167175,-6.4004425,-3.407145,-12.56275,-12.5554,-12.491125,-11.3145,-9.0148775,-8.5262525,-11.513075,-10.3,-9.0148775
1,12.75,382.8575,0.126715,-11.25175,-7.4678,-10.79675,-8.0702,-9.7455,-10.98875,0.026862,-1.660725,-27.062,-0.07515425,-0.4173175,-0.25617,-51.35775,36.0645625,34.5282375,128.52515,187.90565,57.7151725,80.17409,-28.494275,-30.22105,-29.51475,55.092875,51.88172,0.4611335,93.005175,-16.767475,-16.2615,-15.6217,-14.6054,-11.779875,-6.10792,-10.429875,-10.4136,-9.834785,-9.5204675,-9.2834075,-9.194075,-8.46652,-6.3174025,-3.3341125,-12.49185,-12.482675,-12.41985,-11.302175,-8.944535,-8.4873025,-11.40905,-10.25295,-8.944535
1,13.25,382.75,0.1632575,-11.3125,-7.29755,-10.844,-8.031225,-9.725375,-10.9135,0.0423815,-2.322,-28.3445,-0.0556075,-0.4092275,-0.3034025,-45.5395,43.6384675,39.845805,131.5388,189.2943,51.099035,97.6771775,-27.819375,-29.816925,-28.847,50.8762325,50.0886225,0.56146025,93.02305,-16.52675,-16.22435,-15.6216,-14.6248,-11.766875,-6.096235,-10.37625,-10.38835,-9.7967575,-9.4160075,-9.2325125,-9.13835,-8.46662,-6.3182925,-3.3004025,-12.4734,-12.46575,-12.4004,-11.312175,-8.955605,-8.419755,-11.319275,-10.20615,-8.955605
1,13.75,382.65,0.213345,-11.009,-7.033325,-10.67575,-8.005025,-9.699225,-10.70675,0.031769,-2.16275,-31.74725,-0.1311,-0.43504,-0.3839475,-42.8055,43.489655,41.544735,128.73745,190.797125,48.218145,93.30927,-27.467975,-29.273175,-28.5326,50.33729,50.0660275,0.46719925,93.045775,-16.45445,-16.138775,-15.602425,-14.628225,-11.745225,-6.0624175,-10.368775,-10.34665,-9.7682925,-9.36256,-9.2032525,-9.1305425,-8.44915,-6.3288375,-3.29962,-12.463175,-12.45575,-12.388375,-11.3027,-8.9566625,-8.389185,-11.2302,-10.14675,-8.9566625
1,14.25,383.06,0.249075,-10.85875,-7.061525,-10.8235,-7.98145,-9.68125,-10.66325,0.021284,-1.605,-33.316,-0.123258,-0.4210025,-0.385135,-49.4,37.1042225,32.2706825,128.80475,191.46615,45.2292275,75.71844,-27.256875,-29.0402,-28.19075,50.52131,47.869575,0.414781,93.078575,-16.5279,-16.0098,-15.61865,-14.683575,-11.799475,-6.049405,-10.3176,-10.2905,-9.7307575,-9.259365,-9.1357925,-9.054195,-8.446335,-6.2878825,-3.309085,-12.44385,-12.435425,-12.36795,-11.29885,-8.9591575,-8.39828,-11.149475,-10.0909825,-8.9591575
1,14.75,382.5,0.265775,-10.595,-7.001575,-10.98025,-7.970725,-9.6744,-10.88025,0.03504,-1.349025,-35.2925,-0.05892275,-0.5269325,-0.674235,-56.08075,29.0789125,26.3786825,128.3978,189.86645,37.77879,64.98264,-27.1975,-28.8152,-28.20325,50.9483325,47.1660775,0.60431275,93.082625,-16.462675,-15.89655,-15.563025,-14.646575,-11.737575,-6.09264,-10.2888,-10.23875,-9.7004825,-9.138135,-9.053035,-8.968085,-8.42397,-6.27653,-3.2945975,-12.42775,-12.4184,-12.34795,-11.30645,-8.9766625,-8.4194475,-11.082375,-10.03474,-8.9766625
1,15.25,382.51,0.25171,-10.45675,-6.828125,-11.072,-7.95025,-9.725575,-11.051,0.031188,-2.2406,-33.586,-0.0918225,-0.585305,-0.973275,-61.41725,26.2861475,25.4829125,128.734325,189.012025,36.0079975,57.8062075,-27.104525,-28.66815,-28.062975,51.91361,47.625905,0.694565,93.0955125,-16.383775,-15.7739,-15.5168,-14.626675,-11.699075,-6.11234,-10.204625,-10.189,-9.6855175,-9.0754825,-8.9997775,-8.9439275,-8.4279375,-6.3090425,-3.2779,-12.40975,-12.4004,-12.329075,-11.2879,-8.976935,-8.4024875,-11.0524,-10.0122,-8.976935
1,15.75,382.45,0.268275,-10.4575,-6.718,-11.063,-7.96515,-9.730475,-10.94675,0.05026525,-2.9445,-34.5315,-0.03301,-0.501765,-1.9303,-64.5765,19.5673175,17.6895375,126.893075,187.00245,20.6935375,41.6775125,-27.05745,-28.555475,-28.08565,52.24577,47.6277575,0.64124475,93.1332375,-16.323275,-15.674025,-15.48265,-14.611025,-11.673525,-6.0864825,-10.17225,-10.1327,-9.66043,-9.054105,-8.96253,-8.90108,-8.4363225,-6.2717175,-3.2378275,-12.391125,-12.38275,-12.309425,-11.263225,-8.9825225,-8.369445,-11.0134,-9.9775,-8.9825225
1,16.25,382.4,0.27911,-10.44575,-6.746,-11.09125,-7.989825,-9.714325,-10.74125,0.021382,-3.189,-34.057,-0.1007375,-0.89794,-2.6863,-63.4665,10.7055875,9.01342325,127.717175,182.7949,11.438735,21.2301625,-26.842225,-28.411975,-28.1696,52.908675,49.9834425,0.608308,93.1476625,-16.2815,-15.707075,-15.453375,-14.602075,-11.66095,-6.1087625,-10.17525,-10.10253,-9.634295,-9.02166,-8.9078575,-8.8589575,-8.3994425,-6.2261625,-3.2512525,-12.3755,-12.366175,-12.28975,-11.24695,-8.9914625,-8.3669925,-10.943475,-9.9320175,-8.9914625
1,16.75,382.4175,0.2778875,-10.4525,-6.778975,-11.0705,-8.0274,-9.71085,-10.55375,0.025465,-2.295,-35.805,-0.1239155,-1.155725,-4.253925,-66.8535,2.289995,2.09838775,128.834625,176.40875,3.5695195,6.4033515,-27.402975,-28.70155,-28.54795,56.4192,51.6808,0.4073945,93.169875,-16.2536,-15.738325,-15.370425,-14.586425,-11.64615,-6.129085,-10.10501,-10.1151,-9.64582,-8.997755,-8.864995,-8.8417025,-8.383925,-6.22849,-3.2589975,-12.3607,-12.3514,-12.272075,-11.246325,-9.006325,-8.3749125,-10.9314,-9.8880575,-9.006325
1,17.25,382.4225,0.2503125,-10.47975,-6.797125,-10.99225,-8.05875,-9.74405,-10.39475,0.01184175,-2.783075,-38.22725,-0.040114,-1.187725,-4.6197,-68.44025,-2.3588935,-2.09203675,126.26195,169.451325,0.19152605,0.58782445,-29.41705,-29.502775,-30.2644,59.9778475,56.382005,0.33197025,93.1813875,-16.23645,-15.8064,-15.284775,-14.5603,-11.6179,-6.13714,-10.1261,-10.179,-9.60109,-8.9721725,-8.84171,-8.770075,-8.384235,-6.2067375,-3.2548025,-12.3487,-12.339375,-12.255175,-11.262825,-9.023115,-8.3686425,-10.9208,-9.85207,-9.023115
1,17.75,382.455,0.131325,-10.4985,-6.798925,-10.9035,-8.08455,-9.826,-10.29325,0.019174,-2.78515,-37.4395,-0.0974685,-0.883035,-4.042525,-68.461,-3.6960605,-3.2583535,123.4659,163.570875,-0.70613815,-0.0716395225,-30.91345,-30.839,-32.013175,62.077375,60.9304625,0.3564975,93.1708125,-16.2496,-15.7972,-15.24335,-14.5471,-11.59635,-6.14873,-10.18675,-10.1792,-9.59102,-8.9674125,-8.8098525,-8.7656725,-8.38266,-6.1633575,-3.2217325,-12.334825,-12.326475,-12.23835,-11.271225,-9.0519775,-8.357665,-10.873275,-9.8179725,-9.0519775
1,18.25,382.7,0.18559,-10.50925,-6.79145,-10.8145,-8.103375,-9.892025,-10.20175,0.02138925,-2.268275,-39.14275,-0.107905,-0.70628,-4.0577,-66.035,-3.031986,-2.4492095,121.905425,162.717975,-1.07756925,-0.16982205,-32.0872,-32.27545,-33.8284,63.584775,62.9649225,0.199147,93.1304,-16.315775,-15.857375,-15.203325,-14.5854,-11.645925,-6.1608025,-10.1972,-10.2115,-9.6014825,-8.95335,-8.751045,-8.79514,-8.385335,-6.18696,-3.24073,-12.329675,-12.313575,-12.224425,-11.2835,-9.074925,-8.3467325,-10.8548,-9.78516,-9.074925
1,18.75,382.9275,0.206675,-10.507,-6.78185,-10.7155,-8.116575,-9.939325,-10.102175,0.0167795,-3.32865,-41.5525,-0.0729685,-0.626915,-3.2156,-66.38675,-2.55554675,-2.21418725,121.054025,162.2013,-0.9793868,-0.16445325,-32.517825,-32.701725,-34.40165,64.3322,64.719995,0.36091275,93.1059125,-16.386025,-15.91635,-15.156425,-14.619525,-11.686775,-6.1728575,-10.307375,-10.222575,-9.5326275,-8.935165,-8.7470575,-8.827295,-8.3835775,-6.1913375,-3.2670725,-12.380125,-12.335775,-12.21045,-11.2994,-9.087505,-8.3328775,-10.84945,-9.7544125,-9.087505
1,19.25,382.9,0.2002125,-10.5025,-6.7648,-10.62625,-8.1189,-9.98905,-10.081,0.02631125,-2.761175,-40.60125,-0.235075,-0.57822,-2.643325,-68.204,-2.08873375,-2.019508,121.9709,161.55665,-0.882915775,-0.109121225,-33.1553,-33.36265,-34.43755,64.02645,64.741465,0.23895,93.1074875,-16.458275,-15.96635,-15.123875,-14.63345,-11.712125,-6.1791375,-10.225425,-10.2438,-9.5886775,-8.955175,-8.761765,-8.8398725,-8.33589,-6.2467175,-3.29973,-12.4197,-12.376325,-12.19155,-11.3076,-9.1248625,-8.3427475,-10.9078,-9.7138,-9.1248625
1,19.75,382.6825,0.1436,-10.496,-6.742475,-10.54675,-8.1194,-9.99855,-10.3975,0.016703,-1.38075,-38.818,-0.120675,-0.5241025,-3.03765,-65.9285,-2.02787975,-1.873591,123.833675,161.857125,-0.9039647,-0.113372925,-34.063475,-33.860475,-34.2238,64.52725,64.8918,0.285079,93.1268,-16.52325,-15.999875,-15.094975,-14.63665,-11.71505,-6.184995,-10.241225,-10.2824,-9.4702025,-9.0246725,-8.762005,-8.8503625,-8.38591,-6.27352,-3.2502825,-12.461275,-12.41695,-12.175575,-11.283275,-9.1449525,-8.3581575,-10.9612,-9.6803025,-9.1449525
1,20.25,382.7225,0.1426425,-10.47675,-6.720625,-10.76675,-8.1159,-9.965425,-10.47625,0.017918,-1.683275,-37.7685,-0.1701075,-0.7348925,-2.62085,-63.74125,-1.92651025,-1.61939275,124.2466,159.6802,-0.7807557,-0.121110075,-33.7287,-34.3547,-35.6479,65.2736,64.8852175,0.314156,93.1418375,-16.596,-15.999025,-15.073975,-14.63795,-11.71795,-6.191475,-10.257,-10.323875,-9.479785,-9.0678525,-8.7815875,-8.8631825,-8.346935,-6.2401225,-3.2543875,-12.502,-12.45575,-12.160675,-11.22395,-9.1418075,-8.3619225,-11.035275,-9.6520075,-9.1418075
