DOY2,HR2,FC_1_1_1,SC_1_1_1,USTAR_1_1_1,LE_1_1_1,H_1_1_1,CO2_1_1_1,CO2_1_2_1,CO2_1_3_1,CO2_1_4_1,TA_1_1_1,TA_1_2_1,TA_1_3_1,TA_1_4_1,RH_1_1_1,RH_1_2_1,RH_1_3_1,RH_1_4_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,SW_IN_1_1_1,SW_OUT_1_1_1,NETRAD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,WS_1_2_1,WS_1_3_1,WS_2_1_1,PA_1_1_1,NEE_1_1_1
1,0.5,-0.03,0,0.09325,-1,-18.675,393.91,394.325,395.51,396.24,-10.47,-11.06,-11.51,-11.8,73.3,76.2,76.8,82.2,-3.13,-2.27,-1.84,-1.29,-2.81,-2.36,-1.83,-1.49,-0.785,-0.68,-0.19,0.43,0,0,-54.325,215.5,257.8,1.97,1.62,1.51,97.05,0
1,1.5,-0.02,0,0.096,-1.1,-20.2,394.075,394.55,395.32,396.3575,-10.96,-11.4125,-11.79,-11.97,73.7,76.4,77.4,82.275,-3.23,-2.34,-1.94,-1.33,-2.99,-2.425,-1.9,-1.5175,-0.7925,-0.68,-0.19,0.43,0,0,-54,216.2,256.8,1.92,1.58,1.55,97.03,0
1,2.5,-0.01,0,0.095,-0.65,-18.3,393.92,394.4175,395.2,396.0525,-11.03,-11.5,-12.03,-12.065,74.2,76.3,77.4,82.8,-3.27,-2.43,-2.02,-1.34,-3.11,-2.5025,-1.93,-1.54,-0.79,-0.66,-0.19,0.43,0,0,-53.125,216.5,256.5,2.01,1.57,1.54,97.02,0
1,3.5,-0.03,0,0.103,-0.8,-19.6,393.82,394.49,395.445,396.49,-11.28,-11.6125,-12.09,-12.3,74.6,77.1,77.8,83.2,-3.29,-2.47,-2.05,-1.42,-3.21,-2.56,-2.01,-1.58,-0.78,-0.67,-0.19,0.43,0,0,-53.7,215.9,256.3,2.03,1.63,1.57,97.01,-0.1
1,4.5,-0.08,0,0.1045,-1,-18.3,393.8,394.12,394.7825,395.93,-11.44,-11.7675,-12.14,-12.4,75.8,77.6,78.5,83.45,-3.34,-2.51,-2.07,-1.47,-3.26,-2.595,-2.06,-1.6275,-0.77,-0.68,-0.19,0.43,0,0,-53.65,216.3,255.4,2.05,1.63,1.5875,96.98,-0.1
1,5.5,-0.01,0,0.098,-0.8,-19.4,393.495,393.94,394.72,395.6175,-11.42,-11.92,-12.18,-12.52,76.2,77.6,78.2,83.7,-3.36,-2.55,-2.09,-1.5,-3.33,-2.69,-2.13,-1.675,-0.7825,-0.67,-0.19,0.43,0,0,-52.4,216.8,254.6,1.995,1.62,1.5725,96.98,-0.055
1,6.5,-0.01,0,0.105,-0.7,-19.7,394.0175,394.5125,395.1375,395.765,-11.48,-12.01,-12.29,-12.68,76.1,77.6,78.5,83.375,-3.39,-2.61,-2.13,-1.52,-3.4,-2.7525,-2.2,-1.7,-0.8125,-0.66,-0.19,0.43,0,0,-52.025,216.6,253.7,1.97,1.585,1.5325,96.99,0
1,7.5,-0.035,0,0.103,-0.8,-20,394.26,394.51,395.3775,396.035,-11.57,-12.13,-12.45,-12.78,75.8,77.5,78.5,83.375,-3.46,-2.65,-2.17,-1.53,-3.42,-2.81,-2.24,-1.785,-0.84,-0.68,-0.19,0.43,1,0.9,-49.9,217.3,254.3,1.97,1.5875,1.55,97.0275,0
1,8.5,0.04,-0.1,0.123,0.7,-12.4,393.6425,394.1675,394.27,394.51,-11.33,-11.73,-11.82,-11.26,74.6,76.4,76.3,82.375,-3.43,-2.67,-2.14,-1.59,-3.36,-2.8125,-2.32,-1.855,-0.8475,-0.67,-0.1925,0.42,32.5,13.7,-13.625,215.5,259.9,1.95,1.65,1.6325,97.06,0
1,9.5,0.01,-0.2,0.158,4.3,-2.825,393.58,393.63,393.54,393.61,-10.12,-10.0775,-9.6675,-9.08,69.8,71.2,71.6,77.3,-3.06,-2.55,-2.1,-1.6,-3.05,-2.7425,-2.31,-1.835,-0.845,-0.67,-0.2,0.43,106.7,36.65,23.625,214.2,270,2.4175,2.1675,2.16,97.08,-0.1
1,10.5,0.06,-0.2,0.1855,7.6,4.075,392.7175,392.77,392.5975,392.7625,-8.81,-8.9575,-8.2975,-7.375,65.3,66.9,66.575,70.5,-2.575,-2.34,-2.06,-1.6,-2.66,-2.495,-2.165,-1.86,-0.8525,-0.67,-0.1925,0.42,179.55,61.875,49.175,215.8,280.5,2.82,2.5425,2.5925,97.11,-0.05
1,11.5,0.14,-0.2,0.1935,9.975,6.825,392.055,392.02,392.08,392.16,-7.8725,-7.9775,-7.21,-6.295,60.8,61.6,61.2,63.9,-2.14,-2.115,-1.93,-1.585,-2.28,-2.31,-2.03,-1.805,-0.87,-0.6575,-0.2,0.4225,238.65,73.8,73.2,219.925,287.65,2.99,2.7425,2.735,97.08,0.015
1,12.5,0.2,-0.1,0.19075,11.65,7.925,391.405,391.3925,391.395,391.685,-7.14,-7.14,-6.31,-5.32,56.9,57.975,57,58.8,-1.8525,-1.8975,-1.7775,-1.5175,-1.9,-2.03,-1.8625,-1.72,-0.8525,-0.6675,-0.2025,0.42,269.75,80.2,83.25,222.2,291.675,3.22,2.9175,2.925,96.99,0.1
1,13.5,0.19,-0.1,0.197,10.6,8,391.26,391.4,391.4225,391.545,-6.57,-6.79,-6.22,-5.035,54.3,55.425,54.5,56.5,-1.645,-1.72,-1.6,-1.4375,-1.75,-1.845,-1.685,-1.66,-0.8425,-0.665,-0.2,0.42,251.8,73.025,75.05,224.225,293.625,3.2875,3,2.985,96.9,0.1
1,14.5,0.19,-0.1,0.20525,8.3,2.2,390.64,390.7875,390.8025,391.05,-6.23,-6.31,-5.84,-4.795,52.1,53.3,52.7,55.9,-1.51,-1.6175,-1.4975,-1.32,-1.6275,-1.66,-1.5825,-1.56,-0.8325,-0.6575,-0.2,0.42,201.3,58.6,54.75,224.725,292,3.3225,3.06,3.045,96.87,0.2
1,15.5,0.1275,0,0.18875,4.9,-5.375,390.3375,390.7,390.735,390.81,-6.29,-6.3,-5.99,-5.42,51.8,53.425,53.3,57.025,-1.5,-1.57,-1.4175,-1.2375,-1.5725,-1.58,-1.4825,-1.4725,-0.82,-0.665,-0.2,0.42,121.15,37.125,23.6,223.6,287.9,3.22,2.84,2.89,96.9025,0.1
1,16.5,0.02,0,0.149,0.9,-16.7,390.34,390.6025,390.855,391.33,-6.6825,-6.72,-6.6025,-6.285,54.4,56.9,56.8,62.25,-1.555,-1.5475,-1.38,-1.22,-1.6,-1.5,-1.4325,-1.43,-0.81,-0.6725,-0.2025,0.42,44.55,14.825,-25.5,220.6,279.45,2.76,2.36,2.39,96.925,0.1
