DOY2,HR2,CO2,FC,H2O,H,LE,PA,T_SONIC,VPD,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS
1,0.25,443.04516075,1.46434098495,10.7530009375,60.2598067,38.80819165075,103.406402875,12.2476818,3.772806790925,2.0366072635,0.8805427575,1.70745001375,1.0923151985,11.1382020475
1,0.75,442.9760095675,1.920280361375,10.1627292105,56.610312477,32.498860174,103.3779238875,11.8117484,3.738312785875,2.01274070195,0.829431685075,1.689915113875,1.08244717555,10.83568670975
1,1.25,443.02261863,1.955018763275,10.22994735475,57.0624701374998,35.013005478,103.380762975,11.392925,3.693259848,2.0306,0.847699218275,1.723476995825,1.0637727749,11.02058364675
1,1.75,444.185764425,1.87231867025,10.477322455,48.6785707825,34.31506487075,103.397469955,12.1101544,3.60104607125,2.11240935725,0.8552508855,1.6778251835,1.038175,11.322226265
1,2.25,444.810144,1.65255321475,10.712266985,38.132577195,44.7342680785,103.3822543375,12.1,3.4673401465,2.178313828,0.93748117325,1.71604304425,1.05422850175,10.5494854975
1,2.75,445.413315,1.987495353,10.731141715,59.5993771375,47.749582248,103.3391294825,11.6,3.510278547,2.18727133675,0.900523396,1.7436986515,1.027446231,10.7555666925
1,3.25,440.6969351375,1.462899326925,10.6567352955,62.0831811287501,42.542408561,103.31873048,11.199,3.512300577,2.088558681825,0.8499625783,1.7563957175,1.01832236945,10.51804009525
1,3.75,445.69477512,2.03594665999998,10.765398934,65.6601178679999,45.318052973,103.30141152,11.013725,3.405140257375,1.9021146255,0.851141773599997,1.6638859677,0.9987908849,9.99066581099999
1,4.25,445.8518364475,1.42046068355,10.312617421,58.99145,41.2628423115,103.299732025,10.79847939,3.4300738713,1.905170476375,0.889606663099999,1.58700046005,0.98683743485,10.43136985375
1,4.75,446.767919045,2.48349038829999,10.41300302825,52.2860104322499,40.1621062465,103.3352719525,10.685,3.531997509525,1.98972855235,0.866559108975,1.652819959975,0.9995751221,10.78357215275
1,5.25,446.6211257125,1.715531476625,10.42123368075,75.2254947500001,39.5610575607499,103.36238928,10.4,3.5821076525,1.94884520565,0.78846662535,1.6572422423,0.968072453825001,10.8736936405
1,5.75,451.643792225,1.757592292,10.7374327775,59.79293331,36.9716611119999,103.42914366,10.4,3.4094564085,1.97771676275,0.85110797775,1.70144740675,0.989876152,10.4581620775
1,6.25,447.389664975,2.414285949,11.1800614325,53.29193831,39.539686957,103.47089016,10.5647107,3.352068049,2.04828525675,0.8438753555,1.72995492975,1.01089337825,10.6674267125
1,6.75,444.2912474125,3.34827191885,11.48299576975,55.7697749999999,41.2074265515,103.50239239,12.027775,3.4728661235,2.155543639875,0.96612879845,1.8075834937,1.015093274025,10.43216052275
1,7.25,445.363600825,2.772633971,11.68464885575,77.4669383325,34.95210117325,103.5111928525,12.142,3.6219821245,2.12481553875,1.02200206625,1.82714261025,0.97681412825,10.45763444
1,7.75,450.06879645,2.7073302696,11.73208915,51.2575373485,32.2172498235,103.545181725,11.35384662,3.631562413,2.0457253259,0.7877121842,1.7231940849,0.972519501799999,10.981194019
1,8.25,450.776838825,3.18652786065,11.6424751315,69.8780265405,41.7496055215,103.581804125,10.9233067425,3.72650084655,2.020447715375,0.8877073772,1.665289283875,1.021183242125,10.76576586725
1,8.75,450.947185915,3.123070507975,11.5788664455,90.9849006125,51.02999782175,103.61791035,10.5662187475,3.9233310646,2.152243449025,0.8805240104,1.836588000775,1.0879337518,11.520028458
1,9.25,445.7800820975,2.9806773581,12.004987215,113.30709095,76.8817900089999,103.6256576125,13,4.13139413815,2.14396289125,0.890183656,1.9504396275,1.077159285,11.6941206125
1,9.75,446.37096579,3.61410011749998,12.240853733,127.55609995,78.75194829325,103.636411185,13.2,4.4738409975,2.195574624475,0.86087846055,2.0591116501,1.127722532675,12.0989418865
1,10.25,444.6610098075,2.508071511875,11.3214317975,148.885766825,92.843256644,103.63999898,12.6176562325,4.5317971907,2.356603853075,0.958737161175,2.106519289025,1.059336917775,11.7535628545
1,10.75,449.175890875,2.3307327014,11.3955960075,166.32725,106.51442116,103.62049508,13.62,4.71221993392499,2.1956340187,0.93527352595,2.049368112025,1.148609149075,12.31071064375
1,11.25,441.63422929,2.68971484549999,11.7185872325,176.0408011,103.9578320625,103.5622645,13.9,5.0704711899,2.1406293445,0.943207443,2.1444358025,1.10284467825,11.98
1,11.75,440.0017635675,3.119835269125,12.0290691075,179.82579645,106.59414885,103.4901637075,14.2,5.3065651536,2.3142945585,0.883375927,2.15576850175,1.131861805,12.2457892725
1,12.25,440.277545695,1.9289039784,12.1811419615,191.12103877,111.69790836,103.42451255,14.3725,6.0392897066,2.32894999245,0.87909364525,2.062441919975,1.09775011185,12.2559528055
1,12.75,438.422566425,1.272183959475,12.305913826,175.11842102,106.320035085,103.3916526225,14.89,6.276507017125,2.2867911538,0.8343787504,2.0485175032,1.0531305308,12.188264134
1,13.25,440.94580204,1.40003205825,12.53497658,135.13258832,110.5548015,103.379926275,15.775,6.6049028789,2.3028714302,0.879823847,1.9407271262,1.013156317,12.665508776
1,13.75,440.24286374,1.864287332,12.80478405,107.8195584975,100.95234963375,103.3701255575,15.9475,6.440133648625,2.174888113875,0.840846007025,2.060684286175,1.06479489005,12.5152557255
1,14.25,440.6083109175,1.4856377379,13.305366373,120.76882191,88.08203881,103.39490105,16.41,6.30319824055,2.16691781715,0.84124216995,2.02593258415,1.05535841435,12.370348464
