DOY2,HR2,CO2,H2O,FC,LE,H,USTAR,WS,U_SIGMA,V_SIGMA,W_SIGMA,PA,T_SONIC,TS_1_1_1,TS_1_2_1,TS_1_3_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT,LW_IN,LW_OUT,NETRAD,SW_IN
1,0.25,341.213103875,1.0812162572,-2.80136918815,-11.06162228,-55.44675054375,0.03585248125,0.13246357175,0.1649525,0.12796128625,0.03065806475,96.91650359625,-19.7996559675,-0.45157515,-0.80573895,-0.233154725,-29.077211,-27.212715,-20.7704095,0,168.03729458,213.5432,-77.68975235,0
1,0.75,339.6004561775,1.0112778714,-3.3721764208,-10.951182403,-47.14455099375,0.02300172275,0.12420013975,0.1638181565,0.13258200375,0.03117567375,96.9092401815,-20.09300886375,-0.4600535525,-0.814130425,-0.23346847,-29.437786,-27.1970625,-21.23543475,0,166.83273,215.3029,-76.88882,0
1,1.25,338.4388143,1.2791081445,-3.1742140154,-8.4718941914,-43.5972361835,0.030987561875,0.1271521735,0.16882432925,0.131829422,0.03104304225,96.878892148,-21.41015963375,-0.4603153225,-0.8135538075,-0.233410935,-31.3468475,-26.27590875,-21.386964,0,168.61117,216.36585,-76.06223086,0
1,1.75,339.95252757,1.16861704275,-1.7741388119,-10.76312227245,-50.236443578,0.021464157725,0.1031659736,0.147396163,0.1236068646,0.0281950176,96.831468838,-20.63924826775,-0.4572493425,-0.8124495725,-0.233339125,-29.583967,-27.370595,-21.48095725,0,169.93421,210.93001,-77.31151,0
1,2.25,341.308331715,0.96367991045,-2.67546765145,-10.491475,-49.898920908,0.028247810625,0.12803072885,0.162049345725,0.118890555125,0.0319265743,96.767649547,-21.530184818,-0.45288304,-0.816986805,-0.23342632,-29.135840875,-26.9982875,-21.8178155,0,171.8366275,211.7211775,-79.303078,0
1,2.75,340.7693603475,1.20909033985,-1.56262015305,-9.221120736875,-47.2861206,0.023288604625,0.091668484175,0.166167907625,0.129747,0.02990733805,96.71543922625,-22.15005278,-0.44609176,-0.846410225,-0.23374884,-28.96761825,-26.513945,-21.807925,0,172.326595,215.884544095,-76.645605,0
1,3.25,340.2452952725,1.31404712825,-1.24601875,-12.7624712375,-43.335762304,0.02754,0.0796266745,0.173334,0.1326,0.0339986081,96.698340625,-22.24117355275,-0.444961195,-0.85166432,-0.233500215,-28.958835,-26.611992,-21.937012,0,164.6141,212.6705,-76.4355,0
1,3.75,340.1766182375,0.902215808725,-0.835464357225,-12.6275341729,-43.45456976175,0.0240481206,0.1020021676,0.1747177097,0.1236521522,0.0310146887,96.7145463055,-21.067935116,-0.444716185,-0.85142218,-0.2336895025,-28.919457,-27.213783,-22.09173125,0,162.9147,211.237,-73.9482,0
1,4.25,340.220338735,1.046225335,-1.2593230834,-10.636917349,-48.107891256,0.026888605,0.077729,0.14558175,0.1262568915,0.029393617075,96.721303324,-20.52907128875,-0.439965665,-0.84810453,-0.23361037,-29.4675085,-27.79905525,-23.16375875,0,163.9477,211.0536,-74.61,0
1,4.75,339.7983282875,1.33882748455,-0.7830526173,-9.104260676875,-45.689500926,0.02917836775,0.07659,0.13101925575,0.11598805775,0.03054717025,96.73980927,-21.259500912,-0.433759535,-0.8460253,-0.2340490575,-29.720984,-27.477273,-23.5469675,0,168.9712,210.4287,-72.8039,0
1,5.25,340.240630075,1.0130727094,-2.5226089167,-9.07244718175,-48.67130997325,0.021931465225,0.139208149975,0.154060119625,0.1413377326,0.0318455293,96.76715204125,-21.5848057655,-0.4329808,-0.84365389,-0.2346648325,-29.7357605,-27.975013,-24.297949,0,170.9781,210.3055,-74.4615,0
1,5.75,340.1172481875,1.02177053515,-2.606379973,-7.431637160175,-48.41869453775,0.031382808875,0.132464948425,0.1423733398,0.1212168339,0.03027225,96.810722182,-22.077826576,-0.4343535,-0.84122174,-0.2354548,-30.1688175,-28.80882825,-25.184838,0,174.1604,210.4574,-77.6205,0
1,6.25,338.78881965,1.01139499805,-0.91542942565,-8.56770703695,-48.95261740675,0.0211605,0.124712613575,0.15772125,0.1304359705,0.027117951125,96.8705636575,-23.23043778325,-0.4496087,-0.83710021,-0.236967155,-30.139592,-29.5053475,-26.041641,0,177.6962,212.5577,-77.738,0
1,6.75,340.82768925,0.91990665215,-1.338551616625,-7.833975717125,-50.3164507585,0.027623647825,0.1097418439,0.1622997902,0.1448560599,0.0296807039,96.888923818,-21.685521748,-0.464162315,-0.84137375,-0.2378474175,-32.18334925,-28.979546,-26.576607,0,178.0207,212.5092,-77.1148,0
1,7.25,340.49675065,0.71870192565,-1.490890585625,-8.1857771268,-45.4111111385,0.03050656475,0.09229063625,0.18678044705,0.10833312495,0.0308735405,96.8846930775,-22.4776597075,-0.459096875,-0.84589559,-0.238689385,-31.94627925,-29.9231087625,-27.037661,0,185.3221,212.3233,-78.5213,0
1,7.75,339.73919964,1.0258941267,-1.0673441663,-8.0562570514,-48.11078277925,0.0315695,0.10690163225,0.152108412,0.1213375,0.037872062,96.8653471815,-20.8234634135,-0.4815846,-0.8558397,-0.240417455,-31.761268,-32.703585,-26.6998295,0,180.2854108875,208.96415,-77.198452375,-2.147554
1,8.25,339.3584513225,1.3809138716,-0.9159907629,-6.46726458895,-50.20688956025,0.0291525195,0.077497591475,0.167216,0.12670463885,0.0304939248,96.86740278,-20.762076934,-0.4955374725,-0.850519,-0.240784875,-31.25919475,-32.62566375,-26.302632,0,191.08548043,207.32218043,-72.1055618,0.6275617
1,8.75,338.79938225,1.275128827225,-2.1468954853,-5.5572820206,-46.23519547,0.0288647896,0.1342561431,0.1693435,0.14002370005,0.03419911205,96.910646578,-23.631792482,-0.49241211,-0.8535484,-0.241951455,-31.085013125,-29.254872,-26.7058895,0.539331075,190.54136857,210.19534,-56.1413825,4.433167
1,9.25,339.5145627925,0.837855423,-1.88126464845,-5.8202884222,-30.3265259375,0.040147442125,0.13400261905,0.20711712615,0.1922737111,0.0495422058,96.9430878975,-22.77173865425,-0.485377945,-0.8603779875,-0.2417958425,-30.562926,-28.48729,-24.96970375,1.3957608,194.173043645,219.541155,-19.09255,9.692827
1,9.75,340.80267855,1.2455914292,-2.4585485365,-5.967563322,-28.6027921665,0.04402718305,0.1572221064,0.2198956048,0.201619576,0.0645362964,96.937953795,-18.00978631,-0.475809225,-0.8531092625,-0.24260073,-30.152626,-28.049039,-26.52117275,2.286775690125,192.8191025,229.5819893425,0.303712025,14.63941
1,10.25,340.0422941875,1.44758230925,-3.2235075547,-6.61846040565,-28.291635408,0.055134,0.2863068313,0.286486449,0.262498,0.0936033507,96.96093066525,-17.671884048,-0.4686198,-0.872938875,-0.2428343125,-29.258419,-23.9533925,-23.8986555,3.013367049,173.6216891775,238.161691365,6.55149405,24.81118
1,10.75,341.0331292925,1.56404944105,-1.8887059637,-3.0602853336,-31.531212516,0.070369,0.734242,0.386226,0.424754,0.1520041714,96.9245938325,-15.243683253,-0.457641245,-0.86343125,-0.242417875,-27.2885065,-21.3939405,-23.5569265,4.20538685,168.08514,245.1088003325,16.65462125,40.45756
1,11.25,340.47149923,1.6387657547,-1.23965143275,-2.087815186,-16.54993999375,0.07831850955,0.68634360265,0.38469902625,0.3568595,0.14090625,96.90151594,-15.12121963275,-0.44809473,-0.873045975,-0.242699225,-26.41213,-19.961656,-20.84869475,5.557395994525,161.5242075,245.8100575,15.6556833,49.15282
1,11.75,337.45020602,1.447697693,-2.3946164029,-0.546681775875,-23.27019215375,0.0719425,0.718977061875,0.413575449125,0.357061441625,0.14165113825,96.845756827,-14.67028297575,-0.4378929275,-0.862941125,-0.24290505,-25.8475215,-18.32598125,-22.317413,4.1762009528,158.0250192,250.2820136,18.79371848,46.70302
1,12.25,338.22668274,1.47332722455,-2.471702558275,-6.497925886525,-17.175432488,0.070948,0.79018177675,0.4233065,0.44077544165,0.1410005,96.84547563,-14.14207629425,-0.4317908,-0.832168725,-0.2456586,-26.067987,-18.923944,-21.8187225,6.180793756425,161.141611705,253.677764205,20.055865825,52.52222
1,12.75,339.2370940375,1.54676811825,-1.60044439465,-3.203460682875,-21.6073085375,0.0926961316,0.91460442565,0.418671738675,0.438412235175,0.150043718775,96.82875199025,-13.444601222,-0.4230961,-0.812772975,-0.2458852325,-26.346522,-17.090738,-21.57968,5.5527824625,165.9533951875,255.0033791625,29.0154389375,46.32543
1,13.25,339.8631888925,1.74172052795,-1.4203532085,-7.9654981504,-22.9743482625,0.09662072575,0.647410973275,0.418571342525,0.394954719075,0.1554615125,96.7694375,-13.3029565875,-0.41932397,-0.8005354575,-0.24604183,-25.4452025,-17.0037365,-18.9762715,5.4965241,165.31931871,256.73410805,29.199116976,42.3581
1,13.75,340.3532394,1.688179076,-2.0264005912,-9.1090730423,-30.549087594,0.087957,0.6402281971,0.4234320957,0.403393,0.1519605299,96.67086,-13.13565289925,-0.41821119,-0.79242527,-0.24639841,-25.25839525,-18.2307255,-18.388165,5.1857316854,160.10162333,257.356730055,28.6051652695,40.77497
1,14.25,340.52636638,1.6441242506,-2.6496613705,-4.752462578,-46.87950141975,0.09750575,0.7537227433,0.45600012175,0.4208503149,0.15305265375,96.56479,-12.9946437385,-0.4075977275,-0.7770017325,-0.2466583,-25.8555965,-17.7759225,-16.751939,4.2851444174,163.996085,257.222425695,21.39552941,37.80123
1,14.75,340.1898813125,1.687635258,-1.58173668275,-0.284017170775,-37.244575926,0.0930917098,0.8049528189,0.378993255925,0.3869065,0.1365416421,96.543164784,-12.835813132,-0.39881387,-0.78193602,-0.24686674,-24.93777,-17.6694005,-17.3979935,4.43018236055,168.549185125,256.4180475,17.24264278175,36.38829
1,15.25,340.66811764,1.558192281375,-1.048056879,-0.60070817445,-32.0535153285,0.0809120967,0.7491013505,0.381044155875,0.339720450125,0.14324,96.567513899,-12.660939104,-0.39599675,-0.77392687,-0.244864525,-23.132321,-20.713508,-19.6754525,3.89383145,166.4845725,254.5657575,8.9670790546,32.051229
1,15.75,340.465549255,1.7586152732,-1.2166852734,-8.6846182673,-31.4570901165,0.067774,0.5852725494,0.3263166374,0.3466623908,0.117887094,96.56706783425,-13.206922623,-0.3969181875,-0.76386398,-0.2444532,-23.2991495,-18.820022,-17.644245,2.9591775,166.25388,252.2816,-7.16493,26.1486605
1,16.25,341.2856914,1.733551585,-1.105462956375,-6.4935010876,-30.6038363185,0.07150836135,0.670254311125,0.33032201475,0.307159703375,0.118805455,96.5664001885,-12.970639436,-0.3962196,-0.758044415,-0.24394368,-24.10136,-19.54984175,-18.169325,0.9926538825,160.989834635,248.4335325,-46.65215169175,16.7650815
