DOY2,HR2,USTAR,NEE,FC,SC,H,SH,LE,SLE,CO2,H2O,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,NETRAD,RH,SW_IN,SW_OUT,T_CANOPY,G,TS_1_4_1,VPD,WS,LW_IN,LW_OUT,PPFD_IN,PA
1,7.25,0.028627,-1.292461225,-1.18979225,-0.1843696875,-37.821909125,-1.8942269,-3.7227969,-0.51400075,398.8866459,0.288269625,-27.616645,-6.4799588,-5.768194775,-5.242292675,-77.8247875,63.695248,-0.046004641,-0.741511685,-33.562706,-26.966344,-4.52633575,0.00382684797500001,0.259387835,151.188695,195.7550375,0.037618233,96.63556205
1,7.75,0.02386475,-0.85567425,-0.93614785,-0.1405805625,-34.40507125,-1.500986275,-4.015865,-0.5962167,398.86628375,0.2905315,-27.76917,-6.5263482,-5.88836485,-5.424104175,-73.2756475,63.786296,0.22200434,0.3002012,-33.247804,-26.803489,-4.6710081,0.00413174070000001,0.283389765,151.2025,195.1275,1.99636145,96.678405475
1,8.25,0.030704825,-1.3244485,-1.2830648,-0.177928025,-29.44412815,-0.76880385,-2.55710165,-0.407967025,399.1667174,0.2765975,-26.824592,-6.8900086,-6.273776425,-5.47148225,-59.7452225,62.65510225,5.4346873,1.2366313,-30.810728,-26.563869,-4.838995125,0.0048678913,0.28399058,151.67958,198.3845625,12.371349,96.72419825
1,8.75,0.0451506,-1.6731775,-1.6000745,-0.204767,-19.16755025,-0.9330334,-1.2141262,-0.343008,399.3943423,0.363127325,-25.423707,-7.0026664,-6.52594015,-5.655072025,-46.626085,60.3251175,12.608864,3.2182642,-28.06629,-26.152202,-4.968446025,0.005567825025,0.24769569,155.71522,210.170425,30.8720355,96.719547
1,9.25,0.061991675,-1.75114725,-1.725579,-0.2745502,-13.973171825,-0.859675725,-0.8322843125,-0.413761725,399.0630744,0.3663535,-24.524462,-6.6639244,-6.282876225,-5.5378632,-31.2006905,57.467784,23.044113,5.55011615,-25.881481,-25.713101,-4.9029506,0.005628345325,0.27878697,153.52074,219.3823875,58.7860375,96.75650625
1,9.75,0.073039,-2.1371193,-2.11711475,-0.2364976,-9.905946575,-0.85975775,-0.4512065,-0.29804505,398.5259458,0.3873735,-23.867788,-6.3074374,-5.9842284,-5.342959125,-15.530196,56.08442425,34.811243,8.158156525,-23.9214105,-24.9773,-4.783184675,0.005713655025,0.47066335,150.55891,226.88095,91.3585155,96.7840285
1,10.25,0.0674901875,-2.4020781,-2.2815017,-0.262162475,-8.935009475,-0.8179805,-0.2274053625,-0.393797475,398.4487383,0.42637195,-23.26946,-6.0943722,-5.713818475,-5.19922875,0.160964410000005,54.21925125,47.334784,9.21945595,-22.8160825,-24.009241,-4.655253525,0.0082301265,0.58340571,150.57318,231.6630375,106.019835,96.7851995
1,10.75,0.08327175,-2.623445525,-2.4498395,-0.1848742125,-10.3031062,-1.0487091875,0.3498344,-0.4274945,398.7282333,0.4359028625,-22.311636,-5.784121,-5.490693275,-5.04214485,-2.278735125,51.62288425,59.033082,12.50085875,-22.054323,-23.151616,-4.533058275,0.02482277895,0.7526866,151.984515,234.9516125,132.22299,96.775177
1,11.25,0.093336875,-2.7002695,-2.62515145,-0.1722876,-7.437247125,-0.7385469125,1.104882625,-0.3780712875,398.37811445,0.45179155,-21.88471,-5.5463734,-5.3209903,-4.892694625,2.77337500000001,50.75898175,59.812976,14.2545235,-21.19540075,-22.417002,-4.47154285,0.047971324,0.80414013,154.248895,237.7050875,138.79153,96.7524642
1,11.75,0.0917257125,-2.963074575,-2.974614675,-0.2146217,-7.21608475,-1.011024975,0.68195225,-0.440829475,398.2441765,0.4717812,-21.399367,-5.296644375,-5.15161005,-4.8185533,6.5195822,50.26024425,64.05942675,13.456044,-20.643957,-21.815979375,-4.31426325,0.0584008129,0.96544425,155.357225,241.115245,148.860555,96.73767265
1,12.25,0.0828138,-2.8902385,-2.921346,-0.164021325,-5.7115742,-0.78069055,1.317058,-0.41547375,398.001318675,0.47148825,-20.802426,-5.115422625,-4.9937403,-4.67411505,7.12490490000001,48.539812,68.674691,13.63949425,-20.421494,-21.2310075,-4.2187467,0.072214605375,0.83298701,156.769825,243.177255,163.0807,96.68481725
1,12.75,0.114972125,-2.9215716,-2.9308065,-0.157510475,-6.535315,-0.7822525,1.5506436,-0.3864488,397.582866725,0.4657379375,-20.303303,-4.9926485,-4.86710725,-4.5630528,8.03922015,48.4366,64.715512,12.51681,-20.087239,-20.521539375,-4.12344355,0.0876064165,0.73585157,157.672695,245.026275,139.3839575,96.6380506
1,13.25,0.10175325,-2.754902575,-2.7130049,-0.13412225,-5.2053498,-1.12324,1.3946379,-0.3743998,397.6345525,0.4742138625,-20.01255925,-4.93860585,-4.730596075,-4.433551025,6.2032714,46.21222275,58.71276,11.87193,-20.1050415,-19.99556875,-3.978641825,0.07644056125,0.894174605,158.8196725,245.67756,137.166805,96.5725522
1,13.75,0.10142075,-2.704714625,-2.675793775,-0.161058875,-4.9761028625,-1.1183862,0.6231644,-0.479974925,397.550047925,0.48949105,-19.742052,-4.837390225,-4.681775475,-4.3064891,5.483954375,45.219405,56.8071515,11.37119,-19.90159125,-19.51614075,-3.895323125,0.1089625558,0.90071482,159.508665,245.1814375,126.54295,96.574532
1,14.25,0.085460875,-2.3638949,-2.2724012,-0.17133265,-7.91982,-1.00805725,0.7932031,-0.3885554,397.181042,0.532681,-19.50655675,-4.72889495,-4.6400393,-4.20809405,0.29309440625,44.201005,53.80601425,10.8925,-20.34420325,-19.078471125,-3.82694,0.11791396125,0.8895057375,159.3730125,243.5881375,117.97661,96.5763343
1,14.75,0.1055915,-2.0682283125,-2.0511987875,-0.1555222375,-9.900790625,-1.1275292125,0.14209365,-0.4421549375,396.9529158,0.5450004625,-19.39060975,-4.702497575,-4.607069425,-4.1870064,-14.558175,42.99917,43.01061,7.94807275,-20.6634495,-18.712356,-3.81367695,0.10699251225,0.9684723625,159.2839275,241.184955,94.763878,96.58784715
1,15.25,0.09471735,-1.900291475,-1.9301611,-0.1182292375,-16.36592,-1.2347503,-0.35692975,-0.5987038,396.97275925,0.5487685,-19.20424925,-4.651239975,-4.4847059,-4.061368525,-24.536188,44.302187,30.9842025,5.7194244,-21.5343935,-18.43161875,-3.7370271,0.112234689,0.918746465,158.8082925,238.2241875,65.9739235,96.602874
1,15.75,0.0744373,-1.3758064,-1.3923607,-0.1211452,-24.78717485,-1.3942001,-1.4491565,-0.382285475,397.3043742,0.5431266,-19.34647,-4.5882714,-4.39347965,-4.0099885,-35.99280625,43.831819,20.30890875,3.704854,-23.201459,-18.324755125,-3.6655601,0.107845527175,0.838586015,157.91489,234.1094,43.04041775,96.6129085
1,16.25,0.0659719875,-1.2665422,-1.283743275,-0.128358575,-33.6758825,-1.9214314,-2.26190185,-0.5559000125,397.6506818,0.5588812875,-19.450323,-4.624897325,-4.325252175,-3.939117825,-53.07602,44.960284,8.649312625,1.852691925,-23.96569,-18.00668575,-3.6020839,0.1059420832,0.8817284875,157.512275,228.97954,19.682802,96.644579
1,16.75,0.041060625,-1.1797737,-1.1435153,-0.12874265,-46.54607855,-2.7878294,-2.5291474,-0.59451375,397.616085,0.54206375,-19.9958645,-4.63029935,-4.346401675,-3.861135325,-77.731138,45.175159,1.277054875,0.60481141,-25.208831,-17.70276175,-3.506911175,0.0909848306,0.6710865425,156.79386,222.73058,4.591412425,96.6670103
1,17.25,0.0314048,-1.0055548,-0.9963873625,-0.13494745,-49.48981975,-3.4126436,-3.490699275,-0.732681,398.09714325,0.5787965125,-20.796742,-4.6976197,-4.37907125,-3.864666075,-82.843486,48.68289,0,-0.3495246725,-27.616267685,-18.045037875,-3.4786994,0.09287454085,0.48395631,155.21885,216.86386,0.17120221,96.67687875
1,17.75,0.035984125,-1.0004668,-1.040727,-0.11190275,-44.89231755,-3.324307225,-3.1211274125,-0.9768550125,397.439238725,0.5646935,-21.571751,-4.7474108,-4.438488575,-3.892288975,-83.803276,50.749389,-0.1882283875,-0.5208857125,-28.8321587025,-17.92646275,-3.4761913,0.0539260777,0.309581525,154.48139,211.26612,0,96.70847625
1,18.25,0.0296533,-1.0041902,-1.00865985,-0.1159106,-45.6991818,-2.8019405,-2.91347115,-0.736598,398.266976625,0.560610925,-22.3995725,-4.97046765,-4.5254758,-3.9284249,-83.867216,51.909664,-0.265182275,-0.487649175,-29.57997125,-18.84430175,-3.530621125,0.01241092495,0.29674434,152.253675,208.01598,0,96.70570975
1,18.75,0.02578,-0.9304892375,-0.93189015,-0.1505908,-47.990412,-2.2802757,-2.7671887,-0.6347135,398.15950555,0.5526069875,-23.079486,-5.21173795,-4.661437625,-4.0359793,-82.787816,51.508033,-0.2334929625,-0.3862990725,-30.664785,-19.859033625,-3.54117325,0.006148911975,0.25797144,151.52558,204.07358,0,96.744585
1,19.25,0.030175875,-1.0270201375,-1.0656176,-0.128700225,-51.58878925,-2.03225595,-4.07658225,-0.543102,398.00717725,0.55801305,-23.6835305,-5.382633825,-4.85246935,-4.09306825,-82.161986,51.10937,-0.2579964,-1.40859525,-31.2486525,-20.49901,-3.59528285,0.0054955224,0.2441073625,150.48646,204.20324,0,96.773408
1,19.75,0.0275232,-1.229324,-1.1804178,-0.22447045,-50.874990525,-1.878740525,-4.5425782,-0.5580851375,398.316169875,0.4371921,-24.5435255,-5.57245725,-5.004311475,-4.126862625,-81.787538,49.891912,-0.21673625,-1.566671675,-31.3753137375,-21.002541375,-3.619859075,0.0055206997,0.2512500275,149.13459,202.95134,0,96.8186825
1,20.25,0.0263936,-1.0528395,-1.1151430625,-0.229045775,-52.4940436,-2.188645875,-4.5736191,-0.530468575,398.4297558,0.456073,-24.605929,-5.6682608,-5.0791229,-4.211308425,-82.384742,52.668751,-0.2172492125,-1.675867975,-31.75001125,-21.660050625,-3.68406605,0.0055172558,0.26051288,150.02048,201.7378,0,96.85141
1,20.75,0.0290754,-1.06022245,-1.0868474,-0.18972015,-51.76549275,-2.1041002,-4.5918235125,-0.5476,398.280607625,0.354164375,-25.270308,-5.7549642,-5.1345607,-4.314801525,-82.840078,52.801537,-0.2639423125,-1.66954675,-31.8267936725,-22.217216625,-3.7617951,0.005255197875,0.25206444,151.29154,201.06272,0,96.8751785
1,21.25,0.0304334875,-1.076530375,-1.0523101,-0.24086985,-48.64289685,-1.92509625,-4.9745513,-0.4708604,398.2772302,0.4576141875,-25.6766245,-5.8160341,-5.155456425,-4.38988015,-82.308482,53.462087,-0.3321930875,-1.753638925,-31.58351875,-22.214643125,-3.768057525,0.005261847425,0.23195798,149.071225,199.92488,0,96.8902775
1,21.75,0.031419,-0.92577195,-0.95227,-0.1294114,-49.9381003,-1.6571178125,-4.950844,-0.5201568,398.2496356125,0.3982138,-25.495267,-5.860029875,-5.2456791,-4.4309576,-84.44427,53.626168,-0.2775030625,-1.6089141,-32.20929375,-22.795345375,-3.8264758,0.0050705721,0.247989915,149.250225,198.7788,0,96.8625
1,22.25,0.0236492,-0.9719271,-0.9730212,-0.13566565,-48.4987362,-1.626390375,-4.847619875,-0.5938853125,397.965937375,0.46795095,-25.8503425,-5.8657633,-5.3425092,-4.48956415,-84.231536,53.423474,-0.3395177,-1.751807525,-32.54344125,-23.235104625,-3.898716625,0.0053137817,0.2252482,148.717395,197.58372,0,96.850121
1,22.75,0.02457245,-0.894295175,-0.88687295,-0.13081205,-48.2583718,-2.0114950875,-5.21893045,-0.56636735,398.362284675,0.49295565,-26.3386975,-5.7995683,-5.362018875,-4.530531125,-84.21823,54.126912,-0.3356984875,-1.5981738,-32.44391875,-23.526523625,-3.945035825,0.005229826875,0.23269547,148.3167,197.01002,0,96.875398
1,23.25,0.0298184,-0.7974539,-0.8219425625,-0.1696952,-44.6401348,-1.45666315,-5.30733585,-0.48102795,398.379386375,0.35489735,-26.8791065,-5.7553093,-5.351558525,-4.5347371,-82.672202,55.252091,-0.3119276,-1.67329005,-32.43853375,-24.18047475,-4.000387925,0.0052113189,0.2475965475,148.281175,196.70304,0,96.898225
1,23.75,0.0320835,-1.085326375,-1.05346665,-0.134528575,-41.65662975,-1.7958345125,-4.584649,-0.48019025,397.92765985,0.3376763,-27.540407,-5.76849285,-5.36166835,-4.57716215,-80.87846,55.906095,-0.3097989,-1.60521055,-32.25330625,-24.74445,-4.008669825,0.005406895875,0.2506215475,149.07747,196.68616,0,96.91761475
2,0.25,0.0221886,-0.8300301,-0.856800625,-0.15061025,-48.4436139625,-2.2479475,-5.40044925,-0.8498255,398.81672075,0.402243525,-25.272831,-6.12480815,-5.7654799,-5.10834515,-80.3766675,55.716621,-0.45528543,-2.371543675,-35.02100172,-19.920273875,-4.7147283,0.0102000157,0.2234532925,151.99057,191.396605,0,96.7651721
2,0.75,0.0267035,-0.858567125,-0.8196983,-0.196200125,-48.58023735,-2.3568828,-4.8061684,-0.558838675,398.707124975,0.396590525,-25.96449275,-6.0539577,-5.76277285,-5.17077735,-82.016702,53.33877425,-0.44347212,-2.251215725,-35.572797318,-20.410415,-4.76174965,0.04240273515,0.20740466,150.915925,189.70661,0,96.7754858
2,1.25,0.0222368,-1.022461,-0.9451561,-0.17066185,-49.257949775,-2.373096775,-4.8978206,-0.7033622,399.37989975,0.3812613,-25.83472925,-6.0478312,-5.7860984,-5.21385295,-82.537743,54.882291,-0.38127026,-2.183542425,-34.998740706,-20.77387725,-4.79785995,0.04452991705,0.2473814975,151.153675,190.0433475,0,96.7866216
2,1.75,0.0246836,-1.091554475,-1.014814525,-0.17336375,-49.92140815,-2.793974,-3.9063029,-0.77175075,399.4214089,0.37440825,-26.95658975,-6.0483723,-5.8214553,-5.21997805,-82.048928,55.03400175,-0.479157095,-2.1365335,-35.114879954,-21.12690425,-4.8299144,0.04481530675,0.24285522,150.387785,190.5649425,0,96.784589375
2,2.25,0.023945,-1.0528299,-0.96544285,-0.1513598125,-49.5347995,-2.367442,-4.506111825,-0.7529336,399.46651225,0.353820675,-26.556449,-6.0977304,-5.7697965,-5.23899355,-81.4508885,57.3451465,-0.535329595,-2.185785275,-35.359722,-21.561348,-4.86814895,0.05471975585,0.234594375,150.867835,189.41126,0,96.765757
2,2.75,0.02485045,-0.927547725,-0.8986768625,-0.1901278,-53.570841525,-2.505839625,-5.158319625,-0.643758375,399.31880395,0.3565552,-26.902436,-6.15829855,-5.75059,-5.3179675,-81.5404265,56.98481075,-0.492147415,-2.216640725,-35.351444,-21.9690685,-4.9201055,0.0627524239,0.22337521,152.032025,188.4291575,0,96.7043905875
2,3.25,0.0279334875,-0.95650975,-0.8061425625,-0.198201225,-54.6338158,-2.4279218,-5.299616,-0.7868069875,398.8262518,0.3966894625,-27.2498215,-6.27597425,-5.742811,-5.32384655,-80.573288,56.6600265,-0.471030665,-2.201446075,-35.211708,-22.1460005,-4.9290687,0.0663160961,0.25070528,153.04416,189.7971625,0,96.6410615625
2,3.75,0.0282175,-0.82001405,-0.8428141,-0.127987,-51.9565363,-2.4145267875,-4.839761175,-0.654576075,398.611951675,0.325359125,-27.850326,-6.330613,-5.7717992,-5.3378388,-80.863032,56.806102,-0.403153875,-2.166091525,-34.965209904,-22.1208435,-4.9373188,0.0560038411,0.258654195,153.55917,191.3589075,0,96.6350242
2,4.25,0.021602325,-1.059631,-0.938625,-0.1901265,-52.546026625,-1.94680625,-5.4021731,-0.88151105,398.641720925,0.3661062,-28.1589415,-6.34346305,-5.801749,-5.32338025,-80.5645575,56.52692925,-0.4724392425,-2.037977,-34.986618568,-21.942038875,-4.9593236,0.0426826911,0.2515652325,152.15298,190.96113,0,96.610963425
2,4.75,0.0255297,-1.1326318,-0.9144532,-0.160275525,-52.5205731,-1.9170898,-5.403190025,-1.02540765,399.27997775,0.356921175,-28.184062,-6.3148132,-5.79700225,-5.31345535,-80.867852,57.656201,-0.5106697575,-2.0793385,-35.106086864,-21.823239,-4.96088,0.0541947955,0.23215189,152.40727,191.730265,0,96.586025875
2,5.25,0.0233218,-1.082098575,-1.005301675,-0.1296675,-49.8387055,-2.4323082,-4.23592295,-1.0322744875,400.1485506,0.341354075,-28.743268,-6.2850075,-5.88626275,-5.2997729,-81.9312615,58.5841265,-0.43633341,-2.005417525,-35.318531076,-22.197564,-4.9630512,0.06074182395,0.2485833825,153.076785,187.87144,0,96.569936875
2,5.75,0.02383515,-1.0482265,-1.0013537,-0.122410125,-47.427071225,-2.677302875,-4.8591228,-0.973611075,399.70835885,0.308207875,-29.276896,-6.414376,-5.9831875,-5.34063045,-82.8150545,59.73500575,-0.4723917575,-2.0567179,-35.241492596,-22.554420625,-4.99017685,0.05143909535,0.2392524425,152.73851,189.1213475,0,96.560674425
2,6.25,0.02608095,-0.9190494,-0.9516420125,-0.2392595,-46.86699625,-2.4641696,-4.995847875,-0.835476,400.33811875,0.3059374,-29.38221425,-6.64197835,-6.1485662,-5.31719645,-80.02512,59.038715,-0.3499320875,-2.136610325,-35.086260484,-22.641284125,-4.9855977,0.05344350355,0.244406615,151.90177,188.008135,0,96.582700175
2,6.75,0.025412525,-0.7522580375,-0.704730625,-0.146936,-46.4310229,-2.3612949375,-5.2733071875,-0.635685575,400.050082925,0.28027,-29.73901525,-6.76742365,-6.17999315,-5.35519315,-80.6394805,58.88285225,0,-1.954695225,-35.085757606,-22.876859,-5.0154545,0.04989431565,0.25395244,149.84551,187.2700125,0,96.626484
2,7.25,0.0251125,-1.1745252125,-1.032344,-0.185572,-41.113151,-1.7425902,-4.09359125,-0.7173196,400.3021098625,0.2945029,-29.30759475,-6.8810512,-6.25814175,-5.4377592,-77.9670205,58.62021325,0,-0.16802751,-35.388649316,-23.22583975,-5.0346548,0.0421050679,0.2309646975,149.30057,186.80412,1.0419654,96.641191975
2,7.75,0.0242492125,-1.32607225,-1.2820161,-0.24994,-30.29150945,-1.3593728625,-2.981511075,-0.3248361,399.1890908,0.3203936,-28.03651675,-7.0433651,-6.508331,-5.5911878,-74.63903225,58.29233425,5.021880375,2.0497811,-34.329677864,-23.66783175,-5.0785011,0.0357180407,0.2364234475,150.519985,188.288905,11.726066,96.681791625
2,8.25,0.0364237,-1.7752709,-1.553284125,-0.2144939,-23.2947235625,-0.704524125,-2.679776375,-0.5017538,399.297354125,0.3480486875,-25.8583855,-7.22152625,-6.6602113,-5.7781695,-77.80887525,55.43942075,17.4432485,4.956549475,-32.245592,-23.66508375,-5.24063475,0.07801503695,0.220031675,153.31293,200.31318,35.403502,96.7500295
2,8.75,0.0479465,-2.1886753125,-2.124624675,-0.378099,-22.1938675,-0.7596069,-2.0684728625,-0.3596022,399.0445495,0.3677109625,-24.1888825,-7.20966315,-6.74047415,-5.84486895,-65.6540895,54.31523575,31.564639,6.818343625,-29.86384,-23.234005625,-5.25060275,0.11617339275,0.2528026625,155.783775,211.5690575,59.553998,96.79159275
2,9.25,0.04705685,-2.6428496,-2.679388875,-0.3111727,-16.646053325,-0.465384,-0.54739105,-0.4522266,398.5373051,0.385972,-23.2669715,-6.9527447,-6.44670335,-5.717394,-45.1269025,51.01673225,40.40495825,8.204722475,-27.104164,-22.675842125,-5.1726398,0.163608743,0.33062154,153.741155,220.266445,91.115182,96.85559625
2,9.75,0.06851045,-2.7940148,-2.8131721,-0.230222,-12.881034,-0.558991625,-0.478308875,-0.575855375,397.9662466,0.3812314,-22.90275175,-6.6128143,-6.1732903,-5.55402125,-23.45638275,49.4577405,55.27586975,13.036739,-25.029148,-21.860384625,-5.12583095,0.19932401175,0.534114425,152.703165,227.4165525,132.64346,96.8963568
2,10.25,0.0921652,-3.323637925,-3.29284005,-0.1966955,-15.341682,-0.623261625,0.4808795,-0.49844925,398.0312707,0.39408925,-22.51238,-6.2717818,-5.98692875,-5.4505999,-7.20667855,47.053438,60.968499,15.8947565,-22.82319375,-20.9905255,-5.05730005,0.22651451405,0.67813352,152.12908,231.98287,164.3006,96.8846655625
2,10.75,0.101524675,-3.3382308,-3.331286525,-0.240851775,-5.944755825,-0.5395112625,1.5375096,-0.58587705,398.18040345,0.4175036,-21.53598,-6.05357865,-5.8135498,-5.32935435,7.59710385,44.96680375,78.30982925,18.490115,-21.64688375,-20.21085375,-4.9728243,0.2665662614,0.82226112,153.111595,236.091885,210.5823475,96.864140225
2,11.25,0.09444865,-3.411277,-3.3468063,-0.200898225,-5.33225015,-0.3373709,2.6459451,-0.49065815,397.82478745,0.4474795375,-21.105373,-5.84973395,-5.6341513,-5.182231625,21.868271,42.8975015,83.723209,18.1258325,-20.858598,-19.32692625,-4.884142,0.283446083875,1.018128725,155.44519,239.392175,200.96222,96.8429059125
2,11.75,0.1016079,-3.40484525,-3.42960015,-0.22215,-4.906209,-0.35101745,3.270569375,-0.4810398,397.90437595,0.463386,-20.4835935,-5.749554975,-5.520998025,-5.07208885,26.8120145,42.1782555,94.026258,26.867375,-20.209676,-18.534015,-4.84760675,0.32299349655,0.902003695,158.069605,242.7434125,212.09661,96.81583705
2,12.25,0.097068125,-3.4050975,-3.44642215,-0.1772459,-3.93963745,-0.6045533375,3.425263,-0.62213935,398.331289,0.456417175,-19.82663725,-5.6325793,-5.4183031,-4.99745365,30.0347665,41.45969925,100.662725,23.925259,-19.62458125,-17.88018075,-4.78313585,0.3355783533,0.9843803025,159.231615,243.69843,215.752115,96.79455125
2,12.75,0.110903075,-3.60622025,-3.6149338125,-0.17109675,-4.2991735,-0.590496,3.0881797,-0.52869025,397.9880672,0.441747425,-19.528269,-5.43218235,-5.2850418,-4.9087222,27.2305875,40.549477,113.6134,20.834065,-19.2546475,-17.23257775,-4.67651605,0.34881681165,0.99512514,160.050205,246.90498,268.79198,96.8246768875
2,13.25,0.128888,-3.6795489125,-3.6534662,-0.1627852,-11.93348285,-0.810656,3.7020684,-0.6199657625,397.757310125,0.454738,-19.131532,-5.2707135,-5.20778875,-4.84093805,22.0187205,40.129449,88.052578,22.1388225,-19.01530541875,-16.2571705,-4.60886745,0.38766213985,0.99737236,159.00496,247.574795,212.2575,96.803549825
2,13.75,0.12330705,-3.3617606125,-3.3518143125,-0.1662521,-11.1818923,-1.050741075,3.57314,-0.6013142,397.40847375,0.489998,-19.195138,-5.1708465,-5.1054464,-4.8033068,18.2877655,40.314373,88.8599845,17.513517,-19.292715,-15.538171,-4.56198455,0.42882201,1.0535202,159.756055,246.439785,209.5583,96.788333775
