DOY2,HR2,TS_1_1_1,TS_1_3_1,TS_1_1_2,TS_1_3_2,G_1_1_1,G_1_1_2,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TA_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,WS_1_1_1,PA_1_1_1,CO2_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,PPFD_IN_1_1_1,PPFD_OUT_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_2,LW_IN_1_1_2,LW_OUT_1_1_2,USTAR_1_1_1,TAU_1_1_1,H_1_1_1,FC_1_1_1,SC_1_1_1,NEE_1_1_1,LE_1_1_1,WS_1_2_1,FC_1_1_2,NEE_1_1_2,LE_1_1_2,TA_1_2_1,RH_1_2_1,TA_1_2_2,LW_BC_IN,LW_BC_OUT,USTAR_1_2_1,TAU_1_2_1,H_1_2_1,FC_1_2_1,SC_1_2_1,NEE_1_2_1,LE_1_2_1,WS_1_3_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_6_1_1,TS_6_2_1,TS_6_3_1,TS_6_4_1,TS_6_5_1,TS_6_6_1,G_2_1_1,G_2_2_1,G_2_3_1,G_2_4_1,G_3_1_1,G_3_2_1,G_3_3_1,G_3_4_1,G_4_1_1,G_4_2_1,G_4_3_1,G_4_4_1,G_5_1_1,G_5_2_1,G_5_3_1,G_5_4_1,TA_2_1_1,RH_2_1_1,VPD_2_1_1,H2O_2_1_1,WS_2_1_1,PA_2_1_1,NETRAD_2_1_1,NETRAD_2_1_2,PPFD_IN_2_1_1,PPFD_OUT_2_1_1,SW_IN_2_1_1,SW_OUT_2_1_1,LW_IN_2_1_1,LW_OUT_2_1_1,USTAR_2_1_1,TAU_2_1_1,H_2_1_1,FC_2_1_1,LE_2_1_1,LE_2_1_2,LE_2_1_3,WS_2_2_1
1,0.25,-0.0455,0.04275,0.05225,0.07925,-1.19,-1.48825,0.3,0.63,0.49925,0.53,0.77425,-0.3585,-0.361,0.0925,-0.12725,0.369,-12.5290835,48.83171625,0.5004905,1.90613425,4.8209855,68.04205625,390.070673,-78.3510945,-102.144815,0,0,0,0,168.9831785,254.95,-4.1905915,0.2157655,198.446,260.7125,0.912804,-2.490887,-101.472266,-0.321868,-0.04179175,-0.351041,4.828756,3.869689,0.19037425,0.20435825,-1.876793,-12.5947075,59.47705,-10.78382,249.03615,259.681475,0.2698825,-0.27854625,-51.004673,-0.29020625,-0.012915,-0.25774425,0.8927575,0.664901,-0.276713,-0.365325,-0.292541,-0.033758,0.111746,0.33809,-0.35721,-0.344908,-0.258922,-0.172923,0.002039,0.402121,-0.542771,-0.463281,-0.4672245,-0.224113,-0.111308,0.229272,-0.18689,-0.163275,-0.122139,-0.008998,0.19187,0.469901,-1.7243455,-1.497265,-1.446584,-1.3598045,-1.6651315,-1.498424,-1.58958,-0.9721775,-1.264249,-1.2695805,-2.2310765,-0.8341325,-1.431826,-1.602359,-1.7625725,-1.488011,-12.655,56.3475,0.447,2.24455,5.7325,68.124,-58.95,-89.65,0,0,0,0,157.65,236.1,0.80132,-2.26491525,-70.540316,-2.766102,6.979009,4.015951,6.451148,5.122317
1,0.75,-0.045,0.043,0.058,0.09825,-1.19,-1.48725,0.3,0.62,0.46725,0.485,0.72775,-0.3595,-0.365,0.09,-0.12725,0.37,-12.62216675,49.949784,0.4980735,1.89329525,5.06939125,68.03435975,390.128104,-78.444307,-103.65678075,0,0,0,0,168.50464975,254.95531225,-4.0930675,0.211282,197.78575,261.1883,0.939073,-2.515703,-99.681792,-0.325289,-0.04588925,-0.299612,6.35637725,4.032788,0.195324,0.198586,-1.216445,-12.758855,58.02657,-11.26029,248.968575,259.963525,0.28691775,-0.30707875,-53.69934475,-0.345924,-0.013611,-0.315438,0.763622,0.739407,-0.281976,-0.363148,-0.288137,-0.023018,0.116912,0.340997,-0.35736,-0.342861,-0.259527,-0.17447,0.003614,0.40494,-0.539616,-0.468785,-0.465967,-0.2248915,-0.114192,0.229716,-0.187127,-0.161731,-0.124154,-0.005577,0.192338,0.470599,-1.7241925,-1.4967545,-1.4459155,-1.359325,-1.6649135,-1.4970435,-1.5896105,-0.972188,-1.2644165,-1.269329,-2.230653,-0.833169,-1.4313345,-1.6021345,-1.762484,-1.487213,-12.9175,57.3025,0.44,2.2398,5.6525,68.103,-58.125,-85.15,0,0,0,0,156.95,235.275,0.8138385,-2.27758,-73.7601115,-2.777809,5.500029,5.529965,7.90507225,5.16022225
1,1.25,-0.041036,0.047,0.0565,0.0915,-1.18625,-1.49,0.3,0.63075,0.49225,0.53,0.775,-0.3595,-0.36275,0.09025,-0.12825,0.362,-12.66899975,50.717698,0.49368825,1.87123975,5.315359,68.0315575,389.858103,-78.875,-103.48719175,0,0,0,0,166.225554,255.7953835,-4.2343815,0.2327765,195.36065,260.4566,0.94072875,-2.58972425,-101.979445,-0.3159875,-0.044737,-0.31346975,4.51762,4.2606575,0.211409,0.18312,-0.385714,-12.856775,58.2772025,-11.344765,248.317675,260.5223,0.29747425,-0.291344,-51.38170925,-0.18738525,-0.010862,-0.15399275,2.02654475,0.77744575,-0.277631,-0.362519,-0.286901,-0.023975,0.11324,0.341785,-0.358834,-0.344467,-0.260664,-0.177742,0.012509,0.405149,-0.544774,-0.458352,-0.480174,-0.218998,-0.112487,0.228899,-0.188507,-0.173859,-0.121396,-0.008369,0.195577,0.462902,-1.723678,-1.496332,-1.4461025,-1.3595085,-1.6657695,-1.496717,-1.5923485,-0.9734915,-1.2640495,-1.2680145,-2.230398,-0.8323815,-1.4315095,-1.6023755,-1.760201,-1.48696,-12.9575,57.2525,0.44725,2.21345,5.6975,68.093,-58.325,-89.025,0,0,0,0,158.075,235.15,0.7819035,-2.268244,-66.9724045,-2.392638,6.351834,3.161388,3.9536105,5.1841975
1,1.75,-0.044124,0.04625,0.056,0.095,-1.18575,-1.48725,0.3,0.62,0.4675,0.48075,0.7275,-0.35,-0.363,0.09,-0.127,0.36225,-12.78624975,50.3596525,0.50597275,1.88397525,5.3225,68.0329585,389.682816,-78.425308,-103.745279,0,0,0,0,165.711665,255.997833,-4.35679,0.2112085,197.3121,260.1807,0.89714975,-2.540388,-101.608099,-0.264038,-0.0491715,-0.2518685,5.157597,4.229734,0.171003,0.194168,-1.202843,-12.86708,58.792295,-11.20057,249.08195,260.24535,0.3069375,-0.2967125,-56.7625395,-0.102262,-0.011524,-0.10236775,0.53389725,0.8229025,-0.281144,-0.365885,-0.29638,-0.024981,0.120763,0.341453,-0.360069,-0.345865,-0.261655,-0.179699,0.007394,0.415013,-0.537062,-0.468202,-0.4891985,-0.219738,-0.112006,0.22931175,-0.190273,-0.16604,-0.128727,-0.016314,0.198961,0.455775,-1.724008,-1.4965015,-1.4472035,-1.360144,-1.6639,-1.497407,-1.5918615,-0.9762005,-1.2639535,-1.2678615,-2.230209,-0.8326545,-1.431181,-1.6021825,-1.7606415,-1.488335,-13.0075,56.2675,0.435,2.21245,5.415,68.0845,-57.7,-85.8,0,0,0,0,155.8,233.875,0.78026125,-2.2939725,-66.59035675,-2.5982225,6.379451,1.920309,7.71516,4.901119
1,2.25,-0.043,0.0495,0.0505,0.08825,-1.181,-1.489,0.3,0.63,0.4975,0.53,0.7755,-0.351,-0.365,0.09,-0.12775,0.363,-12.82020825,50.73242925,0.50644425,1.88479825,5.3369025,68.0409585,389.68,-78.73206725,-103.50821225,0,0,0,0,166.61968,255.817096,-4.329726,0.24936,194.05275,260.1755,0.922854,-2.51281625,-103.3177595,-0.345587,-0.042077,-0.339853,6.30371025,4.312305,0.1175605,0.138111,-1.168023,-12.60798,57.8805625,-10.973135,249.570725,259.32395,0.30989,-0.298046,-56.9509305,-0.17644525,-0.011464,-0.18027725,2.355964,0.793904,-0.28434,-0.371048,-0.296152,-0.037425,0.113582,0.342122,-0.359228,-0.345462,-0.25655,-0.183144,0.005626,0.410681,-0.541314,-0.479053,-0.479641,-0.221176,-0.108903,0.21550275,-0.192016,-0.14731,-0.123204,-0.008811,0.199881,0.46575,-1.7246905,-1.496519,-1.447194,-1.359024,-1.665292,-1.499534,-1.5922115,-0.973221,-1.26432,-1.266576,-2.2289015,-0.8337505,-1.4317415,-1.602019,-1.760002,-1.4856445,-12.8125,58.2125,0.4325,2.2162,5.3325,68.1155,-57.475,-87.1,0,0,0,0,156,234.675,0.76002475,-2.2825585,-68.6421765,-2.6493995,6.45525575,1.762629,3.877141,4.7068995
1,2.75,-0.04267175,0.04775,0.0545,0.09525,-1.176,-1.482,0.3,0.62,0.467,0.4785,0.726,-0.36,-0.36075,0.09,-0.12775,0.362,-12.7372825,50.71394375,0.5043,1.90233425,5.365,68.03236375,389.804294,-79.132083,-104.4880095,0,0,0,0,166.09816175,256.3725,-4.189232,0.233523,195.7697,261.1773,0.94986775,-2.61929225,-106.35404,-0.22523075,-0.04693075,-0.246157,4.945264,4.3264015,0.240734,0.18953,-1.017727,-12.769045,58.5217275,-10.985175,248.373475,260.8108,0.3081005,-0.2924555,-59.159101,-0.125499,-0.01059875,-0.116138,2.78776,0.820881,-0.286088,-0.372119,-0.29538,-0.025671,0.114074,0.336044,-0.358716,-0.345329,-0.260754,-0.181614,0.010301,0.405531,-0.541688,-0.474594,-0.497702,-0.2232735,-0.114017,0.2374435,-0.192478,-0.13844,-0.127339,-0.010324,0.199998,0.47436,-1.725475,-1.4958515,-1.446875,-1.358686,-1.6652515,-1.496223,-1.588777,-0.9726945,-1.2644405,-1.2654255,-2.2289705,-0.833637,-1.431575,-1.602652,-1.7580635,-1.4852935,-12.8475,55.84,0.434,2.19445,6.0375,68.099,-58.2,-86.35,0,0,0,0,156.75,233.45,0.802786,-2.305339,-71.235536,-2.41894425,5.61272,2.705308,8.451459,5.280607
1,3.25,-0.0382,0.04375,0.0575,0.084,-1.1815,-1.48525,0.3,0.63025,0.49725,0.53,0.77225,-0.358,-0.36625,0.09,-0.126,0.3605,-12.80361775,51.77,0.49962075,1.88865675,5.460533,68.02337625,390.04609225,-77.85774975,-104.4558665,0,0,0,0,167.248642,256.1,-4.1752725,0.2083125,194.9603,261.97425,0.97312575,-2.706532,-105.3702375,-0.2889485,-0.04765125,-0.288354,8.0098,4.3609535,0.19927375,0.20569725,-0.54243275,-12.73015,59.4872375,-11.178445,249.151775,261.17855,0.297795,-0.311716,-56.706357,-0.119379,-0.01381875,-0.0476645,1.41546,0.79911425,-0.284938,-0.368649,-0.291962,-0.025734,0.116715,0.32714,-0.358643,-0.345633,-0.261092,-0.177426,0.005111,0.405419,-0.542026,-0.477571,-0.505202,-0.225697,-0.107366,0.231796,-0.189714,-0.144844,-0.131635,-0.013711,0.203231,0.473259,-1.7275045,-1.4950095,-1.446586,-1.358885,-1.6643915,-1.4983785,-1.588189,-0.9735415,-1.263764,-1.2654025,-2.2291195,-0.832851,-1.431718,-1.6020295,-1.7603225,-1.484644,-12.855,55.01,0.439,2.1926,6.09,68.123,-58.975,-94.375,0,0,0,0,155.175,233.875,0.843802,-2.4219095,-78.5788525,-2.826953,6.7583555,3.45931875,6.8809375,5.2467685
1,3.75,-0.04859525,0.043,0.0475,0.0805,-1.18375,-1.48525,0.3,0.62,0.466,0.47675,0.72525,-0.358,-0.3615,0.09,-0.127,0.36,-12.81548775,52.48,0.48965825,1.90336425,5.4975,68.013375,389.799958,-77.8053335,-103.81957375,0,0,0,0,168.49256075,256.01298325,-4.1635695,0.201475,198.5653,260.78545,0.985566,-2.580069,-103.549333,-0.310948,-0.04237475,-0.328708,6.65013225,4.42723,0.2433625,0.250816,-2.21692475,-12.93716,60.8148325,-11.244655,250.4362,260.225925,0.3092385,-0.308709,-57.0823345,-0.108084,-0.01055775,-0.1248335,2.062956,0.8158415,-0.28333175,-0.3596715,-0.29285675,-0.0306445,0.111516,0.32626175,-0.3598115,-0.34465325,-0.25752375,-0.18263475,0.0078435,0.4021545,-0.543328,-0.448873,-0.4877685,-0.2200065,-0.102273,0.231163,-0.19097,-0.14614775,-0.1276895,-0.0151335,0.196917,0.472977,-1.72297125,-1.4962155,-1.4471015,-1.35829025,-1.66873575,-1.499207,-1.59134225,-0.97597475,-1.264313,-1.26504625,-2.22847325,-0.8325085,-1.43054575,-1.6016635,-1.76192275,-1.484957,-12.7175,55.795,0.44175,2.1923,6.235,68.113,-59.65,-92.175,0,0,0,0,151.2,234.35,0.871729,-2.2896585,-80.6664965,-3.004564,5.29320175,2.387391,4.28109,5.7581565
1,4.25,-0.038495,0.04,0.0515,0.089,-1.18,-1.48225,0.3,0.63025,0.49725,0.53,0.772,-0.354,-0.3615,0.09,-0.12775,0.3595,-12.736627,51.90508875,0.49131575,1.8474205,5.600251,68.02254225,389.70104175,-76.84079975,-102.60809575,0,0,0,0,168.73919375,255.766767,-4.210091,0.242799,199.9783,260.7057,0.98156,-2.66373,-105.435795,-0.280795,-0.036854,-0.315163,5.556224,4.523179,0.349976,0.3536255,-1.2109185,-13.073775,60.432695,-11.329185,250.81005,259.984525,0.320345,-0.2874815,-57.6025005,-0.111889,-0.010279,-0.1163205,3.19026675,0.816059,-0.280535,-0.34893075,-0.27694475,-0.03346525,0.12803375,0.31618975,-0.35856775,-0.34509025,-0.2610575,-0.1819545,0.01019425,0.40155175,-0.522053,-0.4324695,-0.4906605,-0.215362,-0.099189,0.225151,-0.19595475,-0.16292225,-0.1319,-0.017748,0.19497,0.467054,-1.7236775,-1.496024,-1.446312,-1.35896675,-1.6692995,-1.499517,-1.5899955,-0.972413,-1.2622275,-1.26567925,-2.2282635,-0.8327445,-1.43111125,-1.60326775,-1.76121075,-1.48887125,-12.8075,54.305,0.44225,2.2012,6.355,68.1135,-59.85,-92.325,0,0,0,0,154.275,234.325,0.86128825,-2.250036,-74.759127,-2.9400035,4.813006,2.996092,6.016964,5.469069
1,4.75,-0.0460025,0.0345,0.04975,0.081,-1.1825,-1.48275,0.3,0.62,0.465,0.4765,0.7235,-0.35,-0.36075,0.09,-0.127,0.35925,-12.8706035,52.36,0.4916175,1.84129025,5.4975,68.01316675,389.807319,-77.7,-102.470383,0,0,0,0,169.00802525,256.42794975,-3.9922285,0.209215,201.084,260.50715,0.9343875,-2.6812145,-106.408963,-0.230361,-0.046004,-0.256231,6.395187,4.4121415,0.226315,0.232596,-1.94714,-13.13199,60.94328,-11.42023,251.346375,260.19615,0.315337,-0.313586,-59.649739,-0.0290185,-0.0103265,-0.041491,1.9615065,0.792574,-0.2778005,-0.3558835,-0.282728,-0.03211625,0.11039775,0.31377875,-0.3577495,-0.34479675,-0.262227,-0.183089,0.0113675,0.39648675,-0.5146865,-0.402152,-0.49240125,-0.20816475,-0.09574975,0.250402,-0.20621025,-0.1712525,-0.13291275,-0.0204395,0.190173,0.467762,-1.72317375,-1.49511875,-1.447128,-1.35833075,-1.670019,-1.50300425,-1.59022675,-0.974063,-1.262978,-1.26567525,-2.228037,-0.83265375,-1.4311455,-1.603293,-1.76123475,-1.48529375,-12.79,55.605,0.4375,2.16105,6.5175,68.091,-59.775,-92.45,0,0,0,0,152.275,233.775,0.89077075,-2.312886,-76.124131,-2.8606005,7.834596,7.706194,8.222335,5.64096625
