DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,G_1,G_2,WS
1,13.25,0.147636592,-12.06575,-0.1890875,0.05255,17.057,12.53325,220.29,226.0575,1.2513,39.7625,0.23197,66.79725,98.299,-16.766,-0.2522075,-0.50719,-11.175,-12.685,0.4202625
1,13.75,0.17931027025,-9.1463,0.0346,0.04925,14.835,11.304,221.34,227.95,0.16007,35.43625,0.2288175,66.07825,98.316,-16.55475,-0.2742775,-0.5051225,-11.32425,-13,0.404115
1,14.25,0.13926008825,-11.1225,-0.56957,0.0516,11.8395,8.774875,218.9,230.915,-3.94615,28.0605,0.2313575,66.8375,98.311,-17.1455,-0.2981475,-0.5126125,-11.54225,-12.87325,0.41565
1,14.75,0.10829811325,-10.48425,-0.9682425,0.0455,6.6545,5.424525,220.9,228.8875,-5.7444,16.90925,0.225665,68.758,98.299,-17.19475,-0.331645,-0.6388775,-11.608,-12.9795,0.3979425
1,15.25,0.099385437,-12.811,-0.843625,0.049775,2.2104,2.371275,216.4675,227.2375,-9.1863,8.32285,0.2121,69.1995,98.381,-17.45525,-0.3749825,-0.6620825,-11.68225,-13.0585,0.353085
1,15.75,0.126273675,-10.39475,-1.04501,0.036,0.3832575,0.97039,214.845,223.8525,-12.578,2.54155,0.215795,70.769,98.3235,-18.577,-0.4012,-0.672255,-11.68925,-13.153,0.32602
1,16.25,0.203272131,-14.99275,-1.648425,0.037175,0,0.2346425,213.2675,217.405,-14.47725,0.336415,0.2086975,73.051,98.27275,-19.3875,-0.391855,-0.6572025,-11.79075,-13.1835,0.3014825
1,16.75,0.174546297,-11.625,-2.30035,0.038375,0,0.11958,210.7125,215.8975,-12.6065,0.02734575,0.200155,71.4915,98.2895,-19.9595,-0.4001875,-0.6332325,-11.86575,-13.172,0.3107075
1,17.25,0.15954342325,-10.641,-1.67585,0.0441,0,0.0048202,211.705,218.8025,-11.122,0.005235425,0.18587,73.6315,98.3135,-19.94925,-0.4047125,-0.62597,-11.92825,-13.38025,0.3330275
1,17.75,0.272442165,-14.72,-1.6936,0.04575,0,0.010801575,210.3325,218.3475,-11.1415,0.00238135,0.1823275,74.34225,98.34125,-20.7785,-0.4154225,-0.639095,-11.89725,-13.375,0.29868
1,18.25,0.173886934,-15.4545,-1.49965,0.049125,0,0.01835825,211.0825,216.65,-14.53075,0.001251825,0.1864625,71.9875,98.307,-20.85975,-0.426835,-0.638515,-11.8505,-13.405,0.3422725
1,18.75,0.125725716,-17.732,-0.59201,0.0436,0,0.0092645,208.175,217.115,-14.39625,5.68e-05,0.1774525,70.337,98.293,-21.279,-0.4275425,-0.60588,-11.79375,-13.492,0.3220425
1,19.25,0.326164036,-19.60375,-1.081775,0.0484,0,0.0779155,207.415,219.85,-15.52,0,0.1804475,71.65975,98.28975,-22.52375,-0.4236625,-0.6223525,-11.74625,-13.603,0.3223125
1,19.75,0.2616622455,-12.757,-1.1958,0.0404,0,0.06198475,207.2375,217.8925,-15.2025,0,0.1770625,70.56875,98.284,-22.70875,-0.454925,-0.6947825,-11.769,-13.526,0.287525
1,20.25,0.162099764,-16.0955,-0.910765,0.04305,0,0.09388025,207.18,214.35,-14.9445,0.0001575625,0.1786325,71.57975,98.296,-22.6965,-0.4357725,-0.7078925,-11.80025,-13.47025,0.332925
1,20.75,0.17092293,-13.25,-2.13485,0.0393,0,0.2158775,210.09,216.2825,-16.252,0,0.1796325,71.0715,98.3195,-22.86475,-0.46797,-0.7001,-11.82575,-13.433,0.3391025
1,21.25,0.19192049875,-17.2505,-1.46945,0.0464,0,0.153805,208.8375,214.4875,-15.136,0,0.1677525,72.1925,98.3455,-22.83975,-0.453385,-0.70019,-11.8565,-13.47225,0.3186825
1,21.75,0.135220754,-16.024,-0.47563,0.045825,0,0.1304725,206.42,214.18,-13.65025,0,0.180375,72.51775,98.36225,-22.805,-0.458375,-0.7287075,-11.865,-13.385,0.329685
1,22.25,0.180156204,-15.604,-1.5029,0.044625,0,0.169985,205.7925,214.23,-15.02825,0,0.17463,72.248,98.36325,-22.811,-0.4442825,-0.7369325,-11.86775,-13.37225,0.330555
1,22.75,0.16545511,-18.943,-2.505375,0.0445,0,0.138275,206.565,213.48,-15.886,0,0.17171,72.45775,98.402,-23.103,-0.43906,-0.7568575,-11.866,-13.351,0.32953
1,23.25,0.178030722,-18.637,-1.6601,0.0448,0,0.0951145,207.8125,215.55,-17.4585,0,0.17552,71.7325,98.3985,-22.97225,-0.46582,-0.721115,-11.86525,-13.471,0.3077975
1,23.75,0.14216314175,-17.958,-2.57835,0.0454,0,0.0633595,204.865,214.405,-17.4715,0,0.17088,70.796,98.398,-22.961,-0.465035,-0.7297525,-11.85675,-13.42625,0.29577
2,0.25,0.128296466,-13.8965,-1.65275,0.03305,0,0.411255,192.43,199.905,-22.03225,0,0.152135,70.5525,98.6415,-26.5075,-0.7566725,-1.096175,-11.38325,-10.784,0.3085575
2,0.75,0.1426272675,-12.2555,-0.4614,0.034925,0,0.306395,193.415,200.14,-22.3825,0,0.1426675,69.212,98.626,-26.5505,-0.777325,-1.13055,-11.4885,-10.7675,0.3129975
2,1.25,0.183596484,-20.945,-1.07776,0.03585,0,0.226155,193.68,201.1725,-21.85875,0,0.142685,70.23475,98.6365,-26.96375,-0.8110275,-1.18495,-11.73925,-10.84525,0.298565
2,1.75,0.151235021,-13.7805,-0.9441,0.0366,0,0.2809325,193.96,199.825,-21.2665,0,0.14502,68.39025,98.623,-26.90425,-0.8273925,-1.2046,-11.66975,-10.88825,0.31308
2,2.25,0.13757247275,-12.44725,-1.0397,0.037875,0,0.20351,193.715,197.575,-22.06125,0,0.144695,69.44575,98.618,-26.91025,-0.8224025,-1.210825,-11.619,-10.91825,0.3083475
2,2.75,0.0987,-18.069,-1.9689,0.037675,0,0.2604375,193.1475,197.54,-22.34525,0,0.144,69.66875,98.624,-27.23975,-0.8558375,-1.22515,-11.55625,-10.94575,0.299225
2,3.25,0.0973,-14.2695,-1.3065,0.03305,0,0.2065825,193.8075,197.93,-20.385,0,0.13293,68.2225,98.681,-27.23525,-0.870465,-1.262875,-11.50525,-10.96725,0.3026425
2,3.75,0.1729427225,-12.5655,-1.1415,0.03475,0,0.2497175,191.355,197.435,-18.9475,0,0.133595,68.57,98.7075,-27.26775,-0.886205,-1.284575,-11.47725,-10.987,0.30759
2,4.25,0.1146175425,-10.99275,-1.4289,0.0363,0,0.28952,189.1625,194.805,-18.9325,0,0.126915,69.192,98.714,-27.08075,-0.83098,-1.26465,-11.48425,-11.03625,0.30006
2,4.75,0.15672212775,-19.4895,-1.6274,0.0324,0,0.2929525,188.5,192.8525,-19.3095,0,0.1299225,68.73275,98.675,-27.5815,-0.823995,-1.187275,-11.48825,-11.0825,0.3072225
2,5.25,0.0942,-8.5028,-0.98965,0.033475,0,0.3012725,188.595,192.2525,-19.248,0,0.133735,69.355,98.644,-28.2335,-0.8011475,-1.181225,-11.50525,-11.00825,0.30792
2,5.75,0.101188418,-9.024,-2.1184,0.0369,0,0.247215,186.8975,192.385,-18.97925,0,0.1173825,69.195,98.67575,-28.79175,-0.790615,-1.20835,-11.525,-10.9465,0.309705
2,6.25,0.1482729265,-12.325,-0.642905,0.0292,0,0.2572775,188.8175,194.0075,-19.07425,0,0.135815,68.66025,98.623,-27.99225,-0.7875775,-1.1916,-11.54525,-10.8925,0.3095
2,6.75,0.0858,-7.010025,-1.0625,0.033825,0,0.1168575,187.425,194.475,-18.101,0,0.128255,68.9365,98.65375,-28.111,-0.8407925,-1.204725,-11.549,-10.8835,0.2993125
2,7.25,0.120750148,-9.553825,-1.7592,0.0331,0,0.1746525,186.3525,195.36,-17.76675,0,0.1375475,68.975,98.65275,-28.059,-0.819645,-1.226675,-11.563,-10.81875,0.30403
2,7.75,0.1161677415,-4.1436,-0.76728,0.03565,0,0.3038575,188.4775,194.9875,-17.7275,0,0.12498,70.33475,98.655,-27.823,-0.812835,-1.23955,-11.5675,-10.83775,0.3078425
2,8.25,0.11698194975,-10.7705,-1.097225,0.04135,0,0.4845575,190.1775,193.7425,-15.5455,0.0378165,0.128785,70.45625,98.62375,-28.26675,-0.8005,-1.2278,-11.5845,-10.90725,0.3212225
2,8.75,0.0881,-7.1231,-1.282985,0.0337,0.00681015,1.0362,189.975,197.015,-15.831,0.943855,0.125975,69.499,98.6385,-28.51175,-0.82616,-1.253975,-11.58375,-10.913,0.29438
2,9.25,0.1585716905,-7.9605,-0.73744,0.033175,3.20825,3.3801,191.445,197.5725,-10.9925,8.16045,0.1426975,68.228,98.747,-27.71425,-0.83564,-1.260125,-11.59925,-10.96825,0.2928775
2,9.75,0.19445955975,-9.98225,-0.81974,0.0368,11.473,8.327925,192.795,199.76,-7.71195,25.14725,0.1621675,66.30175,98.86025,-25.93875,-0.8156775,-1.25645,-11.54425,-11.01775,0.3223
2,10.25,0.241627085,-22.8665,-1.2391,0.03335,26.33925,16.24,196.375,205.04,-3.150125,49.45675,0.182055,65.3355,98.865,-24.2935,-0.8069325,-1.2319,-11.47175,-11.04775,0.34687
2,10.75,0.1742965415,-18.5415,-1.374885,0.0517,52.53975,25.109,202.125,210.3775,11.1555,80.261,0.197725,62.48775,98.879,-21.6,-0.7323675,-1.1602,-11.446,-11.05575,0.375225
2,11.25,0.184087053,-11.35975,-0.23958,0.06565,82.575,38.82775,206.05,216.3,24.206,122.5375,0.238695,60.94275,98.915,-19.55,-0.69503,-1.0913,-11.42975,-10.99525,0.4352375
2,11.75,0.1236887065,-9.398,-0.869205,0.0722,98.72225,46.97525,209.275,224.75,30.27475,152.415,0.308475,55.95625,98.878,-17.51575,-0.602575,-1.0518,-11.37725,-10.928,0.51059
2,12.25,0.1206338165,-9.549,-0.23243,0.0764,99.7605,49.61275,210.14,226.6975,32.589,156.665,0.3919025,53.44825,98.845,-17.44425,-0.5806425,-1.000295,-11.25775,-10.77575,0.5242525
2,12.75,0.155734525,-8.2292,-0.13516,0.08675,119.495,57.84875,211.635,226.97,33.81675,183.655,0.4372675,51.014,98.85875,-16.64525,-0.54985,-1.0102225,-11.22275,-10.74475,0.63236
2,13.25,0.103387958,-6.038825,-0.189945,0.08475,130.5875,62.0955,211.0625,229.43,38.03525,188.4675,0.521285,49.98575,98.8265,-16.3825,-0.55291,-0.950715,-11.271,-10.6835,0.66969
2,13.75,0.12571638225,-9.961,-0.420205,0.10738,124.74,63.65625,210.18,228.8725,31.11675,188.1525,0.5265125,51.0405,98.837,-16.32925,-0.5541975,-0.9617,-11.2725,-10.87575,0.683845
2,14.25,0.11886100625,-12.73925,-0.43392,0.0961,114.845,58.77225,211.14,231.05,25.3635,184.5575,0.5234475,50.59775,98.809,-16.12675,-0.5508375,-0.9716,-11.4115,-10.894,0.7687225
2,14.75,0.10462246,-11.425,-0.89399,0.0806,95.6565,52.251,212.455,234.94,17.0045,151.145,0.5456975,49.237,98.8015,-15.77525,-0.5997,-0.99563,-11.3575,-10.903,0.7074875
2,15.25,0.0948,-13.243,-0.7272,0.0757,70.431,40.93725,211.85,229.66,7.17035,111.1775,0.5260075,49.4465,98.821,-15.3715,-0.62615,-1.0221825,-11.45125,-10.89575,0.5642825
2,15.75,0.1175336075,-15.15225,-0.71203,0.07495,44.121,24.8175,213.98,231.555,-3.99895,73.86825,0.4519475,49.933,98.825,-15.14975,-0.71585,-1.0572,-11.573,-10.95625,0.549485
2,16.25,0.1261603285,-15.999,-0.94019,0.0429,14.43675,10.7505,212.6325,225.515,-22.68575,38.40125,0.365495,52.71325,98.809,-15.87625,-0.7747925,-1.142075,-11.59175,-10.93975,0.40043
2,16.75,0.125038676,-13.6585,-1.20725,0.034575,3.100475,3.600675,209.345,221.19,-25.48125,16.781,0.2783775,55.5175,98.82,-17.55125,-0.8425925,-1.200825,-11.4395,-10.92725,0.2773075
2,17.25,0.14478719975,-19.432,-0.9922175,0.0308,0,0.99183,204.035,216.9925,-28.9475,3.9477,0.2448175,61.936,98.76725,-19.83625,-0.85444,-1.198275,-11.60225,-10.9075,0.27654
2,17.75,0.16367777075,-17.017,-1.1589,0.032325,0,0.09667575,197.87,213.31,-28.5155,0.3066075,0.181175,65.82525,98.7155,-21.18625,-0.8077175,-1.1919,-11.63825,-10.8945,0.26461
2,18.25,0.08365,-10.718,-1.26725,0.032,0,0,194.37,210.685,-27.85,0.0398325,0.1571925,70.23175,98.77375,-22.27375,-0.7155275,-1.145625,-11.654,-10.887,0.26267
2,18.75,0.0929,-9.33505,-1.307275,0.029,0,0,192.2375,207.4925,-26.00025,0.01053925,0.1520875,70.51225,98.77175,-23.143,-0.7329875,-1.08175,-11.6555,-10.8625,0.2478775
2,19.25,0.132289362,-9.754,-1.53335,0.03075,0,0.0627695,190.135,206.3625,-25.3135,0.007717575,0.1412525,70.92425,98.75275,-24.051,-0.7662075,-1.130925,-11.5115,-10.84025,0.25469
2,19.75,0.1454545455,-8.403825,-1.61375,0.0275,0,0.1761225,189.625,205.74,-24.406,0.00396505,0.14567,70.81875,98.749,-24.42675,-0.7473025,-1.14755,-11.52025,-10.8255,0.2621325
2,20.25,0.166350096,-15.4055,-1.742475,0.0283,0,0.2713425,189.295,205.5625,-23.489,0.002399275,0.1618775,70.1985,98.7185,-24.6955,-0.784265,-1.1268,-11.52675,-10.80525,0.2891675
2,20.75,0.178243238,-17.3315,-2.14525,0.033,0,0.401055,191.7125,204.66,-22.767,0.0007083525,0.1526675,68.9565,98.725,-24.757,-0.799185,-1.10295,-11.52725,-10.77875,0.31076
2,21.25,0.2190420675,-24.227,-1.516275,0.028875,0,0.3232425,191.3275,203.775,-22.19975,0,0.1566725,68.8735,98.724,-24.87975,-0.8086825,-1.0822,-11.532,-10.7775,0.28948
2,21.75,0.151755186,-16.2795,-1.63885,0.033975,0,0.2747175,191.63,204.63,-22.127,0,0.14695,67.72475,98.70775,-24.94275,-0.7882775,-1.098625,-11.53825,-10.786,0.2924575
2,22.25,0.19935738725,-20.0195,-1.794725,0.0367,0,0.2884675,189.645,203.85,-22.104,0,0.14746,68.1335,98.7015,-25.22425,-0.77487,-1.09965,-11.55175,-10.79225,0.31204
2,22.75,0.08785,-10.15085,-1.701625,0.032775,0,0.2363475,189.51,202.8975,-23.222,0,0.1557525,69.1015,98.692,-25.4215,-0.762115,-1.1028,-11.54825,-10.74875,0.28625
2,23.25,0.10105504125,-14.066,-1.7683,0.0333,0,0.319475,190.01,202.925,-23.508,0,0.1487325,70.3005,98.6655,-25.54125,-0.8112125,-1.10525,-11.563,-10.719,0.3145375
2,23.75,0.210777953,-11.45875,-1.789725,0.037075,0,0.27149,188.87,202.4825,-22.823,0,0.1498275,68.50025,98.6705,-25.39225,-0.776565,-1.11445,-11.568,-10.7005,0.319335
3,0.25,0.1829783495,-17.06875,-1.2427,0.03215,0,0.1961575,209.065,224.7925,-27.507,0,0.201455,67.87625,98.64575,-17.30925,-0.348505,-0.6403375,-5.726825,-5.8347,0.27674
3,0.75,0.1272820605,-15.7345,-0.90689,0.03345,0,0.2558125,207.74,225.8,-26.68275,1.665e-05,0.18693,69.478,98.6295,-17.44575,-0.3942325,-0.729965,-5.56215,-5.771075,0.298395
3,1.25,0.1430707195,-15.5785,-0.9369,0.0409,0,0.1317025,206.215,225.655,-27.0765,0,0.1863525,69.80475,98.621,-17.8655,-0.4218825,-0.6965275,-5.6579,-5.96405,0.28517
3,1.75,0.1461271895,-12.35,-0.97068,0.03265,0,0.24319,203.02,222.17,-25.6625,0,0.19286,69.151,98.55225,-18.51325,-0.4318725,-0.7215425,-5.5794,-6.13225,0.2837925
3,2.25,0.1953078535,-26.2905,-1.1643,0.03415,0,0.1188075,203.09,220.7225,-25.6535,0,0.1786,70.608,98.56175,-18.77175,-0.42337,-0.687515,-5.698325,-6.254775,0.28612
3,2.75,0.14786970375,-15.458,-0.90548,0.034025,0,0.158105,204.88,219.6675,-25.499,0,0.1852525,71.833,98.56,-19.12725,-0.4151275,-0.7055825,-5.66485,-6.298625,0.2747675
3,3.25,0.129320564,-16.826,-1.0493,0.0316,0,0.192495,201.975,218.9675,-24.6275,0,0.18835,73.18775,98.5425,-18.966,-0.3945825,-0.70534,-5.67055,-6.342075,0.2705425
3,3.75,0.05375,-14.69175,-0.858605,0.033,0,0.1587575,203.64,217.74,-24.113,1.86e-05,0.1768525,72.4345,98.555,-19.35925,-0.3955125,-0.7214,-5.661625,-6.297425,0.2801975
3,4.25,0.06615,-10.05205,-0.29533,0.030975,0,0.1754675,204.34,215.3675,-23.585,0,0.16484,72.05725,98.589,-20.03075,-0.397685,-0.6928575,-5.577425,-6.336175,0.2662425
3,4.75,0.10931847,-10.599575,-0.8766,0.036925,0,0.204345,203.71,212.9275,-23.192,0,0.1631075,73.18975,98.582,-20.13675,-0.3959525,-0.67611,-5.583925,-6.311025,0.2890075
3,5.25,0.13059852,-14.123,-0.90269,0.0387,0,0.2209025,202.995,212.1375,-22.0415,0,0.15609,74.1035,98.5795,-20.428,-0.4076975,-0.682775,-5.58925,-6.2921,0.28254
3,5.75,0.19461490125,-15.515,-0.8025225,0.03325,0,0.2568575,204.08,214.31,-20.594,0.0039579,0.1647,73.509,98.58625,-20.431,-0.413035,-0.7119475,-5.6342,-6.29085,0.2887475
3,6.25,0.0883,-13.86975,-0.5790325,0.031925,0,0.2766075,202.0925,213.2625,-19.61175,0.0106655,0.1422825,71.7815,98.606,-21.1185,-0.3890175,-0.6786875,-5.61015,-6.303425,0.28593
3,6.75,0.09938968975,-9.598875,-0.531005,0.0346,0,0.4009525,200.415,212.6875,-15.714,0.08740925,0.15356,71.8735,98.625,-21.38025,-0.382695,-0.68907,-5.610375,-6.3049,0.2837975
3,7.25,0.193450628,-17.6535,-0.5476925,0.03485,0.6916525,1.29775,198.1425,215.8175,-11.07755,2.29085,0.1937,70.51075,98.63525,-20.692,-0.3922125,-0.729495,-5.6042,-6.31045,0.2885575
3,7.75,0.1341313225,-12.461,-0.495245,0.0331,5.943175,5.073225,199.69,218.67,-6.854575,15.39325,0.2017025,67.7955,98.6285,-20.136,-0.379425,-0.749695,-5.59105,-6.32465,0.2958425
3,8.25,0.2133174835,-14.4785,-0.49128,0.040025,27.717,14.57925,206.1,223.3775,3.4888,46.43225,0.2294575,61.66575,98.64125,-17.75425,-0.3831325,-0.706245,-5.591725,-6.330575,0.332725
3,8.75,0.0935,-10.4565,-0.39084,0.050775,57.99225,28.815,207.1125,237.2625,17.34325,91.36575,0.321345,56.054,98.641,-15.971,-0.37475,-0.68488,-5.579275,-6.345625,0.4226775
3,9.25,0.192131097,-7.086825,0.0797,0.057325,81.87175,47.4075,214.1225,240.2825,20.87125,147.2975,0.41426,52.79775,98.65475,-14.12275,-0.2938875,-0.57667,-5.36625,-6.350425,0.4326425
3,9.75,0.114162863,-5.6249,0.24732,0.0834,97.183,57.44525,213.61,246.975,32.54275,205.66,0.6198125,47.7735,98.671,-12.263,-0.2420325,-0.544715,-4.853875,-6.35135,0.54961
3,10.25,0.0235,-4.3978,1.0217725,0.0863,144.96,81.8405,215.91,252.905,45.968,270.7475,0.8298225,43.861,98.6345,-11.282,-0.1742425,-0.5003225,-5.0829,-6.363475,0.614525
3,10.75,-0.125737986,3.116525,2.2625,0.1103,157.52,100.605,218.6025,256.5825,58.804,333.125,0.8402575,40.78125,98.61225,-9.963175,-0.212865,-0.4822675,-4.97855,-6.419475,0.72058
3,11.25,-0.047275,3.705375,2.10515,0.115795,197.44,115.37,220.42,258.98,65.778,404.27,1.0111,40.132,98.59175,-9.5732,-0.21227,-0.49151,-5.450075,-6.4294,0.86353
3,11.75,-0.0683,3.7173,2.8392,0.11556,215.2375,144.81,223.5475,264.36,70.57925,479.57,1.1538,38.241,98.582,-9.3081,-0.18378,-0.46046,-5.1694,-6.4275,0.87129
3,12.25,-0.121977663,5.002775,4.636225,0.128195,244.15,142.89,226.2,269.94,76.867,488.03,1.1999,35.986,98.585,-8.7911,-0.2182,-0.44842,-5.090675,-6.4876,1.031
3,12.75,-0.1417374575,5.01515,3.780675,0.1312275,230.69,146.29,226.0525,272.3325,64.16275,501.63,1.267875,35.589,98.618,-8.273525,-0.1146875,-0.4282075,-4.8756,-6.430675,1.035175
3,13.25,-0.15903796,4.659125,4.9012,0.132385,229.81,145.14,228.135,273.2675,75.007,499.985,1.426675,32.95225,98.624,-7.8335,-0.087447,-0.4238725,-5.038225,-6.3745,1.10595
3,13.75,-0.18627539325,3.1651,4.0977,0.1402,219.9675,154.14,228.8625,274.17,73.1245,529.74,1.5624,32.928,98.6015,-7.356,-0.0808395,-0.429635,-5.1869,-6.39175,1.1662
3,14.25,-0.232522398,2.00005,4.6907,0.14652,208.685,129.115,229.945,275.665,64.062,458.0975,1.68185,32.31625,98.568,-6.885675,-0.10913,-0.4234225,-5.33625,-6.49315,1.145975
3,14.75,-0.236542921,-1.0899,4.0532,0.1407725,199.09,121.96,229.745,274.995,49.962,408.43,1.68895,31.7355,98.57275,-6.8915,-0.154,-0.4369,-5.53735,-6.72845,1.276
3,15.25,-0.0877,-5.655625,4.0248,0.1432725,160.47,105.13,228.93,277.38,34.45225,357.4,1.6465,30.956,98.5505,-6.8581,-0.17526,-0.41489,-5.926925,-6.9168,1.2105
3,15.75,0.0031175,-8.69605,3.42965,0.13569,138.8475,82.676,230.26,276.53,22.89925,287.87,1.6534,32.666,98.5475,-6.5764,-0.19445,-0.43433,-6.451,-6.9248,1.1153
3,16.25,0.030275,-12.9485,2.9505,0.14269,104.6675,63.934,231.0075,273.39,9.04955,224.15,1.7333,32.297,98.5505,-5.8489,-0.24396,-0.49457,-6.8621,-6.9583,1.1841
3,16.75,0.0438,-14.59925,2.12935,0.1284,78.8565,45.338,228.6175,270.84,3.7943,155.04,1.6894,33.428,98.54125,-5.8847,-0.33824,-0.59354,-6.964425,-7.0882,1.1277
3,17.25,0.06445,-16.02275,1.038675,0.108255,52.8525,31.292,227.9375,265.04,-8.2122,101.35,1.53,35.386,98.53275,-6.0944,-0.41337,-0.59788,-7.17335,-7.1143,0.95211
