DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,TS_6,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TAU
1,6.75,411.301386,6.2912855,2256.4121855,0.218111,10.519253,-23.160813,-3.0064285,0.41721275,0.05991925,0.2045855,0.061117,101.92175,89,1.056,0.224825,5.82755475,0.1608245,5.642333,5.760333,5.102,5.334,6.771333,11.2,-21.555821,0,0,-2.463768,0.384615,294.948986,315.802993,-0.063829
1,7.25,410.729261,6.221739,2275.003745,0.521629,10.1817675,-23.55321325,-1.31425875,0.44908375,0.06358825,0.20818975,0.0607255,101.937,89.6,1.011,0.2233015,5.946211,0.152409,5.6364165,5.74175,5.0955,5.31475,6.72799975,11.2,-19.967101,3.125,0.425532,0.144928,0.538462,295.02417225,315.50880525,-0.046265
1,7.75,410.7395455,6.468329,2303.811807,0.79141,14.446226,-20.635384,-1.0460235,0.45608575,0.067634,0.22535,0.06939275,101.95025,89.875,1.44525,0.23029875,5.62802475,0.153662,5.595083,5.70725025,5.102,5.31475,6.72074975,11.2,-1.98808075,26.5625,1.276596,12.31884025,1.769231,296.7744835,317.36328025,-0.059835
1,8.25,415.385135,6.782152,2217.882643,0.653419,18.87295775,-14.998897,0.478702,0.538853,0.083026,0.2262625,0.1040035,101.984,87.9,2.77625,0.25574475,6.16171825,0.18498,5.589583,5.659083,5.09083325,5.321,6.72033325,11.206,19.07250375,72.0833335,3.617021,34.90942,4.307692,299.91237725,324.4349635,-0.0659095
1,8.75,413.9052245,7.03421475,2190.928199,1.34026,31.563918,-6.26211,19.1143225,0.63756275,0.11696,0.2602015,0.1409855,102.01425,83.1,4.347,0.355549,7.64376675,0.20062525,5.672667,5.703667,5.067,5.308,6.774667,11.2,47.429595,129.010417,6.382979,62.03,7.153846,301.652405,333.236164,-0.088688
1,9.25,414.913648,7.468801,2135.163402,0.6841425,19.71366225,13.704406,41.8844105,0.7461755,0.14748125,0.32695975,0.17354425,102.017,76.27,5.612,0.603143,9.70705425,0.261962,5.707,5.716667,5.036333,5.296667,6.777,11.2,79.334255,194.99083325,9.787234,103.04,10.538462,303.299459,341.56612,-0.11829
1,9.75,413.62300575,7.68399925,2102.28268925,0.740095,24.817183,46.49389475,49.633055,0.806779,0.158684,0.375039,0.194418,102.032,71.79,6.611,0.858142,10.915102,0.302746,5.71,5.718667,5.042667,5.282,6.778667,11.2,108.552351,289.89583325,13.829787,139.347826,14.307692,294.765226,348.335805,-0.1472145
1,10.25,411.0150805,7.770896,2057.9140485,1.333935,30.2970055,66.403498,56.61394,0.842545,0.167112,0.408088,0.209188,102.027,65.41,7.217,1.019804,12.031081,0.32350875,5.715667,5.712667,5.073,5.308,6.778667,11.2,127.475826,315.93750025,17.659574,152.826087,17.461538,295.264098,354.882352,-0.17868225
1,10.75,409.853156,7.9238285,2048.045143,1.078996,26.55075125,82.419432,52.13146125,0.862365,0.182121,0.428598,0.228231,102.027,61.14,8.0159,1.392244,12.63331,0.335903,5.748333,5.740333,5.083667,5.308,6.779333,11.2,142.214479,371.354167,21.489362,179.927536,19.692308,299.044458,359.098424,-0.1619745
1,11.25,409.118817,7.955087,2015.010343,0.975288,28.2495155,70.77631125,53.0960715,0.890973,0.183895,0.47173,0.242935,101.981,57.39,8.49,1.783791,13.447485,0.37298475,5.786667,5.763,5.081,5.308,6.772,11.2,156.24624,408.9583335,26.382979,197.463768,23.923077,302.168456,363.474699,-0.1615275
1,11.75,407.7664895,7.8198605,1995.867056,1.318744,30.74941775,105.5625745,57.198683,0.83945,0.190945,0.479215,0.243087,101.917,53.959,9.02,2.19454,14.17419,0.3965305,5.793333,5.757667,5.070333,5.308,6.759667,11.2,179.756945,471.40624975,30.851064,229.710145,26.153846,304.694274,367.603148,-0.16361425
1,12.25,407.64097,7.989328,1987.003825,1.2066225,34.938507,85.53139525,47.09511225,0.815019,0.186103,0.503355,0.246256,101.9205,51.015,9.665,2.467055,15.004385,0.412587,5.9586665,5.928333,5.0718335,5.339,6.8258335,11.2,180.7747365,467.76041675,30.212766,230.8585505,25.307692,308.075987,371.645872,-0.16069475
1,12.75,406.480719,7.88184575,1977.912612,1.49502325,28.096927,72.813886,43.2012315,0.863407,0.192957,0.506903,0.251506,101.8395,48.71,10.073,2.914854,15.560585,0.397224,5.884,5.766,5.059667,5.334,6.794333,11.2,189.076013,509.3229165,34.042553,250.434783,29.538462,305.8122,373.029346,-0.15770325
1,13.25,405.460423,7.922436,1981.5340805,1.125502,34.8946545,108.6771365,34.8801395,0.888663,0.194523,0.507592,0.258098,101.81825,46.59,10.39,3.117762,15.947062,0.390209,5.957333,5.788667,5.076,5.334,6.800667,11.2,176.089937,472.96874975,32.978723,238.405797,28.538462,306.826215,374.4961,-0.16404
1,13.75,404.573087,7.835308,1977.31572475,1.00530625,30.7344365,100.2825825,36.59948475,0.85847,0.200194,0.50234,0.254034,101.816,45.62,10.62,3.254273,16.546325,0.3597265,6.038667,5.875333,5.083,5.334,6.803,11.2,151.993539,439.84374975,30.638298,216.666667,25.846154,306.975501,375.106186,-0.1579765
1,14.25,403.77382675,7.825227,1968.14581525,1.008677,29.1647,106.25534575,24.6954235,0.88739,0.190358,0.494953,0.238741,101.811,45.04,10.5,3.68772,16.85842,0.29448675,6.107,5.948333,5.096,5.36,6.805667,11.2,126.003913,380.20624975,26.382979,182.246377,22.615385,306.631057,374.511828,-0.1615345
1,14.75,403.860923,7.9139135,1964.6150375,0.81695975,24.46566175,64.293924,14.387134,0.897166,0.188362,0.467831,0.234076,101.81375,43.72,10.58,3.702436,16.98199,0.24583625,6.128,6.013,5.062333,5.335,6.803,11.2,94.021432,314.4270835,21.489362,154.057971,18.076923,305.712422,373.712308,-0.1568495
1,15.25,403.526143,7.841814,1963.32642375,1.15328925,26.534688,46.889006,16.669177,0.918454,0.178644,0.41538,0.207057,101.80725,43.11,10.79,3.785545,16.982815,0.2080895,6.128,6.07,5.05,5.323333,6.801333,11.2,59.376937,249.010417,18.297872,129.637681,15.461538,304.164032,371.666579,-0.137295
1,15.75,403.93114525,7.808402,1969.69745475,0.934284,27.3837825,5.406306,11.270488,0.875557,0.160076,0.34306,0.180639,101.7995,43.3,10.66,3.493677,16.837658,0.16230325,6.128,6.147333,5.074333,5.35,6.801,11.2,27.605408,179.89583325,12.553191,86.73913,10.769231,300.273484,368.015426,-0.117375
1,16.25,404.684465,8.059012,1983.399834,0.575031,11.53868625,-10.0926995,-1.494953,0.732585,0.115288,0.253385,0.134416,101.805,46.5,10.34,3.259231,16.527071,0.149386,6.153,6.163,5.092333,5.369,6.807333,11.2,-3.699099,97.65624975,6.595745,46.666667,5.923077,297.377116,362.017619,-0.08578175
1,16.75,406.23582225,8.31712175,2017.847473,0.4866355,8.7997215,-26.30630225,-1.210802,0.578807,0.070722,0.187493,0.076335,101.7785,52.15,9.43,2.468503,15.706922,0.183907,6.153,6.177333,5.102,5.36,6.816,11.2,-38.811242,34.583333,2.765957,13.623188,2.153846,294.723006,356.181698,-0.0475905
1,17.25,407.42932825,8.3745845,2066.82835,-0.05509375,5.72580225,-23.18074225,-2.550171,0.51177,0.050209,0.17921,0.047649,101.7795,60.234,8.24,1.992059,14.932167,0.237057,6.128,6.206,5.102,5.385,6.819,11.2,-58.236651,3.333333,0.425532,-1.449275,0,291.000231,347.781826,-0.0340665
1,17.75,411.092898,8.08235875,2108.3997075,-0.401099,-8.9790405,-18.73278225,-2.2884265,0.475237,0.047161,0.180645,0.04534,101.7805,66.55,7.406,1.504786,13.68386,0.23178,6.153,6.212667,5.102,5.385,6.824333,11.2,-59.263258,0,0,-3.913043,0.076923,287.954322,340.66806,-0.0323465
1,18.25,413.0463385,8.074715,2175.092372,-0.011636,1.821737,-14.733229,-3.09305,0.489911,0.058259,0.204944,0.050198,101.80125,71.2,6.912,1.296309,13.116498,0.224808,6.179667,6.225333,5.073667,5.354667,6.827333,11.2,-55.670352,0,-0.212766,-3.478261,0.384615,287.867315,337.3835,-0.028074
1,18.75,414.030532,8.29933575,2190.7843085,-0.1548175,1.640905,-10.5263755,-2.831545,0.470114,0.055053,0.205872,0.047693,101.811,74.842,6.547,1.134637,12.720533,0.220078,6.208,6.214667,5.05,5.337667,6.827333,11.2,-53.869042,0,-0.212766,-3.115942,0.461538,287.005399,334.794922,-0.039462
1,19.25,415.235625,8.194355,2191.43119925,0.6376565,4.76657975,-23.155382,-2.831126,0.418482,0.056061,0.210004,0.042753,101.8255,76.82,6.089,1.011529,12.281899,0.226123,6.153,6.218,5.05,5.344333,6.826667,11.2,-52.335984,0,0,-3.043478,0.384615,286.349318,333.05755,-0.041519
1,19.75,416.27751875,8.252049,2204.889758,0.575425,12.185159,-15.78439325,-4.83721425,0.423591,0.061528,0.216487,0.05146,101.83075,78.86,5.749,0.887815,11.880228,0.2254985,6.094333,6.206333,5.05,5.334,6.829333,11.2,-50.928833,0,0,-2.898551,0.384615,285.9328,330.429476,-0.039329
1,20.25,418.191115,8.003762,2213.63601925,0.983391,8.47038525,-20.66205275,-4.534584,0.468354,0.055874,0.201458,0.044278,101.828,80.9,5.388,0.761334,11.484192,0.216859,6.055667,6.193,5.05,5.334,6.832667,11.2,-49.368109,0,0,-2.971014,0.384615,286.833902,329.358019,-0.04302475
1,20.75,416.827456,7.771277,2208.996689,0.48841175,4.570791,-25.89243,-3.314742,0.422804,0.063079,0.217419,0.046891,101.83475,81.8,5.192,0.695436,11.329361,0.2073435,5.922333,6.203667,5.047,5.348,6.834,11.2,-47.697836,0,0,-2.826087,0.461538,287.840016,328.599047,-0.04867175
1,21.25,415.931364,7.6004145,2160.967083,0.728829,-1.742732,-23.526531,-4.2530195,0.40883,0.056317,0.202499,0.045218,101.832,83.059,4.772,0.616854,10.765757,0.2114575,5.888,6.170333,5.024,5.371,6.834,11.18125,-46.608013,0,0,-2.898551,0.461538,290.763997,327.370712,-0.045281
1,21.75,415.1439755,7.6694275,2179.03638425,0.7415995,-17.73689625,-24.965681,-5.1371165,0.414171,0.055548,0.211574,0.04888,101.84225,83,4.7188,0.541382,10.722673,0.20867225,5.842667,6.139333,5.036667,5.385,6.841333,11.2,-46.004459,0,0,-2.681159,0.538462,290.4989,326.588699,-0.0515405
1,22.25,415.810274,7.603467,2188.941161,0.579975,1.8844305,-32.9895115,-3.6869655,0.420841,0.056107,0.199635,0.043788,101.8595,83.7,4.2,0.498867,10.378086,0.21059675,5.84,6.063667,5.031,5.36,6.840333,11.2,-44.650126,0,0,-2.681159,0.461538,292.137129,325.0477,-0.054271
1,22.75,414.8864575,7.516227,2195.000937,0.3256915,8.980784,-30.33506875,-3.89350525,0.486891,0.056572,0.211689,0.04959,101.86975,84.9,4.222,0.459591,9.968176,0.217669,5.866333,6.052333,5.024,5.36,6.842,11.2,-42.617819,0,0,-2.681159,0.538462,292.074638,324.956157,-0.047792
1,23.25,414.8096205,7.32895,2226.808487,0.69567675,11.483913,-42.2772975,-4.825024,0.47075,0.055616,0.207989,0.050996,101.86925,85.3,3.97,0.431543,9.538094,0.2103715,5.899,6.054333,5.05,5.36,6.846,11.2,-40.773827,0,0,-2.826087,0.538462,291.891766,324.442385,-0.051774
1,23.75,413.9080315,7.28314875,2225.354356,0.682383,0.772116,-36.86693775,-3.7792535,0.447023,0.059159,0.214274,0.050203,101.853,85,3.7907,0.402513,9.308975,0.198741,5.877667,6.010667,5.076,5.36,6.844667,11.2,-39.823891,0,0,-2.681159,0.461538,291.152426,324.455218,-0.0489045
2,0.25,409.1499705,7.567238,2052.516641,0.825564,8.546084,-40.145796,-6.091638,0.562075,0.06246225,0.23618175,0.065748,101.59925,78.1525,5.01425,0.8124505,11.82516375,0.237663,6.661,6.7695,6.841917,7.041,7.7415,11.25425,-57.80544275,0,0,-3.26087,0.846154,282.41465525,329.779477,-0.10213
2,0.75,409.740173,7.498966,2039.75156,0.481312,10.997677,-43.0406835,-4.55096,0.61472625,0.06464625,0.2379005,0.068757,101.59,79.1225,4.80675,0.792791,11.63402875,0.23527925,6.661,6.745833,6.84925025,7.041,7.7463335,11.25425,-58.60394625,0,0,-3.423913,0.769231,282.9175595,329.62098775,-0.1080335
2,1.25,409.934976,7.462444,2053.0371495,0.743868,17.2623595,-41.56637,-4.84283975,0.5522315,0.06544325,0.23568025,0.0667935,101.57775,79.355,4.5865,0.7096925,11.43269175,0.23309325,6.67249975,6.750167,6.8334165,7.041,7.75374975,11.25425,-58.30450125,0,0,-3.333333,0.769231,283.34243825,329.48870375,-0.09733725
2,1.75,409.651274,7.169923,2053.78009825,0.79971825,18.101785,-34.63210975,-4.322746,0.560585,0.062595,0.22940725,0.067763,101.5955,79.32,4.45475,0.64844175,11.47791075,0.2299955,6.66083325,6.73749975,6.825417,7.041,7.74924975,11.25425,-58.53292725,0,0,-3.188406,0.846154,283.8625435,328.485399,-0.09311275
2,2.25,407.738903,6.994147,2065.674096,0.651142,11.9893515,-40.25452325,-6.578184,0.535338,0.06688875,0.24021025,0.06757125,101.60225,80.0275,4.218375,0.610582,11.29716125,0.2393505,6.65383325,6.718833,6.834667,7.041,7.7475835,11.25425,-58.242142,0,0,-3.188406,0.75000025,282.12477225,327.57567075,-0.1092225
2,2.75,408.860401,7.0193865,2058.9055225,0.811245,15.348492,-40.853482,-5.629802,0.54585775,0.0724165,0.255784,0.0713295,101.60575,80.085,3.8055,0.60786,11.19514575,0.2356845,6.63075025,6.7156665,6.81166675,7.041,7.7499165,11.25425,-59.49403125,0,0,-3.26087,0.692308,280.6036935,325.949232,-0.088588
2,3.25,408.592092,6.908041,2056.984716,0.522614,17.3194315,-42.542931,-4.024478,0.521866,0.06980325,0.25019025,0.07188175,101.5945,79.955,3.762,0.50468075,10.7402925,0.23479,6.600333,6.705417,6.7929165,7.041,7.7449165,11.25425,-57.606523,0,0,-3.188406,0.769231,281.73564225,325.4977145,-0.08833925
2,3.75,408.8974565,6.7812555,2065.650884,0.7861075,23.2314245,-34.18751675,-4.758866,0.586697,0.07040125,0.2332035,0.0706115,101.588,81.1,3.6145,0.49117425,10.6582565,0.22674525,6.581083,6.69566675,6.76225,7.04033325,7.74966675,11.25425,-57.61754325,0,0,-3.26087,0.769231,281.37245425,324.14854075,-0.07703325
2,4.25,409.34472375,6.4910035,2070.823865,0.853534,12.995114,-39.568402,-5.509535,0.51088025,0.07397075,0.24724425,0.07339575,101.59825,81,3.219,0.44791225,10.73734875,0.22252725,6.55725,6.7021665,6.75683325,7.04041675,7.74508325,11.25425,-58.89445575,0,0,-3.26087,0.769231,281.65691725,323.2160205,-0.06804525
2,4.75,408.722038,6.026795,2067.04191475,0.8397745,18.23396825,-42.99948375,-5.740062,0.52290525,0.070376,0.2428245,0.0673045,101.6035,80.975,3.01095,0.4367635,10.61494975,0.217505,6.52175,6.674833,6.7316665,7.032583,7.74774975,11.279,-53.98369875,0,0,-3.043478,0.846154,282.8301585,322.96006175,-0.075076
2,5.25,407.4778955,6.400909,2068.985966,0.78334475,13.223278,-39.727616,-5.833216,0.5373185,0.0729215,0.22471825,0.06721525,101.62025,81.29975,2.95125,0.4099575,10.36147225,0.2197555,6.4641665,6.624917,6.70858325,7.03124975,7.75058325,11.25425,-52.61899925,0,0,-3.043478,0.846154,283.60515525,323.11315725,-0.08905725
2,5.75,409.22683125,6.161397,2078.793355,0.622609,-13.7318325,-37.3770185,-3.663414,0.575423,0.0683905,0.241173,0.0736595,101.605,81.54975,2.937425,0.41504725,10.270945,0.2150915,6.43033325,6.6175835,6.66374975,7.022083,7.7503335,11.25425,-49.81933825,0,0,-2.971014,0.846154,283.8925745,323.33934775,-0.084259
2,6.25,408.3981365,6.300821,2053.8352,1.052655,9.857706,-35.143361,-4.147138,0.527022,0.075996,0.237503,0.0741225,101.6035,80.51425,2.689,0.38408375,10.2652295,0.1990015,6.40591675,6.57150025,6.62158325,7.019,7.7418335,11.273,-49.01394125,0,0,-3.115942,0.769231,282.193672,321.64328175,-0.0861175
2,6.75,407.626297,6.46545575,2072.400413,0.5707625,11.07828175,-31.759493,-2.01711,0.5554865,0.0719755,0.237955,0.069426,101.61275,80.425,2.60425,0.389636,10.308523,0.21550975,6.35691675,6.5141665,6.61799975,7.02091675,7.74499975,11.26025,-46.737272,0.833333,0.212766,-1.449275,1,283.334859,320.897742,-0.106558
2,7.25,409.4728325,6.4298425,2077.9924535,0.455099,4.3544565,-28.987559,-2.543123,0.5473225,0.071887,0.227227,0.075604,101.6315,79.9175,2.98775,0.41972975,10.1130875,0.1941195,6.3616665,6.47091675,6.61375025,7.0053335,7.7274165,11.273,-25.022614,19.53124975,1.345074,8.36956525,2.28846125,282.90592775,323.271177,-0.108574
2,7.75,408.675326,6.969548,2072.4240585,0.489868,16.1066015,-16.344616,3.55070225,0.5762805,0.0864725,0.2266585,0.097224,101.653,74.165,4.586,0.6161835,10.045641,0.2253615,6.34408325,6.42324975,6.5151665,6.9444165,7.6958335,11.26025,8.23857875,82.5,5.106383,41.992754,6.36538425,282.8002155,331.08973125,-0.123166
2,8.25,407.841685,7.243469,2015.6808575,0.6816255,29.61583325,-5.70632625,22.614396,0.6589405,0.1191705,0.287041,0.144271,101.6775,70.44,5.96275,1.0308185,11.3201865,0.224733,6.382583,6.45049975,6.47483325,6.88833325,7.637333,11.279,49.3260275,178.958333,9.9468085,86.55797125,11.1153845,284.6746565,340.68815775,-0.1556095
2,8.75,408.182119,7.481842,1989.32370825,0.765594,23.6199995,13.74513825,33.76640075,0.924533,0.1646775,0.3618795,0.189112,101.69275,65.53525,7.5175,1.4713205,12.153695,0.26269875,6.5035835,6.545083,6.45575,6.90725,7.642083,11.279,92.94575475,279.58333325,16.06383,134.311594,16.6538465,287.75373275,350.61887225,-0.194479
2,9.25,406.766904,7.70669575,1981.581698,0.300592,28.73067275,44.29128,37.83233275,0.9534495,0.1767545,0.4059975,0.2128725,101.70425,59.185,8.580425,2.0577725,13.118584,0.30536725,6.5261665,6.58066675,6.49650025,6.91966675,7.67874975,11.279,149.89415,383.65333325,23.510638,194.981884,22.44230725,291.08408925,358.6158555,-0.236908
2,9.75,405.061081,7.579146,1966.5043,0.61939275,27.93757275,63.3985345,45.863492,1.0233845,0.1969525,0.483718,0.2352145,101.72,54.26,9.42,2.572253,14.1218485,0.360846,6.635,6.624667,6.520333,6.911,7.7,11.279,198.168794,486.666667,30.851064,253.115942,26.615385,294.474393,366.434238,-0.265467
2,10.25,404.02841775,7.53032725,1956.7018875,0.30013725,23.414072,95.17717125,45.8286225,1.1042345,0.199152,0.5135575,0.2499985,101.73,49.96,10.33,3.319798,15.13032225,0.402455,6.64,6.694,6.566333,6.918667,7.708,11.279,241.01579,592.916667,38.297872,300.57971,34.538462,298.669286,373.584341,-0.26149025
2,10.75,402.8482015,7.289715,1948.6089295,0.741687,25.23716275,97.0557095,43.704986,1.195054,0.216454,0.5607805,0.269933,101.723,47.12,11.05,4.147445,16.1467395,0.444562,6.718,6.735,6.611,6.940333,7.726,11.279,289.3112,719.583333,53.829787,385.942029,46.230769,301.81666,380.197744,-0.249436
2,11.25,402.29861575,7.345546,1943.671545,0.222737,32.937908,120.1890915,41.657257,1.2077145,0.22229,0.5788755,0.2901735,101.699,43.86,11.63,4.607057,16.748468,0.462299,6.805,6.791667,6.636,6.944333,7.732,11.279,294.067038,762.5,52.765957,396.231884,44.692308,304.479355,385.592676,-0.26841125
2,11.75,401.2507785,7.34551475,1941.165113,0.8508715,34.0128425,132.41434425,46.483336,1.2862055,0.241897,0.5877195,0.2869055,101.69225,41.4025,11.855,4.93935925,17.290562,0.4987825,6.8883335,6.89125025,6.6408335,6.9623335,7.7225,11.279,315.58977225,806.58375,60.3723405,417.84420275,51.66017325,307.4146105,388.125726,-0.27133325
2,12.25,400.541758,7.336649,1940.61243775,1.06291625,42.1018435,167.3526,36.58329125,1.27380125,0.23204725,0.60510275,0.29674675,101.668,38.97,12.34,5.504433,17.781108,0.527787,6.966667,6.989,6.680667,6.965,7.742667,11.279,333.188065,910.208333,68.723404,482.028986,58.384615,308.716013,391.859953,-0.27016175
2,12.75,399.423293,7.303699,1937.465089,0.553947,31.241602,211.3414895,35.05517875,1.2152745,0.2351975,0.634155,0.30448325,101.65,37.5275,12.8125,6.19432725,18.20576375,0.5300385,7.03758325,7.07700025,6.75991675,6.9905835,7.749583,11.279,339.71542025,870.4166665,68.1382975,454.61423925,57.76605775,310.22195025,396.3552085,-0.30021725
2,13.25,399.0150755,7.1639245,1933.7358015,1.156696,35.1783765,164.72742,38.5752305,1.18531,0.2428055,0.605817,0.310794,101.619,35.665,13.026,6.641553,18.4782565,0.4982815,7.053,7.114333,6.818,7.007,7.758667,11.279,309.38437,845.625,67.659574,442.536232,58.769231,310.781822,398.363122,-0.3052365
2,13.75,398.9612985,6.961449,1931.8420315,1.338312,34.93132975,185.70517075,30.936554,1.2222665,0.239603,0.61606475,0.30582025,101.572,34.685,13.3375,7.10114575,18.75322325,0.465821,7.064,7.15141675,6.86450025,7.03575,7.7668335,11.279,314.855225,898.958333,71.914894,457.536232,65,313.1009025,397.31264525,-0.3369135
2,14.25,398.2799395,7.067853,1933.27723975,1.396353,33.734952,155.598445,28.1586565,1.20205125,0.22556925,0.60895,0.301049,101.535,34.525,13.35,6.88483225,19.10052475,0.421461,7.073167,7.16616675,6.87025,7.04025,7.75741675,11.279,263.01484525,783.8525,61.91489375,399.112319,53.8846155,312.7767355,396.7800855,-0.303573
2,14.75,398.49272475,7.14331725,1935.816741,0.7185765,28.74545725,101.62475025,16.7689495,1.116762,0.2177,0.581743,0.282699,101.502,33.7775,13.48,6.98511425,19.14229,0.370082,7.09074975,7.196417,6.8765835,7.02249975,7.74641675,11.279,206.70329925,634.8958335,51.489362,314.2210145,44,313.13370475,394.699977,-0.31576775
2,15.25,398.74086075,7.188052,1938.838461,0.4932155,27.504508,77.8825985,15.516904,1.1824935,0.22218225,0.52548425,0.274011,101.49,33.06,13.3025,6.86327425,19.24673925,0.3198245,7.09974975,7.2359165,6.88750025,7.04416675,7.7426665,11.279,154.943866,526.1458335,44.18391475,264.625616,37.82692325,312.534395,388.98305475,-0.271483
2,15.75,399.010273,6.910506,1940.6913385,0.7229455,34.56752375,50.11258625,12.2894875,1.083866,0.213553,0.480213,0.24824,101.48925,32.7275,13.2425,6.47668625,19.085482,0.237359,7.116,7.26608325,6.8976665,7.03883325,7.752417,11.279,101.8333735,390.78124975,32.978723,195.01499975,27.9807695,311.1295295,385.7769455,-0.27678975
2,16.25,398.59831525,6.96438475,1945.035751,0.5984925,22.6744755,18.825916,8.652643,1.06070075,0.18447125,0.405515,0.21470525,101.492,33.26,12.95,6.221344,18.930199,0.195402,7.133667,7.297,6.914,7.066,7.758333,11.279,47.199656,253.333333,21.489362,130.289855,18.384615,307.470085,381.827456,-0.23420175
