DOY2,HR2,USTAR,H,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_3,H2O_1_1_3,CO2_1_2_3,H2O_1_2_3,CO2_1_3_3,H2O_1_3_3,CO2_1_4_3,H2O_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,NETRAD
2,17.75,0.258880025049306,-3.49993973672123,0.687446234281529,424.332382506836,0.555079085505666,419.719792690426,1.20346052671295,419.59032759316,1.29285982722086,419.793453969961,1.30572571246978,421.326356062706,1.36479426901665,7.74615590489877,-8.27981448469714,0.363924471372095,4.86,5.0425,-7.1404,-18.72,-8.4558,-7.3552,102.7837325,82.82,0.4642,-13.81,-10.52,-11.815,4.45,1.5,5.7,3.355,237.75,237.35,245.25,250.45,5.61,4.585,3.88,4.71,4.845,-0.16,0.13,0.12,-11.2125,-10.935,-9.4075,-9.988,-9.3795,-8.3455,-7.4205,-6.712,-10.7505,-10.5485,-7.9535,-7.36375,-6.995,-4.978,-11.0195,-10.6075,-9.4775,-9.336,-8.928,-8.5745,-7.647,-6.626,-5.361,-12.241,-11.19,-11.267,-10.9975,-10.2415,-9.339,-8.125,-7.6675,-12.405,-11.7165,-11.626,-10.509,-10.768,-9.265,-8.0665,-7.1275,-1.694,-1.06925,4.095
2,18.25,0.260131890722635,-5.58970764420987,0.560161235117572,424.493351617166,0.576582894835389,419.777287697368,1.1021430294862,419.801383033093,1.26437140066973,419.90538799869,1.270270190132,421.143492141488,1.23381184674305,7.47550358864723,-8.50557176025961,0.34097531515302,4.6175,4.8125,-6.289,-18.90575,-8.23835,-6.7531,102.78942,82.8075,0.4814,-13.8375,-9.83,-11.8425,2.175,0.125,3.5,0.2825,239.65,237.325,245.1,250.3,0.84,1.2075,1.3425,1.02,0.7,-0.16,0.1,0.0175,-11.20875,-10.95175,-9.4225,-10.04775,-9.45075,-8.4315,-7.41675,-6.7035,-10.81075,-10.62125,-8.00225,-7.4145,-6.99525,-4.95775,-11.066,-10.714,-9.47925,-9.3415,-8.9695,-8.62725,-7.65525,-6.61475,-5.363,-12.2775,-11.1995,-11.34325,-11.0495,-10.3025,-9.3655,-8.12175,-7.6635,-12.43075,-11.73775,-11.66925,-10.5465,-10.8015,-9.34675,-8.07975,-7.118,-1.763,-1.117,3.4375
2,18.75,0.271092568684432,-2.40885530713605,0.558098959425812,424.346378509828,0.578266419472499,419.940278967062,0.91271241253333,419.911066534587,1.02890000479742,419.674763032895,1.12602944162912,421.098661334894,0.773489548855425,7.65983277368465,-9.08964555038723,0.295390158732803,4.3675,5.075,-6.6099,-19.12475,-9.216725,-7.94,102.783245,82.86,0.42115,-13.48,-11.115,-11.8425,1.7,-0.4925,2.9,-0.13,238.7,237,245.3,250.475,0.19,0.62,1.05,0.06,0.08,-0.17,0.0875,-0.2,-11.20275,-10.962,-9.4225,-10.05275,-9.45475,-8.4365,-7.41875,-6.7045,-10.805,-10.6155,-8.00025,-7.41375,-6.99675,-4.959,-11.07325,-10.72,-9.47725,-9.3405,-8.96875,-8.6255,-7.65575,-6.61575,-5.3665,-12.27375,-11.19675,-11.339,-11.0495,-10.30175,-9.36675,-8.12175,-7.66525,-12.4385,-11.72675,-11.66925,-10.5455,-10.801,-9.34975,-8.08,-7.11975,-1.889,-1.0965,4.545
2,19.25,0.307069419805645,-5.60293902211196,0.606843041748357,424.106298279906,0.577727185158084,419.954508427171,0.950044938817064,419.862588602248,1.16407760046657,420.034413825824,1.09703767832254,421.558489044075,0.724771536199034,8.1510059945637,-9.45711798981752,0.293168308241495,4.325,5.0725,-8.8549,-19.4055,-9.684625,-8.2473,102.75542,82.79,0.412175,-14.4025,-10.9325,-11.8475,1.6,-0.5075,2.875,-0.18,236.725,236.7,245.375,250.525,0.1,0.59,1.02,-0.03,0.02,-0.17,0.08,-0.2,-11.1965,-10.973,-9.42275,-10.05775,-9.45875,-8.4425,-7.419,-6.7055,-10.79925,-10.61075,-7.99725,-7.412,-6.999,-4.961,-11.08175,-10.726,-9.4825,-9.339,-8.96875,-8.6235,-7.6595,-6.61675,-5.36925,-12.26975,-11.196,-11.33475,-11.051,-10.30125,-9.36775,-8.12425,-7.66675,-12.44725,-11.7065,-11.668,-10.545,-10.80625,-9.352,-8.07925,-7.122,-1.54225,-0.9895,4.63
2,19.75,0.282240424693037,-8.72113856466908,0.616191151601385,424.471541752297,0.564315850790195,419.927902144681,1.06886171550387,419.805160742008,1.29623301309944,419.906579916667,1.20672577216198,421.604282622888,1.00606875800812,8.49896744019526,-9.4369439123961,0.346810369386575,4.3925,5.2975,-8.18835,-19.55475,-9.4741,-7.8781,102.74039,82.38,0.43235,-14.59,-10.72,-11.92,1.575,-0.53,2.9,-0.165,235.925,235.6,244,250.725,0.09,0.59,1.0025,-0.04,0,-0.17,0.08,-0.2,-11.191,-10.9835,-9.423,-10.063,-9.4625,-8.44825,-7.41975,-6.70575,-10.793,-10.605,-7.9955,-7.411,-7,-4.963,-11.088,-10.732,-9.48725,-9.3355,-8.96875,-8.6215,-7.6615,-6.61775,-5.37175,-12.26575,-11.197,-11.3285,-11.05275,-10.30025,-9.3695,-8.128,-7.66925,-12.4555,-11.687,-11.66625,-10.5445,-10.81225,-9.3535,-8.0795,-7.12375,-1.505,-0.9975,4.9125
2,20.25,0.2851496839847,-4.37506123287535,0.624277901161905,425.077229098391,0.593972779643056,420.011698909756,0.872272145759173,420.035548990119,0.874881281211324,419.944309303572,0.875948218597783,421.426146377483,0.737421355767508,7.99411695572693,-9.22353070413074,0.309218985361687,4.435,5.1075,-7.2463,-19.515,-9.51325,-7.3975,102.71817,82.5,0.4445,-14.5875,-10.51,-12.01,1.5,-0.57,2.8,-0.1225,231.925,234.7,243.65,250.575,0.09,0.59,1,-0.05,0,-0.17,0.08,-0.2,-11.18575,-10.991,-9.423,-10.068,-9.4665,-8.4535,-7.42025,-6.7065,-10.7875,-10.5995,-7.9935,-7.41,-7.00075,-4.965,-11.09375,-10.73825,-9.48925,-9.3315,-8.968,-8.61975,-7.662,-6.61875,-5.3745,-12.26175,-11.19875,-11.3235,-11.0535,-10.3,-9.3705,-8.13125,-7.671,-12.46375,-11.66825,-11.66525,-10.54375,-10.8185,-9.3565,-8.0795,-7.1255,-1.66375,-0.989,5.8375
2,20.75,0.290853663318235,-5.60262861376504,0.630596178165027,425.006292584098,0.589624550751028,419.988385401602,0.830689502042495,420.016123915584,0.887341179783191,420.020456488525,0.915350574271715,421.608218181505,0.468773953526897,8.47207244923305,-8.97376704252305,0.332364598434102,4.67,5.1025,-9.142075,-19.47225,-9.7387,-6.945,102.729005,82.245,0.4618,-14.43,-10.125,-12.11,1.5,-0.4575,2.8,-0.1325,232.35,233.35,243.8,250.2,0.09,0.59,1.0125,-0.0475,0,-0.17,0.08,-0.2,-11.18025,-10.9865,-9.42225,-10.07225,-9.4705,-8.45925,-7.42025,-6.7075,-10.78225,-10.58325,-7.99075,-7.40825,-7.00075,-4.96675,-11.0995,-10.74375,-9.49,-9.328,-8.96725,-8.61775,-7.662,-6.61975,-5.37275,-12.258,-11.19975,-11.31725,-11.05425,-10.29875,-9.37175,-8.135,-7.6725,-12.47225,-11.665,-11.664,-10.54275,-10.8245,-9.3585,-8.079,-7.1265,-1.9285,-1.00225,5.21
2,21.25,0.283860327688989,-5.45743762238745,0.634232447278241,424.849220743543,0.598699802713,419.949810757706,0.954423133294539,419.829777645299,1.00854968692758,419.97340294479,0.953077566014314,421.814439274915,0.43209145171151,8.648604563697,-8.98298978425661,0.306548036268368,4.66,5.3325,-9.4939,-19.40525,-9.8483,-7.1088,102.7194925,81.86,0.461525,-14.4275,-9.9925,-12.1775,1.6,-0.4325,2.975,-0.18,235.175,233.7,244.05,249.725,0.1025,0.59,1.02,-0.04,0.0025,-0.16,0.08,-0.2,-11.17625,-10.977,-9.42225,-10.0775,-9.4745,-8.4645,-7.42125,-6.7085,-10.778,-10.5685,-7.989,-7.40725,-7.0015,-4.96875,-11.1065,-10.75025,-9.488,-9.3315,-8.96575,-8.616,-7.662,-6.6205,-5.37725,-12.25475,-11.2005,-11.312,-11.055,-10.2985,-9.3735,-8.13675,-7.67425,-12.48,-11.67125,-11.661,-10.54275,-10.83,-9.36,-8.07925,-7.1275,-1.6895,-1.0695,6.595
2,21.75,0.292357464065433,-8.73501485904376,0.733604942453386,424.431733429962,0.626112580116389,419.898843746762,1.07734131484792,419.859938972217,0.990981179184188,419.807772354303,1.00814147467706,420.948253122948,0.794872712563063,8.70510730180333,-8.20551589992067,0.339791191627639,4.51,5.485,-8.0671,-19.361,-9.1722,-8.3427,102.7396025,82.3325,0.4524,-14.765,-9.93,-12.235,1.4,-0.545,2.7,-0.125,233.175,234.05,245.775,250.55,0.09,0.59,1.03,-0.04,0,-0.1625,0.08,-0.2,-11.17025,-10.97275,-9.42225,-10.0825,-9.4785,-8.47025,-7.4215,-6.70875,-10.761,-10.55325,-7.98725,-7.4055,-7.0015,-4.97075,-11.11325,-10.756,-9.48625,-9.33475,-8.9635,-8.61475,-7.662,-6.6215,-5.384,-12.2505,-11.20125,-11.306,-11.05675,-10.298,-9.3755,-8.138,-7.676,-12.488,-11.678,-11.658,-10.5445,-10.836,-9.363,-8.0785,-7.12925,-1.566,-1.11725,6.275
2,22.25,0.321110986630548,-6.51543604417293,0.720447262212053,424.404775317877,0.576698634334,419.864988063222,1.23590876962845,419.9570013797,1.13280153615872,419.91246660084,0.918121276066955,420.721270000665,0.762071793429666,8.32192716340353,-7.70029721848351,0.338546195110141,4.305,5.55,-8.264075,-17.688,-9.3173,-8.8054,102.72496,82.66,0.36105,-12.87,-9.6375,-12.04,1.5,-0.5325,2.9,-0.135,237.675,238.2,249.8,253.975,0.09,0.59,1.02,-0.04,0,-0.17,0.08,-0.2,-11.1015,-10.959,-9.41625,-10.0165,-9.4265,-8.3705,-7.4295,-6.7265,-10.7225,-10.517,-7.9665,-7.419,-7.004,-4.994,-11.10325,-10.69,-9.47225,-9.3235,-8.902,-8.5765,-7.6655,-6.634,-5.383,-12.2225,-11.185,-11.217,-11.048,-10.2455,-9.3405,-8.14525,-7.70075,-12.3915,-11.6235,-11.6265,-10.537,-10.7905,-9.3005,-8.08625,-7.15875,-1.662,-1.018,5.6475
2,22.75,0.301255709804936,-4.04352399885173,0.727745577241206,424.614332661576,0.582604186220541,419.945774079106,1.18086416247192,419.928088673595,1.11725733141671,419.972874605263,1.03026186027085,421.213523085147,0.729270874296269,8.93114027096789,-8.58091095645094,0.293402816927344,4.3375,5.11,-8.72835,-17.16075,-9.4917,-8.8821,102.716095,82.59,0.40065,-12.85,-9.6725,-12.1625,1.5,-0.5,2.8,-0.13,237.625,241.25,249.575,254.45,0.09,0.59,1.01,-0.0375,0,-0.17,0.08,-0.2,-11.098,-10.9475,-9.41475,-10.04725,-9.4345,-8.39475,-7.43675,-6.7275,-10.72675,-10.514,-7.9745,-7.43225,-7.008,-5.0175,-11.10525,-10.71825,-9.469,-9.335,-8.91875,-8.584,-7.6685,-6.6465,-5.3925,-12.21925,-11.19,-11.23025,-11.05475,-10.25975,-9.34025,-8.149,-7.704,-12.438,-11.645,-11.6315,-10.539,-10.815,-9.3315,-8.08625,-7.15975,-1.568,-1.023,6.23
2,23.25,0.311132949670784,-4.63298271667197,0.664683862460942,424.221897776118,0.587093677983396,419.91743268648,1.08582302145675,419.931888318271,1.1728740914144,419.939159688406,1.0303827137098,421.152821899047,0.696469955162871,9.38063602679961,-8.1123462880233,0.265942542373525,4.34,4.98,-8.380275,-17.08375,-9.143875,-8.229,102.71389,82.8,0.37405,-12.82,-10.0625,-12.285,1.425,-0.5,2.75,-0.0675,242.5,243.425,248.8,254.825,0.0875,0.59,1.01,-0.0475,0,-0.17,0.08,-0.2,-11.095,-10.93775,-9.41325,-10.0465,-9.439,-8.3985,-7.43775,-6.72825,-10.73725,-10.5115,-7.97525,-7.4315,-7.00825,-5.0195,-11.10825,-10.7255,-9.46625,-9.334,-8.916,-8.5835,-7.66875,-6.6475,-5.396,-12.20825,-11.1945,-11.224,-11.054,-10.259,-9.34025,-8.153,-7.7065,-12.44175,-11.64725,-11.623,-10.53775,-10.82,-9.335,-8.086,-7.16175,-1.607,-1.069,7.02
2,23.75,0.279405875057956,-3.35527907707845,0.666699886280963,424.122727665956,0.590604954263215,419.963795772277,1.08880262881492,419.941990831636,1.11195610030471,419.935847171642,0.971386865634025,421.250169287737,0.636542887543696,8.86251138076936,-7.89623816957726,0.329256726319858,4.625,4.7175,-8.118,-17.091,-8.64535,-7.76265,102.713215,82.825,0.470775,-13.3725,-10.79,-12.475,1.55,-0.5225,2.95,-0.11,241.65,241.8,249.7,254.3,0.08,0.59,1.0025,-0.04,0,-0.16,0.08,-0.2,-11.204,-10.957,-9.4115,-10.0915,-9.544,-8.557,-7.4575,-6.755,-10.772,-10.568,-7.9715,-7.418,-7.0175,-5.0735,-11.1345,-10.8035,-9.452,-9.324,-8.893,-8.5805,-7.6725,-6.6745,-5.4385,-12.232,-11.196,-11.332,-11.065,-10.3205,-9.415,-8.1645,-7.7225,-12.5435,-11.731,-11.621,-10.528,-10.8675,-9.3815,-8.0905,-7.182,-1.5665,-1.0145,7.175
3,0.25,0.313454033191237,-2.98013893216349,0.674203198275444,423.799971154897,3.47724433885296,422.67468199788,0.635847160482788,422.759860059213,0.626561323795397,422.742164073039,0.615348749971728,424.050683332381,0.565749704770812,7.33183693807972,-11.548228225659,0.315636516402537,6.54,5.11,-5.471725,-14.137,-6.909075,-23.0896,102.01553,84.2975,0.3789,-9.9925,-8.95,-10.38,1.4,-0.5575,2.7,-0.17,236.5,252.5,264.3,266.9,0.02,0.6,0.9675,0.09,-0.03,-0.17,0.09,0.04,-12.095,-11.9,-9.84875,-10.65275,-10.318,-9.887,-9.062,-8.765,-11.793,-11.612,-9.38825,-9.07425,-9.58825,-7.768,-11.453,-11.252,-9.598,-9.824,-10.3745,-10.169,-10.66625,-9.451,-7.98625,-12.986,-15.169,-12.098,-12.084,-11.337,-11.58375,-10.474,-9.7715,-13.435,-12.694,-12.494,-11.514,-11.765,-10.591,-9.756,-9.05,-0.00825000000000001,-0.00925,-10.0575
3,0.75,0.282409318490421,-3.97069682903832,0.637284007446313,424.325044925034,3.7996977214537,422.742439196069,0.733871562215892,422.781348135088,0.701774267568138,422.838346332206,0.645370852089056,423.837063874412,0.561295518350098,7.27595242566653,-11.6685846643242,0.332403482234394,6.39,5.365,-6.086125,-13.779,-7.3968,-22.9136,101.9739525,83.805,0.384275,-10.3925,-8.925,-10.48,1.4,-0.6,2.7,-0.21,237,254.4,263.9,266.9,0.02,0.6,1.015,0.095,-0.03,-0.17,0.09,0.03,-12.102,-11.898,-9.845,-10.654,-10.317,-9.886,-9.062,-8.764,-11.796,-11.603,-9.38675,-9.07725,-9.212,-7.763,-11.456,-11.249,-9.59725,-9.82025,-10.3715,-10.168,-10.66825,-9.454,-7.994,-12.982,-15.16625,-12.091,-12.084,-11.339,-11.5835,-10.4755,-9.77325,-13.428,-12.678,-12.506,-11.51,-11.763,-10.591,-9.756,-9.05,-0.257,-0.107,-6.61
3,1.25,0.270564176702508,-4.08236565107365,0.568005588869938,424.452597884301,3.87112673215892,422.651356025062,0.613626391013246,422.621821107261,0.628186709592961,422.66721337716,0.589818227514683,423.267980050957,0.561223992882346,7.67644437823749,-11.7860763768953,0.305508155911541,6.44,5.345,-6.29745,-13.893,-7.5587,-21.96025,101.97919,84.0525,0.3823,-10.385,-8.895,-10.6,1.4,-0.575,2.7,-0.22,237.1,256.2,263.6,266.6,0.02,0.6,0.97,0.09,-0.03,-0.17,0.09,0.04,-12.109,-11.895,-9.84125,-10.654,-10.317,-9.886,-9.061,-8.764,-11.797,-11.598,-9.3855,-9.0795,-9.589,-7.76875,-11.458,-11.255,-9.59625,-9.8155,-10.3685,-10.168,-10.66925,-9.4565,-7.9955,-12.979,-15.16325,-12.083,-12.082,-11.34,-11.584,-10.476,-9.7735,-13.42,-12.662,-12.515,-11.5055,-11.761,-10.592,-9.756,-9.05,-0.10425,-0.00725,-6.79
3,1.75,0.272628004185261,-3.74403528452929,0.640760937309071,424.366414111416,3.89053748704691,423.095156877245,0.715430025785543,423.144253882581,0.6510923195357,423.019336688276,0.572363842821815,423.913352462303,0.504178826767674,7.23798347286164,-11.1611971105301,0.342442958947918,6.24,5.08,-7.031175,-14.054,-7.810675,-20.8278,101.944125,84.1675,0.3721,-10.65,-8.9525,-10.7525,1.3,-0.56,2.55,-0.23,233.375,254.775,262.575,266.275,0.0175,0.6,1,0.1,-0.035,-0.17,0.09,0.0375,-12.011,-11.86675,-9.752,-10.651,-10.304,-9.88,-9.05725,-8.76325,-11.772,-11.54675,-9.372,-8.99,-9.2075,-7.751,-11.33125,-11.237,-9.597,-9.83,-10.32825,-10.16675,-10.63675,-9.337,-7.98325,-12.95825,-15.16025,-12.007,-12.0135,-11.333,-10.861,-9.777,-9.64,-13.31375,-12.581,-12.3975,-11.45425,-11.732,-10.572,-9.75475,-9.04625,-0.904,-0.104,-6.93
3,2.25,0.273174837724796,-6.96249164018642,0.622649100686044,424.108813755507,2.6662505239914,423.090666309524,0.896609732471161,422.931970891975,0.854952627686816,422.928546368114,0.788496346053609,423.29067832197,0.591563148015567,7.47806431154998,-10.8842630185102,0.308383095106458,6.115,5.37,-7.358475,-13.9935,-8.025,-20.1709,101.9127075,84.02,0.375725,-10.72,-8.9525,-10.82,1.55,-0.52,2.975,-0.16,231.325,253.5,262.225,266.075,0.03,0.6,1.02,0.1,-0.03,-0.17,0.09,0.0375,-12.015,-11.86325,-9.752,-10.65175,-10.3045,-9.88,-9.05725,-8.76325,-11.762,-11.55225,-9.377,-8.994,-9.2075,-7.752,-11.326,-11.22225,-9.596,-9.824,-10.32875,-10.16625,-10.6375,-9.339,-7.98575,-12.97,-15.15725,-12.00525,-12.017,-11.3325,-10.862,-9.777,-9.641,-13.30075,-12.572,-12.39475,-11.453,-11.734,-10.57625,-9.7545,-9.0455,-0.32,0.03,-9.3575
3,2.75,0.277833251458371,-4.18196113835744,0.6062446521601,424.098896007359,2.02270631133229,423.026684051633,0.88385343039792,422.969971114912,0.861916972993721,422.831454545999,0.839531864287204,423.203239805953,0.697152514029983,7.78247972314675,-10.7232301692724,0.334181809522619,5.945,4.88,-7.7041,-14.10275,-8.1356,-20.34525,101.922865,84.23,0.395,-11.07,-8.9425,-10.7075,1.575,-0.53,2.875,-0.2275,237.375,254.7,262.025,265.775,0.0275,0.6,1.02,0.1,-0.03,-0.17,0.09,0.0375,-12.0165,-11.859,-9.752,-10.65175,-10.30525,-9.886,-9.05725,-8.76325,-11.74975,-11.55725,-9.381,-8.997,-9.208,-7.752,-11.32075,-11.208,-9.595,-9.818,-10.33025,-10.16575,-10.6375,-9.3415,-7.98725,-12.97825,-15.155,-12.00375,-12.0205,-11.33125,-10.862,-9.777,-9.641,-13.2875,-12.563,-12.39125,-11.45125,-11.7365,-10.5755,-9.75475,-9.0455,-0.365,-0.0065,-7.13
3,3.25,0.280810818567453,-3.81699393499992,0.580633214123129,424.221324590608,2.61508740491719,422.821895552817,0.841233451074035,422.822243204329,0.825906284002676,422.660745813337,0.817216605530535,423.255314991542,0.728989883355335,7.67330412517626,-10.6643031397036,0.329451000817529,5.745,5.1,-7.65,-14.2085,-8.099275,-20.395875,101.91402,84.305,0.408,-11.185,-9.1,-10.64,1.3,-0.5725,2.75,-0.185,233.55,253.25,261.25,267.95,0.02,0.595,0.92,0.1,-0.03,-0.17,0.09,0.03,-11.971,-11.752,-9.77675,-10.6285,-10.2805,-9.8805,-9.0535,-8.759,-11.6405,-11.519,-9.257,-8.878,-9.2025,-7.73925,-11.2725,-11.152,-9.64425,-9.82475,-10.316,-10.1415,-10.636,-9.26175,-7.983,-12.8365,-15.152,-11.9365,-11.9615,-11.2685,-10.86,-9.77475,-9.63925,-13.2555,-12.432,-12.3055,-11.43,-11.657,-10.556,-9.7445,-9.044,-0.44575,-0.0285,-8.2675
3,3.75,0.292456997389575,-4.20674883901412,0.595843761401271,424.050451195261,2.82165566431734,422.932047088652,0.578979144380875,423.074616536946,0.746010719768505,422.710607454545,0.74524963114017,423.206509099172,0.657098064450571,7.83685134516979,-9.72320356374408,0.336863329351081,6.13,5.375,-7.6076,-14.642,-7.8732,-20.767975,101.89369,84.14,0.4385,-11.465,-8.9625,-10.76,1.4,-0.54,2.825,-0.16,234.3,250.825,260.95,266.8,0.03,0.6,0.81,0.0775,-0.03,-0.17,0.09,0.0325,-11.97625,-11.698,-9.799,-10.6165,-10.25425,-9.8695,-9.047,-8.75425,-11.543,-11.4685,-9.181,-8.7675,-9.197,-7.739,-11.282,-11.157,-9.6915,-9.8385,-10.295,-10.12,-10.6285,-9.21475,-7.96125,-12.905,-15.14875,-11.87275,-11.86125,-11.20775,-10.8335,-9.765,-9.633,-13.28425,-12.485,-12.25325,-11.41475,-11.5445,-10.5355,-9.73425,-9.03925,-0.36825,-0.078,-8.1975
3,4.25,0.314904833991422,-5.3904543769824,0.634336717888601,424.077032300906,2.81564365255388,422.956219665467,0.683371615911536,423.008625669746,0.61550811931066,423.059432646429,0.603478013514843,423.226564930316,0.546837424354177,8.0056920662456,-10.4307567237897,0.325836661070133,6.265,5.435,-7.73105,-13.433,-7.8612,-21.51925,101.8954875,84.79,0.46665,-11.875,-8.1025,-10.355,1.475,-0.675,2.875,-0.23,241.95,251.9,262.35,270.3,0.03,0.6,0.81,0.0925,-0.02,-0.17,0.09,0.04,-11.895,-11.63575,-9.752,-10.588,-10.23975,-9.838,-9.038,-8.73775,-11.40575,-11.35475,-8.942,-8.672,-9.17,-7.6915,-11.23575,-11.01625,-9.584,-9.751,-10.248,-10.09875,-10.34075,-9.0105,-7.91225,-12.6715,-15.14675,-11.83125,-11.69775,-11.08825,-10.799,-9.748,-9.624,-13.22275,-12.31675,-12.2255,-11.29375,-11.39575,-10.4435,-9.70025,-9.0035,-0.60175,-0.102,-8.3375
3,4.75,0.294475775230839,-4.34073030216492,0.601883451472523,423.917288153906,5.09259265595141,422.867627293126,0.7224907467197,422.708842219429,0.769104400597151,422.751824196164,0.668998917987697,423.850549679245,0.567443652351195,8.36812906538255,-10.8550106808349,0.33300424291118,6.4575,5.4175,-7.588,-14.28575,-7.9847,-21.6505,101.8807275,84.4825,0.44355,-11.79,-7.9975,-10.2525,1.6,-0.5575,3,-0.145,243.325,252.35,262.675,269.25,0.03,0.5975,0.79,0.09,-0.02,-0.17,0.09,0.04,-11.8895,-11.6315,-9.752,-10.5905,-10.24,-9.81125,-9.027,-8.738,-11.427,-11.3555,-8.946,-8.672,-9.17,-7.692,-11.2385,-11.01425,-9.583,-9.75,-10.25,-10.10025,-10.34075,-9.01225,-7.9135,-12.67675,-15.146,-11.8325,-11.70025,-11.0845,-10.801,-9.749,-9.624,-13.219,-12.33675,-12.2245,-11.29375,-11.3975,-10.44525,-9.70075,-9.0045,-0.3715,0.00925,-7.6825
3,5.25,0.293712743873416,-3.57588214511469,0.662376864910433,423.892581418458,5.12876866296251,422.810274004751,0.676891310615205,422.878297090909,0.694117896957018,422.82665100768,0.724111915790369,423.489247193262,0.603126045209419,8.24928082937647,-10.5877318679186,0.327987753134408,6.5,5.4175,-7.82845,-14.1465,-8.4333,-21.81955,101.8867,84.6625,0.47395,-11.505,-8.045,-10.17,1.6,-0.55,2.975,-0.1525,244.7,253.6,263.3,268.95,0.0375,0.6,0.815,0.1025,-0.02,-0.17,0.09,0.04,-11.884,-11.62775,-9.751,-10.5885,-10.24025,-9.81075,-9.02625,-8.73875,-11.4475,-11.357,-8.95,-8.672,-9.17,-7.693,-11.23975,-11.0215,-9.582,-9.749,-10.252,-10.10225,-10.34175,-9.01475,-7.91425,-12.67425,-15.145,-11.83225,-11.70175,-11.08175,-10.803,-9.75,-9.624,-13.215,-12.357,-12.22375,-11.2945,-11.39925,-10.44725,-9.7015,-9.00525,-0.40375,5e-04,-3.92
3,5.75,0.280708721802969,-2.90180404633885,0.606709088169973,423.992174944237,5.14690972332708,422.552253058252,0.751715651064741,422.50697210254,0.736494720689215,422.589474232759,0.708056981214521,423.14793654934,0.65497443881787,7.94077427725986,-10.1877599091706,0.321043341547444,6.51,5.5175,-8.5952,-12.804,-9.31815,-21.8345,101.926465,85.66,0.4519,-11.025,-8.33,-9.96,1.65,-0.525,3,-0.15,242,256.9,266.45,270.45,0.06,0.62,0.985,0.13,0,-0.17,0.09,0.04,-11.784,-11.5305,-9.7375,-10.581,-10.233,-9.7925,-9.015,-8.7205,-11.391,-11.2635,-8.927,-8.678,-9.1455,-7.657,-11.229,-10.981,-9.57425,-9.743,-10.193,-10.087,-9.522,-8.79,-7.89,-12.5955,-15.14425,-11.8025,-11.6865,-11.026,-10.733,-9.72,-9.604,-13.107,-12.28,-12.146,-11.255,-11.363,-10.413,-9.685,-8.9785,-0.385,0.01825,-3.3625
3,6.25,0.310277891150816,-4.04226506051454,0.617053063079595,423.982791179773,5.17316885536974,422.596916836077,0.744192730485933,422.654081420767,0.75009100241761,422.57010644523,0.75198762733815,423.125610894737,0.71036926746781,7.95175183121864,-10.6171854919455,0.327587093503622,6.805,5.46,-9.023925,-12.635,-9.3867,-21.7173,101.958885,85.9825,0.401025,-10.57,-8.16,-9.97,2.05,-0.36,3.4,-0.04,235.35,258.95,266.6,270.25,0.31,0.855,1.12,0.4,0.3,-0.17,0.095,0.04,-11.7855,-11.524,-9.7365,-10.5805,-10.2345,-9.792,-9.0155,-8.7215,-11.4,-11.2665,-8.928,-8.677,-9.1455,-7.658,-11.2355,-10.983,-9.57775,-9.742,-10.201,-10.087,-9.522,-8.79,-7.892,-12.5995,-15.1435,-11.8035,-11.686,-11.026,-10.73125,-9.7195,-9.60425,-13.1175,-12.3045,-12.1455,-11.253,-11.3605,-10.4135,-9.6855,-8.9795,-0.624,-0.005,-4.34
