DOY2,HR2,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_2_1_1,G_3_1_1,NETRAD
1,0.25,0.160815564164933,-0.0558327333599464,1.39288696320282,-0.157869238100656,0.118675616908261,-78.8839947130321,-1.26260421402683,0.462927066731665,416.185693217126,1.46114407819028,415.476442143075,0.63178642564238,413.286744046534,415.771483882929,0.640069348619053,413.930821361289,415.956277959551,0.628024290025658,414.460979513439,416.929486401209,0.58009959953983,415.595655164635,1.91015148083428,-12.804575250312,0.340818967823733,1.19,1.1825,-18.3363,-23.76525,-19.0244,-18.4765,-24.807925,91.4657,56.88,0.3187,-23.4225,-21.565,-21.31,0.175,-3,0.8,-0.37,192,205.275,195.6,208.55,0.07,-0.25,-0.01,0.11,0.22,-0.1475,-0.2,-0.4,-21.8015,-20.388,-19.40925,-12.6465,-6.676,-3.58225,-0.001,-0.083,-14.86875,-14.616,-8.3695,-5.13925,-2.7335,-0.40175,0.096,-0.151,-4.0125,-13.9395,-9.34,-5.85025,-3.32575,-1.88475,-0.543,0.343,0.022,-12.461,-11.1,-8.25625,-5.124,-2.84025,0.143,0.03375,-0.219,-14.73975,-13.613,-11.219,-7.2635,-3.7585,-1.897,-0.06875,-0.18675,-0.063,-5.563,-17.8195,-48.9
1,0.75,0.167153013594787,-0.0452773983411066,-3.45497150894116,-0.289624029631922,0.103359964913539,-66.2334213315811,-3.97093960083983,0.450573183290235,416.239781734269,1.37698110018556,415.208198170025,0.656447397152788,413.531578559232,415.395060675964,0.650086418218026,414.447292315933,415.699990458984,0.651156022916144,414.774584946872,416.714520256912,0.596504582749068,415.732527130286,1.50116727102683,-14.3840550285211,0.29960784927002,1.3175,1.175,-19.1119,-23.4345,-19.4593,-18.4296,-25.3204,91.496975,56.9025,0.25685,-23.0925,-21.3125,-21.38,0.1,-3.185,0.975,-0.4325,192.3,207.325,196.025,211.6,0.07,-0.2525,-0.01,0.0525,0.22,-0.1725,-0.105,-0.4,-21.5035,-19.65,-19.48825,-12.58675,-6.6985,-3.58875,-0.001,-0.083,-14.65675,-14.667,-8.4145,-5.13725,-2.7425,-0.396,0.091,-0.151,-3.90575,-13.68,-9.27675,-5.89225,-3.3285,-1.88825,-0.5355,0.28,0.022,-12.46425,-10.954,-8.2765,-5.14525,-2.877,0.143,0.0645,-0.219,-14.75075,-13.4555,-11.1805,-7.23075,-3.75325,-1.881,-0.0805,-0.187,-0.063,-5.928,-17.8715,-49.865
1,1.25,0.132152670327693,-0.0427228603725999,-0.070640582138322,-0.157693112702204,0.106324260056759,-61.7326451540088,-0.354477928281272,0.511314326196777,416.416938774079,1.42393350853505,415.444428925816,0.674482162820991,413.235015612648,415.510784539866,0.668686015790875,414.271220253738,415.88859854406,0.653864247342322,414.502920840325,416.423265702701,0.601628834437772,415.929809961054,1.57931879828411,-14.2987602807938,0.335647511079251,1.23,1.1775,-18.7644,-23.47275,-19.6356,-18.815425,-25.56875,91.4796075,56.925,0.29095,-22.7475,-21.18,-21.53,0.1,-3.0475,0.7,-0.3925,189.975,207.825,196.25,214.325,0.07,-0.25,-0.01,0.08,0.22,-0.17,-0.1575,-0.395,-21.356,-20.06,-19.5515,-12.55025,-6.707,-3.6005,-0.001,-0.14025,-14.52225,-14.66475,-8.44625,-5.13575,-2.7205,-0.3975,0.0925,-0.1125,-3.8475,-13.3525,-9.1395,-5.9655,-3.334,-1.893,-0.54325,0.34225,0,-12.44225,-11.06,-8.27275,-5.1305,-2.89025,0.143,0.06425,-0.219,-14.866,-13.448,-11.152,-7.245,-3.757,-1.8975,-0.0705,-0.1865,-0.063,-5.891,-17.896,-49.805
1,1.75,0.188870409726985,-0.0730383791804948,-1.62176464123063,-0.504487274481015,0.0882733895896205,-68.3083510525024,-3.44105361650436,0.478712050015801,416.552345331461,1.55217460353009,415.131003400512,0.636793480393997,413.780006617264,415.286144198577,0.644361636964963,413.85925078176,415.46478474779,0.632608663448522,414.779191323247,415.974069350084,0.610161702769801,415.428725489294,1.77924593501686,-14.0507986211996,0.332888708937564,1.24,1.1125,-18.5877,-23.305,-19.251725,-18.8535,-24.1835,91.52099,55.805,0.342375,-22.785,-20.4825,-21.215,0.1,-3.025,0.8,-0.37,189.8,208.875,196.7,214.125,0.07,-0.255,-0.01,0.065,0.22,-0.23,-0.15,-0.4,-21.37225,-19.63,-19.478,-12.416,-6.721,-3.605,-0.001,-0.14,-14.437,-14.64875,-8.4605,-5.1535,-2.72825,-0.3995,0.101,-0.112,-3.78475,-13.34325,-9.208,-5.93725,-3.33025,-1.89175,-0.55,0.34225,0.022,-12.42175,-11.0185,-8.25725,-5.1765,-2.91525,0.143,0.0635,-0.219,-14.897,-13.52925,-10.9735,-7.243,-3.76825,-1.8825,-0.081,-0.18675,-0.063,-5.8965,-18.411,-49.835
1,2.25,0.230738340512029,-0.0460615312516997,-0.778901776976298,-0.216347056506879,0.11754668382848,-48.1491875060975,-5.57097849742371,0.583857606973104,416.579550396808,1.47355698353662,415.022991563583,0.651788541802943,413.302672034314,415.051265360101,0.645379775113802,413.965691079721,415.081420802011,0.646706839105094,414.219243835833,416.579013580309,0.596581881911418,415.711789609316,1.52761164598296,-13.0977796025942,0.352025900160692,1.2275,1.045,-18.86505,-23.23625,-19.542925,-18.6544,-23.8571,91.551605,55.615,0.357525,-22.8225,-20.4475,-21.445,0.2,-3.05,0.9,-0.4925,190.35,211.5,192.5,213.85,0.07,-0.25,-0.01,0.08,0.22,-0.1375,0,-0.4,-21.4505,-20.048,-19.4825,-12.497,-6.785,-3.60925,-0.001,-0.14,-14.35875,-14.59725,-8.46625,-5.169,-2.73625,-0.4,0.10175,-0.112,-3.83925,-13.472,-9.24875,-5.99,-3.342,-1.892,-0.5505,0.34225,0.02225,-12.37975,-10.837,-8.2175,-5.11,-2.90475,0.143,0.06425,-0.219,-14.962,-13.7525,-10.997,-7.2445,-3.7725,-1.882,-0.082,-0.1865,-0.063,-5.7805,-18.1385,-49.29
1,2.75,0.149530739749933,-0.0584870166946871,-1.43067856409695,-0.28198117859055,0.102144990899973,-74.7825015565739,-2.07529136374053,0.630752785018748,416.488624993632,1.47872937699028,414.923093846465,0.662098230031887,413.390832173073,415.159797812802,0.638159917122048,413.825257993465,415.406796635869,0.627535289705795,414.253394217713,417.003417373009,0.61150450371291,415.673469032787,1.75371231977034,-14.7770960465115,0.373437810648379,1.3975,1.28,-18.9504,-23.20125,-19.3793,-18.515425,-24.522675,91.58884,55.365,0.3138,-22.535,-20.8725,-21.515,0.3,-2.8075,0.9,-0.405,192.175,211.3,194.95,214.3,0.07,-0.25,-0.01,0.0975,0.22,-0.125,-0.05,-0.39,-21.26875,-20.209,-19.246,-12.5575,-6.81625,-3.616,-0.001,-0.1395,-14.2115,-14.54125,-8.4755,-5.18225,-2.7445,-0.3995,0.10175,-0.15,-3.9045,-13.6645,-9.2755,-5.991,-3.3335,-1.886,-0.552,0.34225,0.022,-12.07675,-10.8285,-8.2005,-5.111,-2.9125,0.143,0.06275,-0.219,-15.09,-14.197,-10.98375,-7.15875,-3.76875,-1.86575,-0.09275,-0.187,-0.06275,-5.53875,-18.088,-47.145
1,3.25,0.209020218933222,-0.034438106499349,-0.855120898844485,-0.140880366371839,0.120681789753754,-84.6764059678384,-2.14370684555015,0.635056592407244,416.221862513259,1.47912558767355,415.136991828443,0.695421219945014,413.382678076426,415.354219829926,0.663603850603417,414.440849010856,415.684793141166,0.654706281481151,414.323201153313,416.777195064106,0.63647153520773,415.476945133048,1.76346252512071,-12.2734760870363,0.37474668185933,1.2625,1.1775,-19.20615,-22.98425,-19.109375,-18.311575,-23.67155,91.5927425,55.295,0.3013,-22.8175,-20.735,-21.565,0.2,-2.975,0.875,-0.5675,194.15,210.8,196.35,213,0.07,-0.26,-0.01,0.1,0.22,-0.16,-0.0525,-0.395,-21.5365,-20.495,-19.2465,-12.49825,-6.8525,-3.6095,-0.001,-0.083,-14.18575,-14.618,-8.45975,-5.198,-2.7525,-0.3935,0.10125,-0.112,-3.91375,-13.802,-9.3335,-5.9725,-3.3455,-1.886,-0.54,0.2795,0.022,-11.95125,-10.8555,-8.15525,-5.0885,-2.91325,0.143,0.061,-0.219,-15.344,-14.36025,-10.9915,-7.194,-3.779,-1.88875,-0.083,-0.187,-0.0625,-5.141,-17.993,-51.385
1,3.75,0.258131963005148,-0.0676162235859525,2.24919161358764,-0.838005367221831,0.0902494969923041,-73.2904247791984,-3.36679785818608,0.526263499942391,416.188850004188,1.52215463032712,414.86038497673,0.692900294737034,413.257300584979,414.758893055833,0.672338046402353,413.42798784516,415.1611198461,0.667035699058803,414.748512676471,416.595408846465,0.64468766231947,415.328998058441,1.83792279704695,-11.2324421084596,0.292923382623858,1.335,1.2125,-18.1573,-23.15125,-18.8052,-17.773225,-23.028175,91.57015,55.76,0.3808,-22.67,-20.235,-21.76,0.1,-2.965,0.8,-0.55,196.45,210.625,199.1,214.625,0.07,-0.26,-0.01,0.095,0.22,-0.165,-0.1575,-0.4,-21.30725,-20.538,-19.172,-12.403,-6.81325,-3.60425,-0.001,-0.083,-14.237,-14.78525,-8.4835,-5.1865,-2.7595,-0.3935,0.102,-0.1125,-3.89275,-13.827,-9.34625,-5.96275,-3.353,-1.88275,-0.547,0.3415,0.022,-11.99,-10.83875,-8.13975,-5.07075,-2.85925,0.143,0.0335,-0.2185,-15.196,-14.1745,-10.9975,-7.193,-3.797,-1.8675,-0.07325,-0.18675,-0.063,-5.686,-18.123,-48.6975
1,4.25,0.218936484130464,-0.0403364307138143,-0.344456451308251,-0.810186532566759,0.0932162486288249,-72.8067935200163,-3.60553286251663,0.579435051240079,416.283491368423,1.48944873711988,415.102998520544,0.680194719852673,413.193218785603,415.219855902362,0.675163719049628,415.302453107163,415.856789487742,0.676098852240562,415.281169754767,416.799126234761,0.655971045006134,415.387624584679,1.79271182838973,-10.7455949196373,0.336930630955777,1.45,1.2925,-17.78305,-23.59425,-19.0652,-17.65385,-23.6459,91.48382,54,0.3935,-22.845,-20.5425,-21.505,0.2,-2.95,0.9,-0.5925,195.775,210.85,198,212.6,0.07,-0.25,-0.01,0.08,0.22,-0.1225,-0.105,-0.4,-22.096,-20.726,-19.507,-12.30525,-6.74425,-3.605,-0.001,-0.083,-14.2095,-14.96475,-8.481,-5.17525,-2.76125,-0.39375,0.102,-0.1125,-3.90325,-13.89625,-9.338,-5.9915,-3.36575,-1.88125,-0.54725,0.3415,0,-12.00575,-10.83375,-8.12,-5.05675,-2.8855,0.143,0.0335,-0.219,-15.692,-14.177,-10.9135,-7.1715,-3.814,-1.8685,-0.0735,-0.18675,-0.063,-5.763,-18.114,-47.715
1,4.75,0.157158494762771,-0.0577675669530056,0.484271174199817,-0.26568865444313,0.12794094761692,-83.2203854821861,-1.74737763749193,0.58715338604855,416.369271646769,1.43653587806774,415.629806479359,0.689772348712498,413.590839744,415.523928396041,0.678454747160095,414.152094404815,415.891290618329,0.687586978867885,414.570295098092,416.800307169843,0.67240898901681,416.101609104314,2.07604534044881,-12.0766148838814,0.37617598058786,1.4625,1.265,-17.6007,-23.3125,-18.914875,-17.3339,-24.1184,91.48821,52.76,0.3565,-23.18,-20.59,-21.515,0.2,-3.1225,0.875,-0.7025,193.75,211.55,194.25,210.55,0.07,-0.26,-0.01,0.12,0.22,-0.1,-0.15,-0.4,-22.917,-20.287,-19.71175,-12.22325,-6.7365,-3.62275,-0.001,-0.111,-14.2115,-15.13975,-8.436,-5.18025,-2.7635,-0.3945,0.10225,-0.189,-3.94125,-13.92125,-9.3205,-5.943,-3.3845,-1.891,-0.54825,0.3415,0,-11.999,-10.83375,-8.05975,-5.03425,-2.89875,0.143,0.0605,-0.219,-15.3795,-14.408,-11.13475,-7.1745,-3.792,-1.853,-0.085,-0.1865,-0.062,-5.68675,-18.28,-49.0475
