DOY2,HR2,CO2,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA,VPD,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_1_2_1,TS_2_2_1,TS_3_2_1,TS_1_3_1,TS_2_3_1,TS_3_3_1,TS_1_4_1,TS_2_4_1,TS_3_4_1,TS_1_5_1,TS_2_5_1,TS_3_5_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_IN_1_1_1,PPFD_IN_2_1_1,PPFD_OUT,PPFD_DIF,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.75,432.2065,6.279405,2185.3775,0.1485615,0.593167,-25.0321,0.0254702,0.72946,0.0572927,-0.0767244,0.301796,0.0612104,6.52439,0.295674,101.783,87.7,3.303,0.2035,7.3025,6.1865,6.1335,7.4795,6.3225,6.5815,7.9535,7.1055,7.402,8.425,7.9995,8.085,8.995,8.66,8.805,-12.6588,-11.10845,-15.1148,-47.65,0,0,0,-0.35715,-3.171775,0.57552,277.55,318.565
1,6.25,430.934,6.1638,2155.895,0.267156,1.0179825,-19.7124,-0.079899825,0.6927965,0.05672045,-0.081964,0.269003,0.0622336,6.53521,0.304644,101.809,84.825,3.12225,0.17875,7.328,6.187,6.09425,7.47675,6.3105,6.524,7.935,7.1115,7.38225,8.39,7.9965,8.055,8.9825,8.6475,8.795,-11.9583,-10.5135,-15.765625,-47.675,0,0,0,-0.35715,-3.28372,0.57552,279.705,319.195
1,6.75,430.799,6.3526325,2165.0125,0.24274475,-0.246608,-22.5744,-0.035025225,0.6987155,0.06993575,-0.06939895,0.2905515,0.06438,6.10552,0.2825795,101.827,85.475,3.12625,0.1665,7.324,6.19875,6.11925,7.50375,6.333,6.48825,7.92525,7.0975,7.3645,8.3575,7.97775,8.04,8.98,8.645,8.7825,-10.822575,-10.256775,-15.094525,-46.025,0,0,0,-0.2381,-3.1158025,0.57552,279.73,318.315
1,7.25,430.55925,5.88396,2190.5225,0.2696315,-1.25796,-17.83655,0.166058,0.72472575,0.059395175,-0.0668179,0.26302525,0.063742775,5.96809,0.2951045,101.819,85.2,3.24275,0.143,7.328,6.1875,6.1685,7.494,6.388,6.475,7.9025,7.07825,7.351,8.34,7.9755,8.03,8.9825,8.635,8.7825,-10.806,-9.5681,-14.919625,-45.9675,4.08914,5.535825,0.37038,4.2858,0.52241,0.86328,280.055,318.8925
1,7.75,435.259,6.42791,2175.355,0.1034461,-1.33039,-14.6028,1.04759475,0.6947655,0.0679927,-0.0980852,0.272329,0.0760324,5.668195,0.287689,101.8195,84.85,3.4345,0.1475,7.33775,5.999,6.21225,7.49025,6.36875,6.4895,7.88725,7.11175,7.2995,8.3025,7.96475,7.98925,8.97,8.625,8.735,-10.615325,-9.034275,-14.545375,-16.0775,34.7577,41.0127,1.635845,33.57215,15.8402,2.427975,288.315,320.705
1,8.25,434.19275,6.646085,2169.2,-0.2966645,3.67613,-11.76235,4.4904075,0.59644675,0.093347225,-0.116696,0.26690225,0.1145045,6.7549425,0.3022105,101.8545,82.3,4.3515,0.193,7.3075,6.13325,6.239,7.49325,6.274,6.48475,7.852,7.03925,7.22975,8.2925,7.926,7.897,8.9425,8.5975,8.705,-10.14285,-8.40265,-14.728425,15.6,85.8719,104.2285,4.13591,82.5612,43.60255,5.53938,287.5,327.53
1,8.75,430.755,6.88993,2116.265,-0.4006005,0.162535,-5.8812825,13.914225,0.72623325,0.12252475,-0.134894,0.3347225,0.1636595,8.564645,0.293124,101.8725,83.125,5.67475,0.246,7.278,6.2235,6.27125,7.49825,6.2885,6.49675,7.8205,6.97125,7.1815,8.2825,7.911,7.83375,8.9225,8.59,8.63,-10.14285,-7.4654,-14.15895,50.73,145.16475,189.825,8.0249,111.7875,73.809075,8.614815,280.28,337.13
1,9.25,431.1175,6.981515,2105.6475,-0.96566975,-1.205525,4.1139425,25.99705,0.9596985,0.15370425,-0.183928,0.3982045,0.20894525,10.111725,0.2672405,101.88125,79.58,6.30175,0.371,7.2555,6.304,6.37725,7.473,6.40125,6.58675,7.81175,6.978,7.17725,8.2525,7.89975,7.8065,8.9325,8.5825,8.5875,-9.753185,-7.2046,-13.5448,78.0475,207.245,285.3035,11.481775,126.4315,107.001,11.942025,270.435,344.075
1,9.75,429.16325,6.7480325,2084.07,-1.0500325,2.92712,10.7754,33.9425,1.0322425,0.15745475,-0.18557375,0.4195995,0.22109475,11.01015,0.284862,101.8905,73.3725,7.2535,0.44825,7.2635,6.46125,6.45175,7.467,6.52225,6.65725,7.8105,7.02625,7.20975,8.2575,7.895,7.825,8.9275,8.5925,8.625,-9.247495,-6.613725,-12.1944,104.835,270.813,343.756875,14.105325,137.8595,130.6395,13.97435,268.165,349.785
1,10.25,428.03125,6.8206675,2079.0425,-1.67506,2.54452,19.5483,41.677275,1.118445,0.188302,-0.204029,0.46996775,0.250534,12.002375,0.320438,101.91175,68.0425,8.1025,0.80775,7.2905,6.651,6.55975,7.483,6.6115,6.699,7.833,7.0555,7.2175,8.245,7.91225,7.837,8.9325,8.6025,8.61,-8.82056,-6.0962,-11.3443,140.1425,369.684,443.58,19.0437,146.0145,179.01825,20.7187,270.55,356.295
1,10.75,427.643,6.8362,2077.9475,-1.4399325,3.2703625,30.56545,50.779175,1.1014975,0.2063295,-0.2236925,0.519756,0.27860725,12.759625,0.3394785,101.8815,64.66,8.95,1.109,7.331,6.681,6.69075,7.486,6.75875,6.786,7.8455,7.086,7.243,8.25,7.90025,7.8385,8.915,8.6125,8.595,-8.451655,-5.880225,-10.494125,171.38,410.215,523.1055,24.5377,147.443,202.50825,23.920025,272.175,362.5825
1,11.25,426.73475,6.7921475,2063.365,-1.451085,7.082425,43.5384,51.193575,1.22668,0.195627,-0.25004825,0.557593,0.297607,13.4063,0.336026,101.86,62.43,9.865,1.6705,7.353,6.669,6.7685,7.4975,6.776,6.8665,7.8545,7.151,7.2635,8.265,7.8895,7.844,8.93,8.615,8.66,-8.11591,-5.5094,-9.395925,177.68,461.986,512.24225,27.28465,142.8005,225.569,26.43795,274.67,365.495
1,11.75,426.72625,7.0522675,2065.0425,-2.2471075,6.24523,47.38,51.1433,1.08601,0.2136075,-0.2594315,0.58520375,0.29140025,13.73885,0.32399,101.81,57.4625,10.4225,2.15025,7.399,6.8295,6.87025,7.51475,6.88775,6.9565,7.895,7.23625,7.2885,8.2925,7.87825,7.84225,8.94,8.645,8.7125,-7.50245,-4.564,-8.370915,180.0325,505.0345,559.4155,29.0131,141.997,227.49075,25.304875,277.95,369.9675
1,12.25,426.19975,6.757865,2059.91,-2.215275,7.081,43.0357,51.0465,1.2305725,0.1959755,-0.2659615,0.56895425,0.2921045,14.438925,0.31286275,101.7715,54.975,10.7875,2.76275,7.42475,6.8935,6.9725,7.5315,6.9525,7.0415,7.905,7.2895,7.333,8.29,7.867,7.87775,8.9225,8.63,8.7,-7.27862,-3.8794,-7.7567225,200.155,532.61075,687.0375,30.895825,143.8715,259.3205,30.2508,281.225,372.0275
1,12.75,425.2635,7.0170475,2053.3025,-1.86379,4.13751,33.61245,49.18725,1.277935,0.20492375,-0.2470735,0.60239675,0.2958915,14.682425,0.317733,101.74625,54.1325,10.975,2.97225,7.4285,6.957,7.036,7.544,7.0115,7.1215,7.8855,7.3105,7.3485,8.29,7.8405,7.854,8.915,8.63,8.695,-6.49107,-3.52895,-7.166935,202.775,566.9965,690.49,35.3713,146.1335,273.7055,28.59615,282.24,373.14
1,13.25,424.62175,6.9674825,2052.99,-2.14463,6.274265,35.26065,45.34415,1.35359,0.198989,-0.21780675,0.617186,0.293879,15.1688,0.29882,101.723,50.9125,11.3,3.26525,7.4575,7.0265,7.126,7.576,7.0775,7.212,7.903,7.3345,7.412,8.3,7.8495,7.8765,8.925,8.615,8.725,-6.19263,-3.3252,-6.3453,179.385,479.886,638.941,30.98845,145.955,239.9725,26.94155,283.47,374.055
1,13.75,424.43125,6.93767,2050.67,-1.8281825,7.3900825,29.7562,45.4212,1.26629,0.195509,-0.25621,0.608698,0.283609,15.5411,0.295072,101.686,48.425,11.61,3.5265,7.4695,7.101,7.209,7.592,7.1375,7.2645,7.9305,7.3875,7.4895,8.325,7.842,7.9005,8.945,8.62,8.755,-6.01025,-3.23555,-6.08498,175.675,511.89,723.824,31.60575,146.8185,251.5405,29.8551,284.82,375.215
1,14.25,423.897,6.91207,2048.43,-1.389275,7.39091,26.7695,43.520675,1.242425,0.185367,-0.245995,0.55488025,0.2586555,15.67465,0.255029,101.659,46.8775,11.81,3.66875,7.51225,7.16825,7.29525,7.6005,7.20525,7.33975,7.9515,7.43825,7.58975,8.34,7.85325,7.9495,8.9575,8.635,8.785,-5.61233,-2.63245,-5.82466,135.7675,420.3525,617.75075,26.0809,139.4675,206.781,26.348025,285.375,375.8975
1,14.75,423.55925,7.181335,2044.69,-1.3555025,7.56452,18.886325,34.4147,1.1677425,0.177859,-0.2233755,0.522959,0.24884725,16.29335,0.22979425,101.648,46.325,12.2325,3.56625,7.56325,7.263,7.3575,7.633,7.26775,7.4345,7.976,7.49125,7.66775,8.35,7.883,7.9715,8.965,8.64,8.7925,-5.08177,-2.2168,-5.5195975,114.49,380.8475,564.02925,23.9821,138.515,189.933,21.88775,285.51,375.065
1,15.25,423.241,7.156835,2045.845,-1.3324775,4.03137,9.1392525,25.95585,1.0167975,0.1623805,-0.19122425,0.47614925,0.224118,16.334775,0.22150275,101.654,46.155,12.2825,3.41075,7.62875,7.36775,7.4185,7.68575,7.3895,7.48275,7.9835,7.552,7.7205,8.36,7.913,8.01175,8.96,8.6475,8.8125,-4.646545,-2.082325,-5.2430075,90.8525,343.42175,476.319,23.9821,127.264,180.23125,21.707875,284.385,373.9125
1,15.75,424.0185,7.24811,2048.0275,-0.77671725,3.605015,-0.690921,18.15035,1.0454425,0.1552465,-0.18136675,0.43192675,0.20238375,16.2108,0.185554,101.647,46.3375,12.0925,3.48225,7.6655,7.4675,7.47375,7.72025,7.46775,7.55,7.98425,7.637,7.74525,8.375,7.94325,8.01,8.9575,8.665,8.7975,-4.50976,-1.748175,-4.6654225,46.67,215.456,303.697,14.722575,110.24,108.39975,12.5895,284.32,371.1775
1,16.25,423.5,7.356155,2056.54,-0.228638,3.4683825,-9.21518,7.84933,0.932585,0.11600525,-0.12371,0.29792825,0.1609275,15.7988,0.172081,101.631,49.73,11.6425,3.13325,7.73,7.52525,7.51875,7.75775,7.52425,7.58525,8.02975,7.6855,7.77075,8.3725,7.9795,8.04,8.96,8.675,8.8225,-4.145,-1.6626,-4.0634325,3.0175,134.246,150.836,7.77798,84.5255,62.40935,8.003325,281.4375,364.71
1,16.75,424.10675,7.422015,2061.46,0.0380427,1.67137,-14.26035,0.74942975,0.8760185,0.072308875,-0.08890075,0.2382235,0.089680125,15.25145,0.2158165,101.627,54.3425,10.895,2.706,7.80325,7.57575,7.5835,7.8095,7.5915,7.6225,8.0575,7.7595,7.805,8.3875,8.02625,8.085,8.95,8.7025,8.8675,-3.767805,-1.1573,-3.31908,-39.965,37.9639,43.5723,2.314875,36.1912,16.1014,2.76969,279.76,359.0675
1,17.25,425.1145,7.37362,2076.025,-0.0875013,-0.523001,-15.11125,-0.478407,0.73717075,0.0469156,-0.04962555,0.24110875,0.049790975,14.745175,0.2739645,101.62,57.08,10.42,2.404,7.884,7.668,7.61,7.908,7.654,7.672,8.08,7.814,7.849,8.41,8.09,8.17,8.96,8.72,8.92,-3.49838,-1.4833,-3.31908,-68.57,3.34566,3.45245,0.24692,2.8572,-1.19408,0.50358,278.25,346.98
1,17.75,427.4365,7.08775,2099.62,-0.170231,-1.40758,-18.9851,-0.704154,0.70903725,0.04991195,-0.0425081,0.23929925,0.037354375,14.33195,0.28488225,101.614,60.15,10.06,1.914,7.938,7.723,7.592,7.974,7.694,7.678,8.07,7.88,7.871,8.43,8.15,8.18,8.96,8.74,8.92,-3.3989,-1.6626,-3.31908,-68.405,0,0,0,-0.35715,-4.03002,0.21582,276.3075,339.515
1,18.25,428.5365,7.15509,2105.9875,0.009793225,-0.870645,-18.6905,-0.758516,0.7673915,0.047785825,-0.0490934,0.24465275,0.042852975,14.042625,0.292534,101.651,66.07,9.66,1.585,7.949,7.636,7.594,7.993,7.688,7.681,8.06,7.908,7.888,8.44,8.16,8.18,8.97,8.72,8.89,-4.19474,-2.2168,-3.44924,-66.4075,0,0,0,-0.35715,-3.65687,0.28776,274.65,335.0175
1,18.75,431.881,7.13931,2115.2,-0.10879955,-2.4382,-19.2975,-0.5198955,0.89127225,0.047220775,-0.06008945,0.25572875,0.0377583,13.356925,0.30492325,101.643,69.22,9.16,1.307,7.913,7.453,7.607,7.96,7.619,7.681,8.09,7.857,7.884,8.44,8.17,8.15,8.96,8.7,8.85,-4.3108,-2.3635,-4.10004,-65.5475,0,0,-0.12346,-0.35715,-3.58224,0.3597,272.635,332.325
1,19.25,434.477,7.03084,2117.6175,0.034668825,-1.60089,-18.80105,-0.486411,0.815698,0.0496582,-0.06880225,0.27730775,0.044748425,13.124325,0.3071255,101.64,69.705,8.87,1.272,7.916,7.239,7.489,7.931,7.459,7.675,8.1,7.805,7.867,8.45,8.16,8.15,8.94,8.68,8.82,-4.50976,-3.0807,-4.73457,-64.115,0,0,-0.12346,-0.35715,-3.50761,0.3597,272.12,330.3525
1,19.75,437.017,6.69505,2124.14,-0.1292325,-0.871496,-23.5902,-0.735162,0.855413,0.046620425,-0.0857166,0.2340705,0.05027065,12.5574,0.28637875,101.667,72.8625,8.4,1.099,7.859,7.218,7.369,7.94,7.301,7.609,8.11,7.781,7.847,8.45,8.16,8.14,8.95,8.68,8.79,-5.07348,-3.8305,-5.5318,-64.5225,0,0,0,-0.35715,-3.43298,0.43164,270.74,328.8325
1,20.25,440.05,6.84065,2143.08,-0.106759675,-0.290432,-21.2423,-0.594229,0.83705175,0.044570675,-0.0669429,0.265971,0.0475597,12.3267,0.32186025,101.67,74.92,7.962,1.073,7.871,7.172,7.311,7.921,7.249,7.57,8.1,7.667,7.841,8.45,8.18,8.13,8.95,8.68,8.78,-5.3885,-4.9878,-6.06871,-63.23,0,0,0,-0.35715,-3.50761,0.43164,269.1575,327.3575
1,20.75,442.291,6.71411,2153.875,-0.452596,-1.14989,-19.3393,-1.52949,0.7743845,0.058490775,-0.083538175,0.281558,0.049288025,12.006975,0.327056,101.68,77.18,7.554,0.904,7.837,7.133,7.308,7.92,7.239,7.516,8.08,7.597,7.851,8.46,8.17,8.14,8.96,8.68,8.76,-6.20092,-6.031,-7.09372,-64.39,0,0,0,-0.35715,-3.50761,0.43164,268.675,327.1325
1,21.25,440.186,6.72193,2140.47,-0.265871,-1.674335,-17.464025,-0.620004,0.79824425,0.052963575,-0.072920625,0.27301475,0.0481018,11.656225,0.318475,101.668,76.61,7.164,0.7435,7.839,7.155,7.285,7.932,7.196,7.448,8.07,7.535,7.85,8.47,8.15,8.15,8.97,8.69,8.75,-7.0465,-6.3081,-8.28143,-63.775,0,0,0,-0.35715,-3.28372,0.43164,267.955,325.875
1,21.75,439.28075,6.80804,2143.23,0.23592475,-1.65446,-17.628475,-0.450761,0.738713,0.056546875,-0.06520365,0.255339,0.055155875,11.468075,0.328939,101.69275,77.435,6.738,0.673,7.761,7.139,7.206,7.913,7.223,7.414,8.08,7.481,7.817,8.47,8.12,8.15,8.96,8.7,8.75,-8.33974,-7.5632,-9.12747,-62.07,0,0,0,-0.35715,-3.50761,0.3597,267.835,324.94
1,22.25,438.99975,6.7014025,2139.31,-0.11549,-0.382837,-22.12755,-1.15709,0.6880225,0.0518763,-0.060311125,0.2442385,0.04488025,11.0251,0.316891,101.7105,77.815,6.453,0.564,7.735,7.051,7.111,7.802,7.247,7.404,8.09,7.468,7.785,8.47,8.11,8.15,8.97,8.7,8.75,-9.00294,-8.6064,-10.2013,-61.87,0,0,0,-0.35715,-3.43298,0.50358,267.02,323.8075
1,22.75,436.07825,6.7103025,2177.83,0.01799015,-1.9563875,-16.817275,-0.947585,0.73637675,0.0470878,-0.0423689,0.2683725,0.041936525,10.91585,0.3053665,101.70825,80.15,6.515,0.488,7.617,7.013,6.998,7.782,7.203,7.36,8.1,7.496,7.758,8.48,8.06,8.16,8.98,8.71,8.74,-10.5449,-9.0465,-11.1124,-60.545,0,0,0,-0.35715,-3.28372,0.50358,265.89,323.3325
1,23.25,437.12075,6.36366,2178.6475,0.5994665,-0.8412685,-16.62695,-0.387533,0.765668,0.053513,-0.0517887,0.3066895,0.055732675,10.420075,0.321707,101.71925,80.95,6.103,0.4675,7.629,6.847,6.9,7.77,7.155,7.328,8.1,7.503,7.726,8.49,8.06,8.14,8.98,8.7,8.74,-12.6008,-9.943,-12.0561,-59.895,0,0,0,-0.35715,-3.13446,0.57552,266.16,322.21
1,23.75,436.273,6.17267,2188.2225,0.453202,-0.138002,-18.1917,-1.17035,0.69875325,0.058415525,-0.06510465,0.258214,0.0547724,9.91864,0.30727075,101.72575,80.225,5.526,0.44525,7.638,6.757,6.809,7.748,6.923,7.242,8.1,7.512,7.697,8.48,8.07,8.15,8.98,8.69,8.75,-13.3303,-10.4646,-12.7231,-59.17,0,0,0,-0.35715,-3.20909,0.3597,266.725,323.31
2,0.25,430.86775,7.0148125,2085.715,0.288282,0.8953865,-31.5629,-0.2584055,0.834436,0.0545589,-0.0836867,0.283288,0.0498986,10.5342,0.325392,101.362,74.65,6.069,0.905,7.762,6.99,6.738,7.879,7.049,6.989,8.1,7.457,7.592,8.22,7.842,7.827,8.49,8.17,8.14,-13.2143,-11.9968,-11.7469,-67.0725,0,0,0,-0.35715,-3.58224,0.79134,265.875,325.29
2,0.75,430.517,6.799315,2091.855,0.184367,-0.0883435,-38.046325,-0.259175,0.794753,0.064162,-0.09994505,0.295998,0.0558024,10.4862,0.31058,101.38,74.47,5.791,0.804,7.831,6.903,6.68,7.882,7.016,6.931,8.08,7.36,7.547,8.21,7.847,7.836,8.48,8.18,8.15,-14.1759,-12.7466,-12.1212,-69.35,0,0,0,-0.35715,-3.50761,0.57552,265.4575,324.75
2,1.25,429.59025,6.7238125,2104.3175,0.414372,0.08678775,-42.0203,-1.1917925,0.937844,0.0559582,-0.107859,0.274484,0.0509245,10.2267,0.298896,101.388,76.97,5.704,0.7125,7.713,6.962,6.66,7.865,6.922,6.88,8.03,7.349,7.487,8.2,7.837,7.835,8.48,8.18,8.17,-14.3417,-12.7303,-12.8858,-71.345,0,0,0,-0.35715,-3.50761,0.7194,264.9975,323.66
2,1.75,430.016,6.616955,2107.125,0.57210825,1.24979,-41.39935,-0.310748,0.776954,0.063803,-0.116128,0.29472,0.059421,9.98244,0.32946,101.397,76.85,5.535,0.641,7.663,6.892,6.574,7.776,6.929,6.823,8.02,7.347,7.424,8.2,7.81,7.821,8.49,8.18,8.15,-13.8775,-12.4043,-13.618,-68.235,0,0,0,-0.35715,-3.7315,0.7194,264.59,323.75
2,2.25,429.798,6.439295,2108.2375,0.377047,-1.45959,-32.112125,-0.468229,0.829623,0.0521371,-0.093260875,0.261096,0.0562171,9.72035,0.29998925,101.409,77.1,5.381,0.687,7.621,6.797,6.486,7.762,6.895,6.806,8.01,7.302,7.358,8.19,7.812,7.804,8.49,8.18,8.18,-12.0868,-11.1492,-13.9108,-69.01,0,0,0,-0.35715,-3.58224,0.7194,264.37,323.03
2,2.75,429.6475,6.34362,2090.0925,0.488055,-1.24175,-24.9002,-0.0234193,0.780122,0.0600326,-0.0756351,0.291959,0.0557866,9.3903,0.30889875,101.413,79.28,5.254,0.70825,7.615,6.815,6.399,7.711,6.864,6.787,7.996,7.298,7.315,8.17,7.798,7.784,8.5,8.19,8.16,-10.8765,-11.3611,-14.2688,-68.24,0,0,0,-0.35715,-3.58224,0.64746,262.7,322.7
2,3.25,431.003,6.341795,2100.11,0.436518,-1.9508,-24.584625,-0.596421,0.887386,0.0644409,-0.06874895,0.300488,0.0549355,8.98105,0.31619625,101.405,79.515,4.857,0.6525,7.572,6.738,6.316,7.694,6.792,6.697,7.973,7.304,7.26,8.17,7.799,7.761,8.5,8.18,8.15,-10.2796,-9.9104,-14.5128,-68.2425,0,0,0,-0.35715,-3.58224,0.64746,260.8975,322.08
2,3.75,430.965,6.40085,2100.785,-0.08672325,-2.1653675,-36.82435,-0.62654,0.836653,0.053085,-0.0883434,0.295678,0.0550035,8.772,0.30577,101.402,79.705,4.748,0.557,7.545,6.625,6.18,7.654,6.73,6.618,7.943,7.263,7.212,8.17,7.768,7.731,8.5,8.19,8.16,-10.6609,-8.8672,-14.9033,-67.9175,0,0,0,-0.35715,-3.58224,0.64746,260.7275,321.41
2,4.25,430.445,6.30138,2106.3275,-0.03332855,0.00129846,-26.202125,0.2259575,0.770895,0.0562835,-0.067509,0.32756,0.0563492,8.88817,0.31117225,101.402,80.2,4.665,0.508,7.432,6.574,6.209,7.643,6.689,6.6,7.933,7.283,7.171,8.16,7.75,7.692,8.5,8.19,8.14,-9.91484,-8.3945,-13.8458,-67.06,0,0,0,-0.35715,-3.50761,0.7194,261.59,320.93
2,4.75,430.494,6.31605,2103.01,0.5298765,-1.921965,-26.48115,-0.70125,0.837598,0.0571293,-0.069116275,0.268999,0.0636559,8.66951,0.303657,101.386,79.47,4.432,0.505,7.41,6.58,6.234,7.614,6.636,6.588,7.912,7.285,7.155,8.15,7.744,7.667,8.5,8.18,8.15,-8.4558,-7.3839,-14.3013,-64.03,0,0,0,-0.35715,-3.50761,0.79134,261.64,320.54
2,5.25,430.7805,6.28101,2108.97,0.198182,-4.583595,-28.1106,-0.551859,0.820359,0.0567205,-0.084250975,0.264233,0.0553594,8.23293,0.2983685,101.385,79.71,4.31,0.494,7.402,6.565,6.2,7.55,6.644,6.549,7.889,7.248,7.123,8.13,7.733,7.641,8.5,8.17,8.15,-7.69312,-7.3513,-13.8295,-65.055,0,0,0,-0.35715,-3.43298,0.7194,261.645,320.73
