DOY2,HR2,USTAR,TA,WS,H,LE,RH,PA,CO2,H2O,PPFD_IN,PPFD_DIF,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,FC,SC,NEE,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TA_1_1_1,RH_1_1_1
1,10.25,0.08899155,-18.887,1.04441,-38.168025,-9.539035,60.43325,96.706,389.9345,1.09824,43.55355,38.5564,13.1861,21.2637,3.28176,158.575,235.887,-0.7266615,-1.5779,-1.1938625,-0.41991375,-0.20815675,0.175,0.52104325,1.346125,1.8,3.667325,5.1,-8.1758275,67.7065
1,10.75,0.159088,-18.41375,0.807432,-27.452375,-10.3165,57.886475,96.7,390.1005,1.11934,63.4362,60.72005,19.51495,28.248575,4.87382,161.21175,238.4855,-0.6979315,-1.835525,-0.95152,-0.401705,-0.221,0.179165,0.512335,1.3375,1.8,3.6835,5.1,-7.7154725,67.328
1,11.25,0.153024,-17.82485,0.7841275,-25.7288,-13.6578,57.91595,96.6968,389.7425,1.17543,73.777575,72.778675,21.667125,33.75975,5.46393,163.77425,241.8915,-0.9837265,-2.3919625,-1.2973,-0.40096125,-0.2216,0.17854025,0.5118745,1.331025,1.8,3.664025,5.1239275,-7.3202275,64.21
1,11.75,0.16100075,-17.07405,0.856613,-14.1064,-17.9772,56.928,96.6706,389.282,1.16734,76.943525,73.170475,24.433,34.9005,5.90343,163.53,244.33,-0.97173625,-2.446925,-1.849065,-0.352236,-0.21735,0.1787485,0.512083,1.34065,1.8,3.6742,5.107515,-6.8930525,61.4715
1,12.25,0.170102,-16.90915,0.81271,-11.7026,-14.55,54.152625,96.6546,389.062,1.12574,84.645075,80.5704,26.267525,38.3772,6.32349,162.0335,245.39125,-1.42782,-2.613275,-1.8793,-0.325603,-0.21667,0.175,0.517,1.342,1.8,3.667,5.1,-6.5906975,59.47435
1,12.75,0.20876975,-16.686,0.7557525,-14.77905,-13.064,53.023325,96.6342,389.058,1.15152,94.0164,91.33225,29.74815,41.758775,6.74549,161.7615,247.053,-1.221135,-1.5775625,-1.5352175,-0.3495805,-0.2212515,0.1787485,0.5122315,1.33265,1.8,3.65,5.116835,-6.2904525,57.9553
1,13.25,0.1876895,-16.4769,0.8837425,-15.672,-17.5605,50.76165,96.5346,389.0835,1.1646375,86.6909,84.01725,31.484625,40.729825,6.0788775,162.1755,248.8215,-1.2019,-1.262525,-1.53904,-0.31921975,-0.220835,0.179165,0.508165,1.3375,1.8,3.6585,5.11665,-6.16733,53.8155
1,13.75,0.2082125,-16.403,0.909485,-9.22265,-13.555,50.914225,96.5736,389.0625,1.170575,74.9073,68.652575,24.5882,33.79,5.13211,165.315,248.546,-0.9669615,-1.3900625,-1.2698825,-0.31288025,-0.221,0.175,0.51667,1.329,1.8,3.6585,5.1,-6.0129975,51.89085
1,14.25,0.2084075,-16.4615,0.88087625,-13.1857,-10.1209925,49.024625,96.5672,388.906,1.12468,65.0497,64.2427,20.992925,31.7883,5.07234,164.538,249.236,-0.8503,-0.981772,-1.035,-0.3237805,-0.225,0.175,0.5122315,1.33185,1.8,3.65,5.124035,-6.3837,52.0657
1,14.75,0.16648025,-16.389,1.037825,-18.59895,-11.103675,49.6718,96.5352,388.756,1.06978,57.543325,55.20535,18.502,27.3778,4.55403,162.973,247.833,-1.0734,-1.325905,-1.22517,-0.317945,-0.21255175,0.17895675,0.50833,1.34915,1.8,3.65,5.1079325,-6.727925,52.43915
1,15.25,0.178294,-16.271,0.885696,-23.8126,-13.8024,48.6143,96.5456,388.97,1.082875,51.052425,50.7876,11.8495,23.324,3.46061,161.878,248.005,-0.682295,-1.0496275,-1.066625,-0.333097,-0.20815675,0.175,0.5042,1.325,1.8,3.658925,5.1168575,-6.9507,53.12665
1,15.75,0.184347,-16.2445,1.17734,-19.8466,-14.07595,46.89345,96.588,388.995,1.0577175,35.9013,34.544725,-1.88496,16.6391,2.64922,161.536,246.328,-1.13565,-1.17238,-1.16192,-0.35443,-0.21667,0.17104325,0.50833,1.3462,1.8,3.65,5.1087675,-7.0629,52.26035
1,16.25,0.170998,-16.3695,1.13233,-24.475,-14.7025,48.32525,96.593,389.028,1.1045775,19.745775,19.643125,-31.098125,9.25274,1.44204,161.1835,245.552,-1.1947375,-0.7187935,-1.294695,-0.355736,-0.20817325,0.17895675,0.50395675,1.31995,1.8,3.665675,5.1079325,-7.0597,54.021
1,16.75,0.12119375,-16.3545,1.03755375,-40.9445,-12.0246,49.74875,96.5768,389.01375,1.11999,8.6137825,7.980425,-65.5063,4.28467,0.69434,161.097,243.99575,-0.8214845,-0.991951,-0.977184,-0.36503,-0.20833,0.175,0.5204185,1.33265,1.8,3.65,5.1167,-7.2708,54.2617
1,17.25,0.07480145,-16.5165,1.1225,-45.9456,-11.37885,50.871375,96.5744,389.03,1.0896825,1.5512275,1.51369,-90.6712,0.177841,0.0749888,158.443,241.875,-0.65789275,-0.662662,-0.6698865,-0.378997,-0.212335,0.1875,0.508,1.3335,1.8,3.675,5.1167,-7.584825,55.1395
1,17.75,0.0612958,-16.9495,1.13894,-51.0783,-9.15515,52.4572,96.6,389.2045,1.103675,0.030004825,0.0438907,-95.9823,-2.51001,-0.157883,164.495,241.08,-0.566275,-0.61124,-0.426985,-0.397264,-0.20833,0.19167,0.525,1.3464,1.800825,3.65,5.109185,-7.7534525,53.9665
1,18.25,0.0535228,-16.993,1.10792,-59.538,-7.18425,54.0338,96.6,389.20575,1.1,-0.245097,0.00275405,-96.38075,-2.73128,-0.134091,161.9185,240.3625,-0.702605,-0.724162,-0.740513,-0.39713,-0.20833,0.18333,0.51288175,1.321125,1.8,3.658925,5.1,-7.85202,54.904175
1,18.75,0.047811975,-17.0045,1.060085,-57.992,-10.452475,54.846375,96.6046,389.29075,1.0892,-0.080428,0.0018422675,-94.5439,-2.64205,-0.118535,164.541,239.641,-0.852025,-0.863762,-0.908435,-0.403697,-0.208,0.187917,0.508,1.33075,1.8,3.65,5.109185,-8.0175,56.011675
1,19.25,0.05575525,-16.943,0.998918,-58.84385,-9.819085,54.2679,96.62,389.4105,1.107475,-0.01844645,0.00218549,-92.9774,-2.6395,-0.176048,161.58,238.22,-0.79154175,-0.6847425,-0.8407,-0.403303,-0.21682675,0.1877085,0.51684325,1.330125,1.8,3.658925,5.1168575,-8.102025,57.105575
1,19.75,0.0514394,-17.1785,1.127395,-64.8374,-8.802945,54.9824,96.62,389.506,1.103075,-0.194609,0.00198563,-92.3267,-2.60492,-0.184978,162.529,236.88,-0.540278,-0.583994,-0.605415,-0.406267,-0.2127685,0.18333,0.5168185,1.31205,1.8,3.65,5.1,-8.18725,57.6815
1,20.25,0.05303355,-17.182,1.022415,-59.6205,-7.5123625,54.76625,96.6246,389.264,1.088325,-0.00560079799999999,0.0017245775,-91.48935,-2.576,-0.232431,162.5125,236.1275,-0.5451425,-1.03334375,-0.874331,-0.405233,-0.2212515,0.1825015,0.5036,1.32825,1.8,3.65,5.11485,-8.26475,59.444925
1,20.75,0.056195375,-17.1855,0.97969125,-62.7968,-7.165755,53.6568,96.6354,389.3845,1.085425,0.00024779575,0.001405305,-91.171975,-2.66711,-0.3359,161.3755,236.73825,-0.6470465,-1.0168385,-1.1312725,-0.4032,-0.2125,0.18333,0.504165,1.3415,1.8,3.65,5.1,-8.5303975,63.948075
1,21.25,0.0560295,-17.4265,1.1023375,-61.958275,-9.131255,57.085,96.7,389.40025,1.08665,-0.13200725,0.001807575,-90.276125,-2.71772,-0.307355,160.648,235.9725,-0.862062,-0.957098,-1.05275,-0.4022,-0.2,0.18333,0.5036,1.33265,1.8,3.65,5.107515,-8.8458975,65.210425
1,21.75,0.0525345,-17.4995,0.934755,-57.241625,-6.243835,57.36855,96.7,389.55675,1.082825,-0.1575425,0.001841915,-90.3606,-2.57453,-0.375811,160.917,235.637,-1.0645825,-1.19447,-1.085045,-0.406567,-0.211825,0.18333,0.5046,1.313175,1.8,3.65,5.1096025,-9.2974025,64.84375
1,22.25,0.06048725,-17.629,1.1959375,-69.776675,-8.925605,57.513125,96.634,389.4925,1.08735,-0.01487419,0.001637725,-90.626425,-2.55435,-0.344189,161.6695,234.325,-0.688157,-0.8990735,-1.0417675,-0.408203,-0.2036,0.18333,0.5081815,1.3294,1.8,3.65,5.1167,-9.611005,64.013425
1,22.75,0.05152205,-17.774,1.0247,-69.499,-8.20735,58.3817,96.6054,389.51175,1.080575,-0.2124355,0.0018551925,-92.11055,-2.4764,-0.370605,158.208,234.185,-0.595225,-0.7666825,-0.8575,-0.4152,-0.216835,0.179165,0.5125,1.3295,1.8,3.65,5.11685,-9.9224025,63.953
1,23.25,0.049711575,-17.65375,1.07391,-68.4175,-11.71155,59.03845,96.7,389.616,1.08261,-0.0141473575,0.0020239875,-90.8574,-2.5924,-0.302123,156.7205,234.5865,-0.6797925,-1.0393,-0.9247425,-0.41463,-0.2208,0.17937325,0.508,1.333,1.8,3.65,5.1087675,-10.0076425,58.0345
1,23.75,0.051442025,-17.71375,0.935704,-63.85,-8.546175,58.1176,96.7102,389.711,1.07605,0.0012985625,0.00193008,-88.3614,-2.663215,-0.276269,157.642,233.486,-0.498218,-0.767052,-0.7224825,-0.416564,-0.2036,0.18333,0.508,1.3445,1.8,3.65,5.1,-10.0079925,57.43225
2,0.25,0.04440605,-18.7227,1.182025,-67.5212,-8.880435,42.95565,96.6598,389.245,1.0116,-0.14507675,0.00124815,-93.09275,-2.6562375,-0.2622125,152.36625,228.4375,-0.563814,-1.09725,-0.694104,-0.534464,-0.9552,-0.5352,-0.09,0.6866,1.1066,2.9,4.3066,-14.920425,58.97325
2,0.75,0.03181715,-18.86595,1.10494,-65.181875,-7.19648,44.3951,96.659875,389.2,0.996995,-0.15758575,0.001012317,-92.098,-2.6724,-0.24956625,153.18375,226.55,-0.45294325,-1.5063,-0.7299725,-0.7404835,-1.090875,-0.61835,-0.131025,0.6546,1.1,2.85,4.2762,-15.320175,59.85885
2,1.25,0.03467385,-18.838075,1.0466475,-67.2662,-7.804,45.982225,96.6645,389.32,0.96256,-0.0267372,0.0013382625,-90.009875,-2.6879875,-0.22273875,155.33375,226.6925,-0.39944,-1.26753,-0.9443055,-0.7484,-1.081525,-0.628125,-0.140225,0.6546,1.1,2.85,4.267,-15.78225,61.870425
2,1.75,0.0403795,-18.759,0.98191375,-69.5671,-10.02695,48.68875,96.63075,389.325,0.956665,-0.126038,0.00116138,-91.4795,-2.7263125,-0.24033,156.50375,224.99875,-0.73455725,-1.955325,-1.12118,-0.7371865,-1.09215,-0.63535,-0.140225,0.664375,1.1,2.85,4.267,-16.2264,62.657075
2,2.25,0.0430949,-19.023525,1.100225,-69.6918,-9.012375,46.442425,96.6,389.325,0.93564,0.00076012325,0.0012663825,-90.0465,-2.8048125,-0.2665425,156.36125,224.255,-0.64108625,-1.149955,-1.1406235,-0.7324165,-1.0803,-0.61355,-0.13655,0.6552,1.1,2.85,4.26105,-16.617075,62.70075
2,2.75,0.045258,-18.969225,1.0386,-70.5891,-10.15817,45.93625,96.606375,389.305,0.911535,-0.0204496629999999,0.000990976,-91.73575,-2.790625,-0.24491625,155.9475,224.07875,-0.52141375,-2.116085,-1.060065,-0.72797,-1.085,-0.627,-0.137,0.6602,1.1,2.8602,4.2766,-17.057325,67.577425
2,3.25,0.04633625,-19.016175,1.0565525,-70.297225,-10.2214,46.178025,96.623625,389.27,0.901265,-0.004530775,0.0009875405,-89.9688,-2.8106375,-0.37289625,153.298,224.348,-0.468425,-1.3115375,-0.89752,-0.7296335,-1.0925,-0.63485,-0.13625,0.65,1.1,2.85,4.283,-17.33315,66.9156
2,3.75,0.036995,-19.2023,1.01,-69.908,-6.04864,47.372,96.55875,389.4,0.900145,-0.051443375,0.00121929,-90.447625,-2.7409,-0.3533025,152.4525,223.305,-0.57198275,-2.123705,-0.797986,-0.7261365,-1.103975,-0.63075,-0.131025,0.659775,1.1,2.85,4.267,-17.605,66.980825
2,4.25,0.0442187,-19.290575,0.92196225,-67.562175,-8.4023,48.405,96.54725,389.51,0.89109,0.00036267025,0.0011839825,-92.455875,-2.8068625,-0.234965,150.34875,224.66125,-0.3967095,-1.4186,-0.674725,-0.73308,-1.103,-0.6148,-0.1302,0.665,1.1,2.85,4.267,-17.72625,66.660325
2,4.75,0.03780965,-19.325175,1.124085,-68.235,-10.148875,48.351675,96.540125,389.22,0.87121,-0.00693172799999997,0.0012664575,-91.925625,-2.8052,-0.23197375,149.3525,225.01125,-0.38175075,-1.069305,-0.55299825,-0.74883,-1.08905,-0.61635,-0.13895,0.658,1.1,2.85,4.267,-18.031825,67.0926
2,5.25,0.0406419,-19.4005,0.9023755,-64.473,-9.077025,47.9698,96.51825,389.31,0.799735,-0.1661765,0.00135049,-90.0487,-2.8554625,-0.15967375,149.041,225.163,-0.43003375,-1.919045,-0.685556,-0.7664135,-1.0918,-0.6318,-0.137,0.6548,1.1,2.85,4.2602,-18.14825,67.11335
2,5.75,0.0407076,-19.70915,1.06267,-63.8763,-7.7472,50.7836,96.5449,389.445,0.79941,-0.00498895400000001,0.001222175,-89.7317,-2.8237625,-0.1838425,151.909,224.055,-0.39745925,-2.2579225,-0.742061,-0.778053,-1.11175,-0.6381,-0.13185,0.6544,1.1,2.85,4.25935,-18.2294,67.632
2,6.25,0.043084,-19.9891,1.225,-65.309725,-7.169,51.22235,96.59155,389.55,0.766895,-0.2399625,0.00138641,-88.988375,-2.742025,-0.17847125,150.4425,222.43375,-0.41955875,-2.05945,-1.12444,-0.7872165,-1.09135,-0.6303,-0.1477,0.6552,1.1,2.85,4.267,-18.4005,69.393075
2,6.75,0.037156375,-19.8464,1.104585,-62.819675,-11.409,48.672475,96.55645,389.595,0.7527,-0.2489625,0.0016462025,-87.626875,-2.737425,-0.23243375,151.31375,221.64875,-0.582102,-1.406535,-0.97584225,-0.7907365,-1.094875,-0.63125,-0.134375,0.658,1.1,2.85,4.270625,-18.613075,71.34575
2,7.25,0.035691,-20.0482,0.796,-57.87745,-7.58374,49.9079,96.59805,389.58175,0.75229325,0.0052458525,0.0075883925,-86.028625,-2.54575,-0.1989175,151.63,221.49,-0.3122895,-1.0428395,-0.588575,-0.7903835,-1.11375,-0.645975,-0.1454,0.658,1.1,2.85,4.268975,-18.854925,71.65225
2,7.75,0.03838765,-20.103,0.993828,-66.50985,-13.7676,47.286675,96.6,389.58,0.77793,0.7704955,0.7247975,-80.2335,-0.23852375,0.06441825,151.43125,221.19375,-0.405076,-1.8392,-0.60838,-0.7906335,-1.108,-0.653,-0.1484,0.6602,1.1,2.85,4.267,-18.82635,69.82685
2,8.25,0.04149505,-19.7608,0.908692,-60.118125,-11.37055,47.58375,96.6,389.669,0.8160215,6.689205,6.0880425,-56.355375,3.5633125,0.64770625,151.065,224.2025,-0.3580875,-1.988825,-0.860163,-0.7925865,-1.104325,-0.645975,-0.140225,0.65,1.1,2.85,4.259775,-18.7711,67.5619
2,8.75,0.0521385,-19.5833,0.985061,-53.3951,-11.46775,48.362,96.60105,389.557,0.8354515,21.37165,19.6487,-17.6144,9.86147,1.816145,152.2515,226.827,-0.323542,-1.6443125,-0.905062,-0.7895165,-1.104875,-0.643625,-0.142375,0.652,1.1,2.85,4.267,-18.344,66.304
2,9.25,0.074648,-19.0315,0.73819,-47.765,-12.023,49.79125,96.6197,389.72275,0.893837,39.667225,36.17775,7.23071,16.9313,3.23832,151.7445,230.6755,-0.6171095,-2.85975,-1.3441,-0.77773,-1.1,-0.6552,-0.152,0.65,1.1,2.85,4.267,-17.077,61.208925
2,9.75,0.11308775,-18.98045,0.81999325,-29.52,-13.266,47.752,96.6,389.68125,0.91923625,61.76715,60.51955,17.3594,27.3873,5.342625,152.0845,235.283,-0.68128075,-3.12054,-1.76445,-0.7369835,-1.106525,-0.657375,-0.15425,0.6546,1.1,2.85,4.283,-16.745425,58.979
2,10.25,0.175615,-18.6508,0.8035115,-23.04345,-19.4406,44.4754,96.6,389.8405,0.91951,83.6774,79.42925,23.7195,36.498175,7.437495,153.988,239.2295,-0.667532,-3.06428,-1.6199425,-0.6767365,-1.104875,-0.660625,-0.14875,0.655,1.1,2.85,4.277,-15.792175,53.4664
2,10.75,0.1913385,-18.0134,0.9189945,-19.49695,-10.92905,39.7503,96.6216,389.9505,0.948678,103.904,102.42125,38.1968,50.3699,9.44944,157.0755,241.419,-0.80926,-2.8053125,-1.454255,-0.6126665,-1.09655,-0.65845,-0.1425,0.6524,1.1,2.85,4.267,-14.84675,47.796075
2,11.25,0.224375,-17.5217,0.915216,-6.312665,-19.2224,35.798325,96.624,389.8365,0.91641825,128.974,112.63125,42.94405,62.80675,10.59915,158.3755,244.3645,-1.0648525,-2.565875,-1.6649,-0.592853,-1.107725,-0.68995,-0.156025,0.6546,1.1,2.85,4.2762,-13.7224,45.638325
2,11.75,0.197406,-16.4275,1.176475,-5.4005025,-11.644,32.4062,96.6236,389.7165,0.918342,147.592,144.1325,49.993875,66.8909,12.73275,159.24175,247.86425,-1.20539,-4.29485,-1.97136,-0.539753,-1.101875,-0.662625,-0.14875,0.655,1.1,2.860625,4.267,-12.831075,43.518575
2,12.25,0.2405165,-16.1298,1.0794475,0.0867640000000032,-11.612425,29.9274,96.6,389.57925,0.924191,157.178,138.68125,54.6928,71.664625,14.3402,157.99425,249.698,-0.93514375,-2.3938,-1.819275,-0.4652835,-1.112,-0.67515,-0.16485,0.65575,1.1,2.85,4.2758,-12.01525,42.0965
2,12.75,0.210861,-16.0183,0.905026,-1.01084075,-14.5787,29.106625,96.5562,389.475,0.89008,164.136,150.68375,57.55785,71.3333,13.31345,159.7405,250.5885,-1.1274,-1.71485,-2.057,-0.474281,-1.107725,-0.68415,-0.14625,0.6546,1.1,2.85,4.25,-11.33675,42.14825
2,13.25,0.21559275,-15.6204,1.205975,10.74165,-15.7596,25.3775,96.594,389.45425,0.883363,154.122,145.11375,54.4485,71.03875,12.10465,161.33025,253.7125,-1.2892,-2.9609,-2.3098125,-0.397798,-1.1175,-0.670625,-0.162375,0.647,1.1,2.85,4.260625,-11.016925,40.919
2,13.75,0.22493525,-15.5557,1.1968275,0.76215525,-20.0706,27.701375,96.5934,389.445,0.90495,138.564,130.11875,48.4988,64.30185,10.750475,161.924,254.21,-1.0699,-2.046325,-1.7818625,-0.363264,-1.1209,-0.68995,-0.16665,0.6512,1.1,2.842775,4.267,-10.871325,38.984925
2,14.25,0.21353475,-15.4912,1.0758925,1.614345,-18.3882,26.117075,96.602,389.47,0.90425,130.506,128.94,45.37915,59.333725,9.5284575,161.926,254.505,-1.01956,-3.5843875,-1.67785,-0.38197225,-1.13985,-0.67685,-0.1645,0.6544,1.1,2.85,4.25935,-10.7689675,38.636175
2,14.75,0.2429285,-15.2536,0.957205,-0.561864999999997,-19.754375,28.14975,96.6112,389.3005,0.9217195,115.856,117.21125,39.2097,53.297075,8.3670625,158.534,255.439,-1.14688,-1.54827,-1.329925,-0.42153875,-1.1482,-0.683,-0.1498,0.65,1.1,2.85,4.2766,-10.8072825,37.705575
2,15.25,0.25290125,-15.1151,1.321155,-4.5801,-13.35325,28.140775,96.6068,389.24675,0.9363085,99.2268,96.696,34.882325,44.2468,6.9805925,160.92825,254.719,-0.84557,-1.289125,-0.9820995,-0.50661975,-1.1401,-0.67155,-0.1477,0.6552,1.1,2.85,4.267,-11.17025,38.289175
2,15.75,0.244062,-14.8601,1.54434,-6.2504525,-14.27345,25.91875,96.6088,389.275,0.942285,83.0722,78.103875,22.322675,34.1913,6.00765,161.942,254.2455,-1.0064,-1.3639125,-1.43794,-0.56223,-1.16325,-0.68995,-0.168625,0.6512,1.1,2.85,4.267,-11.5815,38.919
2,16.25,0.222102,-15.0848,1.45645,-13.4506,-12.4037,25.990875,96.65175,389.3005,0.947488,54.7742,53.213125,12.5426,23.4508,4.130755,157.478,252.8865,-1.0544525,-1.7104625,-1.205445,-0.56763,-1.15685,-0.68925,-0.16045,0.64235,1.1,2.85,4.267,-11.8655,39.78025
2,16.75,0.19434475,-15.129,1.1660625,-25.19485,-11.1107,29.169,96.684125,389.08975,0.978394,28.0354,27.179125,-9.25332,12.6828,2.43331,157.902,250.678,-0.889007,-2.1105375,-1.547095,-0.600245,-1.15355,-0.685,-0.15875,0.65,1.1,2.83845,4.26105,-12.11635,41.36535
2,17.25,0.182196,-15.3009,1.33555,-27.2512,-12.6914,30.5568,96.7,389.2,0.994795,14.4996,11.1115,-48.896,7.720575,1.29964,154.11875,248.651,-0.77099925,-1.806675,-1.088585,-0.620075,-1.1584,-0.6798,-0.168,0.6516,1.1,2.8432,4.25,-12.528,43.85715
