DOY2,HR2,FC,H,LE,TAU,TA,RH,NETRAD,SW_IN,SW_OUT,PPFD_IN,PPFD_OUT,APAR,FAPAR,WS,USTAR,PA,G,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1
1,5.75,0.6,-2.2,5.525,-0.02726,-1.8,93.2,-3.3,0,0,0,0,0,0,3.68,0.4,99.82,-3,2.2,2.6,3.5,4.4
1,6.25,0.5,-2.25,5.325,-0.027775,-1.9,93.1,-3.4,0,0,0,0,0,0,3.6775,0.41,99.84,-3.2,2.2,2.6,3.5,4.4
1,6.75,0.6,-2.4,6.075,-0.03184,-1.9,93.4,-3.4,0,0,0,0,0,0,3.69,0.4,99.86,-3,2.2,2.6,3.5,4.4
1,7.25,0.5,-1.825,5.125,-0.02916,-1.9,93.5,-2.1,5,2.1,12.6,5,8.475,70.8575,3.665,0.4,99.87,-3.2,2.2,2.6,3.5,4.4
1,7.75,0.6,1.275,7.2,-0.03479,-1.8,93.6,6,53,19.2,77.5,28.9,49.05,79.995,3.805,0.42,99.89,-2.9,2.2,2.6,3.5,4.4
1,8.25,0.5,14.2,9.8,-0.05551,-1.6,93.1,22.9,124,47.3,212.325,69.7,137.45,83.2225,3.98,0.44,99.91,-2.8,2.2,2.6,3.5,4.4
1,8.75,0.5,37.85,14.3,-0.07438,-1.3,91.9,57.5,197.9,70.2,358.25,117,238.175,84.1,4.285,0.47,99.91,-2.5,2.2,2.6,3.5,4.4
1,9.25,0.6,63.45,19.075,-0.08798,-0.9,90.7,95,261.5,89.6,493.125,165.1,321.625,84.06,4.33,0.49,99.93,-2,2.2,2.6,3.5,4.4
1,9.75,0.7,88.275,22.05,-0.10523,-0.3,88.6,130.2,320.5,104.3,616.55,207.4,407.225,83.7225,4.445,0.49,99.95,-1.1,2.2,2.6,3.5,4.4
1,10.25,0.625,105.925,23.1,-0.11516,0.2,86.4,160.3,373.6,117.7,743.85,243.1,506.95,83.78,4.5725,0.5,99.96,-0.6,2.2,2.6,3.5,4.4
1,10.75,0.7,126.275,26,-0.11857,0.5,85.5,193.7,413.9,126.8,835.9,286.1,582.975,83.9625,4.5725,0.51,99.94,0.4,2.2,2.6,3.5,4.4
1,11.25,0.6,132.2,25.85,-0.1232225,0.8,84.9,210.7,438,137.2,896.475,316.7,640.175,84.05,4.635,0.52,99.89,0.2,2.2,2.6,3.5,4.4
1,11.75,0.8,134.75,27.9,-0.132,1.1,84,212.6,450.7,138.2,926.7,315.8,637,84.01,4.76,0.53,99.8525,1,2.2,2.6,3.5,4.4
1,12.25,0.7,137.35,28.05,-0.1305125,1.2,83.6,207.6,445.6,138,918.95,313.4,650.25,84.0525,4.755,0.53,99.8125,0.6,2.2,2.6,3.5,4.4
1,12.75,0.7,138.025,27.05,-0.12905,1.4,82.8,194.4,440.1,133.5,903.05,295.4,627.075,83.985,4.7825,0.53,99.785,1,2.2,2.6,3.5,4.4
1,13.25,0.7,122.4,25.75,-0.13201,1.3,82.3,182.2,412.7,123.6,838.075,270.2,580.7,84.04,4.73,0.53,99.7525,0.9,2.2,2.6,3.5,4.4
1,13.75,0.6,110.75,24.15,-0.13432,1.4,82.3,157.6,371.1,109.9,752.425,236,526.45,83.9275,4.6925,0.52,99.775,0.9,2.2,2.6,3.5,4.4
1,14.25,0.6,88.3,21.95,-0.1209125,1.2,82.5,127.6,319.1,97.4,630.35,195,438.175,83.9225,4.7125,0.52,99.7825,0.7,2.2,2.6,3.5,4.4
1,14.75,0.6,66.4,18.8,-0.11615,1.1,82.7,92.5,254,79.5,498.625,153.8,338.05,84.425,4.68,0.52,99.795,0.5,2.2,2.6,3.5,4.4
1,15.25,0.5,41.4,15.7,-0.10311,1.1,83.2,53.7,183.3,56.6,368.125,111.3,247.25,84.2275,4.55,0.5,99.78,0.4,2.2,2.6,3.5,4.4
1,15.75,0.5,17.6,12.9,-0.08627,0.9,84.5,22.8,108.6,36.1,214.6,67.9,150,83.72,4.5425,0.49,99.8,0,2.2,2.6,3.5,4.4
1,16.25,0.6,3.1,10.1,-0.072145,0.6,85.4,3.5,48.7,17,91.05,29.7,57.1,81.945,4.405,0.48,99.77,-0.6,2.2,2.7,3.4,4.4
1,16.75,0.6,-3.775,7.025,-0.050165,0.5,86.3,-3.4,9.2,3,19.25,6.4,11.8,73.43,4.2475,0.45,99.78,-1.1,2.2,2.6,3.5,4.4
1,17.25,0.65,-4.2,5.5,-0.0410725,0.2,86.9,-5.4,0,0,0,0,0,0,4.16,0.445,99.79,-1.2,2.2,2.6,3.5,4.4
1,17.75,0.6,-4.7,6.55,-0.040785,0.1,87.4,-5.9,0,0,0,0,0,0,4.2,0.46,99.79,-1.4,2.2,2.6,3.4,4.4
1,18.25,0.6,-3.7,6.475,-0.03174,-0.1,87.85,-6.1,0,0,0,0,0,0,4.2125,0.46,99.805,-1.6,2.25,2.65,3.5,4.4
1,18.75,0.6,-3.85,5.85,-0.0303,-0.3,87.85,-5.7,0,0,0,0,0,0,4.2425,0.46,99.81,-2.15,2.25,2.65,3.45,4.4
1,19.25,0.6,-4.025,5.5,-0.03018,-0.3,88.2,-5.8,0,0,0,0,0,0,4.115,0.46,99.82,-2.2,2.25,2.65,3.4,4.4
1,19.75,0.55,-3.6,5.425,-0.0331375,-0.35,89.1,-5.55,0,0,0,0,0,0,4.235,0.4575,99.825,-2.6,2.25,2.65,3.45,4.4
1,20.25,0.5,-3.7,6.25,-0.02903,-0.4,89.7,-5.3,0,0,0,0,0,0,4.185,0.45,99.83,-2.35,2.25,2.65,3.5,4.4
1,20.75,0.525,-3.2,5.3,-0.02558,-0.5,90.05,-5.4,0,0,0,0,0,0,4.2,0.44,99.83,-2.05,2.25,2.6,3.45,4.4
1,21.25,0.6,-2.9,5.5,-0.0245375,-0.6,90.5,-4.85,0,0,0,0,0,0,4.1025,0.4325,99.835,-2.5,2.25,2.6,3.45,4.4
1,21.75,0.6,-3.725,5,-0.0294175,-0.6,91.1,-4.55,0,0,0,0,0,0,4.03,0.4475,99.83,-2.4,2.25,2.6,3.5,4.4
1,22.25,0.6,-2.6,5.25,-0.0286625,-0.8,91.2,-4.4,0,0,0,0,0,0,3.975,0.44,99.805,-2.4,2.25,2.6,3.4,4.4
1,22.75,0.6,-3,5.1,-0.031525,-0.8,91.25,-4.2,0,0,0,0,0,0,3.94,0.44,99.8,-2.8,2.25,2.6,3.5,4.4
1,23.25,0.6,-3.4,4.7,-0.03187,-0.95,91.6,-4.4,0,0,0,0,0,0,3.96,0.44,99.8,-2.55,2.25,2.6,3.45,4.4
1,23.75,0.6,-3.875,4.75,-0.0301,-1,91.8,-4.2,0,0,0,0,0,0,3.82,0.43,99.8,-2.6,2.2,2.6,3.45,4.4
2,0.25,0.5,-3,6,-0.01567,-0.875,90.1,-6.175,0,0,0,0,0,0,3.595,0.37,99.67,-0.2,1.9,2.1,2.7,3.5
2,0.75,0.5,-3,5.9,-0.016105,-0.9,90.325,-5.8,0,0,0,0,0,0,3.6,0.38,99.6625,-0.8,1.9,2.1,2.7,3.5
2,1.25,0.5,-2.75,6.2,-0.0175825,-1.075,90.6,-5.8,0,0,0,0,0,0,3.555,0.37,99.6625,-0.35,1.9,2.1,2.7,3.5
2,1.75,0.5,-2.275,5.8,-0.01648,-1.1,90.7,-5.1,0,0,0,0,0,0,3.665,0.37,99.67,-0.7,1.9,2.1,2.7,3.5
2,2.25,0.5,-2.5,5.9,-0.0208,-1.1,90.525,-5.1,0,0,0,0,0,0,3.54,0.37,99.6625,-0.55,1.9,2.1,2.7,3.5
2,2.75,0.5,-2.45,6.025,-0.022295,-1.1,91.2,-4.9,0,0,0,0,0,0,3.5875,0.385,99.6625,-0.7,1.9,2.1,2.7,3.5
2,3.25,0.5,-2.25,6.3,-0.020325,-1.375,91.725,-4.575,0,0,0,0,0,0,3.5725,0.38,99.65,-0.8,1.9,2.1,2.7,3.5
2,3.75,0.6,-1.725,6.3,-0.018215,-1.4,92.2,-4.875,0,0,0,0,0,0,3.57,0.37,99.6525,-0.7,1.9,2.1,2.7,3.5
2,4.25,0.6,-1.9,6.225,-0.014315,-1.5,92.2,-5.275,0,0,0,0,0,0,3.4625,0.3525,99.6525,-0.6,1.9,2.1,2.7,3.5
2,4.75,0.5,-2.4,5.5,-0.01659,-1.5,92.425,-5.2,0,0,0,0,0,0,3.565,0.3625,99.67,-0.6,1.9,2.1,2.7,3.5
2,5.25,0.6,-2.6,5.875,-0.0147625,-1.5,92.2,-4.8,0,0,0,0,0,0,3.5925,0.37,99.6825,-0.55,1.9,2.1,2.7,3.5
2,5.75,0.6,-2,5.4,-0.0148375,-1.6,92.325,-4.15,0,0,0,0,0,0,3.535,0.38,99.7025,-0.55,1.9,2.025,2.7,3.5
2,6.25,0.6,-1.8,5.375,-0.0152325,-1.5,92.7,-4.3,0,0,0,0,0,0,3.57,0.37,99.69,-0.8,1.9,2.025,2.7,3.425
2,6.75,0.5,-1.825,6,-0.016415,-1.575,92.825,-2.1,6.3,2.2,14,4.625,9,70.75,3.6475,0.39,99.71,-0.8,1.9,2,2.7,3.4
2,7.25,0.6,0.5,7.5,-0.02257,-1.5,92.1,5.625,53.35,19.875,80.75,32.8,54.3,81.465,3.775,0.4,99.7225,-0.4,1.9,2,2.7,3.425
2,7.75,0.5,15.9,11.8,-0.042515,-1.4,91.05,28.9,133.8,44.875,227.8,82.3,153.175,83.57,3.92,0.42,99.7425,-0.4,1.9,2,2.7,3.4
2,8.25,0.6,42,17.65,-0.06455,-1,89.45,73.825,224.275,68,399.7,140.55,277.8,84.89,4.215,0.44,99.78,-0.2,1.9,2.1,2.7,3.425
2,8.75,0.7,70.3,22.7,-0.08352,-0.4,87.525,124.925,306.6,92.8,569.275,206.825,395.9,85.07,4.41,0.47,99.77,0.1,1.9,2.1,2.7,3.425
2,9.25,0.7,97.4,26.5,-0.08899,0.225,85.65,176.4,385.325,115.5,750.425,271.775,512.1,84.78,4.4575,0.49,99.76,0.1,1.9,2.1,2.7,3.5
2,9.75,0.7,129.5,29.625,-0.102545,0.625,83.35,214.925,456.25,139.3,900.2,344.025,632.8,85.2,4.62,0.5,99.7825,0.55,1.9,2.1,2.7,3.5
2,10.25,0.7,147.3,32.325,-0.10787,1.1,80.725,252.3,508.825,168.05,1029.2,398.775,700.5,85.16,4.595,0.5,99.7925,0.9,1.9,2.1,2.7,3.5
2,10.75,0.7,158.85,33.15,-0.119245,1.6,78.8,276.675,547.35,178.575,1129.7,442.125,762.9,85.43,4.5925,0.51,99.795,0.65,1.9,2.1,2.7,3.5
2,11.25,0.7,174.75,38.25,-0.1172825,2.1,77.15,301.65,585.1,192.175,1203.65,484.1,832.3,85.66,4.75,0.53,99.7925,1.05,1.9,2.1,2.7,3.5
2,11.75,0.7,179.2,39.275,-0.12356,2.3,76.7,314.1,595.65,193.95,1222.45,488.15,866.5,86.3,4.8125,0.53,99.7825,1.25,1.9,2.1,2.7,3.5
2,12.25,0.7,182.375,38.7,-0.1309,2.6,76.775,321.1,600.425,185.75,1217.075,477.425,875,85.99,4.8525,0.53,99.75,1.4,1.9,2.1,2.7,3.5
2,12.75,0.6,177,37.675,-0.12922,2.8,76.125,312.8,588.825,177.875,1197.55,453.575,834.9,85.86,4.89,0.54,99.72,1.2,1.9,2.1,2.7,3.5
2,13.25,0.7,166.7,37.3,-0.1343225,3.125,75.4,287.7,559.7,162.175,1143.725,413.1,802.2,86.01,4.865,0.54,99.7025,1.4,1.9,2.1,2.7,3.5
2,13.75,0.7,153.85,35.5,-0.1281675,3.125,75.925,261.325,518.725,149.15,1074.15,386.45,733,86.22,4.99,0.54,99.68,1.4,1.9,2.1,2.7,3.5
2,14.25,0.7,135.1,32.5,-0.12841,3.2,75.075,231.3,471.875,131.3,953.7,324.975,652.5,87.59,5.035,0.55,99.6825,1.7,1.9,2.1,2.7,3.5
2,14.75,0.6,106.625,27.975,-0.1266575,3.2,75.825,187.675,401.7,113,799.375,262.8,591.375,88.03,5.0525,0.55,99.69,1.7,1.9,2.1,2.7,3.5
2,15.25,0.6,81,25.15,-0.11464,3.1,76.325,139.1,327.225,91.95,643.575,208.65,467.05,88.2275,4.9725,0.52,99.7,1.4,1.9,2.1,2.7,3.5
2,15.75,0.6,55.525,21.6,-0.1105025,3,76.625,87.125,241.8,71.5,468.95,146.4,347.65,87.7825,4.8075,0.51,99.685,1.3,1.9,2.1,2.7,3.5
2,16.25,0.5,25.025,16.7,-0.09901,2.7,78.7,39.25,150.85,48.2,279.8,89.45,207.125,87.2325,4.68,0.5,99.685,0.75,1.9,2.1,2.7,3.5
2,16.75,0.5,2.875,13.125,-0.08315,2.4,79.025,6.5,75,26.85,130.3,44.525,97.85,87.0875,4.545,0.485,99.7,0.3,1.9,2.1,2.7,3.5
2,17.25,0.5,-4.325,9.7,-0.05521,1.9,80.7,-4.075,17.625,6.725,33.4,9.6,24.075,83.06,4.385,0.46,99.7025,0.2,1.9,2.1,2.7,3.5
2,17.75,0.5,-5.2,8.575,-0.037455,1.225,82.3,-6.475,0,0,0,0,0,0,4.18,0.435,99.71,0.1,1.9,2.1,2.7,3.5
2,18.25,0.5,-4.8,7.55,-0.034715,0.925,83.4,-7.65,0,0,0,0,0,0,4.0525,0.42,99.71,-0.05,1.9,2.1,2.7,3.5
2,18.75,0.5,-5.6,7.125,-0.0353,0.7,84.55,-7.475,0,0,0,0,0,0,3.905,0.43,99.7025,-0.15,1.9,2.1,2.7,3.5
2,19.25,0.5,-4.95,6.05,-0.02581,0.5,85.7,-7.25,0,0,0,0,0,0,3.885,0.42,99.71,-0.2,1.9,2.1,2.7,3.4
2,19.75,0.6,-4.375,5.925,-0.02644,0.3,86.525,-6.575,0,0,0,0,0,0,3.8,0.41,99.7025,-0.1,1.9,2.1,2.7,3.4
2,20.25,0.5,-4.4,6.125,-0.02543,0.125,87.3,-6.575,0,0,0,0,0,0,3.8525,0.41,99.69,-0.2,1.9,2.1,2.7,3.4
2,20.75,0.5,-3.9,6.2,-0.0209025,0,88,-6.85,0,0,0,0,0,0,3.8325,0.4,99.69,-0.2,1.9,2.1,2.7,3.4
2,21.25,0.6,-4.225,5.95,-0.01701,-0.2,87.925,-6.3,0,0,0,0,0,0,3.9,0.4,99.68,-0.4,1.9,2.1,2.7,3.4
2,21.75,0.6,-2.975,6.05,-0.01525,-0.3,88.7,-6.775,0,0,0,0,0,0,3.81,0.4,99.68,-0.35,1.9,2.1,2.7,3.4
2,22.25,0.5,-3,5.5,-0.01359,-0.475,89.025,-6.1,0,0,0,0,0,0,3.8375,0.4,99.68,-0.3,1.9,2.1,2.7,3.4
2,22.75,0.6,-2.5,6.1,-0.013525,-0.575,89.4,-6.275,0,0,0,0,0,0,3.76,0.4,99.68,-0.45,1.9,2.1,2.7,3.4
2,23.25,0.5,-2.8,6.225,-0.0156775,-0.875,89.625,-5.7,0,0,0,0,0,0,3.7625,0.4,99.6825,-0.4,1.9,2.1,2.7,3.4
2,23.75,0.5,-2.9,5.575,-0.015855,-0.875,89.8,-6.275,0,0,0,0,0,0,3.6425,0.385,99.67,-0.6,1.9,2.1,2.7,3.4
3,0.25,1.2,-3.15,9.7,-0.00647,4.3,88.5,-7.95,0,0,0,0,0,0,3.83,0.39,99.775,-1,7,7.525,7.6,6.4
3,0.75,1.1,-3.6,8.675,-0.00682,4.025,88.85,-7.575,0,0,0,0,0,0,3.9,0.38,99.7825,-1.575,6.825,7.5,7.6,6.4
3,1.25,1.3,-3,8.6,-0.0075,3.9,89.7,-8.2,0,0,0,0,0,0,3.74,0.37,99.77,-1.15,6.8,7.325,7.6,6.4
3,1.75,1.1,-3,8.075,-0.0071,3.9,90.325,-7.35,0,0,0,0,0,0,3.78,0.39,99.7725,-1.6,6.8,7.2,7.6,6.4
3,2.25,1.1,-2.7,8.5,-0.008765,3.625,90.85,-6.775,0,0,0,0,0,0,3.54,0.38,99.7325,-0.975,6.725,7.1,7.6,6.4
3,2.75,1.15,-2.9,9.525,-0.01096,3.625,91.125,-6.475,0,0,0,0,0,0,3.615,0.39,99.7325,-1.4,6.6,7.025,7.6,6.4
3,3.25,1.1,-2.9,9,-0.01042,3.725,91.5,-6.075,0,0,0,0,0,0,3.72,0.3725,99.7125,-1.8,6.525,6.925,7.525,6.4
3,3.75,1.2,-2.9,9.35,-0.0083975,3.6,91.825,-6,0,0,0,0,0,0,3.725,0.38,99.71,-1.075,6.4,6.825,7.5,6.425
3,4.25,1.3,-3.325,8.5,-0.00842,3.525,92.025,-6.5,0,0,0,0,0,0,3.6525,0.37,99.695,-1.275,6.3,6.725,7.425,6.425
3,4.75,1,-2.9,8.6,-0.007465,3.4,92.4,-6.575,0,0,0,0,0,0,3.6825,0.38,99.725,-1.4,6.125,6.7,7.4,6.5
3,5.25,1.05,-3.4,8.65,-0.0104775,3.3,92.725,-6.6,0,0,0,0,0,0,3.64,0.3725,99.735,-2,6.1,6.625,7.4,6.5
3,5.75,1.2,-2.9,8.925,-0.00953,3.2,93,-5.6,1.7,0.3,0,0.725,0,0,3.62,0.37,99.755,-1.6,6,6.6,7.4,6.5
3,6.25,1.1,-2.5,10.2,-0.01298,3.125,92.675,0.8,25.55,6.5,48.875,9.5,41.275,86.4975,3.61,0.37,99.755,-2.15,5.9,6.5,7.3,6.5
3,6.75,1.2,3.525,14.7,-0.027285,3.4,92.025,22,94,24.95,164.325,32.65,131.1,88.3825,3.835,0.4,99.78,-0.2,5.8,6.5,7.3,6.5
3,7.25,1.1,26.7,23.5,-0.04614,3.7,90.3,71.1,186.3,46.8,340.45,63.3,277.95,88.46,4.0675,0.42,99.82,0.9,5.8,6.5,7.3,6.5
3,7.75,1.1,61.275,34.6,-0.0668975,4.4,87.4,134.3,281.5,68.9,546.95,96.9,453,88.95,4.4175,0.45,99.825,4.4,6,6.5,7.3,6.5
3,8.25,1.125,94,41.5,-0.079785,5.425,85.225,193.375,373.625,87.9,743.45,129.8,617.25,89.325,4.63,0.46,99.84,15.425,6.3,6.5,7.2,6.525
3,8.75,1.2,137.925,47.475,-0.09661,6.2,82.1,257.5,468.7,106.375,939.4,156.375,787.55,89.43,4.6775,0.49,99.86,27.125,6.5,6.525,7.2,6.525
3,9.25,1.2,170.95,53.65,-0.0996775,7,79,312.6,540.1,121.7,1104.4,184.4,924.15,89.605,4.68,0.5,99.87,38.1,6.8,6.6,7.1,6.5
3,9.75,1,189.025,59.025,-0.105415,7.7,76.5,362,606.9,132.2,1253.4,205,1037.2,89.745,4.87,0.51,99.88,49.2,7.2,6.7,7.1,6.5
3,10.25,1,214.25,64.075,-0.1129075,8.2,75.4,403.6,652.2,142,1348.65,217.3,1121.15,89.865,4.89,0.52,99.89,60.1,7.4,6.8,7.1,6.6
3,10.75,1.2,231.7,66.95,-0.10719,9.1,74.1,437.3,696.2,150.2,1456.1,227.7,1217.8,89.945,4.9475,0.52,99.91,74.55,7.9,6.8,7,6.5
3,11.25,1.2,247.025,74.05,-0.111405,9.7,72.6,470.5,724,155.2,1515.25,235.7,1260.35,89.875,5.035,0.52,99.885,79.55,8.4,6.9,7,6.6
3,11.75,1.1,252.1,75.35,-0.12054,10.1,70.3,473.1,735,157.5,1545.25,228.75,1292.35,89.865,4.9575,0.52,99.8925,83.2,8.6,7.1,7,6.6
3,12.25,1.1,257.3,74.1,-0.11968,10.5,69.4,476.3,740,156.9,1547.95,228.25,1292.4,89.8,5.0825,0.53,99.8725,81.9,8.9,7.3,7.1,6.6
3,12.75,1.25,241.825,72.6,-0.1141,10.775,69.075,464.775,723.75,151.575,1505.3,227.2,1253.35,89.765,5.1675,0.53,99.86,82.45,9.3,7.6,7.1,6.6
3,13.25,1.3,237.5,72.875,-0.1222525,11.2,68,440.2,693.2,145.1,1431.55,209.5,1189.2,89.74,5.1875,0.55,99.83,85,9.4,7.8,7.1,6.6
3,13.75,1.35,218.1,68,-0.1133,11.1,67.7,397.8,644.1,135.8,1345.75,199.5,1111.35,89.65,5.1925,0.545,99.79,79.8,9.8,8,7.2,6.6
3,14.25,1.4,196.9,65.725,-0.1140925,11.2,67.6,348.3,593.4,120,1208.75,180.2,1009.15,89.58,5.17,0.55,99.78,68.825,10,8.1,7.2,6.6
3,14.75,1.2,168.1,54.975,-0.1177975,11.2,67.4,303,527.1,107.8,1069.9,157.5,884.05,89.5,4.9975,0.53,99.7625,55.5,10.1,8.2,7.2,6.6
3,15.25,1.1,135.075,47.4,-0.1178525,10.9,67.3,245.4,441.3,93.6,897.75,136.3,751,89.335,5.165,0.52,99.77,44.8,10.1,8.3,7.3,6.6
3,15.75,1.1,104.575,40.175,-0.10855,10.7,67.4,187,355.6,78.8,709.9,111.5,604.25,89.21,4.9225,0.5225,99.7525,32.3,10.1,8.5,7.4,6.6
3,16.25,1,69.1,32.1,-0.1018925,10.5,69.5,122.4,259.4,62,510.8,83.3,436.75,89.04,4.95,0.5125,99.74,23,9.9,8.6,7.4,6.5
3,16.75,1.1,32.2,26.8,-0.09842,10,70.7,58.1,166.1,48.4,320.4,55,272.1,88.95,4.7475,0.5,99.7325,12.4,10,8.7,7.5,6.5
3,17.25,1.1,2.4,19.125,-0.06949,9.325,72.25,9.35,77.4,32.125,155.6,25.6,129.6,88.6775,4.57,0.48,99.76,4.2,9.8,8.8,7.525,6.525
3,17.75,1.1,-7.025,14.225,-0.0462425,8.75,74.25,-6.55,21.3,7.975,44.4,6.8,37.6,88.285,4.27,0.43,99.745,0.9,9.7,8.8,7.65,6.55
3,18.25,1.1,-6.4,11.5,-0.03062,8.2,76.325,-12.125,0.225,0,0,0,0,0,4.09,0.42,99.75,-0.05,9.5,8.7,7.7,6.525
3,18.75,1.2,-6.2,9.7,-0.0212675,7.8,77.4,-11.625,0,0,0,0,0,0,4.07,0.4,99.74,-1,9.05,8.7,7.7,6.525
3,19.25,1,-5.7,9.4,-0.0177175,7.3,79.2,-11.2,0,0,0,0,0,0,3.93,0.4,99.7525,-1.2,8.75,8.6,7.725,6.525
3,19.75,1.2,-5.975,8.825,-0.016045,7.025,80.525,-11.4,0,0,0,0,0,0,3.84,0.38,99.7525,-0.675,8.6,8.525,7.825,6.525
3,20.25,1.175,-5.7,9.25,-0.01324,6.625,81.625,-10.75,0,0,0,0,0,0,4.02,0.4,99.7475,-1.075,8.425,8.425,7.9,6.6
3,20.75,1.125,-5.1,8.425,-0.010605,6.15,83.225,-9.95,0,0,0,0,0,0,3.9125,0.39,99.76,-1.075,8.325,8.4,7.9,6.6
3,21.25,1.1,-4.6,8.5,-0.00941,6.05,84.4,-10.95,0,0,0,0,0,0,3.82,0.38,99.77,-1.25,8.125,8.4,7.9,6.6
3,21.75,1.2,-4.3,9.7,-0.0068575,5.7,85.425,-11.65,0,0,0,0,0,0,3.845,0.3825,99.78,-0.7,7.95,8.3,7.9,6.6
3,22.25,1.15,-3.925,9.5,-0.0068,5.45,85.9,-10.15,0,0,0,0,0,0,3.93,0.3875,99.785,-1.1,7.8,8.2,7.9,6.6
3,22.75,1.175,-4.075,9.625,-0.00773,5.25,86.8,-9.45,0,0,0,0,0,0,3.7925,0.3775,99.785,-1,7.75,8.2,7.9,6.6
3,23.25,1.1,-4.1,8.8,-0.0079175,5.15,87.3,-8.3,0,0,0,0,0,0,3.8125,0.38,99.78,-0.95,7.6,8.1,7.9,6.6
3,23.75,1.1,-3.5,9.3,-0.00726,5.05,88.25,-9.15,0,0,0,0,0,0,3.82,0.38,99.76,-0.9,7.45,8,7.85,6.6
4,0.25,2.5,-3.6,14.1,-0.00638,9.7,85.8,-9.25,0,0,0,0,0,0,4.265,0.34,99.41,-15.825,13.4,13.6,13.4,11.6
4,0.75,2.3,-3.9,14.3,-0.006195,9.35,86.6,-9.85,0,0,0,0,0,0,4.16,0.33,99.42,-16.05,13.35,13.45,13.3,11.6
4,1.25,2.3,-3.1,13.3,-0.0060725,9.1,87,-9.8,0,0,0,0,0,0,4.31,0.3325,99.41,-15.6,13.1,13.4,13.3,11.6
4,1.75,2.3,-2.7,13.8,-0.00604,8.95,87.825,-9.3,0,0,0,0,0,0,4.125,0.325,99.405,-16.025,12.9,13.3,13.25,11.6
4,2.25,2.2,-2.9,12.8,-0.00475,8.9,88.125,-9,0,0,0,0,0,0,4.0575,0.33,99.405,-15.425,12.8,13.2,13.2,11.6
4,2.75,2.3,-2.875,13.1,-0.00659,8.75,88.7,-8.5,0,0,0,0,0,0,4.27,0.32,99.4,-15.05,12.7,13.1,13.2,11.6
4,3.25,2.4,-3.3,12.7,-0.0073625,8.7,89.1,-8.125,0,0,0,0,0,0,4.2,0.34,99.42,-14.95,12.6,13,13.1,11.6
4,3.75,2.4,-2.825,12.85,-0.0087225,8.5,89.625,-8.1,0,0,0,0,0,0,4.165,0.34,99.41,-15.5,12.5,12.9,13.1,11.65
4,4.25,2.4,-2.7,12.7,-0.00807,7.95,90.1,-7.55,0,0,0,0,0,0,4.26,0.34,99.42,-15.45,12.45,12.9,13.1,11.65
4,4.75,2.1,-3.3,13.275,-0.006455,8,90.4,-7,0,0,0,0,0,0,4.21,0.3225,99.44,-14.6,12.4,12.8,13.1,11.65
4,5.25,1.8,-2.7,15.8,-0.00772,7.9,90.7,-5.2,11.2,2.9,21.3,2.8,18.725,87.65,4.155,0.34,99.455,-15.05,12.3,12.8,13.05,11.65
4,5.75,1.6,-1.25,19.125,-0.01315,7.8,90.2,7.075,57.075,20.275,104.425,15.575,90.6,90,4.3675,0.35,99.4875,-13.425,12.2,12.7,13,11.7
4,6.25,1.4,8.7,28.8,-0.029185,8.3,88.5,45.925,136.2,39.775,270.075,34.9,228.1,90.44,4.565,0.38,99.5275,-5.3,12.2,12.6,13,11.7
