DOY2,HR2,CO2,G_1_1_1,H,H2O,LE,LW_IN,LW_OUT,NETRAD_1_1_1,PA,PPFD_IN,PPFD_OUT,RH,SC,SH,SLE,SW_IN,SW_OUT,TA_1_1_1,TS_1_1_1,TS_1_2_1,USTAR,VPD,WS
1,14.25,372.211,-5.75,55.37,0.977,5.4,223.2,242.75,81.76,95.5,185.97,44.83,76.9,-0.03,1.4,0.1,166.3,40.695,-13.655,-5.87,-5.405,0.43,0.42,2.32
1,14.75,371.738,-5.65,45.4,0.995,4.9,222,244.05,64.51,95.5,158.455,40.965,76.6,-0.27,1,0.1,148.65,39.175,-13.685,-5.855,-5.405,0.43,0.415,2.225
1,15.25,372.049,-5.6,33.94,1.0095,3.85,221.9,243.7,45.98,95.45,132.7605,33.29,77.2,0.03,0.4,0.1,112.3,29.54,-13.58,-5.85,-5.395,0.41,0.405,2.215
1,15.75,371.85,-5.5,19.425,1.006,2.9,221.75,242.25,25.125,95.5,99.35,23.285,77.55,0.07,0,0.1,81.35,20.04,-13.95,-5.835,-5.4,0.41,0.39,2.085
1,16.25,371.867,-5.3,6.86,1.021,2,217.65,241.55,14.33,95.5,68.01,14.205,78.3,0.05,-1.1,0,45.13,12.465,-14.5,-5.825,-5.395,0.37,0.355,2.049
1,16.75,372.395,-5.3,-3.525,0.985,0.9,214.85,240,4.22,95.5,29.46,6.3435,79.3,0.295,-1.8,-0.1,16.875,5.1,-15,-5.79,-5.4,0.31,0.33,1.92
1,17.25,372.4515,-5.4,-8.6,1.024,0.1,213.25,240.2,-2.92,95.5,4.53,1.57,80.15,0.32,-2.25,-0.1,1.43,1.36,-15.4,-5.765,-5.405,0.28,0.3,1.77
1,17.75,372.287,-5.45,-11.16,1.056,-0.1,214.1,240.55,-8.975,95.5,0,0,81.6,0.215,-2.4,-0.1,-0.915,0.66,-16,-5.76,-5.405,0.29,0.27,1.795
1,18.25,372.5085,-5.45,-9.78,1.036,-0.1,214.4,238.75,-7.41,95.5,0,0,81.45,0.175,-2.2,-0.1,-1.23,0.625,-16.55,-5.755,-5.415,0.25,0.255,1.79
1,18.75,372.07,-5.3,-7.58,1.037,0,215.1,236.7,-6.87,95.6,0,0,81.65,0.135,-1.85,0,-1.01,0.49,-16.6,-5.745,-5.415,0.28,0.24,1.755
1,19.25,371.922,-5.4,-6.77,1.017,0,216.3,236.4,-4.695,95.6,0,0,81.85,0.175,-1.8,-0.1,-0.925,0.535,-17.1,-5.745,-5.415,0.255,0.235,1.58
1,19.75,372.595,-5.4,-5.665,0.983,0,215.85,234.7,-2.19,95.6,0,0,82.7,0.13,-1.4,-0.1,-0.885,0.45,-17,-5.73,-5.41,0.25,0.23,1.6495
1,20.25,372.004,-5.4,-7.105,0.977,0,218.2,233.55,-1.995,95.6,0,0,83.55,0.09,-0.8,0,-0.805,0.475,-16.95,-5.725,-5.41,0.25,0.22,1.6
1,20.75,372.234,-5.4,-5.75,1.057,0,216.7,232.7,-1.97,95.6,0,0,82.95,0.08,-0.9,0,-0.875,0.45,-17.3,-5.73,-5.39,0.22,0.22,1.53
1,21.25,371.633,-5.4,-5.095,1.114,0.05,218.75,231.1,-1.955,95.6,0,0,83.25,0.13,-1.1,-0.1,-0.76,0.46,-17.15,-5.73,-5.38,0.21,0.22,1.5685
1,21.75,371.55,-5.5,-7.37,1.0055,0,218.25,229,-2.215,95.6,0,0,83.7,0.13,-0.8,-0.1,-0.765,0.435,-17.15,-5.73,-5.355,0.21,0.215,1.58
1,22.25,371.5385,-5.6,-4.96,1.0195,0,217.7,229.95,-2.215,95.6,0,0,83.7,0.1,-0.65,0,-0.625,0.41,-17.03,-5.75,-5.34,0.205,0.215,1.575
1,22.75,371.779,-5.6,-3.665,1.03,0,219.8,229.55,-1.32,95.55,0,0,83.45,0.06,-0.3,0,-0.61,0.41,-17.1,-5.77,-5.355,0.195,0.205,1.505
1,23.25,371.7905,-5.6,-5.505,1.01,0,216.4,227.2,-1.775,95.55,0,0,83,0.095,-0.5,0,-0.665,0.42,-17.25,-5.77,-5.365,0.19,0.2,1.51
1,23.75,372.085,-5.55,-4.44,0.9445,0.1,216.85,224.75,-1.6,95.55,0,0,82.4,0.06,-0.45,0,-0.62,0.585,-17.3,-5.76,-5.365,0.16,0.21,1.452
2,0.25,371.624,-3.7,-6.035,1.35,-0.1,221.15,247.85,-23.55,95.2,0,0,83,0.095,-1,-0.1,-0.85,0.69,-16.0545,-4.53,-4.285,0.14,0.24,1.406
2,0.75,371.681,-3.75,-4.635,1.309,-0.05,225.85,246.3,-21.435,95.2,0,0,83.55,-0.045,-0.75,-0.1,-0.735,0.805,-16.385,-4.495,-4.295,0.14,0.235,1.445
2,1.25,371.802,-3.7,-5.58,1.292,-0.2,229.3,246.55,-21.68,95.2,0,0,84.1,0.045,-1,-0.1,-0.765,0.59,-16.52,-4.485,-4.295,0.16,0.23,1.52
2,1.75,371.728,-3.65,-4.89,1.277,-0.2,227.85,246.05,-18.22,95.2,0,0,84.55,-0.04,-0.75,-0.1,-0.665,0.565,-16.5,-4.48,-4.285,0.17,0.22,1.4905
2,2.25,372.352,-3.75,-5.34,1.27,-0.2,237.85,246.1,-14.635,95.2,0,0,84.6,-0.015,-0.15,0,-0.515,0.6,-16.665,-4.47,-4.275,0.17,0.22,1.425
2,2.75,371.757,-3.8,-5.61,1.268,-0.2,235.8,246.2,-17.02,95.2,0,0,85.35,0.085,-0.6,0,-0.625,0.56,-17.3,-4.465,-4.255,0.15,0.225,1.45
2,3.25,372.486,-3.85,-5.03,1.33,-0.1,235.1,245.85,-13.79,95.2,0,0,85.7,0.09,-0.8,0,-0.505,0.62,-17.165,-4.488,-4.235,0.16,0.22,1.46
2,3.75,371.391,-3.85,-4.465,1.325,-0.1,236.75,245.7,-11.835,95.1,0,0,85.3,0.09,-0.4,0,-0.45,0.485,-16.625,-4.506,-4.215,0.14,0.22,1.445
2,4.25,371.6965,-3.9,-3.62,1.281,0,235.4,245.5,-11.845,95.1,0,0,84.25,0.02,-0.5,0,-0.58,0.545,-16.88,-4.5305,-4.195,0.13,0.22,1.3745
2,4.75,371.852,-3.95,-3.42,1.3195,-0.1,233,246.65,-11.44,95.1,0,0,84.25,0.01,-0.1,0,-0.57,0.59,-17.15,-4.5525,-4.175,0.14,0.22,1.483
2,5.25,371.926,-4.1,-3.905,1.392,-0.1,231.2,246.7,-11.435,95.1,0,0,85.35,-0.01,-0.6,-0.1,-0.6,0.555,-17.035,-4.573,-4.165,0.16,0.21,1.54
2,5.75,372.602,-4.1,-3.56,1.337,0,234.2,246.8,-9,95.15,0,0,84.35,0.07,-0.45,-0.1,-0.66,0.465,-17.06,-4.5975,-4.16,0.17,0.215,1.455
2,6.25,371.439,-4.1,-3.705,1.4125,0,232,246.85,-10.53,95.15,0,0,84.95,-0.03,-0.3,0,-0.72,0.515,-16.48,-4.6165,-4.17,0.18,0.22,1.48
2,6.75,372.134,-4.15,-4.27,1.4335,-0.1,233.55,244.7,-11.945,95.15,0,0,84.35,-0.09,-1,-0.1,-0.565,0.48,-16.55,-4.6345,-4.175,0.19,0.21,1.57
2,7.25,372.16,-4.15,-4.245,1.434,-0.1,233,244.5,-11.16,95.1,0,0,84.45,-0.07,-0.4,0,-0.46,0.5,-16.7,-4.6485,-4.185,0.18,0.215,1.6105
2,7.75,371.633,-4.15,-3.415,1.31,0,232.45,244.5,-12.25,95.15,0,0,84.05,-0.025,-0.3,0,-0.275,0.575,-16.7,-4.6585,-4.195,0.17,0.21,1.5355
2,8.25,372.464,-4.2,-4.36,1.34,-0.1,230.5,245.8,-8.325,95.2,1.973,0,83.85,-0.01,-0.7,0,1.5,1.37,-16.835,-4.661,-4.2,0.16,0.21,1.3835
2,8.75,372.562,-4.2,-1.825,1.382,-0.2,231.95,246.6,1.41,95.1,23.41,3.425,84.6,0.06,0.2,-0.1,15.4,4.85,-16.55,-4.658,-4.215,0.165,0.2,1.4505
2,9.25,373.8225,-4.2,4.105,1.398,0.5,236.15,250.1,18.84,95.1,72.69,10.76,84.9,-0.08,1.9,0.1,46.545,11.96,-15.5,-4.654,-4.22,0.2,0.205,1.405
2,9.75,376.023,-4.4,15.9,1.457,2,237.25,252.85,40.855,95.15,138.39,20.44,85.3,-0.05,3.1,0.2,83,17.675,-14.55,-4.6495,-4.225,0.23,0.225,1.418
2,10.25,375.323,-4.4,35.485,1.497,4.55,239.65,254.3,61.275,95.25,221.735,31.49,83.5,-0.125,4.2,0.35,122.2,25.325,-13.35,-4.6345,-4.225,0.29,0.27,1.6575
2,10.75,375.345,-4.4,51.75,1.594,5.05,238,258,98.645,95.25,304.595,42.11,81.6,-0.27,4.05,0.35,169.65,35.42,-12.6,-4.6165,-4.225,0.345,0.38,1.92
2,11.25,374.666,-4.4,72.24,1.655,5.5,240.7,261.4005,132.755,95.25,388,53.58,76.9,-0.265,3.85,0.2,205.15,44.6,-11.895,-4.6,-4.22,0.345,0.505,1.965
2,11.75,374.759,-4.35,89.995,1.667,6.1,239.2,264.05,161.49,95.3,437.415,58.825,72.6,-0.25,4.4,0.3,245.05,48.915,-11.15,-4.6255,-4.21,0.38,0.62,2.13
2,12.25,374.2505,-4.3,94.66,1.59,6.6,235.5,266.25,178.945,95.3,487.28,64.345,70.45,-0.28,3.75,0.3,278.85,52.82,-10.46,-4.61,-4.21,0.385,0.705,2.245
2,12.75,374.044,-4.2,109.855,1.678,8.3,232.45,267.55,183.8,95.3,523.95,69.485,67.15,-0.31,3.55,0.2,307.4,54.185,-10,-4.56,-4.2,0.395,0.785,2.316
2,13.25,373.061,-4.25,113.815,1.733,7.6,231.3,268.45,190.4,95.3,502.66,71.28,65.855,-0.255,2.7,0.2,309.25,54.595,-9.76,-4.57,-4.2,0.41,0.855,2.305
2,13.75,372.814,-4.25,108.43,1.772,7.7,225.2,269.55,177.325,95.35,509.63,71.25,63.7,-0.11,2.1,0.2,299.75,60.12,-9.325,-4.55,-4.18,0.4,0.915,2.404
2,14.25,372.664,-4.15,109.45,1.773,7.7,216.55,270.9,172.875,95.35,517.82,67.685,65.2205,-0.04,2.5,0.2,306.85,59.02,-9.1,-4.52,-4.15,0.42,0.915,2.49
2,14.75,369.801,-4.05,100.305,1.833,7.4,213.3,272.9,146.88,95.35,510.65,65.3255,66.2,-0.275,1.7,0.4,289.95,55.985,-9.155,-4.51,-4.125,0.43,0.92,2.5235
2,15.25,368.941,-3.9,80.675,1.825,6.85,214.5,273.25,117.28,95.35,457.92,55.38,67.515,-0.06,1.2,0.2,237.85,49.8,-8.87,-4.5,-4.115,0.44,0.895,2.43
2,15.75,368.75,-3.7,71.21,1.852,5.95,212.15,272.5,92.22,95.3,340.87,45.7,67.6,0.105,0.8,0.05,200.5,44.245,-8.88,-4.5,-4.12,0.42,0.9,2.464
2,16.25,368.547,-3.55,44.195,1.8755,5,212.45,271.4,53,95.35,248.55,35.56,68.8,-0.15,0.35,0.1,142.2,34.11,-9.015,-4.495,-4.125,0.415,0.865,2.385
2,16.75,370.202,-3.45,22.495,1.915,3.1,215,268.35,21.61,95.3,183.02,23.515,69.85,0.1,-0.4,0,99.2,26.26,-9.3,-4.48,-4.13,0.41,0.77,2.3735
2,17.25,370.023,-3.3,7.2,1.905,1.05,209.8,266.15,-10.925,95.3,104.76,13.255,71.6,0.25,-1.8,-0.05,48.845,12.11,-9.875,-4.465,-4.13,0.37,0.68,2.2195
2,17.75,371.094,-3.05,-4.74,1.876,0.45,209.5,264.05,-38.195,95.3,43.595,5.4435,74.35,0.35,-2.8,-0.1,15.53,4.78,-10.42,-4.45,-4.135,0.32,0.59,2.027
2,18.25,371.084,-3,-5.425,1.854,0,212.65,260.1505,-55.595,95.3,7.125,0.84,76.95,0.295,-3.25,-0.15,0.92,1.315,-11.325,-4.43,-4.135,0.285,0.53,1.84
2,18.75,371.535,-3.05,-6.555,1.805,0,213.75,259.25,-60.595,95.3,0,0,78.2,0.155,-2.9,-0.1,-1.24,0.99,-12.2,-4.42,-4.14,0.24,0.46,1.615
2,19.25,371.494,-3.15,-7.355,1.803,-0.1,218.1,257,-41.45,95.3,0,0,80.2,0.18,-2.65,-0.2,-1.36,0.905,-12.35,-4.4065,-4.145,0.22,0.4,1.523
2,19.75,371.392,-3.15,-6.07,1.8115,0,217.65,255.2,-48.985,95.2,0,0,81.35,0.145,-2.3,-0.1,-1.235,0.88,-13.305,-4.41,-4.15,0.22,0.355,1.589
2,20.25,371.577,-3.3,-4.94,1.75,0,218.7,252.75,-52.94,95.2,0,0,81.8,0.15,-2.35,-0.15,-1.22,0.795,-14.35,-4.42,-4.165,0.21,0.33,1.49
2,20.75,371.513,-3.3,-6.92,1.592,0,215.1,253.25,-49.155,95.3,0,0,81.25,0.175,-2,-0.2,-1.415,0.71,-14.625,-4.43,-4.175,0.22,0.31,1.615
2,21.25,371.4285,-3.35,-8.62,1.493,-0.1,210.3,253.05,-51.115,95.2,0,0,81.45,0.12,-2.3,-0.2,-1.24,0.915,-14.6,-4.435,-4.195,0.225,0.29,1.605
2,21.75,371.6375,-3.4,-6.155,1.4645,-0.1,211.45,251.85,-40.53,95.2,0,0,81.7,0.11,-1.65,-0.2,-1.2,0.945,-14.73,-4.44,-4.205,0.22,0.27,1.676
2,22.25,371.331,-3.4,-4.915,1.433,0,214.9,253.05,-36.665,95.2,0,0,82,0.1,-1.55,-0.1,-1.08,0.865,-14.6,-4.45,-4.22,0.2,0.26,1.5835
2,22.75,371.4085,-3.45,-6.445,1.378,0,211.95,252.9,-39.78,95.2,0,0,82.8,0.09,-1.1,-0.1,-1.12,0.84,-14.76,-4.46,-4.235,0.17,0.265,1.597
2,23.25,371.7065,-3.6,-6.665,1.363,-0.1,213.35,251.7,-39.86,95.2,0,0,82.7,0.11,-1.3,-0.1,-1.015,0.765,-15.115,-4.465,-4.225,0.165,0.275,1.475
2,23.75,371.732,-3.6,-6.21,1.388,-0.1,214.25,250.85,-32.225,95.2,0,0,82.95,0.08,-1,-0.1,-1.03,0.755,-15.5,-4.46,-4.23,0.14,0.25,1.441
3,0.25,371.1325,-1.8,-8.8,2.6315,0.1,218.85,277.95,-53.79,95.25,0,0,83.25,0.14,-1.3,-0.1,-1.405,1.21,-8.7,-1.86,-1.77,0.17,0.37,1.5565
3,0.75,371.198,-1.9,-8.06,2.584,0.1,220.9,276.8,-53.265,95.25,0,0,82.85,0.05,-1.2,-0.1,-1.195,1.075,-8.7,-1.875,-1.745,0.19,0.345,1.6215
3,1.25,371.445,-2.1,-7.85,2.597,0.1,223.5,275.2,-50.01,95.25,0,0,82.85,0.09,-1.3,-0.1,-1.18,0.985,-8.92,-1.98,-1.725,0.205,0.33,1.5905
3,1.75,371.293,-2.25,-7.475,2.639,0.1,222.95,272.6,-48.535,95.2,0,0,83.9,0.08,-1.65,-0.1,-1.225,0.99,-9.4,-1.9905,-1.73,0.18,0.305,1.615
3,2.25,371.216,-2.35,-8.2,2.442,0,216.15,272.9,-48.415,95.2,0,0,84.1,0.055,-1.05,-0.1,-1.175,1.04,-9.7,-2.005,-1.735,0.21,0.285,1.7175
3,2.75,371.2235,-2.4,-7.2,2.4305,0,217.75,270.2,-43.585,95.1,0,0,84.3,0.06,-1,0,-1.18,1.105,-9.9,-2.04,-1.781,0.19,0.275,1.615
3,3.25,371.83,-2.5,-5.7,2.37,0.05,216.15,269.05,-40.94,95.2,0,0,84.4,0.01,-0.9,-0.1,-1.175,1.025,-10.3,-2.065,-1.8025,0.19,0.265,1.61
3,3.75,371.593,-2.6,-7.41,2.274,-0.1,220.05,270.55,-39.37,95.2,0,0,83.95,-0.03,-0.95,-0.15,-1.21,0.96,-10.85,-2.08,-1.8215,0.21,0.255,1.6505
3,4.25,371.739,-2.7,-6.59,2.223,0,224.5,272.15,-35.185,95.25,0,0,84.6,-0.02,-0.9,-0.1,-1.025,0.915,-10.9,-2.095,-1.845,0.18,0.245,1.565
3,4.75,371.6585,-3,-5.59,2.289,-0.05,229.6,270.2,-34.845,95.25,0,0,85.15,0.09,-0.55,-0.1,-1.215,0.925,-11.05,-2.165,-1.88,0.18,0.25,1.6365
3,5.25,372.3415,-3.25,-6.52,2.184,0,228.2,268.95,-28.67,95.25,0,0,84.4,-0.03,-1,-0.1,-1.185,0.76,-11.33,-2.185,-1.895,0.2,0.25,1.6905
3,5.75,372.069,-3.2,-6.82,2.215,-0.1,226.7,269.95,-29.285,95.25,0,0,84.45,-0.03,-0.9,-0.1,-1.015,0.88,-11.5,-2.199,-1.935,0.21,0.25,1.805
3,6.25,372.4245,-3.4,-9.45,2.237,-0.1,223.2,267.4,-30.265,95.3,0,0,84.5,-0.04,-0.95,-0.1,-1.14,0.975,-11.705,-2.1965,-1.975,0.23,0.24,1.7
3,6.75,372.3045,-3.7,-5.97,2.288,-0.1,225.1,266.1,-18.4,95.3,0,0,84.55,-0.01,-1.15,-0.1,-0.295,1.105,-12.37,-2.1965,-2.006,0.19,0.24,1.582
3,7.25,372.6205,-3.55,-6.02,2.354,0,232.6,267.1,-9.94,95.3,5.445,0.505,84.85,0.065,-0.4,0,4.99,1.68,-12.47,-2.2155,-2.0185,0.22,0.22,1.6285
3,7.75,372.482,-3.7,-1.95,2.4415,0.35,229.35,270.05,1.615,95.3,32.685,4.995,86.85,-0.05,0.4,0.1,20.065,6.41,-11.7,-2.2315,-2.033,0.21,0.21,1.58
3,8.25,372.008,-3.75,4.5,2.4915,2.1,229.55,273,24.755,95.3,101.305,15.405,87,0.04,1.3,0,71.35,19.41,-11.18,-2.249,-2.0405,0.27,0.23,1.6
3,8.75,373.941,-3.85,23.89,2.55,4.9,231.1,277.7,56.37,95.35,205.365,26.7,85.45,-0.11,4.2,0.2,122.25,28.375,-9.485,-2.24,-2.0425,0.325,0.32,1.77
3,9.25,372.742,-3.95,48.26,2.342,6.9,230.05,279.95,99.195,95.3,333.48,40.97,81.45,-0.22,5.35,0.3,191.55,40.4,-8.56,-2.27,-2.05,0.38,0.465,1.91
3,9.75,372.733,-4.1,70.96,2.524,8.3,231.55,282.4,148.315,95.3,454.03,55.12,76.1,-0.21,5.5,0.2,254.8505,49.3,-7.3,-2.315,-2.065,0.41,0.61,2.29
3,10.25,372.448,-4.1,100.17,2.5825,9.9,232.2,284.9,180.085,95.3,596.71,66.84,71.4,-0.34,5.95,0.2,316.45,59.715,-6.369,-2.3195,-2.065,0.44,0.815,2.425
3,10.75,373.193,-4.1,134.09,2.732,10.2,229.45,288.85,234.385,95.3,680.43,79.275,66.45,-0.41,4.8,0.3,375.85,64.64,-5.21,-2.328,-2.07,0.48,1.11,2.485
3,11.25,373.504,-3.8,160.19,2.676,12.2,225.65,292.5,267.82,95.3,804.27,94.51,60.4,-0.38,5.15,0.3,433.8,70.55,-4.1,-2.373,-2.0805,0.52,1.4,2.725
3,11.75,373.534,-3.9,174.53,2.731,12.3,226.6,295.35,292.76,95.25,864.24,105.34,54.9,-0.28,4.25,0.2,438.45,78.8,-3.2645,-2.2605,-2.085,0.51,1.61,2.82
3,12.25,373.547,-3.7,185.2,2.8,14.7,225,298.65,315.65,95.2,951.205,120.31,50.75,-0.22,3.3,0.2,491.3,83.3,-2.1,-2.255,-2.065,0.53,1.995,2.9285
3,12.75,373.199,-3.7,180.32,2.808,15.85,231.45,299.6,325.7,95.2,976.74,127.66,48.4,-0.275,3.1,0.1,514.25,88.7,-1.7,-2.18,-2.06,0.54,2.16,2.93
3,13.25,372.833,-3.2,166.405,2.8465,15.05,230.5,302.2,309.1,95.2,983.09,126.7,48.8,-0.375,3,0.2,479.2,89.5,-1.535,-2.28,-2.06,0.56,2.13,3.029
3,13.75,371.973,-3.05,169.665,2.8205,14.55,231.95,304.2,319.5,95.2,975.06,122.635,47.73,-0.35,1.9,0.2,477.35,81.4,-0.95,-2.1685,-2.025,0.565,2.37,3.074
3,14.25,370.505,-2.75,169.835,2.7855,16,232.7,304.95,295.6,95.1,927.59,118.175,47.4,-0.325,2.3,0.25,471.6,83.45,-0.8,-2.106,-1.985,0.55,2.38,3.015
3,14.75,368.935,-2.3,162.64,2.804,15.8,228.55,306.6,286.5,95.1,897.06,107.055,48.05,-0.075,1.9,0.1,461.05,80.25,-0.45,-2.005,-1.941,0.565,2.38,3.0765
3,15.25,367.174,-2,147.18,2.736,15.6,230,308.05,240,95.1,804.76,93.36,49.65,-0.07,1.05,0,406.15,73.05,-1,-1.88,-1.928,0.54,2.345,3.06
3,15.75,367.984,-1.7,128.18,2.7515,12.7,227.85,308.25,200.55,95.1,701.845,78.61,50.95,0.425,1,0,348,63.45,-0.7,-1.845,-1.9245,0.56,2.335,3.1
3,16.25,366.378,-1.6,104.5,2.764,10.5,226.65,309.05,152.27,95.1,597.245,64.5605,51.9,-0.555,0.2,0.1,291.25,53.455,-1.1,-1.8,-1.8585,0.54,2.205,3.0675
3,16.75,369.105,-1.2,77.37,2.708,9.2,225.05,309.45,105.89,95.1,462.19,51.57,52.425,0.06,-0.1,0,238.65,46.41,-0.85,-1.78,-1.77,0.53,2.265,2.97
3,17.25,367.646,-1.25,44.225,2.781,8.5,224.4,307.7,49.4,95.1,332.475,38.575,53.85,0.18,-1,0.2,153.6,32.6605,-1.1,-1.74,-1.715,0.535,2.105,2.937
3,17.75,369.217,-1.1,24.6,2.794,6.9,224.8,305.1,15.79,95.1,230.585,25.72,55.1,0.34,-1.6,0,110.3,26.265,-1.29,-1.7445,-1.685,0.47,1.945,2.64
3,18.25,369.569,-1,4.67,2.705,5.15,223.1,303.7,-27.515,95.15,125.38,15.235,57.35,0.23,-2.2,-0.1,58.935,14.12,-2.0485,-1.7445,-1.67,0.45,1.695,2.5305
3,18.75,370.7935,-1,-8.42,2.682,3.05,221.55,300.85,-73.01,95.15,45.825,5.831,61.85,0.48,-3.5,-0.1,17.105,4.525,-2.484,-1.717,-1.6415,0.375,1.49,2.22
