DOY2,HR2,LE,H,FC,USTAR,TA,WS,CO2,VPD,H2O,RH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,G,APAR
1,5.75,78.0052199999999,62.8832449999998,5.8330265,1.61318625,2.9463998,7.74302925,444.017875,1.6481174,8.81734499999999,99.998,4.29598919999999,0.65126118,2.5931792,324.91214,329.2708,-3.1429,0.124651395
1,6.25,87.42033,77.351432499999,10.1869975,1.44951775,3.3209675,7.53201275,437.70685,1.511880725,8.63131449999999,99.998,4.785735275,0.656649392500001,2.618430225,327.97635,329.14053,-3.1444,0.1246528975
1,6.75,82.2465649999999,80.08019,22.94105,1.548834,3.2666452,7.81162274999999,447.52075,1.6375918,7.6021625,99.998,4.2206578,1.1691088,2.72309,328.6235,329.5859,-3.0353,3.776319875
1,7.25,92.09745,100.64238,11.5612399999999,1.3967085,3.8537725,7.3494615,450.278,1.44087555,8.21720675,99.998,7.933392375,29.609961,11.6753785,330.79598,331.9116925,-3.0605,59.9336145
1,7.75,54.6289,143.59725,9.194504,1.4417315,3.74169,7.665402,451.799325,1.9592322,7.9424795,99.998,42.658432,100.255084,24.18299,326.80566,331.30124,-3.0872,176.0951975
1,8.25,72.0076,160.246519999999,11.3027475,1.5314,4.0360075,7.528918,442.40805,1.87849675,8.09916,99.998,121.65021,192.7556,40.4943905,329.199175,332.996105,-3.1101,338.2098575
1,8.75,106.435625,218.1344,8.42682924999999,1.502998,4.44239,8.147724,438.773,1.918989,8.271871,99.998,180.73394,268.9561,49.080664,330.66112,334.6424,-3.0943125,457.109365
1,9.25,176.36975,261.43225,13.585835,1.395738,5.141165,7.786425,437.83855,1.967687275,8.117014,99.998,247.2963975,349.6457625,64.115495,329.956955,336.6606375,-3.097525,606.455375
1,9.75,136.157775,300.25225,15.87095,1.4351505,4.9359646,7.76005525,449.887775,2.132801,8.1798895,99.998,307.89466,419.31796,74.606434,327.51378,338.98614,-3.0945875,717.2399875
1,10.25,118.5901,258.9698,6.493169,1.5956245,5.00906750000001,7.81547975,436.18,2.41223705,8.5365555,99.625495,339.258085,473.0939425,86.8394375,335.32762,339.3523225,-3.0990125,797.936235
1,10.75,94.492005,285.316825,5.59767875,1.486821,5.18855979999999,7.77798125,433.3344,3.0591646,8.39425575,99.99668,362.53068,512.84166,101.27992,331.2069,343.41996,-3.101625,853.01929
1,11.25,78.6797,346.8015,6.73090299999999,1.37349525,5.31713000000001,6.91525425,432.94525,3.2123447,8.5068375,99.62042,401.4814025,545.0136475,99.59480175,332.3502225,342.2431275,-3.1107375,896.1223675
1,11.75,111.376375,328.73465,7.91059,1.40295925,5.85070999999999,7.1967035,433.0074,3.6857286,8.55412625,99.94652,419.21208,557.4229,88.976426,330.74244,344.63492,-3.1186125,906.5794775
1,12.25,117.5809,293.5754,9.994243,1.452873,5.74117750000001,7.60257099999999,435.8543,3.43815245,8.620631,99.6833825,415.479895,555.20412,86.96251225,334.8804775,343.8799775,-3.19155,882.12388
1,12.75,91.3025499999999,297.533,4.76978699999999,1.380016,6.32345959999999,7.51928,435.1824,3.5012358,9.50031599999999,99.59508,398.41244,530.8525,80.82876,334.28998,344.89486,-3.01985,839.6434075
1,13.25,201.2142,304.839275,7.37702,1.5618825,5.87074000000001,8.1561625,437.76025,3.7430262,8.930644,99.48480725,372.95901,501.7021325,74.22292025,332.0982975,344.013225,-3.111675,771.7250725
1,13.75,84.49061,235.345725,5.99029699999999,1.3656765,6.47575939999999,6.85545025,434.063175,3.7762366,8.378941,99.9628,331.4546,443.13596,64.369376,334.13334,345.26278,-3.1217125,511.7057975
1,14.25,171.6374,219.7099,4.4021,1.495011,6.2789625,7.092954,435.4027,3.845711025,8.2129385,99.998,282.7065875,390.0402875,54.4074075,331.4390325,343.6462875,-3.1341,563.5642375
1,14.75,92.734875,244.704925,6.82232075,1.372035,5.88688,7.2498375,434.04825,3.8024688,8.33453175,99.998,220.76706,313.59574,42.338692,330.75434,341.55726,-3.1491625,436.4276875
1,15.25,115.6086,200.009,11.8234325,1.406208,5.65742,7.883559,461.5725,3.39887375,8.598335,99.998,146.8868525,228.0459275,32.51068075,329.812655,340.2977075,-3.1609375,186.5404325
1,15.75,103.8691225,156.42705,5.69678399999998,1.43657,5.4011332,7.4645135,442.2152,3.441671,8.07408375,99.998,64.67804,134.79688,17.927796,331.43872,341.01438,-3.174675,96.07212875
1,16.25,72.89253,62.8709375,11.14805,1.34776075,4.2986875,7.1107905,437.75815,2.77118085,8.238844,99.998,4.47110805,21.73930725,6.08125725,329.3061875,333.418925,-3.179425,43.276214
1,16.75,111.3824,65.2986799999999,8.36545799999997,1.515557,4.12424,7.55457325,438.15195,2.9250142,8.24390575,99.998,2.6143232,6.87650039999999,3.2682776,330.59458,333.46404,-3.1754875,5.1425473
1,17.25,172.60385,76.68495,9.01258349999999,1.412388,3.941877225,7.10648325,438.043975,2.3796897,8.245003,99.998,1.800796275,0.451016352500001,2.501739025,328.4883225,331.5213275,-3.15855,0.1152356155
1,17.75,182.70065,148.225,21.8631524999999,1.38701075,4.2545232,7.00246075,446.81775,2.589985,8.3223475,99.998,1.9177018,0.46144762,2.4011278,332.3418,333.1664,-3.16405,0.08308468175
1,18.25,145.6776,78.2529199999995,5.22283,1.47704,3.92140722500001,6.839296,442.995,2.1949006,8.475471,99.998,2.451666375,0.6815962075,2.609705825,328.44289,331.99061,-3.17575,0.0830775875
1,18.75,90.22602,117.952,8.45985125,1.40399,4.35909319999999,6.82844325,438.903,2.461947,8.38817299999999,99.998,1.911256,0.5402848,2.2738582,329.97904,333.42472,-2.99995,0.124583335
1,19.25,139.556975,92.29383,19.7290639999999,1.38871,3.48677500000001,7.82863,443.5748,2.10560585,8.38053849999999,99.998,3.652505075,0.74684158,2.182973925,331.66326,329.4127025,-3.068325,0.1246624425
1,19.75,136.1892,206.4615,8.85156375,1.53979,4.3772746,7.38515,436.674475,2.3818324,8.3959685,99.998,2.97472139999999,0.6810535,2.17688,331.42172,333.7256,-3.09625,0.0831088695
1,20.25,129.6211,65.545475,22.7454775000001,1.51470125,2.9274025,7.34834025,436.08975,2.034424225,8.3629275,99.998,3.2840664,0.713695160000001,2.41299515,327.30089,327.8858,-3.096225,0.1245889475
1,20.75,95.3855149999999,98.226375,6.348245,1.43858275,4.0019602,8.15506825,435.401,2.1412342,8.46581174999999,99.998,1.62778999999999,0.609764839999999,2.2275438,332.69386,332.63536,-3.10305,0.08311510125
1,21.25,147.7356,60.58135,5.05120299999999,1.544352,3.1625075,7.992,435.312,1.869151425,8.87919025,99.998,3.597930175,0.623401650000001,2.3040202,329.685995,328.640735,-3.112125,0.124631245
1,21.75,97.80525,48.05253,11.3617625,1.5015225,4.5663164,7.73452625,434.6363,1.878683,9.42516024999999,99.998,3.4359374,0.80569364,2.3649334,330.41936,334.51154,-3.122225,0.0830903105
1,22.25,80.9145125,57.0017725,8.80625499999999,1.523456,3.69817000000001,8.97365399999999,436.7424,1.85692855,9.41347949999999,99.998,4.1863182,0.665055697500001,2.312297075,329.88346,329.851615,-3.1283,0.08308932475
1,22.75,96.816875,59.6370049999997,16.41238,1.656177,4.4106162,9.068483,434.17375,1.9507454,11.185921,99.998,4.1611986,0.49607184,2.4176524,331.60388,333.939,-3.131975,0.1246305075
1,23.25,124.1618,98.7533899999999,7.27418975000001,1.6074535,3.69207750000001,8.605363,436.9438,1.825817675,11.35363475,99.80920275,3.3838072,0.682957032500002,2.688857775,330.4573775,330.2773175,-3.140525,0.124626385
1,23.75,92.81085,248.6222,9.32909149999997,1.54873875,5.04292,8.237314,436.106375,2.0700492,11.649129,99.998,3.2864046,0.5612341,2.5176858,332.9735,336.10996,-3.147075,0.1245890825
2,0.25,96.27862,39.650515,7.32296850000001,1.1736575,4.276645,6.440475,440.901375,2.122597125,11.5622,99.998,2.212404175,0.40559614,2.9534065,327.655715,330.6795225,-2.824875,0.1567764325
2,0.75,94.6014,146.666639999999,6.44568075,1.3127875,6.269185125,5.91385,436.7497,2.73915175,11.1772125,99.9912625,2.381242125,0.681659875,2.870956125,327.165225,344.031175,-2.617625,0.12459884
2,1.25,98.573765,43.90755,14.218692,1.16418,4.243075,6.424348,441.1072,2.151231175,11.461825,99.998,2.54965215,0.723348080000002,2.68400035,331.10503,331.3555625,-2.749625,0.1152696275
2,1.75,74.90836,47.4896000000001,6.24908375,1.221406,5.958328875,6.5624095,450.81975,2.62108,11.454215,99.998,2.57571725,0.4893953,2.953408375,334.4025375,343.09315,-2.7577875,0.15681115
2,2.25,66.9708574999998,52.70335,5.12521625,1.261895,4.949035,6.64223,435.8475,2.3116059,11.67293,99.998,2.53895775,0.527599077500001,2.918937825,330.921715,335.4324525,-2.762175,0.115295431
2,2.75,132.269925,86.6629375,11.247626,1.2583125,6.20052575,6.7982855,453.8178,2.474102,12.12912,99.998,3.7661385,0.5674169,2.86982825,334.2699625,343.2438625,-2.7645625,0.12462771
2,3.25,86.7157600000001,70.31514,9.34669899999997,1.33086,4.70808,6.97546,437.2365,2.05349195,10.757895,99.998,2.14236465000001,0.478671820000001,2.994617025,333.8176525,334.388265,-2.7852875,0.124643245
2,3.75,110.673375,67.9802999999999,10.22762325,1.35386,6.88375625,6.964825,439.1463,2.133985375,11.41602,99.998,2.155394,0.5795353,3.04139525,333.0635875,345.4044125,-2.786525,0.124620985
2,4.25,105.63875,42.3906875,3.245108,1.373046,4.624925,7.46472149999999,465.122625,2.046755925,10.75788,99.780355,1.9427709,0.7575037675,2.889207725,330.621105,335.2219075,-2.786325,0.1246823175
2,4.75,99.594435,99.6034749999999,2.925149,1.432506,6.460490625,7.858844,447.718175,2.168404,11.24928,99.998,3.799452625,0.5884839875,2.515696125,337.03605,343.5985875,-2.7892,0.08308297925
2,5.25,61.0719399999999,23.1598299999999,8.67829999999999,1.275557,4.8007775,7.013839,443.7295,2.038755,10.4722625,99.998,1.677710725,0.60593784,2.57427885,335.555545,336.5788375,-2.793,0.124664595
2,5.75,80.82082,62.48206,12.4863349999999,1.3495475,6.078347625,5.97643,444.6249,2.22200825,10.3383125,99.998,3.613583625,0.9741184125,3.038662125,338.001575,340.2507,-2.7855,0.156883035
2,6.25,91.0613449999999,49.51739,8.01460024999999,1.242585,4.4259625,6.666002,437.10825,1.96814965,10.017384,99.915205,3.420372975,3.733139675,3.348709975,336.6817225,335.19509,-2.7858,14.17939925
2,6.75,75.1391399999999,70.3651,15.5061425,1.306613,5.9190695,7.37806025,445.14495,2.120805,11.857675,99.998,18.71266,47.70030125,15.8704,334.3699375,341.158525,-2.60915,73.5890827499999
2,7.25,63.4152375,66.6458924999998,7.82199649999999,1.36221275,4.28643,7.287217,437.7664,2.17718765,11.52766,99.998,73.84139925,133.3903575,31.055042,330.1057575,334.586515,-2.72235,218.62177
2,7.75,78.452725,119.12935,6.71647375,1.362445,6.05348125,6.948657,445.4858,2.64379775,10.56246,99.998,154.5386375,235.2249125,47.8103775,331.9461,345.0552375,-2.7233125,387.01842
2,8.25,88.301825,231.868775,10.07182,1.42696125,5.3553775,6.57074375,437.220025,2.77079295,10.7085,99.998,244.9109625,350.558865,66.0511565,334.94061,336.9556725,-2.756125,598.5690175
2,8.75,100.04018,262.3362,21.8163625,1.41721625,7.702027325,6.476447,436.855875,3.08155345,9.77994375,99.998,303.2223725,430.6500275,77.96179225,337.32331,354.33535,-2.77725,740.0535125
2,9.25,140.2276,348.9994,12.822995,1.318914,6.9752715,6.72906675,461.7768,3.39925555,11.558255,99.998,367.9703575,511.57507,95.04585275,332.9486175,346.2090425,-2.7977125,868.5317975
2,9.75,149.978775,295.93625,12.047509,1.36119,8.94309714999999,6.593712,450.0739,3.890929975,11.32267,99.998,474.075365,629.328055,112.3027275,340.98573,361.8288025,-2.8151125,987.6264175
2,10.25,177.414375,340.0386,7.4905025,1.43802,7.43679,7.137096,432.992875,3.72042385,10.003153,99.919265,508.28905,687.0902125,127.0261925,334.9066475,350.690935,-2.81305,1090.399575
2,10.75,172.104875,405.4015,11.63316,1.310355,9.051498375,6.003845,432.169475,4.27517312499999,9.985373,99.92093,523.8487025,707.9184025,138.7445425,335.6399825,363.336725,-2.81605,1205.72885
2,11.25,124.0438,332.95655,5.806584,1.2614425,8.38644999999998,6.2411425,458.183225,4.4381985,9.53812375,99.01961,588.81009,748.44404,139.24365,333.06218,359.48906,-2.829,1264.69035
2,11.75,139.0659,421.200875,12.609905,1.272766,10.11670225,6.495472,447.781075,5.348222375,9.523684,99.60550925,563.883165,734.6965975,130.3704525,337.9758575,370.3777225,-2.812875,1205.71675
2,12.25,138.74145,415.24475,16.7907375,1.336546,10.74972,7.4636605,458.6312,5.62450279999999,9.3268915,99.25944,542.45108,720.93744,129.23981,334.90897,368.35897,-2.811825,1184.578525
2,12.75,112.0674,354.8362,6.42681349999998,1.39958875,11.424928,6.6669175,470.893999999999,5.5968544,10.175116,99.52578,549.74822,708.32872,122.258,340.9038,371.8969,-2.579025,1139.22225
2,13.25,142.63995,420.036525,20.195285,1.278844,11.18767,6.537792,445.17905,5.7727579,11.48542,99.21064,510.22994,678.83101,115.04406,337.91827,372.5234,-2.736575,1010.218315
2,13.75,115.07324,350.82965,8.23250575,1.241907,11.673732,6.248571,434.9315,6.1988666,9.95829599999999,99.998,476.84042,626.27842,101.521896,348.73122,373.36258,-2.710475,927.437315
2,14.25,130.5508,315.595375,4.9652,1.293226,11.38785,7.225484,455.9821,6.2281752,9.9718175,99.49816,415.0962,558.45058,87.1048389999999,334.71706,370.91725,-2.733675,619.034625
2,14.75,111.723625,307.1387,12.1896325,1.25893,11.390905,6.92260125,515.03205,6.456361425,12.0868825,99.7247765,358.9088125,485.0319225,73.23071925,355.9248375,373.3808525,-2.741275,570.8874075
2,15.25,159.46245,214.2665,5.54381649999999,1.31789,10.6054,7.047486,440.751825,6.26156279999999,12.7444,98.611003,268.5021,380.53556,56.104097,333.9763,362.00397,-2.73765,358.206965
2,15.75,116.282375,194.4717,5.93496,1.0620605,10.9524635,6.03441049999999,458.074275,6.1306988,13.4466925,99.995594,210.272535,303.16812,44.706234,352.917415,368.36154,-2.74835,360.863735
2,16.25,158.0828,209.1036,6.880524,1.17838875,10.24573,6.30334175,445.2193,6.0086603,10.37311,99.29772,100.273078,178.18877,28.706214,327.98861,357.26143,-2.7471125,212.7427975
2,16.75,102.0617925,135.309819999999,9.4057365,1.165085,10.0973955,6.04717999999999,443.779,5.98176305,12.9005725,99.5883135,50.2771849999999,103.9353,17.789798,352.42687,360.671125,-2.7511625,67.4614515
2,17.25,114.421325,24.2584475,23.133475,1.2682275,7.26815,6.3741075,436.9916,4.14638719999998,12.35568,99.29746,0.76122964,3.03496289999999,3.1670302,324.41372,344.28397,-2.76165,10.5005985
2,17.75,112.387,7.26802099999997,8.44462399999994,1.297667,6.9835793,6.224245,434.8449,4.33310965,10.19315,99.998,0.38234504,3.0810566,3.0135877,340.96812,348.700935,-2.7494875,0.1982873175
2,18.25,104.721375,-1.46787975000001,2.61169125,1.2522365,5.64484999999999,7.1821105,434.485,3.4979075,10.2950925,99.7371,0.422202229999999,0.0727403509999996,3.0513864,324.69222,337.64569,-2.74555,0.11519402825
2,18.75,99.2295600000001,43.74645,4.31661499999999,1.46665825,6.55864115,7.848892,435.390825,4.1273692,10.2416995,99.998,0.78345158,0.252200413499999,3.0793028,335.27666,346.12438,-2.5872,0.12459865
2,19.25,69.27483,92.927075,4.44982249999999,1.30556,5.22159999999999,7.228198,433.1236,3.5591213,10.48788,99.998,0.546242879999989,0.252313389999998,2.768537,322.90131,337.86815,-2.66105,0.1246040125
2,19.75,78.7238,95.7664399999998,16.0268139999999,1.2732,7.26223365,7.573255,433.010575,4.3728108,10.304385,99.998,0.406519174999999,0.24018036,2.52180995,332.611435,348.68107,-2.6614,0.08308526
2,20.25,48.2102575,52.67667,4.530123,1.3059025,5.45952,6.30707375,433.5286,3.8631178,10.65248,99.998,0.75909604,0.192864799999999,2.6450411,324.37763,337.1412,-2.668,0.08306646975
2,20.75,58.4676524999999,87.2096524999999,5.3313215,1.248838,8.26668904999999,6.582972,432.7376,4.16562795,9.888953,99.998,1.5679953,0.202523544999999,2.86576655,328.0672,350.524285,-2.6849,0.1246034325
2,21.25,76.3479349999999,98.7261,4.415975,1.24807525,4.36551,6.42008399999999,447.237025,2.9634993,9.67522899999999,99.844413,1.13439999999999,0.421956419999997,3.0540748,323.48094,332.95499,-2.69115,0.147463831999999
2,21.75,60.72612,66.6960175,3.35691725,1.2780595,7.46318484999999,7.309927,439.93775,3.62963045,9.59686900000001,99.998,1.15963315,0.356462769999999,3.09081485,332.98453,347.320915,-2.6988,0.124602505
2,22.25,70.7482,81.7755299999999,5.68933299999999,1.29364475,4.43667,6.5023645,433.757125,2.564158775,9.67645,99.998,1.75983655,0.3442211075,2.615763275,326.1190375,332.3560375,-2.6998625,0.08308292525
2,22.75,62.870625,143.306,11.66096,1.14522425,7.31380499999999,6.24664975,436.93885,3.0004975,10.94255,99.998,1.398706855,0.31166781,2.47772895,333.456895,347.433855,-2.7053625,0.115253957
2,23.25,52.51273,47.14585,13.23168,1.12124,4.46775,5.946815,436.6108,2.491186825,11.5039,99.998,1.75655475,0.4042475925,3.09883545,323.1039125,331.821215,-2.7034375,0.1152985905
2,23.75,101.7817225,53.5053,4.99361799999999,1.286471,7.17816864999999,6.785089,442.07695,3.04985015,11.457605,99.998,2.3414328,0.304632855,2.90176165,330.23111,349.72227,-2.7113625,0.11525973875
3,0.25,98.8235799999999,17.82795,9.11067950000001,1.423511,7.33463472500001,7.578762,433.75575,4.2302704,9.16632,98.82130225,0.595777045000005,0.204204765000001,2.91375285,340.96343,344.8569075,-2.36155,0.08306523175
3,0.75,98.6887900000001,18.6155024999999,5.80464,1.395392,7.3943292,7.50546,439.3374,4.4012551,8.47868599999999,99.998,1.251827025,0.300611845000001,2.84172635,339.97003,346.8014425,-2.0475125,0.08304745575
3,1.25,79.1377899999999,19.2591575,19.6294375,1.31159275,7.908892225,7.73867674999999,448.8785,3.963871775,8.54548399999999,99.6818275,1.76631845,0.340344885000001,2.879815225,340.3613975,346.651215,-2.272925,0.08306797925
3,1.75,80.08377,10.58778,9.41267675,1.283932,7.38317135,7.71992,454.7368,3.9607641,8.37130599999999,99.998,1.91203155000001,0.412907445000001,3.036469675,341.010625,347.1106075,-2.295875,0.0830766995
3,2.25,100.558125,21.32586,8.56634849999999,1.3586105,7.48511,7.458188,445.16475,3.4812487,9.02099149999999,99.1954975,2.18260547500001,0.505003495,2.631600575,341.9202425,345.828385,-2.2976625,0.083081983
3,2.75,163.1203,17.1682149999999,8.4593315,1.32606475,7.3935615,6.926428,430.76805,3.454545825,8.2228275,99.998,1.466511775,0.474663675,2.56201435,338.4998225,345.02011,-2.30655,0.0830620625
3,3.25,96.2471125,23.6795939999996,9.34901075,1.447866,7.289645,7.07747375,437.311,3.370642775,8.66706225,99.998,2.418709825,0.521025885000001,2.661459725,337.842725,344.745285,-2.311425,0.083073157
3,3.75,108.942,64.41542,7.5794775,1.347658,6.7052475,7.311034,431.49645,3.3539959,8.12546399999999,99.998,2.5581915,0.506867455,2.421639375,333.2810475,343.0272875,-2.3100375,0.083087897
3,4.25,133.0671,3.3654769999999,14.7411974999999,1.50614025,7.03423000000001,6.85530625,430.571,3.2929858,7.703199,99.998,1.79886642500001,0.3859859275,2.48198125,336.1857525,344.1837175,-2.309375,0.11523958375
3,4.75,117.46993,65.967725,8.88163875,1.4117835,6.13340447500001,6.39512325,430.69165,3.200312575,7.916533,99.998,2.939559825,0.3501293275,2.4656472,333.541055,339.9536075,-2.3111875,0.12458564
3,5.25,149.749,21.01725,2.94746625,1.3317985,6.58904750000001,6.852442,431.01315,3.200015925,7.917442,99.998,3.12603962500001,1.0277319425,2.603888625,333.905275,342.74242,-2.313375,6.87123884999998
3,5.75,125.456525,27.96038,5.86831125,1.40219,6.22084,7.100335,432.10675,3.106538725,8.397307,99.998,6.416307025,30.83679825,13.1441135,333.7652475,338.2225475,-2.3450375,84.0466907499999
3,6.25,156.66465,63.4058224999999,8.8978215,1.2938085,6.446852225,6.75816649999999,433.986675,3.41799565,8.43918375,99.998,52.1501585,115.9345775,28.70770825,335.31249,341.6573075,-2.3424625,246.1849475
3,6.75,88.7314325,66.4532349999999,7.00970449999994,1.34427,6.23046,7.279765,442.6376,3.784236175,8.501234,99.998,112.4401375,200.18162,41.41131725,335.3183375,339.8607875,-2.2488375,414.005275
3,7.25,124.5671,153.5355,10.647192,1.411008,7.394704725,7.510697,431.11595,4.4366958,8.16787,99.8739525,212.8387025,319.1736225,57.8024505,337.569865,345.4435375,-2.2558125,607.023195
3,7.75,198.985875,171.043775,6.9312725,1.30865175,8.18184250000001,6.94052799999999,436.569175,4.7926954,8.059925,99.950823,297.3504475,413.2373775,74.1354505,334.287675,350.62955,-2.3050125,804.2218
3,8.25,97.957065,221.879,11.342599,1.43360475,9.282209,7.16177425,434.42765,5.11322027500001,8.0441355,99.9232525,372.7698175,511.6703925,89.00810325,340.775305,357.449225,-2.3136,970.9363825
3,8.75,127.107,231.43435,5.43522825,1.45217675,9.27325,7.7229375,429.7585,5.217449325,8.70279,99.8935,443.6873175,598.7618925,106.6444925,341.418215,361.507675,-2.3162125,1126.639925
3,9.25,141.874225,293.4232,4.366414,1.480032,10.600775,7.88742675,430.6095,6.15310915,8.122925,99.85190525,520.4994425,684.03243,122.8536075,344.1896425,367.19437,-2.286275,1260.277625
3,9.75,236.82225,319.80845,2.610198,1.45354625,11.2304525,7.7353225,427.3036,6.31467425,8.62981025,99.74876,560.437705,738.900705,136.008775,344.388325,366.9401175,-2.2860375,1363.83315
3,10.25,225.1902,373.1465,8.26440650000001,1.338682,11.53473,6.9170585,431.071,7.64043629999996,8.740324,99.13182,617.46815,804.009,148.07731,354.4607,375.18377,-2.258625,1450.052375
3,10.75,116.3527,412.309025,22.626,1.37709725,11.62939,7.237488,451.051775,7.10744189999999,8.6914245,99.578276,653.20389,843.47773,153.090385,349.15761,373.59086,-2.24815,1520.325225
3,11.25,163.92505,461.0707,2.75964349999998,1.44636675,12.72246,7.20688849999999,426.103025,8.65284229999995,9.64546499999998,99.01606,681.92602,869.68965,158.37613,350.19038,382.643,-2.230975,1542.20205
3,11.75,142.038525,405.85955,5.49430674999999,1.384204,13.0434,7.84458399999999,428.97245,8.51084024999999,9.28773525,99.44407,678.91622,878.610285,157.42632,350.43146,383.714195,-2.2381375,1537.7963
3,12.25,132.9964,438.665,8.74684,1.48204375,13.82073,7.5079375,445.494125,10.0837277,9.413108,98.90351,684.42395,874.02044,152.17157,355.4477,387.50018,-2.2484625,1519.27355
3,12.75,105.96875,386.666775,3.47127325000001,1.356685,13.512665,6.8463515,443.74765,9.65689444999999,9.404746,99.519785,660.735515,842.296225,149.943235,354.5365,384.92205,-1.3083875,1464.193075
3,13.25,128.740175,455.820825,4.29017,1.326766,15.31625,7.25925925,430.0953,11.233005,10.65093,99.442983,649.82244,824.71964,136.36124,358.36495,394.40489,-1.5575625,1309.260125
3,13.75,88.492,414.508,4.84878075,1.38638075,14.660865,7.389053,430.2259,10.238784,9.90590499999998,99.7345565,596.841675,761.41916,127.0512,352.019535,390.786275,-1.7596,1143.10455
3,14.25,132.1908,454.634174999999,14.5852175,1.3205425,15.65192,7.45961,433.362275,11.6823609999999,9.509922,98.70797,519.26947,673.8551,106.45035,355.59087,394.02127,-1.8721,893.75705
3,14.75,134.28375,371.98605,20.8979874999999,1.3350425,15.683565,7.0605575,427.6746,11.3719355,9.405666,99.762293,485.20041,647.49458,103.845365,351.842625,391.88121,-1.93855,918.586375
3,15.25,132.520875,305.72815,4.61719199999995,1.3587495,16.20895,7.11119975,431.5786,12.401635,9.57576625,97.89123,392.6566,523.70399,79.56749,358.0974,392.05231,-1.9739375,708.2242275
3,15.75,177.763,256.28675,11.8260425,1.32804375,16.078555,7.26831075,431.4758,11.22326,9.589796,98.71421,338.030985,464.277795,73.434245,350.611975,388.859215,-1.9721875,602.7240825
3,16.25,132.67275,170.167,7.07454650000002,1.2972225,15.72942,7.56486,429.275,12.105898,9.51559,98.285117,209.21543,309.73037,47.88609,351.9261,385.07781,-1.91195,462.7131
3,16.75,128.59696,129.8065,4.90291699999999,1.3974575,15.192685,6.9239975,424.05475,10.7906049,10.0589525,98.970145,164.229095,260.995125,41.3186735,348.175165,381.620635,-1.82569999999999,270.6142225
3,17.25,137.42725,59.53018,8.74727399999994,1.378596,13.6688,7.698818,426.3402,10.249487,11.2965,98.68292,22.9845379999999,93.9954029999999,14.321879,355.37004,373.192,-1.74389999999999,113.3945725
3,17.75,92.9939,58.1302825,6.27804124999999,1.257919,11.440675,7.305109,433.057725,7.52089085,9.83153,98.978781,4.14831665,52.353259,10.5780785,353.550285,364.632545,-1.70988749999999,19.41473225
3,18.25,190.759125,14.5020025,8.57008199999997,1.306902,11.1015,7.026735,430.5748,7.1934839,9.499673,98.867293,-0.327060560000019,0.243146509999999,3.3650155,350.78639,363.27778,-1.69934999999999,0.396513194999999
3,18.75,97.54631,22.912675,8.76432625,1.31664,9.83034945,7.585271,433.130925,6.54648225,9.57449375,99.62548,1.33309695499999,0.177940144999999,3.5075541,351.51519,357.1675,-1.23706249999999,0.0830150965
