DOY2,HR2,CO2,FC,G,H,H2O,LE,LW_IN,LW_OUT,NETRAD,PA,PPFD_IN,PPFD_OUT,RH,SW_IN,SW_OUT,T_SONIC,TA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,USTAR,VPD,WS
1,6.25,493.9755,1.820939,1.752336217125,6.581088,10.477873784,28.4365175,330.4,333.56,0.7685,101.372675,0,0,99.7716645155,0.403675,4.387,9.381073078,6.84418349999999,7.13395,6.568825,7.8975,6.767,8.265,6.883275,7.62695,7.5325,6.08107499999999,6.444925,6.823,6.679025,6.67152499999999,7.289475,7.7882,8.37325,9.03125,6.17555,6.611175,7.0047,6.903275,7.02985,7.425425,7.80825,8.161,8.86,0.895567604,1.9973667445,5.10777675
1,6.75,494.871,2.0073045,2.25410309375,7.06229199999999,10.465865706,40.197057805,333.74,334.56,2.287,101.4178,1.73465,0.209075,99.7825570965,0.379325,4.138,9.398844226,6.77763234999999,7.128,6.572425,7.904,6.85675,8.265,6.880475,7.6431,7.5325,6.00112499999999,6.364525,6.781525,6.638525,6.65149999999999,7.289475,7.767225,8.35325,9.03075,6.1745,6.56225,7.024175,6.882275,7.02985,7.404425,7.80825,8.161,8.86,0.8952055145,1.88985867135,5.10068625
1,7.25,507.447475,1.8302122255,0.445051342325003,7.86855399615,10.4698777965,31.43836045675,332.64,334.46,5.08575,101.4568,42.609,6.919075,99.794223969,28.58075,10.21275,9.3724685832,6.74539579999999,7.13675,6.54632499999999,7.8975,6.82145,8.265,6.8775,7.64055,7.5325,5.96264999999999,6.30557499999999,6.74155,6.658025,6.63102499999999,7.26945,7.74675,8.35325,9.03075,6.17555,6.52225,7.022075,6.882275,7.028325,7.404425,7.80825,8.161,8.86,0.832761553925,1.7732623513,5.1635245
1,7.75,488.2065,1.46045625,2.620613307475,13.6606952005,10.507369236,30.920815,333.96,334.64,82.425,101.4803,174.5725,30.57625,99.780639358,136.9925,39.08825,9.36436163345,6.73994104999999,7.08675,6.55374999999999,7.8975,6.8627,8.2615,6.850275,7.6455,7.5325,5.94164999999999,6.26507499999999,6.700075,6.61755,6.63102499999999,7.28895,7.74675,8.33375,9.03075,6.17655,6.4833,7.01005,6.85025,7.018825,7.39445,7.798275,8.1515,8.86,0.82282412855,1.59645784785,5.11112442445
1,8.25,478.03855,1.81356,1.6194343476,44.34579,10.091994618175,42.2945295464999,338.26,338.84,162.4,101.537525,351.9875,60.669,99.77324709675,252.06,61.45675,9.08144462285,6.81241849999999,7.0955,6.54249999999999,8.0325,6.8469,8.25975,6.850275,7.6125,7.5325,5.98109999999999,6.22509999999999,6.68005,6.61755,6.590525,7.268925,7.73265,8.3565,9.03125,6.1681,6.453325,6.989525,6.83025,7.0173,7.373925,7.8093,8.1515,8.86,0.872235928275,1.6936079335,4.979131043725
1,8.75,484.2564,1.752952,1.26557335359999,83.9738125,8.8562249068,47.611685,333.82,342.66,202.625,101.5812,525.825,90.02,99.783721036,342.9775,78.284,9.4290194556,7.40250239999999,7.03825,6.54249999999999,8.0325,6.785,8.265,6.80375,7.61875,7.5325,5.94112499999999,6.18512499999999,6.6196,6.57655,6.61002499999999,7.24845,7.73355,8.3385,9.06,6.201175,6.41285,6.969575,6.80925,7.0173,7.37345,7.8093,8.1515,8.86,0.829911,1.70034528595,5.127734
1,9.25,469.7044,1.1097697,2.2081961875,126.93645,8.7269337331,68.364395,333.06,346.46,277.725,101.6222,688.7025,106.3575,99.769925983,413.365,93.75,8.932646442,7.93520474999999,6.927025,6.48674999999999,8.0325,6.77675,8.24325,6.806725,7.603875,7.535,5.94062499999999,6.14462499999999,6.5981,6.595525,6.59,7.24845,7.73265,8.34125,9.03125,6.26575,6.393375,6.95115,6.788725,6.996775,7.36395,7.8093,8.164,8.86,1.036741,1.79516412245,4.878142
1,9.75,482.656,2.952684,4.82503788279998,162.53825,9.4358229856,55.705544727,333,348.68,322.5,101.4924,839.675,136.2625,99.76215406525,491.585,106.67,8.89302973259999,7.95208019999999,6.9102,6.44632499999999,8.0325,6.758625,8.25275,6.8125,7.647625,7.535,6.07952499999999,6.12467499999999,6.53765,6.595,6.569,7.24845,7.73355,8.34125,9.01125,6.417475,6.373375,6.9427,6.767725,6.986275,7.36395,7.799325,8.153,8.86,1.131308,2.089995868575,5.398002125
1,10.25,482.707275,2.7523395,4.127960616,214.98034612,11.4547826835,60.2393775,330.66,352.84,397.725,101.603975,950.9,150.43,99.7542184475,575.335,116.4875,11.06785551325,8.25352349999999,6.92755,6.4566,8.003725,6.789625,8.2325,6.74,7.6267,7.535,6.2497,6.1484,6.537125,6.616,6.548525,7.22745,7.7127,8.32275,9.01175,6.46365,6.36625,6.932725,6.74725,6.97525,7.353975,7.799325,8.153,8.86,1.01216085,2.474228007075,5.6813552525
1,10.75,492.741925,1.9736745,2.432837239875,224.896288965,11.8427025065,63.5534549999999,328.9,352.7,410.375,101.61995,1004.95,156.255,99.7715915335,592.7425,123.3025,11.3919979685,8.6007554,6.92245,6.4364,7.942725,6.7,8.255,6.655,7.642,7.535,6.4382,6.1084,6.49665,6.595,6.548025,7.22745,7.7127,8.34125,9.03075,6.60845,6.3437,6.90175,6.7157,6.965275,7.34295,7.7883,8.153,8.86,0.9568723,3.242862954725,5.597495
1,11.25,516.3585,2.853758,7.943042683,265.80545,11.97373997225,72.44212291125,324.5,355.88,453.105,101.605,1063.375,164.1175,99.65255571575,619.6125,126.1,11.8908323655,8.94416285,6.90375,6.36,7.896,6.73995,8.231,6.65625,7.592,7.5325,6.5023,6.1242,6.50025,6.57705,6.562,7.21795,7.72005,8.34125,9.0135,6.8847,6.3506,6.89005,6.70195,6.97305,7.34445,7.78515,8.144,8.86,0.96779935,3.7840919333,5.9947814215
1,11.75,506.364075,2.316956,6.65713590869999,265.60830112,11.8036376185,71.205505,323.94,360.74,452.96,101.552625,1086.125,166.075,99.69447796825,634.2575,127.4,12.403463298,9.119226875,6.9125,6.353,7.8781,6.72805,8.20975,6.662025,7.61875,7.5325,6.3655,6.1211,6.5202,6.55605,6.54405,7.2169,7.69905,8.32275,9.0325,7.10975,6.36695,6.86005,6.68095,6.9615,7.3239,7.78515,8.144,8.86,1.0114623718,3.904998816425,5.84382275
1,12.25,494.872875,1.486945,6.25867214645,275.86536013,10.6156611644,69.328925,324.775,363.9625,458.14,101.515,1061.2,167.26,99.593616772,630.98,128.0925,10.534774894,9.809930775,6.85575,6.3266,7.89,6.714025,8.22275,6.665,7.6431,7.53,6.30755,6.13595,6.53715,6.55605,6.54195,7.19695,7.700625,8.32275,9.0135,7.16285,6.3944,6.8506,6.6694,6.9405,7.32345,7.7757,8.155,8.86,1.0803925,4.2875620242,5.814416
1,12.75,488.557375,1.73989,6.79708566765,298.91559795,10.84770569,59.4844975,325.77,364.315,432.74,101.4582,1013,144.2,99.692818166,590.14,125.565,10.939976296,10.16410125,6.863,6.3002,7.89,6.7302,8.1815,6.665,7.61505,7.53,6.3465,6.1718,6.5755,6.535075,6.50699999999999,7.185975,7.67175,8.3175,9.01125,7.2322,6.41285,6.830775,6.66215,6.92275,7.302475,7.76835,8.1525,8.86,1.058282,4.448255206,6.1511488464
1,13.25,527.83025,3.0060395,4.8385267498,262.1600033025,11.885556951,65.98725,326.445,364.4825,399.16,101.384025,960.8,135.44,99.752904046,565.58,121.115,12.61029324175,10.38984375,6.794025,6.28,7.89,6.697025,8.20625,6.650975,7.638,7.53,6.3655,6.14765,6.595,6.51505,6.50699999999999,7.1655,7.6917,8.2995,9.03075,7.3593,6.44285,6.821275,6.661625,6.92275,7.29145,7.74735,8.143,8.8505,1.030725,4.6306990278,6.410152660775
1,13.75,539.89725,4.72282649999999,5.19889637889999,235.940975,12.02578237875,66.0551475,326.255,361.8725,371.76,101.221525,871.6,125.26,99.742818758,524.96,114.27,12.5777309185,10.342293425,6.68925,6.2766,7.89,6.76105,8.18975,6.596525,7.6125,7.5249,6.38445,6.12565,6.57655,6.515575,6.50647499999999,7.16445,7.6707,8.2995,9.01175,7.4265,6.44075,6.801325,6.6601,6.90175,7.281475,7.74735,8.143,8.8505,1.056308892,4.5543897596,6.4191690702
1,14.25,505.9835,5.00696427125,7.77913806254999,200.63355,12.01474321225,64.028965,326.56,359.065,316.92,101.1817,758.04,113.58,99.737798098,456.18,103.8175,12.54302974275,10.53917475,6.6452,6.2898,7.8871,6.738275,8.165,6.594225,7.57,7.5249,6.4234,6.10355,6.577575,6.494575,6.50597499999999,7.16445,7.6707,8.2985,9.01125,7.4202,6.4482,6.790825,6.669025,6.890725,7.2715,7.74735,8.143,8.8505,1.113652,4.6111266982,6.30394396225
1,14.75,502.3575,3.153956,6.95354065539998,179.253475,12.03301676525,76.168015,326.7025,356.2825,255.86,101.1868,613.1,98.46,99.72903045,382.56,93.925,12.8876439235,10.163016,6.62605,6.26,7.899,6.683,8.1815,6.597025,7.64055,7.526975,6.4413,6.1205,6.5602,6.47715,6.4999,7.1559,7.67805,8.30275,9.0125,7.39555,6.4441,6.79115,6.66855,6.88795,7.263,7.74525,8.146,8.851,1.078968279,4.3409383836,6.145993163325
1,15.25,495.20565,2.066096,4.83176672945,145.520975,12.0215527735,71.8600525,326.1925,356.505,187.5,101.175325,508.74,81.28,99.736648406,300.36,77.32425,13.2551828285,10.4063145,6.5766,6.26807499999999,7.8729,6.7,8.16,6.6,7.582,7.5249,6.51455,6.190175,6.5361,6.494575,6.50492499999999,7.14495,7.6497,8.2795,9.01125,7.35565,6.41105,6.760325,6.678,6.8702,7.2505,7.737375,8.143,8.8505,1.1180508083,4.1400051434,5.6862845
1,15.75,460.04075,2.9396525,6.008647125,137.177875065,12.0719873865,63.273924725,326.07,354.865,108.1425,101.18585,326.845,56.90575,99.74184676625,200.9125,56.9695,13.3783986915,10.36096,6.555,6.23314999999999,7.858575,6.7,8.155,6.6481,7.5966,7.51375,6.53405,6.269075,6.5161,6.474575,6.50492499999999,7.12395,7.65075,8.2985,9.01175,7.286775,6.393625,6.739325,6.68955,6.849725,7.241,7.737375,8.143,8.8505,1.08752649995,3.772472036475,6.3225985
1,16.25,477.0274,2.89315299999999,5.701059,82.2548187802501,11.961349145,51.415315,326.6,347.6675,31.436,101.19,163.16,33.849,99.751692121,109.385,36.58825,13.06003248,9.826478,6.570075,6.178175,7.81,6.6798,8.155,6.629425,7.582,7.518425,6.51455,6.30855,6.494575,6.4541,6.485425,7.12395,7.6497,8.2795,9.01175,7.1938,6.36465,6.7188,6.691075,6.849725,7.22,7.716375,8.1335,8.8505,1.10116647,3.52331269615,6.44094
1,16.75,490.0125,1.634291,4.7718191666,38.052874538,12.16428049,53.9165925,325.425,344.3025,2.700625,101.1815,48.617,11.30925,99.73562943375,27.85175,11.94,12.7509173,9.6102862,6.5445,6.172425,7.81,6.717,8.1705,6.655,7.548,7.51375,6.47405,6.3285,6.475075,6.4541,6.4849,7.12395,7.65075,8.2795,9.01175,7.09085,6.355675,6.698325,6.702625,6.828725,7.22,7.7064,8.1335,8.8505,0.9965075,2.825389621725,5.7947444655
1,17.25,498.401875,2.6314735,3.1559513888,15.4997,12.35538935825,72.4282200000001,323.6625,341.3525,0.52055,101.235225,5.79759999999999,0.872349999999998,99.74793513225,1.0659,4.450475,12.705513385,9.5745406,6.484925,6.189425,7.81,6.683,8.147575,6.641825,7.582,7.51375,6.45255,6.269075,6.453575,6.453575,6.4844,7.103475,7.6287,8.2785,8.99225,6.968375,6.3457,6.6778,6.702625,6.828725,7.199,7.7064,8.1335,8.8505,0.9837961,2.3653929632,5.59580475
1,17.75,515.6949,3.47826024999999,3.84942206249998,8.24838416009999,11.866173694,55.3771799999999,323.4425,341.0625,0.097699999999997,100.9798,0,0,99.76097013525,0.172224999999999,4.696975,12.2789062985,9.5327558,6.484925,6.17815,7.797675,6.707,8.155,6.641825,7.537775,7.518425,6.41155,6.2501,6.473525,6.45305,6.4634,7.102425,7.6098,8.2775,9.01125,6.8659,6.315725,6.6568,6.7147,6.8177,7.1895,7.695375,8.1335,8.8505,1.014206225,2.389081771075,5.97837725
1,18.25,507.1864,2.1243725,4.516803531175,11.96180193,12.1179157155,63.9753534475,323.585,335.2075,-0.375399999999999,101.1623,0,0,99.7556893035,0.206324999999999,4.8743,12.5930915645,9.5285734,6.442575,6.14875,7.77375,6.713175,8.155,6.603075,7.55395,7.509075,6.37105,6.21065,6.45305,6.45305,6.4634,7.082475,7.6014,8.25475,8.99225,6.81545,6.29625,6.6368,6.7157,6.797175,7.189025,7.6854,8.11925,8.8505,0.9590595,2.22724771485,6.2458105
1,18.75,514.461325,2.1984625,2.85580115629998,7.71094925,12.3356175185,52.0857028240001,322.5675,334.36,-0.3432,101.1325,0,0.00464999999999995,99.748890374,0.183,4.67135,12.80734240525,9.7929902,6.442575,6.123175,7.761425,6.70935,8.1395,6.5775,7.567975,7.509075,6.3321,6.17015,6.432525,6.413075,6.4634,7.061925,7.6014,8.27425,8.99225,6.766,6.2573,6.6158,6.726725,6.797175,7.169025,7.6854,8.11925,8.8505,0.94492181,2.027509958775,5.80034529085
1,19.25,489.4598,1.37801125,3.122091059125,27.2098079014998,12.307321486,55.4559124999999,323.61,334.445,-0.219799999999997,101.1182,0,0,99.75086184425,0.153775,4.49565,12.777685836,9.7789516,6.4,6.11,7.7375,6.6794,8.117,6.573675,7.532,7.509075,6.29265,6.092775,6.411025,6.43305,6.462875,7.081425,7.5804,8.25475,8.99225,6.775975,6.2078,6.5948,6.738275,6.7767,7.158525,7.675425,8.11925,8.8505,0.987738599999999,2.113681823375,5.368984
1,19.75,476.6372,5.96937449999999,4.72310000002499,35.874816129,12.3759055525,42.0892975,324.7725,335.94,-0.138199999999999,101.1105,0,0.006,99.7607591955,0.119275,4.63,13.0757662625,9.6771508,6.3794,6.123175,7.7375,6.70575,8.147575,6.562425,7.512425,7.509075,6.252675,6.0559,6.39055,6.473025,6.46235,7.04145,7.579875,8.25475,9.01125,6.80495,6.17835,6.563775,6.739325,6.7767,7.148025,7.675425,8.10875,8.8505,0.9828038,2.23216281995,5.42615
1,20.25,491.611325,1.944097,2.95024543429999,18.814625,10.54393256985,40.2154075,328.4525,337.725,-0.3726,101.134925,0,0,99.76650939725,0.0752499999999997,4.6615,10.56554245385,9.5444888,6.363175,6.11,7.732,6.692575,8.147575,6.562425,7.522,7.504675,6.1912,5.97644999999999,6.389525,6.473025,6.46185,7.0614,7.5804,8.25425,8.99175,6.814925,6.16885,6.542775,6.74085,6.765675,7.13805,7.654425,8.09925,8.8505,0.949387175,2.159742468575,5.6306057945
1,20.75,491.669725,1.762466,4.39954411102499,12.6550697704,10.9616215925,51.4229845675,328.8,339.525,1.57,101.138,0,0,99.75686973425,0.1877,4.45785,10.5888255955,9.6513994,6.3794,6.113825,7.72925,6.667,8.10925,6.503075,7.5344,7.5,6.131725,5.93544999999999,6.348525,6.473025,6.441825,7.040925,7.5594,8.2255,8.99175,6.80495,6.189375,6.52225,6.751875,6.74515,7.117525,7.654425,8.09925,8.8505,0.9364265,2.009580238275,5.5165691905
1,21.25,530.370975,2.69676275,3.07709085442499,15.9330585,12.0770261225,39.1622175,326.6,342.055,0.997400000000001,101.06775,0,0,99.770312381,0.231824999999999,4.5131,12.4891566625,9.6526436,6.36815,6.06435,7.71825,6.692575,8.116675,6.4775,7.547575,7.51375,6.11125,5.93492499999999,6.348,6.473525,6.461325,7.02045,7.5594,8.2255,8.99175,6.825425,6.189375,6.501775,6.7524,6.74515,7.117525,7.64445,8.09925,8.841,0.88511,2.08136524295,5.24221068175
1,21.75,544.2172,1.5378575,4.10954860937499,26.663647776,11.887288511,33.972065,328.83,342.1375,1.7816,101.15515,0,0,99.75353188025,0.272999999999999,4.5301,12.1469067605,9.6719726,6.363175,6.0325,7.71,6.663175,8.07825,6.4775,7.491825,7.504675,6.0533,5.93492499999999,6.307525,6.473525,6.461325,7.019925,7.558875,8.225,8.99175,6.826475,6.190375,6.49075,6.753925,6.73465,7.10755,7.64445,8.09925,8.8505,0.910501425,2.30858281652499,6.0663563004
1,22.25,529.1327,2.06304,2.966265203025,14.55836,11.9086085255,37.5038475,329.745,343.1025,1.69,101.14865,0,0.006,99.76604827675,0.387924999999999,4.6626,12.13011312625,8.6562066,6.38875,6.04375,7.71,6.696175,8.101925,6.470075,7.51075,7.5,6.03387499999999,5.95437499999999,6.247025,6.4346,6.4413,7.019925,7.5384,8.225,8.97275,6.878975,6.1919,6.459725,6.753925,6.71365,7.08655,7.623925,8.0907,8.841,0.8929915,2.15245131885,5.776551408575
1,22.75,534.973025,2.194574,4.13239843749998,17.593754172,12.0082726445,31.743555,336.945,342.875,0.897800000000001,101.175925,0,0,99.772196628,0.425624999999997,5.0408,12.24839016075,8.366568,6.40575,6.190675,7.697675,6.675575,8.109575,6.462425,7.47315,7.509075,6.02677499999999,6.032825,6.287,6.414125,6.4408,6.998925,7.558875,8.2255,8.99175,7.15355,6.36515,6.438725,6.732925,6.723625,7.08655,7.62345,8.0907,8.841,0.928630639,2.105775413425,5.8058715
1,23.25,549.96645,2.96158049999999,1.864925300175,23.3073125,11.6943115745,38.17672,337.1675,342.7825,0.906000000000003,101.18235,0,0,99.77322209475,0.25885,4.8259,11.9058385825,8.2880946,6.4,6.181325,7.697675,6.692575,8.0325,6.458825,7.52315,7.5,5.97354999999999,6.15275,6.26805,6.41515,6.4603,6.998425,7.517925,8.2055,8.97225,7.45795,6.628175,6.418725,6.732925,6.7221,7.066025,7.62345,8.0907,8.841,0.929642775,2.11335834465,6.1341085
1,23.75,573.029425,1.821513,5.16283484367499,17.950935,11.137505039,29.33705,337.48,342.605,1.1444,101.1852,0,0,99.7794436845,0.246425,4.61195,11.7318408985,8.1481386,6.442575,6.1775,7.649825,6.6794,8.048,6.455,7.5031,7.5,5.95202499999999,6.272175,6.249575,6.394675,6.459775,6.998425,7.5174,8.2055,8.99225,7.201075,6.6392,6.42565,6.712925,6.72105,7.05605,7.61395,8.0907,8.841,0.939471627349999,2.079624183275,5.77669967635
2,0.25,475.664675,2.34152,2.27024505895,28.6643,10.69544959825,23.04624,353.5275,357.985,1.371975,101.2213307675,0,0,99.798451829,0.25125,5.21295,9.80377075809999,9.016072175,4.6599,4.4775,4.94445,5.133,5.565,4.765,5.0325,5.86125,4.788525,4.42209999999999,4.628525,4.765,4.808025,5.068025,5.331025,5.816,6.598625,5.67555,5.1114,5.2415,5.230875,5.08465,5.07155,5.167,5.53155,6.49865,0.898199037374999,2.49778229205,5.55853981425
2,0.75,478.22405,7.02734875,2.09509127105,11.6542375,10.11115873,26.768675,351.7075,357.555,2.7152,101.1923068,0,0,99.7762537845,0.2693,5.23555,8.96868568,9.2159345,4.69355,4.501925,4.93,5.13845,5.565,4.74355,5.02145,5.874425,4.824,4.40157499999999,4.609525,4.7455,4.808525,5.068025,5.35,5.776025,6.598625,5.5486,5.087675,5.20475,5.2162,5.086075,5.09355,5.178,5.54255,6.49865,0.807461645,2.35814240255,5.36767578
2,1.25,488.002,2.760934146875,4.2694424752,12.02831,9.877286802225,26.24704,353.44,357.975,2.6268,101.23203053,0,0,99.7749706305,0.5099,5.2459,8.4423800304,9.059571,4.70345,4.481325,4.94445,5.16105,5.57605,4.71105,5.05345,5.874425,4.806025,4.42057499999999,4.590025,4.745,4.828025,5.068025,5.35,5.816,6.5981,5.50555,5.08515,5.184275,5.2082,5.096575,5.09005,5.188,5.542025,6.495575,0.894334554374999,2.27840303485,5.90301874999999
2,1.75,493.64,2.33948668999998,1.33175052405,14.26112,9.380581809875,24.05236,354.59,358.0775,1.94695,101.2566108375,0,0,99.7722348635,0.27235,5.2259,8.8516565605,9.2137865,4.67095,4.462425,4.94445,5.17145,5.58645,4.74355,5.032,5.874425,4.749525,4.43907499999999,4.551025,4.764,4.828025,5.087525,5.3305,5.7965,6.5981,5.57405,5.082625,5.17325,5.2002,5.0866,5.10055,5.188,5.552525,6.495575,0.8031952278,2.31972101055,5.011873676025
2,2.25,482.8065,2.3189389976,3.83308229215,13.025275,9.5048113814,68.9843311,355.7475,358.84,1.7689,101.1090579975,0,0.00390000000000003,99.7735105215,0.2656,5.13175,8.13160889495001,9.09323019999999,4.715,4.455,4.93,5.1551,5.58645,4.74355,5.05395,5.874425,4.71255,4.41857499999999,4.53205,4.7645,4.808025,5.0675,5.3695,5.7965,6.579125,5.624025,5.080625,5.15325,5.171025,5.0971,5.10055,5.189,5.543025,6.495575,0.951479819175,2.23028205655,5.52145514175
