DOY2,HR2,PA,TA,RH,SW_IN,SW_OUT,LW_IN,LW_OUT,NETRAD,PPFD_IN,PPFD_OUT,WS,TS_1,TS_2,G_1,G_2
1,8.25,99.73,-12.22825,87.3425,3.077425,3.487975,261.087275,279.780625,-0.580245,8.115725,6.936375,6.2978,0.1999075,-0.093515,-5.8717,-5.352625
1,8.75,99.785,-12.1185,86.96525,31.10075,25.75025,261.729425,279.1952,1.0382125,52.223,46.92775,6.1513,0.200115,-0.09114975,-5.8606,-5.389675
1,9.25,99.8025,-11.7995,86.79525,83.85625,62.90925,263.68335,288.115775,4.73185,132.26,120.74,5.285225,0.19558,-0.094707,-5.845775,-5.3824
1,9.75,99.7675,-10.72225,86.57475,135.8225,112.19,265.303275,299.3721,9.157025,240.36,217.0175,5.7151,0.1981025,-0.0672065,-5.837175,-5.3392
1,10.25,99.7825,-9.382,85.98475,189.0175,150.6025,266.83635,307.045125,15.32335,371.9425,323.9025,5.86055,0.192985,-0.0689125,-5.834975,-5.24515
1,10.75,99.8075,-8.9862,85.107,238.915,183.52,273.112675,310.1711,20.64335,466.3475,405.675,5.40445,0.1910425,-0.0718605,-5.830375,-5.1743
1,11.25,99.85,-8.93665,85.05675,266.9975,205.895,277.3358,316.05945,23.944725,566.76,480.1675,5.658175,0.195555,-0.0655665,-5.826675,-5.17965
1,11.75,99.8725,-8.525025,84.15575,297.57,229.1225,278.1551,327.7283,27.499325,635.425,534.965,5.40275,0.191135,-0.06387525,-5.840075,-5.1787
1,12.25,99.835,-8.2094,83.244,303.2275,239.9275,278.6069,327.4794,29.655675,653.685,564.2625,5.80475,0.196205,-0.059652,-5.856825,-5.141775
1,12.75,99.8225,-8.136625,81.40425,352.4825,257.725,279.378725,329.66365,29.451375,708.59,611.5275,5.7217,0.207085,-0.028817075,-5.933175,-5.049525
1,13.25,99.8175,-8.191025,81.47975,328.98,243.775,278.6463,331.66725,22.079375,662.355,566.58,5.4353,0.199385,-0.05663625,-5.888775,-4.929275
1,13.75,99.835,-8.08085,81.72275,292.8475,228.5125,278.66015,328.139275,23.159075,640.6825,551.8075,6.0542,0.1981225,-0.072063,-5.850225,-4.8265
1,14.25,99.785,-7.792525,81.879,251,200.43,278.514075,332.26465,18.58385,553.375,466.9125,5.7109,0.19505,-0.07702475,-5.8548,-4.6447
1,14.75,99.74,-7.6334,82.09375,214.485,166.5225,279.226125,332.217675,9.22855,480.9925,384.845,5.866875,0.196645,-0.0744915,-5.838725,-4.582225
1,15.25,99.73,-7.50505,81.975,162.135,135.685,279.235875,327.464025,6.41865,358.4275,290.545,6.684325,0.1928025,-0.07713025,-5.814725,-4.62305
1,15.75,99.7625,-7.413525,82.329,104.685,87.69775,278.15305,321.3851,2.26985,219.0625,189.9425,5.838275,0.189505,-0.0821155,-5.713975,-4.6586
1,16.25,99.76,-7.929525,83.84725,55.42,45.14525,278.0525,316.396675,-3.716375,124.6025,101.8775,5.9365,0.1915425,-0.1297925,-5.600175,-4.6802
1,16.75,99.775,-7.948225,85.1025,18.66775,17.07175,276.61125,310.570675,-7.27045,48.07275,40.368,5.6736,0.1929275,-0.14721,-5.49695,-4.76375
1,17.25,99.7675,-8.40505,86.22475,2.1555,2.7115,275.659925,304.597925,-8.494,6.686725,5.642025,5.559325,0.1903075,-0.1446675,-5.3954,-4.806275
1,17.75,99.7825,-9.176325,86.214,0,0.81008,274.3757,302.444975,-6.0703,0.2382025,0.1207025,5.5699,0.2030125,-0.105455,-5.35725,-4.81745
1,18.25,99.7575,-9.66405,87.016,0,0.6343775,271.950475,302.78605,-4.802825,0.02029225,-0.05111425,5.7067,0.210015,-0.09182025,-5.30905,-4.820275
1,18.75,99.6975,-9.8647,87.49325,0,0.672505,270.8633,300.060725,-7.785825,0.01500975,-0.05139725,5.1391,0.2095675,-0.0886745,-5.315675,-4.88605
1,19.25,99.68,-9.875975,87.1095,0,0.6808275,270.259975,300.3243,-4.364025,0.015043,-0.0555155,5.561,0.2113175,-0.0916165,-5.3582,-4.9211
1,19.75,99.6475,-9.8145,87.442,0,0.68002,269.9069,299.212375,-5.213675,0.01281875,-0.05006375,5.6596,0.2140675,-0.09323225,-5.404675,-4.951
1,20.25,99.6525,-10.3393,87.296,0,0.675105,266.4746,294.9559,-3.7236,0.0153505,-0.05381125,5.46725,0.2118125,-0.083976,-5.4646,-4.9788
1,20.75,99.66,-10.444,86.695,0,0.61317,265.4019,290.0656,-3.4352,0.01462625,-0.05060125,5.44245,0.2127,-0.09981175,-5.522525,-5.022325
1,21.25,99.675,-9.9628,86.94175,0,0.729165,267.4703,293.095275,-4.27295,0.01214225,-0.0539245,5.342,0.2120675,-0.0863785,-5.5733,-5.024375
1,21.75,99.7075,-10.36425,86.64075,0,0.69063,266.6352,288.37635,-2.806675,0.01494425,-0.05351975,5.5133,0.20144,-0.10423375,-5.631075,-5.02015
1,22.25,99.705,-10.63275,86.59525,0,0.6928675,261.713175,289.38735,-2.228925,0.014967,-0.0552845,5.30545,0.2038125,-0.107655,-5.66635,-5.014275
1,22.75,99.7375,-10.486,86.75825,0,0.6430675,263.72505,291.14385,-2.8443,0.01517175,-0.0541035,5.34925,0.1986975,-0.109022,-5.658525,-5.009075
1,23.25,99.7575,-10.67825,87.07725,0,0.7088475,262.361175,291.81095,-1.9726,0.01184,-0.051123,5.56935,0.2055925,-0.0929705,-5.681575,-5.00385
1,23.75,99.77,-11.4215,86.78075,0,0.617855,259.16895,280.77285,-1.8568,0.0138525,-0.05299225,5.697625,0.2075325,-0.09450775,-5.694975,-4.9972
2,0.25,99.3925,-11.305,85.038,0,0.73419,264.218325,307.984125,-8.860175,0.01156175,-0.0473015,3.6607,-4.0682,-4.7449,-5.65775,-3.51415
2,0.75,99.3575,-11.4865,85.27275,0,0.83548,263.671425,305.77535,-7.0562,0.01413425,-0.046274,3.58715,-4.0626,-4.75485,-5.65155,-3.47835
2,1.25,99.3075,-10.816,84.90975,0,0.829725,264.582975,301.159625,-5.25645,0.01172475,-0.049574,4.1716,-4.07895,-4.7749,-5.64365,-3.4474
2,1.75,99.3225,-10.6395,85.5225,0,0.840155,263.0016,297.02805,-6.64285,0.01432525,-0.0440375,3.353,-4.08615,-4.76235,-5.63245,-3.42305
2,2.25,99.3475,-10.4975,86.09425,0,0.8090775,261.997125,300.326725,-7.22265,0.01305125,-0.045372,4.8729,-4.09145,-4.7886,-5.64075,-3.39685
2,2.75,99.38,-10.76425,86.26325,0,0.6380825,262.03765,299.732625,-7.2755,0.0115875,-0.042697,4.536825,-4.09345,-4.78285,-5.66855,-3.37635
2,3.25,99.35,-11.204,86.5845,0,0.7767775,260.9464,298.999875,-9.3313,0.01075175,-0.043873,4.89255,-4.09765,-4.7931,-5.70245,-3.37915
2,3.75,99.3575,-10.8635,85.85675,0,0.86428,262.5752,297.572475,-7.32535,0.01172275,-0.0414805,4.526875,-4.1131,-4.82035,-5.7457,-3.38775
2,4.25,99.355,-10.982,85.1675,0,0.81199,261.893075,294.24605,-7.2091,0.01289025,-0.0419845,4.637825,-4.1268,-4.84265,-5.79325,-3.39715
2,4.75,99.3775,-11.094,85.37,0,0.77683,261.971375,293.540975,-7.073275,0.011632,-0.0486805,4.7616,-4.1404,-4.8637,-5.79015,-3.41685
2,5.25,99.41,-11.31825,84.81425,0,0.8169825,261.776975,290.000525,-8.57305,0.00991795,-0.0455245,4.033,-4.1643,-4.87735,-5.78375,-3.4536
2,5.75,99.4425,-11.4005,84.9415,0,0.7741775,263.5645,291.930175,-6.11155,0.009598475,-0.047988,4.8139,-4.16845,-4.88425,-5.78935,-3.46225
2,6.25,99.4025,-11.4565,85.493,0,0.6735175,264.5569,292.444925,-6.399475,0.01422975,-0.045197,4.38335,-4.17545,-4.9005,-5.7933,-3.4651
2,6.75,99.3875,-11.32925,86.047,0.01954425,0.7026125,261.03195,289.4249,-3.53295,0.056289,-0.026864,4.4016,-4.18185,-4.91645,-5.8079,-3.46705
2,7.25,99.3725,-11.48425,85.29325,0.7519075,1.87565,261.740875,289.261075,-4.2098,2.393425,1.6831,3.8719,-4.18865,-4.9008,-5.82315,-3.486
2,7.75,99.385,-10.56375,85.73975,22.33425,19.47175,264.756775,289.17245,-3.898725,50.67775,25.86,4.1791,-4.2048,-4.91855,-5.8349,-3.5185
2,8.25,99.3825,-10.4085,85.95125,70.15475,57.82125,268.6426,295.0908,1.553575,161.24,119.92,4.9146,-4.21075,-4.90915,-5.84425,-3.5482
2,8.75,99.375,-10.10935,85.79675,137.625,116.4525,271.44725,300.9941,6.606875,327.845,243.63,4.869575,-4.20475,-4.88855,-5.85205,-3.5761
2,9.25,99.3575,-9.601975,85.431,215.125,185.8425,273.722675,310.3829,12.70375,492.765,383.215,4.69575,-4.19955,-4.84685,-5.8617,-3.59855
2,9.75,99.34,-9.052825,84.67225,287.815,238.395,277.230225,321.75865,17.0633,671.46,523.66,3.970325,-4.2032,-4.83405,-5.87755,-3.615
2,10.25,99.3975,-8.744925,83.97475,356.8875,282.28,277.88805,333.21485,22.00995,849.9725,655.36,4.2533,-4.2101,-4.855,-5.8848,-3.65575
2,10.75,99.44,-7.606425,83.49875,396.9325,319.175,280.15725,343.65765,26.0587,907.54,746.99,4.7053,-4.1935,-4.84085,-5.9027,-3.72405
2,11.25,99.4625,-7.25775,82.11825,452.4225,358.865,283.537975,348.3896,33.8134,1053.175,851.245,4.4482,-4.2091,-4.85525,-5.9106,-3.78885
2,11.75,99.43,-7.040625,82.427,491.9675,388.735,285.421125,349.769125,40.322125,1166.05,958.64,4.4091,-4.19965,-4.8265,-5.8966,-3.8521
2,12.25,99.3975,-6.671125,82.04275,495.06,389.2275,287.376925,357.812375,43.046025,1127.65,989.05,4.3628,-4.19545,-4.8157,-5.87575,-3.9125
2,12.75,99.4025,-6.2983,81.8725,514.1525,407.8925,287.43435,370.23415,46.884,1198.375,1013.35,4.48075,-4.18475,-4.80705,-5.8476,-3.9708
2,13.25,99.36,-5.938525,81.15725,519.235,407.48,289.785825,366.337975,47.90105,1233.575,996.235,4.521675,-4.17185,-4.7812,-5.81275,-3.98215
2,13.75,99.365,-5.9392,81.2935,503.8425,395.755,288.392675,367.269825,44.465,1163.725,957.845,4.6963,-4.16485,-4.78915,-5.7757,-3.9959
2,14.25,99.4025,-5.8271,80.01625,488.04,372.7575,287.356275,369.218,40.287825,1063.675,892.72,4.38035,-4.15825,-4.7658,-5.81865,-4.0097
2,14.75,99.435,-5.618275,79.35225,420.6725,332.5675,286.58945,377.952625,27.4985,934.865,784.345,4.538125,-4.14885,-4.7368,-5.87015,-4.01585
2,15.25,99.4275,-5.721925,80.09,360.29,290.075,286.714525,378.199,10.5021,791.4425,670.4225,4.4155,-4.208775,-4.732625,-5.922025,-4.008975
2,15.75,99.445,-6.121075,79.928,307.3475,245.3025,285.2369,365.46205,6.417375,670.52,548.2,4.5417,-4.18115,-4.6937,-5.9652,-3.9996
2,16.25,99.485,-6.19945,81.7195,220.115,185.13,284.580725,361.91065,-3.94155,480.8525,400.435,4.32685,-4.173425,-4.717775,-6.013025,-3.988925
2,16.75,99.5,-6.254275,82.06975,145.2525,125.79,278.086125,353.54545,-12.44565,320.025,254.515,4.6444,-4.17185,-4.77335,-6.05245,-4.07205
2,17.25,99.4975,-6.202325,83.094,70.08875,65.56325,276.4748,345.789725,-19.380975,157.42,118.51,4.0495,-4.158375,-4.818925,-6.02275,-4.101775
2,17.75,99.5,-6.423975,83.66825,18.13975,16.18775,270.33885,338.993625,-22.981775,43.60725,31.67975,3.7213,-4.16265,-4.844475,-5.955475,-4.062175
2,18.25,99.515,-6.9252,85.194,0.3766475,1.9336,269.95985,330.460675,-29.21895,2.1381,1.848725,4.0467,-4.163575,-4.85875,-5.902625,-4.02895
2,18.75,99.5,-7.44005,84.84175,0,0.871425,267.452925,332.721425,-28.995525,0.0309625,-0.02119675,4.165025,-4.147725,-4.86735,-5.854275,-3.983025
2,19.25,99.425,-8.246325,85.31075,0,0.9008175,266.5833,324.910025,-24.870625,0.0171975,-0.0449505,3.983275,-4.133625,-4.866325,-5.806375,-3.9282
2,19.75,99.405,-9.005825,85.064,0,0.87788,266.870875,322.221725,-21.959475,0.0237025,-0.0447345,4.11585,-4.121125,-4.862225,-5.7519,-3.875425
2,20.25,99.4075,-9.72085,85.575,0,0.86924,264.8881,319.87365,-23.56935,0.01493175,-0.04358675,4.26945,-4.1227,-4.86505,-5.69855,-3.827425
2,20.75,99.375,-9.89875,84.86725,0,0.88413,263.2151,319.009,-26.3648,0.012613,-0.04500975,3.7163,-4.111575,-4.845175,-5.64285,-3.781525
2,21.25,99.4075,-10.4501,84.76075,0,0.886065,263.303175,318.29405,-23.7335,0.016735,-0.0443625,3.1501,-4.0999,-4.85185,-5.5894,-3.731475
2,21.75,99.445,-10.762025,85.04825,0,0.900955,263.39985,318.348725,-24.7337,0.01446375,-0.04867125,2.954625,-4.114975,-4.8564,-5.5394,-3.6851
2,22.25,99.4175,-10.654875,86.329,0,0.8876575,263.876175,308.438325,-19.189225,0.0118445,-0.046507,3.3401,-4.135775,-4.8668,-5.490875,-3.64115
2,22.75,99.3975,-10.2925,86.32425,0,0.9371725,265.212925,311.843175,-17.414275,0.01763675,-0.05079775,3.1072,-4.120525,-4.85635,-5.44105,-3.59885
2,23.25,99.385,-10.22625,85.43925,0,0.89668,264.997275,309.18745,-17.42595,0.01638425,-0.0496765,3.38795,-4.10765,-4.85945,-5.4308,-3.557925
2,23.75,99.365,-10.5165,85.595,0,0.8588025,264.8373,304.042375,-10.844375,0.01038685,-0.04247325,3.594825,-4.117175,-4.846475,-5.432625,-3.523125
3,0.25,98.8975,0.1156105,93.56275,0,1.4135,309.981125,340.708075,-7.33805,0.0196205,-0.02760475,3.6766,-0.3612925,-0.384055,0.2159725,0.701835
3,0.75,98.88,-0.139750575,93.51225,0,1.40745,311.1722,343.142425,-4.106,0.0192815,-0.0259505,3.45375,-0.37106,-0.381075,0.1884275,0.6084175
3,1.25,98.87,0.1467525,93.22075,0,1.269725,310.728025,342.25175,-3.0428,0.017285,-0.0282955,4.05365,-0.3770225,-0.3843425,0.185355,0.66685
3,1.75,98.87,0.04647975,92.88825,0,1.289675,311.2644,341.17385,-2.3065,0.01512425,-0.0260765,3.9467,-0.3758875,-0.36996,0.1943025,0.6592275
3,2.25,98.9075,0.105941,92.901,0,1.33065,311.135925,337.26605,-3.0618,0.01587225,-0.02887,3.8802,-0.37256,-0.38719,0.192535,0.65376
3,2.75,98.91,-0.174215,92.58475,0,1.338425,310.707,344.675625,-2.759675,0.0136955,-0.029463,4.2252,-0.3663125,-0.38454,0.1906575,0.360175
3,3.25,98.95,-0.335995,92.057,0,1.3786,311.4683,346.22905,-2.81155,0.01557325,-0.02474225,4.0718,-0.3655025,-0.383735,0.18241,0.4258225
3,3.75,98.9775,-0.162285,92.47025,0,1.300475,311.96135,336.81795,-3.038875,0.01223025,-0.0261215,4.18,-0.380985,-0.39082,0.1797825,0.5795125
3,4.25,98.995,-0.1327775,91.609,0,1.47015,311.99325,339.887075,-3.01195,0.01637325,-0.02814625,4.1401,-0.3812125,-0.3824875,0.1763725,0.6265775
3,4.75,98.9475,-0.12512625,91.8765,0,1.237825,311.925675,336.02025,-3.618325,0.01554025,-0.02599425,4.1585,-0.3827825,-0.38954,0.18224,0.6217175
3,5.25,98.9025,-0.2327225,92.108,0,1.282475,311.491525,330.19945,-3.096975,0.0165715,-0.028155,4.25375,-0.379975,-0.3915375,0.1892575,0.708995
3,5.75,98.8625,-0.24918,92.1835,0,1.38755,310.622675,330.173025,-3.807725,0.064419,-0.01384525,4.204625,-0.3779175,-0.3843025,0.1611325,0.6171475
3,6.25,98.82,-0.26968,92.1555,0.461355,1.619375,310.8492,336.871525,-3.04945,3.5867,0.5243275,4.265075,-0.374725,-0.3846025,0.160575,0.6134225
3,6.75,98.84,-0.261205,92.8705,14.068,7.1446,311.629725,341.2316,-2.38295,37.528,10.91595,3.8285,-0.3840925,-0.3789625,0.1801775,0.609035
3,7.25,98.81,-0.159036,92.4705,53.75175,26.97525,312.40285,342.4457,0.5493175,121.8675,73.558,3.799575,-0.37861,-0.3585525,0.19128,0.60264
3,7.75,98.755,0.01746675,92.133,125.57,74.8945,313.147425,356.4759,13.67735,281.075,177.16,4.0682,-0.378075,-0.352775,0.20784,0.6650375
3,8.25,98.745,0.1802725,92.2915,207.3325,129.1225,314.425175,371.3355,37.7003,466.71,301.495,4.9998,-0.3851225,-0.3481875,0.79313,1.141925
3,8.75,98.745,0.5381425,92.086,298.7875,179.8725,315.6412,389.043375,85.736925,670.95,433.805,4.8507,-0.3689625,-0.3456575,1.46895,1.277225
3,9.25,98.73,0.816675,91.4555,372.985,225.7725,316.622125,394.065525,82.675225,851.53,571.595,5.1995,-0.3870675,-0.34922,1.478775,1.467875
3,9.75,98.7575,1.1088,90.2655,453.235,270.2975,316.882625,391.48555,102.253475,1033.9,742.945,5.4295,-0.37747,-0.3603025,1.555625,1.27305
3,10.25,98.81,1.435675,90.1825,500.095,304.8625,318.641325,396.645775,116.561325,1122.65,790.015,5.175,-0.3999425,-0.3686425,2.6068,1.611425
3,10.75,98.88,1.730925,88.42125,574.7625,358.2175,321.903875,415.77595,134.276525,1316.45,991.7225,5.768925,-0.38178,-0.356855,4.172125,1.82225
3,11.25,98.9175,2.02665,88.67475,638.5825,397.8675,323.116425,420.3207,152.504575,1413.85,1098.85,5.4444,-0.3852575,-0.3413375,5.863075,4.407725
3,11.75,98.9325,2.274525,87.84725,636.46,425.5325,323.5864,412.08685,160.754575,1417.825,1138.125,6.0563,-0.394145,-0.364695,6.4067,4.5212
3,12.25,98.9075,2.815925,85.7755,666.8625,444.005,324.651525,418.99465,152.4359,1500.775,1183.05,6.372175,-0.38165,-0.37171,5.2172,3.61665
3,12.75,98.8825,3.008925,85.43025,709.495,455.32,325.13395,425.525975,177.1041,1580.775,1191.85,6.0903,-0.358635,-0.369625,5.15465,4.2311
3,13.25,98.8975,2.62525,85.793,704.545,464.0925,324.28815,423.573825,167.497175,1584.15,1183.8,6.2477,-0.348905,-0.358865,2.35285,2.32215
3,13.75,98.92,2.900925,85.45925,668.6175,443.4375,323.8392,428.4232,153.2466,1489.925,1154.8,6.48535,-0.3561,-0.35743,2.2682,2.29295
3,14.25,98.905,3.034575,84.10025,622,415.86,323.925825,427.4518,141.183025,1395.825,1069.1,6.0441,-0.35457,-0.356405,2.3146,2.2639
3,14.75,98.965,3.2023,82.4675,578.2175,366.95,324.369825,428.367475,173.1425,1274.35,950.875,5.56465,-0.358425,-0.33422,2.29105,2.2352
3,15.25,98.97,3.127075,82.3115,514.13,333.325,323.9065,427.591375,179.650225,1158.725,830.085,5.2124,-0.359085,-0.342055,2.33535,2.20675
3,15.75,99.0125,3.190025,84.6895,449.1725,270.835,323.070925,423.991325,143.794325,975.9225,683.755,5.233475,-0.36798,-0.34613,2.8093,2.17755
3,16.25,98.99,2.88665,84.52875,350.565,223.105,319.6192,424.367075,98.594725,778.8175,547.395,5.3142,-0.36526,-0.345655,2.9885,2.14925
3,16.75,98.9725,2.626025,84.29425,298.5225,167.16,319.2213,421.435775,84.60865,625.485,394.395,5.0274,-0.37313,-0.35393,2.239,2.1215
3,17.25,98.97,2.272375,85.49025,199.0625,102.43,318.438425,420.176975,29.524425,418.1025,236.11,4.6586,-0.362745,-0.37028,1.9999,1.4641
3,17.75,98.9425,1.8408,86.4675,98.55025,51.745,317.7152,416.5171,-0.660825,216.475,115.32,4.1371,-0.355255,-0.362625,0.719585,1.0518
3,18.25,98.9175,1.630425,88.423,44.84575,17.1085,315.67565,408.7963,-9.2536,89.12275,42.962,4.04855,-0.35759,-0.379155,0.572095,0.86233
3,18.75,98.8975,1.301725,89.16925,7.2982,3.39605,314.989775,389.155975,-12.18945,19.85275,5.50935,3.793475,-0.36769,-0.388865,0.828555,0.53815
3,19.25,98.88,0.99814,89.426,0,1.38625,314.61095,379.54035,-11.382025,0.65813,0.095319,3.1297,-0.37413,-0.407135,0.437685,0.84946
3,19.75,98.8575,0.855815,90.92375,0,1.760325,314.610075,374.506625,-9.659375,0.02501325,-0.020326,2.97315,-0.3687,-0.3935,0.33894,0.84304
3,20.25,98.8475,0.6216,91.792,0,1.751025,313.817575,370.2708,-11.830875,0.01794975,-0.024622,3.523125,-0.36967,-0.376185,0.41505,0.83665
3,20.75,98.825,0.53213,92.147,0,1.5114,313.654075,363.470025,-7.776225,0.0199795,-0.023727,3.60875,-0.370825,-0.376755,0.37258,0.61499
3,21.25,98.8325,0.44708,92.549,0,1.45925,312.910075,356.6489,-7.32055,0.01942875,-0.025726,3.6552,-0.359765,-0.386115,0.28206,0.652125
3,21.75,98.835,0.4131475,91.99025,0,1.47795,312.2665,350.746875,-7.02675,0.0180995,-0.027503,3.71005,-0.360485,-0.37843,0.218875,0.681265
3,22.25,98.8325,0.3709475,92.39925,0,1.3575,312.49295,350.165,-8.7364,0.017285,-0.027523,3.867475,-0.35806,-0.35898,0.217555,0.70388
3,22.75,98.9,0.41718,92.09425,0,1.3731,311.7483,347.283075,-7.62475,0.015324,-0.0280405,3.699,-0.35948,-0.34544,0.21157,0.72225
3,23.25,98.9425,0.4043325,92.45675,0,1.4104,312.111275,348.537525,-7.621925,0.01796125,-0.025906,3.6575,-0.35753,-0.364305,0.22204,0.73704
3,23.75,98.9375,0.2180225,93.429,0,1.4359,311.8561,340.140875,-8.417825,0.01942675,-0.0255975,3.5941,-0.35767,-0.3652,0.21749,0.74863
4,0.25,98.575,5.899675,90.55325,0,1.9282,325.00405,402.094825,-39.696075,0.0230915,-0.02727625,3.1566,2.7094,3.2433,0.144775,0.3011275
4,0.75,98.555,5.347325,90.774,0,1.941125,324.74415,399.69485,-38.4866,0.0208325,-0.027518,3.2805,2.676375,3.137825,0.3054375,0.32919
4,1.25,98.5575,4.662225,91.38175,0,2.0786,325.840225,396.19785,-34.00135,0.02148525,-0.02497425,3.84915,2.632,3.0371,0.3120725,0.3501275
4,1.75,98.5625,4.563,92.03575,0,1.86715,323.5396,393.8785,-33.351925,0.026106,-0.02725325,3.50035,2.569825,2.9527,0.318095,0.357155
4,2.25,98.575,4.11445,93.24525,0,1.90895,322.7494,388.689825,-29.8596,0.0277815,-0.02728725,3.57675,2.525925,2.8948,0.323365,0.3787525
4,2.75,98.6,3.7356,93.49475,0,2.0747,321.943275,388.169475,-28.46005,0.02745675,-0.02524625,3.5596,2.485025,2.82695,0.466905,0.3674775
4,3.25,98.645,3.436625,93.29725,0,1.9023,321.3771,387.305175,-27.058875,0.02475625,-0.02797,3.328,2.43675,2.7621,0.3351625,0.3980275
4,3.75,98.675,3.384975,93.39,0,1.913475,319.64205,388.479525,-23.608,0.0238415,-0.03308275,3.4196,2.3829,2.702725,0.4732475,0.5325675
4,4.25,98.675,3.511275,93.55875,0,1.858,321.36145,381.514475,-20.437225,0.0250055,-0.03304125,3.49495,2.3301,2.649875,0.348805,0.5887575
4,4.75,98.6775,3.128875,93.663,0,1.81715,321.4436,379.3957,-19.553825,0.1507125,-0.023706,3.55895,2.276175,2.64005,0.4075725,0.5671325
4,5.25,98.67,3.127525,93.775,0.699675,2.209925,321.399875,375.550825,-16.683925,4.732775,0.341195,3.5727,2.229075,2.6176,0.48174,0.584885
4,5.75,98.685,3.028925,93.093,16.43425,5.0781,321.34585,379.07855,-9.760675,40.21575,3.6239,3.83695,2.1815,2.58905,0.7823075,0.58587
4,6.25,98.67,4.31775,91.742,60.06375,16.8925,326.837375,388.244375,0.9093275,133.42,15.8865,3.54245,2.11065,2.566325,2.48925,0.584535
4,6.75,98.6675,4.988175,90.8915,122.9125,29.39925,333.212575,402.58525,27.1658,271.1725,32.09025,3.7473,2.0734,2.540325,4.984825,1.732025
4,7.25,98.645,6.043075,84.82925,196.795,38.50625,342.755825,421.582225,82.20065,444.485,49.9785,4.00695,2.020775,2.493425,10.34075,4.56455
4,7.75,98.615,7.339925,82.44425,284.69,46.611,353.702725,439.523575,145.602425,635.185,71.47525,4.452,1.969425,2.45225,18.97075,10.75575
4,8.25,98.615,8.310425,80.01425,376.8075,63.52375,364.372175,450.631925,226.99495,853.1275,94.32075,5.13735,1.9029,2.435475,31.11675,19.5175
4,8.75,98.5775,9.28855,77.3925,452.1075,73.7405,369.895525,462.366025,289.59785,1023.575,110.4375,5.0779,1.851275,2.417025,40.07875,32.0785
4,9.25,98.585,9.210425,76.50675,521.53,76.77725,378.741875,470.797525,352.390975,1201.425,124.51,4.99275,1.814025,2.433575,54.2575,44.77975
4,9.75,98.5675,9.430725,73.2165,599.885,92.65,384.9227,473.505975,421.9434,1372.625,145.2025,4.8326,1.7848,2.468525,88.87225,63.03825
4,10.25,98.5475,10.32125,72.52625,662.5225,100.455,396.260375,482.6892,485.8935,1527.425,154.0325,5.03875,1.76135,2.600725,91.845,77.94575
