DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT
1,0.25,403.20659915,4.99777525,1921.3443066,-1.22511855,-68.75420975,-33.82076935,-68.541972375,-9.0912676,0.31581555,0.032276425,-0.5027108,0.160530225,0.02515815,100.636,75.3285,2.2202,0.0932987,12.2417915,0.0899721,3.5675998,4.1469334,5.5589334,7.119867,8.3900002,-83.3370594,-0.167450325,-0.117925,-4.4,-0.453629,248.0219796,309.6691239
1,0.75,404.79297085,4.99058595,1968.1205087,-1.472149525,-61.527499775,-33.8576919,-62.04857855,-6.703898,0.3342203,0.035246275,-0.375364375,0.1363468,0.0237419,100.653,75.246,2.171,0.06870105,11.79719265,0.073474,3.426067,3.9921998,5.4287998,7.1140666,8.3793332,-83.52368745,-0.235018,-0.117925,-4.5828572,-0.453629,246.4797948,308.66249225
1,1.25,402.2118985,5.04267955,1970.3760204,-3.547414,-62.4522419,-33.999613825,-74.2394136,-4.644235125,0.2893779,0.0268771,-0.443579775,0.14893565,0.026990775,100.6648,74.7785,1.5445,0.08174795,11.38023535,0.088650425,3.378467,3.8638666,5.291867,7.0930002,8.3879998,-84.5132386,-0.235018,-0.117925,-4.2514282,-0.546874975,245.3036286,307.7565481
1,1.75,407.3869988,4.9161242,1970.9210934,-1.197294,-56.3195756,-33.916813975,-73.0938938,-5.3301761,0.261264025,0.024699725,-0.3849516,0.13531475,0.0253627,100.6574,74.484,1.0209,0.0573493,11.046132125,0.071156775,3.3380002,3.7924,5.1804002,7.0699998,8.4033332,-85.251147275,-0.235018,-0.1680427,-4.3085712,-0.453629,244.0060038,306.417844775
1,2.25,401.580294275,4.109925675,1939.548345,-1.4759044,-57.77476875,-33.3457226,-75.834672825,-3.32921465,0.211914,0.031890075,-0.3984431,0.145704375,0.029811775,100.65,74.97625,0.7678,0.050016375,10.678303775,0.0767176,3.30258325,3.72904175,5.07316675,7.066208125,8.40708325,-85.1328822,-0.235018,-0.1650946,-4.342857,-0.2419354,243.790503875,306.2694532
1,2.75,381.08785665,4.2895523,1932.1647161,-1.729468,-64.568673,-33.0398176,-78.0035908,-7.27582955,0.383166825,0.030256,-0.31341295,0.1571317,0.02361865,100.60875,75,0.822575,0.056416,10.51376615,0.07054685,3.221625125,3.65470825,4.961875,7.044541875,8.40333325,-85.8126624,-0.1645126,-0.1650946,-4.342857,-0.4939514,243.591078875,303.3775512
1,3.25,332.17595975,4.5770125,1928.11380335,-0.5560462,-52.34826325,-32.744085,-71.3221473,-6.68773395,0.19414335,0.02252745,-0.3238368,0.146471925,0.0195433,100.56875,75.02875,0.312025,0.037073,10.5879722,0.0614839,3.144375125,3.590458,4.864708,6.99379175,8.420833125,-88.2800278,-0.117509,-0.117925,-4.32857125,-0.3729842,244.9834545,301.823937
1,3.75,403.969927125,4.7001895,1922.452208,-1.140041375,-50.607051925,-32.8926824,-66.961581925,-7.5157084,0.241638025,0.030539375,-0.3339946,0.13836625,0.0255995,100.5625,75.03125,0.171725,0.037569625,10.385861675,0.0488382,3.062208125,3.510166875,4.73545825,6.933833,8.429999875,-87.3747432,-0.117509,-0.117925,-4.135714625,-0.4939514,244.276130625,303.515491
1,4.25,406.9032204,4.2504828,1933.3479851,-2.2654458,-49.718900375,-33.2646718,-78.2300886,-8.1282182,0.228812775,0.0289907,-0.3767403,0.1337959,0.023701675,100.59375,75.18,0.479175,0.0378815,10.3075149,0.061168375,2.911042,3.452874875,4.63220825,6.878791875,8.43083325,-87.2980216,-0.1645126,-0.117925,-4.135714625,-0.3830642,244.63978975,302.9196996
1,4.75,412.310148975,4.760308425,1933.62661655,0.284346,-76.85720595,-32.8452534,-75.5574907,-4.9010866,0.257550325,0.02704935,-0.326462,0.141848325,0.0252363,100.57625,77.65625,0.7104,0.03747875,10.370506475,0.05971375,2.763416875,3.378292,4.536624875,6.825917,8.43333325,-85.2957856,-0.117509,-0.117925,-4.214285875,-0.4939514,246.32799125,303.242809
1,5.25,395.5697996,4.6602734,1939.4848426,-3.0264547,-38.03046375,-32.5249888,-77.135441,-9.0309855,0.1971219,0.022517025,-0.3098139,0.133625075,0.028308775,100.57375,75.475,0.258275,0.037133375,9.949893375,0.0551833,2.64929175,3.260875125,4.46908325,6.771124875,8.430833125,-85.4594086,-0.1645126,-0.1650946,-4.214285875,-0.6451614,246.816827625,303.58185
1,5.75,406.8142496,4.84754535,1936.676712,0.1003388,-45.727207375,-32.2522858,-61.4320215,-3.6433497,0.18791715,0.02375045,-0.411641225,0.1500616,0.021962575,100.58775,76.09,0.0981,0.059483375,9.6867744,0.048102225,2.498749875,3.111625,4.40029175,6.713833125,8.425417,-85.0207238,-0.117509,-0.235849,-4.249999625,-0.3729842,246.0722065,303.0452094
1,6.25,409.5077548,4.833771,1939.8121158,-0.8388321,-59.17773635,-32.133238,-77.3719853,-3.2755123,0.316844275,0.029794275,-0.403808,0.142203225,0.025473725,100.626375,75.57375,-0.1448,0.03664375,9.490245875,0.0431067,2.376417,2.982125,4.33808325,6.658667,8.40958325,-84.0586252,-0.1645126,-0.235849,-4,-0.5241932,245.64704825,304.2338332
