DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1
1,7.75,0.2205,-5.8065,1.2885,0.55825,0.615,-0.611,-24.2415,0.0525,-6.38975,0.80375,62.4875,101,401.98075,0.5925,-31.825,14.9775
1,8.25,0.27725,-5.15425,1.29225,-0.1285,0.495,-1.051,-8.7275,0.337,-6.40475,0.81675,59.3525,101,401.594,0.7,1.98925,34.385
1,8.75,0.34675,-4.42775,1.46625,-0.598,0.06325,-1.48175,8.48,2.113,-6.38875,0.83375,55.5425,101,401.4175,0.88,27.235,63.8925
1,9.25,0.4115,-3.43225,1.631,-1.652,-0.0315,-1.7405,31.381,4.6805,-6.3725,0.90275,53.3125,101,399.70475,1.1025,43.8175,96.45
1,9.75,0.44925,-2.63575,1.742,-1.8825,-0.739,-1.7225,52.4,8.42575,-6.33275,0.95475,49.94,101,398.793,1.265,66.6325,125.1
1,10.25,0.48225,-2.0205,1.89825,-1.6445,-0.837,-1.3585,69.90425,11.047,-6.30475,0.99225,46.5975,101,398.1855,1.48,90.125,152.75
1,10.75,0.518,-1.617,1.99,-1.738,-0.7005,-1.101,88.8515,15.6785,-6.17,1.04075,44.21,100.9,397.16975,1.635,110.4,177.125
1,11.25,0.542,-1.3725,2.02625,-2.0265,-1.33875,-0.871,90.1,17.6745,-6.06875,1.06525,41.575,100.9,397.109,1.8325,111.125,184.525
1,11.75,0.551,-1.11325,2.113,-2.335,-1.7445,-0.679,94.22625,20.38825,-5.967,1.072,40.5225,100.8,396.8955,1.97,115.225,189.6
1,12.25,0.551,-0.63375,2.151,-2.30475,-1.855,-0.531,94.72825,20.929,-5.8835,1.13375,38.8575,100.8,396.624,2.1475,124.05,193.925
1,12.75,0.5455,-0.513,2.22725,-1.909,-1.691,-0.497,82.71,20.53,-5.71875,1.154,37.3025,100.8,397.06,2.17,101.35,165.275
1,13.25,0.54425,-0.40525,2.178,-2.082,-1.562,-0.4415,76.65675,16.745,-5.61325,1.17825,36.6125,100.8,397.081,2.2225,101.05,161.325
1,13.75,0.56,-0.46575,2.02325,-1.718,-1.47,-0.431,76.79275,17.0065,-5.4725,1.174,36.2275,100.7,397.111,2.2925,86.15,148.5
1,14.25,0.547,-0.48675,2.123,-1.47275,-1.276,-0.3105,51.718,16.1535,-5.28175,1.162,35.8225,100.7,396.95,2.2125,74.925,129.825
1,14.75,0.515,-0.3995,2.0725,-1.22525,-1.07775,-0.216,32.854,12.77775,-5.135,1.1355,35.655,100.7,396.91075,2.22,51.645,100.275
1,15.25,0.477,-0.5095,1.9035,-0.6435,-0.649,-0.1365,12.277,7.463,-5.01075,1.11625,35.9575,100.7,397.342,2.24,30.96,72.425
1,15.75,0.41825,-0.75175,1.7885,0.0175,-0.007,0.04525,-7.7795,6.2135,-4.97525,1.1075,37.6625,100.7,397.51675,2.23,3.7185,46.225
1,16.25,0.3375,-1.13,1.592,0.73525,0.3795,0.16525,-27.1845,1.963,-4.898,1.096,38.9825,100.7,398.16,2.1125,-31.125,24.465
1,16.75,0.26025,-1.488,1.33425,1.09725,0.432,0.2955,-43.21275,0.303,-4.93525,1.084,41.85,100.775,398.7015,1.895,-64.3225,4.325
1,17.25,0.203,-2.04725,1.1805,1.251,0.501,0.286,-41.8525,-0.40425,-5.075,1.085,44.21,100.8,399.094,1.7525,-75.1,0
1,17.75,0.16,-2.3845,1.19025,1.18375,0.465,0.191,-40.8155,-0.17825,-5.0675,1.051,45.335,100.8,399.368,1.5925,-75.05,-0.2
1,18.25,0.168,-2.65,1.19475,1.08425,0.425,0.0935,-42.637,-0.166,-5.096,1.04225,48.0625,100.8,399.548,1.435,-72.575,-0.2
1,18.75,0.188,-2.8945,1.223,0.9435,0.59,0.103,-43.731,-0.523,-5.18825,1.0505,49.5475,100.8,399.988,1.3175,-71.275,-0.2
1,19.25,0.1905,-3.12,1.23175,0.881,0.3755,0.0255,-41.983,-0.1895,-5.19375,1.03375,51.4625,100.9,400.6515,1.2025,-69.28,-0.2
1,19.75,0.193,-3.15075,1.285,0.865,0.3945,-0.02275,-43.182,-0.1215,-5.2135,1.0285,52.72,100.9,400.934,1.17,-68.2925,-0.2
1,20.25,0.17775,-3.18775,1.2315,0.7745,0.40175,-0.09,-44.416,-0.216,-5.29875,1.00075,53.5,100.9,400.72825,1.085,-67.95,-0.2
1,20.75,0.1805,-3.50225,1.254,0.77775,0.3515,-0.07725,-43.369,-0.44775,-5.383,0.9925,54.1475,100.9,401.3545,1.0575,-67.5075,-0.2
1,21.25,0.1755,-3.74975,1.241,0.802,0.337,-0.0475,-41.457,-0.2295,-5.4205,0.969,55.0925,100.875,401.463,0.98,-68.01,-0.2
1,21.75,0.186,-4.073,1.23925,0.723,0.38575,-0.072,-41.3455,-0.3425,-5.51875,0.966,55.5425,100.875,401.73075,0.9525,-66.4925,-0.2
1,22.25,0.191,-4.4405,1.235,0.667,0.292,-0.05,-42.143,-0.272,-5.55625,0.95875,56.0475,100.9,401.882,0.8775,-67.145,-0.2
1,22.75,0.1755,-4.5945,1.223,0.8005,0.31,-0.008,-41.958,-0.467,-5.67325,0.962,57.8675,100.9,401.833,0.8225,-66.38,-0.2
1,23.25,0.17,-4.86525,1.25325,0.71775,0.29575,-0.105,-41.385,-0.317,-5.73375,0.94775,58.575,100.9,402.62275,0.7675,-67.8075,-0.2
1,23.75,0.1875,-5.10525,1.28125,0.7065,0.2815,-0.195,-46.213,-0.1195,-5.80075,0.934,58.61,100.9,401.7335,0.7475,-67.745,-0.2
2,0.25,0.17,-3.97425,1.3375,0.798,0.32125,-0.2335,-45.6375,-0.49,-4.566,1.22275,56.2375,100.8,400.66325,0.975,-70.45,-0.239
2,0.75,0.16075,-4.03825,1.3755,0.7085,0.3195,-0.245,-46.0015,-0.216,-4.66925,1.2105,56.4925,100.8,400.66925,0.9025,-69.5875,-0.239
2,1.25,0.164,-4.393,1.333,0.644,0.38875,-0.181,-45.0055,-0.512,-4.77675,1.1985,56.52,100.8,400.7425,0.8425,-69.445,-0.23625
2,1.75,0.1565,-4.3595,1.2995,0.68125,0.22925,-0.163,-43.818,-0.2165,-4.86125,1.1815,56.7825,100.8,400.866,0.83,-69.635,-0.239
2,2.25,0.1755,-4.662,1.34625,0.75,0.396,-0.21975,-43.6095,-0.157,-4.88025,1.15975,58.4775,100.775,400.6705,0.8225,-69.6925,-0.23525
2,2.75,0.175,-4.86175,1.383,0.71725,0.333,-0.143,-46.081,-0.24175,-4.9265,1.14925,58.58,100.7,400.51575,0.79,-68.2525,-0.239
2,3.25,0.16775,-5.02275,1.361,0.6415,0.28975,-0.15175,-43.329,-0.323,-4.991,1.145,58.62,100.7,400.526,0.7525,-69.6225,-0.234
2,3.75,0.17375,-5.225,1.371,0.617,0.32,-0.14175,-41.789,-0.24375,-5.0365,1.1455,59.2475,100.7,401.047,0.7525,-67.9,-0.239
2,4.25,0.194,-5.3475,1.34025,0.6615,0.3335,-0.252,-45.483,-0.277,-5.1105,1.1405,59.9775,100.7,400.643,0.7225,-68.9475,-0.239
2,4.75,0.20075,-5.41125,1.3245,0.69,0.3775,-0.185,-48.01075,-0.21325,-5.1935,1.0975,60.1925,100.7,400.89625,0.6625,-69.6225,-0.239
2,5.25,0.19575,-5.61125,1.33575,0.65125,0.4145,-0.19275,-46.9475,-0.114,-5.24375,1.07,60.8975,100.8,401.07575,0.605,-68.9175,-0.232
2,5.75,0.1795,-5.769,1.3285,0.809,0.4185,-0.164,-42.92675,-0.351,-5.2925,1.06375,60.9475,100.8,401.713,0.6,-68.24,-0.227
2,6.25,0.176,-5.71775,1.30225,0.754,0.342,-0.182,-42.798,-0.4405,-5.299,1.06425,60.4525,100.8,401.8445,0.5725,-68.1075,-0.11275
2,6.75,0.2075,-5.825,1.33175,0.704,0.46975,-0.27625,-37.46725,-0.2175,-5.319,1.0615,61.1,100.8,401.564,0.5425,-62.675,0.101
2,7.25,0.229,-5.65175,1.36725,0.521,0.562,-0.48225,-26.035,-0.0375,-5.34475,1.06725,59.305,100.8,401.11825,0.6325,-38.66,9.7775
2,7.75,0.298,-4.74275,1.43925,-0.0375,0.5165,-1.00325,-11.42475,0.75475,-5.46325,1.05575,57.08,100.8,400.297,0.775,-1.27775,32.1
2,8.25,0.366,-4.24475,1.60525,-0.56725,0.356,-1.37075,1.6385,1.0495,-5.42775,1.046,53.3925,100.8,399.8645,0.925,23.26,63.425
2,8.75,0.448,-3.296,1.70025,-1.45075,-0.1495,-1.561,24.679,6.831,-5.42675,1.04525,49.7625,100.8,399.1325,1.1,44.3225,99.65
2,9.25,0.51025,-2.73575,1.931,-1.5425,-0.2545,-1.362,46.89925,8.024,-5.36325,1.075,46.76,100.8,398.57575,1.3725,70.0225,133.1
2,9.75,0.57075,-2.138,2.11525,-2.2025,-0.998,-1.129,71.138,11.617,-5.34275,1.08825,43.295,100.8,397.7845,1.615,96.525,158.9
2,10.25,0.562,-1.4595,2.20375,-2.6185,-1.78225,-0.947,81.70325,14.9025,-5.29125,1.08925,41.3425,100.8,397.186,1.91,116.3,195.725
2,10.75,0.569,-1.2475,2.3055,-2.2145,-1.5215,-0.7155,92.7395,18.213,-5.205,1.13325,38.2475,100.775,396.84,2.07,135.75,217.625
2,11.25,0.587,-0.75,2.2555,-2.2,-1.68675,-0.73925,98.0505,21.69775,-4.9985,1.2615,35.73,100.7,396.35225,2.0475,154.75,232.15
2,11.75,0.5585,-0.5125,2.21575,-2.2335,-1.7825,-0.582,105.7705,19.4145,-4.861,1.303,34.6725,100.6,396.52625,2.2425,156.375,242.9
2,12.25,0.5545,-0.216,2.27075,-2.4295,-2.3245,-0.47,119.495,18.314,-4.7135,1.37375,33.5925,100.6,396.39675,2.3725,156.1,232.85
2,12.75,0.531,0.05075,2.21125,-2.336,-1.786,-0.533,95.98675,19.1945,-4.635,1.38775,32.5,100.575,396.34475,2.54,149.65,222.3
2,13.25,0.53525,0.26825,2.2695,-2.25575,-1.813,-0.427,92.0375,17.05825,-4.44925,1.418,31.835,100.5,396.213,2.5025,146.525,215.4
2,13.75,0.54,0.25025,2.27375,-2.14575,-2.041,-0.387,83.38675,17.142,-4.34575,1.463,31.8075,100.5,396.64325,2.45,124.525,202.475
2,14.25,0.55175,0.2905,2.28325,-1.828,-1.6735,-0.395,64.07975,14.84975,-4.1095,1.48675,31.2525,100.6,396.883,2.59,112.4,180.225
2,14.75,0.535,0.306,2.17425,-1.229,-1.129,-0.29775,49.7635,15.088,-3.933,1.5115,30.67,100.575,396.6015,2.5225,89.875,151.075
2,15.25,0.502,0.263,2.231,-0.9215,-1.052,-0.174,23.9645,9.136,-3.924,1.594,31.46,100.6,396.6825,2.46,57.5325,108.125
2,15.75,0.493,0.1515,2.0675,-0.037,-0.223,-0.041,6.627,7.636,-3.8765,1.64,32.201,100.6,396.4815,2.4375,36.6525,78.5
2,16.25,0.466,-0.0305,2.02675,0.31525,0.096,0.0735,-9.813,4.50725,-3.829,1.663,33.095,100.6,396.5775,2.39,9.7725,48.475
2,16.75,0.3595,-0.328,1.79825,0.90275,0.33925,0.2365,-28.40375,1.06625,-3.8195,1.61575,34.9075,100.6,397.46525,2.2825,-23.8225,26.025
2,17.25,0.259,-0.81775,1.5025,1.1665,0.366,0.3155,-33.05775,0.21075,-3.765,1.5765,36.7625,100.7,397.876,2.1125,-60.555,4.29175
2,17.75,0.2355,-1.2295,1.3105,1.331,0.553,0.321,-39.8475,-0.35,-3.778,1.55675,39.8475,100.7,398.601,1.895,-76.85,0
2,18.25,0.179,-1.58675,1.26125,1.273,0.462,0.2215,-41.369,-0.457,-3.82625,1.5195,42.52,100.8,398.497,1.675,-76,-0.239
2,18.75,0.168,-1.9205,1.29575,1.147,0.46725,0.164,-42.276,-1.01525,-3.986,1.4835,44.4775,100.8,399.1945,1.5825,-74.625,-0.25
2,19.25,0.182,-2.14275,1.29475,1.0675,0.43125,0.08975,-43.272,-0.496,-4.0895,1.4445,46.395,100.775,399.724,1.6,-73.375,-0.239
2,19.75,0.168,-2.55525,1.27325,0.919,0.39025,0.04925,-44.711,-0.699,-4.148,1.42075,48.3125,100.8,399.9115,1.4225,-71.975,-0.23925
2,20.25,0.163,-2.60875,1.285,0.903,0.39425,0.0245,-44.653,-0.264,-4.21275,1.4,50.07,100.8,399.919,1.2925,-71.975,-0.23925
2,20.75,0.1615,-2.716,1.3155,1.0715,0.29075,0.0275,-47.328,-0.4795,-4.28475,1.40075,51.355,100.8,400.1045,1.2725,-72.075,-0.239
2,21.25,0.161,-2.99425,1.3205,0.897,0.341,0.0075,-47.951,-0.633,-4.35125,1.39675,52.1625,100.8,400.40075,1.1275,-70.675,-0.239
2,21.75,0.186,-2.998,1.33025,0.842,0.4005,-0.05175,-48.73225,-0.59775,-4.37375,1.39675,53.3725,100.8,400.31175,1.02,-70.25,-0.239
2,22.25,0.161,-3.162,1.30375,0.871,0.3005,-0.126,-47.33,-0.44425,-4.40275,1.379,54.66,100.7,400.42075,1.095,-71.925,-0.239
2,22.75,0.1565,-3.453,1.311,0.77975,0.2955,-0.143,-49.068,-0.391,-4.4295,1.3475,54.795,100.7,400.52425,1.0325,-71.275,-0.239
2,23.25,0.16825,-3.51775,1.37825,0.8315,0.342,-0.121,-43.6245,-0.262,-4.4855,1.32925,54.635,100.775,401.5405,1.0275,-71.1,-0.239
2,23.75,0.16,-3.7415,1.36625,0.79,0.2885,-0.0625,-42.566,-0.3375,-4.50575,1.31475,55.4025,100.8,400.52925,0.945,-71.1,-0.239
3,0.25,0.177,-0.19325,1.3825,0.97,0.52725,-0.0835,-45.9495,-0.5215,-4.782,4.065,50.16,100.9,398.4105,0.7575,-68.0575,-0.1
3,0.75,0.17675,-0.39875,1.397,0.958,0.432,-0.1165,-46.4055,-0.5215,-4.91,3.96325,51.1875,100.9,398.44875,0.78,-68.53,-0.013
3,1.25,0.1695,-0.58175,1.36725,0.9865,0.5135,-0.1455,-45.57575,-0.47775,-5.033,3.87675,51.8325,100.9,398.51775,0.735,-66.0525,-0.1
3,1.75,0.174,-0.7835,1.3535,0.942,0.46025,-0.11,-42.625,-0.274,-5.1555,3.7745,53.535,100.875,398.94075,0.7425,-66.015,-0.013
3,2.25,0.184,-1.13075,1.37875,0.9435,0.5135,-0.1305,-44.37275,-0.22,-5.25925,3.66025,54.8675,100.8,399.0795,0.7225,-66.66,-0.1
3,2.75,0.181,-1.13725,1.38375,0.802,0.46875,-0.03025,-40.6605,-0.52675,-5.3465,3.5525,56.1825,100.8,399.26925,0.73,-65.5525,-0.048
3,3.25,0.206,-1.463,1.38725,0.88875,0.5145,-0.052,-42.66725,-0.56125,-5.404,3.47825,56.405,100.875,399.552,0.6625,-66.0225,-0.1
3,3.75,0.2,-1.56775,1.40275,0.8895,0.4945,-0.095,-42.593,-0.643,-5.4705,3.391,57.4025,100.9,399.856,0.6725,-66.035,-0.075
3,4.25,0.2065,-1.74825,1.4245,0.937,0.5715,-0.157,-43.85125,-0.332,-5.53675,3.3715,57.955,100.9,399.92875,0.6425,-66.595,-0.1
3,4.75,0.187,-1.9585,1.3835,0.87,0.455,-0.053,-40.641,-0.68525,-5.56175,3.321,58.4,100.9,400.50575,0.65,-65.265,-0.046
3,5.25,0.18125,-1.98875,1.362,0.9785,0.495,-0.0665,-39.61175,-0.353,-5.62,3.26,59.98,100.9,400.84275,0.6225,-67.11,-0.1
3,5.75,0.193,-2.06375,1.41,0.965,0.5895,-0.138,-39.285,-0.226,-5.617,3.2415,61.525,100.875,400.70675,0.66,-64.3675,0
3,6.25,0.2105,-1.989,1.34675,0.8645,0.6,-0.29475,-34.2325,-0.2285,-5.778,3.213,60.38,100.9,400.819,0.65,-54.595,1.5
3,6.75,0.267,-1.416,1.36875,0.03775,0.283,-0.604,-21.094,-0.01625,-5.8455,3.137,58.9225,100.9,400.496,0.6825,-26.7375,19.7675
3,7.25,0.32,-0.4665,1.45925,-1.6785,-0.336,-1.3705,-4.4925,1.524,-5.81575,3.076,54.99,100.9,399.67425,0.7325,7.2625,46.24
3,7.75,0.417,0.3505,1.61725,-2.897,-1.4795,-1.56175,16.994,6.159,-5.637,3.0685,51.5625,100.9,398.1915,1.01,33.73,74.025
3,8.25,0.4595,1.0615,1.814,-3.875,-2.4465,-1.597,41.619,11.653,-5.4155,3.08725,47.9375,100.875,396.939,1.3125,79.175,131.125
3,8.75,0.523,1.587,1.9715,-4.448,-3.42475,-1.264,71.691,18.4275,-5.15625,3.1025,44.2775,100.9,396.313,1.7125,115.075,179.875
3,9.25,0.527,2.19,2.074,-5.18,-4.1665,-1.085,99.22525,25.455,-4.549,3.168,40.86,100.8,395.32,1.99,146.375,224.575
3,9.75,0.532,2.70575,2.14825,-5.3705,-4.527,-0.974,121.732,29.03725,-4.128,3.27025,37.2075,100.8,394.855,2.31,179.1,263.775
3,10.25,0.53225,3.291,2.30125,-5.783,-4.9955,-0.88075,130.35775,39.69875,-3.43725,3.38425,35.87,100.8,394.00875,2.5525,190.075,272.55
3,10.75,0.5395,3.633,2.2655,-5.328,-4.786,-0.79675,164.59775,44.273,-2.2645,3.5495,34.425,100.8,393.43075,2.87,186.375,284.025
3,11.25,0.535,4.06675,2.23225,-5.34075,-5.074,-0.586,163.6005,45.9765,-1.488,3.81525,32.7475,100.8,393.201,3.2475,209.15,308.775
3,11.75,0.59,4.489,2.31975,-5.44475,-5.294,-0.48675,159.264,46.1255,-0.62625,4.21175,31.54,100.775,393.306,3.2975,200.525,287.85
3,12.25,0.597,4.5695,2.29675,-5.37775,-5.07975,-0.41725,153.9555,45.31275,-0.000750000000000001,4.67575,30.7,100.7,392.877,3.445,210.875,299.175
3,12.75,0.5905,5.0545,2.46675,-5.17625,-4.809,-0.369,158.507,51.329,0.6755,5.03825,30.575,100.7,393.14525,3.815,212.15,304.75
3,13.25,0.594,5.202,2.48725,-5.3335,-5.0045,-0.4145,159.354,50.213,1.5825,5.35225,29.945,100.7,393.01375,3.7625,192.15,270
3,13.75,0.5935,5.403,2.5125,-4.95,-4.6165,-0.396,145.82825,44.772,1.97475,5.588,28.6175,100.7,392.883,3.88,177.15,257.3
3,14.25,0.5895,5.304,2.488,-4.411,-4.299,-0.3375,112.649,42.47325,2.16975,5.7705,29.1625,100.7,392.898,3.83,138.5,220.35
3,14.75,0.596,5.2725,2.518,-4.27025,-3.97775,-0.3065,93.234,39.787,2.19575,5.88325,30.38,100.7,392.72075,3.7775,132.6,209.05
3,15.25,0.58,5.3055,2.438,-3.5475,-3.6045,-0.17275,69.59,34.24525,2.093,5.995,30.185,100.7,393.07325,3.8125,107.375,170.075
3,15.75,0.565,5.0805,2.41625,-2.86875,-2.982,-0.109,47.02075,23.2535,1.88475,6.06475,30.3425,100.7,393.1825,3.775,79.2,146.2
3,16.25,0.542,4.86875,2.34225,-2.028,-2.04175,0.013,20.433,17.7355,1.5725,6.01375,31.2725,100.7,393.28425,3.4625,43.3325,95.025
3,16.75,0.48525,4.54675,2.1555,-1.039,-1.432,0.09975,-6.1115,9.302,1.33925,5.95275,31.85,100.775,393.411,3.17,14.43,56.1725
3,17.25,0.4205,4.166,1.91775,0.071,-0.376,0.19875,-26.829,3.804,0.719,5.87825,33.465,100.8,393.8305,2.76,-15.585,31.83
3,17.75,0.31525,3.65075,1.63,1.1485,0.41575,0.388,-44.26825,2.028,0.049,5.77825,35.245,100.8,394.9535,2.195,-59.8475,6.92175
3,18.25,0.236,3.0675,1.4135,1.28525,0.45325,0.386,-48.8395,-0.303,-0.536,5.712,37.0375,100.8,396.0505,1.8775,-75.825,0.1
3,18.75,0.201,2.669,1.32125,1.4045,0.567,0.225,-47.845,-0.519,-1.11925,5.5505,39.185,100.9,396.578,1.61,-75.6,-0.1
3,19.25,0.176,2.27625,1.342,1.3005,0.46925,0.19175,-47.01925,-0.623,-1.75225,5.35175,40.07,100.9,397.1275,1.4275,-73.35,-0.1
3,19.75,0.177,2.044,1.3415,1.24675,0.526,0.107,-44.0885,-0.80725,-2.35075,5.1935,42.35,100.9,397.47,1.235,-71.95,-0.1
3,20.25,0.1705,1.548,1.382,1.255,0.4085,0.062,-46.576,-0.54,-2.78925,5.0495,43.9575,100.9,397.94,1.175,-70.375,-0.1
3,20.75,0.1855,1.11175,1.35475,1.1785,0.455,0.024,-44.713,-0.58825,-3.18275,4.90275,46.4075,100.9,398.025,1.175,-69.3175,-0.1
3,21.25,0.175,0.9895,1.4015,1.0405,0.42525,-0.053,-45.65325,-0.243,-3.6,4.79025,46.845,100.9,397.913,1.1275,-69.0975,-0.1
3,21.75,0.1755,0.93675,1.40825,1.133,0.5415,-0.0955,-43.0885,-0.5535,-3.836,4.6955,47.1125,100.9,398.11175,1.05,-67.295,-0.0275
3,22.25,0.196,0.81,1.39325,1.0555,0.52125,-0.09475,-45.43575,-0.29075,-4.0425,4.5405,48.4875,100.9,398.38475,0.995,-67.425,-0.1
3,22.75,0.17925,0.56975,1.43825,1.06925,0.4615,-0.062,-45.869,-0.546,-4.227,4.38675,49.045,100.9,398.9155,0.8975,-67.34,-0.0275
3,23.25,0.17825,0.50475,1.36225,1.0425,0.476,-0.057,-42.124,-0.154,-4.32925,4.33375,50.135,100.9,399.05,0.9125,-68.89,-0.1
3,23.75,0.16925,0.29775,1.37775,0.9585,0.438,-0.093,-41.0835,-0.1985,-4.56475,4.248,49.955,100.9,398.6745,0.88,-68.56,-0.04725
4,0.25,0.186,4.9035,1.37475,1.366,0.755,-0.098,-37.306,-0.619,-4.20575,8.875,58.68,100.7,401.23,0.765,-61.845,-0.1
4,0.75,0.1915,4.6,1.41625,1.3325,0.7675,-0.0425,-37.003,-1.273,-4.385,8.7,60.9875,100.7,401.65275,0.7025,-61.38,-0.1
4,1.25,0.176,4.479,1.40625,1.3695,0.723,-0.05525,-39.6765,-1.16825,-4.563,8.6875,61.9475,100.7,402.134,0.7,-61.7725,-0.1
4,1.75,0.1765,4.36975,1.433,1.298,0.62875,-0.0885,-39.1565,-1.007,-4.732,8.585,62.915,100.7,402.29375,0.67,-61.0375,-0.1
4,2.25,0.171,4.18425,1.42925,1.256,0.62875,-0.08,-37.0745,-0.6305,-4.8625,8.51,62.5875,100.7,402.5375,0.63,-59.99,-0.1
4,2.75,0.173,4.09075,1.42775,1.37175,0.827,-0.09,-34.911,-0.4925,-4.94575,8.37,62.66,100.7,402.5485,0.6075,-61.3475,-0.1
4,3.25,0.166,4.0185,1.36275,1.26,0.67375,-0.07425,-38.79425,-0.2415,-5.21825,8.3375,63.725,100.7,402.4955,0.6125,-62.24,-0.1
4,3.75,0.175,3.94325,1.398,1.2455,0.64275,-0.1225,-37.796,-0.43725,-5.3035,8.2375,64.4775,100.7,402.8455,0.605,-62.4775,-0.1
4,4.25,0.16725,3.75975,1.3315,1.3445,0.6245,-0.195,-40.01475,-0.288,-5.42375,8.145,64.9625,100.7,402.8805,0.61,-62.5725,-0.1
4,4.75,0.166,3.73,1.2865,1.4635,0.628,-0.2065,-41.003,-1.4575,-5.4225,8.045,65.51325,100.7,402.7665,0.59,-62.85,0
4,5.25,0.161,3.4,1.328,1.41825,0.717,-0.191,-37.792,-0.66,-5.45925,7.9195,66,100.8,402.867,0.565,-57.6775,0.1
4,5.75,0.1805,3.733,1.29875,0.066,0.3825,-0.7985,-32.21525,-0.513,-5.47125,7.837,64.42575,100.775,402.56325,0.6125,-36.715,8.63
4,6.25,0.2345,4.52625,1.28575,-2.10425,-0.791,-1.599,-20.1105,1.018,-5.48225,7.77,62.375,100.8,401.573,0.6725,-6.073,28.975
4,6.75,0.30275,5.29475,1.3685,-3.9075,-2.53,-1.751,-3.0615,2.967,-5.3055,7.73375,58.6025,100.8,400.1805,0.8625,13.1425,52.24
4,7.25,0.3945,6.06675,1.47175,-6.011,-4.572,-1.785,17.895,13.695,-4.85125,7.68,53.9825,100.8,398.6725,1.1525,42.035,84.85
4,7.75,0.476,6.77575,1.747,-6.891,-5.379,-1.962,35.94775,18.3325,-4.2095,7.67725,49.98,100.8,397.653,1.705,72,122.425
4,8.25,0.471,7.325,1.82625,-7.965,-6.598,-1.617,58.316,36.261,-3.03075,7.7625,45.415,100.8,396.087,2.12,106.225,165.375
4,8.75,0.49075,7.835,1.924,-8.254,-7.0245,-1.451,85.2985,39.14575,-2.08225,7.8625,41.24,100.8,395.35975,2.5125,137.525,204.1
4,9.25,0.49575,8.2625,1.93925,-8.50875,-7.672,-1.104,113.5245,49.5895,-1.2055,8.06,38.3725,100.8,395.1555,2.98,176.325,247.85
4,9.75,0.513,8.62,1.9965,-9.0995,-8.073,-0.95625,144.68275,58.1935,-0.3965,8.235,35.8275,100.7,394.13875,3.4,222.4,306
