DOY2,HR2,H,SH,LE,SLE,FC,SC,TAU,CO2,CO2_SIGMA,H2O,H2O_SIGMA,U_SIGMA,V_SIGMA,W_SIGMA,WS,USTAR,T_SONIC,T_SONIC_SIGMA,TA,RH,PA,VPD,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,G_1_1_1,G_1_2_1,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT
1,5.25,-21.8665,-0.356813,2.600795,0.04811155,0.423204,-0.00471636,-0.048,396.124,0.990524568,6.81727,0.0732748065,0.612613,0.49191,0.2150015,2.534775,0.2150525,9.699325,0.509883,7.5555,43.93,88.79,5.482572455,3.783,6.8755,6.691,6.526,-15.11416,-10.6478,0,0,-59.4,0,0
1,5.75,-23.35055,0.0645653,3.551185,-0.1511345,0.381647,-0.00366267,-0.04505,396.3315,0.911403158,6.72948,0.067110002,0.637413,0.5250965,0.2118225,2.51173,0.2047865,9.53315,0.4537775,7.59,44.22147498,88.8,5.588013016,3.506,6.6955,6.5715,6.5845,-15.323045,-10.604295,0,0,-58.32,0,0
1,6.25,-22.6468,0.4366975,2.90369,-0.1181765,0.40054,-0.0124318,-0.0416,396.2755,0.933653669,6.670905,0.0776660945,0.629682,0.568526,0.2223185,2.60916,0.201704,9.43409,0.4876455,7.7085,42.93,88.8,5.5913555865,3.3735,6.5025,6.473,6.507,-15.34817,-10.792795,0,0,-58.795,0,0
1,6.75,-21.8242,0.00033327,2.835465,-0.0891906,0.371409,-0.000884938,-0.044,396.243,0.9035394695,6.66131,0.0683218185,0.6145835,0.5676465,0.219112,2.41931,0.201139,9.52106,0.4691355,7.8955,43.825,88.8,5.748391755,3.4455,6.325,6.356,6.3925,-15.14588,-10.85637,0,0,-58.53,0,0
1,7.25,-21.9643,-0.3017215,2.717705,-0.07357955,0.358009,0.00218212,-0.04695,395.999,1.0047162755,6.65469,0.0708531125,0.640828,0.5878575,0.213477,2.423825,0.21064,9.37207,0.4892765,7.7505,43.905,88.8,5.368318892,3.478,6.2535,6.3085,6.6205,-14.99904,-10.97953,0,0,-55.98,12.71216174,2.5915353
1,7.75,-19.9387,0.196577,2.760185,-0.0828865,0.3540525,-0.00698989,-0.037,395.946,0.997402597,6.54045,0.073848208,0.599646,0.522313,0.210804,2.3551,0.191122,9.58875,0.471099,7.96885,42.94,88.8,5.745103817,3.4925,6.1305,6.277,6.652,-14.87995,-11.034745,26.6057065,9.095649,-41.0550514,63.85473542,7.433852
1,8.25,-12.2972,2.650515,7.31126,0.308227,0.159559,-0.00806064,-0.0437,395.964,0.9140382135,6.57894,0.099290109,0.652709,0.572917,0.22504,2.11134,0.204195,9.82625,0.484638,9.455,37.535,88.84,7.0370042435,4.023,6.019,6.274,6.6965,-14.27806,-11.151155,114.022015,39.61144,11.830136,254.2436801,25.80529065
1,8.75,9.75931,4.74692,14.25945,0.5305285,-0.0130229,-0.01992665,-0.0589,395.9425,0.899925124,6.82086,0.139652461,0.709676,0.658185,0.243811,1.68033,0.238192,11.1501,0.474242,11.2942245,32.23,88.9,8.6858932215,4.813,5.9265,6.449,7.327,-12.74973,-10.853455,206.204725,53.356014,76.058901,456.0175403,48.44958705
1,9.25,42.8482,4.35283,21.9229,-0.139449,-0.484699,-0.0182085,-0.06185,395.521,0.717118242,6.72102,0.1579877525,0.718163,0.677888,0.28368,1.49747,0.247615,12.5182,0.413299,12.9371135,29.225,88.9,10.353262355,5.5665,6.011,6.643,7.9815,-10.29062,-10.129625,304.196395,65.503602,148.12985,661.24509965,69.18356
1,9.75,73.2321,2.82521,28.72475,-0.142085,-0.570538,0.00158254,-0.0731,395.669,0.743322424,6.70191,0.146863819,0.761432,0.728449,0.3395,1.6006,0.259715,12.9995,0.441366,13.9842845,27.4459655,88.9,11.22609215,6.881,6.3065,6.8875,8.355,-7.065346,-9.240012,389.617705,77.277056,215.884063,840.2917051,88.6562559
1,10.25,105.557,2.335595,33.2583,0.02080125,-0.735156,0.0009855775,-0.0917,395.741,0.835886661,6.81044,0.153135489,0.84896,0.791726,0.380917,1.95254,0.293018,13.6531,0.523053,14.695,25.4,88.9,11.94936496,8.53,6.718,7.363,8.61,-2.8816815,-7.360388,469.229985,90.469578,273.923789,1002.8110545,105.7541
1,10.75,141.902,2.125045,37.8301,-0.1079125,-0.955488,-0.000901954,-0.0979,395.686,0.937374556,6.75541,0.146317246,0.87191,0.906523,0.41463,1.84716,0.31326,14.007,0.596959,15.1179135,23.66,88.9,12.865420795,10,7.26,8.06,8.91,-0.34931335,-5.2759245,532.194055,102.27911,320.11691,1140.573193,119.9065398
1,11.25,164.27,2.19134,40.0295,-0.1314645,-1.06532,-0.00780826,-0.1246445,395.664,1.034763508,6.52604,0.1620222835,0.902533,0.916604,0.4395725,2.098965,0.3412005,15.01425,0.6434455,16.0392955,22.555,88.9,14.014429845,11.79,8.03,8.47,9.7,2.1416745,-3.362054,583.09856,112.0187,351.318465,1243.086,131.9588594
1,11.75,179.79,2.0799,42.7467,-0.519153,-1.20054,-0.00546038,-0.1357665,395.7945,1.110255797,6.455215,0.149009992,0.964761,0.986244,0.465829,2.09114,0.359493,15.4147,0.698423,16.75,21.98061184,88.82,14.46257266,13.92,8.75,8.96,10.23,7.193557,-1.3460425,617.014135,120.16844,371.723685,1323.722969,143.7358
1,12.25,195.51,1.863045,44.7539,-0.2754435,-1.16869,-0.006095445,-0.137635,395.867,1.146206904,6.41142,0.146708876,1.03403,1.01679,0.472035,2.10844,0.359108,16.183,0.728926,17.255,21.125,88.8,15.24429001,16.56,9.6,9.45,10.92,15.1135,1.826107,636.967215,126.15072,377.985755,1363.599804,152.6170655
1,12.75,195.546,1.66985,41.03895,-0.404279,-1.061635,-0.00747945,-0.141926,395.577,1.142925052,6.29184,0.138970265,1.076,1.10467,0.476292,2.19966,0.362432,16.3801,0.720673,17.67,19.965,88.75,15.9187743,18.52,10.42,10.38,11.31,22.413685,5.3023445,637.92993,125.97033,376.25984,1364.3961215,151.6435037
1,13.25,193.879,1.475765,40.80205,-0.0841837,-0.953238,-0.00860154,-0.1427645,395.2535,1.108671698,6.33284,0.14375918,1.011015,1.101195,0.481846,2.13145,0.3668095,16.7883,0.7171125,17.765,19.805,88.7,16.372791595,20.05,11.44,11.3,12.22,27.50913,9.7768135,620.664515,123.06531,359.60935,1318.536429,145.858
1,13.75,185.364,1.47789,41.4202,-0.1955485,-0.970554,-0.01268565,-0.142662,395.381,1.079349211,6.35411,0.138386437,1.08882,1.10493,0.472812,2.13047,0.372629,17.2052,0.697019,18.31,19.39724584,88.7,16.49001357,20.22,12.46,12.34,12.41,30.05964,12.307735,596.60011,118.93512,342.33194,1274.106446,139.97058295
1,14.25,172.1865,1.17805,39.6891,-0.315622,-0.914168,-0.0108933,-0.1686225,395.312,1.018323697,6.31071,0.139908011,1.143215,1.16215,0.4858365,2.357235,0.395845,17.30865,0.660448,18.76,18.76702534,88.7,17.091204035,20.79,13.21,12.79,13.43,31.07426,13.91316,548.90199,108.89341,306.12315,1166.1138815,128.9603415
1,14.75,153.573,0.6235375,37.9571,-0.2092515,-0.685211,-0.0106347,-0.154441,395.092,0.931674294,6.30081,0.134287147,1.17228,1.12385,0.484139,2.63649,0.379472,17.489,0.604989,18.7406395,18.45165778,88.69,17.22190667,20.91,13.86,13.275,13.245,32.2503,15.53187,492.2497,98.14413,259.911413,1033.559883,117.1806879
1,15.25,129.8975,0.4207025,31.7622,-0.0531537,-0.569965,-0.0054482,-0.1649085,394.936,0.820440999,6.32782,0.128004542,1.10739,1.061825,0.4780195,2.688545,0.395431,17.52485,0.5351885,18.78,17.91772688,88.665,17.33812677,20.97,14.23,13.49,12.12,31.202335,16.53921,416.23449,85.085163,207.483448,875.228516,101.4094713
1,15.75,99.7116,-0.3449365,27.92945,-0.0488523,-0.3320975,-0.00678027,-0.175705,394.827,0.6676927375,6.37023,0.116827606,1.0932,1.00131,0.466187,2.79872,0.4031,17.3348,0.429833,18.375,18.39,88.68,16.97639681,20.64,14.65,13.775,12.39,27.904495,16.988725,331.76548,72.196071,146.051066,700.9869617,82.9124028
1,16.25,64.5053,-0.901438,25.87945,0.0712537,-0.147316,-0.00262846,-0.1642015,394.967,0.524990567,6.365225,0.1139092135,1.02886,0.9751585,0.4416385,2.93111,0.3939755,16.97695,0.3444195,17.8,18.755,88.68,16.465905625,19.87,15,13.91,12.76,23.97667,17.02699,242.868275,59.013698,77.007931,498.2402285,62.35060395
1,16.75,24.1674,-1.59115,16.95685,0.344515,0.07261215,0.00505468,-0.142954,395.006,0.404725244,6.202775,0.100559371,0.959457,0.843915,0.421017,2.85806,0.361444,16.554,0.251206,17.175,19.755,88.68,15.336793905,18.25,14.875,13.735,12.82,16.03946,16.603525,138.44858,41.992772,10.780614,286.12996835,37.00084755
1,17.25,-2.88663,-2.30272,10.01585,0.313015,0.234534,0.0138631,-0.0977,395.274,0.4085867825,6.299505,0.084392057,0.813477,0.649738,0.347824,2.5235,0.301969,16.3083,0.238537,15.925,21.36,88.7,14.172556385,15.945,14.58,13.39,12.65,10.382355,15.00795,56.255567,19.826231,-37.229174,104.7067188,14.556179775
1,17.75,-11.1784,-3.58552,5.46654,0.674234,0.309303,0.0322723,-0.0457,395.4125,0.637224697,6.57436,0.0765129285,0.714658,0.6104735,0.2532115,2.026075,0.208621,15.2401,0.3301415,14.58,24.7767651,88.7,12.37262371,13.625,14.245,12.795,11.73,6.209913,12.492045,7.8834885,0,-67.496058,17.187220625,3.41801295
1,18.25,-16.5666,-3.971365,4.23346,0.447279,0.351339,0.0384817,-0.0402,395.9275,0.7082541375,6.77223,0.0787681425,0.654186,0.614295,0.2192065,1.913565,0.1960355,14.16375,0.369496,12.935,28.23,88.7,10.23357109,11.925,13.725,12.245,10.825,5.788099,9.315386,0,0,-72.04,0.9633189,0.1058227
1,18.75,-17.56345,-3.14793,3.23845,0.29843,0.43554,0.036944,-0.03995,396.433,0.8265094265,6.76951,0.0793588785,0.582014,0.537204,0.209606,2.190105,0.19978,13.3932,0.3972465,12.026866,32.00622586,88.7,9.12076379,10.87,13.145,11.675,10.315,2.647042,6.378401,0,0,-69.81,0,0
1,19.25,-17.7779,-1.90447,2.93148,0.292648,0.386415,0.010222155,-0.03625,396.514,0.7992909845,6.61719,0.076144062,0.5918535,0.527734,0.203994,2.37493,0.187509,12.9386,0.3975955,11.2336095,34.225,88.74,8.4037765505,10.19,12.47,11.065,9.9,-0.8199303,3.379909,0,0,-68.49,0,0
1,19.75,-18.248,-1.526995,3.39827,0.166762,0.379709,0.00548462,-0.0381,396.9175,0.906606009,6.71086,0.07103298,0.607556,0.528608,0.215979,2.25336,0.195597,12.3478,0.426705,10.63,34.785,88.755,7.983573339,9.685,11.78,10.6,9.675,-3.992438,0.565744,0,0,-67.17,0,0
1,20.25,-18.3169,-1.32541,3.43903,0.08887215,0.3853335,0.00568734,-0.03885,396.811,0.957607927,6.824575,0.081363989,0.5816715,0.48853,0.2068975,2.351615,0.2010225,11.75655,0.4112255,10.175,36.81,88.78,7.501897355,8.88,11.435,10.24,9.565,-6.4219755,-0.9695339,0,0,-66.15,0,0
1,20.75,-18.3129,-0.9014415,3.61005,0.1341005,0.396589,-0.00246456,-0.04615,396.9455,0.8047359165,6.80033,0.0728309605,0.589665,0.5022875,0.2206955,2.470345,0.211138,11.75265,0.413597,9.9,37.23,88.8,7.3652373735,8.35,10.97,9.885,9.36,-7.65837,-2.1941005,0,0,-65.2,0,0
1,21.25,-18.0506,-0.611071,3.28913,-0.140464,0.388837,-0.00939112,-0.0454,396.896,0.876536366,6.71716,0.074947586,0.645227,0.525071,0.207286,2.44548,0.205023,11.4511,0.410738,9.7095835,37.665,88.8,7.36027773,7.9475,10.49,9.565,9.095,-8.972715,-3.0751695,0,0,-64.87,0,0
1,21.75,-20.2963,-0.724988,2.9554,-0.0515502,0.4031845,-0.00245732,-0.03855,396.8505,0.9035285295,6.69864,0.0671632925,0.616232,0.522468,0.215061,2.392005,0.1970075,11.5751,0.4197445,9.645,36.55964634,88.8,7.078339891,7.599,10.12,9.32,8.93,-9.723848,-4.076355,0,0,-63.89,0,0
1,22.25,-17.8189,-0.850392,2.397125,-0.0420479,0.310268,0.005806605,-0.0369,396.6885,0.883140094,6.720445,0.0711534245,0.5871445,0.504591,0.207841,2.435,0.1954745,11.2228,0.421569,9.3310035,37.82,88.8,6.9790021015,7.267,9.79,9.105,8.76,-10.92172,-5.1541785,0,0,-63.79,0,0
1,22.75,-20.6638,-0.921037,2.42552,0.069495,0.3548,-0.00251603,-0.041,397.118,0.957940349,6.80632,0.069875338,0.585642,0.506167,0.20696,2.51724,0.201763,10.9125,0.45539,9.0617815,38.61,88.8,6.83687339,6.8135,9.61,8.84,8.575,-11.83074,-5.8884955,0,0,-63.01,0,0
1,23.25,-18.5614,-0.605289,2.48584,-0.06855375,0.368611,-0.00856353,-0.04545,396.9835,0.9095780005,6.773895,0.074574353,0.5949365,0.5344375,0.212742,2.537955,0.203718,10.91275,0.444899,8.875,39.77196646,88.8,6.613640754,6.4675,9.335,8.57,8.42,-12.13169,-6.5528585,0,0,-62.5,0,0
1,23.75,-17.5929,-0.767829,2.27344,-0.112508,0.348991,-0.00395579,-0.03885,396.805,0.9858126665,6.80887,0.0719355,0.589402,0.53512,0.2077675,2.445275,0.1936145,10.4826,0.485504,8.835,39.80109444,88.8,6.4849858875,6.4225,9.075,8.32,8.325,-13.038,-7.2973695,0,0,-61.33,0,0
2,0.25,-19.41755,-0.66332,2.31233,0.0533825,0.3370115,-0.00612816,-0.0359,396.3,0.8317064155,7.19036,0.076754253,0.513933,0.451761,0.20291,2.83282,0.181553,10.9385,0.423753,9.650386,41.23,88.6,6.800196955,8.72,11.84,10.71,10.77,-16.53622,-8.095438,0,0,-63.17,0,0
2,0.75,-19.1706,-0.530759,2.60548,-0.0293751,0.3415455,-0.00726381,-0.0354,396.16,0.853329648,7.07755,0.077066198,0.537597,0.417391,0.195769,2.8136,0.179822,10.8164,0.437806,9.48,41.07,88.6,6.895119185,8.34,11.62,10.54,10.53,-16.93463,-8.60387,0,0,-62.12,0,0
2,1.25,-20.702,-0.802994,1.7193,-0.04737635,0.314962,-0.0009321085,-0.0379,396.26,0.866486325,7.13299,0.074526995,0.5286195,0.4409065,0.206177,2.929335,0.189012,10.68595,0.4419395,9.375,40.09,88.6,6.651159226,8.16,11.27,10.32,10.3,-17.26491,-8.9829795,0,0,-62.96,0,0
2,1.75,-20.2158,-0.4445985,1.627155,-0.0483004,0.317449,-0.00369924,-0.0394,396.34,0.873449884,7.08925,0.079200607,0.537485,0.421231,0.206955,2.80988,0.192091,10.7055,0.429426,9.28,41.36,88.6,6.471668541,7.988,11.05,10.25,10.06,-17.625195,-9.331753,0,0,-63.5,0,0
2,2.25,-20.5063,-0.4788805,2.23749,-0.0611316,0.351209,-0.008018425,-0.04215,396.433,0.8073215085,7.06425,0.071344882,0.55877,0.439013,0.215265,2.76368,0.203982,10.51265,0.428921,9.27,40.9,88.6,6.481416933,7.429,10.84,10.01,9.84,-17.877095,-9.6039375,0,0,-63.49,0,0
2,2.75,-20.16455,-0.5673165,1.61479,-0.0430916,0.3219515,-0.000368625,-0.0424,396.209,0.8306238365,7.07141,0.070500807,0.541986,0.447458,0.214659,2.73504,0.202375,10.5721,0.426272,9.173411,41.62,88.6,6.334084884,7.175,10.62,9.74,9.63,-18.050045,-9.78866,0,0,-63.4,0,0
2,3.25,-19.3413,-0.5508455,2.002485,-0.1319845,0.305883,-0.000898006,-0.03665,396.301,0.799572995,6.898855,0.0726708215,0.5443435,0.4364175,0.212529,2.819625,0.199365,10.51025,0.4181515,8.905,42.16,88.6,6.152217123,6.999,10.4,9.58,9.41,-18.06664,-9.885695,0,0,-62.45,0,0
2,3.75,-18.7406,-0.3022965,1.59438,0.04180575,0.3159135,-0.0051788,-0.03805,396.2895,0.84681848,7.07129,0.069726172,0.5487285,0.4381145,0.2092995,2.82375,0.1921245,10.2696,0.457303,8.834831,41.15722408,88.6,6.150502842,6.87,10.23,9.44,9.19,-18.055245,-10.0511865,0,0,-61.6,0,0
2,4.25,-19.2242,-0.188139,2.25211,-0.146308,0.328906,-0.00792318,-0.0413,396.296,0.846554529,7.05513,0.066399659,0.541844,0.44272,0.216675,2.77528,0.19588,10.1139,0.40099,8.795,41.73,88.59,6.033264383,6.652,9.96,9.29,8.99,-18.35248,-10.21239,0,0,-60.62,0,0
2,4.75,-20.51905,-0.326678,2.4108,-0.0899258,0.347951,0.000131145,-0.03975,396.156,0.869010509,6.81897,0.071117553,0.548455,0.442874,0.2115425,2.754295,0.196522,10.22075,0.43933,8.755,42.08,88.56,6.222912677,6.391,9.71,9.16,8.69,-18.270295,-10.13794,0,0,-60.38,0,0
2,5.25,-21.3316,-0.391424,2.57464,-0.1470615,0.347569,-0.00720772,-0.0449,396.085,0.8432099705,6.85317,0.071308938,0.5465005,0.4315465,0.2148295,2.816195,0.2011365,10.07955,0.4411905,8.675,42.23,88.58,6.02069972,5.96,9.57,8.96,8.54,-18.406725,-10.39677,0,0,-61.74,0,0
2,5.75,-21.02825,-0.499256,2.195475,-0.01867485,0.321187,-0.00481885,-0.0406,396.1325,0.831337444,6.858875,0.070947886,0.5396735,0.4282525,0.2094535,2.802485,0.19396,9.99677,0.42582,8.55,41.3,88.6,6.177379017,5.866,9.43,8.84,8.38,-18.493345,-10.813175,0,0,-60.27,0,0
2,6.25,-21.18825,-0.0257426,1.78739,-0.0878827,0.340814,-0.006458425,-0.0395,395.992,0.931709099,6.9052,0.079136166,0.574811,0.437989,0.20744,2.76098,0.193998,10.1432,0.478165,8.565,40.68,88.6,6.20129812,5.393,9.16,8.69,8.24,-18.71037,-10.959145,0,0,-60.12,0,0
2,6.75,-21.4445,0.0459967,2.29945,-0.0133256,0.324155,-0.00906865,-0.04095,396.034,0.901183861,6.909495,0.079586542,0.571115,0.4439105,0.218342,2.800815,0.198776,9.936955,0.4852215,8.365,41.92,88.6,6.206097274,5.408,8.98,8.63,8.02,-18.75129,-10.87994,0,0,-59.82,1.6739825,0.17078485
2,7.25,-19.6847,0.250731,1.78166,0.0668936,0.3118205,-0.00473273,-0.0439,396.035,0.9048255155,6.843855,0.077199148,0.588749,0.464622,0.209813,2.68668,0.204736,10.0501,0.475962,8.657078,41.62,88.6,6.247572061,5.531,8.8,8.55,7.903,-18.77151,-10.627705,12.5535677,1.434025,-48.97142885,28.636347605,4.265725275
2,7.75,-12.4334,2.28192,3.848365,0.306862,0.2308425,-0.00403441,-0.03965,395.804,0.905767333,6.92103,0.0995210435,0.6288385,0.4514505,0.2123445,2.352025,0.19246,10.7886,0.514798,9.53,38.75,88.6,7.050702455,5.872,8.61,8.49,8.16,-18.81956,-10.53329,77.739455,27.34805,-8.7984115,158.21735,17.990195925
2,8.25,1.553575,5.58071,9.918235,0.570323,0.0180422,-0.0372104,-0.0474,395.42,1.088653909,7.03114,0.113970118,0.642684,0.46136,0.225342,1.90747,0.211361,12.1815,0.57502,12.090903,31.34180392,88.6,9.196963869,6.343,8.52,8.54,8.59,-18.164305,-10.189365,170.5881,46.189846,54.802742,367.00275,40.446605
2,8.75,38.3417,5.96207,16.9269,-0.147665,-0.38471,-0.0397983,-0.0537,395.2545,0.790351838,7.0095,0.140636168,0.6309765,0.562365,0.26084,1.475675,0.2249935,14.0786,0.455952,14.2859385,27.28844188,88.6,11.05600727,7.437,8.57,8.7,9.07,-16.99029,-9.563852,277.8653,59.90143,132.124096,579.2773882,63.30361
2,9.25,72.8531,3.438885,23.9832,-0.0389834,-0.69176,0.00175661,-0.0572,395.308,0.744988354,6.917865,0.144892879,0.681381,0.685487,0.32925,1.31749,0.234025,14.5942,0.457098,15.02,25.16,88.6,11.95516951,8.365,8.665,8.875,10.41,-14.15237,-8.037143,380.80893,72.9723,210.701251,802.1977,86.51497495
2,9.75,112.031,2.593995,26.8818,-0.1335035,-0.717871,0.0106581,-0.0728,395.283,0.845641388,6.91279,0.1280501855,0.75208,0.764711,0.375111,1.62593,0.273635,15.4328,0.527326,15.75,24.7,88.7,12.60454756,9.37,8.87,9.21,10.65,-10.57777,-6.4998885,473.75341,87.162428,279.870687,989.054657,108.5014331
2,10.25,148.8925,2.20286,34.77105,-0.106224,-0.999677,-1.81e-05,-0.0915,395.3255,0.972086527,6.82976,0.139710838,0.845238,0.872908,0.417447,1.67126,0.304706,15.6526,0.614176,16.03,23.33796984,88.7,13.337378755,10.83,9.24,9.69,11.09,-6.160211,-4.376655,558.22242,102.94054,337.24526,1168.439581,127.2957836
2,10.75,187.5415,2.28327,36.7595,-0.195912,-1.233015,0.000982701,-0.109975,395.34,1.100956757,6.9107,0.145091201,0.900833,0.922001,0.4498945,1.860355,0.317548,16.31,0.7015775,16.89,23.075,88.7,14.265658565,12.42,9.86,10.205,11.415,-0.9364408,0.2341141,627.74032,116.4569,382.81498,1312.4455,143.2422251
2,11.25,207.177,2.20268,39.3538,-0.5280795,-1.30857,-0.00394234,-0.125886,395.397,1.175147487,6.9107,0.16086377,0.95399,0.987201,0.47073,2.02627,0.344544,16.7556,0.759804,17.315196,22.285,88.7,15.147749355,14.51,10.495,10.89,11.91,4.8543635,2.516978,686.259155,127.1366,425.85485,1438.4985,156.4595396
2,11.75,227.146,2.22306,40.1053,-0.689204,-1.410035,-0.0107479,-0.1246435,395.408,1.239775256,6.7083,0.1518144145,1.051025,1.137725,0.4891505,2.09987,0.349126,17.1961,0.788847,18.09,20.36,88.6,16.1695903,17.38,11.21,11.41,12.3,13.52731,4.404953,724.065465,138.33759,439.375765,1513.7803405,171.8323395
2,12.25,244.018,2.13991,41.6102,-0.494194,-1.54834,-0.0139635,-0.1698985,395.2315,1.239400532,6.58959,0.1554011685,1.13155,1.23479,0.517775,2.26759,0.40133,17.7069,0.816899,18.545,19.23,88.6,16.76134026,19.83,12.05,12.02,12.965,23.86363,6.092364,747.492045,145.8466,433.32747,1575.677038,185.22275
2,12.75,254.164,1.75082,40.5759,-0.3423785,-1.46519,-0.0115264,-0.179489,395.3585,1.256843679,6.624405,0.155811513,1.189715,1.24655,0.5329635,2.46431,0.41122,18.3135,0.8296925,18.8,19.01,88.6,17.478305,21.965,13.005,12.68,13.625,32.568,7.856693,753.586765,149.12038,437.55219,1593.6952265,189.70715
2,13.25,255.8225,1.56365,41.113,-0.356225,-1.42096,-0.0122933,-0.187893,395.397,1.2742208405,6.384945,0.164288601,1.27202,1.33332,0.5389345,2.413705,0.4268405,18.61605,0.8311515,19.314565,17.3419162,88.5,18.22133921,24.16,13.755,13.32,14.405,40.17298,11.09951,740.87356,142.62634,432.13522,1567.9951095,180.9397
2,13.75,247.537,1.03751,37.3601,-0.346011,-1.23235,-0.01245865,-0.211465,395.263,1.2340044805,6.20582,0.1582160065,1.31128,1.34324,0.551882,2.75367,0.450155,18.8437,0.825045,19.6645895,16.61,88.5,18.43458844,25.58,14.53,14,15.07,44.859085,15.71749,710.49519,137.42356,409.8148,1507.1095295,172.67123785
2,14.25,233.592,0.845075,36.3764,-0.4008935,-1.252845,-0.00663479,-0.2138255,395.191,1.158653852,6.379065,0.1605998075,1.327225,1.38424,0.5469445,2.84813,0.448578,18.90315,0.7785495,19.83,15.96,88.5,18.77063182,26.34,15.44,14.83,15.84,47.163575,20.02082,666.49893,126.7949,376.18372,1408.847833,156.8498
2,14.75,208.066,0.48219,29.5102,-0.11333,-1.09676,-0.0146826,-0.21755,395.159,1.0805525795,6.30976,0.148753516,1.34366,1.37541,0.551871,2.91227,0.455023,19.0793,0.725746,20.125,16.44,88.5,19.21493479,27.09,16.24,15.47,16.51,47.778215,24.62441,608.265785,117.57571,334.3341,1285.983961,145.36379405
