DOY2,HR2,USTAR,TA_1_1_1,WS,FC,H,LE,RH,CO2,VPD,NETRAD,PPFD_IN,SW_IN,PPFD_OUT,SW_OUT,H2O_1_1_1
2,13.25,0.482,-16.809,2.816,0.126,137.73,7.872,70.3315,378.373,0.42,181.6005,615.7185,315.658,50.3835,40.892,1.504
2,13.75,0.492,-16.291,2.896,0.123,135.1265,9.326,70.4885,378.497,0.46,167.471,548.6705,273.7,47.7435,39.6985,1.498
2,14.25,0.499,-16.1975,2.79,0.022,104.8645,9.248,69.1615,378.597,0.48,141.3425,469.6625,276.591,43.9675,34.584,1.503
2,14.75,0.511,-16.211,2.831,0.036,90.079,8.979,69.821,378.574,0.51,118.9805,400.7455,216.416,38.233,31.122,1.559
2,15.25,0.489,-16.4145,2.99,0.128,73.3475,7.868,70.1435,378.5985,0.515,102.645,374.8515,214.389,31.7065,28.9565,1.559
2,15.75,0.489,-16.5935,3.117,0.077,52.5115,4.302,70.1505,378.72,0.505,76.137,277.5695,172.23,25.081,22.338,1.569
2,16.25,0.488,-16.915,3.029,0.118,25.5595,4.231,69.4565,378.75,0.495,40.0915,158.707,110.52,17.007,16.01,1.574
2,16.75,0.4355,-17.283,3,0.007,7.911,2.681,71.0195,378.764,0.465,14.271,82.7325,61.127,9.7315,10.3605,1.581
2,17.25,0.412,-17.551,2.861,0.039,-5.6735,1.306,73.869,378.8315,0.43,-8.3405,32.402,16.381,3.6225,4.8705,1.571
2,17.75,0.309,-17.853,2.539,0.051,-12.099,1.115,75.1265,378.932,0.38,-27.061,5.688,1.887,0.6355,0.936,1.574
2,18.25,0.307,-18.369,2.589,-0.028,-12.8055,0.308,76.3735,378.957,0.345,-30.346,-9.038,-1.165,0.063,-0.008,1.579
2,18.75,0.279,-18.756,2.589,0.046,-11.771,-0.019,77.2555,378.9685,0.32,-33.616,-9.909,-2.387,-0.0405,-0.032,1.599
2,19.25,0.294,-19.0135,2.728,0.128,-14.9075,0.053,78.0855,378.9495,0.305,-32.152,-9.8745,-2.324,-0.056,-0.009,1.589
2,19.75,0.315,-19.3555,2.776,0.023,-14.043,-0.035,79.039,378.8715,0.285,-30.363,-9.719,-2.035,-0.0525,-0.004,1.581
2,20.25,0.3145,-19.7045,2.675,0.0085,-13.65,0.107,79.206,378.874,0.27,-27.5485,-8.913,-1.96,-0.06,-0.0155,1.555
2,20.75,0.29,-20.0115,2.6475,0.049,-14.089,-0.047,78.9605,378.7795,0.27,-30.634,-8.56,-2.293,-0.0495,-0.0085,1.549
2,21.25,0.291,-20.3235,2.718,0.043,-12.398,-0.083,79.1425,378.6455,0.26,-33.144,-8.032,-2.311,-0.0685,0.012,1.524
2,21.75,0.291,-20.612,2.621,0.029,-11.626,-0.029,78.6895,378.574,0.245,-25.1985,-7.9065,-1.615,-0.0595,0.0225,1.492
2,22.25,0.2775,-20.5395,2.615,0.043,-13.802,-0.149,79.123,378.521,0.24,-26.961,0,-1.778,-0.0365,0.019,1.408
2,22.75,0.317,-20.672,2.558,0.082,-9.499,-0.007,79.5785,378.4715,0.245,-24.2485,0,-1.896,-0.089,-0.0195,1.411
2,23.25,0.3125,-20.7815,2.576,0.109,-10.649,-0.178,79.655,378.5225,0.24,-24.0605,0,-1.674,-0.073,0.0145,1.298
2,23.75,0.2655,-21.287,2.555,0.1065,-10.79,-0.0525,79.56,378.5615,0.235,-24.864,0,-1.425,-0.0685,-0.012,1.2345
3,0.25,0.269,-15.9915,2.69,0.128,-16.7435,-0.0015,71.667,374.539,0.395,-38.929,0,-2.487,-0.042,0.0495,1.5275
3,0.75,0.253,-16.462,2.693,0.09,-13.5485,0.0065,72.476,374.511,0.375,-38.231,0,-2.436,-0.02,0.0455,1.467
3,1.25,0.25,-16.6865,2.674,0.037,-10.753,-0.03,73.0335,374.671,0.375,-36.269,0,-2.0205,-0.0285,0.1115,1.416
3,1.75,0.265,-16.9585,2.672,0.078,-10.0105,0.0415,72.924,374.621,0.36,-37.107,0,-2.228,-0.0235,0.1115,1.4325
3,2.25,0.272,-17.63,2.563,0.1005,-8.4205,-0.0365,74.862,374.699,0.335,-35.612,0,-2.198,-0.0145,0.1795,1.443
3,2.75,0.265,-18.13,2.597,0.072,-9.97,-0.022,75.2065,374.946,0.31,-33.784,0,-2.2065,-0.0255,0.1285,1.518
3,3.25,0.261,-18.3115,2.546,0.133,-11.3105,-0.0095,75.5135,374.601,0.285,-33.9475,-6.702,-2.1835,-0.03,0.158,1.539
3,3.75,0.256,-18.782,2.6395,0.12,-13.021,-0.128,75.761,374.695,0.28,-28.9205,-6.8925,-1.826,0.006,0.2095,1.5845
3,4.25,0.276,-19.09,2.6635,0.096,-10.763,0.002,76.3225,375.1315,0.27,-26.5705,-7.3185,-1.6565,-0.0195,0.157,1.546
3,4.75,0.281,-19.4025,2.692,0.0865,-11.096,0.0985,76.3655,375.1645,0.26,-24.494,-7.026,-1.598,-0.024,0.107,1.577
3,5.25,0.2645,-19.67,2.6965,0.089,-11.827,-0.033,77.356,375.165,0.26,-20.307,-5.7445,-1.8825,-0.018,0.148,1.496
3,5.75,0.273,-19.8405,2.762,0.0835,-11.725,-0.0035,77.535,375.1835,0.26,-25.2825,-5.654,-1.6085,-0.0205,0.1545,1.572
3,6.25,0.2765,-20.173,2.7295,0.095,-7.787,-0.0535,77.5465,375.188,0.255,-19.1145,-6.0975,-0.213,0.08,0.26,1.5935
3,6.75,0.277,-20.616,2.6745,0.1095,-8.9895,-0.071,77.672,375.2125,0.25,-13.5325,5.01,1.6565,0.5775,1.226,1.577
3,7.25,0.2955,-20.5125,2.7165,0.175,-10.566,0.165,77.5855,375.3185,0.25,3.3235,30.341,14.4695,3.2495,7.7105,1.393
3,7.75,0.365,-20.5645,2.807,0.2375,-3.3345,0.3195,76.7745,375.2735,0.275,22.3285,100.3635,49.5435,9.232,14.691,1.259
3,8.25,0.4255,-19.8885,2.944,0.3165,17.229,0.871,75.666,375.338,0.29,49.6935,206.2645,93.6195,16.858,25.072,1.2325
3,8.75,0.511,-18.6645,3.125,0.391,56.472,2.17,74.1955,375.3695,0.32,80.608,323.025,148.746,25.65,30.33,1.2795
3,9.25,0.49,-17.5505,3.021,0.35,92.765,4.116,71.1125,374.923,0.37,123.5035,469.1795,213.326,33.015,36.489,1.31
3,9.75,0.528,-16.491,2.957,0.226,131.308,5.549,66.6085,374.55,0.46,159.957,584.927,264.3835,41.065,38.6465,1.409
3,10.25,0.5455,-14.8105,3.284,0.2715,164.453,5.6325,61.6015,374.4405,0.57,202.7115,701.5515,328.67,45.423,42.3285,1.566
3,10.75,0.5865,-13.2525,3.5175,0.218,169.69,7.5385,59.2275,374.47,0.645,226.873,766.62,352.703,50.3675,44.259,1.6535
3,11.25,0.611,-12.39,3.4885,0.332,225.7385,9.2975,56.552,374.394,0.765,273.3485,890.075,414.214,59.768,50.4585,1.5675
3,11.75,0.643,-11.622,3.585,0.311,225.052,8.556,55.491,374.2065,0.82,285.2695,916.6465,434.639,63.294,52.3275,1.676
3,12.25,0.6555,-11.165,3.726,0.3055,244.6785,8.8685,53.103,374.1315,0.93,309.8835,954.5025,463.007,60.59,51.8085,1.5965
3,12.75,0.641,-10.508,3.665,0.183,248.091,10.378,52.4965,374.1655,1.035,313.8365,985.197,477.664,60.742,50.8505,1.515
3,13.25,0.711,-10.0305,3.852,0.3785,258.895,9.554,50.255,374.211,1.125,312.9125,972.33,470.5165,59.628,50.09,1.519
3,13.75,0.684,-9.7705,4.037,0.186,240.452,9.7085,49.3075,374.153,1.2,289.472,931.6495,430.138,55.1755,47.3765,1.591
3,14.25,0.673,-9.568,3.949,0.135,224.281,10.197,48.2045,374.0545,1.285,273.304,883.504,418.3,51.142,44.6975,1.6045
3,14.75,0.666,-9.457,3.776,0.1515,183.857,8.4605,47.4665,374.092,1.29,237.5595,762.4545,371.061,44.8255,41.364,1.652
3,15.25,0.6735,-9.183,3.795,0.1755,170.9245,9.1785,47.1825,374.026,1.32,205.043,699.135,316.8165,38.258,37.752,1.666
3,15.75,0.672,-8.9765,3.949,0.18,130.29,8.291,46.644,374.055,1.35,164.049,522.3525,305.6545,32.0085,30.7,1.6825
3,16.25,0.6755,-8.746,3.9785,0.1745,107.513,5.4175,47.1605,374.1095,1.355,129.684,320.297,225.6465,31.956,27.018,1.715
3,16.75,0.6295,-8.895,3.759,0.3405,71.7185,5.2155,48.509,374.1665,1.27,86.6535,235.271,182.2645,21.76,20.3675,1.711
3,17.25,0.592,-9.247,3.6985,0.1365,33.251,3.47,49.646,374.1865,1.22,45.709,229.4665,129.131,13.775,17.0365,1.7485
3,17.75,0.536,-9.368,3.5075,0.1815,10.0745,2.0425,51.045,374.2135,1.135,17.673,126.5595,69.439,7.3825,10.7385,1.755
3,18.25,0.455,-9.6955,2.979,0.211,-6.6835,1.572,53.2845,374.1985,1.06,-8.8295,41.319,24.268,3.087,6.7575,1.8055
3,18.75,0.36,-10.241,2.714,0.0845,-16.7365,0.0605,55.73,374.196,0.965,-32.9325,1.513,2.03,0.684,1.1975,1.756
3,19.25,0.327,-10.5445,2.7485,0.0965,-18.1475,-0.0065,58.642,374.2435,0.895,-43.245,-8.2605,-1.7395,0.122,0.0405,1.7575
3,19.75,0.3205,-11.2985,2.7845,0.046,-21.2905,-0.132,60.073,374.249,0.75,-42.5555,-9.206,-2.734,0.0245,-0.0075,1.7575
3,20.25,0.291,-12.3295,2.78,0.1285,-19.079,0.0925,60.1265,374.2525,0.725,-43.9625,-9.6185,-2.69,0.021,0.0075,1.7625
3,20.75,0.268,-12.756,2.729,0.095,-17.3,0.0285,63.029,374.344,0.68,-43.514,-10.191,-2.745,0.021,0.0615,1.6895
3,21.25,0.252,-13.164,2.765,0.076,-19.479,-0.0955,65.829,374.349,0.62,-42.183,-8.836,-2.8885,0.0105,5e-04,1.7655
3,21.75,0.277,-13.6895,2.802,0.09,-16.853,-0.062,67.493,374.34,0.565,-41.773,-9.3935,-2.597,-0.007,0.038,1.755
3,22.25,0.271,-14.117,2.713,0.0765,-20.159,-0.143,67.6425,374.376,0.535,-43.473,0,-2.6615,-0.0205,0.0445,1.698
3,22.75,0.278,-14.245,2.784,0.048,-17.555,0.024,69.3495,374.446,0.505,-42.003,0,-2.702,-0.0045,0.0715,1.653
3,23.25,0.298,-14.6785,2.718,0.0965,-17.955,-0.088,70.6975,374.443,0.465,-41.3925,0,-2.637,0.0015,0.0975,1.637
3,23.75,0.262,-15.089,2.691,0.032,-19.46,-0.05,70.9335,374.436,0.43,-42.3025,0,-2.718,-0.021,0.0625,1.677
4,0.25,0.292,-5.669,2.77,0.334,-15.534,0.339,64.3405,374.4775,1.14,-38.458,0,-2.532,0.0695,0.194,2.239
4,0.75,0.2995,-6.018,2.7435,0.3585,-13.327,0.182,65.4465,374.468,1.08,-38.6265,0,-2.393,0.061,0.2115,2.268
4,1.25,0.3105,-6.3875,2.579,0.3235,-13.5715,0.2795,67.5235,374.551,0.95,-38.233,0,-2.5245,0.076,0.254,2.2175
4,1.75,0.265,-6.656,2.5,0.245,-11.305,-0.084,68.405,374.5805,0.915,-33.9755,0,-2.2585,0.054,0.208,2.2755
4,2.25,0.2565,-6.7375,2.437,0.269,-13.8915,0.226,69.43,374.7655,0.845,-32.8625,0,-2.274,0.058,0.206,2.3965
4,2.75,0.238,-7.0085,2.4305,0.265,-13.145,-0.147,69.749,374.748,0.82,-34.8125,0,-2.3285,0.076,0.1935,2.43
4,3.25,0.261,-7.185,2.538,0.204,-13.743,-0.092,71.776,374.816,0.755,-32.58,-11.236,-2.094,0.064,0.2455,2.49
4,3.75,0.255,-7.376,2.586,0.318,-12.907,0.389,73.0555,374.8885,0.725,-31.2395,-9.728,-2.193,0.068,0.2195,2.532
4,4.25,0.263,-7.513,2.525,0.327,-12.603,-0.057,74.913,375.0745,0.68,-29.0505,-9.681,-1.9975,0.0545,0.155,2.618
4,4.75,0.25,-7.7235,2.531,0.301,-11.626,0.107,76.73,375.001,0.635,-27.699,-9.785,-1.616,0.1055,0.2215,2.6
4,5.25,0.261,-7.8405,2.545,0.292,-11.566,-0.002,77.731,375.1385,0.59,-25.8495,-6.116,0.117,0.2265,0.9965,2.456
4,5.75,0.275,-8.1355,2.59,0.2315,-10.094,0.032,79.0495,375.209,0.575,-18.017,9.46,6.785,1.018,3.5255,2.6075
4,6.25,0.325,-8.1335,2.591,0.362,-5.523,0.306,78.592,375.2395,0.59,5.4155,56.5935,31.8835,4.324,8.112,2.485
4,6.75,0.382,-8.3365,2.643,0.457,5.782,2.166,78.769,375.192,0.625,21.955,123.856,57.2375,9.6615,12.168,2.5325
4,7.25,0.426,-8.455,2.766,0.488,21.932,4.016,75.9155,375.1885,0.745,54.083,241.183,109.9765,15.675,17.466,2.427
4,7.75,0.473,-7.4775,2.87,0.319,52.531,4.503,71.759,375.0825,0.865,92.3735,362.6715,171.0005,23.7005,25.1035,2.514
4,8.25,0.521,-6.6755,3.088,0.311,98.099,7.588,69.0625,374.789,1.15,152.9245,542.1505,247.2595,31.7605,33.287,2.6205
4,8.75,0.556,-5.8555,3.166,0.201,138.037,8.846,66.624,374.5225,1.355,201.079,672.3115,309.8475,37.852,37.0965,2.512
4,9.25,0.598,-5.089,3.437,0.266,180.075,9.48,63.104,374.441,1.53,249.38,832.489,387.0045,43.9745,41.292,2.559
4,9.75,0.612,-4.0605,3.528,0.177,220.043,12.682,58.1245,374.3325,1.65,302.512,956.459,428.886,49.8235,45.02,2.61
4,10.25,0.656,-3.9475,3.5255,0.1775,229.516,15.2505,56.8235,374.296,1.86,340.245,1056.9125,480.8245,54.8405,46.1865,2.602
4,10.75,0.639,-3.3675,3.5755,0.182,267.3405,17.9405,54.6145,374.2175,1.905,381.9585,1195.392,536.261,61.11,51.5645,2.5985
4,11.25,0.698,-2.806,3.658,0.201,284.05,20.377,51.173,374.1715,2.08,416.6475,1263.9815,578.868,68.15,53.9205,2.62
4,11.75,0.654,-2.597,3.535,0.1435,271.746,20.7395,48.701,374.059,2.38,447.401,1338.7395,610.1135,73.76,56.0805,2.6495
4,12.25,0.698,-2.1285,3.661,0.026,272.477,21.3955,47.1215,374.002,2.595,441.005,1327.489,616.4915,71.6535,57.1485,2.6775
4,12.75,0.682,-1.549,3.6445,0.061,287.59,24.329,45.033,373.971,2.725,457.2855,1383.446,631.63,69.7005,55.432,2.716
4,13.25,0.712,-1.0925,3.764,0.0645,300.8025,24.473,44.797,373.855,3.02,464.668,1384.3715,651.5105,69.796,54.7645,2.6935
4,13.75,0.6935,-0.7745,3.7515,0.139,297.472,23.5815,43.2365,373.823,3.21,445.611,1332.9865,620.563,67.539,52.7385,2.6875
4,14.25,0.6805,-0.486,4.015,0.125,278.822,18.8645,41.4015,373.794,3.475,427.449,1280.967,604.452,62.482,49.615,2.6375
4,14.75,0.704,-0.2805,3.9625,0.067,265.3715,20.481,41.1995,373.8575,3.575,375.775,1177.351,555.7095,54.663,46.534,2.6325
4,15.25,0.686,-0.3575,4.0925,0.039,212.1915,17.5175,39.9585,373.922,3.43,320.424,1016.988,498.212,50.294,42.319,2.59
4,15.75,0.67,-0.135,4.0545,0.12,202.6485,17.6245,39.292,373.894,3.35,299.794,616.253,466.886,44.588,37.805,2.565
4,16.25,0.696,0.205,3.93,0.03,169.067,16.214,39.5945,373.694,3.375,255.4205,731.606,381.256,38.0075,32.5735,2.58
4,16.75,0.646,-0.027,3.701,0.151,114.631,12.156,39.764,373.654,3.34,186.956,648.633,330.57,31.0695,27.826,2.629
4,17.25,0.657,0.0745,3.68,0.234,86.52,10.938,41.1385,373.674,3.36,135.249,502.7295,260.463,24.961,23.353,2.624
4,17.75,0.6145,0.136,3.6475,0.223,57.4735,8.9805,41.3,373.911,3.17,87.0085,356.926,178.687,18.071,18.911,2.6185
4,18.25,0.5695,-0.067,3.432,0.232,30.9915,7.125,41.713,373.9255,3.04,42.268,227.764,102.443,12.12,13.151,2.633
4,18.75,0.5395,-0.488,3.4655,0.211,4.4465,5.142,44.062,373.99,2.97,4.224,118.384,55.075,6.616,9.255,2.646
4,19.25,0.499,-0.978,3.084,0.117,-10.88,2.621,47.537,374.071,2.76,-24.18,36.61,23.743,2.739,4.904,2.588
4,19.75,0.4115,-1.419,2.869,0.1135,-16.593,1.7075,49.319,374.143,2.3,-43.712,2.716,4.168,0.607,0.761,2.543
4,20.25,0.3775,-1.888,3.0215,0.2205,-20.0215,0.616,52.781,374.089,2.12,-54.481,-10.773,-1.834,0.168,0.153,2.563
4,20.75,0.3845,-2.504,2.7765,0.2225,-17.2935,0.6205,53.487,374.083,1.91,-51.645,-12.913,-3.52,0.105,0.085,2.47
