DOY2,HR2,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,FC,SC,LE,SLE,USTAR,H,SH,V_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,WS_1_5_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,TA_1_5_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_1_3_1,T_CANOPY_2_3_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_IN_1_1_3,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_IN_1_5_1,PPFD_OUT,PPFD_BC_IN_1_1_1,PPFD_BC_IN_3_1_1,PPFD_BC_IN_5_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_4_1,TS_3_5_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_5_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_3_1_1,G_5_1_1,NETRAD,H2O_1_1_1,H2O_1_1_2,H2O_1_1_3,H2O_1_2_2,H2O_1_2_3,H2O_1_3_2,H2O_1_3_3,H2O_1_4_2,H2O_1_4_3,H2O_1_5_2,H2O_1_5_3,CO2_1_1_1,CO2_1_1_2,CO2_1_1_3,CO2_1_2_2,CO2_1_2_3,CO2_1_3_2,CO2_1_3_3,CO2_1_4_2,CO2_1_4_3,CO2_1_5_2,CO2_1_5_3,CH4_1_1_1
1,0.25,2.26113084854599,24.2757105001927,0.200489451389161,0.840935249205315,-1.82291699992619,-4.66994818019673,-15.191338503612,0.153080491999085,-31.8563432927887,-3.31217427393016,0.372974392220703,1.4825,0.4375,0.1625,0.18,23.1813,22.84275,22.733125,21.777175,21.2318,21.03165,100.06767,68.47,6.5187,21.625,21.605,22.1,20.905,0.275,-4.43,1,-1.57,-0.14,359.25,431.35,410.8,424.775,-0.095,-0.215,-0.1075,0.0275,-0.2725,-0.555,0.01,0.0825,-0.32,23.21075,23.46225,23.99075,24.37625,24.6625,25.446,25.99825,26.39175,22.91075,23.34275,24.077,24.299,24.631,25.8645,26.26,26.7765,22.4435,24.21525,23.8025,26.6575,22.956,23.45325,23.78575,24.15475,24.9535,25.46975,25.8685,26.3335,26.91375,22.73325,23.40875,24.00375,24.5105,25.09975,25.8185,26.25,26.475,26.988,-3.62575,-5.16175,-6.352,-78.965,20.0393944151014,17.9897056005402,20.0036837179902,17.8840682725918,19.501641514983,18.3056377746193,19.2385388858918,18.4135910498522,20.360241124244,18.4106283814825,20.5743755012701,412.992693178684,414.172677017874,414.330568145597,415.23196424575,414.845759390916,417.401917447368,415.743902456972,418.482045531938,417.920523561563,425.758097290082,426.763049235282,1907.37451419824
1,0.75,2.21926426150765,24.2775868026453,0.201473501440584,0.565881207873545,-0.133030247654182,-8.23923756631114,-8.6286166702441,0.148606889233143,-33.4727379837296,-3.50905190256504,0.343380651826444,1.5425,0.4575,0.17,0.19,23.1485,22.79225,22.7108,21.7857,21.253475,20.9027,100.0515,68.355,6.8578,21.685,21.5275,22.0625,20.795,0.275,-4.44,1,-1.56,-0.11,357.9,431.4,409.725,424.35,-0.09,-0.26,-0.115,0.02,-0.27,-0.57,0.0175,0.0825,-0.32,23.09375,23.372,23.95175,24.359,24.65825,25.44525,25.99725,26.39175,22.7385,23.26875,24.039,24.272,24.628,25.86275,26.26,26.77575,22.35875,24.197,23.80225,26.65825,22.8595,23.356,23.73975,24.13525,24.95,25.46975,25.86825,26.3335,26.913,22.53425,23.2665,23.967,24.4745,25.09425,25.8175,26.25,26.47475,26.98725,-3.9915,-5.779,-6.87825,-80.19,19.8816362793894,17.9733719829715,19.4507619469365,17.8411558553699,19.4313724493732,18.3098886087,19.368656298351,18.3579659036622,19.6688699956726,18.0933349845339,20.6987343207674,411.842364924948,413.014069494317,413.342269535897,413.069778601473,414.547259224548,416.390137706595,415.521505318764,418.187259805306,420.21135351004,424.640418210083,430.836187529908,1924.03533980766
1,1.25,2.20726669633742,24.1666894804855,0.193161988713368,1.02072975737418,-1.13939125383037,-9.04039826805955,-9.33324485294505,0.156202578114972,-32.3892286044683,-3.41854854143346,0.404060288138935,1.515,0.435,0.16,0.1975,23.07395,22.77775,22.471,21.59805,21.012975,20.48155,100.03453,68.37,6.8065,21.435,21.3525,21.985,20.6775,0.2,-4.525,1,-1.51,-0.19,359.2,430.75,410.275,423.375,-0.09,-0.26,-0.1075,0.02,-0.2675,-0.58,0.01,0.0825,-0.32,22.993,23.29425,23.916,24.3425,24.654,25.44525,25.99725,26.39075,22.62275,23.1535,23.9955,24.24325,24.62,25.86175,26.25925,26.7755,22.202,24.1855,23.80175,26.65725,22.748,23.287,23.662,24.10875,24.94525,25.46975,25.8675,26.3325,26.913,22.40225,23.144,23.9045,24.44725,25.0895,25.8175,26.25,26.474,26.98725,-4.578,-6.214,-7.441,-78.87,19.9645687469702,17.8871715097178,19.6792184244408,17.6668533309254,19.6146936106525,18.3589682016809,19.9084982038358,18.3340125228083,19.7378693312445,18.0370015748889,20.3409835596899,412.743783977153,415.185610320584,413.021465620252,415.62722888125,413.218470206899,417.725109810505,416.170804415048,416.924330620002,419.611613018894,428.037814076975,429.503320450894,1925.58072202751
1,1.75,2.32714222883135,23.9891386277238,0.19368101306068,1.05749849914166,-2.00348020546071,-7.37005378447035,-9.46771313767769,0.15206527496192,-32.1921903513466,-2.26262470769842,0.357766231977464,1.56,0.5,0.17,0.19,23.0033,22.7685,22.5594,21.585,21.0166,20.517675,100.010445,68.5975,6.911375,21.4225,21.25,21.9,20.62,0.2,-4.515,1,-1.505,-0.155,357.75,430.55,409.875,422.075,-0.09,-0.2525,-0.1075,0.02,-0.2675,-0.575,0.01,0.075,-0.32,22.916,23.23525,23.87475,24.32975,24.652,25.445,25.9965,26.39075,22.50175,23.033,23.9215,24.22075,24.614,25.8585,26.259,26.7755,22.008,24.17875,23.801,26.65475,22.64025,23.1855,23.61175,24.09525,24.94075,25.469,25.8675,26.33325,26.91275,22.224,23.032,23.847,24.41925,25.08475,25.8165,26.249,26.47375,26.9865,-4.71525,-6.727,-7.846,-79.235,19.6255910487087,17.7349042158323,19.6607560069538,17.5628449616491,19.2023648197273,17.8822412378275,19.639201797019,17.6264285239102,20.3406876697033,17.763277032239,20.3491442729657,413.700544633347,414.145810699139,413.154508658667,414.641963362914,413.65464886203,417.792375947118,416.514926165729,418.607265840149,419.084642608013,425.573174834817,428.10015982245,1899.00124901171
1,2.25,2.21103431463433,24.1111960181861,0.196758126713341,0.692065890782253,-0.244584171132624,-2.60659242710904,-5.55393935321237,0.143219248030089,-32.4650660285376,-3.29006096044968,0.33616001781366,1.495,0.48,0.17,0.1875,22.93155,22.6405,22.4766,21.48615,20.977,20.477725,99.987985,68.535,7.0114,21.475,21.315,21.95,20.54,0.25,-4.475,1,-1.49,-0.205,358,430.3,409.05,421.3,-0.09,-0.1925,-0.1075,0.02,-0.37,-0.56,0.01,0.0825,-0.3225,22.8675,23.1725,23.8335,24.31325,24.64875,25.44425,25.99625,26.39075,22.392,22.9755,23.8675,24.1975,24.6155,25.8575,26.2565,26.7735,21.88475,24.16775,23.80025,26.654,22.5375,23.1105,23.61675,24.08275,24.93675,25.4755,25.86675,26.3325,26.912,22.08475,22.89775,23.78825,24.38175,25.077,25.8165,26.249,26.473,26.987,-4.7885,-7.112,-8.134,-78.5,19.5505149316419,17.0695981323246,18.9017388522472,17.2513651975751,19.0547252299199,17.2182469934318,19.2964571009338,17.6153276096244,19.8133849483424,17.9165387535946,19.6294200142337,413.216373635113,413.457716244102,412.380247231519,414.318346728546,413.997904555593,416.920158233718,415.757795110522,417.157199739979,416.044249817582,425.421332630586,430.099420828918,1911.17226040386
1,2.75,2.2736439059862,23.998149489009,0.194498927084059,0.484903742842605,-0.600346152341163,-6.01553615214134,-6.85032633351104,0.135754434290442,-25.5835152512387,-3.79407688410305,0.326715302778393,1.45,0.4375,0.17,0.18,22.88675,22.58325,22.3779,21.458225,20.8188,20.36995,99.9663175,68.29,6.853775,21.325,21.1925,21.785,20.4375,0.2,-4.41,1,-1.525,-0.27,358.05,429.7,408.575,420.35,-0.1,-0.23,-0.1075,0.02,-0.38,-0.58,0.01,0.0825,-0.32,22.80725,23.1155,23.79975,24.298,24.647,25.44425,25.9955,26.39,22.308,22.8945,23.8265,24.176,24.6095,25.856,26.256,26.7735,21.81175,24.15675,23.79975,26.65475,22.4395,23.0505,23.59425,24.07425,24.9335,25.475,25.86675,26.33325,26.91175,21.989,22.758,23.72725,24.34275,25.0685,25.81625,26.249,26.472,26.98625,-4.961,-7.299,-8.086,-78.095,19.6594840582163,17.4123584055695,19.2656318436036,16.9997856860509,17.9503642061236,17.5689258453267,18.4382592180888,17.6515099167801,18.8641852193311,17.8136144206804,19.8147705352518,413.331460797495,413.709672152378,411.986630524659,414.257014526312,413.941731425918,416.75776162884,414.34546823416,417.037139321154,417.054647747497,425.336832754647,429.816031277672,1919.18950650086
1,3.25,2.00400621370838,23.9904823855234,0.197470637459862,0.662580877252264,-1.02940305471916,-6.78045989738431,-12.3159826057905,0.140428689150485,-26.1652993431213,-3.88210991104321,0.34364743299632,1.41,0.4275,0.17,0.19,22.828925,22.5115,22.3051,21.32665,20.82415,20.081875,99.9432725,67.2625,6.676475,21.135,21.025,21.57,20.355,0.1,-4.415,1,-1.545,-0.245,357.6,428.65,408.075,419.525,-0.09,-0.26,-0.1075,0.02,-0.365,-0.55,0.01,0.0825,-0.32,22.771,23.053,23.7585,24.28475,24.6445,25.44425,25.99475,26.38975,22.2215,22.825,23.7725,24.1545,24.6025,25.855,26.2555,26.7735,21.704,24.143,23.79875,26.6545,22.3895,22.98875,23.56275,24.067,24.92875,25.469,25.8665,26.3325,26.91075,21.9305,22.71,23.67175,24.302,25.06,25.81625,26.248,26.472,26.98625,-5.0245,-7.3565,-8.335,-77.745,19.7248470446534,17.2399834165765,19.2109322172981,16.9924539815076,19.115870840891,17.3984823263094,19.4017507073141,17.5148419355806,18.5672755526515,17.5194528147294,20.1309510893106,411.79138369714,414.098749738912,412.746781634197,414.851889159297,413.81826529444,416.49879744313,415.661072527619,417.564961979464,414.480751121327,425.048538865955,429.19892004529,1914.89899438167
1,3.75,2.41806470470678,24.019982602558,0.200136002928033,0.344393099205587,-0.409909320548435,-6.7885859416377,-8.66353354173552,0.11483456459511,-33.9276938913024,-1.54441936562343,0.344044986491566,1.525,0.4625,0.18,0.2,22.849875,22.53275,22.3167,21.1811,20.49565,20.178625,99.92007,67.1225,6.568975,21.06,20.9775,21.495,20.2625,0.125,-4.33,1,-1.53,-0.1625,357.8,427.825,406.65,418.475,-0.09,-0.2625,-0.1075,0.02,-0.35,-0.53,0.01,0.0825,-0.32,22.67125,23.01175,23.7425,24.271,24.64125,25.44325,25.9945,26.38975,22.173,22.743,23.7265,24.132,24.595,25.8545,26.255,26.7725,21.64675,24.126,23.79825,26.65425,22.26975,22.9225,23.53175,24.05575,24.92475,25.46875,25.86575,26.33175,26.9105,21.89075,22.6285,23.62525,24.26075,25.05275,25.81525,26.248,26.471,26.98625,-5.064,-7.3765,-7.8925,-77.67,19.4198493950289,17.2723489184522,18.9647182864038,16.8850639497557,18.7715727655747,17.521095993975,19.4729732019329,17.5287598132532,19.5056449357538,17.633429462319,20.0050136760767,412.563511089217,413.710212908407,412.155021534132,414.311873163335,413.122378813537,415.998695145233,414.005145991678,417.542829761129,417.109911293877,424.644759025874,429.97758704638,1915.98331848965
1,4.25,2.18243845139607,23.9508284344285,0.196829569618179,0.385949353239654,-0.474770402437663,-5.9810479172048,-5.96274410902986,0.10733056188456,-33.7990276738669,-4.63526341852835,0.337171111362519,1.5325,0.4675,0.17,0.18,22.8737,22.49225,22.32455,21.1647,20.5975,20.278325,99.92385,67.8,6.70945,21.19,21.08,21.485,20.1575,0.2,-4.355,1,-1.55,-0.2075,356.775,428.3,406.325,417.475,-0.09,-0.215,-0.115,0.02,-0.37,-0.58,0.01,0.08,-0.32,22.555,22.933,23.72875,24.25775,24.635,25.44325,25.9945,26.389,22.058,22.636,23.694,24.112,24.5885,25.853,26.254,26.7725,21.536,24.10125,23.79725,26.6545,22.23575,22.867,23.5055,24.041,24.92075,25.46875,25.86575,26.3315,26.9105,21.7675,22.55675,23.5615,24.2165,25.044,25.8145,26.247,26.471,26.98625,-5.202,-7.488,-8.113,-77.8125,19.3194120895555,16.9875984656131,18.8674201405518,16.6162706456018,20.1661561090055,16.9635484310686,20.4797636192788,16.9842426022343,19.359171638782,17.51584496505,19.4531499455489,412.264053655698,414.556799031398,412.449980297759,414.190060866729,413.641657580275,415.453854153575,415.553966588484,416.513900378102,416.036847625765,423.608697308277,423.68920278829,1907.08056267127
1,4.75,1.99820195453644,24.0017093311378,0.185817647034591,-0.0930502143406985,-1.31551621508776,-9.77934145738507,-8.3101159951087,0.102725761264074,-34.0351788722436,-2.58513022513898,0.326303646538415,1.505,0.465,0.17,0.18,22.8484,22.4865,22.2333,21.182175,20.4971,20.162375,99.92624,67.0925,6.8601,21.16,20.9625,21.445,20.0325,0.3,-4.27,1,-1.57,-0.15,355.85,428.3,405.375,416.375,-0.09,-0.26,-0.1075,0.02,-0.375,-0.53,0.01,0.08,-0.3125,22.469,22.8695,23.706,24.249,24.6305,25.44325,25.99375,26.389,21.925,22.5485,23.6435,24.093,24.5815,25.852,26.254,26.7725,21.426,24.06625,23.7955,26.65525,22.176,22.8,23.46775,24.023,24.91775,25.468,25.865,26.3315,26.90975,21.72325,22.5,23.48925,24.18525,25.034,25.81425,26.247,26.47025,26.986,-5.221,-7.573,-7.983,-77.67,19.4013932230361,16.9666927587555,19.6789366469843,16.5773842846918,18.7255861247284,16.9736601014236,19.3771515182383,17.3288954434685,20.1144780464852,17.4654499064448,19.9701541748801,412.804412916762,413.222008928633,412.294157283777,413.463670529905,413.177271961583,415.871487932375,415.8547048039,417.192431537952,416.780963900105,424.101056736553,432.436138450742,1918.43512866723
