DOY2,HR2,TA_1_3_1,RH,TA_1_6_1,TA_1_5_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_3_2,G_1_1_1,G_1_1_2,G_1_1_3,G_1_1_4,G_1_1_5,G_1_1_6,T_BOLE_1_1_1,T_BOLE_1_1_2,T_BOLE_1_1_3,CO2_1_1_1,H2O,CO2_1_2_1,USTAR,LE,H,FC,SC,G_1,SLE,SH,NEE,TA_1_3_2,TA_1_4_1,TA_1_3_3,TA_1_2_1,TA_1_1_1,WS_1_1_1,NETRAD_1_1_1,NETRAD_1_1_2,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT_1_1_1,SW_IN_1_1_3,SW_OUT_1_1_2,PPFD_IN_1_1_1,PPFD_IN_1_1_2,PPFD_DIF,PPFD_OUT,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,PA,T_SONIC,WS_1_1_2,LW_IN,LW_OUT,RH_1_2_1,CO2_1_3_1,SG,WS_1_2_1,U_SIGMA,V_SIGMA,W_SIGMA,VPD,T_SONIC_SIGMA,NETRAD_1_2_1,PPFD_IN_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,G_1_2_1,G_1_2_2,TA_1_6_2
1,10.75,1.53125,81.2575,0.30325,0.2587,0.929835,1.0735,1.55,1.1352,-2.11085,-5.2953,-7.21145,-4.76125,-5.012525,-5.1691,0.0519,-0.109075,-0.097895,381.05,5.78466,382.975,0.10212,1.78108,-7.372565,-3.01787,-0.356091,-3.77175,0.181194,0.726075,-2.457,0.76305,1.287,3.1595,0.102525,2.626,0.603375,29.75,31,35.6425,40.43,6.10875,38.8375,5.74825,86.1175,80.2225,77.11,3.8365,2.130225,2.447875,3.02775,4.2578,5.285525,99.2425,3.2181,0.6191,277.6945,319.317,89.757275,399.31125,-4.3765225,0.54399825,0.343867,0.335265,0.190871,0,0.140708,36.61995,96.5299,48.271,5.59275,-5.4268175,-3.1136875,-1.84769
1,11.25,1.6426,79,0.6828,0.80265,0.9581925,1.1044,1.557,1.15215,-1.8659,-5.226,-7.13835,-4.69855,-4.9295,-4.8085,0.3397,-0.082685,-0.03091,380.5,5.9268775,377.8,0.124464,3.4655025,-4.13243,-3.983,-0.359124,-3.66225,0.08647155,0.31048975,-2.9265,0.8927,1.7675,3.352,0.088055,2.455,0.660775,31.6525,32.8475,40.775,46.0075,6.8905,44.9725,6.2035,98.945,90.1175,86.895,4.437475,2.1225,2.456875,3.0316,4.264775,5.290025,99.251,3.2453925,0.6927,275.347,320.477,88.9311,398.9615,-4.27976,0.5278395,0.3920205,0.3864625,0.216338,5.195e-05,0.1384765,43.6005,107.038,54.84225,6.2766275,-5.39901,-3.04175,-1.56004
1,11.75,1.700925,78.4975,1.2685,1.1755,0.9597575,1.11705,1.53025,1.160325,-1.5471,-5.08245,-7.0317,-4.48435,-4.8035,-4.671775,0.705225,-0.01161,0.032605,380.7,5.9965375,375.775,0.1327815,4.269885,-2.56164,-4.2867,-0.29882,-3.6655,-0.23574775,0.37515925,-3.124,1.167,1.79875,3.252,0.61505,2.531,0.659025,35.065,38.13,44.5775,47.7675,7.47625,45.33,6.97,107.7,96.3375,94.6425,4.9942,2.125825,2.459,3.0322,4.263,5.29275,99.235,3.179,0.653375,276.497,321.241,87.8565025325,398.57,-4.19164,0.58812225,0.3926205,0.392952,0.2280075,0.00508628,0.1455475,45.14245,114.6915,56.23425,6.244165,-5.1446225,-2.9475075,-1.2954225
1,12.25,1.9427,77.5425,1.5315,1.2655,1.003725,1.138025,1.5095,1.174925,-1.4619,-5.0204,-6.92145,-4.4122,-4.739,-4.6095,0.91695,-0.0078575,0.0435775,380.8,5.96663,377.075,0.13328275,3.536905,-2.274685,-4.665225,-0.2131,-3.75775,-0.4968105,-0.10271925,-3.6095,1.3205,2.096,3.1955,0.5416,2.50225,0.68415,32.545,38.0225,45.1775,53.11,7.22925,52.525,6.76875,114.125,107.825,102.75,4.97963,2.11225,2.445925,3.02075,4.2596,5.2956,99.205,3.24675,0.717725,276.37075,322.74225,86.8769989,398.555,-4.429105,0.61354875,0.40702525,0.380731,0.236006,0.006748925,0.1463645,49.34055,122.2815,64.662,7.04199,-5.2358825,-2.9223125,-1.0276135
1,12.75,1.942575,77.055,1.8695,1.4505,1.010775,1.15155,1.52875,1.1757,-1.420625,-4.969,-6.804,-4.3544,-4.6577,-4.509175,0.95995,-0.0008925,0.04503,380.525,5.9715,373.675,0.138025,3.8485025,-1.295415,-4.86483,-0.194185,-3.894,-0.55341025,-0.3088275,-3.6795,1.2905,1.98375,3.198,0.8035,2.55075,0.684375,39.2475,38.9725,52.14,54.1825,7.5655,51.9575,7.2725,118.85,106.65,101.9,5.024375,2.12185,2.4267,3.020075,4.253775,5.29115,99.1871,3.306,0.7298,279.008,323.2315,85.3553,397.93,-4.272765,0.6301765,0.4043065,0.3997265,0.25232475,0.005715815,0.148314,49.4435,116.8455,59.6117,6.4972,-5.1919875,-2.99332,-0.50301675
1,13.25,2.078425,77.4275,1.8155,1.751,1.025275,1.154475,1.54925,1.176675,-1.407,-4.944,-6.712,-4.2479,-4.606,-4.453875,0.932675,0.0136575,0.05054,379.9,5.98151,373.8,0.14641025,4.071,-2.099215,-4.98782,-0.17373525,-3.79575,-0.5147155,-0.888392,-3.7365,1.2995,2.079,3.389,0.8967,2.6445,0.711525,37.0725,38.235,47.65,53.0475,7.5345,52.9725,7.01375,110.3,106,100.6,4.65485,2.129125,2.407125,3.01075,4.24065,5.27775,99.1575,3.446215,0.8162,274.656,323.6335,84.246224755,397.952,-4.18039,0.6204005,0.400702,0.41516975,0.24969925,0.0093942525,0.142486,43.354425,112.094,56.0023,5.76925,-5.054485,-3.0409825,-0.49394075
1,13.75,2.1037,77.425,1.887,1.5125,1.0339,1.15575,1.54025,1.177725,-1.35325,-4.94125,-6.64275,-4.119075,-4.545725,-4.41845,0.956125,-0.00371,0.05455,380.3,6.022805,372.375,0.1456735,3.648,-5.636,-4.2569275,-0.2228125,-3.881,-0.4873,-1.29525,-3.0785,1.46,2.16675,3.3045,0.82925,2.67925,0.7532,31.3625,32.4175,39.9125,47.315,6.643,49.185,6.595,98.97,93.0025,88.7125,3.956325,2.133775,2.40135,2.9981,4.2295,5.2728,99.13225,3.528425,0.831,276.114,323.825,83.61599731,397.657,-4.2610375,0.59800375,0.392941,0.39333925,0.242189,0.006866305,0.14440825,36.43405,87.797175,46.41385,4.8361575,-4.9621425,-3.1373875,-0.4196205
1,14.25,2.232,77.48,1.7125,1.5455,1.02585,1.151875,1.56775,1.175125,-1.272,-4.833075,-6.5693,-4.0752,-4.48325,-4.429325,0.874525,-0.011205,0.0496875,380.375,6.04882,371.425,0.1347375,2.70125,-5.55025,-3.771,-0.15513875,-3.99175,-0.3946,-2.37875,-2.906,1.56,2.28375,3.522,0.89435,2.771,0.6924,28.61,26.025,34.9075,39.5475,5.688,39.9275,5.264,86.295,79.12,75.385,3.521955,2.136425,2.40075,2.98325,4.21585,5.24025,99.1285,3.6274175,0.7715,275.8785,323.64925,83.616952595,397.772,-4.2723875,0.5811955,0.3818245,0.37271775,0.223043,0.009408815,0.12518125,28.26425,74.144325,36.86545,3.939505,-5.0544,-2.945565,-0.47566
1,14.75,2.12825,77.6525,1.4095,1.268,1.0228,1.160925,1.591,1.1788,-1.2575,-4.77905,-6.4642,-4.0087,-4.4533,-4.3801,0.8194,-0.010855,0.0536775,380.05,6.039625,369.575,0.127248,2.051,-6.632,-2.88006,-0.1442365,-4.0005,-0.5542855,-3.0193275,-2.0175,1.4735,2.017,3.5175,0.7254,2.5605,0.609575,14.7775,15.235,26.475,31.37,4.797,31.5675,4.30475,66.655,62.0625,62.39,2.84076,2.147775,2.39905,2.9702,4.209375,5.228625,99.1415,3.687265,0.685725,279,322.83375,83.364253995,397.81675,-4.3559525,0.54057575,0.34240225,0.345909,0.20407275,0.006186525,0.1206195,19.6535,63.4866,31.297675,3.171975,-4.98556,-2.7793125,-0.784441
1,15.25,1.9985,79.0675,0.99565,1.1295,1.024,1.15625,1.607,1.17765,-1.26505,-4.71005,-6.415675,-4.081175,-4.436675,-4.38595,0.8987,-0.0078375,0.0548925,379.75,6.059,374.45,0.1071,0.6641605,-9.0836275,-2.08243,-0.15714325,-3.9815,-0.69356775,-4.19251,-1.645,1.284,1.81175,3.4305,0.37955,2.634,0.54445,8.181,6.35175,19.875,23.95,3.9065,22.8925,3.43275,49.575,46.0125,45.47,2.083,2.150725,2.401625,2.97465,4.2007,5.225,99.16,3.829925,0.616325,276.984,322.2935,84.9055023175,397.672,-4.3236425,0.4945435,0.318229,0.3144885,0.1695565,0.0056099075,0.0982183,8.9388,45.28875,23.1561,2.5963,-5.0544375,-2.6842875,-0.6932965
1,15.75,1.766,82.4325,0.7635,0.5539,1.024475,1.14175,1.63775,1.166175,-1.34225,-4.679,-6.384,-4.06585,-4.41205,-4.3564,0.707775,-0.0146875,0.05783,380.825,6.042,376.9,0.07443,-0.0466846,-12.1659,-0.958921,-0.1287525,-4.1515,-0.9573,-6.24475,-0.4107,1.1115,1.4945,3.336,0.02508,2.53225,0.504125,-0.3823,-9.34375,12.9525,15.405,2.26925,14.2275,2.03775,29.6775,28.3,28.0275,1.42642,2.158175,2.408725,2.972,4.188275,5.20575,99.18675,3.84807,0.62115,274.07,320.637,86.8009,397.5655,-4.40545,0.5026355,0.2796035,0.30137,0.126022,0.0045120775,0.09078515,-2.7478275,30.2445,15.074,1.62235,-4.98525,-2.7318625,-0.85875825
1,16.25,1.242225,85.0625,0.36445,0.05111,1.017125,1.143075,1.65075,1.166975,-1.36315,-4.7235,-6.409,-4.11205,-4.4325,-4.339,0.404975,-0.024805,0.0459725,381.075,6.029175,381.875,0.069687525,-0.2334395,-15.216225,-0.249256,-0.022865525,-4.89275,-1.3815,-7.325875,0.16845,0.417575,0.734125,2.8805,-0.29945,2.21275,0.6029,-23.36,-39.37,6.1625,7.519,1.002125,6.16525,1.10625,12.4575,12.14,22.405,0.57828,2.1655,2.3999,2.96785,4.1822,5.17825,99.184275,3.77487,0.66615,270.23225,318.37925,89.588376525,397.9735,-4.6129775,0.505623,0.2476285,0.2870955,0.116526,0.0026460975,0.10112875,-34.49475,14.128425,7.028035,0.806222,-5.10105,-2.7319575,-1.2230025
1,16.75,0.89995,87.3625,-0.01226,-0.4583,1.01025,1.143025,1.64475,1.1569,-1.4528,-4.6958,-6.401,-4.15815,-4.4143,-4.426,0.105675,-0.0241625,0.043315,380.9,6.012,385.15,0.0621678,-0.442579,-16.711275,-0.00526219,0.014434275,-5.559,-1.6915,-6.866,0.754425,-0.0505,0.06654,2.8655,-0.33815,2.157,0.6641,-41.2175,-45.5975,0.866125,3.0615,0.1644,0.985525,0.351,1.9965,2.651,17.7,0.0300375,2.158575,2.3852,2.9703,4.17225,5.16525,99.19145,3.5041525,0.7908,270.72525,316.5595,91.01300049,398.685,-4.964845,0.49652675,0.23282225,0.28398675,0.10776425,0,0.11609075,-52.14375,0,0,0.27874025,-5.124285,-3.04072,-1.4696075
