DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
2,2.75,0.17575,-4.639,1.129,0.41025,0.1525,-0.1325,-36.1375,-0.041,-4.286,1.365,58.395,100.7505,392.145,0.775,-59.83,-0.483,-3.25375
2,3.25,0.1605,-4.821,1.162,0.3545,0.2205,-0.13275,-38.8215,-0.0635,-4.28,1.37,58.6,100.7505,393.285,0.705,-63.585,-0.477,-2.988
2,3.75,0.172,-5.0085,1.056,0.447,0.22425,-0.16225,-38.33925,-0.1535,-4.3275,1.38,59.3,100.8005,393.224,0.75,-64.115,-0.4785,-3.117
2,4.25,0.173,-5.09025,1.11,0.436,0.1065,-0.061,-35.4215,-0.48175,-4.3545,1.405,59.59,100.8005,392.4995,0.7375,-67.69,-0.473,-2.902
2,4.75,0.184,-5.467,1.135,0.618,0.052,-0.042,-34.155,-0.0855,-4.3095,1.18,59.5375,100.8005,392.9965,0.685,-70.5375,-0.464,-2.90075
2,5.25,0.162,-5.9535,1.04575,0.481,0.0385,-0.16625,-29.3555,-0.205,-4.378,1.165,58.47,100.801,393.42375,0.665,-65.4945,-0.234,-2.74225
2,5.75,0.17525,-6.309,1.067,0.3545,0.2295,-0.22,-25.73,-0.1605,-4.44875,1.0675,56.7425,100.801,393.61775,0.71,-59.49,-0.14225,-2.82225
2,6.25,0.202,-6.19325,1.128,0.0895,0.1895,-0.522,-27.4295,-0.029,-4.54175,1.0475,56.0575,100.9,393.92975,0.71,-57.405,-0.00725,-2.9145
2,6.75,0.199,-5.75625,1.193,0.207,0.219,-0.61425,-28.881,-0.01,-4.66025,1.0075,54.305,100.8505,393.57325,0.6775,-53.67,0.59975,-2.34475
2,7.25,0.2265,-5.4955,1.102,-0.062,0.211,-0.554,-12.933,0.0535,-4.68025,1.00275,53.245,100.8,393.6,0.75,-32.30475,11.9575,1.38
2,7.75,0.3,-4.86575,1.222,-0.07075,0.174,-0.965,-2.63975,0.3245,-4.60075,1.07775,51.21,100.8,393.00825,0.87,-4.0035,38.4725,5.085
2,8.25,0.399,-3.72725,1.334,-0.44,0.28875,-1.30225,9.127,4.7995,-4.549,1.14975,47.005,100.85,391.9535,1.2675,25.22,75.725,10.7375
2,8.75,0.45025,-2.957,1.587,-0.1435,0.346,-1.15,32.977,4.9405,-4.3595,1.322,44.9775,100.9,392.047,1.665,50.3525,114.35,12.99
2,9.25,0.5045,-2.183,1.809,-0.517,0.012,-0.979,42.712,5.357,-4.21075,1.35275,41.815,100.9,391.21375,2.0225,64.92575,135.075,14.7025
2,9.75,0.51425,-1.6015,1.855,-0.739,-0.092,-0.954,69.61925,5.69725,-4.132,1.4625,38.48,100.875,390.8075,2.15,88.5,172.65,17.0125
2,10.25,0.60625,-1.101,2.131,-0.727,-0.1505,-0.739,105.35,5.734,-4.01625,1.54525,36.7775,100.9,390.016,2.3025,103.725,172.5,22.67
2,10.75,0.5955,-0.7195,2.122,-0.57475,-0.33275,-0.554,95.803,8.988,-3.96675,1.6125,35.9425,100.8,389.72575,2.525,125.4,200.35,25.0175
2,11.25,0.6085,-0.36425,2.33,-0.3295,-0.17075,-0.6555,126.45,8.355,-3.80575,1.58375,34.3425,100.8,388.776,2.6475,156.275,235.1,26.66
2,11.75,0.5685,0.12475,2.2155,-0.763,-0.1355,-0.52275,97.9125,5.6485,-3.48075,1.6625,32.381,100.80075,388.468,2.8525,145.3,220.15,25.3525
2,12.25,0.577,0.40725,2.21425,-0.55675,-0.398,-0.5575,97.53375,7.8035,-3.29625,1.7475,31.36,100.8,388.262,3.03,144.075,231.125,22.005
2,12.75,0.55,0.4835,2.15025,-0.44175,-0.3,-0.464,126.37975,5.40825,-3.19175,1.695,30.775,100.8,388.048,3.08,144.55,231.55,25.01
2,13.25,0.54675,0.41875,2.02525,-0.6695,-0.421,-0.388,96.54125,5.143,-3.123,1.815,30.085,100.75,387.6445,2.965,131.85,226.9,20.7075
2,13.75,0.505,0.423,2.1225,-0.1865,-0.23425,-0.266,72.261,4.8025,-2.84425,1.8125,30.2475,100.7,387.613,2.835,86.625,203.05,18.5425
2,14.25,0.52,0.27225,2.05975,-0.149,-0.09775,-0.24,48.866,3.98475,-2.73025,1.8225,30.405,100.7,386.7495,2.685,39.96,134.825,13.9075
2,14.75,0.53175,0.1925,1.9575,-0.049,-0.148,-0.122,23.53775,2.201,-2.725,1.8325,31.0325,100.7,386.7885,2.7575,10.7625,78.15,8.395
2,15.25,0.436,-0.05325,1.8375,-0.12975,-0.17875,-0.0895,-2.271,1.744,-2.577,1.819,31.6375,100.7,386.55975,2.6975,-6.54,35.2075,4.0775
2,15.75,0.385,-0.28225,1.65475,-0.063,-0.1125,-0.0685,-9.673,0.37775,-2.462,1.776,32.2775,100.7,386.61425,2.4975,-4.31425,10.3825,-0.29475
2,16.25,0.31,-0.4285,1.524,0.181,0.03775,0.0925,-8.922,0.2805,-2.51575,1.67,33.0675,100.7,386.837,2.32,-15.2725,4.20075,-0.55325
2,16.75,0.227,-0.632,1.353,0.448,0.06175,0.1005,-24.442,0.2415,-2.66475,1.5975,34.705,100.7,387.36575,2.015,-34.6525,1.2555,-1.09125
2,17.25,0.195,-0.7695,1.112,0.63775,0.0665,0.22975,-31.762,0.00675,-2.78,1.4875,36.68,100.7,387.6595,2.005,-61.755,-0.06425,-1.6345
2,17.75,0.166,-1.9795,1.06325,0.849,0.07925,0.314,-35.61525,-0.258,-2.91875,1.47,39.3475,100.7,387.9495,1.865,-73.6,-0.468,-2.88075
2,18.25,0.145,-2.475,1.01775,0.821,0.045,0.25175,-36.5765,-0.135,-3.0885,1.425,42.33,100.775,388.707,1.73,-74.575,-0.48,-3.0195
2,18.75,0.15725,-2.826,0.98625,0.72325,0.0615,0.119,-33.95825,-0.27425,-3.21625,1.3975,42.7825,100.8,389.1325,1.7025,-71.175,-0.477,-3.02275
2,19.25,0.14,-3.235,1.0455,0.5215,0.073,0.05925,-32.692,-0.1815,-3.29925,1.3775,46.1775,100.8,389.39775,1.61,-71.1,-0.478,-3.08975
2,19.75,0.136,-3.518,0.99925,0.7595,0.1185,-0.021,-37.639,-0.31725,-3.3035,1.3625,48.05,100.801,389.7525,1.34,-70.525,-0.4825,-2.84875
2,20.25,0.142,-3.68975,1.04275,0.707,0.1165,-0.05375,-36.8285,-0.2265,-3.314,1.35675,48.49,100.8,389.8125,1.2825,-69.02,-0.4895,-2.801
2,20.75,0.135,-3.8345,0.98525,0.499,0.089,-0.04425,-34.38125,-0.11025,-3.32425,1.35175,50.0125,100.9,389.767,1.1825,-71.2,-0.508,-2.93925
2,21.25,0.147,-4.1565,1.024,0.7005,0.087,0.06275,-36.2,5e-04,-3.4565,1.339,50.235,100.9,391.024,1.115,-69.64,-0.481,-3.045
2,21.75,0.175,-4.3815,1.165,0.53275,0.0695,-0.153,-38.867,-0.164,-3.6215,1.3325,51.85,100.801,391.387,1.075,-70.755,-0.495,-2.8665
2,22.25,0.18325,-4.372,1.091,0.50625,0.1635,-0.1355,-44.848,-0.329,-3.7315,1.323,51.97,100.801,391.527,1.12,-69.505,-0.4915,-2.833
2,22.75,0.177,-4.66825,1.105,0.5775,0.256,-0.08175,-41.81575,-0.257,-3.8295,1.325,53.6375,100.8,391.477,1.0425,-68.145,-0.479,-3.024
2,23.25,0.15475,-4.72725,1.088,0.427,0.2205,-0.1635,-37.402,-0.2465,-3.90575,1.32,55.8625,100.801,391.1,0.995,-67.08,-0.48175,-2.8195
2,23.75,0.163,-4.025,1.06925,0.385,0.169,-0.384,-41.201,-0.2,-4,1.32,57.35,100.801,390.9595,0.94,-66.61,-0.477,-2.793
3,0.25,0.144,-0.887,1.0675,0.921,0.24525,-0.136,-41.099,-0.274,-4.2935,2.64,49.315,101.175,390.783,1.26,-67.75,-0.474,-3.1055
3,0.75,0.16225,-1.141,1.1415,0.814,0.46075,-0.14775,-43.7785,-0.049,-4.41,2.59,49.325,101.1,390.94225,1.165,-66.535,-0.474,-3.02325
3,1.25,0.18125,-1.0745,1.184,0.7495,0.37275,-0.015,-44.521,-0.427,-4.4755,2.54,49.83,101.1,391.03875,1.125,-66.465,-0.474,-3.35075
3,1.75,0.15475,-1.2145,1.1105,0.804,0.32025,0.0135,-42.79925,0.081,-4.48,2.505,50.33,101.075,391.37275,1.03,-65.76,-0.474,-3.06225
3,2.25,0.16375,-1.544,1.0615,0.848,0.29275,0.03425,-37.641,-0.07,-4.543,2.475,50.85,101.075,391.50575,0.965,-65.73,-0.473,-3.22325
3,2.75,0.172,-1.696,1.142,0.774,0.223,-0.01225,-39.791,-0.10525,-4.664,2.435,52.86,101.075,391.8275,0.945,-68.475,-0.474,-3.61675
3,3.25,0.1675,-1.6605,1.0975,0.7055,0.304,-0.048,-37.7445,0.069,-4.752,2.4,53.93,101.075,392.618,1,-68.535,-0.4725,-3.59925
3,3.75,0.176,-1.7695,1.0845,0.68975,0.2625,0.015,-38.45075,-0.36975,-4.7955,2.37,55.46,101.075,392.95,0.96,-69.28,-0.474,-3.6105
3,4.25,0.16975,-2.0445,1.1135,0.8025,0.246,0.009,-40.282,-0.205,-4.9055,2.335,56.925,101.1,392.955,0.855,-67.855,-0.4695,-3.25775
3,4.75,0.145,-2.326,1.0785,0.638,0.216,-0.0355,-38.74175,-0.309,-4.9415,2.295,55.84,101.1,393.229,0.845,-65.77,-0.472,-3.38
3,5.25,0.177,-2.2685,1.094,0.514,0.2235,-0.11625,-35.22525,-0.3685,-4.9725,2.275,55.85,101.1,394.1,0.845,-65.9225,-0.46625,-3.18925
3,5.75,0.194,-2.41425,1.19075,0.49275,0.152,-0.137,-34.286,-0.156,-4.9575,2.25,56.2825,101.1,394.05,0.91,-65.24425,0,-2.908
3,6.25,0.172,-2.6385,1.1235,0.314,0.1785,-0.18925,-24.7775,-0.6325,-4.9695,2.2275,56.46,101.1,394.22575,0.885,-53.7975,2.07825,-2.05225
3,6.75,0.2415,-2.31875,1.21225,-0.0995,0.0945,-0.551,-11.712,0.834,-4.89725,2.1975,56.26,101.10075,394.50425,1.045,-21.7125,20.89,3.25
3,7.25,0.32125,-1.41575,1.2055,-1.407,-0.03225,-1.22075,-0.808,1.0855,-4.7285,2.185,54.445,101.1,393.99175,1.05,9.3125,62.435,8.73
3,7.75,0.366,-0.35575,1.368,-1.546,-0.62225,-1.284,22.848,6.133,-4.42475,2.2175,50.18,101.10075,392.914,1.42,49.0425,110.025,15.2
3,8.25,0.4065,0.6415,1.5085,-2.535,-1.1955,-1.5385,58.71,6,-4.03825,2.2855,46.3325,101.10075,392.1215,2.1325,83.1,162.05,22.335
3,8.75,0.4635,1.70175,1.8325,-1.994,-1.0705,-1.194,91.399,13.8955,-3.5595,2.37275,42.98,101.101,391.4185,2.4575,122.975,212.175,25.73
3,9.25,0.46775,2.45525,1.88225,-2.13475,-1.30475,-1.0295,160.96875,17.8395,-3.25775,2.47,39.96,101.101,390.89025,2.745,154.75,245.1,32.2325
3,9.75,0.48125,2.87075,2.04225,-2.48,-1.86125,-0.851,171.6535,21.031,-2.98125,2.6665,36.79,101.101,390.826,3.0325,211.7,323.3,34.4025
3,10.25,0.497,3.428,1.964,-2.49025,-1.988,-0.82725,162.23525,23.874,-2.6415,2.87,34.925,101.101,390.2545,3.5325,244.725,363.55,37.27
3,10.75,0.4845,4.06525,2.01,-2.874,-2.0845,-0.69075,199.347,20.139,-1.758,3.045,32.9525,101,389.58625,3.94,252.625,366.4,39.3325
3,11.25,0.522,4.71575,2.23925,-2.988,-2.358,-0.65725,196.446,25.04475,-0.37675,3.3125,31.3675,101,389.22875,4.2575,272.775,400,46.805
3,11.75,0.533,5.05825,2.10125,-2.72175,-2.229,-0.51875,191.5735,27.34075,1.25225,3.4675,30.0975,100.9,388.994,4.605,264.625,379.775,42.8575
3,12.25,0.573,5.52725,2.17,-2.50375,-2.56,-0.4535,154.9155,25.3435,2.30425,3.82275,29.6525,100.9,388.722,4.74,251.3,354.225,46.4375
3,12.75,0.61,5.818,2.34275,-2.12675,-1.786,-0.439,166.8595,24.3435,2.847,3.9225,29.155,100.9,388.5975,4.75,240.8,342.4,40.5075
3,13.25,0.5775,5.95525,2.39075,-2.16125,-1.908,-0.31925,141.29225,23.896,3.826,4.1725,28.325,100.9,388.6845,4.585,185.4,302.55,39.1025
3,13.75,0.631,6.108,2.3615,-2.32425,-2.155,-0.30275,157.2875,21.928,4.08025,4.295,28.6875,100.9,388.248,4.55,172.25,270.5,31.12025
3,14.25,0.599,6.1475,2.56425,-1.847,-1.72575,-0.237,112.877,16.777,4.40875,4.4,27.7175,100.8505,388.11,4.6425,128.17575,234.475,29.8425
3,14.75,0.5745,6.2505,2.3535,-1.7575,-1.73825,-0.241,89.332,14.272,4.5805,4.36825,27.6775,100.8505,387.423,4.45,110.525,198.925,24.025
3,15.25,0.57775,6.59,2.47075,-1.40775,-1.237,-0.2085,58.5235,16.68,3.9055,4.3375,27.8475,100.82575,387.7135,4.4475,85.45,167.875,14.575
3,15.75,0.542,6.24975,2.33925,-0.9955,-0.984,-0.06,42.703,10.42025,3.705,4.31175,28.6975,100.801,388.06,4.4275,55.935,113.9,7.61675
3,16.25,0.52,5.9365,2.24425,-0.514,-0.79075,0.03325,9.9605,9.587,3.14525,4.2375,29.475,100.87525,387.3595,4.28,39.73,87.075,6.868
3,16.75,0.46675,5.232,2.08225,-0.17575,-0.304,0.155,-0.713,4.441,2.57725,4.1575,30.205,100.87525,387.0015,4.035,5.885,46.9925,3.547
3,17.25,0.404,4.93425,1.8055,0.32,0.197,0.251,-20.3485,2.667,1.842,4.02225,30.795,101,387.7885,3.695,-19.3125,29.09,1.74175
3,17.75,0.297,4.32225,1.61075,0.838,0.246,0.328,-35.699,1.36,0.9875,3.84,32.05075,101,388.461,3.4275,-60.4375,7.5925,-0.93
3,18.25,0.26325,3.48225,1.4035,1.2135,0.35225,0.319,-47.21075,-0.418,0.14925,3.63575,34.4525,101,388.7145,3.11,-74.475,0.158,-2.861
3,18.75,0.22975,2.93475,1.2835,1.18,0.3335,0.23175,-46.1955,-0.273,-0.73575,3.49,36.4475,101.075,389.649,2.7975,-74.375,-0.474,-3.1
3,19.25,0.2005,2.53825,1.22825,0.982,0.36775,0.16175,-40.7085,-0.051,-1.55225,3.382,38.9275,101.1,389.3385,2.435,-73.025,-0.47425,-2.93625
3,19.75,0.184,1.856,1.19875,0.834,0.351,0.087,-48.22775,-0.0025,-2.02525,3.325,42.01,101.10075,389.343,2.1875,-73.125,-0.475,-3.088
3,20.25,0.16675,1.3355,1.1865,1.06,0.32925,0.0405,-43.885,-0.2445,-2.363,3.22,41.29,101.10075,390.808,2.11,-70.59,-0.474,-3.27
3,20.75,0.177,0.93025,1.166,0.9405,0.406,0,-45.4785,-0.026,-2.79725,3.1275,41.7975,101.17525,390.81325,2.005,-68.5075,-0.474,-3.277
3,21.25,0.1645,1.022,1.1035,0.892,0.43275,-0.0245,-47.592,-0.07025,-2.9725,3.055,43.895,101.101,390.78125,1.845,-66.66,-0.474,-3.3525
3,21.75,0.162,0.7195,1.119,0.853,0.382,-0.054,-46.461,-0.592,-3.281,3.01,45.035,101.17525,391.01,1.665,-66.33,-0.475,-3.2395
3,22.25,0.165,0.3145,1.089,0.92225,0.36925,-0.19025,-43.377,-0.282,-3.5575,2.96,47.07,101.2,391.0725,1.605,-66.3,-0.474,-3.144
3,22.75,0.164,0.277,1.188,0.8705,0.232,-0.075,-41.5095,-0.706,-3.763,2.905,47.7,101.2,390.306,1.43,-67.255,-0.474,-3.114
3,23.25,0.146,0.19275,1.2005,0.86725,0.276,-0.0535,-38.616,-0.438,-3.999,2.895,46.9775,101.2,390.09375,1.4925,-66.0875,-0.473,-3.188
3,23.75,0.1455,-0.15325,1.1325,0.955,0.3725,-0.043,-37.704,-0.466,-4.15575,2.85,47.8625,101.2,390.4985,1.365,-67.725,-0.475,-3.237
4,0.25,0.173,4.01775,1.12275,0.7995,0.36275,-0.16,-42.72175,-2.332,-3.934,7.7575,58.865,100.775,396.24125,1.105,-60.55,-0.46,-3.46625
4,0.75,0.1765,3.92775,1.19625,1.02525,0.55,-0.0945,-39.22925,-0.4905,-4.2075,7.70875,59.7875,100.8,396.18025,1.0575,-58.7,-0.4615,-3.4465
4,1.25,0.143,3.991,1.13425,0.90875,0.3995,-0.284,-37.859,-0.375,-4.382,7.6525,61.485,100.775,396.25325,0.955,-57.6025,-0.459,-3.3175
4,1.75,0.15025,3.91625,1.0385,0.914,0.36175,-0.01,-38.4805,-0.43675,-4.4665,7.57,62.3,100.7,396.8305,0.89,-57.0425,-0.4595,-3.4775
4,2.25,0.172,3.83025,1.14425,0.914,0.498,-0.09,-40.866,-0.129,-4.51575,7.53,62.43,100.7,396.378,0.87,-57.925,-0.46225,-3.559
4,2.75,0.177,3.77325,1.14575,1.08575,0.42375,-0.178,-44.66625,-1.674,-4.7155,7.48625,61.1825,100.7,396.53675,0.85,-57.4475,-0.46,-3.3085
4,3.25,0.181,3.788,1.098,1.054,0.481,-0.07825,-40.525,-0.33,-4.85175,7.44625,62.3725,100.7,396.908,0.8275,-58.05,-0.46,-3.43225
4,3.75,0.158,3.66125,1.127,1.1005,0.454,-0.064,-38.418,-0.507,-4.76075,7.4,63.97325,100.7,396.224,0.8525,-59.4625,-0.463,-3.42725
4,4.25,0.17275,3.73925,1.22725,1.03325,0.421,-0.16975,-43.651,-0.709,-4.839,7.32875,64.82275,100.7,396.6095,0.7925,-59.6975,-0.46,-3.36625
4,4.75,0.16475,3.66625,1.175,1.03325,0.43,-0.20225,-38.8855,-0.272,-4.89775,7.27875,65.3625,100.7,395.7255,0.6925,-58.0425,-0.45925,-3.303
