DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,NEE_1_1_1,FC_1_1_1,SC_1_1_1,H_1_1_1,LE_1_1_1,G_1_1_1,TS_1_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1
1,15.25,0.723,9.13,2.969,1.42875,0.954,0.519,42.75,15.7205,2.51325,7.0425,69.9325,101.9,399.1525,5.7625,64.84775,200.25,25.3425
1,15.75,0.687,9.1775,2.881,1.555,1.263,0.488,13.767,10.16275,2.285,7.015,73.25,101.9,398.912,5.4375,25.135,127.825,16.9075
1,16.25,0.6255,8.3475,2.738,1.656,0.99575,0.5535,-0.834,7.0645,1.92525,6.9195,76.25,101.9,398.8815,4.8425,-2.71025,60.9025,9.275
1,16.75,0.514,7.65,2.568,1.78525,1.061,0.658,-4.02525,3.119,1.1675,6.80675,78,101.9,399.492,4.2625,-15.3025,16.7625,1.1955
1,17.25,0.4985,6.8195,2.416,1.69875,1.133,0.9,-4.477,3.252,0.2805,6.7025,79.575,101.9,400.4445,3.93,-16.14,1.21525,-1.4795
1,17.75,0.48325,6.42925,2.52,1.742,0.9385,0.60825,-7.475,1.951,-0.18275,6.645,79.25,102,400.947,3.695,-18.685,-0.006,-1.37575
1,18.25,0.4615,6.4085,2.298,1.53875,1.069,0.637,-6.47075,1.87725,-0.49575,6.5975,79.775,102,399.7605,3.57,-16.6475,-0.007,-1.5115
1,18.75,0.46275,6.283,2.316,1.3605,0.97475,0.57975,-11.397,1.8575,-0.7055,6.545,81.2,102.1,401.465,3.2975,-17.45,-0.006,-1.63075
1,19.25,0.4715,6.23675,2.322,1.83125,1.1605,0.5495,-7.7975,1.955,-1.12075,6.52525,82.425,102,400.6065,3.145,-15.565,-0.006,-1.6185
1,19.75,0.491,6.18075,2.685,1.401,0.9815,0.6285,-5.2045,1.5575,-1.4975,6.493,85.925,102.1,402.9095,2.915,-14.775,-0.006,-1.49
1,20.25,0.5605,6.11875,2.665,1.858,1.2775,0.5955,-6.52,4.2745,-1.81325,6.45,88.725,102.1,401.5365,2.83,-13.86,-0.006,-1.3695
1,20.75,0.509,5.8455,2.664,1.7095,1.422,0.439,-5.068,2.551,-1.91,6.35725,89.25,102.1,401.82175,2.71,-13.54,-0.006,-1.3525
1,21.25,0.4955,5.84375,2.578,1.77625,1.286,0.5245,-6.21,1.944,-1.96625,6.27375,89.975,102,401.668,2.54,-12.725,-0.006,-1.46125
1,21.75,0.51375,5.53125,2.619,1.785,1.461,0.438,-6.056,2.24025,-2.12575,6.21775,89.85,102.1,402.896,2.4075,-12.9725,-0.006,-1.39975
1,22.25,0.559,5.0735,2.515,1.58775,1.312,0.4255,-9.128,1.27525,-2.2565,6.1595,88.525,102.1,403.46375,2.27,-12.135,-0.006,-1.37875
1,22.75,0.599,4.64825,2.584,1.485,1.54775,0.3425,-9.46275,1.849,-2.2785,6.07,89.6,102,403.47625,2.17,-11.4125,-0.006,-1.4435
1,23.25,0.661,4.81475,2.674,1.48,1.61175,0.36075,-9.87325,1.888,-2.40575,6.03125,90.525,102.075,403.404,2.185,-11.815,-0.006,-1.4435
1,23.75,0.6255,4.92325,2.632,1.52525,1.445,0.3675,-8.9145,2.887,-2.4285,6.02175,90.85,102,404.1945,2.0525,-14.22,-0.006,-1.4725
2,0.25,0.628,1.32725,2.4605,1.55,1.327,0.303,-6.12025,2.389,-1.80625,3.37,86.625,101.8,401.333,2.0725,-23.5925,0,-1.43225
2,0.75,0.7015,1.0925,2.4625,1.2815,1.2295,0.388,-6.8045,1.577,-1.813,3.32,84.9,101.8005,401.2445,2.11,-21.585,0,-1.6395
2,1.25,0.6475,1.2615,2.383,1.4925,1.141,0.28275,-7.96675,2.379,-1.8075,3.35,86.85,101.8005,402.80525,2.035,-20.605,0,-1.6225
2,1.75,0.6505,1.1895,2.407,1.498,1.183,0.38025,-4.6735,1.507,-1.822,3.34,86.3,101.8005,404.13775,2.03,-17.725,0,-1.583
2,2.25,0.60175,1.012,2.411,1.34225,1.03875,0.534,-4.5975,1.98725,-1.9925,3.31,86.85,101.8005,404.561,2.04,-17.66,0,-1.49175
2,2.75,0.57225,0.9215,2.349,1.35325,0.91525,0.52375,-5.4545,1.7715,-2.182,3.275,86.65,101.9,404.595,1.95,-14.785,0,-1.7005
2,3.25,0.593,0.751,2.307,1.41,1.04225,0.40625,-6.507,1.913,-2.3375,3.25,86.9,101.9,404.4335,1.865,-18.505,0,-1.612
2,3.75,0.618,0.5945,2.222,1.2705,0.9365,0.4245,-9.96575,1.625,-2.363,3.22,87.95,101.9,404.2685,1.825,-17.74,0,-1.38225
2,4.25,0.605,0.90075,2.38575,1.268,1.0555,0.4125,-8.7725,1.3175,-2.4035,3.2175,88.7,101.9,404.7825,1.735,-19.385,0,-1.5335
2,4.75,0.6,0.65825,2.43575,1.454,0.989,0.5805,-10.9455,1.3395,-2.34575,3.135,88.5,101.9,405.24675,1.805,-17.0175,0,-1.023
2,5.25,0.592,0.3775,2.40025,1.5395,0.8465,0.52125,-4.574,1.5415,-2.357,3.095,88.05,101.9,405.15625,1.82,-13.895,0.003,1.46975
2,5.75,0.625,0.67725,2.3,1.19,1.231,0.33,1.14275,2.2615,-2.29875,3.075,87.925,101.9,404.86375,1.84,-11.0525,1.31025,5.4355
2,6.25,0.664,1.03875,2.385,1.1445,1.185,0.325,25.632,3.868,-2.30225,3.0575,88.325,101.9,406.40675,1.935,-0.53825,6.19575,12.8975
2,6.75,0.74,1.1355,2.413,1.294,1.217,0.31075,38.4475,4.937,-2.36775,3.05,88.675,101.9,405.89525,1.985,-0.228,19.5475,25.8425
2,7.25,0.7595,1.16675,2.458,0.957,1.244,0.15075,63.97075,6.5835,-2.374,3.05,87.625,101.9,405.307,2.1025,10.2925,85.55,29.7275
2,7.75,0.833,1.563,2.657,1.32725,1.8445,-0.011,116.9625,9.4905,-2.271,3.075,83.925,101.9,405.15125,2.4075,44.705,169.7,44.42
2,8.25,0.865,2.48975,3.018,1.045,2.041,-0.18925,182.1815,13.9,-1.91775,3.185,80.85,101.9,403.97325,2.715,112,260.40025,45.6825
2,8.75,0.94,3.13175,3.397,1.446,2.281,-0.258,213.651,15.6725,-1.7665,3.21,77.025,101.9,401.866,3.1125,173.1,331.075,56.1675
2,9.25,1.01,3.79375,3.469,1.174,2.028,-0.217,283.744,18.9275,-1.621,3.2425,73.875,101.9,401.248,3.395,237,419,66.1675
2,9.75,1.00425,4.7465,3.774,1.2185,1.909,-0.214,300.65825,19.61475,-1.24675,3.2825,71.975,101.925,400.6735,3.88,298.925,495.75,71.6
2,10.25,1.00275,5.03975,3.846,1.668,1.87025,-0.184,317.888,23.049,-1.061,3.29,68.0325,101.85,400.05675,4.3025,339.05,548.2,73.075
2,10.75,1.027,5.66925,3.979,1.27425,1.40475,-0.129,330.853,24.349,-0.92675,3.42,66.6075,101.801,398.3945,4.6525,358.6,572.75,74.325
2,11.25,0.979,6.73425,3.809,1.217,1.47675,-0.115,318.172,27.39525,-0.35125,3.54,61.5275,101.8505,397.5425,5.1175,362.525,586.05,72.975
2,11.75,0.95875,6.84275,3.64875,1.165,1.47625,-0.02425,323.8195,29.5755,-0.23075,3.61,60.925,101.8,397.17325,5.27,369.925,591.675,71.05
2,12.25,0.971,7.0525,3.749,0.875,1.135,-0.0315,324.05375,28.812,-0.0375,3.6825,62.395,101.7,397.245,5.585,360.85,593.15,66.15
2,12.75,0.999,7.0925,3.6525,1.17625,1.415,0.051,320.1205,28.133,0.29325,3.98,60.73,101.7,397.232,5.8425,357.875,593.7,63.92825
2,13.25,0.97925,6.902,3.60175,0.9535,1.081,0.063,283.53025,30.1915,0.893,4.0575,58.455,101.7,397.0885,5.925,349.725,556.475,61.7375
2,13.75,1.003,7.3925,3.54675,1.49,1.48225,0.175,260.411,23.034,1.647,4.2025,58.1575,101.7,396.6935,5.945,307.625,513.951,57.645
2,14.25,0.9245,7.03,3.4835,1.41025,1.401,0.232,220.938,21.5465,1.984,4.2775,60.4925,101.7,396.16525,5.9075,268.525,472.95,50.7025
2,14.75,0.9495,6.776,3.27475,1.423,1.308,0.29475,183.92,16.527,2.1025,4.38,65.3225,101.62575,395.868,5.8475,218.325,401.725,42.9425
2,15.25,0.878,6.671,3.27875,1.32125,0.98175,0.4,129.043,17.12675,2.37125,4.4125,65.28525,101.601,395.3785,5.6425,154.4,318.4,34.075
2,15.75,0.825,6.46025,3.13725,1.174,0.91,0.4605,91.64,12.18075,2.33125,4.3775,67.29,101.7,396.03425,5.61,100.35,258.575,28.0675
2,16.25,0.735,6.34675,3.217,1.447,1.0385,0.426,42.013,13.27325,2.081,4.3,71.5,101.7,397.1295,5.415,42.1975,172.5,20.9875
2,16.75,0.764,6.09775,2.93375,1.803,1.30775,0.565,5.36,6.22625,1.57525,4.19,73.925,101.7,397.0195,5.12,1.58575,85.125,13.345
2,17.25,0.7,5.402,2.783,1.88825,1.143,0.691,-4.94,3.86825,0.6045,4.04,74.925,101.7,398.107,4.645,-16.885,22.08,2.824
2,17.75,0.623,4.887,2.496,1.555,0.8635,0.7845,-4.42575,2.19925,0.0925,3.9825,78.3,101.725,398.2365,4.02,-21.9025,1.46625,-0.9575
2,18.25,0.575,4.525,2.627,1.9595,1.118,0.82875,-6.294,2.34,-0.157,3.99,76.55,101.8,398.4865,3.6025,-20.8975,0.006,-1.21625
2,18.75,0.60075,4.29625,2.59,1.5645,1.146,0.675,-4.212,1.39075,-0.4675,3.955,76.475,101.8,399.536,3.4425,-18.895,-0.002,-1.24175
2,19.25,0.567,3.8315,2.44975,1.72,1.032,0.5895,-4.4635,1.214,-0.72875,3.8725,76.225,101.8,399.1355,3.1675,-18.74,-0.002,-1.2455
2,19.75,0.644,3.29025,2.64625,1.69925,1.0985,0.62375,-6.1695,1.6915,-1.08175,3.8275,79.2,101.8,399.4105,3.0025,-20.16,-0.002,-1.2275
2,20.25,0.608,2.916,2.7625,1.89875,1.3355,0.67875,-7.9355,1.2095,-1.165,3.785,82.175,101.8,399.3935,2.84,-22.775,-0.00175,-1.102
2,20.75,0.623,2.52625,2.77275,1.89575,1.079,0.64625,-8.1895,2.33675,-1.1905,3.7125,82.7,101.8,401.40475,2.75,-24.58,-0.001,-1.13125
2,21.25,0.644,2.387,2.705,2.00375,0.954,0.67925,-6.256,2.0475,-1.319,3.59,84.2,101.8,401.707,2.635,-23,-0.001,-1.029
2,21.75,0.651,2.2865,2.837,1.8955,1.0235,0.62725,-10.884,1.93,-1.357,3.505,83.75,101.8,401.789,2.51,-25.43,0,-1.01025
2,22.25,0.66575,2.11,2.701,1.4785,0.916,0.5055,-10.639,2.257,-1.5495,3.41,83.55,101.8,402.023,2.365,-25.755,-0.001,-1.06475
2,22.75,0.6785,1.788,2.6,1.667,1.127,0.49975,-9.67325,1.356,-1.636,3.3925,84.725,101.8,403.552,2.2825,-21.81,0,-1.179
2,23.25,0.69975,1.4935,2.7,1.4225,1.0215,0.3855,-11.7725,1.6445,-1.70975,3.3375,85.275,101.8,403.373,2.115,-20.8725,0,-1.28025
2,23.75,0.7625,1.722,2.674,1.61075,1.1045,0.32425,-6.7815,1.3715,-1.775,3.3,86.5,101.8,401.0825,2.13,-21.55,0,-1.3535
3,0.25,0.612,5.617,2.545,1.727,1.45625,0.436,-10.733,3.2365,-0.8305,6.345,83.65,102.225,400.071,3.4,-22.185,-0.001,-1.86725
3,0.75,0.637,5.3385,2.5385,1.507,1.2935,0.40325,-8.007,3.197,-0.8625,6.27,84.95,102.225,400.2685,3.32,-21.275,0,-1.736
3,1.25,0.59025,4.958,2.468,1.4905,1.3335,0.3685,-9.179,3.83575,-0.9665,6.2215,85.65,102.2,400.019,3.265,-20.785,-0.0015,-1.71525
3,1.75,0.54975,4.8925,2.5015,1.303,1.18,0.359,-7.58475,2.622,-1.0695,6.1835,86.75,102.12575,400.983,3.175,-22.09,-5e-04,-1.8095
3,2.25,0.47825,4.56,2.265,1.389,1.108,0.424,-9.59525,2.479,-1.078,6.14,88.05,102.12575,402.3945,2.945,-22.935,-0.001,-1.8835
3,2.75,0.4875,4.5905,2.0935,1.436,1.13075,0.508,-12.042,2.501,-1.1015,6.055,88.2,102.2,402.075,2.805,-21.615,-5e-04,-1.9515
3,3.25,0.47,4.6125,2.1145,1.2065,0.982,0.481,-9.38425,2.6245,-1.263,5.965,86.65,102.2,402.734,2.715,-17.2,-0.001,-1.8685
3,3.75,0.4425,4.676,2.096,1.4015,1.03375,0.44425,-8.39925,1.64375,-1.4765,5.8655,87.1,102.2,404.2185,2.615,-16.78,-0.001,-2.03225
3,4.25,0.45775,4.714,2.2455,1.4745,1.137,0.531,-9.96025,1.8175,-1.517,5.766,87.75,102.2,404.9765,2.475,-17,0,-1.8965
3,4.75,0.455,4.554,2.2255,1.178,1.01575,0.553,-10.77575,1.8535,-1.4965,5.696,88.15,102.3,405.033,2.475,-18.135,0,-1.5045
3,5.25,0.491,4.35675,2.18125,1.303,1.04625,0.33625,-9.88875,1.974,-1.49975,5.59825,86.925,102.3,405.921,2.4925,-16.2225,0,-1.3925
3,5.75,0.46775,4.356,2.12975,1.46025,1.3155,0.4195,-10.3975,3.1025,-1.5085,5.54,86.9,102.30025,404.434,2.3975,-15.83925,1.766,-0.958
3,6.25,0.492,4.97525,2.35675,1.2285,0.91125,0.4235,-2.5635,3.657,-1.60625,5.5025,87.475,102.4,405.9965,2.345,-7.665,25.6075,11.875
3,6.75,0.57375,5.09625,2.38725,1.16175,1.02425,0.1625,26.383,8.5155,-1.53825,5.55575,87.075,102.4,404.662,2.545,9.13,89.35,25.4175
3,7.25,0.6795,5.654,2.609,0.93725,1.46375,-0.1705,78.00125,13.6235,-1.272,5.6875,85.7,102.4,402.977,2.8925,60.105,173.35,32.02
3,7.75,0.7435,6.66775,3.1085,0.6205,1.22525,-0.25325,132.4395,20.825,-1.01175,5.895,81.425,102.4,402.135,3.3,132.875,274.15,38.56
3,8.25,0.8185,7.355,3.23675,0.2105,0.708,-0.3665,202.184,27.891,-0.7095,6.152,74.95,102.4,400.045,4.0525,210.375,370.525,45.9125
3,8.75,0.912,8.4425,3.565,0.201,0.993,-0.35425,254.521,32.99,0.104,6.255,71.3,102.4,399.8545,4.695,274.1,459.25,53.05
3,9.25,0.9,9.2275,3.58125,0.11025,0.6635,-0.3525,304.1655,52.067,1.2775,6.4675,66.5475,102.35,398.59325,5.3975,338.375,540.35,59.1875
3,9.75,0.9255,9.775,3.6,0.05825,0.4405,-0.301,328.44525,46.7555,2.26375,6.793,64.2475,102.3,397.956,5.935,403.325,613.175,67.7525
3,10.25,0.94325,10.48,3.76225,-0.202,0.08325,-0.276,396.5635,51.963,3.0895,7.0525,60.8975,102.3,397.724,6.5425,448.225,669.7,72
3,10.75,0.9125,11.4575,3.86275,-0.324,0.3605,-0.2605,417.54275,54.472,3.84425,7.21,56.9875,102.275,397.152,7.435,481,707.75,75.725
3,11.25,1.006,11.955,3.83325,-0.67875,0.054,-0.094,412.057,58.657,4.88425,7.5575,52.1075,102.1505,397.29425,7.975,506.025,734.75,77.4
3,11.75,0.998,11.7025,4.045,-0.29975,0.096,-0.0935,421.181,49.3795,6.6,7.9275,53.15,102.15,396.088,8.7725,522.95,756.75,79.35
3,12.25,1.005,12.2,4.049,0.36875,0.187,0.04075,411.6515,59.6325,8.65625,8.21375,53.3325,102.15,395.99425,8.765,515.875,750,79.125
3,12.75,0.972,12.4175,3.979,0.16125,0.378,-0.007,402.3915,53.4265,10.1725,8.41,52.27,102.1,395.8065,9.24,506.15,746,76.9
3,13.25,1.01625,12.4325,4.04475,0.02275,0.3125,0.09525,409.33175,53.016,11.19025,8.785,51.6925,102,395.349,9.005,481.875,709.5,74.675
3,13.75,0.977,12.565,4.02175,0.3315,0.454,0.10925,367.31675,48.233,11.45275,8.84375,51.5975,102,394.946,9.1525,455.4,677.75,69.9325
3,14.25,0.942,12.72,4.07525,-0.003,0.358,0.1025,315.82125,42.49225,10.98175,8.85875,50.56,102,394.9315,9.0675,392.375,605.875,61.925
3,14.75,0.9675,12.845,3.9075,0.493,0.43425,0.216,292.667,39.677,10.9325,8.9025,51.93,102,395.0705,9.1725,325.35,536.95,56.145
3,15.25,0.8745,12.805,4.0325,0.56375,0.5,0.19225,250.9775,35.356,9.91375,8.94,53.1675,102,395.259,9.0425,276.225,470.325,47.36
3,15.75,0.891,12.4425,3.797,1.005,0.924,0.347,183.312,31.205,9.0035,8.915,55.5975,102,395.113,8.8575,211.275,396.575,37.93
3,16.25,0.82575,11.7375,3.819,1.153,0.9515,0.3535,133.14425,32.1525,7.90825,8.7425,57.72,102,394.881,8.8525,134.225,296.875,30.2625
3,16.75,0.8275,11.215,3.55725,1.35125,0.92175,0.5115,58.87225,23.793,6.67775,8.48,59.8625,102,395.229,8.495,62.095,207.45,22.8425
3,17.25,0.76,10.63,3.41725,1.63875,1.237,0.528,11.932,15.701,5.493,8.235,61.995,102,395.483,7.7625,10.2475,111.075,14.055
3,17.75,0.681,9.535,3.022,1.81025,1.237,0.74,-5.8155,8.498,4.51375,7.97,63.39775,102.1,395.924,6.74,-16.795,33.96,4.26475
3,18.25,0.623,8.5825,2.865,1.91625,1.4305,0.887,-10.8225,5.466,3.376,7.855,67.6475,102.1,396.866,5.9425,-28.22,3.02575,-1.18925
3,18.75,0.577,7.6375,2.68875,1.88975,1.44075,0.74025,-9.95525,4.835,2.2655,7.7425,69.9,102.1,397.628,5.4175,-31.505,0.00225,-1.7635
3,19.25,0.60425,7.2225,2.708,1.84,1.3575,0.709,-11.3145,4.597,1.57875,7.63,71,102.101,397.942,4.8675,-31.585,-0.00375,-1.61
3,19.75,0.587,6.90375,2.64525,1.71,1.285,0.544,-10.79875,4.59675,0.88875,7.4575,72.3,102.12575,398.324,4.515,-27.9875,-0.003,-1.59975
3,20.25,0.55975,6.7415,2.9265,1.785,1.31725,0.593,-10.413,2.577,0.5245,7.245,74,102.2,398.57075,4.455,-30.625,-0.002,-1.777
3,20.75,0.53,6.65675,2.86925,1.7475,1.363,0.54,-13.87475,3.7865,0.209,7.155,75.675,102.12575,398.65375,4.335,-26.4125,-0.00125,-1.781
3,21.25,0.581,6.2925,2.712,1.772,1.3105,0.509,-12.33325,3.3375,0.146,7.04,77.65,102.12575,398.74675,4.315,-30.345,-0.0025,-1.754
3,21.75,0.584,6.343,2.763,1.75,1.598,0.364,-11.2975,3.6415,-0.0495,6.995,78.85,102.12575,399.04175,4.315,-25.13,-0.002,-1.8125
3,22.25,0.544,6.2825,2.5605,1.607,1.465,0.34925,-13.284,2.747,-0.251,6.91,80.75,102.2,398.98375,4.15,-23.31,-0.003,-1.93175
3,22.75,0.527,6.1545,2.6075,1.741,1.47,0.445,-8.77025,2.61,-0.4925,6.84,82.1,102.2,399.266,4.02,-20.485,-0.0015,-1.868
3,23.25,0.561,5.97025,2.68275,1.57125,1.438,0.4015,-9.23325,3.738,-0.572,6.7525,82.7,102.2,399.81325,3.86,-20.5,-0.00125,-1.91
3,23.75,0.5765,5.98925,2.582,1.64,1.2285,0.468,-10.22,3.817,-0.7055,6.6975,82.9,102.25,399.9865,3.67,-21.9425,-0.001,-1.882
4,0.25,0.4385,11.6375,1.98275,2.15275,1.7215,0.595,-11.775,2.268,-0.36025,11.6675,89.675,101.8,403.15675,4.125,-14.485,-0.008,-2.28825
4,0.75,0.4285,11.37,2.19475,2.3445,1.9435,0.65025,-14.2835,2.1135,-0.46,11.5775,89.875,101.8,403.8065,3.8325,-14.75,-0.006,-2.29225
4,1.25,0.437,11.095,2.1405,2.02825,1.6875,0.395,-12.143,2.773,-0.42875,11.4975,90.35,101.725,404.2895,3.84,-15.82675,-0.01075,-2.318
4,1.75,0.4505,10.795,2.12125,2.34025,1.5755,0.44675,-9.07125,3.2535,-0.535,11.46875,91.225,101.7,404.25,3.735,-17.34,-0.007,-2.33425
4,2.25,0.471,10.6075,2.10475,2.474,2.065,0.44,-13.312,2.16,-0.59175,11.39125,90.75,101.7,405.838,3.5425,-15.75,-0.01075,-2.18925
4,2.75,0.5215,10.385,2.24275,2.333,1.92325,0.4745,-11.193,2.611,-0.60975,11.28,90.725,101.7,406.2275,3.4775,-17.44,-0.007,-2.3525
4,3.25,0.49125,10.1825,2.36575,2.582,1.84075,0.45375,-11.151,2.827,-0.612,11.19,91.175,101.7,406.0965,3.61,-16.105,-0.011,-2.2865
4,3.75,0.468,9.8725,2.222,1.961,1.68,0.523,-9.119,2.658,-0.654,11.0775,92.125,101.725,405.6205,3.3675,-17.1075,-0.00775,-2.27275
4,4.25,0.47825,9.855,2.2745,2.08875,1.72475,0.43225,-11.361,4.645,-0.60875,11.01,92.4,101.8,405.953,3.2775,-17.7975,-0.009,-2.105
4,4.75,0.4015,9.545,2.27425,1.82725,1.47875,0.40225,-12.23625,3.7655,-0.6655,11.005,92.7,101.8,406.506,3.07,-15.0375,0.0425,-1.93875
4,5.25,0.43575,9.4575,2.22175,1.722,1.541,0.435,-12.78775,1.685,-0.6405,10.975,92.65,101.801,405.6995,3.075,-14.9725,5.9895,-0.4235
4,5.75,0.41875,9.75,2.24875,1.388,1.42825,0.29,-9.174,4.874,-0.77025,10.9675,92.6,101.82575,407.183,3.2425,-5.6545,40.115,13.5775
4,6.25,0.47575,10.28,2.32825,0.971,1.2405,0.06,6.341,9.002,-0.8305,11.05,92.425,101.9,408.4105,3.53,28.7075,104.625,24.13
4,6.75,0.562,11.1475,2.59025,0.7345,1.165,-0.072,66.4685,28.38175,-0.7715,11.145,91.475,101.9,408.503,4.075,85.675,205.225,31.3075
4,7.25,0.657,12.1475,2.79875,0.19125,0.874,-0.259,111.28925,37.067,-0.30425,11.3875,90.15,101.9,407.47125,5.025,160.925,308.825,38.7575
4,7.75,0.75275,12.825,3.14325,-0.3675,0.5485,-0.46175,186.9335,69.437,0.254,11.6575,88.175,101.9,404.141,6.175,239.7,402.625,46.53
4,8.25,0.77325,14.18,3.23875,-0.219,0.231,-0.336,226.5455,75.03575,1.64325,12.04,83.4,101.9,401.317,7.43,313.825,492.775,53.9225
4,8.75,0.839,15.1625,3.36525,-0.618,-0.164,-0.3925,308.878,77.4375,2.88175,12.3325,81.425,101.9,399.06675,8.5875,379.45,578.225,63.0825
4,9.25,0.857,16.18075,3.34425,-0.955,-0.374,-0.293,338.943,103.787,4.8545,12.545,79.35,101.9,398.51275,10.2025,444.6,652.375,71.025
