DOY2,HR2,NEE,FC,LE,H,USTAR,SC,CO2_1_1_1,H2O,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT,TA,RH,WS,PA,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_5_1,G_1_1_1,U_SIGMA,W_SIGMA,V_SIGMA
1,5.25,-0.903675,-1.4,-10.1848,-54.94215,0.027625,-0.335275,418.25175,0.68225,-85.514825,0,-3.03385,-0.441825,170.017925,222.460625,-17.58875,65.06575,0,97.569,-2.44,-2.206,-0.47705,1.2713,-41.664475,0,0,0
1,5.75,-1.352,-2.969025,-4.38025,-44.33165,0.0399,-0.4123,418.3615,-0.01625,-85.026925,0,-2.872,-0.2053,169.050225,224.9007,-17.49525,64.8225,0,97.5823,-2.54705,-2.283525,-0.48855,1.27075,-42.723875,0,0,0
1,6.25,-1.5425,-2.5204,-5.5205,-53.372125,0.0119,-0.622,418.1445,0.73725,-76.521,0,-2.45815,-0.2904,179.554125,229.00175,-17.07225,66.14875,0,97.5552,-2.615125,-2.340625,-0.50005,1.270525,-43.79645,0,0,0
1,6.75,-1.5559,-11.30465,-4.95935,-39.2181,0.0204,-1.13915,418.09375,0.27395,-84.733325,0,-2.608725,-0.2551,171.453525,235.37415,-16.90725,66.48075,0.1311,97.5457,-2.70465,-2.36825,-0.511025,1.269975,-44.692675,0.100985,0.0266,0.17024
1,7.25,-1.4744,-3.6458,-5.2152,-37.3674,0.0146,-2.176725,417.8945,0.875075,-84.333875,0,-2.6972,-0.342875,173.40335,234.058475,-17.04575,67.90375,0.031325,97.5085,-2.752975,-2.388075,-0.508825,1.268975,-45.2993,0.01838,0.00618000000000001,0.01434
1,7.75,-1.6215,-8.29395,-4.5079,-49.826,0.013,-1.0494,417.1855,0.4737,-78.262075,0,0.679025,-0.10075,174.551025,232.772925,-16.97575,66.97375,0,97.5018,-2.829975,-2.432025,-0.505575,1.2682,-41.0554,0,0,0
1,8.25,-0.829025,-2.0875,-8.570125,-41.4021,0.0175,-0.7942,420.5276,0.133525,-39.722925,3.4856,3.66565,0.30065,173.011425,235.699075,-17.041,67.74075,0.016275,97.497875,-2.8568,-2.473625,-0.501325,1.267975,-38.6938,0,0,0
1,8.75,-1.74195,-2.01665,-4.83405,-46.2546,0.02525,-0.2363,418.43325,0.66825,-28.9906,16.43275,8.79475,0.945125,173.2716,243.578225,-15.98025,67.7285,0,97.491,-2.68595,-2.456125,-0.4976,1.267975,-34.4496,0,0,0
1,9.25,-2.130475,-2.60625,-14.6852,-36.25105,0.0118,-0.587175,418.59125,1.01575,-18.6592,29.54225,12.987175,1.2216,175.060425,252.557275,-14.343,64.459,0.028525,97.4586,-2.258225,-2.3458,-0.490875,1.267975,-28.93,0.01986,0.00776000000000001,0.03062
1,9.75,-2.097,-3.2585,-9.3596,-37.0915,0.04265,-2.5109,418.30975,1.18735,1.6367,39.79625,19.343075,2.06065,179.761325,260.487275,-13.32975,60.51375,0.0272,97.50615,-1.6753,-2.138625,-0.479625,1.26775,-25.3611,0.015705,0.0118125,0.0277425
1,10.25,-1.5788,-12.0356,-7.6975,-30.423775,0.0129,-1.9221,421.02385,1.96165,5.8901,59.1505,26.26625,2.7283,180.949775,266.536475,-12.35,60.41,0.0896000000000001,97.5043,-1.273175,-1.91825,-0.464275,1.26675,-22.399325,0.0375975,0.01764,0.049095
1,10.75,-1.991275,-2.36895,-4.0856,-25.9851,0.0527,-1.2736,420.9754,2.01565,5.020125,69.029,19.9987,1.985725,179.5363,271.09575,-12.05875,59.65325,0.0764000000000001,97.496225,-1.118875,-1.7316,-0.445925,1.265975,-17.4545,0.02385,0.01917,0.049005
1,11.25,-2.1107,-3.13645,-4.187,-28.62635,0.0838,-0.378975,420.8336,2.79585,11.077725,62.6915,25.6579,2.698175,175.4414,269.245725,-12.0895,56.2745,0,97.43375,-0.97185,-1.553575,-0.425525,1.264975,-13.6511,0,0,0
1,11.75,-2.18635,-2.9104,-0.9474,-16.9093,0.0485,-0.430825,420.7783,2.5167,17.977725,71.06475,36.3249,5.233475,176.1404,271.635375,-12.69675,54.705,0.037,97.396275,-0.843975,-1.40915,-0.405225,1.2642,-11.472925,0.04056,0.0209,0.0460125
1,12.25,-2.0264,-3.3598,-0.1134,-17.8211,0.055775,-0.37185,420.153,1.968,7.331425,79.00175,36.84275,4.431625,176.701525,264.8548,-12.304,52.05175,0,97.334525,-0.7402,-1.281025,-0.3865,1.263975,-10.583625,0,0,0
1,12.75,-1.802125,-4.0753,0.808625,-23.8512,0.0667,-0.14,419.626125,2.54395,9.8003,67.774,25.834125,3.487225,174.22415,274.4793,-12.08625,50.379,0.49025,97.29615,-0.6602,-1.160625,-0.368775,1.26475,-11.938225,0.28461,0.1141075,0.3524325
1,13.25,-1.619325,-2.773525,-20.323725,-21.1844,0.0865,-0.632,420.43465,2.074,-3.6578,67.4125,27.786475,3.301725,172.019875,273.09325,-11.21425,45.991,0,97.27405,-0.6025,-1.030025,-0.3541,1.264525,-12.7879,0,0,0
1,13.75,-1.3598,-2.306,-3.22375,-22.4122,0.021,-0.30275,420.8668,2.343375,2.9996,57.7535,23.9947,2.1566,171.537125,273.487175,-11.21975,52.5455,0,97.231,-0.5567,-0.9303,-0.341425,1.2643,-10.90885,0,0,0
1,14.25,-1.248325,-6.4132,0.9906,-29.63065,0.075725,-0.677625,420.5232,2.0225,-19.4771,41.35525,13.681325,1.378775,170.923075,273.584575,-11.101,50.09825,0,97.2247,-0.514625,-0.861175,-0.32985,1.262525,-10.256775,0,0,0
1,14.75,-1.272625,-5.6733,0.6789,-23.364725,0.069,-1.9848,420.6452,2.5738,-48.5029,34.2955,15.217725,1.68835,170.45595,268.737875,-10.68275,45.65475,0,97.282,-0.5072,-0.8257,-0.320275,1.261525,-11.085625,0,0,0
1,15.25,-1.12705,-3.2248,1.542,-24.30365,0.084,-0.2583,420.937975,2.229075,-61.933375,29.51225,12.684275,1.5829,170.16685,264.5641,-10.73125,53.3895,0.1809,97.298,-0.504075,-0.79105,-0.31175,1.261525,-11.1498,0.044955,0.0240075,0.05301
1,15.75,-1.16375,-4.7485,-0.01455,-27.69,0.067225,-0.144725,420.362925,1.6802,-74.02595,20.43525,7.5077,1.039,169.8408,262.9786,-10.91825,49.9695,0.11385,97.30815,-0.526425,-0.761975,-0.3037,1.2613,-12.503325,0.04302,0.0184,0.0617000000000001
1,16.25,-1.4749,-2.222525,-0.0524499999999999,-42.668,0.066025,-0.1569,419.2739,0.2068,-79.33155,13.3195,3.07005,0.498575,170.578975,257.448975,-11.04575,58.14275,0.1368,97.3112,-0.58315,-0.736375,-0.297175,1.2603,-17.954175,0.0358,0.013,0.04
1,16.75,-1.4843,-2.244725,-2.637,-35.111,0.035025,-3.280725,418.350175,0.144,-83.302525,0,0.55635,0.049,169.607,250.02855,-11.19125,55.07275,0,97.31805,-0.655375,-0.718375,-0.29065,1.260075,-23.43015,0,0,0
1,17.25,-1.2404,-2.544,-2.067275,-43.611525,0.03305,-0.248125,418.715075,1.6672,-85.999325,0,-2.051525,-0.15415,168.059725,240.382875,-11.991,53.94475,0,97.38435,-0.75585,-0.723825,-0.28565,1.25985,-21.43255,0,0,0
1,17.75,-0.6802,-2.221,-10.9173,-45.998525,0.016,-0.984625,418.330925,2.1928,-90.63915,0,-3.187675,-0.662525,167.727675,231.338875,-13.3495,55.3355,0,97.394,-0.83855,-0.73365,-0.282175,1.262175,-24.28085,0,0,0
1,18.25,-0.4224,-1.6232,-5.5652,-41.40085,0.012,-0.33065,418.6534,0.6973,-98.5952,0,-3.008325,-0.8935,166.83105,226.04075,-13.693,54.63525,0,97.403825,-0.882275,-0.7725,-0.280175,1.25885,-27.64115,0,0,0
1,18.75,-0.313,-3.0245,-2.98535,-42.483125,0.011,-0.261425,420.142625,0.356375,-95.278175,0,-3.147825,-0.78,167.355025,219.64725,-14.09775,56.743,0,97.406,-0.9248,-0.8127,-0.283125,1.258625,-30.305575,0,0,0
1,19.25,-1.11975,-1.2486,-11.59835,-40.297175,0.017,-0.59405,419.6666,1.1936,-96.4263,0,-2.844425,-0.6822,166.91485,220.9543,-14.36325,58.3145,0.038025,97.406,-0.9978,-0.854475,-0.290025,1.257625,-32.058175,0.01756,0.0036,0.01954
1,19.75,-1.121625,-5.3917,-5.6205,-35.50715,0.010925,-1.05685,419.3923,0.954175,-100.2005,0,-3.090575,-0.51395,167.4627,223.6583,-14.49675,58.90025,0.0388,97.407,-1.083575,-0.922725,-0.2984,1.257625,-33.342425,0.01799,0.0042,0.013615
1,20.25,-0.904625,-3.2647,-8.281875,-36.8601,0.015,-0.994,415.5057,1.612125,-93.13685,0,-3.018225,-0.5082,169.14645,226.365025,-14.56425,59.53075,0,97.46,-1.169725,-1.0099,-0.3073,1.256625,-34.740625,0,0,0
1,20.75,-0.39635,-1.5459,-11.658175,-42.3959,0.014,-1.794875,419.051625,0.184,-88.89825,0,-3.0585,-0.52635,169.35735,229.236,-14.67075,57.614,0,97.499,-1.268325,-1.1011,-0.3172,1.256625,-35.2422,0,0,0
1,21.25,-0.9265,-6.76265,-6.081625,-41.34375,0.016,-3.4833,416.412625,2.39835,-85.569575,0,-2.970425,-0.536575,169.84225,229.5781,-14.9335,55.63225,0.025725,97.502,-1.360925,-1.177875,-0.325625,1.2564,-34.297425,0.01463,0.00642,0.02176
1,21.75,-0.91945,-1.000125,-9.48675,-35.261,0.014175,-0.4256,413.8951,2.2208,-87.8732,0,-2.95425,-0.5456,168.46,229.6221,-14.956,62.702,0.035,97.4535,-1.4068,-1.2226,-0.3351,1.2556,-31.4442,0.018375,0.00486500000000001,0.02034
1,22.25,-1.1477,-3.47085,-2.9143,-38.772,0.022,-0.71515,416.98845,2.3146,-86.98365,0,-3.03005,-0.582125,167.287725,228.28095,-15.15425,62.983,0,97.497,-1.406225,-1.233525,-0.343525,1.25595,-30.1356,0,0,0
1,22.75,-0.8028,-1.566875,-5.9269,-36.9768,0.021,-3.3256,418.576375,2.6902,-86.2738,0,-2.724925,-0.6919,171.694175,227.584,-15.04425,63.6445,0.0548000000000001,97.5064,-1.4082,-1.2321,-0.3521,1.255725,-30.149775,0.020385,0.0059175,0.0239175
1,23.25,-0.9854,-1.2076,-4.638375,-33.543,0.02,-0.58515,418.9261,2.24,-90.234125,0,-2.6629,-0.5639,168.838975,225.5171,-15.46125,64.4815,0.0189,97.51,-1.436425,-1.2266,-0.359625,1.2555,-29.4527,0,0.0060075,0.021105
1,23.75,-0.73965,-4.0804,-8.72675,-37.7185,0.024,-0.26425,418.9551,0.5174,-86.210925,0,-2.866,-0.848675,173.319175,227.2323,-15.728,64.2515,0.00780000000000001,97.677,-1.460725,-1.220875,-0.366625,1.255275,-28.517125,0.01706,0.00730000000000001,0.02358
2,0.25,-0.879775,-3.931375,-10.86165,-58.8517,0.0117,-0.871175,419.0671,3.041,-93.716675,0,-3.2931,-0.9653,176.52685,231.975625,-14.27325,55.9465,0.396,97.6352,-1.62115,-1.371075,-0.597475,1.039225,-17.545225,0.0691225,0.0207625,0.0753125
2,0.75,-0.7912,-1.8196,-9.86235,-68.6845,0.0135,-0.1589,420.163375,2.464,-92.84155,0,-3.517525,-1.1388,173.803575,232.1925,-14.7415,56.83225,0.2888,97.8015,-1.6705,-1.3771,-0.604525,1.0266,-18.556925,0,0,0
2,1.25,-1.1445,-5.46015,-13.892,-73.026575,0.0152,-0.14495,420.179,1.899375,-91.43405,0,-3.2995,-0.957375,172.828875,233.851475,-14.8805,57.25575,0.1188,97.47865,-1.716425,-1.37115,-0.62435,1.0183,-18.973,0.08823,0.020485,0.110755
2,1.75,-0.873875,-11.293,-21.912,-72.0936,0.0051,-0.11725,419.931,1.3026,-90.13195,0,-3.074275,-0.87065,172.374225,233.589275,-15.319,59.54125,0.137775,97.5077,-1.760775,-1.3661,-0.64545,1.014975,-20.7071,0.073525,0.013175,0.051935
2,2.25,-0.8578,-2.359775,-12.2165,-54.72755,0.0191,-0.2905,419.7532,0.75075,-87.741925,0,-3.268,-0.397425,174.2544,238.76805,-15.50875,60.0965,0.23595,97.5017,-1.827775,-1.38695,-0.66625,1.012875,-21.857125,0.087945,0.01716,0.079305
2,2.75,-1.221475,-1.30025,-5.9579,-59.71455,0.01755,-2.333375,421.5396,1.211025,-89.98665,0,-6.064675,-0.534075,180.913825,237.4983,-15.54725,60.80375,0.33065,97.46875,-1.9112,-1.4318,-0.6871,1.011325,-22.80535,0.0629,0.0187,0.130985
2,3.25,-0.81675,-3.41425,-6.1632,-52.580275,0.02675,-0.4408,421.453025,1.710225,-90.174175,0,-3.261975,-0.59255,187.2554,232.947725,-15.145,59.6845,0.1564,97.47265,-1.995925,-1.47425,-0.709475,1.009775,-23.7971,0.08585,0.017765,0.120955
2,3.75,-1.03195,-7.800125,-15.99565,-47.7005,0.0261,-10.276375,420.7482,2.583275,-88.86385,0,-3.38045,-0.7846,183.161575,235.411625,-15.102,57.17325,0.0765,97.5495,-2.06705,-1.5195,-0.731275,1.008225,-24.057325,0.087975,0.01887,0.12631
2,4.25,-0.882425,-2.2174,-19.2849,-51.1311,0.03635,-0.464725,420.94285,2.28255,-85.6684,0,-3.018675,-0.556475,183.5102,236.06335,-14.61975,59.01425,0.2227,97.54335,-2.12715,-1.562725,-0.75035,1.0059,-23.534875,0.120105,0.02346,0.066215
2,4.75,-1.12535,-3.1411,-7.554475,-52.882575,0.0193,-3.3605,419.9625,0.8645,-85.23465,0,-2.966875,-0.581775,183.3469,242.77325,-14.42,61.2345,0.15385,97.5362,-2.180325,-1.605375,-0.768375,1.002025,-22.654775,0.08481,0.020485,0.126735
2,5.25,-1.248825,-2.80915,-7.21795,-49.03715,0.030525,-0.3571,418.744,1.2335,-89.34005,0,-3.102825,-0.726175,182.808275,239.177475,-14.72275,63.071,0,97.509125,-2.182625,-1.643,-0.78625,0.9997,-23.191725,0,0,0
2,5.75,-1.0322,-1.4582,-14.2039,-41.853525,0.02885,-0.4059,423.257,1.0065,-88.78335,0,-3.10165,-1.147275,182.2355,237.50835,-14.9035,62.99275,0.22695,97.50855,-2.18035,-1.67535,-0.809725,0.997375,-25.13955,0.096135,0.026605,0.153085
2,6.25,-0.8958,-1.77555,-16.73885,-53.8385,0.022525,-6.44755,421.691,1.159,-88.62275,0,-2.884075,-0.818625,187.3296,233.230975,-14.77825,62.87225,0.07395,97.433625,-2.1821,-1.7224,-0.831675,0.995825,-24.973275,0.074205,0.02091,0.06545
2,6.75,-1.0186,-15.0665,-8.362,-63.25935,0.010575,-5.7722,421.2451,0.21545,-86.422325,0,-2.5142,-0.710925,188.488725,232.382075,-14.69225,64.5125,0.2032,97.415475,-2.18925,-1.7707,-0.8572,0.99505,-25.1841,0.0676,0.01656,0.13736
2,7.25,-0.69445,-2.3033,-8.9615,-42.5225,0.014575,-0.3004,420.70345,-0.11185,-80.950275,0,-0.215175,-0.045575,187.60765,234.300525,-14.57775,65.83125,0.381375,97.428675,-2.190625,-1.817125,-0.887775,0.99505,-25.68975,0.1223075,0.022045,0.1093475
2,7.75,-0.930825,-2.72095,-13.142175,-42.249475,0.013,-1.8699,420.47745,0.4521,-62.8231,6.2878,5.27575,1.018375,188.4338,238.01485,-14.9445,60.3785,0.367425,97.456225,-2.189525,-1.862,-0.903075,0.995825,-26.040075,0.1395475,0.0302075,0.1334425
2,8.25,-1.0014,-2.147975,-13.135125,-37.379,0.014575,-1.164625,420.857225,0.104575,-29.348475,18.512,10.388825,2.092075,180.632125,250.2223,-15.12575,59.1025,0.139575,97.467525,-2.1849,-1.9001,-0.913025,0.997925,-24.66805,0.130435,0.0283025,0.170975
2,8.75,-1.30325,-1.495225,-18.646875,-39.1434,0.069225,-2.825575,421.1204,-0.059075,-20.664425,44.19,26.9105,5.02985,183.419125,252.361625,-14.164,58.4925,0.34575,97.493025,-2.136125,-1.887625,-0.9204,1.000575,-22.4365,0.1641675,0.061025,0.2194225
2,9.25,-1.7338,-2.46835,-10.1537,-37.5365,0.05085,-1.96015,420.915,1.26335,-14.37875,70.496,31.824675,4.7014,182.21735,252.9348,-12.8455,56.45425,0.560175,97.4913,-2.031675,-1.82515,-0.922825,1.005775,-20.053075,0.23594,0.0803625,0.1878975
2,9.75,-1.9158,-1.84145,-1.95435,-26.70355,0.0288,-1.29895,420.67065,2.57175,14.3906,75.552,33.1331,5.940375,183.035875,259.41805,-12.0985,53.19275,0.52885,97.4988,-1.887575,-1.702975,-0.91555,1.01485,-16.407925,0.1908,0.080685,0.2327125
2,10.25,-2.0715,-3.375125,-0.929774999999999,-53.833375,0.049,-3.754075,421.313925,1.5118,22.818775,88.8,35.738475,5.390225,187.439225,267.0412,-11.0665,50.186,0.533375,97.51625,-1.716575,-1.57335,-0.892525,1.032225,-12.688275,0.23429,0.0994,0.26671
2,10.75,-2.3382,-3.9029,-0.312,-61.1467,0.0449,-1.9017,420.465125,1.78725,20.446475,102.32,44.945025,7.26595,188.746175,272.2815,-10.40925,48.91575,1.077925,97.51435,-1.47875,-1.386775,-0.8331,1.03325,-11.455775,0.3500925,0.1257025,0.34454
2,11.25,-2.1896,-2.34735,3.1944,-76.80005,0.06775,-0.4946,421.20475,2.04475,35.27,144.7,62.753375,10.22795,184.74255,277.503625,-10.07075,49.9465,0.969525,97.521225,-1.2727,-1.18755,-0.77185,1.031925,-10.258975,0.318095,0.1255375,0.3539475
2,11.75,-2.6448,-2.7752,0.505075,-52.0258,0.062125,-2.9891,421.1592,2.4539,29.801675,149.08,43.890725,8.6766,188.9362,279.16985,-9.86725,50.7805,1.23055,97.501775,-1.13445,-1.0886,-0.727075,1.0296,-9.2632,0.262675,0.137975,0.35841
2,12.25,-2.48275,-2.48405,1.0613,-55.85195,0.10995,-2.0722,421.4284,2.3523,25.718475,117.26,34.598525,10.076575,192.894425,281.3977,-9.57475,50.438,1.41285,97.492075,-1.0492,-0.995875,-0.68795,1.0276,-8.355125,0.3132,0.1535,0.441
2,12.75,-2.60125,-2.61175,0.174000000000003,-56.8021,0.104675,-2.473475,421.8666,1.794,30.590725,165.2,73.278375,11.193,196.271825,284.33495,-9.561,47.68375,0.940875,97.481975,-0.96475,-0.93495,-0.646875,1.025375,-7.9233,0.0441,0.1743,0.4589
2,13.25,-2.59525,-2.955625,-0.395399999999997,-47.846,0.0514,-0.20465,420.98715,1.05575,29.553925,181.96,61.3867,13.54645,197.136725,284.183,-9.18575,47.20375,0.9165,97.4582,-0.85725,-0.862275,-0.609,1.0236,-7.854575,0.0426,0.1809,0.4934
2,13.75,-2.0802,-3.080275,-0.114950000000001,-61.864225,0.075375,-0.273125,420.630875,0.72235,18.3634,125.46,40.7398,8.8593,199.43155,282.748675,-8.98825,43.49275,0.638325,97.41825,-0.767,-0.79285,-0.57215,1.02105,-7.801625,0.4651,0.1995,0.4521
2,14.25,-2.2412,-2.60555,-1.711625,-64.6747,0.0702,-0.1862,421.0324,1.8876,-3.203675,115.58,46.35525,6.80185,197.84785,279.773775,-9.30375,44.845,0.820675,97.4804,-0.69445,-0.74225,-0.5371,1.012525,-7.7252,0.3679125,0.2135,0.5361975
2,14.75,-1.953975,-2.07775,-2.49995,-56.293325,0.071725,-0.263,421.0148,0.552,-32.8726,100.06,40.72905,10.035875,189.8608,276.537975,-9.3435,47.2485,0.935,97.4405,-0.648575,-0.69465,-0.50705,1.004,-7.6606,0.4859,0.1636,0.5206
2,15.25,-2.0096,-2.7279,-1.6384,-69.212525,0.0597,-0.2205,420.897125,0.0971000000000001,-55.23645,82.94,28.3513,8.80795,188.5401,269.76135,-9.639,46.11,0.968,97.467375,-0.628575,-0.6587,-0.480525,0.99625,-7.61365,0.2701,0.133,0.41
2,15.75,-1.9548,-1.90995,-3.4582,-64.060125,0.0516,-0.17535,420.62475,-0.0501,-61.3962,61.828,18.9425,3.09265,192.9139,267.97595,-9.56,47.60525,0.952,97.459075,-0.6223,-0.642525,-0.457525,0.9905,-7.5793,0.3261,0.1219,0.367
2,16.25,-1.818375,-2.3428,0.26855,-78.0715,0.07375,-0.2044,420.6946,0.37195,-71.1541,44.158,15.5834,4.47545,193.4186,265.178,-9.52475,45.91225,1.081,97.49125,-0.626975,-0.628825,-0.438525,0.986075,-7.561575,0.3759,0.1268,0.3842
2,16.75,-1.32535,-1.296475,-5.8361,-73.9655,0.0645,-7.8396,419.645,0.2481,-61.79605,31.23,7.30055,1.68735,192.39585,264.04595,-9.432,49.42475,0.789,97.54625,-0.644875,-0.608625,-0.433675,0.987075,-8.78905,0.2882,0.0999,0.3643
2,17.25,-0.88745,-1.4925,-9.377925,-75.919,0.0535,-1.203725,420.4012,1.0202,-71.3688,10.85925,1.9476,0.73235,189.59275,257.7279,-9.74,49.6985,0.9,97.5521,-0.6988,-0.614475,-0.434625,0.987525,-10.229225,0.2798,0.0852,0.2781
2,17.75,-0.58905,-0.6705,-2.9964,-81.2634,0.0357,-0.435,421.15185,0.8682,-94.07815,0,-2.5927,-0.239,188.27465,248.2645,-10.15925,51.02875,0.505,97.6092,-0.7611,-0.659425,-0.43415,0.98675,-11.310175,0.183,0.0575,0.1448
2,18.25,-0.585,-1.96375,-6.681,-85.27875,0.034375,-0.786975,421.006875,0.1298,-97.5653,0,-3.7079,-0.77935,188.61465,241.8233,-11.0705,54.27425,0.456,97.606625,-0.8235,-0.70875,-0.43555,0.987525,-12.5058,0.1306,0.0565,0.1225
2,18.75,-0.4705,-2.196,-7.436875,-88.79345,0.02295,-0.2664,421.40605,0.855025,-94.9322,0,-3.695,-0.9311,183.842325,243.341,-11.876,55.498,0,97.77605,-0.8776,-0.7588,-0.44045,0.9856,-12.9846,0,0,0
2,19.25,-0.4008,-1.1507,-2.9542,-76.50965,0.0201,-0.2036,420.45015,0.25015,-96.98855,0,-3.63345,-1.0252,182.11405,242.79795,-11.5415,58.14775,0.31395,97.7898,-0.9174,-0.7928,-0.4454,0.988075,-13.558675,0.0916,0.0257,0.0957
2,19.75,-0.56175,-1.27635,-12.3838,-90.76175,0.01795,-0.149675,421.03625,0.445875,-95.68325,0,-3.4785,-0.93,181.46785,239.6966,-11.61975,55.5155,0.00274999999999999,97.81915,-0.94595,-0.8315,-0.45275,0.98785,-14.4406,0.00337999999999999,0.00135,0.00360249999999999
2,20.25,-0.5899,-2.4761,-5.449725,-78.9451,0.0176,-0.4333,420.93475,2.4992,-93.65305,0,-3.4042,-0.6552,181.6536,234.6665,-12.1425,53.9625,0.00307499999999999,97.82735,-1.051175,-0.925125,-0.4611,0.988075,-14.96405,0.00222249999999999,0.000844999999999997,0.00314249999999999
2,20.75,-0.43,-1.051,-12.38065,-71.970125,0.01595,-0.37665,420.8024,1.7055,-94.30105,0,-3.37575,-0.6269,173.2324,233.09955,-13.38525,52.394,0.17495,97.786475,-1.171325,-0.96385,-0.472725,0.98885,-15.431725,0.0996425,0.0262125,0.146595
2,21.25,-0.4387,-1.44055,-6.3082,-88.2327,0.022725,-1.23535,420.5683,1.428,-93.9338,0,-3.3363,-0.87445,175.2383,234.453,-13.81075,52.88325,0,97.758375,-1.3076,-1.025525,-0.49375,0.988625,-15.998375,0,0,0
2,21.75,-0.78975,-12.73275,-5.1982,-91.40855,0.012675,-0.1802,420.376075,1.3632,-95.26895,0,-3.2603,-0.99365,183.1164,238.5784,-14.06475,52.97275,0,97.770125,-1.3651,-1.100275,-0.524225,0.98885,-16.41805,0.00297999999999999,0.000464999999999998,0.00339249999999999
2,22.25,-0.6405,-8.232525,-8.700225,-62.821375,0.0221,-0.6905,419.54835,1.8216,-91.04565,0,-3.30075,-1.26645,183.20965,241.5079,-13.7195,53.598,0,97.755625,-1.410125,-1.173575,-0.5564,0.989625,-16.566325,0,0,0
2,22.75,-0.569,-15.54495,-17.4634,-81.4008,0.021025,-12.0071,418.271125,2.78475,-92.2997,0,-3.2879,-0.9811,181.82505,241.9452,-13.59675,54.25575,0,97.766175,-1.448825,-1.2411,-0.571225,0.989625,-16.794025,0,0,0
2,23.25,-0.7169,-0.816625,-27.66745,-82.741875,0.02105,-2.8985,419.73515,2.70575,-95.88835,0,-3.35305,-0.91615,174.71985,231.6026,-13.67825,53.3485,0,97.724875,-1.509525,-1.324425,-0.5808,0.9904,-16.87735,0,0,0
2,23.75,-0.60845,-7.41635,-11.379375,-94.7721,0.0138,-0.62885,419.46515,1.3259,-99.64025,0,-3.40405,-1.01785,171.1683,233.4845,-14.2145,54.95125,0.13,97.6516,-1.5681,-1.354125,-0.589375,0.9904,-17.07285,0.08221,0.025285,0.1265025
3,0.25,-0.9204,-2.941375,-7.505775,-56.48175,0.0145,-0.3238,422.2985,1.7147,-102.4057,0,-3.6374,-0.7105,184.1266,275.3246,-8.376,38.61375,0.42555,97.516625,-0.32745,-0.4738,-0.2539,0.992,-61.5752,0.1113425,0.0409725,0.1591925
