DOY2,HR2,CO2,H2O,FC,G,H,LE,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1_1_1,TS_1_2_1,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.75,412.78,17.10155,6.45584999999997,5.918,16.3809,73.59975,4.396975,0.915124999999998,1.49607,1.79002,1.07103,101.588,100,15.443,5.504,16.52035,0.496796,11.463325,12.147,10.73805,0.3593,2.44815,380.622,384.88625
1,6.25,410.831,18.073,8.12094999999999,6.39325,13.87255,59.8523749999999,4.4332,0.947399999999999,1.446605,1.9019125,1.0711725,101.612,100,15.3905,5.5075,16.813225,0.56071625,11.47315,12.10975,10.73605,0.4316,2.5795,378.97025,384.09075
1,6.75,416.03025,17.36495,9.69720000000002,6.265625,19.4683,196.767999999999,4.782425,0.9468,1.6786,1.78135,1.0357,101.64,100,15.4924,5.42,17.01975,0.519595,11.495075,12.067875,10.74405,0.434525,2.69375,377.699,384.579
1,7.25,422.87,18.827075,10.88575,5.184125,9.66075,61.1914999999998,4.8475,0.95225,1.67604,1.867065,1.11124,101.67,100,15.48175,5.435,17.15375,0.478492,11.5159,12.02375,30.5153,3.1743,4.1325,379.874,385.74075
1,7.75,418.362,17.6455,11.04925,5.41325,16.1309,160.281499999999,4.489075,0.936924999999999,1.5937025,1.9432875,1.0729825,101.714,100,15.5766,5.5245,17.1648,0.4723205,11.536625,11.9855,123.3315,47.9975,19.890375,387.48975,387.60875
1,8.25,440.626,17.7178,6.7824,6.217875,23.728175,143.167,5.1462,1.0441,1.743625,2.15639,1.171435,101.742,100,15.8561,5.59,17.1777,0.4982335,11.6034,11.941375,291.3795,127.9195,33.313325,383.846,389.65
1,8.75,421.662,19.035275,9.2825,6.938625,69.02585,348.4615,5.5128,1.1185,1.8901,2.222125,1.3122625,101.756,100,15.81095,5.61675,17.154125,0.51603125,11.543575,11.899125,463.942,228.7705,42.901875,383.6325,390.79875
1,9.25,420.83325,17.406525,23.03025,7.75975,107.10625,168.5,5.399875,1.07,1.8945,2.25102,1.34632,101.778,100,16.15165,5.9845,17.5478,0.620276,11.634575,11.8605,635.008,329.0725,50.531475,382.88075,393.76025
1,9.75,416.89875,17.68295,15.9019749999999,8.905625,149.281,132.08875,5.338025,1.184275,1.92324,2.37328,1.36726,101.812,100,16.5665,6.791,17.9752,0.58789,11.8875,11.851875,785.7975,411.97175,60.882675,386.4135,396.37125
1,10.25,435.596,18.46715,13.500875,10.806,183.9095,182.85875,5.8145,1.2343,2.035925,2.6101375,1.4617,101.848,100,17.712,8.00625,18.77245,0.54132625,12.001825,11.83925,915.332,506.40425,72.032325,379.42975,403.71275
1,10.75,403.571,17.7497,27.3771999999999,12.24375,229.1505,204.2445,5.834125,1.2785,2.04292,2.69698,1.46662,101.864,100,18.309,8.868,19.0152,0.586806,12.0633,11.83975,1047.575,572.1995,90.9456499999999,382.7555,407.8995
1,11.25,420.9425,17.5601,14.31675,13.18625,262.81,207.0775,5.901125,1.25835,2.1205775,2.887025,1.45023,101.876,100,18.9715,9.97775,19.6658,0.575244,12.069325,11.8525,1122.225,603.9245,88.939025,375.333,414.137
1,11.75,436.563,17.386,8.7775,14.42875,269.41,208.871749999999,6.2805,1.2115,2.19161,2.545365,1.46208,101.848,100,19.303,10.6545,20.27205,0.622145,12.2115,11.873,1188.08,630.65,97.0756500000001,377.37475,420.068
1,12.25,409.648,17.439125,11.7506,15.96,318.106,151.9255,6.153425,1.25325,2.21002,2.60182,1.537995,101.812,100,19.862,11.2095,20.47295,0.6052475,12.352075,11.903,1210.315,642.75875,103.918325,388.75725,425.363
1,12.75,418.387,16.7341,8.99114999999975,17.46,322.975,167.89,6.25735,1.3206,2.17913,2.69609,1.43364,101.756,100,20.1995,12.3235,20.93855,0.564876,12.455925,11.933,1187.4675,635,95.908925,382,427.78675
1,13.25,419.2825,17.5974,22.5722,18.76125,305.762,243.42175,6.33,1.24,2.096115,2.762445,1.492455,101.696,100,20.8525,13.033,21.33515,0.629117,12.5774,11.969375,1167.1,630.49575,100.29315,378.65,427.3795
1,13.75,411.7125,17.526,27.4199999999999,19.81875,305.26325,140.819,6.263275,1.25115,2.2343,2.664675,1.503025,101.64125,100,21.156,13.8905,22.1585,0.56666125,12.67475,12.0085,1097.755,603.6695,90.36475,381.3,429.6465
1,14.25,432.136,16.742775,9.09195,17.7125,268.2825,116.1755,6.03,1.316,2.1178225,2.6477,1.4798475,101.5995,100,21.41845,14.131,21.82795,0.47692025,12.7689,12.047625,1008.01,551.11625,87.967575,385.99425,426.162
1,14.75,431.686,16.973125,10.1961999999999,15.5125,217.18,103.075,6.3515,1.3011,2.212965,2.6572,1.50864,101.57825,100,21.3465,14.168,21.89275,0.465576,12.81925,12.089875,878.8955,483.2275,78.9273,382.825,421.673
1,15.25,422.80575,16.98255,4.15674999999999,12.5125,181.95925,131.475,5.8396,1.14775,2.153125,2.45823,1.40331,101.56475,100,21.5915,14.224,21.69925,0.3966335,12.860175,12.128,737.558,398.65,68.26965,378.49425,421.5435
1,15.75,417.925,17.7169,5.47249999999999,10.810125,125.95,73.664,5.878,1.214,2.03878,2.43607,1.43783,101.544,100,21.5745,13.8785,21.9228,0.356059,12.896075,12.163875,571.6985,313.6,56.7306,380,417.848
1,16.25,418.2965,17.334625,7.96924999999999,8.5545,91.0705249999999,117.4339,5.45475,1.1775,1.8376425,2.4308775,1.28326,101.542,100,21.49425,13.6645,21.78155,0.33371,12.915675,12.203375,373.7985,219.8,47.7648,385.8,412.996
1,16.75,422.94475,19.0569,3.6264,6.67175,43.2624,96.951125,5.4576,1.1701,1.84396,2.267655,1.27109,101.524,99.81,20.5125,13.0705,21.4175,0.379587,12.9161,12.2365,218.376,120.948,37.0544,379.6,406.654
1,17.25,409.576,17.18955,2.52319999999996,4.87225,11.534,54.4819999999999,5.492,1.044,1.62911,2.26724,1.250545,101.528,100,20.20175,11.6545,21.08345,0.3380065,12.8641,12.26875,77.7615999999999,43.96,19.3736,370.2,403.232
1,17.75,396.25225,16.7155,3.76822499999998,3.67725,17.2829,86.425,4.72335,1.0205,1.58269,2.11799,1.12886,101.53,100,19.7005,10.44325,20.6817,0.4233455,12.775325,12.294625,11.2884,2.1915,3.315175,369.457,398.775
1,18.25,415.244,16.60315,4.80154999999999,2.715875,11,46.5185499999995,4.857325,1.012425,1.5443375,1.86238,1.132945,101.55875,100,19.30225,9.49299999999999,20.715975,0.44795,12.695,12.3155,10.7818,0.627025,3.07395,374.975,397.9765
1,18.75,421.382,16.63125,6.30249999999997,2.24325,9.68809999999998,55.9148499999999,5.3991,1.082,1.70883,2.141645,1.213655,101.55875,100,18.81025,8.803,19.96055,0.4325115,12.7164,12.33,10.75675,0.65015,3.377375,366.775,398.55
1,19.25,415.455,16.749125,4.065,3.1075,18.0085249999999,55.625,5.3393,1.114,1.745335,2.157545,1.285975,101.56875,100,18.6075,8.6355,19.7903,0.537263,12.695725,12.334125,10.76065,0.5466,3.3075,368.055,398.1935
1,19.75,401.78425,16.6998,5.9225,2.942625,13.42385,75.0591000000001,5.319125,1.1615,1.6997625,2.2229475,1.2634625,101.56,100,18.41175,8.61,19.7484,0.513647,12.63205,12.33875,10.7513,0.5036,2.8336,377.744,397.918
1,20.25,404.21,16.6094,5.42952499999999,2.97225,3.759325,54.5581000000005,5.451975,1.133375,1.71536,2.22288,1.31176,101.574,100,18.0335,8.7045,20.20075,0.505448,12.558425,12.342875,10.75,0.5074,2.788,375.2,398.246
1,20.75,409.1505,16.373775,3.8645,3.2265,3.17802499999988,138.93125,5.32525,1.094,1.7256575,2.2083925,1.24474,101.574,100,17.761775,8.49299999999999,19.4297,0.4698845,12.487425,12.338375,10.74405,0.3802,3.068,377.8,397.748
1,21.25,410.90625,16.612275,10.57735,3.302375,0.568399999999953,50.5260250000001,4.95125,1.064,1.67954,2.09104,1.20874,101.594,100,17.49275,8.02549999999999,19.5604,0.482474,12.415175,12.338875,10.72655,0.332,2.5364,385.61,397.72
1,21.75,415.73,16.74745,6.204,3.379,6.36409999999998,101.328,4.4495,1.06105,1.65625,2.1674775,1.14129,101.601,99.905,17.2075,8.1495,19.188,0.597275249999999,12.34365,12.332125,0.90525,0.384625,2.75925,392.769,397.92975
1,22.25,411.439,16.80025,3.990375,3.809,8.29929999999984,80.9010999999999,4.921875,1.1025,1.7839875,2.207005,1.2172225,101.612,99.81,17.005,8.1525,18.654275,0.568755749999999,12.255725,12.329875,0.90945,0.191149999999999,2.5919,386.5,393.98875
1,22.75,409.2435,16.91115,6.75560000000001,4.512875,3.90169999999999,153.7215,5.3982,1.13,1.68109,2.17086,1.28506,101.644,100,17.4,7.46099999999999,19.08415,0.516027,12.1468,12.330375,0.90415,0.286024999999999,2.682275,388.2,393
1,23.25,411.6625,18.92535,10.41475,5.042125,4.977125,44.0695000000001,5.088,1.1103,1.63552,2.19265,1.26446,101.664,100,17.4,7.02199999999998,18.47285,0.4550885,12.055775,12.3245,0.91195,0.492949999999999,2.603725,383.425,392.54975
1,23.75,408.51225,18.2136,10.4986,4.814,6.44664999999989,164.02625,4.9423,1.094,1.60896,2.09854,1.21224,101.65975,100,17.00615,6.88649999999998,18.4452,0.51284,11.9957,12.323625,0.9096,0.439649999999997,2.596825,382.77675,391.7515
2,0.25,415.693,15.12435,6.0181,3.61875,13.85045,151.853249999998,4.7433,0.967899999999999,1.749025,2.029765,1.12335,101.00625,99.9,16.24525,8.456,17.82785,0.478253999999999,12.2285,11.7045,0.901075,0.325425,2.635275,361.76475,378.65525
2,0.75,427.457,15.86975,4.77904999999999,3.911625,17.71905,178.4595,4.85295,0.9086,1.793645,1.8732425,1.17126,100.99625,99.905,16.2038,8.326,17.887675,0.638805,12.222725,11.693625,0.895025,0.27295,2.943725,352.69375,378.491
2,1.25,453.723,16.22805,11.8674,5.22949999999999,16.28,51.6051000000002,4.6646,0.97765,1.6949,1.80575,1.20845,101.00375,100,16.107775,7.744,17.6294,0.44961875,12.1465,11.66585,0.89805,0.1501,3.0123,348.7365,377.1655
2,1.75,430.78875,15.5792,5.27079999999999,5.04399999999999,5.837125,88.4439999999987,4.5568,0.9186,1.7012675,1.8485875,1.10988,100.99,99.905,15.89555,7.402,17.2208,0.46362325,12.0916,11.6272,0.903025,0.191475000000001,2.96595,361.51425,376.0895
2,2.25,427.34125,16.108475,15.8110999999998,4.51299999999999,14.628425,97.790375,4.5665,0.90475,1.5915125,1.78724,1.090315,100.98,100,15.64215,7.094,17.787125,0.44687525,12.128775,11.584425,0.90305,0.2412,2.75075,351.686,373.24725
2,2.75,414.194,15.992125,3.7174,4.06312499999999,12.0337,62.7903249999997,4.6392,0.9113,1.6198225,1.7584325,1.11289,100.99875,100,15.574275,6.653,17.57065,0.4717,12.177975,11.552525,13.432,0.181825,3.25705,350.41725,371.2935
2,3.25,422.9155,16.807075,4.523,4.32537499999999,6.75299999999999,118.230999999999,4.617075,0.8913,1.61715,1.8163,1.0728,100.9975,100,15.705,6.5505,17.3285,0.5232,12.177425,11.52375,13.431,0.232800000000001,2.694625,346.043,371.24575
2,3.75,441.3665,17.077225,28.475,4.02119999999999,3.57719999999994,204.73975,4.31375,0.89505,1.6023825,1.7347825,1.08929,100.9975,100,15.307075,6.18975,17.083325,0.51792075,12.10585,11.480975,13.433075,0.258625,2.908625,363.35625,372.81125
2,4.25,447.796,16.952,11.868,3.28344999999999,16.41715,130.465,4.4025,0.90675,1.7379375,1.947305,1.11175,100.97875,100,14.862475,6.0745,17.050225,0.527477,12.09915,11.4382,13.425375,0.238925000000001,2.90275,366.08175,371.088
2,4.75,471.196,16.51495,6.608375,3.62884999999999,15.7963,214.147,4.5502,0.8932,1.6754,1.8325,1.1055,100.98625,99.9075,14.808825,5.96075,16.941,0.580145,12.04675,11.395425,13.435075,0.389125,2.7155,358.641,368.63675
2,5.25,465.184,15.89165,11.6574,4.01262499999999,9.99225,72.2435,4.323,0.8838,1.6199875,1.7367725,1.09518,101.00875,100,14.4104,6.203,16.574325,0.53317425,11.98235,11.36425,13.44,0.265625000000001,2.556325,344.84375,369.0955
2,5.75,475.144,15.776575,10.6073,3.6265,7.38575,133.654,4.09202499999999,0.75765,1.71645,1.66085,1.1051,101.0675,99.9075,14.382175,5.78149999999999,16.738,0.51933,11.903,11.3715,13.428225,0.253175,2.500725,354.1585,370.145
2,6.25,452.305,15.858,6.78464999999996,3.06325,4.57119999999995,80.0356499999997,4.1905,0.85325,1.535625,1.64082,1.03468,101.1,100,14.62095,5.58925,16.15365,0.448998,11.8609,11.350475,13.441025,0.431875,3.01825,359.49875,371.40525
2,6.75,465.068,16.28975,3.5118,2.737275,11.077925,271.0955,4.1798,0.92,1.596305,1.6390675,1.0608175,101.10875,100,14.4923,5.659,16.3322,0.5776395,11.792,11.34155,14.70205,4.0044,4.3144,356.64275,373.275
2,7.25,461.015,17.1871,14.8246999999999,3.46337499999999,14.227275,154.32625,4.1496,0.8863,1.5705725,1.79468,1.0295975,101.10875,100,14.665125,5.323,16.4254,0.43396725,11.7499,11.337425,92.14,50.809825,19.04605,351.178,372.6325
2,7.75,485.58,16.8097,7.276225,4.57937499999999,15.67975,89.7850000000002,4.79165,0.872125,1.5405425,1.79678,1.058435,101.1275,100,14.8176,5.363,16.258425,0.48811175,11.694025,11.34175,251.1275,139.375,33.46745,350.6125,373.957
2,8.25,421.38475,16.126975,18.5016,7.5005,47.2999999999999,113.4724,4.6668,1.0063,1.57302,1.887225,1.09172,101.1375,100,14.90035,5.953,15.673625,0.5730475,11.635225,11.32985,449.9,248.73975,43.98555,355.3,378.54175
2,8.75,453.22375,16.0823,11.5788,10.573125,95.742875,109.9885,5.179925,1.040025,1.73194,2.17513,1.241265,101.145,100,14.70025,6.908,15.0651,0.5991375,11.564125,11.328225,622.27,357.709,52.25825,356.3895,380.8545
2,9.25,447.6065,16.7975,23.914775,13.89875,149.816,149.387,5.3979,1.1395,1.8737,2.41335,1.3413,101.175,100,15.10325,7.714,15.7315,0.644745,11.4778,11.3198,816.025,460.1,61.218725,358.157,383.26675
2,9.75,440.07575,16.506475,18.7568500000001,15.62375,229.90825,156.6225,5.860625,1.200225,1.98992,2.534665,1.388845,101.17125,99.91,15.556575,9.474,16.85715,0.617899,11.450925,11.31065,981.4,552.7965,71.481025,360.5175,387.275
2,10.25,441.62675,16.09445,28.21675,17.98125,288.87725,117.621,6.2275,1.34075,2.08368,2.8154925,1.495565,101.18,99.9,15.92575,10.816,17.1078,0.705711999999999,11.428175,11.30745,1127.41,625.8985,81.4764,360.02975,394.57425
2,10.75,441.783,16.25705,26.15925,21.35625,326.71625,155.3385,6.063,1.334925,2.190415,2.683505,1.51841,101.15625,99.2589,16.53175,11.664,17.461875,0.67156125,11.432225,11.30105,1228.5,684.1,88.795,358.32675,403.46175
2,11.25,434.076,16.78505,23.23905,26.45875,367.125,211.58175,6.3485,1.28075,2.2846975,2.68577,1.54166,101.135,99.2044,17.227325,12.627,18.3178,0.6588615,11.39425,11.304375,1339.81,730.255,96.264075,358.492,412.64625
2,11.75,445.97125,17.1834,45.6304,28.8,376.9,185.91625,6.189075,1.3829,2.29724,2.74205,1.540155,101.135,99.0346,17.9212,13.81375,18.41445,0.730328,11.386,11.3077,1403.425,761.97725,100.77525,354.3155,420.275
2,12.25,444.632,16.9242,20.255575,30.2725,423.4075,153.885,6.7338,1.36355,2.6408,2.79367,1.65703,101.09,99,18.50275,14.4945,18.8554,0.706662,11.492925,11.313775,1445.225,783.12175,102.77525,356.84775,426.06375
2,12.75,449.5365,17.7002,9.783625,31.5925,366.297,197.895,6.65,1.47775,2.59023,2.86154,1.559505,101.045,98.8864,19.06275,15.579,19.2898,0.67167,11.578,11.3261,1462.1,782.156,104.0605,357.44,427.7665
2,13.25,434.3175,17.9488,5.84862499999999,28.7625,413.025,408.663,6.78525,1.420375,2.60865,2.79759,1.5993,100.99375,98.8025,19.56975,15.8315,20.0929,0.670951,11.65595,11.33465,1406.175,755.05525,101.16775,363.7535,430.8745
2,13.75,417.8705,15.5977,9.244375,27.62875,383.5,190.511749999999,7.3322,1.5698,2.567875,3.0543375,1.6936875,100.96875,98.901,20.11775,16.50575,20.70505,0.6727225,11.7835,11.340725,1383.025,728.75,100.7335,366.286,429.55
2,14.25,422.00025,18.3995,9.24799999999998,27.92875,320.8,131.92025,7.41585,1.515,2.658725,3.0623,1.757225,100.90875,98.605,20.29945,16.678,20.820375,0.6245625,12.1055,11.349275,1269.275,678.65,95.5056,359.4775,430.825
2,14.75,436.4135,18.748,6.86924999999997,23.705,333.05,194.41,7.34,1.42225,2.5063625,2.9748875,1.6251625,100.89,98.414575,20.470025,16.9735,20.914525,0.54864925,12.376675,11.357825,1138.375,619.275,86.43,358.68825,425.30525
2,15.25,419.851,18.11775,9.19050000000004,21.07375,266.5055,146.625,7.15775,1.49625,2.508205,3.012785,1.66069,100.85,98.51675,20.804225,17.132,20.8514,0.5016055,12.543825,11.369125,1002.225,547.1495,77.1025,365.76175,424.22375
2,15.75,424.006,15.8428,13.16425,17.89,213.094,164.2225,7.02899999999999,1.3968,2.29298,2.90584,1.5724,100.809,98.612875,20.631,17.362,21.607625,0.489682,12.65225,11.377675,845.1,448.64425,64.9709,368.20275,418.473
2,16.25,431.9575,15.94,11.3857499999999,16.015,156.973,112.6675,6.6516,1.3356,2.22665,2.7512375,1.5725875,100.808,98.806375,20.6705,17.18425,21.2775,0.4561875,12.123825,11.13015,657.305,346.825,55.1519,363.7205,414.7765
2,16.75,428.56825,15.8642,6.53419999999999,13.473775,115.05875,113.41875,6.4391,1.35045,2.22388,2.709,1.4347,100.81,98.90325,20.4118,16.812,20.4446,0.412574,12.6587,11.378975,398.85375,241,46.477525,365.217,408.93275
2,17.25,424.96175,14.57285,7.17082500000002,10.68475,63.022875,82.1679999999997,5.788975,1.281325,2.031075,2.505785,1.425235,100.814,98.905575,19.9629,16.1135,19.8105,0.3901835,12.56425,11.3684,245.4075,139.5675,35.55565,370.70425,398.5115
2,17.75,427.683,15.89615,13.7273749999999,8.75625,10.2725,151.334,6.0996,1.173975,1.871335,2.335555,1.43755,100.843,99.0043,18.93825,15.20025,19.586,0.3663915,12.397,11.3526,85.905,42.508525,18.409625,371.03875,390.825
2,18.25,446.1535,17.0021,9.55,7.213375,8.15809999999993,167.2535,5.7,1.0875,1.7653275,2.0723975,1.28205,100.838,99.1027,18.58475,13.354,20.683575,0.4982935,12.230575,11.337525,13.9735,1.06445,3.4302,371.048,387.65
2,18.75,432.84375,16.65745,13.0226,5.858125,15.68925,194.23875,5.48649999999999,1.134375,1.77675,2.073665,1.302115,100.867,99.340525,18.254,12.472,20.085975,0.518324249999999,12.0464,11.3529,13.423025,0.0833250000000004,3.8138,367.99275,382.469
2,19.25,423.08025,17.0824,6.175825,4.925125,12.7278,64.3563999999998,5.172,0.999,1.68612,2.04868,1.12066,100.879,98.91,17.831,11.5135,19.601,0.529404,11.946825,11.34405,13.41615,0.1899,3.56465,366.52825,379.793
2,19.75,430.508,16.130975,5.77575,4.563,23.61955,141.632,5.045325,1.082925,1.60646,2.023,1.21184,100.868,99.01,17.536,11.19,19.3446,0.50379,11.88235,11.325925,13.410275,0.360875000000001,3.256,357.03125,379.75875
2,20.25,427.784,16.09925,3.277825,4.35,13.5064,95.6380000000001,5.1238,1.0409,1.59501,2.138005,1.210145,100.859,99.205,17.45345,10.97325,19.06325,0.5592615,11.689175,11.299675,13.4222,0.171575000000001,2.816225,352.35425,378.74375
2,20.75,416.552,15.621175,5.557,5.088625,19.8689749999998,73.7735,5.401875,1.109575,1.73038,2.1247,1.3201,100.879,99.31,16.49075,10.521,18.8836,0.617114,11.528325,11.2498,13.41835,0.0812500000000006,3.091,355.0985,381.5935
2,21.25,417.37225,15.88915,3.5555,7.096,9.47559999999997,130.496049999999,5.054,1.0896,1.6557625,2.16888,1.19539,100.87,99.6025,16.63685,9.6935,19.11025,0.4704105,11.5275,11.202675,13.425,0.258200000000002,2.645975,365.70925,381.66275
2,21.75,419.14575,15.80625,4.05985,7.51725,7.17019999999998,185.8065,4.685,1.018,1.68497,2.03434,1.16786,100.87,99.7,16.722325,9.9925,18.482925,0.486406249999999,11.529825,11.147425,0.89805,0.5298,2.635475,363.6785,380.50875
2,22.25,433.735,16.3466,15.6679999999998,8.495125,7.814,38.18615,5.279525,1.01935,1.663575,2.038745,1.20593,100.916,99.6025,16.807,9.7035,18.214275,0.5029175,11.5348,11.10205,0.89805,0.644825,2.683275,364.794,380.4325
2,22.75,417.915,16.331,4.2808,9.034,16.932475,100.158425,5.2434,1.0216,1.76579,2.063655,1.24728,100.958,99.605,16.51055,9.20325,18.3203,0.50907375,11.547325,11.086975,0.90005,0.364475,2.6865,368.1895,381.24125
2,23.25,411.08,16.3956,3.95865,7.19375,22.238625,92.1279999999994,5.17039999999999,1.063,1.64158,2.1098275,1.175695,100.969,99.7025,16.3394,8.74025,18.148525,0.4917065,11.656075,11.1462,0.895025,0.400075000000001,2.556625,367.0865,380.83325
2,23.75,413.994,15.6536,7.55825,7.49287499999999,23.598125,115.845499999999,4.982,1.0975,1.76636,2.11254,1.1583,100.988,99.805,16.186275,8.57,17.7208,0.498906,11.889525,11.164,0.907,0.306450000000002,2.78205,368.19425,381
3,0.25,440.226,17.25465,19.57335,5.8045,4.10955,76.8025500000001,4.80105,0.89885,1.70184,1.99132,1.158995,101.08875,100,18.61,9.668,20.7754,0.6344435,13.94175,13.824375,0.871025,0.162125,2.8911,376.53075,406.198
3,0.75,465.432,17.7874,17.84205,5.3645,4.33760000000001,131.9365,4.9121,0.8494,1.73599,1.7736225,1.16478,101.10775,100,18.4,9.035,20.261725,0.46570875,13.832325,13.777125,0.866025,0.179175,2.78625,378.94975,404.275
3,1.25,432.012,21.056875,22.9864499999999,4.667875,8.67260000000001,151.936,4.8016,0.9564,1.7492675,1.8107025,1.0881425,101.1075,100,18.1025,8.71049999999999,19.968525,0.52456125,13.768575,13.724875,0.866025,0.126750000000001,2.7851,375.275,403
3,1.75,453.002,18.1555,14.1385,3.790625,11.4651749999998,79.5903499999999,4.86794999999999,0.9934,1.770845,1.86706,1.1440075,101.0785,100,17.744,8.18374999999999,19.6685,0.5467965,13.75735,13.670375,0.869025,0.11675,2.672225,373.65225,400.55
3,2.25,451.009,18.47445,27.571025,2.921125,8.19574999999999,142.34,5.163,0.9445,1.793775,1.844005,1.136505,101.0685,100,17.6415,7.47175,19.40875,0.4918315,13.741675,13.6195,0.87,0.140375,2.549075,375.09075,399.1
3,2.75,436.772,18.966975,22.659375,3.05075,24.6770999999998,190.625,5.1737,1.080225,1.87744,2.03308,1.23064,101.0295,100,17.60125,7.48875,18.96735,0.524071999999999,13.74155,13.58225,10.66215,0.21825,2.569125,374.27125,397.55
3,3.25,424.0575,17.80145,9.28799999999999,3.108625,8.58479999999999,87.22,4.64525,0.983125,1.76268,1.82006,1.1671,101.01,100,17.60125,7.00425,18.72845,0.45186,13.73085,13.568125,10.665225,0.1365,2.78155,376.942,396.55
3,3.75,446.55875,18.596225,19.8280999999999,4.050875,16.1975,239.78,4.80205,0.909699999999999,1.693265,1.846985,1.107955,101.04,100,17.512,6.70125,18.531175,0.496224,13.72265,13.559875,10.675125,0.192825,2.770475,374.48675,396.275
3,4.25,465.524,19.544875,21.928375,5.10475,20.39125,149.17025,4.90925,0.979,1.694785,1.89227,1.17848,101.09,100,17.4245,6.78674999999999,18.60925,0.5353185,13.717575,13.552125,10.67405,0.551200000000001,2.73985,377.65225,397.825
3,4.75,462.498499999999,18.437125,13.34375,5.29637499999999,23.501,77.076,5.1376,0.9294,1.9126625,1.990175,1.26,101.1,100,17.31225,6.68274999999999,18.625875,0.563625,13.720475,13.546625,10.685075,0.545125000000001,2.763425,378.283,397.375
3,5.25,457.327,18.4558,21.7290499999998,5.61312499999999,9.61872499999998,92.8661500000001,4.5275,0.924875,1.8592,1.95043,1.114325,101.1,100,17.2415,6.494,18.5968,0.47499,13.713225,13.541125,10.677025,0.404575000000001,2.967825,378.17875,396.925
3,5.75,454.853,22.2855,12.4134,5.98449999999999,13.2915,235.106,5.06357499999999,0.87945,1.896325,2.1882625,1.227875,101.11,100,17.32775,6.078,19.027875,0.5027125,13.711275,13.53925,10.735025,0.34995,2.667,378.03025,395.6065
3,6.25,476.55075,20.049,11.815525,6.04125,9.37044999999997,79.38325,5.221375,0.967625,1.781945,1.9782325,1.1608875,101.11,100,17.13175,5.777,19.211025,0.40790825,13.5765,13.535125,30.0241,13.5359,6.260775,379.876,393.475
