DOY2,HR2,FC_1_1_1,LE_1_1_1,H_1_1_1,SW_IN_1_1_1,VPD_1_1_A,RH_1_1_A,TA_1_1_A,USTAR_1_1_1,CO2_1_1_1,H2O_1_1_A,WS_1_1_1,PA,LW_IN_1_1_1,RH_1_1_1,VPD_1_1_1,H2O_1_1_1,TA_1_1_1
1,22.75,-0.5702,9.170541,6.5766155,-1.96,0.7130462,79.699395,-4.531997,0.2864618,354.67385,2.1435965,3.3623195,97.71786,262.56995,72.521845,0.72807765,2.113849,-4.0925005
1,23.25,-0.592,11.53803,8.864834,-1.8933325,0.6962099,79.26075,-4.71539,0.25789555,354.2648,2.1224175,3.266038,97.726265,261.53665,70.641495,0.73530635,2.0247275,-4.3133335
1,23.75,-0.88255,10.75473,9.699091,-1.836666,0.6752427,79.5264,-4.889675,0.296708,354.105,2.127794,3.3497045,97.70136,259.06495,71.227,0.6805859,2.03901,-5.131333
2,0.25,0.3064,9.064046,-14.38286,-2.368333,0.8831434,72.46432,-4.310123,0.2368596,373.69355,2.12851,2.671304,97.86647,254.50505,71.768015,1.253699,2.650922,-0.84166665
2,0.75,0.1777,6.6153655,-13.45662,-2.3866675,0.8703216,73.04283,-4.383562,0.2344717,373.2019,2.136881,2.67529,97.86818,255.41165,72.955005,1.2246475,2.67184,-0.9489998
2,1.25,0.00355,4.7224325,-6.557596,-2.3950005,0.8422775,74.41364,-4.47161,0.2364935,373.1282,2.103173,2.692002,97.89208,252.60665,74.2435,1.151842,2.650845,-0.939
2,1.75,-0.0388,5.456386,-9.1340125,-2.358333,0.8497541,75.46832,-4.703333,0.2698291,373.0729,2.017401,2.344982,97.87767,251.75665,75.64383,1.114585,2.6176185,-1.0538335
2,2.25,0.04145,4.9341705,-4.187012,-2.308333,0.808327,76.34599,-4.73836,0.24644515,372.8607,2.047836,3.0115415,97.87615,254.59165,76.839,1.083858,2.638021,-0.839
2,2.75,0.2682,1.809145,-9.206454,-2.34,0.7973576,76.53333,-4.882664,0.25290015,372.7532,2.016053,2.618996,97.88046,248.26835,77.39001,0.9950621,2.570493,-1.167
2,3.25,0.0734,0.9550218,-10.03013,-2.2966665,0.8093795,76.73333,-5.04189,0.2266735,373.4146,1.98261,3.104652,97.84795,248.33835,77.47433,0.9348881,2.582532,-1.3075
2,3.75,0.12235,2.120532,-7.239014,-2.2883335,0.7591667,76.83334,-5.173333,0.24121455,373.4826,1.975928,2.89615,97.83106,246.8117,76.747,1.0795955,2.58567,-1.3428335
2,4.25,0.08045,2.7990375,-6.379345,-2.2583335,0.7076063,77.45652,-5.353333,0.2007596,373.663,1.961101,2.93165,97.83469,245.97165,77.496505,1.0061875,2.6244965,-1.515
2,4.75,0.09895,2.869977,-9.5516625,-2.2166665,0.7000616,77.6167,-5.519333,0.20656555,373.9863,2.018593,2.7260675,97.85294,245.8617,77.744675,0.99403395,2.627015,-1.583167
2,5.25,0.12555,3.350479,-7.392695,-2.321667,0.7127188,78.06667,-5.663333,0.2200003,373.62665,1.973519,2.953434,97.81718,248.78,79.56683,0.91999795,2.5685895,-1.9360005
2,5.75,0.08715,5.342522,-7.304598,-2.283333,0.6840303,78.50032,-5.709105,0.2065188,373.62625,1.958952,2.920621,97.81467,246.5467,79.57084,0.94005255,2.5438105,-1.9713335
2,6.25,0.17715,6.371069,-7.7952395,-2.058333,0.6624658,79.04001,-5.76302,0.2217745,374.024,1.9541715,2.632418,97.790045,247.96,78.821835,0.9942827,2.500172,-1.9453335
2,6.75,0.177825,9.262083,-6.059317,-0.4250001,0.6232207,79.53083,-5.76135,0.1948658,374.2491,1.994585,2.970101,97.77769,246.505,79.631005,0.92475715,2.533622,-2.379833
2,7.25,0.1785,4.9795045,-4.428121,13.31833,0.6405463,79.366845,-5.6487945,0.1996234,375.1646,1.956214,3.0019405,97.7839,245.455,78.80367,0.8874407,2.313786,-3.401
2,7.75,0.1657,2.0370903,-7.471162,52.35834,0.6505895,78.13019,-5.8135,0.2111559,375.5465,1.984807,2.621934,97.813025,244.43165,78.13019,0.83557565,2.3900215,-3.4156905
2,8.25,-0.05245,7.934599,-3.012036,112.57,0.7214518,77.5361,-5.29813,0.2124078,375.2475,2.016984,2.73412,97.8365,246.595,77.927665,0.84066605,2.067053,-5.048111
2,8.75,-0.4391,12.05944,-2.836578,171.17835,0.75225965,75.0132,-5.1519185,0.2353797,372.5856,2.056984,3.4645285,97.883255,243.7067,75.796935,0.84076915,2.1023125,-4.9099085
2,9.25,-0.48095,7.640979,-3.104374,257.01665,0.87044,73.34139,-4.820333,0.2363404,372.8086,2.0787885,3.045786,97.914335,244.24,73.34139,0.8836462,2.0934975,-4.820333
2,9.75,-0.56085,14.26129,1.816615,310.5717,0.9109411,71.59166,-4.538427,0.2446978,372.6077,2.074246,3.230381,97.92612,244.24,71.59166,0.9460493,2.0329485,-4.553334
2,10.25,-0.4908,15.30764,1.80119445,355.195,0.9994803,69.89736,-4.094048,0.2529405,372.3499,2.1761395,3.3798945,97.934725,246.43,68.138245,0.97312845,2.0323425,-4.3036455
2,10.75,-0.5786,15.95613,4.7373045,382.2766,1.130952,68.275795,-3.483,0.2468924,372.7516,2.202206,3.7078555,97.933765,248.20665,66.51231,1.075838,2.083398,-3.601666
2,11.25,-0.4702,20.97758,3.167231,420.5367,1.274323,66.28433,-2.998,0.2350112,372.8754,2.174613,3.4919205,97.885835,250.37665,64.29127,1.263359,2.079275,-3.075333
2,11.75,-0.4569,18.71765,9.8238125,452.3067,1.429089,64.72739,-2.3747125,0.2572806,372.8901,2.1492735,3.576105,97.87854,250.29665,62.96828,1.405198,2.0850665,-2.7680005
2,12.25,-0.66675,22.94431,6.096557,470.15,1.526576,63.199345,-2.0835675,0.2891029,372.54365,2.128676,3.6756645,97.85942,250.82165,61.28151,1.460802,2.047126,-2.452667
2,12.75,-0.5815,18.277165,4.188605,456.81505,1.6127745,61.929505,-1.8377515,0.2674465,372.5308,2.148929,3.606172,97.81472,250.81,60.067495,1.5905245,2.0652675,-2.1625855
2,13.25,-0.6242,20.04678,2.317331,440.8667,1.759107,60.83077,-1.574666,0.26541595,372.3756,2.170855,3.642736,97.761735,251.73665,58.49767,1.702548,2.0769815,-1.996667
2,13.75,-0.6205,19.19224,-0.1739347,397.1333,1.8509475,59.72478,-1.436,0.2800936,372.05675,2.234022,3.684939,97.77198,252.355,58.62877,1.8005455,2.069435,-1.823961
2,14.25,-0.57025,22.39616,-0.1853268,341.4133,1.9757175,59.75259,-1.4251065,0.2798883,372.2811,2.214696,3.4744745,97.7762,253.55835,57.873005,1.929791,2.0599235,-1.768307
2,14.75,-0.4596,19.54671,-6.965486,294.7067,2.03003,59.41733,-1.14433,0.2676135,372.1789,2.183053,3.72378,97.763015,253.88,56.72092,2.031665,2.039262,-1.6449565
2,15.25,-0.3966,15.756115,-6.882169,240.7417,2.025969,59.24232,-1.100243,0.2753072,372.1474,2.1985195,3.690726,97.76045,253.7,54.84193,2.0559475,2.034223,-1.3678325
2,15.75,-0.31315,13.688485,-6.432957,169.32,2.0386135,56.72083,-1.123725,0.2797372,372.1514,2.187924,3.5529,97.738915,253.29335,55.138335,2.0631585,2.1026905,-1.223496
2,16.25,-0.14245,14.16355,-8.941325,102.63665,2.001002,57.552355,-1.261177,0.2742882,371.7084,2.1962925,3.2597405,97.75209,253.65335,55.13216,2.085287,2.055614,-1.393009
2,16.75,-0.0399,5.4266945,-3.36487,47.06167,1.9053625,58.933855,-1.300478,0.2684873,372.53825,2.2161765,3.0126135,97.755725,252.5917,56.044,2.040066,1.996232,-0.9282925
2,17.25,0.09085,11.67808,-5.980099,9.5650005,1.7632935,59.80773,-1.6332925,0.2752916,373.1348,2.257864,2.862434,97.76186,253.01835,57.02228,1.999235,2.040584,-0.9926668
2,17.75,0.113566666666667,17.57754,-4.015291,-1.3616665,1.6083355,61.905,-1.822083,0.2911645,373.07625,2.2695575,2.708185,97.764585,255.76,57.64422,2.1355955,2.5813355,0.19033335
2,18.25,0.136283333333333,17.91741,-6.29821375,-2.403334,1.5000215,63.68835,-2.13005,0.2425277,371.7918,2.267326,2.872963,97.77725,257.5567,59.58465,2.016996,2.9474755,1.49431
2,18.75,0.159,14.45143,-8.5811365,-2.400001,1.457346,65.30302,-2.1461785,0.2374148,372.4318,2.255466,2.8467285,97.805355,254.3067,59.19267,1.811445,2.950999,1.503
2,19.25,0.11995,13.46387,-7.406298,-2.400001,1.397887,66.071445,-2.2439315,0.2047113,373.0644,2.1990095,2.750953,97.77443,256.4167,59.69133,1.831699,2.968489,1.5045
2,19.75,0.21315,5.699519,-9.6473995,-2.400001,1.3105125,66.82082,-2.4335,0.2429963,373.29175,2.212061,2.9666295,97.74797,258.5867,62.127495,1.7653565,2.9309765,1.3724995
2,20.25,0.3151,8.794046,-16.10425,-2.400001,1.2543855,67.196605,-2.5533425,0.26580625,373.0031,2.253271,3.20031,97.765375,256.84,64.83933,1.79828,2.756423,0.9103334
2,20.75,0.2284,8.345093,-9.642333,-2.400001,1.2030495,67.730805,-2.631171,0.2615387,373.23505,2.197066,3.4921625,97.79404,254.9034,64.962995,1.6857435,2.6721915,0.72199995
2,21.25,0.2406,11.923519,-18.31892,-2.403334,1.110372,69.360195,-2.8122435,0.218871,374.00975,2.2030365,3.070313,97.81112,256.19,64.51534,1.542864,2.73967,0.5943334
2,21.75,0.0603,11.4116925,-5.09811,-2.3816675,1.086331,69.827515,-3.044098,0.22420745,373.9585,2.2204795,2.957009,97.820315,258.47,66.26601,1.433947,2.772794,0.3103333
2,22.25,0.1174,11.213095,-14.12829,-2.3850005,1.073446,70.238715,-3.3246455,0.26331865,373.91565,2.212615,2.651366,97.828865,254.94,67.85268,1.373826,2.762224,0.004666666
2,22.75,0.2388,8.9193715,-12.35714,-2.400001,1.043218,70.103165,-3.5983505,0.2447837,374.2953,2.1947595,2.8591155,97.84062,252.33,68.51767,1.309221,2.630858,-0.123
2,23.25,0.1785,15.235915,-12.4433,-2.3933335,1.00239125,70.318995,-3.9106435,0.2338745,374.13185,2.164588,2.7523435,97.850945,252.7567,69.95866,1.28627,2.662518,-0.08066666
2,23.75,0.10965,9.4927435,-5.194862,-2.381667,0.92859585,71.697055,-4.255603,0.2344946,373.9104,2.1711865,2.7608635,97.876365,252.1433,69.93667,1.26757,2.605294,-0.4586666
3,0.25,-0.2281,24.205845,-1.49561725,-2.5450005,1.7769075,71.89634,1.6529075,0.2064968,381.2743,3.1324585,4.10299,97.86003,275.005,65.89933,1.804793,2.406387,-0.51650005
3,0.75,-0.2688,24.13764,-3.8780705,-2.558333,1.708757,72.615665,1.358784,0.205511,381.2746,3.0952355,3.602341,97.85651,276.085,67.34417,1.7638665,2.463428,-0.56066665
3,1.25,-0.1615,20.4292,-3.487645,-2.5066665,1.582705,73.4751,1.2591655,0.2052998,380.7763,3.087179,3.60196,97.8735,273.99,68.553495,1.5763575,2.4553955,-0.6175
3,1.75,0.0546,20.34598,-3.49249,-2.4433335,1.534452,74.00254,0.9183333,0.2096727,380.47215,3.133611,3.765965,97.86614,269.845,69.556495,1.618786,2.529704,-0.48099995
3,2.25,-0.2676,28.32119,-0.8828509,-2.4466665,1.504394,74.82408,0.8661666,0.1696251,379.9335,3.155867,3.5329745,97.84133,274.2183,70.205505,1.61514,2.473484,-0.5395
3,2.75,-0.5544,26.326165,-0.478534,-2.400001,1.4795635,76.273495,0.5809698,0.1708067,380.86445,3.1113085,3.6166385,97.795,271.07,71.32783,1.573208,2.45532,-0.67799995
3,3.25,-0.32575,21.422285,-3.679879,-2.400001,1.425135,75.76569,0.51546165,0.1705479,380.995,3.1011245,3.731978,97.782,273.14,69.714505,1.5949185,2.458558,-0.91383335
3,3.75,-0.2953,17.86416,-2.774685,-2.398334,1.3684715,76.48977,0.28156735,0.18967615,380.1606,3.1098405,4.067785,97.80714,277.98335,71.614,1.5500505,2.52906,-1.1010005
3,4.25,0.00315,20.82557,-2.7480725,-2.39,1.3373875,76.845135,0.1756965,0.2062683,381.2628,3.101682,4.20426,97.82729,275.25335,71.859505,1.515854,2.4650225,-1.208333
3,4.75,-0.1857,19.365575,-0.6024948,-2.400001,1.330324,77.03461,0.107200965,0.188256,380.88105,3.062177,3.8250155,97.85292,270.69665,72.416505,1.545321,2.497338,-1.0786665
3,5.25,-0.13485,16.60319,-1.94078,-2.400001,1.2646585,77.518425,0.24859635,0.17287625,381.5262,3.082242,3.6041455,97.86693,272.49,73.26533,1.416366,2.501811,-0.8976667
3,5.75,-0.04515,12.12038,-2.440361,-1.799999,1.20392,78.455265,-0.004828765,0.16247,381.7729,3.0828525,3.623422,97.90865,275.4517,74.38,1.359314,2.458213,-1.136667
3,6.25,0.0195,11.09049,-2.154686,3.171667,1.1733585,78.959975,-0.07781332,0.17421755,382.09165,3.0746425,3.470877,97.93005,275.76505,75.192825,1.3740985,2.560795,-1.10449995
3,6.75,0.1255,17.89547,-0.29738835,26.788335,1.198101,79.23812,0.20533335,0.1960685,383.0317,3.0671775,3.499596,97.94415,268.86835,75.2,1.341054,2.684351,-0.516
3,7.25,0.005,17.211715,0.400047,79.816665,1.1544305,79.576335,0.22800005,0.2037355,383.8134,3.1083975,3.120202,97.96529,269.9867,77.31716,1.251738,2.839273,0.012699725
3,7.75,-0.44725,27.03523,2.424872,147.67335,1.270618,78.49161,0.45564665,0.215543,383.32595,3.1134735,3.359594,97.96387,271.99995,76.17619,1.355346,2.885009,0.0833333315
3,8.25,-0.13215,30.55306,0.0848687,229.17165,1.430509,75.95783,0.80208325,0.22314295,382.8058,3.1174325,3.29697,97.96068,270.0883,73.35226,1.533072,2.827416,0.5694678
3,8.75,-0.2261,23.61803,4.509678,281.445,1.615872,73.113155,1.1536305,0.2189863,382.6195,3.10583,3.32976,97.94355,268.68335,71.71138,1.810253,2.833847,0.9186667
3,9.25,-0.39925,25.938545,5.375867,378.8883,1.879256,70.0389,1.659418,0.21810305,382.5752,3.042454,3.026109,97.9487,270.34,68.796935,1.9760265,2.7790145,1.404833
3,9.75,-0.3932,32.755265,4.311349,443.75835,2.059422,67.20634,2.1901505,0.2340933,382.4519,3.078018,3.388357,97.95109,272.69665,64.85434,2.170965,2.664508,2.131
3,10.25,-0.3212,30.6685,3.889501,481.2417,2.295443,65.20296,2.705833,0.2505776,381.75165,3.129053,3.4564575,97.9353,276.39665,62.283335,2.5038955,2.651113,2.5138965
3,10.75,-0.22735,27.81882,4.1289,562.145,2.647806,63.0417,3.078647,0.25182365,381.6384,3.192601,3.572822,97.91466,276.3233,59.09534,2.798491,2.651435,3.034
3,11.25,-0.26385,24.29464,4.572969,585.07835,2.776266,59.64901,3.423722,0.2667435,381.396,3.167117,3.379472,97.91673,276.2867,57.31768,2.895376,2.64187,3.311667
3,11.75,-0.25595,25.623955,0.51492465,603.7566,3.008157,56.67792,4.045333,0.273273,379.9976,3.136968,3.310433,97.8933,277.0866,55.51367,3.163933,2.656784,3.972
3,12.25,-0.383,38.6459,-0.6092389,625.6074,3.1766965,55.497235,4.4064995,0.25599265,380.06835,3.2303175,3.60704,97.87465,279.7,53.6547,3.329286,2.611747,4.310641
3,12.75,-0.3203,32.26235,-2.227038,605.04505,3.414835,54.62226,4.7348285,0.25546395,378.9912,3.144292,3.697617,97.84768,280.34,52.70176,3.564021,2.534742,4.682666
3,13.25,-0.1494,27.51541,-1.719091,570.99495,3.5736845,53.8208,5.019906,0.2463256,379.0951,3.118373,3.470046,97.81133,277.1967,50.58743,3.790649,2.49467,4.848333
3,13.75,-0.12505,24.232075,-6.09271,534.65,3.6887245,52.5542,5.3230965,0.2593384,379.2636,3.015945,3.9732235,97.78633,276.8834,48.78566,3.784359,2.544366,5.047333
3,14.25,-0.04425,32.75122,-5.189098,435.3334,4.001345,51.07133,5.465191,0.2757671,378.4846,2.96218,4.097179,97.76395,277.98,47.79333,4.051303,2.580351,5.242667
3,14.75,-0.22505,27.128,-7.8450635,403.18005,4.177755,49.66367,5.6283325,0.27704585,378.08855,2.939193,3.9948105,97.75233,277.7701,46.85799,4.29893,2.604408,5.573809
3,15.25,-0.1416,21.35494,-10.2671305,331.01005,4.257535,49.03067,5.7746665,0.2685935,377.737,2.949954,4.2269675,97.75385,279.11,45.729,4.397942,2.56509,5.697333
3,15.75,-0.112,16.015545,-6.0811935,254.315,4.267564,48.792505,5.9185,0.2496208,378.8609,2.9904675,4.2753545,97.74667,280.9067,45.14078,4.313662,2.492595,5.719246
3,16.25,-0.0363,22.625125,-8.132567,180.56995,4.128058,49.99513,5.9146665,0.24361855,379.8655,2.971616,4.173829,97.76266,279.5333,45.442495,4.60016,2.4782565,5.773482
3,16.75,-5e-04,24.04298,-6.360737,112.645,4.0924165,50.61556,5.6823405,0.26078565,380.15515,2.919129,4.5042575,97.76408,277.0633,44.72667,4.32017,2.412241,5.625
3,17.25,0.0957,25.203155,-9.0875235,54.981665,3.781209,52.34967,5.4871085,0.2361963,380.15,2.966097,4.2207505,97.76776,275.5234,44.3798,4.329493,2.432627,5.306518
3,17.75,0.0056,16.746565,-7.448955,12.078335,3.664329,53.79552,5.0214995,0.2035575,381.3002,3.076231,4.2,97.77196,274.9767,46.45166,4.188783,2.402152,4.89
3,18.25,0.1298,22.973225,-1.11516955,-1.5983335,3.32563,55.92948,4.3564165,0.18638055,381.6685,3.10966,4.1354685,97.79806,274.27,45.743105,4.197039,2.180029,3.883621
3,18.75,-0.034,23.85917,-1.08612165,-2.85,3.2099,57.67212,3.986619,0.18351185,379.51885,3.119694,4.1051115,97.81194,271.8933,48.07634,3.993569,2.184505,3.433
3,19.25,0.3328,19.31937,-3.747253,-2.806666,3.0379095,59.617205,3.889867,0.20048675,378.9282,3.1838655,4.32479,97.86104,273.64,51.79401,3.561618,2.185742,2.904333
3,19.75,0.0448,20.662025,-2.3112985,-2.7,2.841082,59.24596,3.6135015,0.2019308,380.20645,3.1893625,4.443974,97.88712,269.97,55.621,3.3457415,2.1967325,2.0041665
3,20.25,0.0926,24.890105,-1.771908,-2.7166665,2.6249825,62.190735,3.3523335,0.18466295,381.18255,3.175717,4.443328,97.9193,270.8466,57.253665,2.946717,2.3183855,1.84
3,20.75,0.05885,24.94227,-4.211248,-2.7016665,2.5204535,63.32945,3.2308075,0.2179816,380.9817,3.190646,4.5037605,97.92094,268.4434,58.388005,2.824558,2.2216775,1.3965
3,21.25,0.0865,36.3885,-3.8075725,-2.7,2.4123275,65.041815,3.0646665,0.1953938,381.0384,3.1970045,4.336259,97.9247,270.3,58.10166,2.612057,2.3220655,0.9620002
3,21.75,0.1087,27.68816,-5.253292,-2.7,2.264831,66.811535,2.8128405,0.21476355,380.9497,3.203376,4.1610825,97.92867,269.5133,59.6835,2.563839,2.438127,0.31383335
