DOY2,HR2,FC,H,LE,USTAR,SW_IN,SW_OUT,NETRAD,PPFD_IN,PPFD_OUT,VPD,RH,PA,TA,TS_1,TS_2,TS_3,G_1,G_2,WS
1,12.25,0.005956,-42.7875,-0.960548,0.024,10.0057,5.783925,-27.1725,23.327125,12.6636,0.11953425,49.69635,96.29,-33.684625,-1.47305,-6.0092,-5.93635,-11.6435,-6.6603625,0.240036
1,12.75,-0.027929,-44.1898,-2.75315,0.024605,12.55705,5.632925,-27.65125,28.4985,14.096775,0.138966,49.075525,96.29,-32.5943,-1.47495,-6.0263,-5.9417,-11.5708,-6.6643875,0.25772675
1,13.25,0.0133645,-37.823,-1.1570125,0.02943,13.5751,6.270025,-30.34375,28.1295,14.43145,0.14914825,49.6352,96.2175,-31.127,-1.458425,-6.018525,-5.938975,-11.475625,-6.6646625,0.26351775
1,13.75,-0.0393881148,-40.18175,-0.7974125,0.02519,10.7198,5.8423,-30.90875,26.302375,12.5459525,0.1526275,52.996225,96.2175,-31.68165,-1.44505,-5.980725,-5.930175,-11.36175,-6.673775,0.263283
1,14.25,0.044735,-45.306,-2.089755,0.03036,8.8013725,3.757725,-35.8275,16.75525,9.06335,0.14630175,49.012575,96.145,-31.3725,-1.4081,-5.94155,-5.923275,-11.2306,-6.6669875,0.2176395
1,14.75,0.013842,-43.552,-5.7659,0.0194,4.97109,1.857375,-38.79375,9.587125,4.5821575,0.1435635,50.556625,96.145,-31.544525,-1.38865,-5.90835,-5.918275,-11.183575,-6.6637875,0.2375955
1,15.25,0.010195,-53.0329,-4.7492625,0.02193,0.8337425,0.860225,-41.42875,4.2300625,1.9710325,0.1471525,50.84175,96.0725,-30.951775,-1.391425,-5.87535,-5.9131,-11.134525,-6.654725,0.248281
1,15.75,0.0163375,-54.533225,-6.5928525,0.01995,0,0.175175,-43.57125,1.0352225,0.3615215,0.117659,54.857,96,-31.892625,-1.401175,-5.842175,-5.907925,-11.0755,-6.6397625,0.24526925
1,16.25,0.01126,-60.04815,-4.405175,0.029525,0,0.063075,-42.735,0.065966125,0,0.110561,54.87,96.0725,-34.34675,-1.3893,-5.809925,-5.9023,-11.03445,-6.6251625,0.1742495
1,16.75,-0.030285948775,-42.678875,-4.73605,0.022325,0,0.068875,-42.17,0,0,0.09745545,55.03875,96.045,-36.178475,-1.388875,-5.784325,-5.897025,-10.997725,-6.6126625,0.18232175
1,17.25,0.0192388,-52.0658,-4.89554,0.0208,0,0,-39.53375,0,0,0.0832313,55.2015,96.045,-37.47975,-1.396975,-5.763275,-5.892125,-10.976,-6.5966125,0.20793825
1,17.75,0.04627,-59.13025,-15.102075,0.025145,0,0,-38.83,0,0,0.084046525,56.068,96.045,-37.520375,-1.416775,-5.7445,-5.88495,-10.968275,-6.5800125,0.19542625
1,18.25,0.01898,-70.336,-4.32936,0.02546,0,0,-36.0475,0,0,0.0819479,57.419,96.045,-38.02285,-1.39695,-5.7499,-5.87385,-10.9567,-6.566225,0.1965315
1,18.75,0.08643,-60.90385,-6.67712,0.026315,0,0,-37.0085,0,0,0.07661685,57.527,96.09,-38.51585,-1.39075,-5.759325,-5.862125,-10.93315,-6.54695,0.22341625
1,19.25,-0.0230342905,-52.64095,-15.2232,0.01826,0,0,-41.04075,0,0,0.073903275,54.7295,96.09,-38.332775,-1.39735,-5.77095,-5.851675,-10.90635,-6.5319375,0.22254875
1,19.75,-0.1170640392,-65.091625,-9.81379,0.020945,0,0,-44.251,0,0,0.077511925,54.81225,96.09,-38.070875,-1.4028,-5.784325,-5.8395,-10.885475,-6.514925,0.17213
1,20.25,-0.1756356096,-63.581,-18.706175,0.029225,0,0,-49.6215,0,0,0.075198875,54.349,96.1625,-38.3213,-1.410525,-5.800075,-5.827425,-10.8578,-6.49485,0.19057475
1,20.75,0.03079,-71.22505,-10.7530525,0.0255875,0,0.052925,-41.634,0,0,0.076092225,56.1615,96.1625,-38.506875,-1.4188,-5.815025,-5.8138,-10.878525,-6.476825,0.18614925
1,21.25,0.0221485,-61.1757,-4.2747,0.02415,0,0,-37.124,0,0,0.072070775,56.2815,96.235,-38.747475,-1.430525,-5.833975,-5.799725,-10.94775,-6.460325,0.23528275
1,21.75,-0.0596949452,-74.72365,-7.13111,0.0218375,0,0,-40.01,0,0,0.074123625,54.52575,96.3075,-38.751975,-1.433,-5.8522,-5.78465,-11.008725,-6.4475625,0.22061725
1,22.25,0.108011567275,-65.53065,-2.628905,0.012625,0,0,-40.445,0,0,0.0724406,55.655,96.4075,-38.7968,-1.43945,-5.869425,-5.775375,-11.0734,-6.43095,0.22587175
1,22.75,0.02488,-62.9203,-6.58214,0.0235125,0,0,-50.01,0,0,0.072617725,53.4165,96.4075,-38.81345,-1.443175,-5.884925,-5.784675,-11.132,-6.43155,0.2041985
1,23.25,0.018165,-58.15245,-3.53293,0.01751,0,0,-49.4675,0,0,0.073936175,55.699,96.48,-38.91895,-1.446175,-5.898875,-5.79325,-11.190475,-6.443275,0.20624775
1,23.75,0.002376,-47.417325,-9.0306625,0.0258,0,0.032625,-63.59125,0,0,0.0715828,57.848,96.5525,-39.29815,-1.4508,-5.915,-5.80355,-11.266275,-6.4552125,0.21133025
2,0.25,0.0361625,-63.60735,-17.976625,0.01502,0,0,-43.304,0,0,0.08117035,48.57125,97.8,-34.9526,-7.3311,-12.29025,-13.0135,-24.076525,-10.9275875,0.21021375
2,0.75,0.0397,-47.63175,-3.538225,0.011505,0,0.0896,-46.0105,0,0,0.08033265,50.64175,97.7,-35.0239,-7.313525,-12.30025,-13.06725,-24.6729,-10.91875,0.2067995
2,1.25,-0.278350418875,-53.347125,-16.8613,0.022905,0,0,-41.83925,0,0,0.079432075,52.38375,97.7,-35.778775,-7.30095,-12.317,-13.1345,-24.6302,-10.87105,0.21218925
2,1.75,0.047305,-66.7975,-1.5992175,0.02598,0,0,-48.154,0,0,0.081820625,53.66425,97.7,-34.722525,-7.304675,-12.3335,-13.20175,-24.591875,-10.814975,0.23926525
2,2.25,0.0388015,-56.687125,-10.71,0.01752,0,0,-44.15375,0,0,0.0780455,55.7025,97.6325,-35.21665,-7.2881,-12.34,-13.2655,-24.6929,-10.7377,0.23225275
2,2.75,-0.04837691845,-49.3195,-20.854785,0.0220325,0,0,-39.71,0,0,0.076595725,56.59225,97.6325,-35.2109,-7.2819,-12.3735,-13.2315,-24.801575,-10.6617,0.19777575
2,3.25,0.003401,-51.455475,-6.30712,0.02268,0,0,-41.1015,0,0,0.08051805,54.5845,97.565,-34.8017,-7.292,-12.41375,-13.20425,-24.908475,-10.597975,0.2023645
2,3.75,0.0156375,-52.759,-5.709055,0.019375,0,0,-41.808,0,0,0.082478725,51.0015,97.565,-35.131225,-7.290725,-12.4305,-13.19025,-25.02975,-10.60495,0.22288925
2,4.25,0.07734379305,-42.16365,-4.72926,0.01789,0,0,-35.405,0,0,0.078295975,49.261,97.465,-35.6997,-7.3001,-12.427,-13.183,-25.1422,-10.647475,0.2402995
2,4.75,0.05678,-55.59835,-5.486485,0.0144875,0,0,-39.3435,0,0,0.0744535,48.4745,97.465,-36.19085,-7.320425,-12.447,-13.186,-25.261225,-10.702275,0.21539275
2,5.25,0.0507375,-60.25175,-5.765305,0.017575,0,0,-46.194,0,0,0.0779605,49.02425,97.465,-35.8124,-7.3447,-12.477,-13.19225,-25.47995,-10.76785,0.24450225
2,5.75,0.05765,-70.01135,-14.761,0.02348,0,0,-41.175,0,0,0.07708495,50.996,97.465,-36.211425,-7.36875,-12.507,-13.202,-25.6966,-10.8483,0.2231585
2,6.25,0.02176,-56.0082,-22.432,0.027645,0,0,-33.8795,0,0,0.076024325,50.09,97.465,-37.3605,-7.394525,-12.537,-13.22525,-25.91985,-10.93415,0.23918175
2,6.75,0.0173,-47.3765,-2.6553,0.022835,0,0,-39.2385,0,0,0.077152075,50.82225,97.3975,-37.646825,-7.4148,-12.57375,-13.25525,-26.159525,-11.0281,0.1924145
2,7.25,0.0782375,-45.1251,-7.271035,0.0194875,0,0,-33.92,0,0,0.0755377,52.88525,97.365,-37.89995,-7.4299,-12.61075,-13.292,-26.3916,-11.132,0.260453
2,7.75,0.052035,-59.6416,-6.61635,0.02465,0,0.01245,-32.69,0,0,0.0745842,53.26975,97.3975,-38.1702,-7.449325,-12.64775,-13.33875,-26.6182,-11.2485,0.217452
2,8.25,0.03039,-65.2775,-2.36575,0.0186,0,0,-32.04,0,0,0.07690765,53.6595,97.365,-38.351175,-7.465975,-12.6745,-13.37875,-26.816925,-11.358575,0.19836
2,8.75,0.0574525,-42.981,-2.94196,0.0199325,0,0.31405,-32.99,0.23301,0,0.076656875,52.36,97.365,-38.524,-7.482625,-12.70125,-13.4255,-26.988875,-11.4726,0.23061725
2,9.25,0.02997,-56.011,-7.08499,0.0195225,0.5433875,1.174825,-39.606,5.0693575,1.3539625,0.07370285,49.08225,97.365,-38.575475,-7.51275,-12.74825,-13.4755,-27.1475,-11.58455,0.228659
2,9.75,0.034135,-33.71425,-4.250982,0.0208675,6.324125,3.61115,-39.1765,17.153775,7.15932,0.07601885,47.94275,97.365,-37.98055,-7.5613,-12.822,-13.529,-27.283375,-11.694875,0.2198405
2,10.25,-0.09300314475,-33.143,0.092632,0.0292375,14.1032,10.6315,-26.859,43.6953,16.8056,0.09234845,48.4945,97.365,-35.71225,-7.57525,-12.83175,-13.5455,-27.334,-11.796425,0.25540275
2,10.75,-0.10934502885,-19.8104,-1.24839,0.030715,30.77075,14.6445,-24.42325,57.4764,26.5071,0.1017175,48.117,97.365,-33.440925,-7.580625,-12.801,-13.5385,-27.295825,-11.8753,0.21669025
2,11.25,-1.03867273955,-8.66736,-0.82213,0.052665,51.51845,21.892,-11.29,106.24,37.716075,0.11097825,46.53025,97.365,-32.3447,-7.59805,-12.79725,-13.535,-27.171825,-11.923775,0.297999
2,11.75,-0.5555925439,-7.5936375,-0.12612,0.0345975,64.793,28.473,-9.87,109.78,51.64885,0.126815,45.24025,97.4325,-31.282025,-7.61535,-12.79025,-13.50475,-26.9242,-11.931925,0.276621
2,12.25,-1.36948063925,-10.78778,-0.514882,0.06934,55.2165,26.89875,-14.01,103.12,58.477175,0.14236775,44.10825,97.4,-30.156775,-7.581625,-12.7435,-13.4615,-26.54975,-11.90715,0.35872575
2,12.75,-0.60575375965,-16.0647,-3.93285,0.06014,56.17645,26.3755,-1.00815,121.492,57.593275,0.167538,40.9,97.3325,-28.579425,-7.511325,-12.66025,-13.4015,-26.10425,-11.84835,0.29445275
2,13.25,-0.5504263055,-13.00214,-5.808695,0.0751425,73.775,27.6385,-6.8061,133.146,55.491425,0.19446625,41.38675,97.4,-27.504125,-7.439375,-12.57375,-13.325,-25.5959,-11.7478,0.36007425
2,13.75,-8.42943452475,-25.5508,-1.3721,0.039375,68.64675,21.88875,-3.307425,124.95325,48.641625,0.2156075,40.93375,97.4,-26.035775,-7.37415,-12.4805,-13.2485,-25.0673,-11.620175,0.31481025
2,14.25,-1.68350411025,-25.39025,-2.434275,0.0387325,64.9,28.4295,-6.6526,119.661,47.282175,0.27029625,40.99275,97.4,-25.859025,-7.32945,-12.40725,-13.1685,-24.542075,-11.47405,0.40095975
2,14.75,-0.977029333,-29.377025,-2.642115,0.03986,45.785,19.2655,-25.10375,81.43895,39.26605,0.2805595,39.439,97.37,-25.380275,-7.29285,-12.329,-13.083,-23.9353,-11.27655,0.34003675
2,15.25,-0.471333696,-41.6301,-3.8881475,0.0338425,31.8075,14.7715,-22.074,59.0972,31.28935,0.27775225,37.71025,97.37,-25.35285,-7.25695,-12.249,-13.0095,-23.4795,-11.105,0.30176525
2,15.75,-0.854568953,-33.095,-4.2674,0.0254075,20.079,9.6655,-30.208,38.0628,21.28235,0.27871925,37.5025,97.37,-25.443025,-7.21065,-12.182,-12.9395,-23.08985,-10.93265,0.3215625
2,16.25,-0.46265441825,-35.3057,-4.59388,0.02373,7.411395,4.703,-33.9575,17.36185,10.40185,0.21212375,37.12325,97.37,-27.3829,-7.1823,-12.122,-12.8895,-22.80735,-10.7732,0.2590075
2,16.75,-0.03380737625,-43.681375,-9.6692,0.0234,1.0666125,2.22725,-41.5125,6.27295,3.4714,0.15800575,38.3805,97.37,-29.520625,-7.1815,-12.0855,-12.8495,-22.6633,-10.623125,0.17471875
2,17.25,-0.20772546065,-45.83155,-23.24925,0.01618,0,0.7825,-44.88625,0.75789725,0.255189,0.12611125,43.97625,97.37,-30.868875,-7.2036,-12.082,-12.8095,-22.6875,-10.481875,0.1718505
2,17.75,-0.040488898775,-44.5352,-4.1825,0.0126,0,0.2444,-43.012,0.0258288,0,0.1204065,47.81225,97.47,-31.433775,-7.23035,-12.0985,-12.776,-22.8558,-10.357275,0.168293
2,18.25,-0.6866683667,-50.0676,-8.8580025,0.017,0,0.0415,-43.032,0,0,0.110103225,52.484,97.47,-32.756575,-7.2588,-12.112,-12.7395,-23.09355,-10.275325,0.1867655
2,18.75,-0.060695134,-49.5,-3.896075,0.01752,0,0.1004,-40.43825,0,0,0.1066025,52.7745,97.535,-32.656825,-7.28565,-12.0895,-12.6865,-23.3456,-10.220425,0.1631675
2,19.25,0.02075,-54.40665,-6.68714,0.0161375,0,0.03675,-36.857,0,0,0.092349525,54.5095,97.57,-33.3712,-7.29675,-12.0765,-12.6435,-23.62015,-10.193975,0.207282
2,19.75,0.0304,-64.750325,-9.5184175,0.0141225,0,0.04145,-41.382,0,0,0.097486375,56.2745,97.635,-32.1299,-7.29485,-12.0965,-12.624,-23.9104,-10.201175,0.19886025
2,20.25,0.0575625,-67.221325,-1.658535,0.01877,0,0.04235,-44.8665,0,0,0.09069315,54.6185,97.67,-32.667175,-7.29945,-12.1065,-12.615,-24.2153,-10.22995,0.223971
2,20.75,-0.05223095505,-59.3356,-12.2037475,0.0162425,0,0.00035,-48.5115,0,0,0.088695275,55.3885,97.735,-32.832725,-7.30965,-12.12,-12.626,-24.51475,-10.282975,0.2224745
2,21.25,0.000118750000000001,-67.4414,-17.53425,0.01741,0,0,-46.016,0,0,0.0846187,52.95375,97.735,-33.5381,-7.31725,-12.1365,-12.6495,-24.80735,-10.355475,0.1872445
2,21.75,-0.1899869344,-73.3879,-12.693,0.02243,0,0,-51.71275,0,0,0.09023075,52.27475,97.8,-33.5605,-7.34305,-12.16,-12.695,-25.0798,-10.43685,0.20130575
2,22.25,-0.306264687325,-64.7679,-9.98367,0.024675,0,0,-49.676,0,0,0.083632275,52.9855,97.8,-33.9535,-7.34795,-12.18,-12.7405,-25.2421,-10.54165,0.2199795
2,22.75,-0.235588010675,-56.59835,-11.2445,0.026975,0,0,-45.346,0,0,0.084832275,51.5225,97.8,-33.78165,-7.3626,-12.2,-12.7995,-25.0661,-10.647175,0.189152
2,23.25,0.0025865,-51.69655,-18.6386,0.0176625,0,0,-46.0945,0,0,0.081872875,48.7255,97.735,-34.896325,-7.3595,-12.2265,-12.8585,-24.7207,-10.758,0.2060225
2,23.75,0.0540275,-49.4034,-19.117125,0.01254,0,0,-45.7675,0,0,0.0807227,48.55925,97.8,-34.70765,-7.3435,-12.253,-12.924,-24.3747,-10.876375,0.1810485
3,0.25,-0.10537207775,-67.815,-5.62042,0.025035,0,0.0386,-44.933,0,0,0.1071155,50.72675,97.8,-32.734,-6.655275,-9.648,-8.146375,-22.922325,-9.4214875,0.19159225
3,0.75,-0.238757068775,-55.2395,-4.274205,0.0159,0,0,-44.57425,0,0,0.101445675,50.85025,97.8,-32.8965,-6.664325,-9.6385,-8.1488,-23.418775,-9.6077625,0.16982325
3,1.25,0.001925,-46.886525,-13.913475,0.01794,0,0,-40.548,0,0,0.10664225,51.57325,97.7475,-33.292,-6.6887,-9.64375,-8.13975,-23.824775,-9.9338,0.21982875
3,1.75,-0.117718659375,-44.00745,-11.2038,0.0236125,0,0.047075,-39.063,0,0,0.0954748,53.63525,97.7475,-34.23175,-6.676525,-9.62275,-8.1159,-24.200725,-10.22365,0.22221275
3,2.25,0.00616775,-20.482,-8.4523,0.01413,0,0.053325,-37.828,0,0,0.0969054,56.03375,97.7475,-33.87275,-6.655275,-9.59125,-8.098725,-24.53345,-10.4907,0.203367
3,2.75,-0.2103168035,-33.415425,-13.579,0.021585,0,0.063,-36.025,0,0,0.096787575,56.534,97.7,-34.14325,-6.651875,-9.595,-8.087275,-24.83915,-10.747625,0.19432875
3,3.25,0.0210375,-31.947375,-14.66375,0.023475,0,0.0876,-34.24725,0,0,0.097487825,59.7355,97.7,-34.328,-6.6447,-9.613,-8.08435,-25.083775,-10.9882,0.16948725
3,3.75,0.007373,-59.01105,-20.845,0.01307,0,0.03595,-34.134,0,0,0.0919889,59.36575,97.7,-35.02475,-6.653575,-9.64625,-8.1133,-25.178525,-11.185,0.1923075
3,4.25,-0.312536793,-28.143875,-11.03079,0.01974,0,0,-34.57425,0,0,0.097061875,59.59075,97.7,-34.23325,-6.66325,-9.6895,-8.14225,-25.24205,-11.340375,0.189052
3,4.75,0.0086055,-24.16025,-14.5831,0.0227275,0,0.01075,-34.303,0,0,0.096216225,59.79375,97.6475,-34.53175,-6.661225,-9.69325,-8.1555,-25.378325,-11.4763,0.22554175
3,5.25,0.02024,-39.226,-11.281655,0.02009,0,0.0418,-40.577,0,0,0.0978219,62.57675,97.6475,-34.49125,-6.6467,-9.6865,-8.16825,-25.57135,-11.6142,0.177417
3,5.75,-0.02415,-31.1716,-21.908915,0.02495,0,0,-32.68725,0,0,0.0933033,60.7085,97.6475,-33.8785,-6.65185,-9.695,-8.18625,-25.552,-11.76015,0.188771
3,6.25,-0.0442827221,-31.53975,-14.130875,0.0225,0,0.094475,-32.374,0,0,0.09474115,59.41275,97.695,-33.75825,-6.66475,-9.70825,-8.2105,-25.396475,-11.8932,0.203855
3,6.75,0.079827389375,-50.0385,-6.739275,0.0199,0,0.15015,-30.804,0,0,0.097465775,63.28375,97.6475,-34.28875,-6.68045,-9.72675,-8.2325,-25.207525,-12.051725,0.1935505
3,7.25,-1.6781108796,-49.241,-6.676375,0.0200375,0,0.241425,-30.55275,0.12019325,0,0.09707135,64.432,97.595,-34.164,-6.691125,-9.73,-8.2545,-25.12545,-12.1941,0.1800775
3,7.75,-0.6408663194,-40.699525,-13.6185,0.0208625,0.834775,1.068775,-27.3755,2.570125,1.61704,0.09868975,60.722,97.595,-34.149,-6.71305,-9.74675,-8.28125,-25.261275,-12.21075,0.20590975
3,8.25,-0.391531757,-46.9625,-7.1741275,0.020495,5.3005,4.237025,-23.3575,11.57975,8.548305,0.10793525,57.03875,97.595,-32.78025,-6.756725,-9.7825,-8.32175,-25.380225,-12.2205,0.1738465
3,8.75,-0.4184345659,-25.9629,-7.4617075,0.021405,14.3625,9.00925,-15.0175,33.31125,21.6733,0.1277175,52.77275,97.6475,-30.17625,-6.809275,-9.83775,-8.3665,-25.434575,-12.226625,0.24877975
3,9.25,-0.547286688375,-21.436,-1.161426,0.0332875,25.7595,15.36125,-15.1125,64.9075,37.799,0.15939925,47.94075,97.6475,-28.193,-6.84235,-9.9225,-8.41175,-25.295875,-12.221125,0.216445
3,9.75,-0.790511229375,-11.82475,-6.61333,0.0300225,33.419,26.71775,-16.2305,90.217225,62.77625,0.197425,44.519,97.6475,-26.73025,-6.82515,-9.943,-8.427,-24.941075,-12.169625,0.33949925
3,10.25,-2.1249385082,-6.200975,-2.8813275,0.06077,39.5175,37.81475,-17.983,97.603525,89.15315,0.243737,39.79975,97.6475,-25.38625,-6.777875,-9.924,-8.42175,-24.437925,-12.0845,0.35245025
3,10.75,-1.4071097462,7.55915,1.82626,0.069575,59.624,43.26975,-18.604,138.212,111.23975,0.27036825,36.996,97.6475,-24.5115,-6.738425,-9.88925,-8.41175,-23.8185,-11.962875,0.38591275
3,11.25,-1.71256042275,13.5903,2.06292,0.079865,59.488,50.02225,-21.42,152.374,125.827,0.30685625,34.80925,97.6475,-23.27925,-6.697775,-9.84975,-8.39175,-23.115225,-11.798375,0.5150705
3,11.75,-2.0161196807,21.4592,3.3092375,0.05836,74.05075,51.5655,-26.60975,166.11575,122.945,0.361151,33.2035,97.6475,-22.104,-6.667425,-9.835,-8.38125,-22.412375,-11.6055,0.5453565
3,12.25,-1.45817431395,27.018,2.05612,0.109366,74.865,54.32275,-41.80875,130.59025,128.548,0.46180975,31.66725,97.6475,-20.815,-6.6272,-9.80975,-8.36075,-21.80765,-11.392375,0.561627
3,12.75,-2.0341411671,25.282275,3.805655,0.0780925,77.2265,49.9355,-42.3235,129.8365,122.2845,0.516057,30.765,97.645,-19.8555,-6.5942,-9.7645,-8.341,-21.22025,-11.173,0.48684025
3,13.25,-1.93774793275,18.028775,2.29114,0.094745,63.28925,54.56125,-26.758,113.9415,136.60425,0.53876225,30.13125,97.6425,-19.253,-6.56305,-9.71925,-8.30075,-20.621775,-10.9325,0.50018
3,13.75,-1.65416366,17.08295,3.348055,0.09876675,59.754,46.742,-42.1395,131.749,113.617575,0.5708735,29.7895,97.6,-18.7465,-6.53515,-9.6635,-8.25075,-19.982175,-10.672375,0.564458
3,14.25,-2.8577780685,-3.94472749999999,3.4531,0.11668425,58.1235,54.292,-39.345,97.3502,130.19,0.582836,28.646,97.6,-18.48,-6.5208,-9.624,-8.214,-19.3478,-10.4164,0.5981995
3,14.75,-1.699549020375,-0.248880000000001,2.3343825,0.0950795,52.8175,50.3845,-38.43625,92.510125,119.7495,0.611975,27.3525,97.6,-18.126,-6.4974,-9.5735,-8.1755,-18.6952,-10.154125,0.583132
3,15.25,-1.76702003375,-2.78547,1.384098,0.07508,49.1975,40.353,-32.69375,86.871375,94.5338,0.5328245,27.11225,97.6475,-17.716,-6.478875,-9.5345,-8.14025,-18.0914,-9.9141,0.6054815
3,15.75,-1.11890795875,-7.8293475,0.706727,0.06554,43.016,34.046,-36.326,82.8224,75.73725,0.56328225,26.93575,97.6,-17.33225,-6.475575,-9.5045,-8.11025,-17.539025,-9.6920875,0.5116165
3,16.25,-1.36635265,-23.1063,-0.23917425,0.0553875,33.80475,22.7135,-23.9585,65.79035,53.269225,0.55150175,25.46225,97.6,-17.218,-6.4702,-9.474,-8.0888,-16.998525,-9.4867,0.454938
3,16.75,-0.6761014631,-32.302,-0.740709,0.0361125,19.95125,15.4035,-28.3965,46.407025,38.98075,0.44186275,25.9705,97.5475,-17.2305,-6.466575,-9.463,-8.07115,-16.4917,-9.286625,0.4495715
3,17.25,-0.6390163036,-37.1868,-1.7318175,0.03504,15.8105,12.1745,-30.95775,37.10005,27.584175,0.40594125,25.80425,97.6,-17.47725,-6.449775,-9.43775,-8.042575,-16.060825,-9.097825,0.398774
