DOY2,HR2,CO2,H2O,G_1_2_1,G_2_2_1,G_3_2_1,G_1_1_1,G_4_2_1,SG,USTAR,LE,H,FC,SLE,SH,NETRAD,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_IN,PPFD_OUT,TA_1_1_1,TA_1_1_2,TA_1_2_1,RH_1_1_1,RH_1_2_1,WS,PA,TS_1_2_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_1_1,TS_1_3_1,TS_2_4_1,TS_2_2_1,TS_3_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_3_2_1,TS_4_4_1,TS_3_5_1,TS_4_2_1,TS_5_4_1,TS_4_5_1,TS_2_1_1,TS_2_3_1,TS_6_4_1
3,23.75,390.75,2.336,-1.574,-1.1135,-1.753,-0.9762,-1.6,-1.355,0.1228,0.04828,-3.606,0.02151,-0.108,-0.186,-31.845,0.0500496,0.0773032,224.8,260.946,0.00176469,-9.282945e-05,-8.3078,-8.7481,-9.45115,80.801,81.1249,1.9355,95.3055,-4.2781,-4.2497,-4.1586,-4.0223,-3.5007,-2.3521,-3.8089,-3.8313,-3.42635,-3.70935,-3.67485,-3.5834,-3.5222,-2.87395,-1.78735,-3.6561,-3.6332,-3.5282,-1.19355,-1.19145,-0.91005,-4.2956,-4.2422,-1.19145
4,0.25,395.45,4.4245,-2.166,-1.086,-3.229,-0.4223,-1.658,-3.255,0.1122,0.03935,-6.153,0.07053,-0.0822,-0.09867,-44.86,0.0706525,-0.00310342,253.498,301.131,0.007590375,-0.000146998,-0.121335,-0.59646,-1.1825,72.6518,76.0148,1.7478,95.223,0.10787,0.37476,0.49167,0.3976,0.04833,0.01834,0.524955,0.963485,0.372755,0.09531,0.054725,0.22876,0.02387,0.02667,-0.001915,0.45978,0.52114,0.60689,-0.09585,-0.07971,-0.05555,-0.160105,0.098635,-0.07971
4,0.75,396.1,4.0205,-2.599,-1.111,-2.836,-0.428,-1.799,-2.937,0.102,0.1823,-6.1835,0.2038,-0.058565,-0.13735,-44.805,0.121346,0.055432,250.694,299.991,0.006056595,-1.26157e-06,-0.47173,-0.898,-1.3675,74.363,78.4982,1.6874,95.2125,0.09973,0.31236,0.45162,0.39585,0.04581,0.01867,0.45772,0.76164,0.33996,0.075655,0.041895,0.1592,0.01907,0.011695,-0.00957,0.45552,0.50866,0.58846,-0.086545,-0.08033,-0.056995,-0.22153,0.05853,-0.08033
4,1.25,396.4,3.978,-2.326,-1.02,-2.004,-0.5647,-1.569,-2.768,0.10705,0.1452,-6.478,0.16225,-0.06569,-0.13575,-42.695,0.123571,0.0203358,254.026,298.476,0.007511,0,-0.612195,-1.0499,-1.4704,76.176,79.297,1.7636,95.21975,0.06861,0.26728,0.45229,0.39137,0.04286,0.01632,0.38588,0.63905,0.271065,0.041275,0.03463,0.13682,0.017765,0.01698,-0.009275,0.44364,0.50596,0.54327,-0.10422,-0.08942,-0.06023,-0.288005,0.06246,-0.08942
4,1.75,396.85,3.987,-1.67,-1.09,-1.699,-0.47495,-1.425,-3.054,0.1108,0.2133,-5.925,0.1922,-0.069875,-0.1139,-41.56,0.165937,0.0257117,252.963,298.888,0.009379365,0,-0.967975,-1.2936,-1.6742,78.344,80.3544,1.691,95.222,0.04522,0.22357,0.43076,0.37672,0.04226,0.01902,0.3632,0.69154,0.2891,0.02228,0.02635,0.10779,0.02064,0.00944,-0.01698,0.43937,0.49894,0.51977,-0.116795,-0.094625,-0.06128,-0.3487,-0.014335,-0.094625
4,2.25,397.35,3.938,-2.1955,-1.056,-2.884,-0.66115,-1.7795,-3.167,0.11135,0.14055,-5.8335,0.19775,-0.0711,-0.1275,-41.79,0.105795,-0.0241788,255.406,298.414,0.000643699,0,-1.06775,-1.4461,-1.7628,79.01,81.2077,1.709,95.223,0.04038,0.22018,0.42941,0.38402,0.05262,0.02692,0.31207,0.56434,0.26888,0.01845,0.02923,0.15382,0.01078,0.01061,-0.01668,0.42432,0.49657,0.51126,-0.13679,-0.098155,-0.05757,-0.33663,0.00536,-0.098155
4,2.75,397.9,3.952,-2.146,-1.147,-3.181,-0.7204,-1.641,-4,0.104,0.1408,-4.312,0.1715,-0.05762,-0.1117,-40.13,0.113885,0.00962285,249.291,298.052,-0.008018295,0.000117659,-1.15015,-1.551,-1.8544,79.808,83.2815,1.6214,95.226,0.01766,0.20108,0.41285,0.37643,0.04419,0.022,0.21577,0.54887,0.18389,0.00661,0.01165,0.13263,0.00641,0.002185,-0.01991,0.40355,0.47943,0.50095,-0.11739,-0.10235,-0.05481,-0.50537,-0.022625,-0.10235
4,3.25,397.8,3.969,-2.82,-1.066,-2.458,-0.8252,-2.1115,-3.757,0.1044,0.14515,-3.918,0.1693,-0.09562,-0.10875,-39.065,0.19812,0.0162605,250.623,297.275,-0.000560548,0.000124948,-1.44315,-1.8264,-2.338,81.2609,84.5399,1.6192,95.236,0.02084,0.20044,0.40912,0.39143,0.04765,0.01845,0.1843,0.46715,0.18694,0.00286,-0.00157,0.12426,0.00718,-0.0015,-0.02015,0.33968,0.48438,0.49817,-0.13008,-0.108185,-0.060025,-0.50335,-0.03374,-0.108185
4,3.75,398.9,3.919,-2.581,-1.088,-3.539,-0.86225,-2.4855,-3.665,0.09931,0.2099,-3.778,0.118,-0.08447,-0.09882,-40.65,0.141024,-0.0435409,254.301,295.482,0.000743033,-5.36169e-05,-1.7519,-2.1258,-2.5644,83.605,85.5502,1.5233,95.258,-0.00406,0.176835,0.387495,0.369035,0.04602,0.013665,0.22692,0.51791,0.1914,-0.00156,-0.00323,0.17615,0.00482,0.00371,-0.02204,0.26197,0.45543,0.49289,-0.16382,-0.10179,-0.05704,-0.50865,-0.04094,-0.10179
4,4.25,398.7,3.904,-2.566,-1.188,-3.677,-1.01185,-2.406,-4.555,0.09689,0.12865,-4.438,0.16725,-0.10215,-0.09217,-39.095,0.1901335,-0.0835172,247.196,294.6135,-0.00655983,0.0001687815,-1.7714,-2.39585,-2.8593,83.7715,86.4646,1.5688,95.28,-0.02094,0.13596,0.37479,0.365,0.04576,0.02259,0.12504,0.511695,0.129685,-0.006705,-0.005165,0.15395,0.00811,-0.00486,-0.02155,0.23969,0.41589,0.49101,-0.22763,-0.09442,-0.05801,-0.614345,-0.054885,-0.09442
4,4.75,399.6,3.791,-2.443,-1.452,-3.82,-1.2595,-2.619,-4.332,0.11045,0.07502,-4.6955,0.1542,-0.09196,-0.080615,-39.72,0.2466575,-0.082819,251.2155,293.533,0.00699086,0.00124,-1.9577,-2.4428,-2.9174,84.6459,86.34885,1.6843,95.2595,-0.02878,0.12883,0.35834,0.3512,0.05365,0.02207,0.169625,0.379295,0.082555,-0.01999,-0.01068,0.085055,0.00563,-0.005145,-0.02266,0.2226,0.38389,0.48313,-0.22284,-0.099935,-0.060545,-0.6396,-0.091125,-0.099935
4,5.25,398.95,3.7,-2.8575,-1.433,-3.84,-1.4425,-2.248,-4.33,0.11795,0.19075,-3.97,0.1464,-0.0848,-0.078595,-38.77,0.4507565,-0.011087155,252.005,293.114,0.202746,0.02982875,-2.1063,-2.76585,-3.02595,84.67825,86.308,1.7098,95.281,-0.04877,0.12002,0.34878,0.34178,0.05611,0.01564,0.128175,0.382825,0.084845,-0.03914,-0.013945,0.05169,0.002305,-0.002995,-0.021155,0.17762,0.34591,0.47675,-0.21427,-0.098005,-0.06228,-0.903615,-0.066905,-0.098005
4,5.75,403.6,3.43,-2.528,-1.319,-4.136,-1.6785,-2.1415,-4.697,0.1108,0.28765,-4.08,0.165,-0.023915,-0.0464,-36.14,1.85045,0.4498785,251.6625,294.244,2.86445,0.4845925,-2.2442,-2.8404,-3.06925,84.4475,86.72785,1.72705,95.29,-0.04558,0.11478,0.34729,0.3606,0.06009,0.02225,0.07387,0.35664,0.063865,-0.03424,-0.012965,0.03949,-0.00162,-0.007365,-0.02668,0.13693,0.32255,0.47812,-0.3065,-0.10927,-0.068235,-0.852145,-0.123745,-0.10927
4,6.25,397.9,3.787,-3.145,-1.208,-3.731,-1.7315,-2.15,-4.623,0.1298,0.41655,-4.131,0.20815,0.097795,0.03454,-21.7,9.98646,3.931035,254.3655,297.9995,20.4692,5.25875,-1.6945,-2.54005,-2.9631,84.5405,86.01935,1.78875,95.288,-0.04867,0.11781,0.33365,0.33952,0.03683,0.00608,0.077175,0.413535,0.051785,-0.067455,-0.026815,0.026805,-0.01388,-0.01784,-0.05305,0.13219,0.32485,0.4675,-0.362285,-0.108905,-0.08317,-0.81655,-0.12848,-0.108905
4,6.75,398.05,3.8525,-2.816,-1.219,-3,-1.3945,-1.7555,-3.69,0.1483,1.28,-2.064,0.21655,0.243,0.2861,-0.55425,39.0102,16.31885,258.9375,301.113,70.50215,20.53075,-1.3269,-1.6549,-1.94535,82.5755,82.63225,1.858,95.298,-0.06522,0.09831,0.31652,0.34146,0.02026,-0.01825,0.07459,0.285475,0.035915,-0.114125,-0.06362,0.00401,-0.04399,-0.063755,-0.092585,0.13724,0.29369,0.45559,-0.244675,-0.108555,-0.093955,-0.425965,-0.140645,-0.108555
4,7.25,396.6,3.975,-1.79,-0.9228,-0.907,-0.988,-0.26575,-2.111,0.1842,3.863,1.502,0.198,0.2537,0.3962,13.975,94.53345,30.67425,255.962,309.228,163.731,36.9092,-0.52798,-1.1761,-0.929405,78.91095,77.51505,2.0711,95.2735,-0.05359,0.13649,0.27942,0.30333,0.00571,-0.03994,0.053505,0.43241,0.056435,-0.183945,-0.0944,-0.02763,-0.06735,-0.12397,-0.1364,0.14281,0.25259,0.42179,-0.24839,-0.11242,-0.10131,-0.113565,-0.10515,-0.11242
4,7.75,394.8,4.112,-1.129,-0.2157,-0.3977,-0.99735,-0.100005,-0.7803,0.2214,5.023,6.7775,0.2213,0.2305,0.49915,36.935,155.019,46.7998,252.5265,312.7665,293.99,51.4085,0.22383,-0.19944,0.25542,75.04405,73.4224,2.5107,95.281,-0.01246,0.1085,0.27278,0.27287,-0.00337,-0.04653,0.123845,0.61525,0.104335,-0.225885,-0.10578,-0.049765,-0.069045,-0.127335,-0.1614,0.14194,0.23253,0.39598,-0.22717,-0.08906,-0.076555,0.215145,-0.070205,-0.08906
4,8.25,393.5,4.174,-0.4635,-0.1067,-0.06932,-0.5227,0.03266,-0.1313,0.23525,9.297,15.31,0.1917,0.1915,0.5234,63.305,238.3955,57.33045,251.3395,317.605,453.1035,67.448,1.0573,0.785525,1.17785,70.1977,68.2838,2.6538,95.3,0.0631,0.14488,0.24292,0.2757,-0.01227,-0.0549,0.21945,0.81688,0.14514,-0.19707,-0.106495,-0.03729,-0.10301,-0.1346,-0.17317,0.13751,0.21548,0.37748,-0.197005,-0.054095,-0.079375,0.51647,-0.04509,-0.054095
4,8.75,392.9,4.214,-0.08443,-0.03708,-0.02006,-0.3793,0.2187,-0.04141,0.256,12.43,22.79,0.1561,0.1404,0.41325,85.305,320.0135,70.7066,255.7995,321.2455,615.2525,82.1306,1.9826,1.62175,2.1474,65.283,62.5186,2.917,95.302,0.143475,0.23547,0.23636,0.26467,-0.01274,-0.05632,0.205205,0.83328,0.13884,-0.20822,-0.12425,-0.04043,-0.10921,-0.14301,-0.157055,0.189275,0.246585,0.403795,-0.131395,-0.03297,-0.07382,1.0212,-0.02274,-0.03297
4,9.25,392.1,4.241,-0.02045,3e-04,0.0325,-0.15975,0.61245,0.00143,0.27065,15.51,28.755,0.1753,0.07336,0.34565,113.65,390.5695,82.0318,260.2115,326.8875,746.4395,96.2145,2.9843,2.44805,3.26205,61.138,58.59225,3.14285,95.312,0.22866,0.2199,0.25022,0.22462,-0.01273,-0.059365,0.39998,1.0893,0.31934,-0.21614,-0.12436,-0.04854,-0.12064,-0.16502,-0.16985,0.3071,0.32991,0.400705,-0.116445,-0.01976,-0.06136,2.0035,0.0813,-0.01976
4,9.75,391.55,4.1505,0.1127,0.04289,1.275,-0.12665,1.026,0.2746,0.27915,19.55,42.03,0.1786,0.06776,0.3315,151.35,467.696,93.6571,260.9695,331.265,897.4155,107.9495,3.9411,3.3774,4.32045,56.7495,54.34235,3.366,95.303,0.324285,0.25432,0.262525,0.17351,-0.014615,-0.06061,0.782715,1.42415,0.412775,-0.20126,-0.129245,-0.07417,-0.110215,-0.161085,-0.18275,0.37535,0.41549,0.39363,-0.080035,-0.013245,-0.07346,2.7324,0.14224,-0.013245
4,10.25,390.3,4.055,0.9236,0.035,3.395,0.2156,1.082,1.74,0.29035,22.33,47.25,0.1594,0.02569,0.2951,166.25,528.967,101.162,264.299,335.648,1024.14,118.0295,4.8385,4.464,5.144,52.4872,50.6823,3.47905,95.2905,0.572965,0.3672,0.29463,0.1674,-0.011415,-0.062755,1.5642,2.00095,0.5472,-0.1842,-0.0929,-0.01585,-0.074725,-0.13753,-0.149825,0.434675,0.45751,0.403855,0.00408,-0.011785,-0.0664,4.8318,0.43559,-0.011785
4,10.75,389.9,4.058,2.4325,1.278,5.906,0.64085,2.023,3.901,0.30405,23.825,57.79,0.17015,0.04125,0.2336,199.85,583.5125,108.128,266.9355,342.836,1140.825,124.8555,5.5363,5.06665,5.41235,49.29695,47.80425,3.5798,95.2965,0.78934,0.42012,0.34742,0.148,-0.00759,-0.05762,3.6456,2.9974,0.73523,-0.11243,-0.06278,-0.00819,-0.10273,-0.13758,-0.13145,0.541275,0.484975,0.411175,0.040825,-0.0151,-0.092265,6.20345,0.84779,-0.0151
4,11.25,389.5,3.989,3.988,1.198,5.957,1.527,2.1915,5.11,0.3082,29.06,66.865,0.1871,0.000658,0.2225,229.15,625.929,114.878,270.157,347.56,1224.51,129.7205,5.921,5.3924,5.95165,47.1454,45.5818,3.6233,95.289,1.368,0.57035,0.41963,0.176915,-0.01484,-0.0688,4.2246,3.9221,0.79613,-0.11356,-0.04175,0.030915,-0.077475,-0.08684,-0.11289,0.927365,0.56985,0.435685,0.25244,-0.00701,-0.08949,7.4791,2.7155,-0.00701
4,11.75,389.1,3.9095,1.325,2.0325,9.915,2.619,3.184,12.26,0.3111,29.06,73.75,0.1903,0.000217,0.2186,242.65,670.3735,120.5265,271.52,352.619,1286.78,136.574,6.3181,5.8345,6.31315,43.81555,42.88455,3.79985,95.29325,1.83085,0.675905,0.47852,0.18813,-0.025065,-0.08506,5.28295,4.5286,0.91922,-0.083815,-0.061665,0.03026,-0.06964,-0.082565,-0.08839,2.16995,0.98889,0.542505,0.84476,-0.00315,-0.096915,8.6487,4.4507,-0.00315
4,12.25,388.95,3.8695,2.52,4.006,12.22,3.737,3.023,21.57,0.32575,33.21,73.49,0.2182,-0.01627,0.1867,266,688.51,119.053,274.9835,359.2775,1330.82,135.795,6.8796,6.41895,7.0348,42.48645,41.81005,3.8166,95.331,2.9966,1.1373,0.486705,0.177715,-0.02154,-0.08441,6.41445,5.6255,0.916165,0.00487,-0.01981,0.032675,-0.05711,-0.065175,-0.060305,3.07785,1.9381,0.82661,1.5271,-0.001855,-0.106615,9.5628,5.60055,-0.001855
4,12.75,388.8,3.817,2.536,4.008,13.44,15.205,3.64,33.62,0.3255,35.5,82.22,0.2759,-0.03011,0.1431,250.8,695.376,123.769,275.08,362.303,1360.205,137.942,7.7777,7.2185,7.53215,40.59,40.152,3.79005,95.30975,4.14615,1.699,0.60896,0.218585,-0.01262,-0.0548,7.3046,6.6235,1.1901,0.1136,0.016355,0.097575,-0.03588,-0.03735,-0.02907,4.145,3.0207,1.33855,1.9131,-0.00797,-0.099785,10.331,7.24,-0.00797
4,13.25,388.75,3.758,2.536,4.008,20.87,20.315,5.37,39.76,0.3356,38.22,83.56,0.2548,-0.007361,0.1277,281.3,682.5845,124.545,273.761,367.462,1340.86,135.7255,8.1727,7.35975,7.81685,38.507,37.969,3.84395,95.291,4.65465,2.14775,0.737075,0.25431,-0.01208,-0.057475,8.6783,7.0774,1.8554,0.402625,0.18295,0.156055,-0.026775,-0.020345,-0.01315,4.8875,3.6151,1.9264,1.8842,0.006685,-0.088,11.676,8.665,0.006685
4,13.75,388.65,3.6735,4.195,4.8685,27.23,21.74,5.216,42.6,0.33195,35.49,87.8,0.2495,-0.0038945,0.1129,283.45,660.08,124.432,274.869,369.742,1308.465,133.772,8.3939,7.48375,8.1988,37.1154,36.67335,3.963,95.2765,5.43025,2.6539,1.03085,0.24048,-0.026705,-0.092405,9.1483,7.4892,2.6566,0.76117,0.41903,0.186985,0.015835,0.011365,0.00714,5.72445,4.0662,2.3415,1.7642,0.02494,-0.067505,11.985,9.0028,0.02494
4,14.25,388.4,3.628,5.0825,7.541,37.47,24.28,10.76,46.93,0.3432,36.335,76.92,0.30275,0.01227,0.0887,234.6,655.6625,116.4765,278.1935,368.666,1277.42,128.719,8.7666,7.93865,8.26785,35.84185,35.86705,4.00915,95.259,5.787,2.9262,1.3075,0.26016,-0.02854,-0.08482,9.5457,8.0614,2.7283,1.45275,0.55032,0.29305,0.03557,0.02889,0.020655,5.8528,4.586,2.70275,1.63625,0.03648,-0.05859,13.164,9.4401,0.03648
4,14.75,388.6,3.623,6.074,4.555,26.19,24.285,13.1,40.93,0.3419,35,72.55,0.2841,-0.01358,0.06312,232.95,609.1585,110.922,277.678,369.143,1226.96,121.976,9.0368,8.2132,8.92035,35.755,35.098,3.9941,95.2295,5.6297,3.3594,1.60645,0.30734,-0.02564,-0.08022,9.471,7.9521,2.9878,2.00515,0.69129,0.38764,0.04952,0.03746,0.02601,6.02225,5.00315,2.8069,1.50735,0.03666,-0.053885,13.3245,9.5092,0.03666
4,15.25,388.6,3.679,7.081,4.296,20.45,21.605,11.19,36.22,0.33875,34.42,62.2,0.2706,-0.01973,0.054765,209.85,565.044,100.628,278.014,370.235,1117.7,114.808,9.09195,8.3709,8.872,36.6127,35.2017,3.8646,95.215,6.0495,3.6304,1.8693,0.34561,-0.01618,-0.06967,9.7508,8.28865,3.22715,2.2265,0.92562,0.37853,0.04554,0.03287,0.029315,6.087,5.0535,2.9734,1.64065,0.03011,-0.062925,13.5345,10.5335,0.03011
4,15.75,388.55,3.7175,7.3685,4.282,14.98,22.865,21.15,28.5,0.3215,28.505,51.77,0.2876,0.01938,0.034585,161.75,497.306,90.8434,278.11,364.69,969.937,104.735,9.31315,8.6251,8.9648,36.238,35.6621,3.8439,95.217,5.678,3.5516,1.8801,0.37041,0.00047,-0.06594,9.5972,8.572,3.4772,2.2922,1.009005,0.424845,0.051425,0.03444,0.027105,6.2875,4.9127,3.0919,1.65895,0.021475,-0.045885,12.847,9.53165,0.021475
4,16.25,388.5,3.763,11.23,4.254,8.379,22.795,10.72,25.58,0.3156,28.495,54.975,0.2935,0.03016,0.00572,164.55,455.506,80.0314,279.087,361.736,905.33,93.9131,9.58155,8.537,8.7173,36.135,36.183,3.9152,95.217,5.375,3.6917,2.0371,0.3904,0.00694,-0.04615,9.06475,8.09515,3.3934,2.2932,1.03615,0.57293,0.06264,0.0422,0.03197,5.9881,5.1758,3.2835,1.4839,0.033405,-0.045515,12.0255,9.43615,0.033405
4,16.75,388.4,3.752,15.05,5.263,10.68,22.34,10.04,22.66,0.3256,26.115,37.53,0.27855,-0.0033765,-0.035335,125.85,382.173,69.1333,273.167,356.865,739.602,80.5137,9.4852,8.3005,8.7027,36.445,36.7694,3.8171,95.2085,5.159,3.6313,2.0081,0.40195,0.02346,-0.02599,8.2181,7.80785,3.17905,2.35145,1.11075,0.50773,0.06538,0.04836,0.04167,5.6906,5.0498,3.3508,1.29715,0.03531,-0.040535,11.722,9.31505,0.03531
4,17.25,388.6,3.667,17.18,5.16,8.606,20.97,7.811,17.79,0.323,21.43,23.13,0.27995,0.012605,-0.07387,94.125,284.2385,55.9793,271.833,348.873,568.6155,67.43215,9.22985,8.1877,8.51635,36.7268,37.17555,3.8006,95.219,4.9945,3.5922,1.9784,0.41123,0.03333,-0.01647,7.1254,7.2739,3.0464,2.5349,1.111,0.537045,0.071535,0.050095,0.04409,5.123,4.8399,3.3035,1.0732,0.03029,-0.037505,9.8105,8.4244,0.03029
4,17.75,388.5,3.813,14.73,4.157,7.249,16.455,4.692,14.2,0.3107,19.47,11.715,0.2795,0.021075,-0.10475,59.78,227.8015,44.88545,272.536,341.096,446.9715,52.3045,9.132,8.01365,8.3087,36.912,37.6415,3.6036,95.195,4.70215,3.44045,1.9958,0.43807,0.03905,-0.0065,6.214,6.5218,3.0429,2.3841,1.1511,0.64617,0.07937,0.05646,0.04759,4.869,4.45665,3.204,0.973535,0.023215,-0.0398,8.4405,7.0138,0.023215
4,18.25,388.7,3.8575,10.1,0.7584,5.671,13.59,1.493,9.53,0.29155,15.255,4.1545,0.30035,0.02018,-0.1441,32.425,155.0255,35.66085,271.7995,335.238,305.7515,38.0386,8.6265,7.57065,7.79615,38.14525,38.66085,3.4399,95.19975,4.3101,3.27725,2.0751,0.44313,0.03739,0.00517,5.5883,6.0318,2.7556,2.08335,0.9427,0.533,0.075115,0.05701,0.04184,4.1497,4.07905,3.06985,0.73258,0.02045,-0.0386,7.2065,6.0273,0.02045
4,18.75,389.05,3.848,8.505,-0.01047,4.45,11.415,0.1558,5.715,0.2672,10.72,-1.603,0.2867,0.02625,-0.2171,3.158,90.21165,24.87635,267.872,330.973,181.2085,25.395,8.232,6.701,6.9598,40.601,41.5702,3.1209,95.2075,3.76345,3.10375,1.9127,0.49856,0.032525,-0.00259,4.99745,5.4873,2.73795,2.0136,0.92938,0.526575,0.07592,0.06052,0.04853,3.7185,3.6181,2.948,0.53246,0.02074,-0.035715,5.5509,5.37645,0.02074
4,19.25,389.6,3.9275,5.682,-0.07398,0.8762,9.0495,0.02528,2.572,0.22635,6.051,-10.635,0.29615,-0.0126785,-0.28135,-31.895,39.49545,13.01815,265.9415,323.6665,80.6715,13.2974,7.1858,6.143,6.0733,42.95685,43.614,2.75685,95.20625,3.21905,2.8368,1.8302,0.501645,0.0376,0.00257,4.1655,5.0099,2.4069,1.73085,0.91855,0.529755,0.088355,0.063925,0.04786,3.2916,3.20555,2.8104,0.266485,0.016815,-0.03823,3.99135,4.22915,0.016815
4,19.75,389.9,3.997,1.942,-0.3429,-0.07984,4.945,-0.14525,0.01734,0.1802,2.79,-13.05,0.2801,-0.027095,-0.42045,-55.53,9.955355,2.54139,263.0365,318.077,21.80965,4.253445,5.9071,5.0872,4.81065,46.8915,48.2787,2.2553,95.206,2.4084,2.6178,1.80405,0.536775,0.061335,0.039855,3.2686,3.99535,1.6442,1.2395,0.669465,0.598635,0.09433,0.08031,0.05075,2.74485,2.80275,2.48065,0.07859,-0.0015,-0.033155,2.2818,3.18695,-0.0015
4,20.25,390.9,4.0805,-0.2296,-1.35,-0.549,3.396,-1.108,-0.4973,0.1465,0.9609,-12.115,0.2318,-0.02961,-0.5131,-59.605,0.7061095,-0.0329811,258.9885,313.3495,2.061925,0.365351,4.6515,3.99075,3.6281,51.91915,53.0712,2.0061,95.206,1.82305,2.0627,1.66685,0.55475,0.090635,0.08828,2.8332,3.535,1.61705,1.0516,0.551875,0.485415,0.10201,0.09042,0.05105,2.13285,2.2305,2.1265,0.048995,-0.00685,-0.03072,0.82895,2.0927,-0.00685
4,20.75,392.8,4.103,-0.9174,-1.662,-1.283,0.9535,-2.003,-1.467,0.1423,0.5141,-11.05,0.2254,-0.02798,-0.4042,-56.995,-0.386055,-0.135268,258.8105,311.221,0.0616103,-4.28935e-05,3.6193,3.02315,2.63005,56.3055,57.6742,1.943,95.2325,1.23335,1.57235,1.4673,0.548875,0.091605,0.079365,1.88575,2.9538,1.23295,0.675045,0.485195,0.48927,0.08928,0.079295,0.048365,1.7391,1.82915,1.75015,0.016525,-0.018685,-0.03548,0.39351,1.3671,-0.018685
4,21.25,393.4,4.064,-1.538,-1.602,-1.527,-0.1618,-2.775,-2.016,0.148,0.6534,-11.46,0.2313,-0.0381,-0.337,-56.49,-0.2895535,-0.03012715,257.478,309.699,-0.0116739,-0.004069155,2.6248,1.94405,1.6199,59.8215,61.11915,1.96895,95.241,0.874305,1.2974,1.18625,0.54014,0.07905,0.071915,1.3278,2.2746,0.9392,0.50408,0.324095,0.37533,0.07516,0.069315,0.0471,1.50035,1.7152,1.54455,0.00056,-0.03021,-0.039795,0.24175,0.978605,-0.03021
4,21.75,393.85,4.0845,-2.387,-1.569,-2.075,-0.189,-2.449,-2.542,0.1247,0.45695,-11.64,0.2357,-0.08683,-0.25825,-57.245,-0.1340115,0.120745,254.5385,307.723,-0.002681465,-0.001311135,2.2809,1.47495,1.0274,62.43,64.8359,1.8881,95.225,0.501835,1.0368,1.13785,0.502305,0.074485,0.054095,0.971195,2.1654,0.85871,0.38437,0.25334,0.332625,0.06702,0.05484,0.02965,1.2184,1.5478,1.36805,-0.032465,-0.039265,-0.0421,0.02677,0.70356,-0.039265
4,22.25,394.6,4.12,-3.157,-1.433,-2.339,-0.3266,-2.635,-2.905,0.1279,0.3066,-8.087,0.2322,-0.10135,-0.21505,-55.255,-0.2537445,0.0564118,252.191,305.9325,-0.004685695,-0.00333615,1.6275,0.77987,0.47508,64.67415,67.605,1.7689,95.216,0.37358,0.871155,0.999975,0.49505,0.069835,0.04843,0.82349,1.80465,0.71085,0.37422,0.209995,0.370095,0.054985,0.050985,0.021185,0.97419,1.29365,1.2959,-0.03178,-0.040315,-0.04267,0.00955,0.50562,-0.040315
4,22.75,394.7,4.124,-3.299,-1.405,-2.927,-0.4808,-2.606,-3.18,0.11305,0.55065,-8.05,0.24555,-0.097705,-0.1959,-52.2,-0.08342975,0.10241945,252.683,304.4035,-0.0123745,-0.002307,0.86458,0.33049,-0.123445,67.2325,70.82705,1.81955,95.20075,0.257395,0.748845,0.88229,0.500225,0.07209,0.04464,0.714005,1.5438,0.659775,0.30342,0.219795,0.296175,0.05705,0.045945,0.01998,0.798895,1.14395,1.1764,-0.04423,-0.0506,-0.04129,-0.0415,0.46575,-0.0506
4,23.25,394.7,4.122,-4.359,-1.383,-3.221,-0.4858,-2.027,-3.456,0.11705,0.46085,-7.396,0.21635,-0.076205,-0.169,-50.235,0.01488225,0.07175835,251.886,302.737,0.00190589,-0.00039298,0.43663,-0.23662,-0.5049,69.8035,73.4268,1.75335,95.2375,0.209275,0.65933,0.80315,0.48489,0.07189,0.04574,0.69788,1.27735,0.575605,0.23276,0.18099,0.307935,0.054025,0.045745,0.011845,0.715655,0.98517,1.105065,-0.06212,-0.05828,-0.04301,-0.094915,0.339855,-0.05828
4,23.75,395.5,4.181,-3.882,-1.245,-3.103,-0.648,-2.269,-3.588,0.10505,0.25065,-6.37,0.1974,-0.1062,-0.1577,-48.025,0.06541335,0.0781244,252.4165,301.895,-0.00496769,-0.000401811,0.06551,-0.453355,-0.990665,70.8521,73.06605,1.84125,95.2275,0.182765,0.51477,0.73968,0.46959,0.068625,0.0404,0.65272,1.0538,0.519625,0.17303,0.133885,0.265335,0.04004,0.02868,0.01075,0.65982,0.900805,1.05009,-0.079065,-0.061275,-0.0474,-0.14506,0.25614,-0.061275
5,0.25,394.55,6.242,-24.69,-27.44,-26.5,-9.995,-26.61,-25.295,0.1564,0.1344,-8.721,0.1801,-0.11375,-0.11735,-48.525,0.0336137,0.0489954,280.952,321.187,-0.00393339,-1.92147e-05,4.3002,3.7403,3.2697,75.3819,77.5371,1.6477,95.367,5.4344,6.915,7.7421,7.8537,5.8792,2.9312,5.84585,6.50745,7.65395,5.513,6.0675,5.9595,5.96085,3.9555,1.18155,7.514,8.1259,9.0223,1.9511,0.77046,1.5648,2.54295,5.78505,0.77046
