DOY2,HR2,CH4,CO2,FC,FCH4,H2O,SC,SCH4,H,LE,SH,SLE,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,TS_2,TS_3,TAU,U_SIGMA,USTAR,V_SIGMA,W_SIGMA,WS_1_1_1,NEE
1,0.25,1937.82427978516,424.35354385376,-2.97776304483414,-5.14472758769989,0.324029660969973,-0.203097880259156,-1.33065696954727,-43.634799194336,-7.79960420131683,-2.11730255484581,-0.558180722594261,93.4127740859985,71.4147352218628,-32.3681999206543,0.0219448618590832,133.46050415039,185.155744552613,-72.483838558197,-0.00389106515794992,-3.46251611709595,-0.707173228263855,-2.27037286758423,-10.7658748626709,-0.560256296396256,0.265791004896164,0.0508886203169823,0.178113159909844,0.0497060909867286,0.202031467109918,-2.45082816481591
1,0.75,1939.96125793457,425.339208984375,-0.745067885518075,-8.14466648101807,0.311590388417244,-0.658466365933418,-2.10021164417267,-39.4240369796753,-9.20784797668456,-2.49548323154449,-0.721078395843506,93.381604385376,71.4778497695923,-32.7773983001709,0.0154486000537872,132.611000061035,184.236749649048,-74.1867761611938,-0.00394282018532977,-3.4530925154686,-0.363207243382931,-2.26987314224243,-10.7368717193604,-0.763487048447132,0.238439488038421,0.0718241035938263,0.195768706873059,0.0700674250721932,0.204636515676975,-0.824975347518921
1,1.25,1938.72401123047,423.789136505127,-2.01755601167679,-7.91640220880509,0.317758066207171,-0.152838212624192,-1.05690002441406,-47.5895099639892,-10.6725322723389,-3.13173050880432,-0.534532421082258,93.3403751373291,71.5768440246582,-32.807470703125,0.0117794005200267,131.76710395813,184.636249542236,-72.488263130188,-0.0039861538738478,-3.60153809785843,-0.35734236240387,-2.27161264419555,-10.6486148834228,-0.657321006059647,0.21104297786951,0.0563053954392672,0.170973181724548,0.063009568490088,0.141565703228116,-5.35956496298313
1,1.75,1938.86302490235,423.868899536133,-10.4655179381371,-7.24576967954636,0.321644398570061,-0.183534495532513,-1.61775748431682,-38.9941093444824,-16.0764602661133,-2.17188210487366,-0.483971140533686,93.3201250076294,71.5342708587646,-32.4337015628815,0,130.860748291016,184.387502670288,-72.2446241378784,-0.00400838267523795,-3.09193992614746,-0.28847274929285,-2.2746376991272,-10.4533634185791,-0.645398423075676,0.193002052605153,0.0323175760451704,0.214652717113495,0.0311467363499105,0.210971009731293,-3.91241614222526
1,2.25,1941.15404052735,424.158500671387,-0.910192131996155,-11.8781947374344,0.30519150942564,-0.123200751282275,-1.70461802482605,-42.3219058990479,-13.3362197875977,-2.4470899105072,-0.506805744767189,93.2924808502198,71.1863063812256,-32.3502729892731,0.0197314405231737,131.591514205932,184.167851257324,-68.1633129119873,-0.00390317291021347,-3.31898003816605,-0.53643137961626,-2.27359781265259,-10.1314556121826,-0.73879237473011,0.166314025968313,0.0428719509392977,0.247850427404046,0.0453416678123176,0.191163122653961,-0.927585844695568
1,2.75,1943.77198486328,424.437492370606,-1.3884880065918,-11.6633600234985,0.310085121542215,-0.0988747999072075,-2.04351399540901,-45.1088603973388,-18.6507705211639,-1.75996050834656,-0.404083013534546,93.2877439498901,70.7013296127319,-32.5830516815185,0.0292159607633948,132.550015258789,183.732595825196,-76.5550369262695,-0.00400102380663157,-3.72337789535523,-0.470507708191872,-2.29000253677368,-9.91498985290527,-0.486706095933914,0.183324688673019,0.0514373848214746,0.146819573640823,0.0479105966165661,0.191163122653961,-1.12099766731262
1,3.25,1943.50545959473,424.465244293213,-2.33046930283308,-6.42188103199005,0.308361869305373,-0.150512993335724,-0.920536273717881,-41.0304298400878,-11.6001238107681,-1.48684753775597,-0.286094009876251,93.3316286087036,70.3109878540039,-32.8233779907226,0.0279564065160231,134.263880538941,182.437002563477,-75.6366821289062,-0.0040320816624444,-3.01472001075745,-0.311201491951942,-2.28919382095337,-9.75550804138183,-0.435957497358322,0.182675822451711,0.0506172999739647,0.103659722208977,0.0635000940412282,0.191163122653961,-6.74281406402588
1,3.75,1938.31951293946,424.647384643555,-13.690699672699,-10.2875173091889,0.285561259835958,-0.371072454378008,-0.882259523868561,-36.6012783050537,-7.82593514919281,-1.78949999809265,-0.421231397986412,93.3499668121338,70.105818939209,-33.3510776519776,0.0320776421576738,132.915706634521,181.786502838134,-74.4948616027832,-0.00399828236550092,-3.18791991472245,-0.363763615489006,-2.27776193618775,-9.79786872863769,-0.372664988040924,0.175046995282173,0.0484713017940521,0.200014093518257,0.0403620645403862,0.191163122653961,-9.49879274368286
1,4.25,1938.83254089355,424.931365966797,-0.763978499174118,-14.78981757164,0.262352116405964,-0.467502466589212,-2.89887261986732,-38.4162259101868,-4.89189094305039,-2.73737406730652,-0.515168848633766,93.3208486557007,69.7533361434937,-33.3802555084228,0.0331309258472174,132.016220092773,179.351751327515,-73.6069593429565,-0.00411256984807551,-3.27392756938935,-0.275301493704319,-2.2752480506897,-9.82286643981933,-0.52768292054534,0.29090371131897,0.081467162258923,0.256118625402451,0.0545941427350045,0.188827405869961,-1.13256260454655
1,4.75,1934.94300231933,425.223397827148,-1.37005400657654,-12.2191873788834,0.243262192606926,-1.51353325843811,-2.10372046232223,-44.6827135086059,-10.2825484991073,-2.2138591915369,-1.29275135099888,93.281625366211,70.3968320846558,-33.3250578403473,0.0937146283686161,132.522808074951,175.986747741699,-72.4332628250122,-0.00412375235464424,-3.05176508426666,-0.40294461324811,-2.27200174331665,-9.68298530578613,-0.676682353019715,0.14764840900898,0.0711095707491041,0.152993153780699,0.0499664526432752,0.191163122653961,-1.68105187416076
