DOY2,HR2,CO2,H2O,CH4,FC,FCH4,G,H,LE,WS,USTAR,TAU,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,TS_1,TS_2,TS_3,TS_4,TS_5,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,SW_DIF
1,8.25,424.068992,7.3221375,2147.363769,0.249445,-7.682608,-18.522572,-4.187766,3.786196,1.1733385,0.10789325,-0.06982175,0.3228355,0.12547975,101.65575,89.5,4.673,0.094387,10.49504175,0.144205,7.6095,8.0673335,8.823333,8.823333,8.823333,13.5750465,75.58497525,3.4389955,39.22546,2.6098905,285.22546125,336.27617875,63.377724
1,8.75,424.974228,7.483956,2163.312285,0.1475375,-5.9436125,-15.5390265,-1.336053,6.692905,1.25967225,0.12034025,-0.08617,0.33618675,0.151549,101.67975,85.6,5.1405,0.149323,10.87273075,0.15587825,7.777667,8.2486665,8.84,8.84,8.84,38.02493975,119.581281,5.62201,61.82259675,3.968254,282.97621925,338.3784655,101.331719
1,9.25,423.6987145,7.83986575,2132.3160895,0.171711,-3.61553725,-12.650141,0.15578225,11.5606885,1.23339625,0.14243475,-0.094274,0.370744,0.1710905,101.67475,83.2,5.785,0.2461655,11.188655,0.168617,8.0575,8.445,8.8666665,8.8666665,8.8666665,68.133361,176.970443,9.090909,95.322086,5.433455,281.31179375,343.397297,124.394673
1,9.75,422.482216,8.0827225,2131.840275,0.0214805,-4.6037455,-10.781688,2.84192,12.7970225,1.230394,0.13762,-0.084297,0.36468925,0.18321775,101.7415,79.55,6.139,0.374511,11.85861975,0.187466,8.493333,8.5533335,8.916667,8.916667,8.916667,95.349886,247.783251,13.666268,123.466258,8.180708,277.42380025,347.921559,143.341404
1,10.25,421.927223,8.155636,2124.6702285,-1.1018035,-9.099375,-7.8162175,8.069,19.4033365,1.125403,0.15155725,-0.086831,0.3920105,0.1968295,101.754,76.64,6.907,0.6317865,12.33191825,0.209991,8.7566665,8.7015,8.945,8.945,8.945,106.09965075,285.6527095,15.6100475,147.44376275,8.852259,276.4299085,352.9974785,149.213075
1,10.75,419.912894,8.328984,2116.898164,-0.415711,-3.696786,-5.352609,9.068392,21.271209,1.157606,0.15095625,-0.0951155,0.40751475,0.20803325,101.74575,73.2,7.558,0.9450225,12.813833,0.2278395,9.346667,9.09,9.131667,9.131667,9.131667,128.619983,331.52709325,19.22846925,170.06646225,11.2789985,279.86731175,356.67196325,153.934625
1,11.25,418.79525975,8.49673875,2067.470236,-0.27707825,0.37678925,-3.2992725,10.740406,22.4320175,0.974161,0.14713675,-0.09864675,0.43361975,0.2097915,101.696,69.62,8.195,1.06863,13.44793975,0.22222875,9.6416665,9.436667,9.23,9.23,9.23,140.40800375,370.812808,20.933014,180.6109405,11.172161,279.7052695,360.551986,161.9249395
1,11.75,418.1043045,8.5558285,2028.260111,-0.3924415,-1.991937,-2.33406825,13.77145425,28.4211325,1.0317515,0.1454305,-0.10311025,0.393992,0.21500875,101.6275,66.7,8.635,1.0726225,13.7710865,0.249245,10.0533335,9.8033335,9.3683335,9.3683335,9.3683335,145.685694,399.507389,21.650718,199.75715775,11.965812,282.97896425,363.549938,174.9394675
1,12.25,417.065873,8.52247,2025.6139165,-0.005965,-1.47552125,-0.585654,16.713031,30.35342775,0.958547,0.159083,-0.10833525,0.449549,0.220641,101.592,65.545,9.085,1.4591955,14.187857,0.2454885,10.3416665,9.9066665,9.578333,9.578333,9.578333,160.29508975,453.078818,25.119617,237.0270965,15.628816,285.47457925,365.805281,179.630751
1,12.75,416.739167,8.725842,2025.417472,0.028566,0.73763775,1.364864,15.109591,35.26594525,1.19016,0.163348,-0.096521,0.419337,0.220934,101.5515,63.3125,9.34,1.6020685,14.603688,0.229049,10.6466665,10.1733335,9.8083335,9.8083335,9.8083335,154.66114825,457.11206925,25.05980875,239.417178,15.76617825,285.8562795,368.5946165,174.182809
1,13.25,416.501322,8.514372,2028.191566,0.002885,1.381446,2.3468605,11.336274,38.499769,1.077913,0.151615,-0.078637,0.436899,0.211816,101.5665,61.265,9.74,1.9651095,15.226669,0.232806,10.835,10.455,9.963333,9.963333,9.963333,139.08936525,419.704433,22.966507,227.4156445,14.590965,284.1197965,370.268629,169.15859525
1,13.75,414.467612,8.7127985,2016.4028225,0.290534,1.596599,3.5762135,11.2146245,33.516162,1.004339,0.141108,-0.0855345,0.425626,0.214276,101.5275,58.5575,10.2,2.3754495,15.473682,0.212177,11.116667,10.7533335,10.0266665,10.0266665,10.0266665,123.12199575,376.108374,21.052632,175.933027,12.332112,287.91735975,373.166808,161.80387425
1,14.25,414.73126775,8.38237175,2017.268766,0.136456,2.5699315,5.198111,10.837005,33.822854,1.216661,0.139532,-0.0826555,0.419702,0.205596,101.517,57.6925,10.44,2.753429,15.729239,0.191597,11.34,10.761667,10.1383335,10.1383335,10.1383335,99.6211515,331.15763525,19.706938,161.66922325,11.935287,289.5891555,371.926637,154.29782075
1,14.75,414.187183,8.46146275,2020.07195775,0.073945,-1.394267,6.299019,8.4030155,27.772786,1.022903,0.133534,-0.08589725,0.426245,0.195863,101.5,57.8425,10.655,2.8305565,16.144795,0.168799,11.5583335,10.885,10.255,10.255,10.255,78.6758295,269.79679775,15.191388,152.08333325,9.58485975,287.966244,373.01792875,144.098063
1,15.25,413.0883125,8.501568,2012.760429,0.340619,2.45183,6.44295175,4.232455,24.61408575,1.111661,0.145324,-0.0864655,0.383741,0.179502,101.4815,56.42,10.905,2.878844,16.423422,0.13682,11.6066665,10.96,10.415,10.415,10.415,55.24751375,194.21182225,11.3038275,135.3911045,6.3949935,286.71575925,371.10340425,126.57384975
1,15.75,413.7165005,8.86372075,2014.85582275,0.381963,0.909676,6.35411625,2.625711,22.575637,1.486438,0.129301,-0.08085,0.385406,0.161371,101.45475,56.245,10.98,2.9333715,16.349604,0.1139285,11.6216665,11.061667,10.56,10.56,10.56,21.21697875,139.039409,7.83492825,83.56339425,4.7161175,286.43734375,369.79945175,107.5060535
1,16.25,413.8092685,8.938131,2018.6386195,0.37851,2.6999525,3.39951325,-3.58899725,15.20816675,1.324826,0.121133,-0.0722095,0.325316,0.137268,101.46375,58.5425,10.815,2.6976595,16.432556,0.09554475,11.356667,10.9316665,10.5866665,10.5866665,10.5866665,-7.97464725,91.2561575,4.904306,43.00869125,3.6782665,283.981769,366.229049,74.455206
1,16.75,413.508837,9.04752925,2036.89402275,0.2285495,1.586122,-1.824097,-6.63131,6.475009,1.159231,0.090996,-0.063427,0.262694,0.102276,101.46575,61.87,10.34,2.4914195,16.248947,0.096173,10.77,10.805,10.47,10.47,10.47,-52.49164725,30.6650245,1.7344495,11.6436605,1.892552,283.66313575,360.891052,25.66586
1,17.25,414.7220335,9.12982,2055.457504,0.124125,-1.209448,-7.08071475,-8.8184955,2.029123,1.06297,0.081562,-0.043748,0.25232,0.069411,101.45875,66.83,9.5175,2.1171925,16.124643,0.110989,10.5916665,10.495,10.405,10.405,10.405,-81.1576865,2.339901,0.14952125,-2.0194275,0.671551,281.7043535,355.005923,2.058111
1,17.75,417.1525875,9.144948,2075.16354125,0.061878,-1.476495,-12.102613,-7.58832025,0.9126635,0.877118,0.072132,-0.03789825,0.226425,0.060005,101.47275,71.34,9.2675,1.8176045,16.012184,0.121384,10.411667,10.44,10.39,10.39,10.39,-83.23678125,0,0,-4.58844575,0.4884,280.57832525,353.034759,-0.363196
1,18.25,418.7782165,9.202015,2086.123212,0.2385165,-1.30517,-14.242794,-9.15180475,1.19911725,0.972313,0.0703,-0.040159,0.235145,0.068652,101.48625,72.35,8.8675,1.5323515,15.828079,0.12429,10.393333,10.3333335,10.3133335,10.3133335,10.3133335,-79.13727275,0,0,-4.43507175,0.549451,278.44747125,351.5343855,-0.363196
1,18.75,420.478881,8.939583,2070.2765965,0.2777895,-0.675652,-15.644668,-6.262096,0.983566,1.016901,0.065043,-0.051006,0.250904,0.061305,101.49375,74.62,8.585,1.321584,15.425717,0.121239,10.243333,10.2816665,10.301667,10.301667,10.301667,-79.807144,0,0,-4.23057275,0.549451,276.38122275,349.743681,-0.363196
1,19.25,420.092822,9.0003655,2069.110843,0.310722,-0.1786945,-16.013103,-9.099343,1.32433675,0.990905,0.072554,-0.0475495,0.257903,0.062947,101.5005,77.96,8.33,1.21222975,15.192745,0.114021,10.128333,10.2166665,10.2083335,10.2083335,10.2083335,-78.527769,0,0,-4.038855,0.4884,275.1616935,348.536864,-0.363196
1,19.75,420.024481,8.966337,2081.59423925,0.46109825,-2.385234,-16.1140035,-9.10736775,0.0270225,0.9206745,0.07632025,-0.043991,0.271837,0.08128875,101.556,79.055,8.145,1.0951705,14.98191725,0.11375625,9.98916675,10.20000025,10.13333325,10.13333325,10.13333325,-76.757811,0,0,-4.192229,0.4731375,275.577118,346.505071,-0.363196
1,20.25,420.974921,8.802896,2089.17853275,0.0355255,-2.468237,-17.0414105,-9.20853975,0.0063815,0.9140955,0.081146,-0.04248525,0.25471325,0.07088525,101.5495,80.9,7.88,1.0532605,14.808819,0.1135255,9.7316665,10.023333,10.0733335,10.0733335,10.0733335,-75.5673715,0,0,-4.07719875,0.4884,277.354724,347.118207,-0.363196
1,20.75,421.39747125,8.6389095,2062.560109,0.38489725,-2.94611825,-17.3439085,-9.469388,0.534973,0.8792265,0.07772575,-0.05285775,0.263781,0.0764845,101.5575,79.46,7.72625,0.9123595,14.66095775,0.1256825,9.5466665,10.005,10.08,10.08,10.08,-75.4167295,0,0,-3.96216775,0.4884,274.144713,345.77620025,-0.363196
1,21.25,422.4730335,8.631055,2121.5439545,0.33739775,-2.7649655,-18.975803,-7.3042705,-0.582628,0.96944725,0.0825495,-0.0477235,0.2908195,0.07744875,101.57475,81.9,7.46525,0.7494725,14.559387,0.118682,9.35,9.9783335,10.0583335,10.0583335,10.0583335,-74.36423525,0,0,-4.128323,0.4884,274.495161,344.25293425,-0.363196
1,21.75,423.415751,8.6188165,2119.82809525,0.236286,-5.96581375,-20.599972,-8.90399975,0.205119,1.04601025,0.08578075,-0.04710175,0.26018575,0.08828425,101.5625,82.3,7.363,0.81384575,14.37260975,0.119451,9.2,9.803333,10.07,10.07,10.07,-73.419393,0,0,-4.038855,0.549451,273.39201125,342.7900625,-0.363196
1,22.25,422.14093,8.664648,2110.3330305,0.57936075,-1.57652125,-20.874547,-9.50749,-0.355999,1.03355925,0.0905685,-0.044811,0.28212225,0.08688225,101.551,82.875,7.1665,0.70510025,14.2585185,0.1202305,9.0816665,9.6466665,10.08,10.08,10.08,-72.624457,0,0,-3.834356,0.50366275,272.892393,342.379166,-0.363196
1,22.75,422.613781,8.560514,2117.2859925,0.4285335,-0.0344795,-21.12285075,-8.236886,0.327417,1.02912775,0.07898525,-0.0489935,0.25454225,0.0879655,101.5475,84.3,7.042,0.65165525,14.0810795,0.120294,8.8616665,9.4216665,10.063333,10.063333,10.063333,-71.57903625,0,0,-3.834356,0.549451,275.26286175,341.61085725,-0.363196
1,23.25,421.96332375,8.322203,2107.98457275,0.50392,-5.66916675,-21.55093875,-9.2401285,0.2942655,1.0452045,0.0807105,-0.047499,0.277943,0.087145,101.542,84.2,6.95725,0.5857275,13.9391355,0.115618,8.87,9.436667,10.0916665,10.0916665,10.0916665,-72.7863355,0,0,-3.898262,0.549451,276.4576395,340.05118925,-0.363196
1,23.75,421.4415875,8.42441025,2129.5216955,0.327746,-2.536179,-21.859817,-7.122124,1.173441,0.8995375,0.0813285,-0.0536755,0.27234275,0.090144,101.5235,84.8,6.614,0.606323,13.62891825,0.11782925,8.6566665,9.356667,10.08,10.08,10.08,-69.36148425,0,0,-3.732106,0.549451,277.2345705,340.3766655,-0.363196
2,0.25,415.580828,6.553362,2052.90422375,-0.15509475,3.54255375,-42.701529,-23.228536,0.493668,1.136503,0.0771155,-0.065871,0.2800005,0.08578925,101.3675,70.02,5.8105,1.485794,12.31321525,0.18830525,6.8585835,8.043833,9.6958335,9.6958335,9.6958335,-83.09487575,0,0,-4.08998,0.4884,253.966807,329.64539,-0.363196
2,0.75,415.6730675,6.47001225,2052.578249,-0.001273,-3.172628,-42.496705,-22.475982,-0.11016675,0.981699,0.0837905,-0.067719,0.30265475,0.08365125,101.36,72.475,5.7875,1.285435,12.38779525,0.20322975,6.46683325,7.8410835,9.523333,9.523333,9.523333,-81.81663275,0,0,-4.1411045,0.4884,252.433534,327.828554,-0.363196
2,1.25,416.920979,6.38851225,2058.063216,0.191035,-3.32212,-42.8507925,-22.262576,-0.028477,0.944444,0.08223175,-0.064919,0.27169075,0.08414725,101.365,73.06,5.3665,1.2842455,12.39039875,0.17976725,6.1961665,7.6410835,9.3475,9.3475,9.3475,-79.506812,0,0,-4.141104,0.579976,251.7405825,327.2542165,-0.363196
2,1.75,415.398494,6.312496,2052.708514,0.3049475,-5.906714,-41.974081,-18.8772285,-0.61594,1.0751935,0.0793745,-0.05735675,0.28930075,0.08431925,101.395,74.08,5.078,1.232975,12.15358825,0.171643,6.029333,7.41025025,9.1625,9.1625,9.1625,-78.70079025,0,0,-4.038855,0.610501,252.2894845,326.252138,-0.363196
2,2.25,417.012491,6.1715755,2066.721552,-0.234126,-1.36074875,-42.14007,-19.930901,0.148405,0.90037375,0.0758915,-0.063911,0.280074,0.08207825,101.411,76.14,4.6585,1.1671595,12.0363095,0.15937375,5.84158325,7.164667,9.005,9.005,9.005,-77.7352735,0,0,-3.783231,0.610501,251.670185,325.3564235,-0.363196
2,2.75,416.65228025,6.0392285,2079.052544,0.10400075,-0.681507,-41.8674355,-22.5333075,0.2100455,0.98883925,0.08424975,-0.05878125,0.339913,0.0912325,101.3675,75.72,4.496,1.0575285,11.961545,0.1972035,5.470417,7.0531665,8.818333,8.818333,8.818333,-78.496606,0,0,-3.834356,0.579976,250.1153125,324.386619,-0.363196
2,3.25,417.5393055,5.9643935,2076.4360185,0.000209499999999998,-1.093896,-41.5855775,-21.6253865,-0.47702475,0.88783875,0.08630875,-0.0583805,0.31175275,0.083856,101.351,74.82,4.0795,0.9609375,11.79376775,0.21026925,5.19025025,6.81841675,8.64099975,8.64099975,8.64099975,-77.70603075,0,0,-3.6809815,0.59007925,250.8442405,322.63606225,-0.363196
2,3.75,418.04354925,5.94273375,2067.441826,0.22245575,-1.7988915,-42.477697,-16.41165925,-0.6124965,0.9137385,0.08377125,-0.05881425,0.3191245,0.0732065,101.351,75.515,3.977,0.8851655,11.73400225,0.18536725,4.9504165,6.65450025,8.4814165,8.4814165,8.4814165,-79.90355725,0,0,-3.680982,0.5952385,251.56767,321.28112375,-0.363196
2,4.25,417.359443,5.91197875,2054.25677075,0.3736025,1.817601,-41.16967525,-21.326686,-0.178846,0.93588975,0.07957,-0.06203,0.26755225,0.0808345,101.3325,74.205,3.6425,0.83475,11.4499895,0.15282875,4.8184165,6.46949975,8.31600025,8.31600025,8.31600025,-78.4252535,0,0,-3.6554195,0.671551,249.6390985,320.38683,-0.363196
2,4.75,416.695136,5.676652,2040.23798,-0.193346,-0.800989,-41.68441975,-17.6816675,-0.9137745,0.9336005,0.0809335,-0.050303,0.27627025,0.08163475,101.3455,73.705,3.392,0.8232195,11.28300875,0.1617075,4.6635835,6.35849975,8.1733335,8.1733335,8.1733335,-78.56772125,0,0,-3.834356,0.671551,248.244289,319.70921475,-0.363196
2,5.25,416.89670725,5.5952235,2050.46713625,0.10127625,0.1968795,-41.99562125,-19.222672,0.20726975,0.93469725,0.09416675,-0.070257,0.33359575,0.07568175,101.365,73.36,3.274,0.760721,10.968339,0.185632,4.616083,6.281,8.05,8.05,8.05,-75.2551385,0,0,-3.6042945,0.732601,249.097845,319.3273325,-0.363196
2,5.75,416.413356,5.608909,2052.535024,0.201721,-0.6434795,-41.96078075,-22.147103,0.38484275,1.1403345,0.08679975,-0.0670285,0.267703,0.08158325,101.367,72.32,3.378,0.745408,10.58241825,0.159043,4.23983325,6.15924975,7.92166675,7.92166675,7.92166675,-75.294846,0,0,-3.6042945,0.610501,249.358094,319.42996775,-0.363196
2,6.25,417.552035,5.555221,2044.806496,0.216619,0.488976,-42.3290825,-19.752217,0.685003,0.97654975,0.0755365,-0.0604285,0.28132975,0.07709725,101.3655,72.86,2.98,0.7547145,10.547532,0.187685,4.06158325,6.0030835,7.7861665,7.7861665,7.7861665,-75.8993245,0,0,-3.783231,0.610501,248.4603655,318.3529575,-0.363196
2,6.75,415.021241,5.651571,2053.191975,0.50990075,-3.9910275,-41.9567495,-18.664429,0.752129,0.881072,0.079554,-0.0611325,0.28978175,0.0711275,101.377,72.99,2.981,0.6343765,10.44011475,0.17607475,4.0351665,5.80975025,7.6464165,7.6464165,7.6464165,-73.914597,1.231527,0,-2.198364,0.793651,248.25867,316.8531985,0.605327
2,7.25,414.86823525,5.69231475,2053.5017565,0.50239925,1.36185475,-39.1305615,-17.6184645,1.918022,0.91332725,0.07794125,-0.079507,0.2792685,0.0830095,101.4,73.015,3.2265,0.6949865,10.1683665,0.16797225,4.2195835,5.709,7.51325,7.51325,7.51325,-45.6090715,26.2931035,1.555024,9.867076,1.9020105,249.185347,317.783877,21.5193705
2,7.75,414.9209585,5.97261875,2046.7959195,0.004301,-1.195069,-33.285297,-13.9564895,3.046451,1.01969925,0.08803225,-0.08453575,0.287849,0.113532,101.4155,71.48,3.9685,0.8792155,10.13292875,0.1781495,5.6148335,5.958917,7.4120835,7.4120835,7.4120835,0.62057525,101.4162565,5.62201,47.0347645,3.968254,249.3222535,324.2248015,78.57142825
2,8.25,413.691604,6.1734415,2025.386031,-0.555145,0.14879,-25.775814,-6.1726385,9.607478,1.10696725,0.109187,-0.11155675,0.32523275,0.14098,101.42225,69.235,4.8005,1.2423375,10.00053275,0.19418975,6.40391675,7.1620835,7.3721665,7.3721665,7.3721665,58.8060925,226.1699505,11.9916265,105.25306725,7.234432,251.8004815,332.18480675,119.158596
2,8.75,412.558398,6.08451875,2009.212684,-0.60912225,1.48676525,-17.21588,4.131266,20.628184,1.22054525,0.13279875,-0.1410545,0.36734425,0.175814,101.43275,64.405,5.691,1.64283,10.4866785,0.22273625,6.89399975,7.46999975,7.73241675,7.73241675,7.73241675,126.34514275,400.7081285,19.85645925,196.20398775,12.3473745,255.040219,343.40787525,136.95520575
2,9.25,411.9325345,6.103997,2000.888144,-0.845561,3.08351,-10.89608325,9.49344775,32.26597225,1.228217,0.138638,-0.155436,0.43528575,0.19997,101.448,60.5,6.1835,2.05701225,11.2023875,0.232687,7.74150025,7.8329165,8.29649975,8.29649975,8.29649975,192.7347175,535.437192,26.674641,259.176892,18.0802765,258.16290925,349.0923595,143.3414045
2,9.75,410.820239,6.2117575,2000.5606425,-0.741346,3.66502775,-4.3716245,15.409405,46.602244,1.194974,0.146199,-0.17075725,0.4337275,0.2252945,101.46825,56.495,6.9025,2.514902,11.865451,0.2717935,8.541,8.28324975,8.6883335,8.6883335,8.6883335,263.8525765,754.371921,35.466507,369.805599,22.313797,262.340524,356.186838,148.42615
2,10.25,410.49570425,6.40284375,1994.4961165,-1.09577325,5.82863875,0.950898,26.282282,50.945246,1.3632895,0.1696535,-0.1514125,0.46244425,0.25058525,101.4655,52.31,7.9675,2.9698585,12.819406,0.300381,9.429583,8.940833,9.12583325,9.12583325,9.12583325,290.1146095,766.995074,39.2942585,376.2014315,26.3658875,265.228504,362.6183785,151.5133175
2,10.75,409.7751815,6.62883,1985.92377,-0.8906155,5.5209225,7.0084575,26.667579,62.030948,1.4689765,0.17214925,-0.168734,0.51947575,0.261561,101.4995,47.71,8.54,3.639265,12.97141425,0.28418175,10.2308335,9.4308335,9.4208335,9.4208335,9.4208335,334.51436525,896.7980295,50.1196175,451.431493,30.6338025,267.2028335,370.3819735,152.66343825
2,11.25,409.11876725,6.567914,1981.4113305,-0.4292575,5.8406685,14.5978535,30.44337875,68.33475825,1.639769,0.17001,-0.16658525,0.571258,0.270928,101.488,44.425,9.105,4.05594,13.79843425,0.3038215,10.9658335,9.911667,9.71000025,9.71000025,9.71000025,341.12402175,916.871921,55.9210525,464.536575,34.6579475,269.244235,376.0317465,151.9975785
2,11.75,408.609979,6.546088,1975.0594775,-0.5218415,5.554554,20.906116,35.0212795,83.506701,1.50301675,0.192876,-0.1889305,0.59049725,0.28179225,101.4735,40.83,9.51,4.574741,14.25050325,0.3133265,11.871667,10.554167,10.00499975,10.00499975,10.00499975,375.96744025,1067.7339905,62.858852,545.5010225,37.6257545,272.7293625,378.835493,155.1150125
2,12.25,407.96210725,6.55475675,1978.5409585,-0.851299,3.976409,26.2857605,43.490027,84.38840775,1.5397555,0.1805245,-0.187987,0.6575465,0.27991275,101.42925,39.71,10.155,4.7490415,14.7223165,0.33327325,12.479167,11.080833,10.26000025,10.26000025,10.26000025,408.05055625,1072.3522165,68.57057375,574.5143145,43.528694,274.3889185,382.2055605,156.719128
2,12.75,407.488362,6.435559,1973.93031,-0.6448235,8.894354,31.8322605,32.9056935,94.43802875,1.5623125,0.2066375,-0.187178,0.64861425,0.2824325,101.433,35.75,10.685,5.3455125,15.19346475,0.2970025,13.03750025,11.63,10.51833325,10.51833325,10.51833325,404.86425325,1126.231527,71.291866,578.7321065,48.088531,276.31141125,383.6007,154.6307505
2,13.25,408.167543,6.313714,1972.6944045,-0.3222315,10.946452,36.3453915,40.551677,105.547245,1.482129,0.1906465,-0.174077,0.63084975,0.2834195,101.38,34.54,11.1225,5.852343,15.59181175,0.3049405,13.53,12.0866665,10.7775,10.7775,10.7775,380.332249,1039.10098525,71.9198565,554.192229,43.542666,276.731254,386.83029325,153.874092
