DOY2,HR2,FC,SC,NEE,LE,SLE,USTAR,H,SH,V_SIGMA,CO2_1_1_1,H2O_1_1_1,CO2_1_1_2,H2O_1_1_2,CO2_1_1_3,CO2_1_2_2,H2O_1_2_2,CO2_1_2_3,CO2_1_3_2,H2O_1_3_2,CO2_1_3_3,CO2_1_4_2,H2O_1_4_2,CO2_1_4_3,WS_1_1_1,T_SONIC,T_SONIC_SIGMA,WS_1_2_1,WS_1_3_1,WS_1_4_1,TA_1_1_1,TA_1_1_2,TA_1_2_1,TA_1_3_1,TA_1_4_1,PA,RH,VPD,T_CANOPY_1_1_1,T_CANOPY_1_2_1,T_CANOPY_2_2_1,SW_DIF,SW_IN_1_1_1,SW_IN_1_1_2,SW_OUT,LW_IN,LW_OUT,LW_BC_IN,LW_BC_OUT,PPFD_IN_1_1_1,PPFD_IN_1_2_1,PPFD_IN_1_3_1,PPFD_IN_1_4_1,PPFD_OUT,PPFD_BC_IN_2_1_1,PPFD_BC_IN_3_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_1_7_1,TS_1_8_1,TS_1_9_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_2_7_1,TS_2_8_1,TS_2_9_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1,TS_3_7_1,TS_3_8_1,TS_3_9_1,TS_4_1_1,TS_4_2_1,TS_4_3_1,TS_4_4_1,TS_4_6_1,TS_4_7_1,TS_4_8_1,TS_4_9_1,TS_5_1_1,TS_5_2_1,TS_5_3_1,TS_5_4_1,TS_5_5_1,TS_5_6_1,TS_5_7_1,TS_5_8_1,TS_5_9_1,G_1_1_1,G_2_1_1,G_3_1_1,NETRAD,PPFD_BC_IN_1_1_1
1,0.25,0.281958112915671,0.044161399,0.247564465,0.86237980075,0.1590840195,0.307977508,-0.682518824729308,0.877291308,0.7586097855,425.641428825,5.16681120189789,427.09602855,4.713453466,424.8231821,426.163039,4.917675812,424.620321205775,427.29702125,4.6462544315,424.94483375,427.385442425,4.71269602,424.809086162032,5.95380419486071,-0.869091811236246,0.3162143715,4.82,4.0175,2.01,-1.445925,-1.6775,-1.5899,-1.84605,-2.537825,95.1955,89.19,1.03645,-2.775,-1.6025,-1.9775,1.7,-0.2475,3.425,0.215,270.6,293.65,277.3,305.5,0.11,0.04,0.31,0.11,0.22,0.19,0.1625,-0.177,0.18875,0.5215,0.88925,1.46975,2.7785,4.27225,5.40675,6.02475,-0.7,-0.47325,-0.03225,0.54675,1.055,1.9665,4.0865,5.4305,5.924,-0.51125,-0.436,0.068,0.526,0.9875,2.35375,3.96925,5.36375,6.43425,-0.81275,-0.43525,0.25025,0.7555,2.6685,3.955,5.3115,6.11725,-0.071,-0.139,0.20375,0.658,1.27925,2.177,4.4445,5.6265,6.13025,-1.26025,-1.9515,-2.621,-5.07,0.16
1,0.75,0.290281095,0.0564010975650538,0.2432795865,0.688799590525988,0.215168759551511,0.28574584075,-0.411195153278007,0.46084484325,0.74785791425,424.57037197485,4.87486257506972,426.1262883,4.6190357975,423.629170175,424.960947285558,4.86017618788651,423.284989,426.104249654148,4.4306557245,424.644585221187,427.295406914629,4.47685734021819,424.7282005,5.6682069785,-1.25669471229645,0.326186592500169,4.675,3.875,1.8,-1.6054,-2.0695,-1.64025,-1.54905,-2.60335,95.19484,88.5,1.01765,-2.86,-1.5375,-2.115,1.6,-0.285,3.4,0.18,269.45,294.25,274.7,304.75,0.11,0.04,0.3,0.11,0.22,0.19,0.1525,-0.17825,0.18,0.5225,0.8895,1.46975,2.7775,4.27225,5.40575,6.0245,-0.7715,-0.47375,-0.03275,0.54925,1.05325,1.9655,4.0865,5.42975,5.92375,-0.54675,-0.43575,0.07975,0.5245,0.98875,2.3525,3.96825,5.36275,6.43375,-0.81025,-0.45625,0.25325,0.75475,2.66875,3.9535,5.31025,6.11625,-0.069,-0.14125,0.195,0.6555,1.2285,2.1765,4.4435,5.62475,6.13,-1.2705,-1.877,-2.39,-3.63,0.15
1,1.25,0.276439537176131,0.059019605,0.306871379,0.43295798175,0.29013654725,0.296309123402396,1.04845256425,0.916664687179504,0.7604603095,424.8399013,4.95280746,425.96983756725,4.63370309728595,423.613584,425.43901285,4.86639603125,423.713906,426.434985547014,4.51670903582047,424.4908386,427.159187003082,4.4915884505,424.657579925,5.66330655695208,-1.30433466438751,0.33056968025,4.6075,3.85,1.86,-1.6958,-1.86625,-1.9348,-2.030075,-2.578675,95.16605,88.06,1.0108,-2.95,-1.7625,-2.19,1.6,-0.23,3.425,0.2,272.4,293.7,276.9,304.625,0.11,0.04,0.3,0.11,0.22,0.19,0.16,-0.18425,0.17675,0.5235,0.8895,1.46875,2.778,4.27225,5.40475,6.0235,-0.829,-0.513,-0.03325,0.55025,1.05225,1.965,4.0865,5.4295,5.92275,-0.55925,-0.44825,0.08325,0.523,0.99,2.35125,3.9665,5.362,6.4305,-0.83625,-0.452,0.25425,0.754,2.66925,3.95875,5.309,6.116,-0.07775,-0.14375,0.193,0.7305,1.236,2.187,4.4425,5.62325,6.129,-1.245,-1.995,-2.54375,-4.0175,0.15
1,1.75,0.359876160815015,0.0912447470788531,0.377007335,0.348960176,0.330725824201607,0.306961467,-1.15044883209234,0.54823926,0.805889465150938,424.5594829,4.6193568495,425.489764743495,4.589622049,424.329988075,424.670957275,4.7219121737539,424.250287570266,425.9064136,4.590143727,424.8732079,425.815990306933,4.50951792363578,425.1272092,6.17497007216257,-1.5230614555,0.320134320865293,5.11,4.22,1.8,-1.870475,-2.17925,-1.9962,-1.80585,-2.3884,95.13361,87.52,0.969525,-2.9725,-1.8875,-2.2825,1.7,-0.27,3.6,0.185,271.75,294.45,276.65,304.325,0.11,0.04,0.3,0.11,0.2175,0.19,0.1425,-0.19425,0.17975,0.52425,0.8895,1.468,2.77625,4.27225,5.40375,6.0225,-0.85925,-0.55975,-0.034,0.5525,1.051,1.964,4.0865,5.42875,5.92175,-0.543,-0.48275,0.0765,0.518,0.9905,2.34975,3.968,5.361,6.431,-0.86575,-0.455,0.24225,0.7525,2.66975,3.958,5.30775,6.11425,-0.0925,-0.146,0.2415,0.807,1.234,2.18625,4.4415,5.62225,6.12875,-1.258,-2.23775,-2.714,-5.285,0.16
1,2.25,0.3184430105,0.067314194,0.320007122696992,0.42028836425,0.275378631434672,0.3051417585,1.55286204721201,0.9384958635,0.791831120190116,424.9781354,4.47898567982451,426.244147194732,4.7321002210299,423.82993146017,424.791270613369,4.767885434,423.7803328,426.352288957815,4.63177929709352,425.44865355,427.182023205343,4.533699223,425.0503174,6.294329432,-1.89222941823045,0.31982984325,4.86,4.15,1.785,-2.02385,-2.40425,-1.92875,-2.069025,-2.4837,95.13322,87.4825,0.865325,-2.6025,-1.7875,-2.2175,1.6,-0.31,3.5,0.2125,274.8,294,277.8,303.95,0.11,0.04,0.31,0.11,0.21,0.19,0.1625,-0.19125,0.17975,0.52525,0.8895,1.468,2.77525,4.27225,5.40275,6.022,-0.8705,-0.5765,-0.03575,0.5545,1.04925,1.963,4.0865,5.42775,5.9215,-0.53125,-0.48225,0.057,0.516,0.9915,2.34725,3.96825,5.36,6.43,-0.87775,-0.47225,0.24,0.7515,2.6695,3.957,5.30675,6.114,-0.11175,-0.14875,0.23575,0.804,1.3505,2.186,4.4405,5.62075,6.12775,-1.3005,-2.0835,-2.71,-4.525,0.16
1,2.75,0.365510782817867,0.079614568,0.39270849475,0.629739444114852,0.2118602325,0.300156013404875,-0.494962784997459,1.21587221705801,0.752072286535057,424.619040073195,4.345723228,426.102027076785,4.69130501051383,424.72234885,424.523200109706,4.70359210061426,424.148465324605,426.973625569872,4.41967019379413,425.1914995,427.278387758427,4.33719142822004,424.875239025,6.214588698,-1.63400383875,0.319846395602422,5.06,4.405,2.045,-1.6749,-2.42275,-2.1065,-2.006575,-2.4869,95.13977,88.82,0.879075,-2.6975,-1.805,-2.25,1.725,-0.2975,3.6,0.2625,273.15,293.75,276.475,303.7,0.11,0.04,0.31,0.11,0.2,0.19,0.16,-0.1945,0.18025,0.52475,0.88975,1.467,2.77425,4.27225,5.40275,6.021,-0.87625,-0.5895,-0.03725,0.555,1.048,1.9625,4.0865,5.427,5.9205,-0.5225,-0.48225,0.0575,0.509,0.9925,2.34525,3.96825,5.35925,6.42925,-0.929,-0.49325,0.244,0.7505,2.67,3.953,5.3055,6.113,-0.1345,-0.1515,0.183,0.6465,1.27225,2.164,4.44025,5.61975,6.12675,-1.289,-2.10625,-2.661,-4.665,0.15
1,3.25,0.330110263143334,0.0641475867195943,0.2851938415,1.09668832054619,0.286969199441655,0.32199101025,0.419533875415305,0.930384727,0.727662902,424.7374749648,4.4124308035,426.115967893279,4.62978168287416,424.1454906,425.078601,4.874022056,423.8424313,426.649157864829,4.47208791972181,424.734046225,426.529018176826,4.40594842060562,425.1384259,5.883766002,-1.749889204,0.324596579,5.31,4.2225,2.085,-2.159175,-2.7215,-2.0672,-2.3312,-2.7943,95.15639,88.43,0.9325,-2.8475,-1.9275,-2.4325,1.625,-0.3025,3.5,0.27,274.6,293.8,273.35,303.475,0.11,0.04,0.3,0.11,0.2,0.19,0.1425,-0.19375,0.1815,0.525,0.8905,1.467,2.77225,4.27225,5.40175,6.02,-0.88075,-0.584,-0.0395,0.5485,1.047,1.9615,4.08575,5.42675,5.9195,-0.5705,-0.48625,0.05975,0.502,0.9925,2.3435,3.96825,5.35975,6.42825,-0.94575,-0.50125,0.24125,0.762,2.67025,3.95225,5.30425,6.112,-0.14325,-0.1535,0.1835,0.649,1.2705,2.185,4.4395,5.61825,6.1265,-1.251,-2.193,-2.701,-4.455,0.16
1,3.75,0.392525373136488,0.087978108,0.48360641075,1.231615502,0.133634914,0.32158653475,-1.92746618196525,0.905680625160781,0.718196812,425.131193299672,4.47580410220037,426.621445838871,4.44479538369383,424.0976429149,425.504391225,4.646473352,424.1064079,426.619876771376,4.34208803894822,425.02242055,427.145492181872,4.29617895627185,424.68641865,6.21618119792596,-2.157104467,0.329812551,5.08,4.335,1.925,-2.342,-3.272,-2.344375,-2.405275,-2.69255,95.14394,88.72,0.86365,-2.81,-1.82,-2.3775,1.8,-0.215,3.7,0.2475,270.6,294,274.6,302.325,0.11,0.04,0.3,0.11,0.2,0.19,0.15,-0.2055,0.16425,0.52425,0.8905,1.4665,2.77125,4.272,5.40075,6.01975,-0.88975,-0.59475,-0.0565,0.548,1.045,1.96125,4.08575,5.426,5.91925,-0.62575,-0.49775,0.0625,0.502,0.99125,2.34175,3.96825,5.3575,6.42725,-0.9225,-0.51025,0.23425,0.7625,2.67075,3.95175,5.303,6.111,-0.14375,-0.155,0.184,0.635,1.314,2.185,4.43825,5.617,6.1255,-1.252,-2.08175,-2.7135,-4.3125,0.1575
1,4.25,0.320107875815383,0.050666671,0.2707343735,0.504122790226777,0.176779835,0.321814001706026,-0.41452535098406,0.95538869275,0.763630653,424.875526783624,4.51305213346896,426.373458220203,4.46664052313604,424.805587868421,425.7654719,4.6005297145,424.3781788,426.8003092,4.17628646602128,424.928754825,426.782885040948,4.142273365,425.2998225,6.1541767825,-2.61675113287013,0.316363543577079,5.31,4.325,2.0875,-2.4933,-3.5475,-2.63215,-2.420975,-3.0653,95.15461,88.22,0.858775,-2.935,-2.4875,-2.53,1.7,-0.2075,3.6,0.2975,269.85,294,275.575,301.1,0.11,0.04,0.3,0.11,0.2,0.19,0.1425,-0.22325,0.1675,0.5245,0.8905,1.466,2.77625,4.272,5.39975,6.0185,-0.92625,-0.60075,-0.057,0.556,1.044,1.96025,4.08575,5.425,5.91825,-0.625,-0.52125,0.066,0.50025,0.98925,2.33925,3.96825,5.361,6.42625,-0.93225,-0.4995,0.2285,0.7625,2.67125,3.951,5.30175,6.11,-0.145,-0.1565,0.238,0.645,1.3135,2.1735,4.4375,5.6155,6.1245,-1.29025,-2.17925,-2.768,-4.345,0.16
1,4.75,0.362315937705191,0.0740407253013212,0.320567915168463,0.580184820301195,0.12397188748832,0.29972761825,0.989017583,1.434103239,0.77063964625,425.417464868755,4.38291891175,426.790003275,4.35117168099421,424.2982127,424.529954925,4.45027046825,424.5937327,426.613042148441,4.24006448775,425.027283875,427.023177726348,4.22003335719736,425.528092025,6.31949422025,-2.5588845125,0.31692756375,5.34,4.32,2.01,-2.7023,-2.99875,-2.9418,-3.1297,-3.526,95.15833,88.21,0.92025,-3.2,-2.55,-2.5875,1.625,-0.23,3.525,0.24,267.2,293.25,273.025,301.375,0.11,0.04,0.31,0.11,0.2,0.19,0.1375,-0.242,0.164,0.524,0.8905,1.46575,2.7745,4.272,5.39875,6.0175,-0.92675,-0.60625,-0.05375,0.551,1.0425,1.95975,4.08575,5.42425,5.91725,-0.61775,-0.534,0.06925,0.49925,0.9875,2.33725,3.9675,5.35725,6.42525,-0.9165,-0.50525,0.2225,0.74825,2.6715,3.9495,5.30075,6.109,-0.14625,-0.15775,0.23425,0.644,1.35725,2.162,4.4365,5.61425,6.12425,-1.302,-2.43425,-2.822,-4.0325,0.16
