DOY2,HR2,CO2,FC,H2O,SC,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,NETRAD,SW_IN,SW_OUT,TAU,USTAR,WS,TS_1_1_1,TS_1_2_1,TS_1_3_1,CO2_SIGMA,H2O_SIGMA
1,0.25,409.6859,-0.110810965,0.663421525,-0.14777175,-49.559105,-7.1788275,96.42345,50.2568425,-24.009,-23.7835,0.0083442425,150.153,209.252375,-87.0604125,-15.28364,-12.385275,-0.39778785,0.0444225,0.65984325,-3.623975,-1.1425,-3.46875,0.1272838912,0.0098596665
1,0.75,409.746025,-0.08680854,0.666279,-0.2866498,-43.498575,-6.29540325,96.4554,50.85625,-23.98295,-23.931075,0.011963105,149.36525,208.404875,-87.685375,-15.616815,-10.2290025,-0.3688176,0.03843,0.56579895,-3.656725,-1.143925,-3.567,0.1495696158,0.00879583305
1,1.25,409.17375,-0.430039775,0.6463519,-0.1117515,-41.2459425,-7.060162,96.4686475,50.53025,-24.436375,-24.31315,0.011963105,148.161875,208.508125,-86.3600125,-15.4250925,-10.028155,-0.4126014,0.05138,0.4977656,-3.735025,-1.1425,-3.60825,0.15535327385,0.00764950105
1,1.75,409.6307,-0.60580075,0.637472875,-0.2598568,-41.859365,-5.13986975,96.454125,51.88089,-24.4445,-24.28425,0.01642376575,147.0745,208.35475,-85.7245125,-15.64366,-9.904915,-0.391712425,0.03612,0.442812,-3.8165,-1.14355,-3.653725,0.1668317169,0.0088585995
1,2.25,409.7197,-0.2938896,0.6432519,-0.22581615,-35.9031125,-8.36264275,96.4415525,53.299805,-24.649075,-24.525325,0.015857429,146.191875,207.635375,-85.7601125,-16.0275125,-10.21383,-0.3137596,0.03179,0.340452975,-3.85925,-1.133125,-3.66925,0.14726004195,0.007983111225
1,2.75,409.039675,-0.4231645,0.6284118,-0.2144175,-42.14561,-5.634369,96.436935,52.34594,-24.7496,-24.614925,0,146.114875,207.26625,-85.9100625,-16.94831,-11.05193125,-0.304230125,0.0434,0.240580125,-3.913225,-1.123875,-3.759475,0.131061012625,0.005806695325
1,3.25,408.750925,-0.2621964,0.6228004,-0.31469725,-44.4365,-7.2339135,96.441665,51.49656,-24.94775,-24.68395,0,145.363125,205.812375,-83.8509375,-17.3496925,-11.91265,-0.4046725,0.039515,0.422333625,-3.94,-1.11305,-3.7975,0.1327165381,0.0057685825
1,3.75,408.90125,-0.071068675,0.61116395,-0.4314252,-47.20435,-8.78835375,96.42183,52.2985325,-25.2027,-25.454425,0.008303631,145.154875,204.649875,-80.2007375,-17.7387725,-9.54874875,-0.383302,0.04649,0.5974503,-3.9655,-1.1,-3.811525,0.175088261,0.006016587375
1,4.25,408.88115,-0.66107475,0.63408595,-0.273438675,-41.75676,-8.549199,96.39209,52.64591,-25.1596,-25.3859,0.00800707275,145.044,204.344,-79.5375875,-17.7940175,-9.9697425,-0.293729,0.0362575,0.5693741,-4.086775,-1.093175,-3.874475,0.157020894975,0.007277446375
1,4.75,408.86585,-0.4241045,0.6242413,-0.1363386,-38.753005,-10.52243375,96.36171,52.5068,-24.9254,-24.5923,0.009926327,145.31275,204.405875,-82.2284875,-17.3578125,-9.90699375,-0.2842978,0.03715,0.684247725,-4.23775,-1.037,-3.93425,0.1179580108,0.0057467782
1,5.25,408.8357,-0.223073125,0.6162061,-0.14321775,-37.1785125,-5.0308265,96.3609925,51.01345,-24.96485,-24.746025,0.00991904375,145.310125,203.74975,-83.656125,-16.9704275,-9.84214875,-0.387983225,0.0437625,0.715451175,-4.3978,-0.995,-3.935975,0.116762867925,0.006027616375
1,5.75,409.01715,-0.19591605,0.629562225,-0.359424,-35.91965,-5.304376,96.31935,50.52255,-24.9085,-24.401,0.005902226,145.985,203.4645,-83.0309125,-16.818355,-9.91539,-0.28161595,0.06075,0.65879275,-4.545975,-1.079,-3.951475,0.157781335625,0.00610155555
1,6.25,409.522875,-0.2815184,0.63342445,-0.392204625,-44.1650875,-8.0910605,96.26607,51.16421,-24.758,-24.4031,0.00589006375,146.706875,202.779375,-82.045425,-16.4313,-10.4161525,-0.3294784,0.05575,0.4783345,-4.663725,-1.119,-3.94,0.146579391525,0.0051843104
1,6.75,410.3342,-0.172242,0.6416771,-0.1219862,-39.0144,-7.6089175,96.2717,51.383175,-24.8844,-24.8652,0.00588798,147.372875,202.20225,-81.36175,-15.90805,-8.7259725,-0.25015165,0.05305,0.3095322,-4.794,-1.188825,-3.963,0.157172162775,0.003980098
1,7.25,409.9142,-0.6404372,0.6528643,-0.130522,-43.42893,-10.007504,96.2472,51.289235,-24.6632,-24.5904,0.00588798,148.130125,203.199875,-81.0792,-15.3872,-8.53255125,-0.802349825,0.06414,0.4677154,-4.914,-1.23775,-4.030775,0.166003910525,0.0056981898
1,7.75,409.7936,-0.4757872,0.63918705,-0.36236775,-47.1956,-10.861303,96.27553,51.425205,-24.9481,-24.9732,0,148.416125,204.768125,-75.38035,-11.814,-7.3745775,-0.6719998,0.05198,0.6239977,-4.931,-1.2425,-4.07625,0.20096306615,0.0042135066
1,8.25,409.91215,-0.270526125,0.6513923,-0.212635175,-38.48629,-6.063804,96.328075,48.849,-24.63525,-24.52875,0,148.8715,207.742625,-43.452525,-2.2690305,-5.31703875,-0.357834625,0.04346,0.40518475,-4.886475,-1.2425,-4.0925,0.169941031,0.0061228727
1,8.75,409.6296,-0.44871235,0.6831562,-0.2373337,-56.7402075,-6.456857,96.35555,49.17758,-24.0055,-23.2775,0.00383851575,150.552375,214.016125,-10.61948625,13.36975,-4.2771525,-0.5221859,0.06619,0.7214465,-4.7145,-1.272425,-4.055725,0.1859065698,0.00746716295
1,9.25,408.692125,-0.546868925,0.721451175,-0.4798768,-56.53717,-6.62293775,96.401075,47.10795,-23.3488,-22.927,0,152.031875,220.365125,-0.435185,21.78115,-1.949622875,-0.848227075,0.07518,0.787833975,-4.35505,-1.29105,-3.97775,0.1767665746,0.011556680375
1,9.75,408.0299,-1.0145369,0.76313995,-0.6512093,-40.0729375,-7.60111,96.384,45.6538,-22.45425,-21.05,0,153.193,228.537625,12.479325,48.05995,0.7378449375,-0.408039075,0.07905,0.8127595,-4.195975,-1.290875,-3.945525,0.1657606998,0.015374852125
1,10.25,407.8169,-1.0938505,0.79724595,-1.126138,-44.6391225,-1.175153,96.38647,42.57664,-21.642025,-21.057,0,154.510375,235.828,16.5865625,49.2406,5.021075,-0.62413545,0.0918875,0.936591725,-4.08625,-1.250025,-3.816,0.176731191875,0.019634078375
1,10.75,407.503525,-0.845765,0.8426455,-1.2801905,-26.68631,-0.9297775,96.3579,40.6664325,-20.76575,-19.85,0,156.704125,242.889125,18.831275,84.7005,8.388225,-0.5082078,0.0947,1.330025,-4.00145,-1.227875,-3.77,0.1825556826,0.0216288294
1,11.25,407.2335,-1.03811285,0.88402275,-0.740980775,-27.3796375,0.0928037500000001,96.3216,37.8206175,-20.01175,-19.85,0,158.28625,249.39475,18.8747125,110.1275,14.8929125,-0.42957635,0.09896385,1.4279375,-3.91175,-1.15225,-3.745275,0.20162719145,0.023654824875
1,11.75,407.368725,-0.66130025,0.908507,-0.540217425,-18.25625,2.07167125,96.25815,36.3503875,-19.446,-19.28325,0.030135435,160.213625,252.22825,18.74945,109.4785,10.9809375,-0.518730825,0.080975,1.331175,-3.869025,-1.0895,-3.685475,0.18761905075,0.026713454525
