DOY2,HR2,CO2,H2O,FC,NEE,CH4,FCH4,H,LE,WS,USTAR,W_SIGMA,V_SIGMA,U_SIGMA,T_SONIC,T_SONIC_SIGMA,PA,RH,TA_1_1_1,TA_1_2_1,TS_1,TS_2,NETRAD,PPFD_IN,SW_IN,SW_OUT,LW_IN,LW_OUT
1,5.25,395.396068306748,4.0755233857025,0.684323526462752,0.684323526462752,2207.0155,6.22719230075,-2.68898,6.20014743791028,2.11613,0.19779,0.27868,0.5623,0.67184,-3.43059,0.14756,99.8397,82.99907545,-3.6998045,-2.0070175,3.615396,4.917235,-15.40845,0,0,0,280.0805,299.8628
1,5.75,394.737634948596,3.94595564260994,0.614055410211887,0.614055410211887,2207.929,5.223709917,-2.578285,8.15148560376834,2.22568,0.19355,0.2716,0.56143,0.6515,-3.87814,0.15295,99.8,82.56926,-3.564775,-2.0258,3.6815805,4.9166785,-12.9653,0,0,0,281.46695,300.0526
1,6.25,394.862258369019,3.86327926856557,0.657992490875,0.657992490875,2210.21,5.913488276,-1.45546,5.5816336104374,2.08117,0.19508,0.28203,0.57613,0.6533,-3.68198,0.14848,99.8908,82.95897965,-3.5236615,-2.1211285,3.6849745,4.9439145,-16.2518,0,0,0,282.3558,300.6885
1,6.75,394.721393030628,3.82812257400438,0.540225153940635,0.540225153940635,2209.564,3.9635959549,-3.16052,6.16240064741312,2.16701,0.19502,0.2825,0.53585,0.65808,-3.11766,0.13758,99.8618,83.6387615,-3.35418,-1.8872535,3.6568465,4.9340755,-15.30395,0,0,0,279.01135,300.75965
1,7.25,395.355638652156,3.89246537223744,0.601574195026819,0.601574195026819,2210.6895,2.9015641368,-2.88781,5.6562111139,2.142435,0.194695,0.280965,0.575015,0.667905,-3.208025,0.149595,99.8806,83.96411,-3.485144,-1.7454025,3.641154,4.948453,-16.7129,0,0,0,279.3936,300.34385
1,7.75,395.894806859332,3.76769877474409,0.566013318725382,0.566013318725382,2183.813,4.75586521525,-2.88459,7.25783199236422,2.243845,0.19703,0.293515,0.569385,0.66784,-3.98267,0.15189,99.7773,84.417635,-3.421013,-1.7947245,3.5961035,4.918537,-14.3656000000001,0,0,0,280.73115,299.9856
1,8.25,395.588004489434,3.8578049874166,0.661585117824077,0.661585117824077,2211.92,5.0636725342,-1.45527,8.02754235706337,2.28625,0.20115,0.29313,0.59544,0.6922,-3.47377,0.15386,99.8885,84.01421,-3.4218425,-1.762868,3.7098005,4.835158,-7.83219449999999,37.334688333644,14.333108,7.6220615,281.2713,301.628
1,8.75,396.394248942014,4.39154028757481,0.721938279766688,0.721938279766688,2206.4355,5.4140931574,2.26716,7.56275230657257,2.19836,0.2156,0.30096,0.62134,0.67605,-3.43187,0.16039,99.9737,81.96936085,-3.3816165,-1.2028885,3.6931875,4.750742,3.31002149999998,107.015691458052,46.5600165,26.81248,279.4992,303.13425
1,9.25,395.96304349229,3.96805905031511,0.819255208512273,0.819255208512273,2217.7395,5.4632992962,4.07618,8.52572203976487,2.39837,0.22496,0.31546,0.66904,0.77042,-3.56016,0.1667,99.9143,80.2562775,-3.417837,-0.92488705,3.7691185,4.73787,27.38866875,203.13111194532,83.27974025,37.42991,280.54235,302.59335
1,9.75,395.71712982532,3.91542249971601,0.747945089948836,0.747945089948836,2183.416,6.04842598795,7.30225,12.1688664315973,2.66039,0.22808,0.33192,0.73372,0.81522,-3.44218,0.1865,99.9559,78.566596,-3.027077,-0.61676285,3.825165,4.6816015,45.07533275,300.612731094,134.6514325,44.905205,281.43715,302.9152
1,10.25,395.403091273203,3.86536104772216,0.949848420683717,0.949848420683717,2183.7535,4.7563296392,9.6474,9.59019303962187,2.71542,0.2525,0.31739,0.72973,0.78047,-3.12469,0.21927,99.935,77.49015,-2.797089,-0.15004875,3.8745935,4.5733475,64.39281625,462.25292252724,189.715495,52.80363,283.83525,306.0975
1,10.75,395.612091473049,3.92676256542526,0.924312001763681,0.924312001763681,2176.736,7.5042427347,13.47845,11.0107867345071,2.80197,0.248445,0.348105,0.781255,0.89555,-2.84901,0.21563,99.93015,77.42822885,-2.588665,-0.008675385,3.8806045,4.4874805,74.06195075,546.82011930572,216.8648775,53.10581,284.54415,307.56035
1,11.25,395.369361822079,3.86976687785847,0.964587123321965,0.964587123321965,2173.5395,7.456333176,12.1079,11.7512171425435,2.79353,0.23263,0.361,0.77355,0.87634,-2.56949,0.24468,99.9363,75.56562,-2.2991585,0.364897135,3.8074955,4.4284765,91.648745,587.19854386908,236.820625,52.15178,290.11475,310.47025
1,11.75,394.721408564077,4.01501942279292,0.873738930526909,0.873738930526909,2177.896,8.53379704745,12.62915,14.7333802624221,2.77259,0.2307,0.37265,0.83218,0.87835,-2.604365,0.23269,99.9383,73.4823,-1.913184,0.4469598,3.775251,4.526029,99.813195,613.0905748968,255.10336,54.24408,292.1762,311.9725
1,12.25,395.109658431251,3.96932545512994,0.86956450484675,0.86956450484675,2168.8745,7.0542215194,10.5056,13.495522317562,2.91729,0.26406,0.37634,0.88113,0.92696,-1.69866,0.24966,99.7358,72.501175,-1.533788,0.86309875,3.7597595,4.493558,95.193156,663.64750047232,277.4946975,57.59041,293.3646,313.22125
1,12.75,394.790241982075,3.91848822503603,0.917740923119921,0.917740923119921,2163.6475,7.5407011787,14.82895,14.9831424772428,2.93328,0.258445,0.377345,0.86184,0.985135,-1.671675,0.255865,99.6567,72.192065,-1.272183,0.91635375,3.779604,4.511805,108.0460065,610.27422455896,252.59348,54.029695,292.5742,313.90375
1,13.25,394.79738756936,3.98365138956065,0.752255437116434,0.752255437116434,2148.0815,10.336152645,14.51265,15.6408407570226,2.837965,0.249835,0.368495,0.886645,0.96319,-1.88398,0.23849,99.61815,72.08928,-1.1296515,1.03371715,3.7330015,4.5065435,104.256175,641.21904266004,251.8253775,57.1742,291.5616,314.1493
1,13.75,394.860461877835,4.03133361682865,0.915086458755047,0.915086458755047,2148.695,7.2787127019,13.5499,16.5256372502992,2.79177,0.25117,0.35971,0.81273,0.94841,-1.3121,0.22171,99.646,71.468642,-0.9458096,1.1071841,3.821268,4.4650295,102.583472,601.35114643344,254.0870575,53.18572,292.9305,314.12405
1,14.25,394.919673830013,4.456996152243,0.954823764216771,0.954823764216771,2152.148,7.5938153468,11.71465,15.6869790505877,2.76562,0.24039,0.36619,0.80864,0.88411,-1.37951,0.20613,99.603,70.481575,-0.9757836,1.382833,3.8259465,4.526254,93.9875,524.0785442672,218.5950525,53.681765,293.06855,313.54
1,14.75,394.576439407397,4.03542122017542,0.783371618996244,0.783371618996244,2169.79,7.6985203014,8.04252,13.3404528288614,2.53885,0.21513,0.35738,0.74912,0.87336,-1.86678,0.19483,99.6479,70.47171,-1.0656167,1.586937,3.824544,4.5668325,79.0177325,462.64029626412,189.2913025,44.50564,292.59145,313.74975
1,15.25,393.59931440919,4.36916150735296,0.833667893278667,0.833667893278667,2135.5005,8.0741166308,5.183045,13.8809014415509,2.67226,0.249615,0.372565,0.826835,0.912475,-1.336275,0.181435,99.56275,70.958355,-1.142492,1.6807385,3.836827,4.6154135,55.955055,349.30147428072,137.4950225,28.7934,291.80835,312.9054
1,15.75,393.820882021857,4.36009165107755,0.614524819297275,0.614524819297275,2146.265,5.7953648691,3.4452,10.1746760985557,2.65499,0.25566,0.37616,0.763525,0.923455,-1.444345,0.160185,99.6845,71.672155,-1.6399815,1.5490335,3.8207565,4.645877,37.3866654999999,270.20643434928,105.6583575,26.984775,291.09135,311.6747
1,16.25,393.655761650567,4.37423604365245,0.705547790965237,0.705547790965237,2136.38,5.30878451715,-1.91244,12.051140629943,2.47164,0.23401,0.345705,0.80152,0.83493,-1.484415,0.154995,99.5485,73.364505,-1.8022305,1.4263315,3.8187255,4.663597,13.278824,154.03710426312,61.43416225,24.129185,290.0609,310.5999
1,16.75,393.824059624885,4.32469066000492,0.597678985934235,0.597678985934235,2178.8565,6.5545025434,-3.82234,8.68188835005697,2.30402,0.231685,0.320285,0.640985,0.756545,-1.196335,0.170105,99.79775,74.40872,-1.871213,1.154686,3.7720305,4.820003,-3.11704125,68.775815724304,27.1038905,9.5952905,288.32555,310.0117
1,17.25,393.373908988007,4.29398864392656,0.534705737147675,0.534705737147675,2184.35,5.3114811543,-4.65843,7.68675490398681,2.38631,0.24135,0.33136,0.65757,0.79252,-0.37722,0.15921,99.6158,74.597595,-1.9019465,0.80079255,3.7670965,4.887009,-12.7745734750001,12.1140326203936,4.115073125,2.226999,286.7109,308.74845
1,17.75,393.544756454206,3.97977600321779,0.480772980169279,0.480772980169279,2183.309,8.0883141556,-3.87351,7.72863639112396,2.04505,0.20991,0.28597,0.62182,0.69585,-1.82808,0.1589,99.6388,75.52264,-1.7731485,0.55972975,3.7237885,4.9163035,-14.1839,0,0,0,285.23265,307.5284
1,18.25,393.442903771568,4.04016909513294,0.523987332955306,0.523987332955306,2181.36,5.2229026884,-3.204515,8.07775991221706,2.113485,0.21364,0.293865,0.60719,0.705415,-1.681365,0.14254,99.75745,76.26373405,-1.7373155,0.63036555,3.689733,4.875108,-13.33565,0,0,0,282.73345,306.44265
1,18.75,393.287581807427,3.99656041177588,0.614166777783025,0.614166777783025,2177.3835,6.5630530254,-2.98691,7.41697086073724,2.09393,0.20057,0.26848,0.57201,0.66627,-1.88201,0.14762,99.8072,78.134685,-1.7287225,0.50252825,3.6939295,4.8656585,-13.332,0,0,0,285.4437,306.07625
1,19.25,393.80412058065,4.09772143699831,0.49779431991159,0.49779431991159,2189.1945,5.3408863872,-2.404265,8.44061314950112,2.04526,0.21491,0.28649,0.571225,0.651035,-1.801615,0.13181,99.77945,78.103025,-1.758144,0.0530858,3.672672,4.859579,-16.21435,0,0,0,282.9778,306.6898
1,19.75,393.474807885356,4.06970697368353,0.576492279604345,0.576492279604345,2170.8365,7.1246292236,-2.5923,8.73619924536417,2.14312,0.1993,0.28347,0.539905,0.64186,-1.75698,0.133065,99.7949,78.768045,-1.8750065,0.05777306,3.6663855,4.853454,-15.0985,0,0,0,282.28105,306.36625
1,20.25,393.796975507841,4.11420746953224,0.537015981149443,0.537015981149443,2185.868,8.6444012846,-3.14744,8.46288319793162,2.25535,0.201535,0.292605,0.55225,0.6514,-1.722255,0.15767,99.8096,78.35025555,-1.896197,-0.33530835,3.698036,4.856524,-14.8648,0,0,0,281.91035,306.7132
1,20.75,393.803363110369,3.88273181799307,0.45308671799142,0.45308671799142,2155.335,5.36829419485,-3.33674,6.52003475454153,2.29587,0.213205,0.30471,0.578545,0.70699,-2.093985,0.17004,99.82985,78.6114096,-2.01463,-0.35339295,3.6479275,4.86234,-15.8449,0,0,0,280.9424,306.5193
1,21.25,393.734466007932,4.06443801004178,0.527461336061062,0.527461336061062,2147.0485,9.3185637888,-3.36626,7.5632271824911,2.47778,0.2249,0.32516,0.58273,0.74316,-2.14587,0.15427,99.8767,79.0582768,-2.3937505,-0.4729412,3.6820385,4.856112,-16.24175,0,0,0,284.3337,305.87165
1,21.75,393.709007279961,4.24505453376837,0.54951859174275,0.54951859174275,2175.744,5.5020902527,-3.22158,7.47839057605856,2.483035,0.224775,0.330045,0.62395,0.73207,-2.77343,0.141415,99.8648,79.71551665,-2.648516,-0.41872735,3.67404,4.8614715,-17.5608,0,0,0,284.60005,305.34255
1,22.25,393.396378134319,3.90792585985565,0.499458060391195,0.499458060391195,2164.109,7.6146461638,-3.6807,6.75316905460678,2.42259,0.241205,0.330065,0.61795,0.74715,-2.751435,0.146245,99.8038,80.21045835,-2.886435,-0.457338,3.6819105,4.8757415,-16.73915,0,0,0,284.62145,304.91165
1,22.75,392.93074150172,3.96452507030352,0.490308419546247,0.490308419546247,2140.7475,7.0766901079,-3.312685,6.90733573125683,2.38514,0.235125,0.32935,0.638825,0.76253,-3.338875,0.13399,99.86415,80.30495,-3.134189,-0.3942444,3.679137,4.867286,-15.9185,0,0,0,283.85655,304.0847
1,23.25,394.017559392567,4.16410317982286,0.486021641065897,0.486021641065897,2159.582,5.7736555828,-2.878555,7.81995414343801,2.3406,0.222605,0.306805,0.582665,0.67453,-3.268865,0.133775,99.8899,81.34788,-3.1709135,-0.4097676,3.7005945,4.854437,-17.6681,0,0,0,284.4957,303.6617
1,23.75,394.547641069182,4.37789926689243,0.499089847097802,0.499089847097802,2143.0235,7.1825497983,-3.441665,7.56371911781392,2.142875,0.2012,0.273645,0.58316,0.602365,-3.421815,0.1369,99.86865,82.05033,-3.33712,-0.42204185,3.6682625,4.858473,-17.1185,0,0,0,281.68935,302.5918
2,0.25,394.968199417314,4.40030150468525,0.530283801536024,0.530283801536024,2151.016,4.180983102,-2.37707,11.2736091341,2.59636,0.2408,0.3178,0.66974,0.71536,-0.50385,0.14397,99.7899,80.05507315,-0.6729737,-0.2479169,4.0875695,4.6567215,-17.39805,0,0,0,287.19805,311.48255
2,0.75,394.564162838917,4.46088473931518,0.677233748385923,0.677233748385923,2139.357,4.8377222263,-1.3909,11.6729404529625,2.628085,0.2435,0.34587,0.645145,0.74128,-0.548245,0.14304,99.82505,79.83893795,-0.72778655,-0.2030803,4.0577915,4.6667905,-18.2009,0,0,0,287.2911,311.6589
2,1.25,394.59446180345,4.45116924593911,0.538552772366775,0.538552772366775,2170.851,3.5492959728,-2.39587,10.853604916,2.45444,0.2292,0.32571,0.66195,0.7472,-0.817025,0.151335,99.8305,81.581565,-1.11072865,-0.37797215,4.08922,4.6964205,-16.0512,0,0,0,288.34625,311.31845
2,1.75,394.475832126762,4.39717975409627,0.512764376273148,0.512764376273148,2199.681,5.3558486567,-2.674595,12.9567854429511,2.32703,0.23642,0.31463,0.65062,0.71523,-0.797,0.14756,99.8057,81.4571692,-1.154403,-0.26474825,4.056148,4.686067,-16.28195,0,0,0,288.5017,310.88365
2,2.25,394.696180641131,4.42512429202376,0.67787983325194,0.67787983325194,2185.175,5.5280208186,-2.448875,10.13053333025,2.497395,0.22594,0.325665,0.649765,0.77045,-1.20494,0.13645,99.8077,82.4120892,-1.2501385,-0.5021629,4.0958265,4.655084,-14.8217,0,0,0,287.7447,310.12945
2,2.75,394.849362145984,4.47197618079065,0.626499354353521,0.626499354353521,2153.27,4.6211736888,-1.701295,10.7393250811978,2.25925,0.22079,0.32972,0.64346,0.72993,-1.17727,0.15661,99.7594,82.81315295,-1.264384,-0.80885025,4.068591,4.6651145,-15.75005,0,0,0,286.5859,309.9055
2,3.25,394.463352373605,4.45789485051827,0.557804175352274,0.557804175352274,2165.2215,6.1745458178,-1.93475,10.0606170680367,2.35269,0.22368,0.31989,0.61944,0.74293,-1.37591,0.14544,99.7145,82.798435,-1.3606135,-0.8658483,4.0457425,4.6345355,-15.9045,0,0,0,285.5958,309.89615
2,3.75,395.406075508792,4.53724966948513,0.534925996407782,0.534925996407782,2168.562,7.94947697485,-1.28959,9.43532573928868,2.31952,0.21534,0.30768,0.60596,0.71143,-1.42432,0.16274,99.8043,83.34378465,-1.6567565,-0.9215547,4.065457,4.663481,-18.60425,0,0,0,286.4487,309.2567
2,4.25,394.270281218612,4.61029184459686,0.453288099799346,0.453288099799346,2153.813,7.049654278,-0.1039,9.9684422329916,2.269705,0.206105,0.298445,0.601495,0.71654,-1.6668,0.155175,99.7943,83.089945,-1.56544,-1.04091515,4.03754,4.6814095,-16.77215,0,0,0,284.4121,309.5974
2,4.75,395.277563660274,4.59318156931993,0.533638628758078,0.533638628758078,2188.534,6.4443974513,-0.53886,9.43260605845306,2.10973,0.206435,0.29825,0.571695,0.685145,-1.49509,0.156565,99.8236,83.75202,-1.6980655,-1.250348,4.039855,4.6618095,-16.2134,0,0,0,284.17975,309.28095
2,5.25,395.131800637898,4.56204828688352,0.418946479786281,0.418946479786281,2190.794,5.5024927506,-2.276805,9.54200103212417,2.311155,0.211945,0.30238,0.60287,0.6862,-1.33763,0.14331,99.8103,84.0362,-1.676955,-1.2994495,4.0041735,4.6917935,-15.0142,0,0,0,287.3209,309.8233
2,5.75,395.014051012378,4.57224163708765,0.661674739760872,0.661674739760872,2171.076,7.3036190796,0.32164,8.80911944223831,2.17423,0.22304,0.30106,0.59494,0.649515,-1.879645,0.1425,99.8014,83.9077132,-2.0130415,-1.449086,4.011441,4.682513,-14.6638,0,0,0,288.82185,309.24735
2,6.25,394.637474736703,4.53715830240509,0.640371160718483,0.640371160718483,2169.173,5.3112577804,-0.69903,8.38943687419024,2.321045,0.22888,0.30882,0.564235,0.70771,-1.629035,0.142705,99.77515,84.291125,-2.0462275,-1.3632805,4.0171235,4.642445,-15.1277,0,0,0,289.2741,309.04495
2,6.75,394.991969364133,4.40930194900647,0.561856283524602,0.561856283524602,2162.104,7.87106331,0.52395,8.04606394743965,2.29695,0.22598,0.32243,0.64142,0.72619,-1.45223,0.13464,99.7451,83.6628156,-2.0860015,-1.327451,4.004828,4.668948,-16.84095,0,0,0,287.59045,308.62665
2,7.25,394.653297972445,4.56614803285608,0.514706174447718,0.514706174447718,2158.411,5.38234106175,-1.897925,7.16283730581502,2.335465,0.21088,0.290785,0.61227,0.737555,-1.526755,0.13463,99.747,84.14037175,-2.226207,-1.3756945,3.9969665,4.651525,-12.9721801,0,0,0,288.4716,308.07975
2,7.75,394.816434083112,4.41548013144403,0.586096036159802,0.586096036159802,2176.317,7.00504816,0.26697,8.75011023051568,2.48469,0.230845,0.31241,0.660795,0.73722,-2.122285,0.13551,99.86175,83.06018105,-2.180763,-1.448559,3.983625,4.6463345,-4.81695924999996,27.448329020112,10.44808525,4.9353875,286.94665,307.6687
2,8.25,395.15165477337,4.61222125646328,0.807979248857386,0.807979248857386,2142.068,5.77565612275,2.3915,10.540483999944,2.55734,0.221565,0.301435,0.620025,0.684335,-1.764305,0.143595,99.8701,81.2609437,-1.8442225,-1.0455465,4.078647,4.656936,7.81723825,100.686800381856,46.723803,18.270885,288.9163,308.9354
2,8.75,395.129055394469,4.53651178758382,0.773552813253212,0.773552813253212,2184.729,6.716582214,5.10369,10.8552742659541,2.41886,0.22489,0.30569,0.67601,0.75198,-1.80585,0.16714,99.8934,80.6381973,-1.6238115,-0.96759075,4.0993995,4.6255345,28.8528925,198.10943677044,89.0396675,35.499435,291.8938,311.00965
2,9.25,395.74357338902,4.47187435799128,0.786199981648326,0.786199981648326,2163.79,6.823767906,8.186585,13.4096318003769,2.81661,0.24945,0.3227,0.72472,0.77116,-1.56551,0.18001,99.9247,79.49218,-1.3069305,-0.69404155,4.136245,4.5261845,52.7282025,302.96510342748,131.645705,44.41578,292.01115,312.8862
2,9.75,395.694109382008,4.4695798837684,0.829985957079127,0.829985957079127,2146.3285,6.8839527456,8.521085,15.0750910380023,2.754565,0.241145,0.34123,0.760325,0.808255,-1.458405,0.20285,99.9174,77.801705,-1.202223,-0.5253167,4.136967,4.523184,82.2394325,402.88062362548,171.7543575,46.7963,294.9876,313.30215
2,10.25,396.063384382704,4.51417517804569,1.14482821683421,1.14482821683421,2159.3915,7.3118078408,14.3682,14.0410070651163,2.74648,0.23378,0.31408,0.76018,0.77055,-1.16421,0.22254,99.927,75.95163,-0.91579195,-0.2144895,4.132814,4.4317765,109.6446075,533.72697014988,243.578125,52.653985,296.55515,314.15765
2,10.75,395.934058733146,4.43495040651094,1.13759648563657,1.13759648563657,2159.468,8.208708774,15.8649,16.0923228760943,3.02791,0.26819,0.34676,0.82014,0.84285,-0.66608,0.22461,99.8638,75.84277,-0.4071472,0.31232375,4.098322,4.4223615,146.9697625,683.97860100492,286.15012,66.86908,298.93735,315.9622
2,11.25,395.826718631272,4.57165669419986,1.1931913677998,1.1931913677998,2126.312,8.4428127956,15.7472,17.242278667176,2.90863,0.24876,0.34992,0.81966,0.89591,-0.51122,0.25102,99.9229,74.47099285,-0.010370665,0.49470125,4.0543065,4.4153215,146.899445,704.30369724,307.11078,65.31068,300.6974,318.01815
2,11.75,395.11303371835,4.51694518415258,1.10861022201799,1.10861022201799,2164.98,11.24073866655,17.47245,19.7480366280267,3.02408,0.270815,0.37098,0.85646,0.938045,-0.15623,0.248065,99.87495,73.2922,0.2089874,0.77921085,4.0591955,4.435208,174.109085,761.80794654276,326.3114725,63.8663,301.74805,319.0499
2,12.25,395.403830586564,4.62827595193409,1.22831923182842,1.22831923182842,2141.9,7.7672011556,17.3601,19.9591198120723,3.13242,0.27201,0.3729,0.86882,0.91593,0.125225,0.2359,99.84955,72.64557535,0.34430285,0.84812685,4.037162,4.418591,162.9985225,791.82067828032,338.890495,56.293975,301.8924,319.55995
2,12.75,395.561673250524,4.64898766536184,1.20884936885846,1.20884936885846,2141.298,11.48964686955,21.0965,21.6007081521095,3.01406,0.26726,0.376285,0.8883,0.946055,0.272655,0.246475,99.82905,71.723975,0.68344625,1.347021,4.039452,4.38085,184.7009375,791.73453199412,342.0298425,61.10865,300.3156,320.0688
2,13.25,395.255329426399,4.61903371845102,1.28222987560064,1.28222987560064,2166.191,11.77374146,17.8381,19.2472471037853,3.16511,0.257215,0.380505,0.87954,0.938715,0.360185,0.24011,99.8176,71.98464,0.74345375,1.4931845,4.034477,4.3958225,176.0524175,767.3209625042,331.9193475,59.2351,300.18525,320.82235
2,13.75,395.194014362628,4.60580911482433,1.31652705952507,1.31652705952507,2165.432,8.3600137203,16.0467,21.4661011622357,3.212475,0.269135,0.38152,0.894445,0.93927,0.92667,0.227005,99.75625,70.903645,0.9826922,1.7022695,4.0310915,4.421198,161.7031875,829.4007508748,349.584175,55.02973,299.15,321.0576
2,14.25,394.472451749858,4.49513875783563,1.26471402010925,1.26471402010925,2142.754,10.3464923214,16.3585,21.8677075053858,3.2223,0.27637,0.39693,0.89606,0.99634,0.37772,0.22033,99.7153,70.605873,1.042225,1.722276,4.0167995,4.438938,147.501907,846.17341464708,336.9112275,46.1837,298.3255,322.2507
2,14.75,394.446251130898,4.55598308804414,1.19208560858997,1.19208560858997,2147.486,10.62847446145,12.4362,22.4298194407276,3.27924,0.28099,0.40029,0.94939,1.01618,0.71744,0.21652,99.7696,71.14189,1.0170045,1.726749,3.997796,4.472578,132.2758525,674.65152046656,275.892405,36.99086,297.64375,321.41625
2,15.25,394.3279357734,4.63030887517213,1.03985864030465,1.03985864030465,2124.549,8.848180952,10.9827,19.7053788153005,3.269095,0.28648,0.393835,0.888615,0.97133,0.672935,0.181,99.75645,69.972485,0.96884435,1.7508695,4.056001,4.4426985,108.020081,501.85297406556,211.027885,37.6389,296.9201,320.60885
2,15.75,394.356685601407,4.69406215385919,1.00173994864305,1.00173994864305,2112.922,10.1755261993,7.61557,20.0297952056648,3.17076,0.28906,0.395435,0.919875,0.9573,0.59823,0.18359,99.6775,71.86142,0.9779522,1.867912,4.058582,4.4356615,94.440805,433.56491308416,185.5405075,33.20342,296.3922,321.058
2,16.25,394.444369844241,4.82886958137412,0.64065269116653,0.64065269116653,2104.7855,9.5372805696,4.87172,21.0282949305,3.30709,0.275505,0.403055,0.859575,0.92353,0.90233,0.15388,99.801,72.25011,0.72464405,1.861631,4.113644,4.503298,49.2681019999999,301.83819461172,120.2881325,36.60385,295.7446,320.03865
2,16.75,394.244135054578,4.86114112381142,0.670875246711945,0.670875246711945,2121.5585,10.1562266643,2.93784,18.5131813628465,3.138355,0.28388,0.381265,0.79931,0.88309,0.611195,0.15318,99.7085,72.6429,0.72248695,1.5757085,4.0905935,4.5493975,20.033446,196.34532314124,73.24076,28.14642,295.87625,319.9611
2,17.25,393.677315238286,4.71548197128685,0.730648312111751,0.730648312111751,2130.605,9.820902017,-0.782245,15.30645498997,2.88864,0.250625,0.356805,0.707275,0.76154,0.799125,0.14143,99.7636,73.70339,0.50281795,1.4187035,4.039034,4.5013485,1.95139492500001,89.7996021624,35.83795925,13.10267,294.4231,318.27555
2,17.75,394.251347443567,4.74874618390403,0.76277575756634,0.76277575756634,2157.391,8.1778450677,-3.03291,13.9731636557968,2.76979,0.25974,0.34161,0.69199,0.80065,0.11211,0.15064,99.7725,75.864225,0.19525075,1.211755,4.00589,4.6180085,-10.48612275,18.825101514648,6.237581775,2.9947425,292.40745,316.29095
2,18.25,393.041659399933,4.49191506945481,0.473942772778381,0.473942772778381,2110.545,8.8167248226,-3.254355,12.6900370046445,2.56984,0.223175,0.299455,0.62615,0.66371,-0.03453,0.15981,99.82385,76.68896515,0.006614165,0.4441884,4.0799695,4.719035,-17.53855,0,0,0,290.1355,314.59285
