DOY2,HR2,USTAR,TA_1_2_1,WS,NEE,FC,SC,H,LE,RH,PA,CO2_1_1_1,CO2_1_2_1,VPD,NETRAD,PPFD_IN,H2O_1_2_1
1,21.5,0.09575,24.4175,1.787,3.96425,1.332,0.4185,-21.157,-0.655,80.601,97.58875,382.096,385.08725,2.91,-33.3315,0,27.401
1,22.5,0.1135,24.12725,1.82075,3.9745,1.82,0.25725,-20.782,-0.411,82.5,97.598,382.23,385.69025,2.38,-32.3075,0,27.40525
1,23.5,0.111,23.92775,1.827,4.31,1.79775,-0.022,-22.4895,-0.93025,84.1,97.58725,383.97025,386.5085,1.925,-32.1225,0,27.478
2,0.5,0.128,23.189,1.7645,4.8985,3.54825,-1.621,-17.12575,-0.49975,89.7,97.712,387.237,390.65,1.0475,-28.091,0,27.49
2,1.5,0.14475,22.967,1.691,5.62475,4.591,-1.2285,-15.81275,-0.7995,90.8,97.653,387.55,390.287,0.9575,-25.337,0,27.2
2,2.5,0.16375,22.757,1.659,6.601,4.533,-1.17225,-16.01825,-1.4515,92.101,97.622,389.38,392.977,0.91,-27.32675,0,27.0955
2,3.5,0.151,22.691,1.59175,6.84,4.4765,0.2075,-16.02525,-0.9485,93.301,97.61,390.714,393.5075,0.84,-25.33625,0,26.959
2,4.5,0.15875,22.6425,1.599,6.433,5.23,-1.30075,-14.8835,-1.791,94.1,97.63425,390.497,393.754,0.82,-22.166,0,26.85
2,5.5,0.17325,22.51375,1.69775,6.2285,5.63,-1.828,-16.0765,-2.41975,94.7,97.6825,392.5835,394.93925,0.7125,-19.1335,0,26.778
2,6.5,0.2085,22.571,1.56275,1.86775,5.089,-5.643,-9.18625,0.1025,94.5,97.7515,392.7635,394.857,0.7475,9.432,70.166,26.951
2,7.5,0.289,22.82,1.5825,-6.99375,0.39075,-9.409,4.194,23.3545,93.05075,97.8345,389.0505,389.9135,0.6075,60.2405,231.66,27.41725
2,8.5,0.347,23.292,1.662,-18.55925,-11.73525,-7.966,22.7485,93.97975,88.775,97.913,384.52225,383.7075,0.7675,132.69675,417.2545,27.936
2,9.5,0.383,23.96,1.8475,-19.852,-16.536,-5.4085,39.795,136.18475,83.275,97.94975,377.53,378.076,1.91,226.40725,626.478,27.94875
2,10.5,0.409,24.5225,1.7185,-22.106,-19.77875,-3.78925,45.9345,172.1925,78.875,97.92125,373.8025,374.4975,3.17,243.573,734.947,27.844
2,11.5,0.37225,25.0575,1.6265,-21.0915,-20.1865,-1.813,48.8995,185.07425,76.375,97.8565,370.761,371.43525,3.9575,262.4585,857.1315,27.844
2,12.5,0.3595,25.21775,1.59,-20.168,-18.945,-1.36025,48.79025,186.3415,74,97.7415,370.66275,370.94,4.2175,270.8755,848.012,27.876
2,13.5,0.346,25.396,1.525,-17.88,-17.404,-0.74825,44.08325,175.27975,73.05,97.615,369.57,369.74,4.5175,257.33575,786.9285,28.029
2,14.5,0.2945,25.4485,1.35425,-13.086,-13.1,-0.458,27.77275,132.141,72.5,97.51225,369.66,370.216,4.1925,160.443,563.614,28.27
2,15.5,0.25225,25.316,1.4145,-7.581,-8.733,0.352,11.68075,87.97725,72.75,97.4385,370.055,370.599,3.9275,109.315,395.00025,28.113
2,16.5,0.20125,25.2375,1.25775,-1.90925,-3.371,0.90175,-0.62225,39.363,73.525,97.40825,370.962,371.97275,3.37,53.91075,226.937,28.005
2,17.5,0.122,24.818,1.1735,3.823,-0.261,3.1365,-7.71875,5.31425,75.575,97.45925,372.87,374.0955,2.8475,-9.6285,44.8785,27.989
2,18.5,0.06,24.6005,1.1795,5.564,0.3365,3.2745,-8.99775,0.352,80.4,97.5185,376.81925,379.91625,2.695,-37.636,0,27.95275
2,19.5,0.0585,24.227,1.427,5.143,0.669,1.973,-12.05375,0.27375,82.775,97.598,379.18725,382.566,2.285,-34.339,0,27.9885
2,20.5,0.08725,23.91825,1.58525,4.80275,1.76525,0.46825,-14.646,-0.03775,84.875,97.675,382.744,386.0425,2.06,-32.102,0,27.796
2,21.5,0.1175,23.7075,1.68575,4.3825,2.383,0.2625,-15.67,-0.1485,85.9,97.736,383.8405,386.8635,1.815,-31.236,0,27.75975
2,22.5,0.1195,23.506,1.70475,6.2475,3.2025,-0.24575,-17.13225,-0.23725,87.1,97.77175,385.045,388.33275,1.4825,-31.21,0,27.735
2,23.5,0.129,23.297,1.755,5.1405,3.0285,-0.8815,-17.09125,-0.58575,88.4,97.7475,385.97,388.24375,1.12,-29.3,0,27.466
3,0.5,0.131,23.187,1.7585,4.841,3.328,-0.613,-17.19775,-1.39,90.375,97.716,386.514,389.3035,1.0675,-27.661,0,27.232
3,1.5,0.123,23.07425,1.7225,5.495,3.544,-0.38,-17.0855,-1.45475,91.4,97.667,386.717,391.4235,0.9875,-28.137,0,27.281
3,2.5,0.12,22.937,1.662,5.4645,3.5235,-0.529,-17.06475,-2.3785,92.4,97.636,390.8285,394.569,0.9375,-28.084,0,27.087
3,3.5,0.1425,22.8115,1.667,6.512,3.93525,-0.3895,-16.957,-2.03275,93.45025,97.62825,389.977,394.317,0.9,-24.954,0,26.991
3,4.5,0.145,22.71,1.61275,6.74375,5.19425,-0.80525,-17.10875,-2.13425,94.2,97.6645,394.58,397.177,0.7475,-23.887,0,27.023
3,5.5,0.147,22.682,1.62075,5.85,4.1435,-1.733,-16.021,-2.0805,94.5,97.69675,395.82275,399.52475,0.6175,-22.144,0,26.9185
3,6.5,0.20325,22.7695,1.53775,1.0035,5.0065,-6.70525,-9.67375,1.07775,94.6,97.765,396.2695,398.97775,0.67,22.4525,98.5165,27.071
3,7.5,0.30075,23.152,1.582,-8.259,0.2305,-11.967,5.7305,27.462,93.5,97.849,390.192,391.29375,0.54,84.604,312.3905,27.542
3,8.5,0.379,23.811,1.81925,-19.719,-12.34,-9.151,26.04325,111.9325,88.85,97.92975,385.079,384.655,0.91,198.10575,541.163,27.989
3,9.5,0.384,24.855,1.79,-20.372,-16.35775,-6.146,44.657,155.78125,83.5,97.9575,378.394,379.457,2.375,280.172,787.458,27.916
3,10.5,0.388,25.458,1.63525,-21.60525,-18.817,-4.2125,54.295,190.2485,79.07575,97.939,373.52725,374.0795,3.6825,319.4965,931.3675,27.828
3,11.5,0.3725,25.614,1.7125,-20.83,-19.94,-1.799,58.638,207.64725,76.6,97.8675,370.514,371.114,4.1575,332.671,974.01625,27.667
3,12.5,0.33975,25.69675,1.663,-19.541,-19.241,-1.23975,46.2415,175.97725,75,97.7425,370.007,370.62,3.8575,255.1945,802.6595,27.731
3,13.5,0.287,25.37775,1.4,-16.822,-16.3905,-0.8965,42.005,149.31825,74.4,97.6185,369.714,370.454,3.52,248.61,646.619,27.739
3,14.5,0.2615,25.2025,1.3105,-13.06325,-12.64525,-0.711,23.5115,124.4595,74.925,97.517,370.574,370.64,3.325,152.03325,471.865,27.7795
3,15.5,0.197,25.283,1.2205,-7.624,-8.336,0.14725,3.4825,68.01275,76.1,97.44,369.951,370.7,3.0875,89.497,342.01225,27.908
3,16.5,0.1515,25.021,1.09975,-1.531,-3.065,0.991,-1.347,29.6455,77.35,97.422,370.7735,371.3155,2.75,39.684,174.1835,28.045
3,17.5,0.1005,24.81125,1.1345,4.072,0.0015,3.2345,-7.46075,4.835,79.17525,97.46775,372.32125,373.662,2.3425,-15.815,21.989,28.045
3,18.5,0.0725,24.40375,1.2675,5.75525,0.541,2.95025,-10.1825,0.46225,82.3,97.53575,376.64,379.93,1.9925,-34.80375,0,27.755
3,19.5,0.09,24.1955,1.542,5.1275,1.1055,1.49,-14.51475,0.1425,84.6,97.619,379.3,383.354,1.855,-34.3425,0,27.828
3,20.5,0.0965,23.9925,1.68075,4.562,1.394,0.28675,-13.83275,-0.57675,85.9,97.698,382.68,386.455,1.58,-34.083,0,27.61475
3,21.5,0.099,23.74725,1.6745,4.65775,2.451,0.6795,-15.24325,0.076,86.3,97.769,382.397,385.95,1.545,-32.07,0,27.381
3,22.5,0.1085,23.59,1.6785,4.464,2.4565,-0.064,-16.8045,-0.4665,88.175,97.80175,383.757,387.324,1.4,-32.055,0,27.353
3,23.5,0.12,23.389,1.776,5.44525,2.9065,0.2765,-17.79075,-0.60125,89.175,97.7815,384.127,387.394,1.2,-31.204,0,27.281
4,0.5,0.11025,23.526,1.63525,3.6205,2.183,-1.29475,-15.91375,-1.34925,91.07575,97.748,383.657,387.22,1.1675,-28.819,0,27.554
4,1.5,0.1155,23.254,1.591,4.246,3.083,-1.3505,-15.8095,-0.78225,91.7,97.693,385.437,388.464,1.14,-28.429,0,27.502
4,2.5,0.113,23.06,1.60875,5.214,3.528,-0.946,-17.076,-1.057,92.601,97.655,388.34225,391.64625,1.0375,-28.448,0,27.321
4,3.5,0.1185,22.952,1.614,5.2505,3.666,-1.68075,-15.9645,-1.3555,93.4,97.624,389.62625,392.1095,0.795,-27.083,0,27.184
4,4.5,0.13025,22.8295,1.49,5.821,4.035,-0.765,-15.5375,-2.01525,94.3,97.656,391.06425,394.371,0.7175,-25.275,0,27.0875
4,5.5,0.1325,22.8025,1.4575,5.575,4.246,-0.609,-14.77025,-2.241,94.7,97.702,391.219,394.0005,0.62,-22.3,0,26.959
4,6.5,0.17825,22.8835,1.442,-0.49375,3.61925,-6.9845,-7.313,1.3285,94.675,97.78125,392.4655,395.1235,0.5925,18.16525,81.192,27.216
4,7.5,0.2585,23.3055,1.3975,-8.36,-0.065,-10.2125,8.495,31.01825,93.07575,97.84675,387.9655,388.8905,0.53,85.675,280.25875,27.715
4,8.5,0.355,24.1015,1.57675,-18.91,-12.589,-9.01625,35.935,123.1675,88.275,97.921,382.3215,381.515,1.0575,202.582,563.413,28.327
4,9.5,0.3765,25.024,1.639,-19.4315,-15.3745,-5.85775,52.589,150.258,83.075,97.953,375.384,376.124,2.83,266.5265,726.821,28.005
4,10.5,0.3445,25.513,1.486,-21.4925,-19.353,-3.7895,53.74425,186.446,79,97.92025,372.297,372.84975,4.075,276.544,862.45975,27.997
4,11.5,0.338,25.80625,1.4195,-20.01075,-19.63125,-1.85775,57.0635,193.3555,77.17525,97.85875,369.93,370.08,4.3975,295.1625,887.157,28.053
4,12.5,0.317,25.737,1.411,-17.177,-16.691,-1.45,47.7925,183.396,76.5,97.77,370.037,370.027,3.505,285.758,757.27,28.327
4,13.5,0.2975,25.17475,1.38,-15.205,-14.746,-1.14175,25.39975,131.38225,76.1,97.632,369.05,369.964,3.1975,203.558,602.954,28.222
4,14.5,0.25575,25.11075,1.2685,-11.5575,-11.5075,-1.026,16.76325,91.24575,78.07575,97.5335,368.77525,369.12925,2.895,111.118,430.39325,28.4635
4,15.5,0.202,25.0785,1.053,-5.844,-6.436,0.12,2.47175,56.5945,77.601,97.474,367.6285,368.347,2.465,85.26475,354.6265,28.48
4,16.5,0.137,25.00025,0.963,-0.8505,-2.684,1.24525,-2.25275,21.25325,79.9,97.473,368.52775,369.171,2.2425,37.63525,155.0375,28.455
4,17.5,0.086,24.781,1.053,4.4025,0.133,3.4735,-6.8615,1.93325,83.475,97.499,370.626,371.807,2.03,-22.414,18.245,28.399
4,18.5,0.0625,24.3745,1.252,5.2965,0.529,2.70125,-9.00525,0.4215,86.3,97.551,373.85625,378.26175,1.9975,-33.475,0,28.411
4,19.5,0.084,24.159,1.39,5.0665,1.057,1.8185,-11.4115,0.118,87.575,97.64175,375.90975,380.88625,1.74,-32.02475,0,27.973
4,20.5,0.108,24.06175,1.57175,4.581,1.1095,0.5585,-14.45575,-0.6245,88.275,97.72025,379.3405,383.335,1.5875,-32.0595,0,27.844
4,21.5,0.103,23.9325,1.60475,4.675,2.385,0.223,-15.8365,-0.396,88.475,97.78975,380.86025,384.6095,1.52,-31.019,0,27.844
4,22.5,0.095,23.8405,1.64375,4.162,1.8745,0.222,-14.7675,-0.9885,89,97.81325,381.63475,385.8455,1.52,-28.815,0,27.715
4,23.5,0.096,23.66675,1.643,3.502,1.63475,-0.2235,-14.80725,-1.39525,89.475,97.79825,381.47475,385.83025,1.3225,-28.8285,0,27.635
5,0.5,0.094,23.826,1.6855,3.3745,1.3155,-0.12825,-13.62975,-1.27075,89.9,97.754,380.832,385.172,1.37,-30.34925,0,28.178
5,1.5,0.083,23.67725,1.633,3.0355,1.1785,-0.974,-13.66,-1.13175,90.975,97.711,380.4185,385.299,1.245,-29.80375,0,28.069
5,2.5,0.09225,23.49075,1.64125,4.36825,1.29425,-0.497,-14.63775,-1.886,91.9,97.686,382.8505,386.132,1.07,-29.3405,0,28.013
5,3.5,0.101,23.32,1.643,4.76525,2.0785,-0.518,-15.7255,-1.698,93.27575,97.686,385.1755,388.4135,0.8475,-27.042,0,27.75925
5,4.5,0.1165,23.152,1.626,4.052,2.653,-1.285,-14.67575,-1.83775,93.9,97.7,385.7555,389.374,0.6875,-26.58775,0,27.602
5,5.5,0.118,23.04325,1.528,4.62975,3.112,-2.2185,-14.8375,-2.02375,94.4,97.758,387.6185,391.9885,0.5375,-19.7285,0,27.49
5,6.5,0.179,23.281,1.538,-1.19325,3.31675,-8.088,-9.43225,1.201,94.4,97.824,391.685,393.7655,0.4375,25.23075,100.61825,27.731
5,7.5,0.267,23.568,1.424,-8.4045,0.74,-11.6175,6.86725,32.8435,93.301,97.902,387.757,389.222,0.58,120.14825,309.344,28.311
5,8.5,0.3255,24.19025,1.535,-17.258,-9.579,-9.238,29.6515,107.45075,88.5,97.951,384.652,384.5025,1.17,208.26,556.8055,28.745
5,9.5,0.35,25.384,1.545,-17.7,-13.547,-5.93075,45.67875,146.556,83.775,97.953,377.67875,378.119,2.82,289.419,746.005,28.858
5,10.5,0.3485,26.01775,1.462,-19.76575,-16.551,-4.177,55.93225,179.32,80.4,97.916,373.57125,374.5635,3.78,340.194,940.482,28.7935
5,11.5,0.351,26.44675,1.523,-18.478,-17.26,-2.33075,54.59675,188.30575,77.475,97.851,370.44,371.664,4.27,359.85425,964.65875,28.729
5,12.5,0.34025,26.21,1.512,-18.44925,-17.04975,-1.66625,44.51475,188.84025,76.45,97.74,369.25,370.39,4.1,304.024,908.083,28.898
5,13.5,0.313,26.0535,1.374,-13.841,-13.45925,-0.86375,29.59325,143.514,76.9,97.627,369.64,369.78,3.695,233.57725,686.8005,28.749
5,14.5,0.265,25.90975,1.381,-10.623,-10.3315,-0.611,20.45325,125.01525,77.85,97.54075,369.607,369.185,3.3825,166.875,522.81925,28.954
5,15.5,0.22275,25.835,1.094,-6.0485,-6.74375,0.2495,7.18225,80.22675,78.65,97.48825,367.72225,368.291,2.96,111.592,377.938,29.248
5,16.5,0.157,25.538,1.12175,0.6565,-1.6475,1.6425,-2.75125,26.499,80.5,97.4865,368.9005,369.7855,2.32,35.434,161.2735,29.1555
5,17.5,0.077,25.05,1.0805,4.95875,0.1665,3.67775,-7.268,2.624,85.075,97.5265,371.487,373.285,2.115,-25.24725,15.72775,28.954
5,18.5,0.07,24.8575,1.1935,4.83375,0.22175,3.106,-8.77975,-0.16175,86.975,97.60025,375.284,378.317,2.14,-34.15775,0,28.938
5,19.5,0.06275,24.604,1.347,4.473,0.26925,1.93775,-12.39775,-0.088,87.6,97.68775,377.307,381.3385,1.92,-32.447,0,28.665
5,20.5,0.077,24.41,1.569,3.741,0.7525,1.286,-14.742,0.187,88.075,97.76625,380.922,384.005,1.76,-31.971,0,28.584
5,21.5,0.079,24.335,1.6605,3.9425,0.87275,0.54325,-13.615,-0.385,87.9,97.8025,379.852,384.237,1.76,-31.996,0,28.431
5,22.5,0.082,24.116,1.691,3.964,1.076,0.39225,-15.186,-0.42875,88.2,97.81025,380.507,384.6055,1.66,-31.56,0,28.315
5,23.5,0.087,24.002,1.71525,4.038,1.42,0.387,-15.918,-1.16975,88.85,97.80425,380.8755,385.272,1.6075,-30.761,0,28.214
6,0.5,0.087,24.02,1.77,2.66075,0.8935,0.273,-15.67175,-1.23075,88.1,97.923,379.321,383.565,1.51,-37.2885,0,27.4495
6,1.5,0.0775,23.93,1.7445,2.4325,0.9445,0.00925,-15.05125,-1.532,89,97.87775,378.5715,382.21275,1.3475,-37.173,0,27.305
6,2.5,0.078,23.706,1.745,3.12925,0.66475,-0.33,-14.7245,-1.8125,89.9,97.83075,379.75475,382.68175,1.1675,-36.171,0,27.377
6,3.5,0.079,23.51875,1.655,3.39575,0.766,-0.39775,-15.96,-1.71775,91.3,97.837,381.821,385.3335,0.9475,-34.6735,0,27.264
6,4.5,0.092,23.254,1.77725,2.37325,1.39225,-1.534,-16.85275,-2.00825,92.101,97.87,382.869,386.59675,0.82,-34.681,0,27.16
6,5.5,0.09575,23.1375,1.77,2.75425,1.452,-1.72725,-17.07925,-2.43725,93.32525,97.90825,383.2675,386.91775,0.6975,-31.939,0,26.991
6,6.5,0.14275,23.2065,1.617,-1.94175,2.92575,-8.026,-10.95225,1.5515,93.2,97.96125,385.437,388.7855,0.68,21.8095,103.808,27.14
6,7.5,0.27225,23.80325,1.534,-6.58525,2.071,-13.081,8.8275,38.753,90.975,98.02075,385.532,386.407,0.8775,126.9815,373.5745,27.989
6,8.5,0.394,24.7085,1.7265,-15.2145,-8.4865,-10.4605,42.05975,145.59375,85.9,98.067,383.494,383.37,1.98,260.028,684.84075,28.238
6,9.5,0.42225,25.553,1.70475,-16.7795,-12.0405,-6.69,68.14225,187.36625,81.17525,98.0805,379.36475,380.197,3.71,353.6245,858.92975,28.222
6,10.5,0.42375,26.357,1.7815,-18.30675,-15.602,-4.316,77.13225,218.60825,76.55,98.054,375.7495,376.485,5.275,413.81575,1028.56525,27.993
6,11.5,0.43525,26.766,1.72375,-17.755,-16.12,-2.632,71.88375,235.14875,72.5,98.00075,372.9685,374.1565,6.15,410.31325,1009.93,27.747
6,12.5,0.426,26.97425,1.772,-16.065,-15.212,-2.0895,60.2685,226.24775,69.875,97.914,371.8955,373.0135,6.45,367.63225,976.728,27.264
6,13.5,0.379,26.80125,1.5935,-12.635,-12.377,-0.814,46.126,204.50775,67.975,97.815,371.578,372.2755,6.0475,302.4095,811,27.104
6,14.5,0.308,26.52125,1.454,-8.7245,-8.8055,-0.57525,23.701,142.4565,70.6,97.722,371.807,371.655,4.95,235.17475,658.36025,27.337
6,15.5,0.24725,26.42825,1.2525,-4.664,-5.879,0.4535,9.314,93.15275,71.925,97.679,370.584,371.584,4.8775,136.162,418.43725,27.699
6,16.5,0.172,25.79775,1.1075,0.1555,-1.68225,1.1315,-2.26325,27.0325,74.7,97.67125,370.517,371.594,3.5975,30.1,151.729,28.061
6,17.5,0.083,25.095,1.0345,4.488,0.11,2.956,-7.89125,1.997,79.85,97.7155,372.41,373.9055,2.6875,-24.95,12.316,28.13775
6,18.5,0.061,24.818,1.27025,4.952,0.31075,3.07475,-10.439,0.439,83.475,97.7605,374.74,378.094,2.655,-40.966,0,27.812
6,19.5,0.06625,24.6665,1.506,4.21075,0.22575,1.874,-12.50525,0.099,84.5,97.8375,376.497,380.097,2.485,-37.82025,0,27.731
6,20.5,0.0785,24.6335,1.698,2.966,0.36,1.055,-15.78925,-0.066,86.075,97.913,379.1225,381.91375,2.19,-37.765,0,27.892
6,21.5,0.074,24.44225,1.77525,3.2035,0.832,0.846,-15.883,-0.14425,86.4,97.963,378.3135,381.97,1.9875,-37.819,0,27.675
6,22.5,0.07525,24.38575,1.8005,3.19,1.086,0.452,-16.51375,-0.1665,87.1,97.9675,379.40525,382.6055,1.9675,-37.806,0,27.586
6,23.5,0.072,24.262,1.8275,3.8335,0.989,0.80225,-15.95775,-1.25175,86.875,97.961,378.857,382.81725,1.7675,-37.82,0,27.562
7,0.5,0.0885,24.305,1.925,2.2705,0.887,0.1,-17.95275,-0.70475,85.65,97.9235,379.502,382.1835,2.2775,-38.318,0,27.043
7,1.5,0.078,24.0485,1.861,2.35775,0.74925,0.122,-17.214,-0.40175,85.675,97.866,379.025,381.932,2.0225,-38.314,0,26.625
7,2.5,0.081,23.9265,1.893,1.81325,0.5435,-0.4995,-17.04725,-1.24525,86.875,97.8365,379.672,381.951,1.7375,-38.305,0,26.46
7,3.5,0.084,23.7045,1.834,1.855,0.64325,-0.128,-16.6285,-0.8525,87.4,97.8275,379.362,382.262,1.535,-37.77,0,26.40725
7,4.5,0.091,23.46225,1.8475,2.3315,0.8795,-0.52575,-15.98875,-1.5775,88.075,97.85875,380.064,384.2485,1.3075,-38.3095,0,26.448
7,5.5,0.085,23.22825,1.889,1.932,0.841,-1.86825,-18.7315,-1.5835,88.475,97.9015,380.297,383.2355,1.0575,-36.638,0,25.89625
7,6.5,0.14825,23.2755,1.748,-2.151,2.175,-6.852,-14.93,1.8865,88.375,97.9525,381.1885,383.627,1.12,12.5945,128.35425,26.106
7,7.5,0.254,23.983,1.459,-7.1045,2.09375,-12.079,3.28325,42.071,87.4,98.0155,383.0135,384.6205,1.5075,140.13075,469.525,26.524
7,8.5,0.3645,25.057,1.5995,-14.285,-6.048,-10.3785,40.211,144.64275,82.2,98.06,383.019,382.9825,2.9575,289.962,793.579,26.846
7,9.5,0.422,26.125,1.6015,-14.754,-10.505,-6.34325,70.97075,198.706,76.775,98.08575,380.18125,380.88275,4.98,387.31,1002.192,26.57275
7,10.5,0.442,26.88425,1.684,-16.806,-14.469,-4.80675,81.05,236.44625,72,98.063,377.027,378.28375,6.495,418.375,1084.579,26.669
7,11.5,0.441,27.309,1.662,-16.086,-14.7175,-3.229,83.9445,258.33025,68.475,98.006,373.85975,374.698,7.8,470.07975,1246.69,26.194
7,12.5,0.403,27.7735,1.62325,-14.92375,-13.74425,-1.9105,72.77575,234.43675,66.25025,97.91525,372.642,373.9235,8.74,409.458,1105.848,25.703
7,13.5,0.368,27.78275,1.441,-11.917,-11.50125,-0.894,59.48425,206.38525,65,97.81525,372.0705,372.73225,8.4175,375.6175,999.108,25.542
7,14.5,0.32925,27.265,1.457,-8.8845,-9.148,-0.339,41.899,163.9045,65.67525,97.72375,372.134,372.1975,7.43,260.90325,761.34075,25.478
7,15.5,0.2765,27.065,1.3255,-4.8025,-5.53,0.064,14.853,99.087,66.275,97.678,370.7035,371.562,6.7,134.8655,438.14825,25.896
7,16.5,0.178,26.523,1.138,-0.52875,-1.926,0.8805,-0.94625,43.5155,69.25,97.671,371.3235,372.212,5.93,54.333,228.8495,26.383
7,17.5,0.091,25.75,1.06025,4.41425,-0.08525,3.4165,-6.69275,4.209,74.65,97.699,372.00975,373.44475,4.905,-19.7495,29.926,26.79
7,18.5,0.0545,25.397,1.307,4.689,0.078,3.2435,-8.89975,0.10575,78.4,97.7395,375.0245,377.719,4.07,-41.39825,0,26.9345
7,19.5,0.048,25.117,1.49175,3.4,0.272,1.807,-12.48175,0.308,80.07575,97.806,376.94875,379.5355,3.55,-40.3365,0,26.508
7,20.5,0.05625,24.9995,1.75625,3.1875,0.3715,1.354,-15.89775,-0.527,81.275,97.89025,380.6855,382.52,3.065,-37.76125,0,26.605
7,21.5,0.062,24.726,1.817,2.8345,0.46525,0.48525,-15.8635,-0.20625,83.1,97.934,379.587,382.49,2.9875,-39.244,0,26.89
7,22.5,0.083,24.6225,1.8805,2.61725,0.776,0.651,-16.9825,-0.957,84.575,97.97075,379.222,383.6185,2.78,-38.301,0,26.669
7,23.5,0.07925,24.56175,1.912,3.323,0.88675,-0.106,-18.90075,-0.968,85.25,97.9625,378.9585,382.1835,2.59,-37.769,0,26.782
8,0.5,0.105,25.02075,2.043,3.1485,1.4115,0.127,-21.386,-1.057,84.475,97.83,379.717,382.7605,2.45,-43.4245,0,27.071
8,1.5,0.0955,24.70675,1.962,2.718,1.171,-0.3885,-19.84275,-0.38925,85.15,97.7795,379.6385,382.8,2.3075,-43.1375,0,26.766
8,2.5,0.109,24.4975,1.981,2.78475,1.01825,-0.598,-20.41825,-0.297,86.25,97.75775,381.762,384.355,2,-43.427,0,26.685
8,3.5,0.112,24.24075,2.018,3.25,1.32,-0.6525,-20.8015,-0.179,86.775,97.75725,382.002,384.469,1.7575,-43.4165,0,26.733
8,4.5,0.11025,23.964,1.982,2.7275,1.3045,-0.66425,-21.68025,-0.3455,87.775,97.7905,383.219,386.6485,1.5,-42.35375,0,26.701
8,5.5,0.11525,23.743,2.014,3.02525,1.47,-1.294,-24.868,-1.80375,89.1,97.8295,384.60525,388.61925,1.22,-37.9135,0,26.556
