DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.1507,-0.93444121,-46.17936175,393.50105,2.610808225,0.276314635,-6.84474,31.25956,69.8630275,1.0981185,2.8337142,-97.171813,0,0,182.165845,0.655516375,266.56005
1,0.75,0.1550875,-1.004827,-46.91693875,393.461375,2.6555043,0.26626511,-6.6442625,31.42603,69.8564975,1.150484425,2.95751935,-96.2648175,0,0,182.633305,0.63379045,267.169025
1,1.25,0.18673,-0.82844535,-47.88366,393.38759,2.6546896,0.26929809,-6.857415,31.751985,69.8424125,1.145442975,2.924274425,-96.46417375,0,0,182.502855,0.6187277,266.624695
1,1.75,0.111745,-0.5386483275,-48.3113975,393.345605,2.645973,0.26396634,-6.98352,30.3572475,69.84255,1.1131284,2.9258942,-98.4326795,0,0,182.772375,0.6654212,266.20769
1,2.25,0.13236,-1.04441445,-50.0879105,393.33567,2.617003,0.275558225,-7.0169575,29.100505,69.8423275,1.097292125,2.78213885,-97.770981,0,0,182.09355,0.657848775,266.07761
1,2.75,0.15032,-0.76380267,-49.480595,393.26361,2.6185002,0.2804714925,-7.32056,29.1103825,69.83766,1.1885584,2.94240515,-97.722173,0,0,181.882295,0.70969865,266.037045
1,3.25,0.1416225,-0.2840421925,-51.090358,393.392255,2.5195648,0.27731448,-7.23073,30.3203475,69.8310775,1.1234379,2.9216194,-96.364349,0,0,181.417735,0.6616586,265.60797
1,3.75,0.15837,-0.87433895,-49.672186,393.4091775,2.5227695,0.29894615,-7.06901999999995,29.8664325,69.814265,1.1307647,2.939005575,-97.38085875,0,0,182.37407,0.64220285,265.89933
1,4.25,0.175945,-0.76254805,-50.3196355,393.4106825,2.506516925,0.29039847,-7.109185,29.8102775,69.8018325,1.1616941,2.982211,-98.334543,0,0,182.302855,0.562613875,266.164975
1,4.75,0.18644,-0.49816342,-49.8616535,393.24918,2.48011535,0.29829878,-7.211625,28.69692,69.7942525,1.13102575,3.0152472,-99.0257125,0,0,182.3428525,0.5915627,265.3713275
1,5.25,0.1564775,-0.5472500925,-49.8690485,393.10532,2.4762729,0.292822325,-7.0827225,29.0122825,69.786875,1.1801257,2.992364675,-99.176644,0,0,181.637425,0.56859085,264.28318
1,5.75,0.14069,-0.25292702,-51.16213175,393.04861,2.5626938,0.3104297325,-7.19723,29.6710225,69.796215,1.1166499,3.0503336,-99.05597575,0,0,180.978785,0.5823562,264.70151
1,6.25,0.22661,-0.7169851175,-52.835128,392.98244,2.5010411,0.2904754275,-7.24447,29.6341,69.8235925,1.0841398,2.8442491,-97.9706505,0,0,181.382385,0.580049675,264.647335
1,6.75,0.15748,-0.436907455,-48.6347625,393.074235,2.496381,0.286983195,-7.11304749999997,29.408915,69.83589,1.085622625,2.9295126,-96.615789,0.06961043575,0,181.310795,0.68432405,264.626535
1,7.25,0.11893,0.152809405,-45.27617475,393.076375,2.503190525,0.29641048,-7.09809,28.8101675,69.83402,1.1582029,2.892141425,-85.02630525,8.46966895,0.960532225,181.89164,1.64893575,264.661305
1,7.75,0.052698,1.914668475,-33.884488,393.41114,2.452245,0.291426405,-7.1755425,28.856465,69.84634,1.21257,2.816803075,-69.528003,61.89983075,44.18948,180.12671,16.74993,266.689825
1,8.25,0.06784525,2.1203178,-21.567662,393.62893,2.4942939,0.30977191,-6.70914,27.49317,69.8540425,1.301073775,2.714045575,-18.182907,183.8168975,101.1985,179.99579,23.4596225,270.90133
1,8.75,0.14287,3.269713125,-11.26771275,393.66932,2.5225064,0.326739245,-6.58286,27.34742,69.85906,1.37340895,2.50544505,12.39804,313.471225,169.9453,182.62614,30.5948825,275.239815
1,9.25,0.0505335,4.3520475,0.42781973675,393.7891,2.52288915,0.35028458,-6.499665,25.7026375,69.873105,1.4997393,2.469288825,30.2819335,486.3654725,245.0407,183.03497,34.405295,279.593945
1,9.75,-0.011298,6.2799046,13.615274,393.90376,2.5159122,0.3833010225,-6.166855,25.3465125,69.871605,1.6120064,2.386335575,50.930407,642.2194425,316.13205,184.361115,38.7914,283.768345
1,10.25,-0.31887,9.3091669,23.6582845,393.7670125,2.4982935,0.40076948,-5.95849,24.31336,69.88226,1.585442225,2.2621149,71.902613,756.59695,384.2484,186.44423,44.9869525,288.4850225
1,10.75,-0.58296,11.950232,34.653669,393.58745,2.5491398,0.43553044,-5.61683,24.7388175,69.8842675,1.5568269,2.268906175,87.76328125,846.32078,414.652,187.9973475,49.2446875,291.219785
1,11.25,-0.75022,12.91304425,39.973862,394.03884,2.639058,0.4553273575,-5.27016,23.87128,69.86623,1.63007715,2.325253875,102.323745,895.18294,444.141825,188.471185,53.4637575,293.82044
1,11.75,-0.581745,14.6372705,55.4492235,394.0733125,2.69048845,0.48243416,-5.0189325,24.02266,69.83232,1.69977205,2.289848175,109.980875,938.94554,481.16835,190.0045925,55.01542,296.373945
1,12.25,-0.60145,16.2958975,49.8545365,394.0914225,2.671362675,0.46652694,-4.80419999999993,23.759625,69.8040225,1.7704528,2.39236505,108.3167275,953.01158,498.561775,191.57454,54.0584625,298.226955
1,12.75,-0.697745,16.6321775,56.397766,393.954765,2.76250535,0.46650174,-4.90880749999998,23.9407875,69.77686,1.77020425,2.239647325,108.97136,907.782955,458.9253,193.44938,53.50617,297.56385
1,13.25,-0.7369525,15.595065,52.50507175,394.02677,2.8096455,0.4695507975,-4.8752225,24.1755575,69.748015,1.74739105,2.320586,102.27055,804.9154425,399.6862,195.05278,49.68441,297.72706
1,13.75,-0.751445,15.334525,44.75660425,394.1224525,2.8484404,0.475423005,-4.622305,24.04301,69.738145,1.718100575,2.423845375,89.46126,782.5994475,396.032125,195.23247,46.04185,297.70294
1,14.25,-0.7051,12.588493,38.604652,394.3681425,2.90605965,0.45053139,-4.58935,24.57929,69.7385775,1.8187136,2.51278585,72.8757875,663.3956925,333.5742,195.8582175,40.8903125,296.049225
1,14.75,-0.657785,10.905608,29.4217725,394.4424175,2.95649555,0.45144005,-4.732125,24.57046,69.73503,1.7101075,2.552829425,51.519447,515.85198,261.4051,192.21161,36.61189,293.99867
1,15.25,-0.51106,9.80722785,20.932393,394.5822125,3.0244699,0.4378595,-4.8254725,26.26812,69.74562,1.679964425,2.38654,25.07991,376.44166,190.7214,191.00976,31.59976,291.21124
1,15.75,-0.405765,7.089990725,9.624407675,394.5741,3.0407004,0.413074235,-5.047725,27.63962,69.75936,1.59067115,2.3137936,2.246562,251.47608,120.4597,189.70201,27.4063,287.41458
1,16.25,-0.36879,5.3287801,-1.6383977,394.35016,3.0633643,0.376649085,-5.66826,28.86332,69.76913,1.4236481,2.226534,-39.7585025,149.33302,68.54557,187.48462,20.594375,283.35027
1,16.75,-0.1078775,2.90601325,-22.352405,394.29049,3.0569904,0.33263482,-6.0368425,30.38301,69.78081,1.324296425,2.328339975,-76.67494,45.011202,26.9762,186.89458,4.3833835,278.41734
1,17.25,0.02047225,0.16216112,-33.515391,394.25893,3.01335695,0.282302925,-6.4376275,31.34179,69.80013,1.156712775,2.430803825,-107.503285,7.1317998,0,185.71086,2.0968905,274.81879
1,17.75,0.11707,-1.3529947,-38.00172,394.107575,3.0077633,0.2754090725,-6.64352,31.89249,69.826,1.036070875,2.6299658,-101.54278,0.0184682155,0,184.83647,0.82750285,273.76233
1,18.25,0.13324,-1.1964201,-43.309798,393.94017,2.9789619,0.25387472,-6.81848,31.87097,69.84416,1.0183719,2.582752625,-100.779145,0,0,184.41406,0.705864425,271.59504
1,18.75,0.10387,-1.425524525,-42.699469,393.53615,2.920279425,0.2458377525,-6.4157675,31.37572,69.8516,1.073356675,2.6061315,-99.858095,0,0,184.38853,0.659829875,270.60468
1,19.25,0.12419,-1.3881175,-45.25206075,393.553445,2.87877,0.27603322,-6.5673475,31.2797125,69.8557475,1.034478675,2.8101555,-99.105891,0,0,184.5383425,0.6801023,271.0443225
1,19.75,0.1107125,-0.964252495,-44.395902,393.608025,2.75244735,0.27265742,-6.67044,30.7976325,69.8623875,1.07747465,2.7185147,-99.420103,0,0,184.5451025,0.64491725,270.3595025
1,20.25,0.1004475,-1.0416281,-46.96969225,393.63347,2.7911381,0.28079862,-6.66996,30.492625,69.8598775,1.1235106,2.6654607,-99.21773025,0,0,184.0762925,0.58451155,269.693715
1,20.75,0.13401,-1.0837573,-47.11759325,393.70162,2.7702089,0.26160237,-6.7410775,31.4337,69.8682475,1.10423545,2.62520375,-98.4688815,0,0,183.959315,0.6262068,269.2980775
1,21.25,0.16518,-1.0715088,-48.905859,393.51135,2.6654662,0.2531446,-6.75101,31.4654075,69.873435,1.21897545,2.8129827,-98.9772785,0,0,181.8438375,0.6304666,268.7202275
1,21.75,0.11207,-1.5029294,-46.627941,393.4028,2.695947,0.266526925,-6.64133,31.7424375,69.8702625,1.1816141,2.79552115,-98.3653375,0,0,181.7562225,0.6694039,267.144025
1,22.25,0.1361675,-1.7444867,-47.264657,393.2800175,2.7330335,0.264441265,-6.665415,32.3322125,69.88058,1.209938625,2.913573675,-98.269437,0,0,183.1585575,0.60991075,267.5924775
1,22.75,0.121545,-1.6526333,-44.07616975,393.34663,2.7057787,0.242945665,-6.3999025,30.910815,69.8800375,1.21950065,2.8529671,-97.320864,0,0,182.738325,0.65709445,268.22317
1,23.25,0.1140175,-1.319673,-46.409006,393.486355,2.701867225,0.27048865,-6.354835,30.4281275,69.8864225,1.1876363,2.802211075,-96.787598,0,0,183.263225,0.68935165,267.67268
1,23.75,0.13494,-1.23197535,-46.233089,393.462495,2.64924135,0.2589216275,-6.510305,31.3234225,69.8827775,1.04637865,2.745393675,-96.8874015,0,0,182.7277325,0.63648515,267.48332
2,0.25,0.183105,-0.89905112,-53.5375715,394.41165,3.10557715,0.414629065,-7.10417,32.9219125,69.6947975,0.971623965,3.2567878,-97.03182775,0,0,185.79823,0.6209785,267.8173
2,0.75,0.1583975,-0.49797694,-49.417479,394.2841675,3.0765526,0.4043358875,-7.11175,33.6776975,69.684765,1.04254965,3.2729791,-95.984709,0,0,184.71921,0.6480576,267.21029
2,1.25,0.1323725,-0.605165395,-50.81044825,394.13895,3.02494815,0.415682075,-6.90163,33.6649375,69.6817975,1.02359245,3.32263265,-95.077438,0,0,184.91056,0.656804125,266.53597
2,1.75,0.14119,-1.3757426,-49.985303,394.09634,3.016469125,0.4081453075,-7.31491499999995,33.7302025,69.67229,0.92511387,3.3215634,-95.0964225,0,0,184.73896,0.57790425,266.36309
2,2.25,0.127225,-0.7229377625,-50.4438575,393.99018,3.0327126,0.418689725,-7.38043,34.4640475,69.671165,0.8792118475,3.347982825,-94.826008,0,0,183.945695,0.5124818,265.829135
2,2.75,0.19989,-0.8886607075,-50.0027835,394.0677525,2.985042125,0.3934616475,-7.309815,34.2487525,69.6724125,0.941793215,3.3113283,-95.759552,0,0,183.2253375,0.52646715,265.7155925
2,3.25,0.176375,-0.5466091975,-48.84490825,394.2101575,3.109778,0.40150341,-7.2876,34.726155,69.666355,0.94650983,3.3740319,-95.638266,0,0,182.019405,0.51001165,264.45489
2,3.75,0.15103,-0.85968411,-52.09005075,394.27754,3.169785775,0.392798005,-7.413725,34.952795,69.674885,0.99301216,3.3063338,-96.368233,0,0,181.2175775,0.5081106,263.87735
2,4.25,0.19085,-0.39292393,-47.1069065,394.3620175,3.150149475,0.385601145,-7.43113,35.3307075,69.66921,0.93165017,3.271628325,-95.75319,0,0,181.3275025,0.443680875,263.1542475
2,4.75,0.21315,-0.568186315,-48.3322065,394.31939,3.1066207,0.394741295,-7.366265,34.70689,69.6642875,0.8737917325,3.2876248,-94.681059,0,0,181.51102,0.50062475,262.517035
2,5.25,0.2259375,-1.01783355,-50.8141715,394.35745,3.15536125,0.39124148,-7.5986,35.219315,69.6705775,0.84945369,3.2142305,-94.9278705,0,0,181.8460275,0.466633975,261.9919075
2,5.75,0.16036,-0.6839862825,-52.356192,394.401915,3.136292275,0.37682325,-7.782035,34.0233025,69.67783,0.865477125,3.203850625,-95.39312325,0,0,181.1620125,0.4759373,262.36903
2,6.25,0.19537,-0.75376599,-49.5301295,394.296415,3.164155975,0.372721365,-7.6896675,35.3605975,69.6908275,0.9092712875,3.150928125,-94.603922,0,0,181.47711,0.58305145,262.07941
