DOY2,HR2,TAU,H,LE,FC,FCH4,WS,USTAR,T_SONIC,CO2,H2O,CH4,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,PA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,PPFD_IN_1_1_1,RH_1_1_1,G_1_1_1,G_1_1_2,G_1_1_3,SW_IN_1_1_1,SW_OUT_1_1_1,TA_1_1_1,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_2_3_1,TS_2_4_1,TS_2_5_1,TS_2_6_1,TS_3_1_1,TS_3_2_1,TS_3_3_1,TS_3_4_1,TS_3_5_1,TS_3_6_1
1,18.25,-0.0201587,-8.99136,4.84155,2.78239,1.75619,0.379416,0.117102,16.7288,445.013,9.92031,2062.72,0.4641755,0.5005885,0.1117395,0.4833475,101.989,294.353333333333,361.786666666667,0.066983961146644,0.2468,85.5683333333333,1.84096666666667,-6.02046666666667,-10.6475,0,0.9078,10.832,10.7035,10.7536666666667,10.6105,10.6743333333333,11.6716666666667,12.4171666666667,9.734,9.879,10.2591666666667,10.5141666666667,10.3813333333333,10.8668333333333,10.096,10.4495,10.7828333333333,10.9171666666667,10.5953333333333,11.5435
1,18.75,-0.0222863,-6.214125,3.84723,2.60767,1.48109,0.3861515,0.102018,15.9878,452.4585,9.67775,2070.4,0.5044205,0.4714745,0.1200885,0.523432,101.9975,293.273333333333,358.336666666667,0,0.2468,87.5383333333333,-4.00706666666667,-8.81493333333333,-12.95945,0,1.03823333333333,9.572,10.5173333333333,10.6775,10.5616666666667,10.6916666666667,11.656,12.4078333333333,9.37483333333333,9.69683333333333,10.1291666666667,10.4346666666667,10.3826666666667,10.8466666666667,9.98,10.2305,10.5663333333333,10.8336666666667,10.6286666666667,11.5361666666667
1,19.25,-0.02885805,-6.131335,4.45251,3.422565,3.57135,0.3653825,0.1296885,15.7755,456.723,9.12952,2080.39,0.5384435,0.4884115,0.122176,0.4959555,101.9895,294.558333333333,354.805,0,0.2468,90.2016666666667,-5.39576666666667,-10.4001666666667,-15.7426666666667,0,1.06293333333333,9.4175,10.3058333333333,10.5816666666667,10.5046666666667,10.6988333333333,11.6415,12.395,8.86516666666667,9.614,10.0108333333333,10.3058333333333,10.3626666666667,10.8335,9.67266666666666,10.0201666666667,10.3321666666667,10.7156666666667,10.6558333333333,11.53
1,19.75,-0.0185714,-7.90466,4.34361,3.026685,4.30376,0.5094235,0.110647,15.06745,457.449,8.60474,2086.615,0.507912,0.4912605,0.1002056,0.545449,101.9965,297.398333333333,352.691666666667,0,0.2468,90.3366666666667,-9.32666666666667,-11.1481666666667,-17.8563333333333,0,1.21076666666667,8.85796666666667,10.0766666666667,10.4635,10.4358333333333,10.7066666666667,11.6323333333333,12.3985,8.5115,9.39966666666666,9.88233333333333,10.2383333333333,10.3648333333333,10.7243333333333,9.378,9.849,10.2018333333333,10.5745,10.6845,11.5241666666667
1,20.25,-0.02698825,-11.4731,10.25616,3.19032,-1.05841,0.426718,0.131721,14.8819,463.745,8.318695,2087.655,0.55407,0.5427045,0.131226,0.5171205,102.0075,295.908333333333,351.745,0,0.2468,91.6383333333333,-10.1233333333333,-12.448,-18.4703333333333,0,1.22271666666667,8.2886,10.0433333333333,10.3438333333333,10.3628333333333,10.7058333333333,11.6165,12.3985,8.33083333333333,9.30233333333333,9.757,10.1481666666667,10.3648333333333,10.8158333333333,9.20983333333333,9.6445,10.0326666666667,10.4345,10.6925,11.5153333333333
1,20.75,-0.0182299,-12.57945,1.6014,4.10178,3.73865,0.6431035,0.1260605,14.48825,466.5965,8.32882,2095.56,0.4730625,0.488669,0.1157805,0.563998,102.025,296.386666666667,352.351666666667,0,0.2468,92.5183333333333,-10.0603333333333,-12.4856666666667,-18.376,0,1.22043333333333,8.50331666666667,9.97583333333333,10.252,10.296,10.7001666666667,11.612,12.3926666666667,8.32863333333333,9.22933333333333,9.72983333333333,10.0781666666667,10.3603333333333,10.9303333333333,9.09266666666667,9.46583333333333,9.9405,10.3066666666667,10.7036666666667,11.5115
1,21.25,-0.02053755,-8.82847,1.89737,3.84166,6.471695,0.4896835,0.12869,14.02355,466.297,8.014175,2102.285,0.5478005,0.464027,0.128189,0.4625885,102.0465,300.23,351.733333333333,0,0.2468,93.4283333333333,-10.458,-11.4378333333333,-18.0421666666667,0,1.20465,8.43045,9.89483333333333,10.2203333333333,10.216,10.6958333333333,11.605,12.3905,8.4315,9.27016666666667,9.7175,10.0151666666667,10.3831666666667,10.7931666666667,9.1415,9.36916666666667,9.81016666666667,10.1823333333333,10.7051666666667,11.5015
1,21.75,-0.02503135,-8.33536,3.710195,2.311405,0.3128805,0.6270355,0.131147,13.51675,468.139,7.70908,2108.06,0.535433,0.468768,0.1239565,0.4401405,102.04,299.003333333333,350.668333333333,0,0.2468,94.17,-12.9193333333333,-11.6408333333333,-16.9353333333333,0,1.27196666666667,7.61463333333333,9.82516666666667,10.1806666666667,10.1673333333333,10.6856666666667,11.593,12.3765,8.43533333333333,9.25366666666667,9.67666666666667,9.9805,10.442,10.8173333333333,9.11583333333333,9.31383333333333,9.74083333333333,10.1186666666667,10.7096666666667,11.4955
1,22.25,-0.028354,-11.42785,5.005825,2.69436,0.2532705,0.7901975,0.149754,12.46695,469.348,7.99351,2116.9,0.5952425,0.528094,0.152252,0.41326,102.0795,300.22,350.44,0,0.2468,94.0466666666667,-15.4916666666667,-11.4194833333333,-18.11,0,1.38683333333333,6.92068333333333,9.79216666666667,10.1058333333333,10.1543333333333,10.6635,11.5888333333333,12.3723333333333,8.50983333333333,9.18166666666667,9.60066666666667,9.91216666666667,10.4101666666667,10.804,9.0355,9.30433333333333,9.6805,10.0663333333333,10.71,11.4826666666667
1,22.75,-0.031157,-5.07272,4.901895,3.59589,2.112395,0.526073,0.124275,12.49175,468.2455,7.552705,2115.65,0.542526,0.5566695,0.158072,0.4983035,102.0945,304.936666666667,350.206666666667,0,0.2468,93.495,-12.06,-11.8623333333333,-19.6811666666667,0,1.33388333333333,7.05273333333333,9.75383333333333,10.1111666666667,10.1443333333333,10.6713333333333,11.5901666666667,12.376,8.57016666666667,9.08366666666667,9.55133333333333,9.86133333333333,10.3993333333333,10.7958333333333,8.9715,9.28466666666666,9.61383333333333,10.028,10.7055,11.4996666666667
