DOY2,HR2,CO2,CO2_SIGMA,H2O,CH4,FC,FCH4,H,LE,WS,USTAR,TAU,U_SIGMA,V_SIGMA,W_SIGMA,PA,RH,TA,VPD,T_SONIC,T_SONIC_SIGMA,NETRAD,PPFD_IN,PPFD_OUT,SW_IN,SW_OUT,LW_IN,LW_OUT,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,G_1_1_1,TS_5_1_1
1,5.25,399.901275,0.2791486594,14.1593895,2133.014,0.283439075,24.6122275,1.98127682499999,7.7077185,6.879046,0.3064118,0.0283682,1.2606864818,0.8528831756,0.340888103,103.198,79.5735,-0.403375,3.006734,-2.3016,1.6776960582,5.63065000000001,-0.043875,-0.005125,0.8,0.41347,303.1625,312,-0.32035,-0.4185,-0.014125,1.482375,-8.456852,-0.843125
1,5.75,403.930804166667,0.23433617955,12.6924775,2123.18175,1.4374125,14.07018,12.887291,17.2261775,7.0345855,0.31175965,0.02623449,0.9619663802,0.858744419425,0.38487742635,103.2021,71.7835675,-0.577300000000012,2.88313325,-2.20125,1.77365171615,5.94359999999999,-0.0579,-0.0166000000000001,0.972699999999998,0.38236,302.9,310.74,-0.3218,-0.4194,-0.00450000000000003,1.4071,-8.47215930000002,-1.0943
1,6.25,407.960333333333,0.149416678025,11.174905,2144.58325,0.450045475,14.6435405,-0.295209,36.483775,6.99742825,0.32975255,0.0917706399999999,1.053817502325,0.896059114375,0.4313211475,103.187975,71.52145,-1.08750000000001,2.79982625,-2.1993,1.4031015923,4.777175,-0.0408,0.00219999999999993,0.661699999999999,0.35125,304.6,310.48,-0.3189,-0.4291,-0.00990000000000001,1.316,-8.40738740000002,-1.2532
1,6.75,411.9898625,0.2352031202,8.0440725,2136.793,5.42852325,32.932385,68.8895842499997,29.4549153333333,6.7476225,0.302075425,0.0900205299999999,1.248155868225,1.06069322175,0.374816787225,103.185675,73.5942775,-1.134625,2.5503275,-2.2574,2.303630259375,6.66195,-0.0375,-0.0095,0.596625,0.2555,301.0375,308.525,-0.3189,-0.442375,-0.007875,1.383125,-8.25896175,-1.291875
1,7.25,416.019391666667,0.225072956625,4.49495925,2131.348,6.30548875,20.559915,-6.0658755,22.4260556666667,6.7095725,0.323933575,0.0875955125,1.269329575675,1.155752107725,0.4027060693,103.16925,79.958825,-1.051125,2.27111325,-2.43145,1.13580105775,7.202075,-0.05675,-0.016,0.639625,0.407025,300.75,308.675,-0.320175,-0.440375,-0.010625,1.391375,-8.192493875,-1.22
1,7.75,420.048920833333,0.1994522315,4.478003,2075.7215,2.285924475,17.5505275,21.0463865,15.397196,7.5042365,0.3845923,0.0585367799999999,1.77734695865,1.246925590425,0.45473580185,103.161075,74.7484125,-0.8835,2.1867835,-2.735325,1.01518017765,6.6686,-0.047875,-0.023875,0.79875,0.55855,300.95,309.6375,-0.316,-0.445,-0.00175,1.399375,-8.124784375,-1.15125
1,8.25,424.07845,0.2300160048,5.47167,2136.878,1.2942402,23.0710325,15.6011699,35.102085,6.83464,0.3720386,0.07366252,1.4649139258,1.2673267594,0.4637482422,103.1492,94.010425,-0.6105,2.09878,-2.7366,1.2291445998,8.60245,-0.0445,-0.012375,0.61325,0.710075,302.3125,310.6,-0.3227,-0.447625,-0.01375,1.34125,-8.055268375,-1.111375
1,8.75,424.92755,0.2809242774,7.9178925,2142.2455,2.4507698,62.765745,56.5423724999999,8.4808375,4.904082,0.2688648,0.122845825,1.801524855,1.2331447412,0.462037716,103.1438,76.586905,-0.48375,2.4150005,-2.527,1.896719553,9.54379999999999,-0.039875,-0.001,0.451875,0.8616,302.6125,308.8625,-0.319175,-0.444,-0.011875,1.40125,-7.98618375,-1.582
1,9.25,425.6946,0.1904200358,10.0186765,2153.546,5.9263645,21.217845,209.364322499999,4.306878,5.609534,0.3577562,0.02112136,1.6843675402,1.3056606426,0.384721594,103.1286,77.3645,-0.363125,2.264528,-2.6522,1.3821402268,10.020775,-0.03525,0.002,0.679625,11.505,301.8875,307.4375,-0.319625,-0.451875,0.00225,1.393,-7.917545375,-1.918625
1,9.75,426.678075,2.0019981912,11.08453,2151.7705,3.3833975,38.7825725,7.109908,11.79763,7.362136,0.3552954,0.02864566,1.7559994544,1.3298634612,0.4735549914,103.1104,77.6466925,-0.333375,2.51701225,-3.0564,1.4020277064,5.9731,0.008,0.036875,0.682375,24.113,304.0375,309.1125,-0.3266,-0.45625,-0.008,1.430625,-7.853362,-1.457375
1,10.25,425.64938,1.308822367675,12.20974925,2069.544,2.370382,37.3075125,44.1055242500001,18.2757025,8.39175075,0.34758085,0.0595555375,1.153641483275,1.089569463425,0.501207608525,103.11405,89.6409,-0.37675,2.4296,-3.33835,1.2058440462,6.1946,1.77425,1.780625,0.89375,46.0625,304.775,310.2375,-0.321875,-0.459,-0.00425,1.354,-7.783949375,-1.13925
1,10.75,424.620685,0.429047366175,13.161236,2070.3705,6.580174,23.1188,84.8724000000001,32.808175,9.01968875,0.414672825,0.11549075,1.34665443325,1.180839565625,0.569744441725,103.12075,89.559725,-0.592450000000007,2.4705525,-3.706,0.946525125225,5.1655,12.614,12.616,4.01519999999998,1.520225,303.525,308.725,-0.3246,-0.464000000000001,-0.00735000000000009,1.3624,-7.63460070000003,-1.46475000000001
1,11.25,423.59199,0.390067066941667,16.56127,2072.02025,2.420715,30.16296,255.98465,18.2743775,8.36843591666667,0.422291941666667,0.0465590125,1.35172602036667,1.164828681225,0.545832748516667,102.756466666667,100,-0.765400000000003,2.5185775,-3.746875,1.517627906325,4.365375,40.7515,43.6795,26.046,26.8575,303.935,307.585,-0.32895,-0.474850000000001,0.00314999999999999,1.4046,-7.56567190000003,-1.59440000000001
1,11.75,422.563295,0.351086767708333,16.1245,2071.49,8.982545,21.2914575,108.142325,21.0185,7.71718308333333,0.429911058333333,0.1606727,1.35679760748333,1.148817796825,0.521921055308333,102.392183333333,97.623325,-1.113,2.443699,-3.78775,2.088730687425,6.05675,80.38375,86.485,49.78725,49.25425,300.7775,307.615,-0.33075,-0.481925,-0.00524999999999997,1.4366,-7.73369879999999,-1.64405
1,12.25,421.5346,0.312106468475,16.5077,2071.20925,0.845413,14.67345,71.37464,15.6556825,7.06593025,0.437530175,0.03656197,1.3618691946,1.132806912425,0.4980093621,102.0279,95.65842,-1.1216,2.361534,-3.828625,2.659833468525,5.86262499999998,121.6875,135.45,72.87,73.741,301.8275,307.16,-0.3286,-0.47675,-0.00909999999999997,1.313725,-7.66422777499999,-1.566675
1,12.75,414.8212,0.219966242725,15.9688975,2074.993,1.405032,23.22982,-3.113426,65.2854,7.1147835,0.3975075,0.0540882975,1.7251477206,1.03545313135,0.520185673525,102.026675,98.75827,-0.734025,2.39427475,-3.72235,1.580032251175,6.85439999999999,155.2625,178.81,90.8675,83.2125,301.2025,307.235,-0.329675,-0.47345,-0.00254999999999998,1.26205,-7.60561177499999,-1.37495
1,13.25,424.2765,0.487472190275,17.217855,2139.912,1.3679375,27.10624,29.12942,18.029735,5.12538475,0.28976475,0.0721153,1.049499841475,0.950587648625,0.392845578675,103.179375,91.6301725,-0.802224999999998,2.45803575,-3.536325,1.21600349805,8.4352,180.9125,211.0425,104.79,93.06,300.5425,308.235,-0.3275,-0.465675,0.00622500000000001,1.320825,-7.54171034999999,-1.1709
1,13.75,415.287,0.3597005806,17.682035,2190.232,3.636005,25.734415,10.9956875,22.335425,6.051479,0.31469585,-0.011927375,1.713693556225,1.3042774183,0.553200924825,103.182575,96.735475,-0.895099999999999,2.32503225,-3.54795,1.18398908225,8.86124999999999,190.3275,228.485,112.6075,102.2875,306.0175,309.8075,-0.3302,-0.46205,-0.00769999999999999,1.341375,-7.47763027499999,-1.1961
1,14.25,400.2015,0.242649610775,17.421925,2148.098,2.025384,58.85664,-0.452742375,24.242175,8.51332775,0.4842631,0.00395884875,1.849842555175,1.2407605167,0.70515506275,103.18935,81.48644,-1.054775,2.292504,-3.699425,1.24095368345,10.857,185.085,231.0375,112.315,102.41,308.075,309.205,-0.331925,-0.465675,-0.007925,1.3115,-7.41722502499999,-1.3182
1,14.75,521.3295,6.0446774127,14.0656475,2123.332,1.9511815,41.56058,-0.60146635,22.14608,8.41753325,0.4580873,0.02620455,1.6406056726,1.076848057575,0.65584696375,103.18725,81.69206,-0.9586,2.392238,-3.77535,1.315369553925,9.4633,162.145,217.1025,103.7725,91.955,309.06,308.9725,-0.33555,-0.458825,-0.000699999999999989,1.371725,-7.35560292499999,-1.376375
1,15.25,400.0297,2.796810931825,13.955525,2113.402,0.926037725,31.30318,10.18981,17.701875,7.505461,0.51649045,-0.0098300225,1.884878003175,1.02214126675,0.5076942501,103.189925,82.07858,-0.8342,2.27816,-3.905925,0.645057566475,9.07384999999999,149.315,189.6225,96.26,85.12,309.345,309.765,-0.335025,-0.45805,-0.000849999999999994,1.546825,-7.29529409999999,-1.187825
1,15.75,481.09425,0.858830904725,12.6360775,2118.436,0.972805,15.4176225,-2.191386,51.09165,6.121891,0.317227675,0.0836371675,1.3215285593,1.042834996425,0.4506390717,103.191275,81.65162,-0.7408,2.210818,-4.094975,0.74412877825,4.8624,102.065,149.7725,72.89675,64.9355,309.885,310.99,-0.337825,-0.45695,-0.00169999999999999,1.42945,-7.23728195,-0.934424999999998
1,16.25,538.186275,1.16149243795,15.8734825,2095.892,1.216545325,13.20789575,0.910821075,29.41776,5.28698575,0.34068435,0.027928025,1.38274153015,1.28234446015,0.514464473525,103.182925,90.0035775,-1.1447,3.79437625,-4.5567,0.979553821425,5.60689999999999,68.1779999999999,103.24,41.0439999999999,46.347,310.72,309.38,-0.333925,-0.453000000000001,-0.000200000000000046,1.3336,-7.14482760000001,-1.32110000000001
1,16.75,456.76975,1.074053785425,16.95515,2082.192,6.9285825,24.52394,-2.65677525,225.21758,5.18784425,0.32887035,0.03902276,1.443057128275,1.09010290645,0.5058831192,103.167775,100,-0.4152,3.61615,-4.87235,0.98212126055,5.16964999999998,44.295,50.529,19.019,156.86,310.32,310,-0.338,-0.447800000000001,-0.00950000000000003,1.3735,-7.09580810000001,-1.18390000000001
1,17.25,442.6915,0.8302063697,16.06254,2104.1815,1.885291,15.25951,1.195652,421.0174,4.7444795,0.388193675,0.01721424225,1.61318641195,1.247647467725,0.514061854975,103.1515,97.7279775,-0.661300000000002,3.35046775,-5.027425,1.174250416475,5.65764999999999,21.101,20.532,5.81,92,309.72,309.24,-0.33645,-0.441000000000001,0.000299999999999983,1.318,-7.04648560000001,-1.34750000000001
1,17.75,463.90705,0.703560902725,10.23131925,2110.924,7.23564,28.2756625,3.603783,248.712225,5.9804005,0.297903125,0.0683177765,1.08113455575,1.141483620775,0.406668909475,103.162625,77.012075,-0.722900000000003,3.27455075,-5.88855,0.652282649075,5.962,4.7468,4.933,0.6718,76.7509999999999,309.19,308.69,-0.3359,-0.444700000000001,-0.00170000000000002,1.3494,-7.00097290000001,-1.42150000000001
1,18.25,446.750175,0.4559551603,9.414392,2117.034,5.8288745,31.81609,2.58660225,14.68546,6.2620305,0.38490445,0.0301689,1.672432301375,1.471385989725,0.418007492875,103.15815,80.3967225,-0.2858,2.7291015,-5.676225,2.052710527075,2.730375,0.274,0.3082,0.8636,33.982,310.25,311.15,-0.335725,-0.439800000000001,-0.00140000000000003,1.3428,-6.9576451,-0.839400000000005
1,18.75,441.9797,0.2273199498,8.6221585,2242.65375,1.489281,23.00231,10.3160425,21.7780795,4.959182,0.42729335,0.1306441675,1.5099079107,1.4926523836,0.460099622875,103.149025,80.04806,-0.151800000000002,4.186974,-6.0295,1.011612359675,4.456875,-0.0382,-0.0169,0.431599999999999,12.90125,312.19,312.15,-0.33955,-0.435100000000001,-0.00290000000000001,1.2752,-6.9145945,-0.711600000000004
1,19.25,463.5572,0.2408835935,7.75809,2161.43,6.700872,19.83566,11.30280325,38.71132,4.722431,0.368951,0.0355960325,1.1963764741,1.032828808,0.4538325593,103.1273,80.080255,-0.161500000000002,3.33771475,-5.9607,0.7961781704,2.68499999999999,-0.0327,-0.0268000000000001,0.942499999999999,12.90125,310.95,312.7,-0.339625,-0.433000000000001,-0.0104,1.2362,-6.8737225,-0.604000000000004
1,19.75,469.0612,0.1769047981,6.3275,2146.85325,1.394801875,15.740505,10.076574325,106.14093,4.431965,0.3704936,0.1512957,0.8963001935,1.5316005096,0.3704967518,103.1281,80.0495175,-0.163600000000002,3.11438975,-5.8715,0.621793717,2.26065,-0.0604000000000001,-0.0417000000000001,0.9053,12.90125,311.43,312.69,-0.332825,-0.432800000000001,-0.00530000000000004,1.2036,-6.8335518,-0.611000000000004
1,20.25,478.48835,0.300632595325,6.2081145,2153.428,1.35781775,21.9221125,7.80668425,173.57054,4.6785365,0.3683692,0.181517275,0.940667582175,0.9920033907,0.47108984595,103.1334,98.33797,-0.162800000000002,2.8163935,-5.590625,0.58055491615,6.54105000000001,-0.0501,-0.0146,0.912,12.90125,311.56,314.58,-0.332925,-0.428,-0.00640000000000003,1.1347,-6.9610105,-0.204700000000002
1,20.75,520.791625,1.422350946375,4.667636,2150.47525,4.08400475,18.72562,8.05848000000002,8.12876325,4.38732225,0.32649515,0.14103325,0.84324596145,1.075832280575,0.423870264525,103.119975,81.73702,-0.14525,3.87771,-5.434825,0.613183142175,8.4766,-0.064875,-0.018875,0.611375,12.90125,311.3125,315.25,-0.3341,-0.42975,-0.0035,1.142375,-7.110461,0.005125
1,21.25,483.721975,1.36262070925,7.61141925,2145.56575,2.13058525,70.94534,2.2138825,172.2687525,4.9567675,0.30300675,0.0984968225,1.5588768535,1.029492446,0.36486938975,103.11775,80.14032,-0.127125,1.96748,-4.88775,1.812203585,7.54797499999997,-0.0545,-0.0285,0.534625,12.90125,311.1625,313.8,-0.332475,-0.42825,0.004375,1.15825,-7.26562175,-0.38525
1,21.75,490.690025,0.85861460425,11.19516525,2143.3,1.98447675,26.5685275,1.3836425,11.203625,5.57092,0.345009,0.060141925,1.2097686555,1.034462826,0.45469684775,103.10825,91.4158,0.05525,2.473612,-4.62425,0.859741383,8.30115,-0.02725,-0.02025,1.02175,12.90125,311.675,315.2875,-0.333275,-0.422375,-0.008625,1.447,-7.4237845,-0.037875
1,22.25,516.198775,1.024530747425,11.99831825,2144.152,2.351366,98.185325,-2.00852475,34.8264825,5.33129225,0.307630075,0.086017865,1.3300084891,1.15543751645,0.452000205475,103.114325,83.2843,0.04625,2.4505855,-4.10055,0.9892420493,6.3596,-0.04775,-0.02,0.499375,12.90125,310.0625,315.1875,-0.330375,-0.42375,-0.010625,1.434,-7.58695425,-0.05
1,22.75,506.6473,0.48501578225,9.610986125,2134.85725,6.545726,21.4841,42.4705062500001,42.3133225,5.335912,0.320345375,0.024868274,1.516922894125,0.9311260739,0.419801569625,103.100175,86.36119,-7.2106,2.5016565,-3.04915,1.02284176855,7.12065,-0.0476,-0.00190000000000001,0.4135,12.90125,276.62,277.86,-0.3308875,-1.3322,-0.5397,1.4372,-32.297684,-8.212
1,23.25,510.90335,0.153479912975,7.223654,2135.383,1.6682465,30.22862,0.881273250000002,49.8001625,5.73688075,0.43874905,0.0306974,1.52685801155,1.597393396325,0.4485430554,103.085675,100,0.0970499999999986,3.132848,-3.136625,1.180255563675,5.9382,-0.060475,-0.00290000000000003,0.732174999999999,12.90125,305.8775,313.9575,-0.3314,-0.41365,-0.00795000000000002,1.38255,-7.82716402500001,-0.456150000000001
1,23.75,519.6902,0.632462682075,9.098216,2136.49,2.648696,64.17518,-4.7574,177.714365,5.3408245,0.3891772,0.105181225,1.719814921425,1.597920970375,0.499049150775,103.123875,73.022245,1.113875,2.0637705,-3.036275,1.073186840375,2.5255,-0.0362,-0.03225,0.839825,12.90125,312.1275,315.22,-0.327125,-0.364825,0.000199999999999989,0.645825,-5.61152265,-0.121525
2,0.25,423.8784,4.6454572146,14.29824,2086.25875,1.39741185,15.7161075,3.57137474999999,5.63745125,11.3155225,0.656367275,0.1433944,1.831286535225,1.234125099375,0.67967167895,102.274025,82.2045775,1.44435,2.517469,3.28607499999999,0.7804928596,1.987075,-0.034475,0.534375,0.240975,45.54955,314.315,315.71,-0.03625,-0.17855,0.005575,1.184375,0.0768306252499999,0.1181
2,0.75,479.6068,0.510027845975,18.10422,2083.9375,7.61740275,14.573295,0.852396999999986,13.86381175,11.4118075,0.635700175,0.12578205,1.8265711486,1.21261277375,0.633541176775,102.267,81.3229325,1.396325,2.62026525,3.130675,0.72339558285,1.74825,-0.001,0.520125,0.52915,45.54955,314.3625,315.71,-0.0458,-0.176025,0.00709999999999999,1.157075,0.0635238774999999,0.325349999999999
2,1.25,470.968275,1.3647567048,17.87896,2083.96375,1.0329988,17.06421,-1.756724175,104.51462425,9.70643075,0.623959475,0.07661361,1.99435166555,1.271541774925,0.643824288675,102.246425,82.24578,1.618375,2.824644,3.233975,0.8552156681,2.6795,-0.02015,0.51045,0.42195,45.54955,313.4675,316.425,-0.04,-0.180375,0.001525,1.06755,0.0435730847499999,0.624174999999999
2,1.75,508.0812,1.478115442975,12.658786,2081.40375,2.87633955,17.84314,-1.379794,76.3045820000001,10.004301,0.65988775,0.14597,1.940325063,1.63215551155,0.73252802935,102.22245,81.3239,1.5481,2.743572,2.83485,0.7140423134,3.44264999999999,-0.0428,0.48745,0.277149999999999,45.54955,313.975,316.33,-0.042725,-0.18465,0.00474999999999999,1.086,0.026731846,0.468799999999999
2,2.25,461.9258,1.0761444248,16.0951355,2082.035,7.47653975,10.96599,37.2661824999998,54.6209846666667,10.54520625,0.737994625,0.031387325,1.886035886625,1.468338496125,0.7664138935,102.192875,81.02666,1.840475,2.8432,2.045625,0.92942909225,4.10002499999999,-0.029425,0.487925,0.360975,45.54955,314.52,315.92,-0.0448,-0.1789,0.00167499999999999,1.1207,0.00588229739999996,0.2787
2,2.75,437.0196,2.8704348065,17.8337425,2088.6595,1.657868,11.66826,48.7155,32.9373873333334,9.54644099999998,0.80703555,0.0644760574999998,2.0744162741,1.533576422,0.7522240926,102.1577,69.866995,1.812375,2.6292,2.8115,0.78081735145,3.27835,-0.055425,0.500125,0.121825,45.54955,314.11,315.8725,-0.04735,-0.182475,0.00539999999999998,1.044875,-0.0135895302500001,0.259825
2,3.25,426.9322,0.2851144172,16.969936,2084.84875,2.3136895625,48.11639,5.79390400000002,11.25379,10.744945,0.71774255,0.1339265,1.87526171105,1.5473284799,0.73167976335,102.12595,74.26203,1.795175,2.5751,2.9221,1.23553126175,1.5058,0.00119999999999999,0.498025,0.349325,45.54955,314.8175,315.93,-0.0388,-0.1768,-0.001475,0.99795,-0.0366932311750001,0.0694999999999997
2,3.75,489.3619,3.3283184907,16.811652,2109.9,1.405806,17.108845,17.439245,12.09789,10.11995,0.58336155,0.1043608325,1.9012628058,1.429837148,0.6534680839,102.06725,80.172395,1.7022,2.52604025,2.4943,0.7713995677,1.451575,-0.05175,0.486925,0.55965,45.54955,313.3525,315.8775,-0.0468,-0.1817,0.002575,1.034575,-0.0238616890000001,0.0593749999999998
2,4.25,414.0895,2.8656648525,15.75488175,2092.677,1.2670395,13.12975,9.79026,11.3732,10.78680625,0.6672355,0.1298184,1.870424758625,1.38010194075,0.744898183875,102.02375,84.37954,1.6207,2.528652,2.394125,0.78917295175,6.77939999999999,-0.048475,0.487125,0.59615,45.54955,313.81,315.93,-0.040425,-0.1778,0.004575,1.078475,-0.00275482460000001,0.0626499999999998
2,4.75,414.16465,0.212341935625,14.90736625,2075.9575,5.4204315,12.045,16.7401,10.11271075,10.8502125,0.401238875,0.1363662,1.61838787525,1.46323951675,0.665037672125,101.964875,93.79554,1.7331,2.838628,1.8085,0.760775948125,4.64975,-0.04495,0.487275,0.609925,45.54955,313.6525,315.72,-0.0489,-0.180025,0.00105,1.0094,0.0214092237499999,0.0233749999999999
2,5.25,405.20885,0.216096441225,14.1593895,2074.534,1.87694855,14.34615,1.98127682499999,7.7077185,10.13364375,0.571046,0.11705551,1.631184699875,1.681201037,0.6547528495,101.905875,79.5735,1.638825,3.006734,1.798625,0.93337914575,3.682125,-0.05165,0.48205,0.430325,45.54955,313.31,315.61,-0.040725,-0.1886,0.002575,1.02305,0.0280389447499999,-0.018125
2,5.75,401.57075,0.10186533375,12.6924775,2072.38,1.4374125,14.07018,12.887291,17.2261775,9.0894,0.4670215,0.12834015,1.847641045125,1.272642316625,0.56851387525,101.919375,71.7835675,1.540625,2.88313325,1.738,0.972021074625,2.9169,-0.0451500000000001,0.49455,0.619075,45.54955,312.425,315.505,-0.045,-0.184225,0.00205,1.016525,0.0266202552499998,-0.0219
2,6.25,401.6985,0.11938215,11.174905,2083.744,2.02662025,14.6435405,-0.295209,36.483775,9.20365875,0.459192,0.0917706399999999,1.67157123125,1.333294572125,0.53306470475,101.89575,71.52145,1.6995,2.79982625,1.710375,0.9647257295,4.05975,-0.0559,0.506775,0.3844,45.54955,312.115,315.5,-0.040075,-0.1856,0.00309999999999999,0.953825,-0.00271133725000012,-0.0254
2,6.75,402.0825,0.15645577775,8.0440725,2093.0645,5.42852325,30.394635,68.8895842499997,29.4549153333333,9.444944,0.6344762,0.0900205299999999,1.6095534332,2.4713147494,0.5321504162,101.889,73.5942775,1.33925,2.5503275,1.586,1.2641505748,2.75965,-0.0409,0.507575,0.650125,45.54955,311.6775,315.305,-0.037175,-0.186175,0.005525,1.0037,-0.044607245,-0.017975
2,7.25,401.79545,0.104228701325,4.49495925,2074.7895,1.2932181,20.559915,2.39177499999999,22.4260556666667,9.5084675,0.47056275,0.0875955125,1.450157236875,1.43294944675,0.509133045375,101.92025,79.958825,0.616299999999997,2.27111325,1.47525,1.0192150375,2.271025,-0.026,0.505825,0.522675,45.54955,312.81,315.205,-0.043175,-0.18645,0.00205,1.0551,-0.08363995225,-0.0232
2,7.75,407.330025,1.71080090125,4.478003,2075.7215,3.2765672,17.5505275,36.130865,15.397196,9.96044375,0.543872875,0.0585367799999999,1.422517559125,1.302731325875,0.5422587855,101.933625,74.7484125,0.939524999999999,2.1867835,2.299,1.007376252125,4.146125,-0.044275,0.5022,0.763775,45.54955,312.8625,315.2575,-0.0429,-0.1883,0.002,1.057,-0.084777534,-0.0087250000000001
2,8.25,402.512925,0.77200487175,5.47167,2075.3785,1.2942402,18.0083575,15.6011699,35.102085,10.48175,0.5616785,0.039585065,1.600360616875,1.51186815075,0.6303903735,101.957875,94.010425,1.094425,2.09878,1.857375,1.163039691625,5.5537,0.0154,0.5113,0.6398,45.54955,312.935,315.2675,-0.04325,-0.190625,0.002525,1.12275,-0.0929282495000001,-0.0146500000000002
2,8.75,403.244775,0.500812014,7.9178925,2072.162,2.4507698,16.32196,56.5423724999999,8.4808375,10.779185,0.60678345,0.122845825,1.7268525136,1.1859658636,0.66177714445,101.9886,76.586905,1.5402,2.4150005,1.43985,1.07298159675,3.659125,2.514825,2.383,0.940724999999999,45.54955,312.455,315.1725,-0.04815,-0.1911,4.99999999999971e-05,1.1162,-0.0944895397500001,-0.0663750000000002
2,9.25,431.063575,0.710315714,10.0186765,2098.39075,5.9263645,33.45042,209.364322499999,4.306878,11.30623,0.797679449999999,0.02112136,1.77761309185,1.29209072875,0.70455056235,101.82745,77.3645,2.093025,2.264528,1.819,1.4044684993,4.3893,19.26775,18.73725,10.84625,11.505,313.2625,314.9875,-0.04215,-0.19205,0.004,0.97325,-0.0976361115000001,-0.0575000000000005
