DOY2,HR2,CO2,CH4,H2O,FC,FCH4,G_2_1_1,G_3_1_1,H,LE,PA,RH,T_SONIC,TA,VPD,LW_IN,LW_OUT,SW_IN,SW_OUT,NETRAD,PPFD_IN,TS_1_1_1,TS_2_1_1,TS_3_1_1,TAU,U_SIGMA,V_SIGMA,W_SIGMA,USTAR,WS
2,1.25,411.94525,2048.1625,1.736207,0.4165035,13.86254,-4.494795,-8.67712,-24.88605,-0.670362,100.5995,84.9862,-15.81325,-12.6355,0.268499220488682,255.153,260.355,0,0.186672,-12.238535,0,-5.29999999999995,-6.07299999999998,-6.19999999999999,-0.0891858,0.68253745493983,0.529263598932723,0.311870967200033,0.25059225,5.580215
2,1.75,406.511,2052.055,3.30134,0.4165035,13.741565,-4.5191,-8.54589,-12.1401,0.0715205,100.724,85.672,-7.38999999999999,-12.112,0.258738965639566,256.17,261.476,0,0.272014,-9.38613,0,-5.35099999999997,-5.94999999999996,-6.24399999999997,-0.176301,0.900823512126543,0.641911208813182,0.398041455127478,0.370751,7.28706
2,2.25,410.7745,2046.14,1.60543325,0.4165035,14.246375,-4.11035,-8.43575,-27.217425,-0.706471,100.7045,86.5446,-16.4385,-11.751,0.269812958235431,258.908,263.912,0,0.218323,-13.3555,0,-5.33249999999995,-5.94999999999996,-6.24249999999998,-0.1320326,0.794075977558358,0.572265300124965,0.340630609855513,0.299589,5.967965
2,2.75,409.045,2045.644375,2.59906,0.4165035,14.32980875,-4.05218,-8.5863,-21.2222,0.818573,100.255,86.41,-8.63649999999999,-11.583,0.278401538930693,261.943,265.014,0,0.221361,-12.3314,0,-5.30749999999998,-5.94999999999996,-6.23299999999998,-0.06302645,0.653937738617959,0.548728066004698,0.260321219598819,0.216461,4.786485
2,3.25,408.21275,2043.98625,2.73375,0.417957416666667,14.2897675,-4.00209,-8.65419,-20.56935,0.116997,100.2575,86.3288,-8.05599999999998,-11.509,0.282405333262564,262.818,264.312,0,0.152672,-10.6507,0,-5.29999999999995,-5.94999999999996,-6.20999999999998,-0.05837325,0.714730420559514,0.490904586339635,0.240059368094799,0.2091675,5.034965
2,3.75,407.3805,2045.198125,2.75772,0.419411333333333,12.73694125,-3.98248,-8.14102,-22.60535,-0.219856,100.296,86.5074,-7.65799999999996,-11.217,0.29608270425114,264.025,265.237,0,0.146139,-3.80823,0,-5.17499999999995,-5.83599999999999,-6.04999999999998,-0.0643926,0.744657639455878,0.543199779086848,0.259750457169954,0.21923,5.57024
2,4.25,406.54825,2047.7175,2.56652,0.42086525,12.0537375,-3.699215,-7.71676,-20.6974,-1.23079,100.221,86.5736,-10.067,-11.17,0.288656784038126,267.06,264.512,0,0.200198,-3.99778,0,-5.01499999999999,-5.52499999999998,-6,-0.0516943,0.637554703535312,0.588211696585507,0.247172611751383,0.197035,4.93556
2,4.75,405.716,2046.926875,4.5641,0.422319166666667,12.48799875,-3.71948,-7.85521,-17.57515,2.62226,100.475,86.59395,-1.255,-11.2845,0.285674358291919,266.3485,263.6905,0,0.204494,-4.963335,0,-5.00199999999995,-5.5,-6,-0.226585,1.07445800290193,0.725949722776998,0.461746683799678,0.427325,8.38408
2,5.25,407.8085,2045.98875,2.468745,0.423773083333333,11.9739825,-3.706975,-7.72028,-25.8285,-0.6383315,100.233,86.84,-10.2045,-11.3265,0.301345024254546,268.0145,263.9175,0,0.2373335,-5.963775,0,-5,-5.5,-6,-0.06917155,0.707919235319478,0.509906828860246,0.278839379123694,0.231372,5.235165
2,5.75,409.901,2050.898125,2.460485,0.425227,11.48932125,-3.41603,-7.33517,-21.42505,0.690005,100.257,87.8817,-9.13349999999999,-10.955,0.31438493923723,270.473,264.679,0,0.2222,-5.09519,0,-4.8725,-5.25,-5.77899999999999,-0.07049895,0.756127421446075,0.55163618738132,0.275237384287826,0.230074,5.23938
2,6.25,409.331875,2053.0625,2.48082,0.40104475,11.0802475,-3.40692,-6.583675,-21.53185,-0.1573675,100.232,87.9672,-8.90049999999997,-10.794,0.335840208897681,271.613,267.43,0,0.1424655,-3.8334,0,-4.71999999999997,-4.99699999999996,-5.53299999999996,-0.07674465,0.686946449601185,0.491468704588466,0.287678162942579,0.2401775,5.243595
2,6.75,408.76275,2051.141875,2.488355,0.3768625,10.54976625,-3.42087,-6.596685,-26.64705,-0.240451,100.2155,87.5293,-8.56399999999999,-11.0145,0.352295142008963,265.625,266.633,0,0.05628415,-2.241615,0,-4.70499999999998,-4.95499999999998,-5.512,-0.0735684,0.733426779546578,0.491337184691624,0.273610067094226,0.236199,5.33876
2,7.25,408.193625,2051.78375,2.68018,0.35268025,10.8761125,-3.453415,-6.6263,-25.7909,-0.503901,100.225,87.56165,-7.64400000000001,-11.2765,0.359146619476155,265.8175,266.005,0,0.06616035,-0.624798,0,-4.69999999999999,-4.90699999999998,-5.5,-0.0854929,0.780428728328218,0.547190094939592,0.2988067937648,0.250311,5.78377
2,7.75,407.6245,2053.818125,3.265415,0.328498,9.65899625,-3.37452,-6.19866,-4.084014,4.00418,100.486,87.5951,-6.03099999999998,-11.193,0.358757630686107,266.547,265.767,0,0.0850939,-2.16309,0,-4.14999999999998,-4.12749999999997,-5.14999999999998,-0.181627,1.01386795991562,0.769974581279555,0.40652425646656,0.3726855,7.5859
2,8.25,407.231916666667,2044.6125,2.830915,0.30431575,9.6524175,-3.33969,-6.31252,-22.22625,0.895245,100.251,87.638,-9.43199999999999,-11.005,0.355864042444332,271.023,266.485,3.46944695195361e-18,0.318634,-3.22797,0.106843,-4.14999999999998,-4.10249999999997,-5.14599999999998,-0.107252,0.86117212315586,0.540495141035573,0.334553304674211,0.286355,6.333655
2,8.75,406.839333333333,2050.941875,3.87544,0.2801335,10.34949125,-2.796095,-5.654055,-19.3711,2.86528,100.738,87.9529,-5.52599999999995,-10.627,0.373208894479339,273.619,267.27,1.31218,1.60766,-2.9867,4.027595,-4.14999999999998,-4.09999999999997,-5.1225,-0.0870405,0.719658252228098,0.533674057829308,0.295645226580779,0.250615,6.30339
2,9.25,406.44675,2052.77625,3.87268,0.25595125,8.9377725,-2.31985,-4.89019,-14.1253,2.0925,101.507,87.5381,-4.99799999999999,-9.92999999999995,0.394272219801385,273.376,269.078,7.9288,6.15396,-2.69708,21.7334,-4.14249999999998,-4.09999999999997,-5.10149999999999,-0.0689305,0.791260386977637,0.566658627393954,0.25555645168925,0.223295,5.51694
2,9.75,406.054166666667,2058.933125,4.077385,0.231769,9.23549125,-2.141025,-4.89442,-13.575025,2.3784325,102.1885,87.35745,-4.23699999999996,-7.66999999999999,0.425725284644151,275.1315,278.268,21.7606,15.8422,4.16648,48.16915,-4.69999999999999,-4.77199999999999,-5.5,-0.07669105,0.770388949727284,0.645437075664627,0.268509831486546,0.2384235,5.34647
2,10.25,405.661583333333,2057.3,4.31837,0.20758675,8.42145,-2.32524,-5.36292,-13.02475,2.664365,102.103,87.382,-3.29699999999997,-8.733,0.410901744928205,272.345,274.908,51.2158,33.0092,4.98784,105.081,-4.79749999999999,-5.10999999999999,-5.60549999999998,-0.0800309,0.93363965211424,0.680062497128021,0.274998727269782,0.255678,5.24367
2,10.75,405.269,2060.654375,5.38209,0.1834045,6.68420875,-3.27206,-6.545545,-10.7077,4.9311,100.401,82.372,1.41700000000003,-11.568,0.369508548787688,268.917,266.6465,76.4001,52.48565,8.888555,141.153,-4.98999999999995,-5.59999999999997,-5.72999999999996,-0.16227,0.870963833921937,0.618753585848195,0.380996062971785,0.346711,8.62093
2,11.25,407.7235,2053.77375,2.94028,0.165385,7.1434025,-3.59618,-6.90774,-10.7178,3.19064,100.313,81.61705,-6.98349999999999,-12.3305,0.378097071756699,265.075,264.2965,98.5661499999977,73.6946500000012,12.5218,218.4665,-5,-5.79999999999998,-5.79999999999998,-0.14151675,0.873890108501846,0.680199785169808,0.372752870455235,0.3250385,6.98028
2,11.75,416.9905,2050.045625,4.72835,0.12972825,7.75669625,-3.75367,-6.68266,-7.69346,6.3237,102.1395,81.6612,-1.70599999999998,-13.005,0.377169699777114,251.879,259.221,117.675,87.6945,17.5511,265.837,-5.29999999999995,-6,-6.29999999999995,-0.0870594,0.899106571826783,0.613443135956168,0.289601757558997,0.255427,7.126345
2,12.25,413.6835,2047.0025,5.06953,0.0940715,7.64376,-3.725615,-6.63139,-6.721365,4.748085,101.7485,80.95845,-1.02049999999997,-12.8485,0.365496942684897,254.638,260.255,154.2035,109.3735,20.5114,316.4225,-5.50399999999996,-6,-6.44999999999996,-0.09159825,0.889865876932957,0.609056932894696,0.291984194474184,0.263045,7.16992
2,12.75,416.4905,2051.249375,5.1451,0.05841475,7.53082375,-3.58196,-6.59403,-7.41213666666667,7.08497333333333,101.7175,82.5234,-0.812499999999971,-12.013,0.367763879584739,264.405,267.182,174.672,123.166,24.1369,364.248,-5.298,-6,-6.29999999999995,-0.119361,1.00900231922089,0.739852580442842,0.348794868129957,0.3019065,7.056045
2,13.25,416.1125,2054.88625,3.56356,0.022758,7.4178875,-3.75737,-6.60984,-8.10290833333333,9.42186166666666,101.692,84.469,-5.43149999999997,-12.22,0.392486213806702,259.022,263.709,172.43,133.515,30.1201,385.654,-5.673,-6,-6.59999999999997,-0.07001045,0.922088450644516,0.594914693623369,0.326499683949868,0.3023765,6.27739
2,13.75,407.6535,2054.755625,2.099475,-0.01289875,6.81640625,-3.68168,-6.40971,-5.41751,3.82852,100.838,84.845,-10.8375,-12.076,0.3771302183532,252.982,264.006,179.856,133.868,25.1113,394.401,-5.64999999999998,-6,-6.59999999999997,-0.1501075,0.96778445014537,0.736888381436855,0.373447998744332,0.3441545,6.754885
