DOY2,HR2,USTAR,TA_1_1_1,WS,FC,SC,H,LE,G_1,TS_1,RH_1_1_1,CO2,VPD,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,TAU,SH,SLE,T_SONIC,PA,H2O,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,CO2_SIGMA,H2O_SIGMA,LW_IN_1_1_1,LW_OUT_1_1_1,PPFD_OUT_1_1_1,G_1_1_1,G_2_1_1,G_3_1_1,SW_OUT_1_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,TS_4_1_1,TS_5_1_1,TS_6_1_1
3,15.25,0.84441775,26.7525,3.48749,-3.08248,0.0973,219.492,182.0335,15.825,21.7675,54.755,404.124,20.9621,460.868,1280.8646175,645.8,-0.29138625,9.018845,7.567945,30.134675,101.22625,18.7111,1.6632175,1.476395,0.93995,0.52687875,1.28870350725,0.40084941975,407.43625,470.33525,77.0879,45.211025,22.01385,26.607725,76.006975,21.662625,22.47595,21.9097,20.1002,16.6514,21.055925
3,15.75,0.82386675,26.5525,3.54135,-2.57346,0.181792,180.98025,161.0865,15.59,21.375,55.39375,404.446,20.95741911,383.9085,1092.2,552.904,-0.25994775,5.4653925,5.5653975,30.31095,101.18975,18.9543,1.681505,1.4518375,0.88789275,0.45735225,1.159227708,0.3836385465,404.3805,466.9755,72.584,49.186675,21.10625,25.069525,68.53635,21.7,22.452925,21.9683,20.261125,16.723325,21.1069
3,16.25,0.807576,26.39,3.5692375,-1.959,0.321,145.2695,147.823,14.5,21.4625,55.4931,404.75875,20.88825109,299.998,891.170875,457.675,-0.2962625,13.692825,14.29815,30.493325,101.17175,18.8907,1.6031125,1.3893625,0.8686475,0.3828745,1.026361307,0.349524978,403.53975,465.53025,75.683225,47.209525,19.324925,24.182925,60.0537,21.7,22.43485,21.9304,20.214325,16.736925,21.1667
3,16.75,0.78186875,26.40445,3.44034,-1.29125,0.2875,102.4635,113.928,12.49,21.33,56.8199,405,20.83205,216.35525,679.10269345,348.579,-0.25634,4.1528575,7.84555,30.401975,101.1725,18.913525,1.5637475,1.3452125,0.88110375,0.31793375,0.902464775,0.336550269,402.22025,462.52475,66.08255,36.28065,17.71005,20.374575,49.117475,21.7,22.2032,21.90415,20.18115,16.737175,21.2193
3,17.25,0.7787575,25.92,3.413,-0.461,0.18950225,58.1241,91.1325,10.675,21.51,58.53,404.8535,20.170775,125.375,460.13,234.45,-0.203163,-2.0673125,7.45276,30.105,101.18225,18.8406,1.59489,1.2456125,0.849737,0.24889675,0.724998592,0.3270188445,398.95625,456.855,46.838675,28.7418,15.98355,17.70965,36.54505,21.700275,21.97485,21.873775,20.205725,16.741825,21.25805
3,17.75,0.7025125,25.34,3.129,0.18975,0.23046475,17.10575,59.97775,8.0275,21.2675,60.805,405,18.4975,49.1675,248,130.6395,-0.15323875,-8.0515025,4.4676225,29.5841,101.1945,18.6985,1.4498425,1.1222875,0.8032375,0.2388775,0.6991544035,0.273958031,397.0975,451.533,25.336725,22.365775,13.294,14.937625,24.836625,21.639025,21.70805,21.8667,20.159275,16.74455,21.3389
3,18.25,0.642879,24.5567,2.832,1.4824,0.5280495,-1.38705,32.718,6.256,21.0775,64.635925,405,16.2867,-6.3555,83.271175725,36.66635,-0.071225,-12.220625,4.551955,28.9706,101.214,18.731875,1.30981,1.008815,0.7113465,0.25996825,0.786396511,0.28374406,393.29475,444.873,8.312485,20.9239,12.2205,12.52705,11.83015,21.551425,21.578325,21.72,20.09505,16.715125,21.1944
3,18.75,0.576285,23.294225,2.72288,2.44825,0.8376895,-6.8204625,19.443225,4.80025,20.7175,67.75,405.896,14.3325,-25.805,8.13,3.0675,-0.063125,-14.452625,4.97824,28.4344,101.2345,18.7004,1.2247275,0.90921975,0.663148,0.31483725,0.98847766675,0.265141491,388.454,436.694,1.10476,12.736675,8.6840575,9.3352075,3.25859,21.39975,21.3333,21.53065,20.0131,16.650575,21.022475
3,19.25,0.5582805,22.5025,2.6535,2.66896,0.982992,-9.946,12.015,3.3165,20.425,70.65,407,12.5,-30.96135,1.03383,0,-0.06495,-10.22365,12.15765,27.7932,101.2675,18.81,1.13573,0.864884,0.6403735,0.3135755,1.022769426,0.236540814,385.962,431.016,0.88266375,7.01805,6.332245,6.9188325,2.908285,21.2775,21.12445,21.25055,19.83575,16.6024,20.872575
3,19.75,0.549,21.84,2.57325,3.0345,1.0150005,-12.992,7.73425,2.251,20.0725,73.97875,408.118,11.2964244275,-32.80225,0.810811,0,-0.079575,-9.63386,10.140315,27.1092,101.30925,19.086175,1.1577,0.8712595,0.61591525,0.28782125,1.180751566,0.20139547875,382.87825,428.68025,0.780583,2.87209,4.466145,4.8496475,2.5015025,21.098075,20.896425,21.093625,19.76025,16.44825,20.795
3,20.25,0.5158415,21.2243,2.48125,3.0725,1.011,-12.81895,7.17327,1.0255,19.7875,76.5206,409.0035,10.111625,-29.847125,0.69475,0,-0.100177,-8.5045775,9.624545,26.5836,101.3395,18.83305,1.058075,0.83066225,0.5918095,0.269275,1.134180167,0.208870238,382.59425,426.583,0.9009905,-0.96023175,2.88631,3.2605925,2.5806125,20.92705,20.476,20.909825,19.6692,16.322025,20.795
3,20.75,0.5098355,20.63,2.36425,3.0662,0.93012625,-13.270975,5.508135,0,19.545,79.2277,410.412,9.17,-30.5225,0.69152175,0,-0.0882,-7.818895,6.41455,26.130125,101.3735,18.5884,1.00323,0.8160915,0.58822525,0.2610125,1.1676825225,0.177114037,379.552,423.53275,1.01095225,-2.7788475,1.5146175,2.017545,2.6077,20.9,20.29945,20.71185,19.553725,16.210075,20.627225
3,21.25,0.49023,20.24,2.27484,3.0104825,0.936617,-12.06755,3.36913,-0.65275,19.3525,80.6,411.29125,8.395,-30.6675,0.71558925,0,-0.06865,-7.66348,5.88472,25.512775,101.398,18.5181,0.97920475,0.77183225,0.54755925,0.24967175,1.061541481,0.141960801,376.59225,420.454,1.1272225,-3.7061,0.361265,0.969931,2.803935,20.794025,20.188325,20.599025,19.372175,16.119125,20.44
3,21.75,0.4674435,19.70895,2.146,2.62191,0.8315,-11.812025,2.675,-1.35,19.1,83,411.727,7.575,-27.648,0.70107475,0,-0.062875,-6.60473,6.22827,25.234025,101.4155,18.5748,0.93023125,0.74913225,0.52015525,0.2406795,1.120852235,0.15813967625,374.4975,417.336,1.2482275,-3.7061,-0.50645625,0.1347165,2.728515,20.7,20.0907,20.5015,19.298975,16.01115,20.3274
3,22.25,0.451806,19.377575,2.093,2.8985,0.74880975,-10.51815,2.675,-2.06,18.89,84.9,412.25575,7.048205,-31.925,0.698899,0,-0.0574,-5.15343,6.031635,24.8284,101.433,18.7162,0.869706,0.7126585,0.498501,0.24822625,1.15772021925,0.13206352325,373.66175,415.9765,1.34538,-3.7061,-1.2006925,-0.5503385,2.79193,20.595825,19.867775,20.385575,19.224875,15.93225,20.221575
3,22.75,0.4216555,19.06,2.1115975,2.63874,0.7366205,-10.419,2.675,-2.64225,18.765,86.7955,412.85925,6.6652569825,-27.648,0.736737,0,-0.04525,-3.713755,5.96935,24.5782,101.4415,19.1262,0.8682355,0.7254785,0.497778,0.2467525,1.19974026725,0.13702225675,375.249,413.3565,1.4722875,-3.8046525,-1.770065,-1.009805,2.76515,20.4739,19.800125,20.2322,19.17125,15.8804,20.110675
3,23.25,0.41445575,18.834375,2.02581,2.7485,0.642,-9.06596,2.675,-3.07475,18.71,88.6,413.24075,6.257371955,-27.648,0.72272275,0,-0.0461,-2.462335,5.1135825,24.465225,101.449,18.430575,0.8140765,0.65666875,0.47478375,0.2578655,1.2054668745,0.118959254,377.194,411.77275,1.44056,-3.7548175,-2.1174925,-0.93492875,2.84457,20.31205,19.716925,20.100275,19.103825,15.796,19.9736
3,23.75,0.40524125,18.6345,2.05589,2.459945,0.787701,-7.8286,2.99037,-3.70825,18.59,89.85925,413.313,5.90518,-27.648,0.71042725,0,-0.037425,-1.110058,3.666495,24.2431,101.44225,17.877725,0.79071675,0.66973075,0.481386,0.253573,1.294536475,0.139920232,377.76,410.492,1.465985,-3.7061,-2.480235,-1.28868,2.73083,20.3,19.55735,20.082625,18.9977,15.735025,19.85855
4,0.25,0.36841375,19.8537,2.000865,3.53311,0.9715,-11.6636,3.02642,-3.01725,20.6925,91.203975,418.8535,5.82957,-27.648,0.4910915,0,-0.03135,-0.862988,5.17841,25.238825,101.0885,21.6124,0.733387,0.6528375,0.4379865,0.25018675,1.742527084,0.152424786,386.454,416.81675,0.70392375,-6.319085,-2.31545,11.1304125,2.8962825,21.90805,21.301675,21.51305,20.437225,16.5726,22.0388
4,0.75,0.367012,19.613275,2.025345,3.8380275,0.953,-12.3347,3.29454,-3.3835,20.57,91.9418,419,5.4308325,-27.648,0.5169175,0,-0.044575,-0.445446,4.363945,25.06665,101.07,21.7836,0.7671265,0.63963375,0.45890125,0.252865,2.0748194845,0.131599606,384.20925,416.42125,0.6978145,-6.31946,-2.382535,-2.9351325,2.857805,21.9,21.246825,21.4772,20.3465,16.49865,21.9392
4,1.25,0.359556,19.353575,1.98512,3.4431,1.10175,-11.076,2.824895,-3.73875,20.4875,92.7793,420.02475,5.0726925,-27.648,0.48228275,0,-0.0343,-1.0507015,3.679185,24.940975,101.07175,21.54465,0.73852775,0.610652,0.43871025,0.2558305,1.98584258225,0.148963189,384.2065,415.16625,0.6863845,-6.31946,-3.59257,-3.3906775,2.7020425,21.86905,21.1072,21.308875,20.240875,16.43835,21.8395
4,1.75,0.35879675,19.20646202,2.0259575,3.733,1.09422,-11.45265,2.168,-3.8985,20.4025,93.025,421,4.8716925,-27.648,0.4750755,0,-0.042325,-0.0115575,3.4259625,24.648675,101.049,21.5427,0.7376675,0.599881,0.42911975,0.261258,1.99954898375,0.141084938,383.63275,414.65525,0.657219,-6.31946,-4.0400425,-3.84118,2.701735,21.71445,20.981,21.1958,20.1448,16.38675,21.7296
4,2.25,0.359619,19.0929,2.01275,3.888395,1.251635,-12.494625,3.20249,-4.219,20.335,93.4,422.771,4.9475,-27.15,0.4950955,0,-0.042575,0.570404,2.9997,24.615275,101.02,21.225375,0.7451685,0.64434775,0.444958,0.280848,2.1957279305,0.1701059225,385.02475,414.4735,0.65820425,-6.31946,-4.71941,-4.52702,2.5078125,21.69955,20.943925,21.0989,20.0993,16.3257,21.6238
4,2.75,0.34007,19.04185,2.0231525,4.062,1.037,-12.3167,3.4987525,-4.5,20.255,93.8,424,4.7349425625,-24.98,0.506907,0,-0.0404,0.047725,4.367445,24.568325,101.003,21.017175,0.783437,0.64008,0.4637895,0.26131225,2.293143601,0.1617175255,383.576,413.932,0.668846,-6.42788,-5.238615,-5.30821,2.52751,21.58225,20.88725,21.0972,20.0334,16.26325,21.5196
4,3.25,0.352,18.880602055,1.96986,4.03373,1.13643,-11.524775,3.83964,-4.63075,20.1925,94.2,425,4.50682,-23.57,0.474075,0,-0.037275,0.43981275,2.931975,24.5794,101,20.8822,0.72014275,0.61943725,0.4472965,0.264014,2.463404439,0.16000743525,384.0735,413.3535,0.651701,-6.4303925,-5.386815,-5.290625,2.63417,21.50085,20.82795,21.0164,19.9903,16.2015,21.4196
4,3.75,0.353,18.8625,1.9896325,4.57752,1.3405,-11.73945,4.254,-4.742,20.07,94.360675,427.08425,4.235,-21.53,0.443644,0,-0.03295,0.3840445,2.828585,24.403375,101.006,20.890825,0.71652975,0.6140845,0.43820875,0.27674725,2.45468674975,0.1632467255,385.794,412.054,0.6316005,-6.31946,-5.56076,-5.35602,2.55506,21.5,20.7124,20.90665,19.94525,16.1592,21.3228
4,4.25,0.37325,18.8052693675,2.01421,4.42175,1.086,-11.5027,4.254,-4.909,19.995,94.5,427.19175,4.271975,-19.6875,0.458059,0,-0.03465,0.95441825,5.54408,24.359425,101.018,20.90495,0.7931215,0.635666,0.4636145,0.28115325,3.23258901625,0.185845985,387.1665,411.3365,0.59455175,-6.31946,-5.77632,-5.56595,2.5493675,21.4361,20.706525,20.8719,19.88575,16.10365,21.2247
4,4.75,0.37498925,18.5688,2.022765,4.6676975,1.11598,-10.8731,4.254,-5.025,19.93,94.739,427.20375,4.37110216,-18.82055,0.461262,0,-0.0293,1.0708575,4.8962825,24.33695,101.016,21.0469,0.74129775,0.60877625,0.44505825,0.303313,2.525473458,0.2053399145,388.943,410.947,0.584107,-6.31946,-5.78829,-5.391885,2.409,21.3056,20.686225,20.76695,19.8576,16.0473,21.163
4,5.25,0.38510075,18.4734,2.019,5.13055,1.240185,-11.52725,4.254,-5.188,19.8825,94.7,429,4.33,-17.1494,0.542143,0,-0.039275,1.251495,5.326235,24.2554,101.04575,20.8149,0.78359025,0.632356,0.4568315,0.29383075,2.653205542,0.2091371295,389.922,410.8635,0.58371275,-6.31946,-5.78829,-5.48355,2.4106925,21.2997,20.66125,20.7008,19.8246,15.9925,21.1022
4,5.75,0.38525825,18.33175,2.013,4.988,1.3576625,-10.840975,4.51,-5.23375,19.7275,94.825,430.43475,4.23456503,-16.34725,4,0.9930325,-0.038175,1.2236025,2.949,24.1441,101.064,20.517225,0.77601775,0.609319,0.450758,0.297275,3.360660229,0.217661826,391.078,410.496,0.52814,-6.31946,-5.497045,-5.49725,2.63186,21.28085,20.5735,20.69495,19.79255,15.93875,21.0494
4,6.25,0.38154925,18.34,2.056595,5.1297,1.41914,-9.52342,6.5648,-5.6,19.7025,95.1,432.3655,3.9894014575,-0.1465,50.67075,24.06245,-0.042,10.05535,11.3622,24.0627,101.0935,20.6506,0.749408,0.602789,0.4524815,0.331357,3.91059641875,0.261037855,392.81525,411.13175,3.22954,-6.31946,-4.581495,-5.564195,6.1911875,21.224625,20.5811,20.65875,19.746525,15.88495,20.9921
4,6.75,0.4175,18.6524,2.05153,4.611,1.375685,-2.11814,14.83795,-5.566,19.5225,94.95,433.688,4.42,53.83,193.4,98.588825,-0.051225,34.2842,35.812575,23.97555,101.13175,21.6414,0.8109605,0.6647235,0.487124,0.328121,3.23219293175,0.32530381825,393.468,412.9465,12.0944,-6.31946,-5.13301,-4.64679,17.71015,21.1003,20.19945,20.57,19.6885,15.83675,20.9337
4,7.25,0.44456775,19.15,2.104,4.46354,0.664,16.114,33.703175,-5.108,19.2675,94.3,434.2435,5.033021885,132.35,412.55,215.35,-0.06775,35.63295,31.2655,24.05065,101.1515,23.0547,0.8773765,0.7266835,0.526269,0.372143,2.923993089,0.3482212675,391.182,415.8385,23.127,-6.31946,-4.80621,-3.4602275,31.436175,21.1,20.14945,20.50405,19.569175,15.784975,20.845825
4,7.75,0.548,20.111825,2.308835,5.202,0.82125,54.243125,79.9473,-4.71025,19.17,92.58155,432.061,6.142435,222.05,646.7530016,328.8,-0.1129735,37.81015,40.62575,24.841475,101.1685,24.5054,1.1243425,0.85134825,0.6285835,0.49596675,3.6460664775,0.4319039355,393.468,423.657,36.17675,-5.16256,-3.54314,-2.060385,46.4969,21.1,20.50765,20.52,19.5314,15.8155,20.820325
4,8.25,0.632725,21.197906185,2.5655675,3.314,-0.06125,98.81,120.459,-3.618,19.215,89.325,428.9825,7.7071074225,310.225,872.37475,437.978,-0.17585,30.899175,31.19215,25.58595,101.209,24.42985,1.291265,0.994,0.715735,0.492149,3.948472552,0.403116455,393.259,430.98075,46.7908,1.96141,-2.276635,-0.22310725,60.190375,21.17475,20.71525,20.641925,19.59355,15.836525,20.8429
4,8.75,0.70256725,22.1875,2.905,1.45825,-0.14575,148.544,152.041,-2.40825,19.415,83.65455,419.9705,9.3225,403.05,1104.99677,554.84725,-0.2271705,27.8263,23.4481,26.3367,101.216,24.68765,1.485375,1.0821575,0.79739925,0.51386775,2.816538349,0.4064548,394.792,439.129,56.6148,7.42813,0.334358,2.05316,70.1787,21.3,21.027675,20.7011,19.7112,15.9073,20.924625
4,9.25,0.75450075,23.08,3.16,-1.5848325,-0.125,177.8905,188.8215,-1.008,19.64,78.9,413.99975,11.025,475.875,1297.26536,645.30175,-0.2681115,18.6186,14.4472,27.1723,101.2155,23.314,1.559205,1.211865,0.85322225,0.4856305,2.042929604,0.4575397585,398.2275,445.1805,64.548725,14.0117,3.192465,4.82863,77.8256,21.41365,21.359825,21.05945,19.8086,15.9555,21.1571
4,9.75,0.814395,23.7654,3.29679,-4.29551,-0.063,209.393,221.78225,0.8925,19.9975,74.65,410.801,12.53,551.3,1474.92765,734,-0.29236575,14.609475,8.73962,27.80005,101.23025,23.353075,1.612385,1.3427475,0.88572675,0.523111,1.7509569965,0.45830165825,398.771,451.07025,70.3295,24.48055,5.680895,6.625965,85.32365,21.53055,21.6468,21.3061,20.01485,16.049,21.2312
4,10.25,0.814179,24.518125,3.33931,-5.03977,-0.00275,244.81675,238.577,2.59325,20.48,70.457,408,13.869683115,612.053,1604.630008,802.825,-0.29088025,14.63985,6.73799,28.324725,101.22325,23.8848,1.6440325,1.36832,0.886102,0.5548055,1.69031237875,0.477739869,404.012,456.334,76.59445,25.359,7.46419,10.1715,90.5841,21.6278,21.87155,21.5978,20.312,16.1734,21.381175
4,10.75,0.821873,25.2225,3.38,-6.15199,0,266.98425,252.397,4.40725,20.83,66.9325,407,15.1825216675,656.5,1716.758,863.07,-0.307673,14.782,10.590775,28.83975,101.2125,22.9763,1.654995,1.459795,0.909512,0.604752,1.660691014,0.461855604,406.3045,463.05025,78.624625,26.33565,9.65156,19.49785,94.95395,21.91515,22.2425,21.8011,20.55405,16.417725,21.5813
4,11.25,0.842,25.815,3.42325,-6.687,0.003,278.2435,264.20775,7.2575,21.18,63.87155,406.402,16.65,694.78375,1828.56,911.35825,-0.299314,16.86185,10.9723,29.246325,101.197,22.9286,1.7006025,1.4704575,0.93122375,0.6376885,1.68965467,0.49429719825,407.5505,467.9625,84.308125,30.828425,13.11265,26.57175,100.39625,22.2775,22.739125,22.10735,20.89115,16.7024,21.7583
4,11.75,0.845529,26.33455,3.523,-6.826065,0.004,310.38,277.5555,11.78,21.555,61.6,405.73125,18.25,704.625,1865.77675,934,-0.368498,15.42895,9.5494975,29.7075,101.1675,22.9864,1.67915,1.52536,0.928025,0.653045,1.66993049475,0.521824373,411.32825,471.70925,88.457375,32.368775,18.7153,28.82475,101.31725,22.686225,23.05695,22.43015,21.0136,17.0292,22.048625
4,12.25,0.8325,26.82045,3.448,-6.421365,0.064,316.4125,282.6285,15.485,22.0375,59.0689,404.988,19.2975,714.88775,1890.2135355,952.468,-0.3509045,14.2452,7.300645,30.07575,101.131,22.39235,1.697195,1.516865,0.9578825,0.6699825,1.6510482755,0.519220957,412.6625,476.2025,91.3913,45.41335,26.19255,26.7007,104.2575,22.8086,23.45555,22.77165,21.41375,17.21025,22.3512
4,12.75,0.847,27.14750052,3.429,-5.963,0.084,328.533,278.87475,17.525,22.7975,57.017775,404.197,20.4156,710,1892,949.9735,-0.322591,13.1683,7.912355,30.3324,101.1045,22.3622,1.753865,1.522715,0.947921,0.657179,1.6376204635,0.542847681,414.603,479.555,93.62325,50.70955,26.95015,28.190275,104.7785,23.01735,23.9475,23.1514,21.6865,17.3771,22.3512
4,13.25,0.8687565,27.62,3.609,-5.96374,0.1323099995,314.607,300.3855,19.245,23.36,55.35,404.17075,21.517925,697.425,1859.1755,932.525,-0.372069,10.57225,8.38835,30.49915,101.0795,22.318525,1.81602,1.54883,0.97229,0.636441,1.59742358425,0.5200385765,416.8575,480.561,94.007325,44.687825,26.88285,29.825675,100.674,23.3,24.66555,23.44725,21.8201,17.48245,22.623675
4,13.75,0.863876,27.8725,3.6448175,-5.3637675,0.0857,310.531,267.06825,20.39,23.595,54.3056,403.895,22.611775,670.45,1800.9,904,-0.3594355,11.89175,9.62711,30.83275,101.042,22.0029,1.783225,1.5519975,0.97456575,0.65972775,1.52687149375,0.516947181,417.1575,480.89375,92.168075,41.3754,27.8555,30.76835,99.301825,23.3139,24.633675,23.676125,21.910425,17.5724,22.941875
4,14.25,0.858299,28.105,3.66207,-4.729825,0.17598475,296.39,263.7185,18.8075,23.6625,52.72975,403.78,23.45,623.625,1703,850.9,-0.3415185,9.5538475,8.90014,31.05205,101.0105,21.37215,1.776895,1.60007,0.985791,0.63804025,1.502132911,0.522517825,416.2755,481.15575,90.989025,50.867575,26.88335,30.818575,94.515125,23.5265,24.2425,23.8927,21.957425,17.68885,22.972
4,14.75,0.836,28.2,3.6045575,-3.9963225,0.17003347975,262.9985,248.48675,16.83,23.685,52.9375,404,23.8687,567.07925,1558.44423,775.2,-0.31392275,6.9517075,8.16417,30.9866,100.9805,21.56485,1.72933,1.55747,0.96094275,0.590212,1.3984989295,0.5265313815,415.509,480.868,86.52925,44.0068,25.515325,30.714975,88.407025,23.68545,24.207125,23.87805,22.11715,17.856225,22.964175
4,15.25,0.83104775,28.305,3.55025,-4.168015,0.184574,236.929,233.349,14.895,23.6475,52.03,404,24.17,500.2615,1375.960844,694.1735,-0.3260275,6.703545,7.1385825,31.023175,100.9425,21.149725,1.73432,1.530535,0.94640775,0.5323355,1.29703491175,0.53227294275,413.555,479.83625,80.621575,40.7618,25.636175,28.9987,80.9383,23.7,24.160675,23.761275,22.2166,18.003825,23.028275
4,15.75,0.8218045,28.3125,3.581,-3.29562,0.164266,203.726,209.246,13.7925,23.6075,53.798825,403.8935,24.0577,423.2,1195.316,608.6,-0.348926,4.47328,12.428375,31.12005,100.93,21.5903,1.662315,1.458645,0.936134,0.5105865,1.25355406475,0.50321360075,413.5155,477.194,74.148475,37.6127,23.7332,25.9826,73.50535,23.7,23.90515,23.75225,22.21785,18.0623,23.055775
4,16.25,0.830581,28.1739,3.6874325,-3.015755,0.2489035,172.462,187.0325,12.085,23.7075,54.65025,403.83825,24.361875,343.92625,993.315,505.66,-0.292098,4.902975,13.4617,30.784825,100.90625,21.1664,1.6782025,1.427785,0.90360275,0.4448665,1.1532300055,0.473263878,412.22075,472.86125,71.108325,35.3764,21.1679,24.40205,64.17425,23.677875,23.84555,23.675825,22.237025,18.066725,23.1095
4,16.75,0.79887775,27.8875,3.535345,-1.869035,0.169,126.75025,150.036,10.91,23.535,56.815,403.73,23.745,259.8,783.186,400.814,-0.27509625,1.7977375,10.759875,30.495875,100.92075,21.23585,1.620705,1.3611125,0.889431,0.36030925,0.97208388125,0.41800014875,409.604,469.797,73.4627,27.039975,18.1844,20.63145,56.2332,23.6978,23.78665,23.6269,22.23945,18.0369,23.1161
4,17.25,0.800454,27.5829543675,3.51332,-0.64825,0.2180455,82.820625,122.478,9.5,23.26,59.06,404,23.03,171.8695,570.894408,295.3795,-0.2388675,-0.1214515,11.402775,30.30315,100.9135,21.311975,1.631645,1.25105,0.851203,0.3064855,0.835689566,0.37313326,408.3415,466.083,62.547925,19.991,15.73995,17.36265,45.06365,23.6772,23.5486,23.50445,22.233,17.999,22.99575
4,17.75,0.749,27.06,3.3703,0.343241,0.3648655,37.94365,80.8634,7.97,23.235,62.7675,404.98725,21.7953,81,352.526986,184,-0.16858075,-1.623965,15.32915,29.665525,100.923,21.4712,1.537255,1.19034,0.81045,0.27077475,0.717432534,0.35279114575,406.5055,459.7035,38.97415,14.304075,13.4011,15.08645,31.33165,23.5982,23.3233,23.31595,22.132425,17.945575,22.9013
4,18.25,0.70294625,26.329625,3.0825575,1.27775,0.51139775,8.22422,54.1115,5.8245,23.2125,64.761,404.89,19.906057745,8.7059825,161.02625,84.39,-0.110925,-8.61346,13.88085,29.097625,100.92725,21.8334,1.39232,1.0351275,0.7247765,0.29155475,0.93334286,0.296792801,402.67925,452.5285,17.1109,11.636825,12.31475,12.925925,17.36755,23.5003,23.100675,23.3,21.998075,17.862975,22.812875
4,18.75,0.653155,25.24,2.78511,2.76168,0.843,-7.3128625,32.11,4.46675,23.0525,68.635,405.61425,17.288525,-21.7102,40.657674375,16.1493,-0.092125,-13.95925,4.439215,28.41155,100.91975,21.728275,1.263025,0.97900125,0.672751,0.32335675,1.1607441015,0.308302414,400.73325,444.026,3.696385,6.7413825,8.710345,10.344575,5.79195,23.3896,22.87835,23.12935,21.88035,17.76415,22.7088
4,19.25,0.574,24.284125,2.59522,3.610065,1.3278275,-12.276875,17.9936,3.466,22.76,71.4,407.065,14.765,-31.6,2,0,-0.086775,-10.9061,9.486175,27.9537,100.96525,21.11975,1.1465675,0.90455725,0.63774375,0.30373625,1.2566233225,0.2858299395,396.8485,437.1015,0.448525,1.422715,6.662235,7.383185,2.38776,23.3,22.784,22.87055,21.76545,17.64815,22.590975
4,19.75,0.5345,23.6057,2.52469,3.52821,1.47919,-14.0719,10.9686,2.4,22.3125,73.7878,408.3,12.89,-32.765525,0.74955,0,-0.0938,-8.29308,11.0304,27.3347,100.989,21.104825,1.05427,0.8444725,0.591087,0.272838,1.230300271,0.211971878,392.1225,432.316,0.554941,-1.066063,4.80275,5.492645,2.32958,23.3,22.7833,22.77085,21.7059,17.53425,22.419525
4,20.25,0.50714,22.933032735,2.451,3.68908,1.40678,-15.9245,8.4127525,1.4225,22.06,76.517375,410.035,11.645925,-32.36,0.593,0,-0.07995,-6.52913,9.6093,27.08105,101.0295,20.94525,0.980687,0.8009435,0.5632485,0.2691415,1.39289987225,0.19948786425,389.925,429.77,0.622732,-2.19762,3.05592,3.5797775,2.4544025,22.9922,22.7464,22.56555,21.5959,17.43215,22.3512
4,20.75,0.480393,22.34,2.354,3.843,1.3925275,-16.1925,7.2576,0.59625,21.82,78.75,411.026,10.22,-34.0725,0.523724,0,-0.07835,-5.2969,11.4204,26.8531,101.077,21.222275,0.9673775,0.7799215,0.55298,0.2341135,1.388195858,0.17526476,389.4265,427.94,0.712595,-3.3594075,1.85094,1.7804425,2.62201,22.80475,22.5228,22.4114,21.50895,17.3126,22.3512
4,21.25,0.4595,21.7775,2.3029125,3.6098375,1.12345,-13.719725,5.27569,-0.1925,21.6575,81.8,412.885,9.0302,-33.85,0.57257325,0,-0.074525,-4.56684,10.002785,26.324925,101.07575,21.1859,0.9499145,0.744369,0.53331175,0.240848,1.41828182775,0.14912028,386.75375,424.87275,0.765015,-4.7669275,0.4439305,0.98745975,2.654645,22.76725,22.260775,22.2933,21.3666,17.18625,22.3512
4,21.75,0.43925,21.385,2.13525,3.4812525,1.05045,-13.9647,3.642425,-0.7,21.51,84.5738,413.7985,8.288901875,-31.9777,0.55955975,0,-0.050025,-4.1109775,8.608755,26.204225,101.104,21.0981,0.8292995,0.6824975,0.482121,0.229158,1.54529649875,0.130286883,387.51925,422.66375,0.8026545,-6.0936125,-0.4627485,0.15719725,2.71713,22.602075,22.08975,22.11065,21.2141,17.047575,22.3512
4,22.25,0.42,21.028975,2.125,3.1659025,1.119,-12.68975,3.06975,-1.20375,21.3675,86.167025,415,7.565375,-31.788725,0.56,0,-0.04425,-3.49079,8.33379,25.91625,101.0945,21.3678,0.786612,0.669776,0.474287,0.2520135,1.40132706775,0.144695034,387.666,421.8745,0.755161,-6.31946,-0.970917,-0.7689535,2.84826,22.5153,21.8197,22.02945,21.13545,16.9472,22.3512
4,22.75,0.39282,20.7599,2.04743,3.18557,1.07483,-13.3268,2.820855,-1.70375,21.16,87.596675,415.88125,6.9,-30.8075,0.54935,0,-0.0411,-2.31181,8.3893125,25.6498,101.1045,21.34635,0.741382,0.6255255,0.4677195,0.246608,1.49953778425,0.176408317,390.849,421.353,0.760679,-6.31946,-1.61392,-1.6751425,2.906745,22.3979,21.70555,21.90445,21.03655,16.84785,22.34705
4,23.25,0.382005,20.36655,2.017,3.2370775,1.1289925,-12.246125,3.21568,-2.1675,20.9775,89.1,416.639,6.50751,-29.4775,0.522123,0,-0.0468,-2.604555,6.858375,25.58425,101.0955,21.69,0.7454045,0.6310265,0.4672935,0.23555,1.68714203575,0.129268848,387.349,419.8885,0.73309,-6.31946,-1.98252,-1.7934775,2.91844,22.195,21.6311,21.87135,20.9322,16.7607,22.263275
