DOY2,HR2,CO2,FC,H2O,H,LE,PA,RH_1_1_1,RH_1_2_1,T_SONIC,TA_1_1_1,TA_1_2_1,TA_2_1_1,VPD_1_1_1,VPD_1_2_1,USTAR,WS_1_1_1,WS_1_2_1,G_1_3_1,G_2_3_1,G_3_3_1,G_4_3_1,LW_OUT,SW_IN,SW_OUT,LW_IN
3,6.75,660.081,0.0166462,6.632829,-9.61316,0.563055,95.81441,41.055,49.73,16.4656,13.64,11.82,15.06,8.799407643,6.682273334,0.13752,0.587,0.038,-21.47,-30.61,-20.74,-20.895,373.6,-1.677,3.153,302.7
3,7.25,658.922,0.0163257,6.466693,-8.29668,0.1136157,95.84214,39.525,50.29,16.7456,13.665,11.535,14.99,9.04189433,6.379030332,0.146289,0.545,0.042,-21.465,-30.68,-20.56,-20.85,373.1,0.097,3.589,303.3
3,7.75,659.919,0.017863,6.44401,-8.162383,0.224724,95.8573,39.235,49.34,16.4321,14.04,11.83,14.93,9.711375733,6.783651641,0.141651,0.565,0.0555,-21.27,-27.64,-19.98,-19.555,374.1,25.84,9.64,303.9
3,8.25,658.8238,0.009334483,6.4797435,-3.933525,2.198918,95.88875,36.205,43.7,16.7293,15.445,13.32,15.595,10.939247245,8.564213815,0.18042,0.5315,0.14,-20.005,-19.6,-17.84,-15.615,382.1,111.95,24.48,305.7
3,8.75,655.69195,-0.023673695,6.519294,8.728785,7.36458,95.9176,30.775,33.705,17.8615,17.49,16.74,17.285,13.74792404,12.388800525,0.233367,0.5665,0.214,-15.385,-6.905,-13.375,-11.44,398.6,219.3,32.455,312.85
3,9.25,651.3073,-0.1386465,6.506188,57.5621,14.813225,95.94003,27.44,28.045,19.97933,19.475,19.465,18.93,16.387421135,16.185688555,0.288577,0.6465,0.302,-9.915,20.79,-6.7275,-7.175,415,331.75,37.87,319.1
3,9.75,647.4765,-0.2573651,6.38095,109.031,22.0561,95.9552,24.485,24.52,21.9038,21.32,21.645,20.67,18.89984687,19.0208677,0.304423,0.737,0.441,-3.911,46.56,9.645,-1.467,434.75,450.7,47.33,328.25
3,10.25,644.5228,-0.36169,6.414998,161.9305,24.5835,95.970095,22.785,22.865,23.47431,22.77,23.16,22.145,20.89690568,21.203055745,0.337212,0.9665,0.596,2.6885,70.045,20.455,9.06,450.5,554.15,56.61,337.5
3,10.75,642.2624,-0.4441456,6.25182,198.5923,35.42012,95.9775,20.725,20.07,24.758,24.08,24.455,23.45,23.179553865,23.90316783,0.369453,1.1785,0.6375,10.24,94.45,37.355,22.185,462.9,646,65.96,342.3
3,11.25,640.124,-0.512373,5.96749,244.519,39.7472,95.97186,18.425,18.19,25.6965,24.965,25.73,24.52,25.275717725,26.467006995,0.408217,1.3565,0.7065,15.79,97.75,55.62,27.75,476.9,732.3,74.91,348.8
3,11.75,637.745,-0.56997035,5.67592,278.632,47.64885,95.9688,16.74,16.49,26.58764,25.82,26.645,25.135,27.50261787,29.194572385,0.460898,1.593,0.789,21.29,80.15,59.815,34.505,490.15,799.65,82.2,352.4
3,12.25,635.223,-0.6117425,5.456462,297.57,52.26947,95.9509,15.955,15.63,26.979915,26.31,27.29,25.825,28.47990564,30.11448637,0.4772995,1.7345,0.853,27.89,74.2,57.105,42.64,501.2,846.5,88.25,356.8
3,12.75,634.2735,-0.65875,5.276145,322.861,52.16092,95.91465,14.46,14.19,27.620625,26.83,27.96,26.38,29.863175275,31.66197375,0.50004275,1.869,0.8635,35.22,60.66,67.965,45.375,510.3,879.5,94.75,361.45
3,13.25,633.00895,-0.6859826,5.006837,348.31885,53.13789,95.8879,13.705,13.43,28.060335,27.475,28.45,26.915,31.27629308,33.37332599,0.497148,1.924,0.8565,40.22,65.105,67.11,44.945,514.95,900,96.3,364
3,13.75,631.95465,-0.6818726,4.965365,335.293,54.95035,95.85175,12.625,12.385,28.61856,27.99,28.765,27.415,32.61845979,34.51821977,0.5116075,1.8605,0.899,44.715,130.65,63.96,42.535,521.1,891,95,364.95
3,14.25,630.93565,-0.6784695,4.906738,346.509,47.243575,95.8073,12.035,11.775,28.9819,28.285,29.12,27.655,33.566829375,35.758796565,0.514096,1.974,0.923,41.59,140.2,52.35,46.43,526.05,874,93.25,364.55
3,14.75,629.61375,-0.65864,4.762635,341.6695,38.782335,95.7676,11.875,11.745,29.314745,28.8,29.45,28.05,34.46860269,36.441247205,0.5449965,1.99,0.94,45.58,116.9,43.155,44.485,524.45,830,88.65,364.95
3,15.25,629.50825,-0.640842,4.73511,338.4385,41.8491,95.74105,11.745,11.55,29.39605,29.11,29.77,28.515,35.12327811,36.79498639,0.56124315,1.9745,0.9765,60.27,78.65,42.54,45.025,520.25,782.65,83.1,365.05
3,15.75,629.32345,-0.577073,4.722159,307.03,40.1301,95.7138,11.445,11.325,29.5644,29.34,29.95,28.795,35.233762005,37.06293257,0.55019705,2.011,0.9845,65.29,60.23,46.89,39.385,516.4,708.85,75.615,364
3,16.25,629.1336,-0.5278605,4.770905,269.467,33.7261,95.68305,11.87,11.735,29.665415,29.32,30.04,28.82,35.29699758,37.29459947,0.5325556,2.0975,0.967,65.92,48.81,47.32,37.775,506.7,625.85,68.05,362.85
3,16.75,628.65965,-0.4618855,4.767375,233.39955,34.17605,95.6721,11.835,11.88,29.2097,29.025,29.67,28.615,35.028585085,36.744275625,0.552752,2.048,0.954,60.96,27.46,36.735,33.245,501.7,530.95,59.495,362.35
3,17.25,628.57675,-0.358696,4.80786,188.239,25.254335,95.66805,12.13,11.96,29.171,28.725,29.375,28.32,34.92230609,35.9877925,0.5467125,2.1225,0.855,44.4,14.135,26.155,23.26,492.8,424.65,47.64,358.95
3,17.75,627.7675,-0.255802,5.01483,127.254,24.223035,95.657,12.29,12.21,29.07425,28.81,29.18,28.38,34.44732898,34.997098955,0.52419375,2.0535,0.868,25.79,5.5925,18.88,20.06,483.3,318.6,39.54,354.4
3,18.25,627.9208,-0.14144145,5.4371355,73.24965,16.32769,95.6695,13.17,13.45,28.67588,27.91,28.145,27.65,32.70720763,33.09845059,0.5178795,2.001,0.8705,15.295,-4.1335,4.324,13.08,470.05,208.4,31.235,351.6
3,18.75,629.831,-0.03695402,5.750956,20.09385,7.60379,95.6828,13.81,14.215,28.16655,27.095,27.16,27.03,30.82905843,30.39176238,0.469769,1.7785,0.722,7.29,-15.255,-3.804,4.693,457.3,99.35,20.885,346.5
3,19.25,631.9576,0.0248744,5.83069,-8.941076,6.0146315,95.6994,15.62,16.04,27.21315,26.065,25.715,26.145,27.889322375,27.236313995,0.3704405,1.2915,0.3285,1.5145,-22.595,-8.99,-0.229,444.6,19.79,7.1075,341.7
3,19.75,634.48045,0.041644805,5.96507,-16.6906,1.65897,95.735245,19.365,19.96,26.003095,24.635,23.76,24.795,24.226015545,23.55597709,0.2800064,0.9035,0.0875,-4.6415,-26.345,-13.725,-4.7655,433.9,-4.315,2.5105,335.45
3,20.25,637.03175,0.029567865,6.217335,-15.19495,-0.2006929,95.7684,21.74,23.435,25.03255,23.32,22.085,23.705,22.183710445,20.868460505,0.198433,0.7765,0.071,-8.83,-28.5,-17.29,-8.225,425.4,-4.333,3.0945,331.5
3,20.75,638.73235,0.02317715,6.52827,-13.429025,-0.42108195,95.79795,23.625,26.39,24.289,22.17,20.415,22.905,20.265071505,18.26897174,0.173512,0.708,0.042,-11.76,-30.345,-18.95,-11.42,419.5,-3.7615,3.211,328.3
3,21.25,640.9781,0.0246823,6.66221,-13.25865,0.24309035,95.82077,24.425,28.25,23.58715,21.275,19.74,21.86,18.789593475,16.42973561,0.1629738,0.7495,0.039,-14.03,-30.94,-19.78,-13.15,415.05,-3.3355,3.179,326.3
3,21.75,642.0565,0.025389995,6.7931805,-13.46445,-0.1582065,95.8555,28.245,31.26,22.91545,20.72,18.855,21.28,17.65813534,14.740072,0.1598785,0.779,0.092,-15.755,-30.995,-19.935,-14.66,409.65,-3.2965,3.238,323.95
3,22.25,642.72145,0.01765235,6.825333,-9.739295,0.244535,95.88145,29.205,32.6,22.49315,20.03,18.34,20.93,16.679968645,14.073046285,0.14345,0.7065,0.0565,-17.03,-31.275,-20.195,-15.83,405.6,-3.107,3.2505,322.65
3,22.75,644.461,0.01384885,6.8411185,-7.72829,-0.23203,95.8952,30.27,36.205,21.95555,19.19,17.435,20.295,15.357422105,12.95401795,0.1278325,0.641,0.066,-17.955,-32.02,-20.31,-16.38,402.15,-3.057,3.241,319.3
3,23.25,646.7841,0.011577915,6.885155,-5.953945,0.237287,95.89455,30.19,37.565,21.50165,18.615,16.78,19.85,14.297791455,11.809987995,0.1195155,0.519,0.027,-18.96,-31.92,-20.685,-17.165,398.6,-2.9465,3.447,318.55
3,23.75,649.01905,0.006443125,6.8860935,-4.739825,-0.03066096,95.8909,33.23,40.05,20.823935,18.225,15.87,19.385,13.65387561,10.92152528,0.130787,0.5375,0.038,-19.49,-31.915,-20.945,-18.465,395.75,-2.7605,3.2875,317.6
4,0.25,643.3854,0.007625875,6.6097085,-3.95591,-0.03096775,95.7311,26.385,29.91,23.11415,20.29,17.915,21.745,17.47660586,14.32702313,0.108545,0.474,0.025,-19.42,-36.44,-21.565,-23.3,409.05,-2.9055,3.8115,326.6
4,0.75,644.065,0.006899389,6.63139,-3.258003,-0.2775695,95.733925,26.835,31.75,22.9773,19.86,17.505,21.21,16.99491393,13.3002472,0.1034145,0.4925,0.0655,-19.925,-36.51,-22.11,-23.91,405.8,-2.621,3.7105,325.2
4,1.25,645.3382,0.007143165,6.6473,-4.176125,0.05134595,95.726425,27.175,32.115,22.47285,19.305,16.885,20.84,16.22512944,12.811012075,0.105396,0.4645,0.0525,-20.48,-36.64,-22.35,-24.28,402.95,-2.402,3.816,323.65
4,1.75,646.1132,0.01049063,6.6018835,-4.86267,0.052744425,95.71473,28.44,32.595,22.1552,18.905,16.27,20.04,15.51779831,12.183554445,0.107712,0.495,0.062,-20.97,-36.72,-22.255,-24.225,400.1,-2.3945,3.6795,322.1
4,2.25,647.5225,0.005447915,6.60213,-4.45948,0.040557,95.693065,28.875,33.95,22.00785,18.28,15.96,19.925,14.82395515,11.86405352,0.1111155,0.4875,0.098,-21.295,-37.005,-22.255,-24.8,397.85,-2.2825,3.7395,320.75
4,2.75,648.8608,0.0050637215,6.597055,-3.67388,0.0220381,95.662305,28.965,34.91,21.4724,17.875,15.545,19.535,14.336142135,11.7534313,0.1122005,0.4835,0.071,-21.6,-37.025,-22.215,-25.085,395.7,-2.3845,3.6245,319.95
4,3.25,649.1455,0.00896728,6.5216985,-5.50681,0.31873485,95.651635,29.86,35.7,20.941345,17.51,15.15,19.095,13.7495516,11.199445775,0.113094,0.4975,0.062,-21.92,-37.195,-22.525,-25.21,394,-2.324,3.63,318.55
4,3.75,649.17735,0.003251605,6.41915,-3.96202,0.2960625,95.64285,30.68,34.805,20.4599,17.335,14.92,18.875,13.31981258,11.22565165,0.122256,0.5375,0.062,-22.035,-36.915,-22.635,-25.39,392.55,-2.011,3.618,316.85
4,4.25,650.0706,0.01077239,6.40262,-5.990665,0.2031805,95.635635,30.16,35.625,20.509815,16.925,14.84,18.345,12.964797625,10.809898265,0.117869,0.5125,0.064,-22.21,-36.27,-22.465,-25.03,391.9,-1.8435,3.7295,316.2
4,4.75,649.94595,0.010012733,6.27832,-7.210075,0.12421235,95.6417,30.735,35.73,20.09915,16.56,14.38,18.43,12.93682764,10.52506764,0.136648,0.5285,0.099,-22.36,-36.31,-22.145,-25.22,390.3,-1.948,3.701,315.15
4,5.25,650.89485,0.0108368,6.269004,-6.5094,0.0892646,95.650165,29.925,35.845,19.6246,16.31,14.065,18.075,13.182780585,10.466623825,0.1444015,0.5445,0.163,-22.555,-35.995,-22.05,-25.34,388.7,-2.069,3.514,314
4,5.75,651.658,0.00804811,6.2349635,-5.422465,0.03264845,95.659975,30.215,36.515,19.249595,16.145,14.04,17.635,12.963490595,10.310437945,0.125051,0.593,0.176,-22.42,-35.125,-22.03,-25.195,387.5,-2.0325,3.43,313.4
4,6.25,652.2042,0.0121545,6.222795,-5.51751,0.135778,95.6682,30.655,35.125,18.95595,15.96,14.045,17.325,12.775026405,10.14346912,0.1211975,0.6525,0.15,-22.74,-35.075,-22.155,-25.08,386.35,-1.8355,3.3995,313.55
4,6.75,652.85975,0.009705855,6.24819,-4.19157,-0.08458105,95.690685,30.93,37.025,18.95105,15.765,13.815,17.025,12.29204876,10.0515527895,0.138796,0.581,0.1115,-22.96,-34.545,-22.25,-25.065,385,0.311,3.8245,311.55
4,7.25,652.7699,0.00987498,6.23106,-4.52686,0.138472,95.714535,30.99,37.405,18.975765,15.97,13.68,17.315,12.530691435,9.7314816175,0.11263,0.519,0.053,-22.74,-30.925,-21.555,-24.205,387,30.95,10.655,310.75
4,7.75,652.4633,0.002052895,6.207522,-1.913656,0.134463,95.74085,28.29,33.725,18.7813,17.59,15.63,17.775,14.10210122,11.749969825,0.132368,0.5245,0.173,-21.285,-23.21,-18.6,-19.29,397.25,119.05,23.87,313.5
4,8.25,649.552,-0.025851,6.176609,15.28984,2.486961,95.767,25.37,28.06,20.158,19.87,18.885,19.33,17.06229384,15.199268725,0.192144,0.535,0.213,-17.485,-13.335,-12.96,-14.475,413.8,227.1,31.84,320.2
4,8.75,646.304,-0.121219,6.15621,59.0251,5.616881,95.7837,22.255,23.19,22.1175,21.83,21.58,21.23,20.17138777,19.379457565,0.255935,0.6595,0.378,-11.59,0.451,-2.227,-9.255,432.3,341.4,39.03,328.3
4,9.25,642.808,-0.22445,6.00464,125.9874,9.97925,95.80321,19.695,20.08,24.0444,23.72,23.69,23.27,23.744481145,23.630023125,0.284751,0.7595,0.421,-5.111,22.08,8.175,-0.2645,452.3,455.1,47.43,334.8
4,9.75,639.961,-0.3214699,5.90332,171.018,12.5826,95.80563,16.565,16.61,25.5421,25.36,25.605,24.81,26.73760571,27.08491336,0.324262,0.934,0.5075,0.616,44.625,13.5,9.275,470.4,564.1,58.78,344.8
4,10.25,637.372,-0.402621,5.55913,218.504,18.2704,95.8088,15.03,14.97,26.821,26.645,27.29,26.04,29.766173755,30.906182755,0.359564,1.154,0.582,4.35,72.05,22.66,18.98,486.3,659.6,69.98,352.6
4,10.75,635.041,-0.481996,5.33476,275.2861,19.3996,95.81165,13.635,13.36,27.9059,27.49,28.3,26.92,31.57581857,33.30081474,0.386493,1.418,0.7435,8.605,104.9,30.06,25.69,502,744.7,79.09,358.9
4,11.25,633.211,-0.5579,5.1507,306.106,25.1309,95.8073,13.005,12.68,28.8072,28.355,29.32,27.76,33.718491715,35.699675795,0.451142,1.646,0.839,16.46,117.45,42.86,39.695,518.3,825,89.2,364.5
4,11.75,631.466,-0.612057,4.81454,354.253,35.8074,95.80092,11.83,11.505,29.63546,29.005,30.12,28.45,35.52804162,37.940040185,0.470807,1.7675,0.947,25.665,104.15,65.81,63.8,531.5,883,96.5,367.6
4,12.25,629.95,-0.635967,4.61764,361.971,33.76826,95.7782,11.155,10.905,30.2915,29.735,30.75,29.15,37.29553357,39.55154099,0.476944,1.8585,0.989,41.5,102.95,74.25,69.675,541.4,932,101.1,371.4
4,12.75,628.629,-0.6927499,4.52398,385.8735,22.136,95.7439,10.735,10.45,30.8289,30.195,31.38,29.74,38.681417955,41.425377975,0.5201011,1.927,1.011,47.845,62.105,81.65,68.96,550.4,963,106.5,374.9
4,13.25,627.4245,-0.697407,4.3011345,396.3275,29.4403,95.711745,9.8,9.645,31.273,30.86,31.92,30.39,40.208911625,43.093275105,0.5036415,1.931,1.039,53.595,92.3,79,82.7,556.95,973,107.15,378.2
4,13.75,626.294,-0.7027835,4.22159,414.213,31.845405,95.68573,9.595,9.435,31.61583,31.225,32.29,30.655,41.237875035,43.95218378,0.5303345,1.9665,1.075,61.81,131.55,67.29,93.1,561.35,963.5,106.25,379.7
4,14.25,625.5078,-0.7058655,4.2870855,419.277,23.52195,95.65402,8.995,8.83,31.9453,31.465,32.6,30.94,42.41107497,45.07841565,0.5416355,2.069,1.177,59.33,133,59.85,87.3,563.45,951,104.35,380.65
4,14.75,625.252,-0.6798145,4.281611,397.786,26.4998,95.62095,8.69,8.545,32.1278,31.9,32.94,31.42,43.381747345,45.994468905,0.53143825,2.1485,1.0495,62.745,111.75,55.125,76.3,560.75,905,97.9,381.45
4,15.25,624.2536,-0.6753194,4.2381245,385.765,23.88143,95.5932,8.545,8.44,32.34375,31.9,33.025,31.635,43.71611131,46.25376104,0.5362004,2.1695,1.0695,71.15,115.25,58.885,67.745,558.55,853.5,91.45,381.15
4,15.75,623.693,-0.57461065,4.215476,361.233,16.0114,95.564695,8.71,8.62,32.44205,32.185,33.105,31.82,43.765601755,46.319563595,0.5440415,2.1445,1.0235,76.85,107.55,50.435,54.99,554.8,781.1,83.45,381.15
4,16.25,623.53,-0.574913,4.318225,341.897,17.8062,95.5314,8.635,8.58,32.52865,32.24,33.095,31.76,43.80389285,46.18114656,0.5485655,2.221,1.07,70.175,65.34,39.01,56.535,546.45,695.25,74.12,380.45
4,16.75,623.067,-0.488533,4.34946,285.2435,10.82874,95.5138,8.845,8.77,32.5481,32.205,32.865,31.68,43.59353201,45.538228,0.5649755,2.2595,1.092,62.155,33.43,34.285,52.28,536,598.4,66.21,378.2
4,17.25,624.9415,-0.365117,4.3477015,232.343,11.4741,95.49935,9.305,9.225,32.4673,32.13,32.7,31.59,42.41889933,44.22769359,0.5501745,2.2045,1.007,50.51,18.605,24.19,43.92,523.7,484.75,55.08,376.25
4,17.75,623.5595,-0.29611235,4.7405345,184.8275,7.00893,95.5047,9.82,9.895,32.2418,31.775,32.18,31.295,42.037434145,43.085570505,0.5358099,2.1955,1.001,36.69,9.01,14.77,37.145,511.95,370.2,44.315,372.85
4,18.25,624.498,-0.198264,4.8371285,125.543,4.924505,95.50765,10.575,10.81,31.72595,31.225,31.485,30.93,40.75757238,41.48972737,0.5286797,2.189,0.9445,20.235,-3.476,7.37,23.745,498.6,257.35,34.545,369.45
4,18.75,624.9385,-0.08964145,5.2555615,56.0463,2.77086,95.52583,11.79,11.845,31.03025,30.4,30.535,30.25,38.04962363,38.204863,0.509683,2.0205,0.841,9.705,-16.355,-0.0255,11.425,484.65,142,23.645,366.25
4,19.25,626.3605,-0.001765015,5.626046,11.95465,0.4060026,95.548615,12.915,13.1,30.34535,29.45,29.515,29.46,35.31927476,35.059242315,0.4642875,1.7395,0.727,2.6235,-23.94,-5.3415,4.766,473.25,49.835,13.235,361.75
4,19.75,628.92435,0.0324363,5.8667605,-13.8961,0.513695,95.570845,14.42,14.94,29.0207,27.905,27.75,27.94,31.6979251,31.49455523,0.35144255,1.2375,0.36,-3.8965,-28.375,-10.61,-0.814,459.3,1.028,3.4655,354.2
4,20.25,631.3455,0.0291899,6.15215,-13.45435,-0.4660955,95.60422,16.735,17.19,27.8207,26.205,26.03,26.43,28.48676629,27.43591868,0.2244845,0.83,0.071,-7.81,-32.18,-15.145,-6.122,448.3,-5.163,3.163,349.65
4,20.75,633.7795,0.0217785,6.2323035,-12.05015,0.2463236,95.62746,18.175,19.23,27.0335,25.24,24.41,25.77,26.20307578,24.470118555,0.1757855,0.744,0.044,-10.4,-33.78,-16.905,-10.625,440.45,-4.5645,3.393,345.8
4,21.25,634.9485,0.026265375,6.38125,-13.268975,0.1463765,95.659565,19.99,21.265,26.17445,24.545,23.195,25.085,24.37914565,22.081669335,0.175352,0.763,0.0625,-12.995,-34.68,-18.11,-14.06,434.55,-3.916,3.5745,342.3
4,21.75,635.8625,0.01990514,6.513835,-10.767875,-0.06079235,95.6969,21.46,23.615,25.61975,23.945,22.295,24.525,23.313398205,20.45012587,0.156752,0.6955,0.039,-14.71,-35.135,-18.915,-16.6,430.05,-3.666,3.4925,339.5
4,22.25,637.501,0.01775515,6.643805,-9.1620495,0.005627085,95.72155,22.45,25.415,25.10159,23.105,21.37,23.79,22.02490184,18.77649788,0.142824,0.727,0.0635,-16.185,-35.815,-19.76,-18.26,424.5,-3.522,3.476,337.1
4,22.75,638.3947,0.0121939,6.6529535,-6.737085,-0.0582508,95.74011,23.185,26.915,24.9051,22.665,20.445,23.28,20.462357535,17.469004315,0.128141,0.635,0.0255,-17.115,-36.01,-19.89,-19.965,420.85,-3.3295,3.531,334.75
4,23.25,640.1443,0.0128189,6.655222,-5.2471785,-0.1227769,95.73585,24.505,28.05,24.30555,21.99,19.735,22.78,19.628753705,16.514774615,0.113417,0.56,0.052,-18.08,-36.535,-20.37,-21.255,417.7,-3.2585,3.6545,332.4
4,23.75,642.0509,0.007242665,6.5988025,-4.27337,-0.28529195,95.73935,25.195,28.35,23.592985,21.415,18.96,22.295,18.90008548,15.53621322,0.1146305,0.4975,0.0885,-18.82,-36.585,-20.945,-22.205,413.3,-3.138,3.7265,329.9
5,0.25,637.2235,0.00821638,7.78432,-2.890805,-0.030798115,95.68065,28.12,30.31,26.34635,23.205,21.265,23.98,19.75068181,16.729458485,0.0903613,0.459,0.051,-18.195,-40.905,-22.865,-23.105,427.15,-3.1885,3.6235,345.2
5,0.75,637.4346,0.005449906,7.818925,-2.65945,-0.127042,95.671,28.71,31.88,25.91525,22.7,20.67,23.635,18.759053425,15.819013255,0.0906468,0.4425,0.055,-18.995,-40.385,-22.855,-24.205,423.85,-2.824,4.0365,343.85
5,1.25,638.7335,0.00512151,7.863745,-2.437055,-0.015862715,95.65783,29.535,32.82,25.657225,22.145,20.04,23.335,18.20375741,14.892590885,0.0950701,0.4445,0.038,-19.475,-40.235,-22.96,-24.96,420.5,-2.8295,3.904,340.85
5,1.75,639.8395,0.005771245,7.846065,-1.75782,-0.4502905,95.63917,30.525,33.715,25.456455,21.71,19.47,22.93,17.348718135,14.475880875,0.098578,0.4645,0.0395,-20.17,-40.09,-23.285,-25.355,418,-2.5695,3.854,340.3
5,2.25,640.542,0.004891165,7.86937,-2.13096,0.09373875,95.62166,31.21,34.39,25.031705,21.11,18.855,22.625,16.81210208,13.89695091,0.102498,0.437,0.064,-20.615,-39.725,-23.715,-24.995,415.4,-2.353,3.752,339.85
5,2.75,641.56905,0.0062441045,7.870055,-2.98477,-0.3427986,95.60225,31.945,35.135,24.364,20.6,18.535,22.16,16.10987138,13.11775888,0.107541,0.446,0.043,-21.22,-39.715,-24.05,-24.685,413.6,-2.356,3.632,338.35
5,3.25,642.50605,0.006131105,7.96994,-3.00067,-0.08293635,95.59325,32.3,35.785,24.27335,20.25,18.265,21.745,15.40263602,12.63561127,0.1004215,0.455,0.0335,-21.54,-39.655,-24.07,-24.415,411.05,-2.2155,3.6655,336
5,3.75,642.6091,0.008002295,7.91479,-3.350665,-0.1796995,95.58695,32.475,35.915,23.54852,19.82,17.895,21.17,15.0090916,12.36959142,0.106859,0.493,0.028,-21.845,-39.005,-24.43,-25.27,409.45,-2.1715,3.591,335.35
5,4.25,643.02575,0.00695651,7.976805,-3.672555,-0.1360793,95.587455,34.15,38.175,23.303745,19.595,17.66,20.995,14.31166519,11.74305606,0.107919,0.4585,0.054,-22.19,-38.805,-24.525,-25.265,407.2,-2.0605,3.6155,334.8
5,4.75,644.46315,0.005050195,7.8199875,-3.717865,-0.64634,95.58613,34.415,39.355,23.3896,19.34,17.225,20.73,13.928191805,11.54195185,0.09734635,0.487,0.068,-22.35,-38.535,-24.415,-25.365,406.25,-2.0445,3.594,333.6
5,5.25,644.9158,0.007549625,7.8968805,-4.022345,-0.296533,95.58614,34.405,40.125,23.31346,19.2,16.905,20.725,13.554376,10.9251158,0.1028015,0.425,0.026,-22.765,-38.265,-24.29,-25.75,405.35,-1.9955,3.634,332.2
5,5.75,645.6311,0.00542044,7.741835,-4.229415,-0.2282706,95.5974,35.365,41.19,22.952095,19.08,16.705,20.52,13.29181381,10.741748925,0.09198665,0.4855,0.038,-22.95,-37.93,-24.015,-25.705,404,-1.951,3.466,332.55
5,6.25,645.6185,0.006547325,7.706725,-4.600555,-0.14495375,95.60583,35.48,41.53,22.514605,18.705,16.565,19.895,13.07874614,10.58861355,0.1191375,0.459,0.046,-23.135,-37.54,-23.53,-26.16,402.2,-0.903,3.739,330.05
5,6.75,645.52795,0.005033565,7.70119,-5.377035,-0.0113268925,95.63422,34.99,41.88,22.6244,18.725,16.63,19.89,13.066421145,10.192842,0.116062,0.4095,0.049,-23.095,-35.98,-23.175,-24.815,402.85,17.125,6.86,329.95
5,7.25,645.54435,0.0076235865,7.543345,-4.413675,0.08329385,95.66975,32.75,37.905,22.406185,19.555,17.575,20.405,14.07886648,11.245885255,0.1025885,0.3805,0.0695,-22.145,-29.73,-19.88,-21.45,408.5,87.15,20.73,332.1
5,7.75,644.919,-0.00639341,7.5616,11.2517,0.157516,95.69895,29.055,31.81,23.1784,21.43,20.35,21.29,16.88936279,15.230871005,0.128624,0.391,0.2065,-19.24,-18.55,-14.74,-15.69,423.65,185.25,28.73,336.9
5,8.25,641.764,-0.10351,7.57396,59.7813,0.411643,95.719515,25.245,27.01,24.7218,23.605,23.115,23.125,20.76280987,19.3280252,0.192825,0.5435,0.282,-14.125,-2.8535,-9.045,-10.465,441.3,294.25,35.43,344.65
5,8.75,638.945,-0.193479,7.40227,112.086,0.863123,95.7342,23.345,23.6,26.3758,25.215,25.15,24.745,23.579833375,23.621978335,0.233256,0.7235,0.401,-8.605,13.57,-3.093,-5.6935,460.1,404.95,43.165,354.15
5,9.25,636.588,-0.288328,7.37247,171.7471,2.451396,95.739295,21.67,21.49,27.8051,26.59,27.105,26.115,26.619372375,27.204579285,0.307643,1.0935,0.5625,-5.194,33.645,6.7935,2.017,477.2,514,54.755,361.2
5,9.75,633.45845,-0.38480195,7.20716,218.9026,7.117315,95.7378,19.105,18.605,28.9259,27.555,28.2,27.075,28.98056004,29.843143055,0.393105,1.4205,0.702,-2.472,46.67,24.94,12.22,492.95,613.65,65.42,366.9
5,10.25,630.995,-0.44954425,7.034005,262.06225,7.509931,95.74212,17.35,16.88,29.99743,28.485,29.225,28.01,30.81878098,32.85413302,0.432254,1.697,0.8745,2.4005,60.57,44.635,17.345,508.8,705.35,74.87,374.3
5,10.75,628.47845,-0.5270935,6.9593955,301.00445,11.6187,95.7384,16.075,15.335,30.8991,29.435,30.32,28.905,33.480254245,35.54948747,0.4615445,1.7355,0.8905,8.235,97.45,34.475,23.32,524.45,791.25,84.65,380
5,11.25,626.499,-0.59659475,6.7096735,361.34775,11.6958,95.73465,14.405,13.98,31.6382,30.25,31.275,29.8,35.936544625,38.480035035,0.5048641,1.9955,1.013,18.945,119.15,25.885,36.25,539.3,853.5,93.25,385.5
5,11.75,625.5065,-0.6333818,6.4699055,383.622,19.14225,95.72425,13.35,12.88,32.592215,31.045,32.21,30.54,38.53181071,41.353938365,0.5637533,2.1215,1.0275,27.365,115.45,20.595,54.015,551.9,916,100.7,391.2
5,12.25,624.356,-0.679263,6.274658,401.4956,15.46325,95.70353,12.47,12.075,33.1264,31.73,32.785,31.12,40.735922945,43.51394047,0.594395,2.199,1.037,40.405,102.95,54.4,69.075,562.4,956,106.5,393.1
5,12.75,623.0665,-0.6837475,6.00439,411.591,8.015021,95.67215,12.13,11.705,33.59335,32.22,33.26,31.635,42.302551505,45.438220395,0.5351947,2.2245,1.0925,51.495,122.5,85.8,82.3,572.45,979,109.45,396.7
5,13.25,621.89065,-0.717811,5.787659,442.771,14.0597,95.6439,11.63,11.235,34.06639,32.635,33.745,31.96,43.34697743,46.76811193,0.53735315,2.174,1.1245,57.76,137.3,81.1,92.25,580.1,988.5,112.5,398.6
5,13.75,620.0415,-0.7511115,5.80099,456.501,13.57615,95.6126,11.415,10.98,34.516685,33.025,34.09,32.48,44.48037803,47.44916266,0.5352305,2.3025,1.1285,67.905,108.5,76.2,100.2,582.6,982.5,111,400.7
