DOY2,HR2,USTAR_1_1_1,TA_1_1_1,WS_1_1_1,FC_1_1_1,H_1_1_1,LE_1_1_1,G_2_1_1,TS_2_1_1,RH_1_1_1,PA_1_1_1,CO2_1_1_1,VPD_1_1_1,NETRAD_1_1_1,PPFD_IN_1_1_1,SW_IN_1_1_1,SW_OUT_1_1_1,LW_IN_1_1_1,LW_OUT_1_1_1,H2O_1_1_1,PPFD_DIF_1_1_1,T_SONIC_1_2_1,TA_1_2_1,TA_1_3_1,RH_1_2_1,RH_1_3_1,CO2_1_2_1,H2O_1_2_1,SW_IN_1_2_1,SW_OUT_1_2_1,LW_IN_1_2_1,LW_OUT_1_2_1,U_SIGMA_1_2_1,V_SIGMA_1_2_1,W_SIGMA_1_2_1,T_SONIC_SIGMA_1_2_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1,PPFD_IN_1_1_2,TA_1_1_2,RH_1_1_2,WS_1_1_2,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,T_SONIC_2_1_1,CO2_2_1_1,H2O_2_1_1,LW_BC_IN_1_1_1,LW_BC_OUT_1_1_1,PPFD_BC_IN_1_1_1,TA_2_1_1,G_2_1_2,U_SIGMA_2_1_1,V_SIGMA_2_1_1,W_SIGMA_2_1_1,T_SONIC_SIGMA_2_1_1,WS_1_2_1,WS_2_1_1
1,0.5,0.7325,3.01,4.96862,1.16975,-1.22833,1.263,-4.6726475,3.9888525,89.693,99.058775,423.8245,1.75,-6.8575,0.56839175,0,1.291585,311.13925,327.621,5.9923575,0.748324,3.904835,2.987705,3.3570025,91.98985,87.843575,431.9385,6.375965,-0.20754,1.48434,309.591,321.842,1.31847,1.3204875,0.8077565,0.138408,3.7215225,0.14807375,0.043864125,1.5740275,86.551675,4.994965,1.352185,1.40107,0.89974075,3.3693425,439.177,6.5693075,313.36425,319.877,0.1486795,2.542615,-6.77159,0.42577125,0.48281325,0.18561,0.2679535,3.5835725,0.81333875
1,1.5,0.7177345,2.73708,4.93866,1.27508,-1.7642475,0.9026545,-4.69065,3.878,90.18875,99.0463,424.2095,1.5475,-6.75,0.56935275,0,1.252755,310.255,326.04375,5.9486375,0.74180825,3.4905,2.722025,2.9567875,93.0852,88.742325,432.4425,6.377885,-0.23516975,1.5649125,308.7145,320.769,1.2678075,1.32064,0.78833125,0.13966225,3.5667175,0.162067,0.046546875,2.10454,86.8488,4.8339325,1.3196,1.4217975,0.90626725,2.90027,440.09075,6.506235,312.5265,318.484,0.23501975,2.0458275,-6.8163225,0.401089,0.45775425,0.185337,0.2645615,3.5208475,0.809107
1,2.5,0.709,2.3,4.978045,1.2394525,-1.6763275,1.178,-4.872,3.83,91.251,99.0581,424.72475,1.48,-5.657,0.576349,0,1.301585,309.5165,324.915,5.93907,0.736768,3.3100625,2.5171975,2.62615,93.5226,89.810125,432.204,6.36196,-0.1739095,1.5730475,307.92375,319.20675,1.3195775,1.2718875,0.78866325,0.132483,3.310515,0.1489785,0.04313355,2.00164,87.6637,4.9513125,1.338845,1.328745,0.881258,2.56514,439.996,6.44411,312.366,318.82375,0.1937635,1.70584,-7.1046825,0.400367,0.465592,0.181614,0.24985275,3.332205,0.750269
1,3.5,0.67580075,2.1687525,4.93852,1.145555,-1.596,0.722376,-5.059,3.814,91.40675,99.07655,424.583,1.4175,-5.739,0.57967275,0,1.2750775,309.1625,323.3635,5.9011025,0.735473,3.165495,2.2622825,2.3578575,93.696275,90.5106,431.431,6.1395,-0.17295975,1.56651,307.7595,317.39175,1.2613,1.2552575,0.78580775,0.136226,3.2986225,0.153178,0.044979725,1.68711,87.3176,4.8460775,1.3210125,1.359485,0.85158325,2.15272,440.053,6.3529,311.3765,318.49875,0.15538175,1.381975,-7.1361225,0.375301,0.43382,0.1722355,0.250399,3.36194,0.745553
1,4.5,0.687016,1.92,4.95093,1.037,-1.282,0.84,-5.126,3.75,91.86865,99.05975,424.8115,1.2925,-4.756,0.58363025,0,1.29283,308.1,323,5.8383525,0.730273,2.3599475,1.83315,1.98595,93.6265,90.4032,432.07,5.97276,-0.17799125,1.6005775,306.6425,316.6125,1.269265,1.2533375,0.76409725,0.13780925,2.9102,0.1610045,0.0440883,1.76188,87.0565,4.8984425,1.2428575,1.33149,0.8369875,2.04447,440.222,6.2752175,310.197,317.12,0.1499435,1.0876375,-7.30594,0.37514,0.427358,0.174254,0.257256,3.34656,0.741545
1,5.5,0.69253,1.6124975,4.952185,1.134,-0.73866,0.826,-5.27125,3.701,92.63125,99.05955,424.6635,1.24,-4.77,0.583777,0,1.21535,307.522,321.61325,5.8,0.72946875,2.3248,1.5584925,1.605125,93.9702,89.9562,432.69,5.981745,-0.17568075,1.5441425,303.903,315.854,1.27465,1.23317,0.771548,0.137161,2.894985,0.1642195,0.041735475,1.7719,89.000975,4.808125,1.30745,1.355125,0.8456535,1.69893,440.57675,6.309905,309.88075,316.353,0.14153,0.9131475,-7.298475,0.3954385,0.4243365,0.176683,0.240535,3.395835,0.7518375
1,6.5,0.6985,1.5200025,4.929905,1.15632,-0.2381285,0.870199,-5.33475,3.65777,92.9225,99.077525,424.69825,1.19,-4.613,0.58283825,0,1.233,308.1775,321.4265,5.8735125,0.7297355,2.289985,1.3322225,1.3940925,94.1334,90.64165,432.944,6.02695,-0.18207475,1.4864375,305.7405,316.097,1.24787,1.25146,0.791122,0.135547,2.47908,0.152598,0.043238875,1.65944,88.41475,4.722085,1.297115,1.319585,0.8486955,1.79613,441.5935,6.287655,311.346,316.33225,0.161026,0.9394155,-7.24531,0.373043,0.4244925,0.172587,0.2420245,3.3214875,0.754344
1,7.5,0.669027,1.32,4.839,1.0778475,-1.20981,0.664629,-5.32532,3.6103475,93.073,99.1,424.971,1.1,-3.98,0.58702825,0.03040225,1.34,307.9105,320.35,5.83041,0.746094,1.8195,1.25323,1.693095,94.8738,91.59775,433.09325,6.0957525,-0.16392,1.4562975,304.929,315.629,1.18362,1.18728,0.74029,0.140442,2.0796075,0.15256175,0.0876459,1.46767,87.8048,4.69193,1.1853325,1.277955,0.80773775,1.7384025,441.921,6.270115,311.435,315.553,0.08328535,0.7822035,-7.2241775,0.3483905,0.39368225,0.156741,0.22188675,3.28852,0.735132
1,8.5,0.67675,1.4062525,4.86635,1.195255,2.785395,1.1865,-5.31475,3.52,93.5315,99.1427,424.989,1.09,4.32,55.67485,32.086,9.383235,308.485,320.73,5.7921025,47.2505,1.95994,1.4199725,1.6129,95.39465,92.158675,433.733,6.0464575,24.581125,6.8357625,304.196,315.399,1.157745,1.119205,0.7269045,0.1289805,1.83567,0.14305625,38.085075,1.41644,87.79775,4.7378225,1.1984,1.23648,0.783926,1.602725,442.66875,6.320835,311.3905,316.818,7.05016,0.71531025,-7.253645,0.360226,0.406786,0.167176,0.23130075,3.34786,0.7710405
1,9.5,0.731,1.709165,4.7962875,1.768,34.65,6.294175,-5.3155,3.53335,92.31,99.1625,425.34575,1.18,94.8065,307.422,171.3235,28.7125,307.627,323.454,5.8513475,171.23375,2.76707,1.879415,2.0405,94.3545,92.3916,433.58425,6.11501,162.323,26.2185,304.74075,318.92375,1.275965,1.25001,0.7974335,0.155162,1.9252125,0.13731125,260.74,1.19825625,86.25975,4.8330525,1.2471875,1.32523,0.851395,2.2570775,442.5215,6.41117,311.4705,319.538,36.046375,1.264495,-7.11274,0.402084,0.441361,0.18311275,0.2318035,3.3474125,0.81683325
