DOY2,HR2,FC,LE,H,SW_IN,TA,TS_1,RH,USTAR,PA,SW_OUT,NETRAD,PPFD_IN,TS_2,WS,G_1,G_2,G_3,G_4,SG_1,SG_2,CO2
1,0.25,0,-8.12588,-39.69006,-2.979754,-40.834,-1.5851166665,65.203333335,0.027025,96.2,-1.3988,-24.6716,-1.0438656835,-1.8297333335,0.0311,-16.6079,-20.3225,-23.70085,-18.1933,-17.489175,-19.930016665,381.37625
1,0.75,0,-7.797198,-36.74067449375,-2.9458,-41.000166665,-1.5987,65.03915,0.029045,96.2,-1.5911516665,-26.56565,-0.9495515,-1.8411666665,0.029015,-15.37265,-20.01707414,-23.27204655,-18.28325,-16.998375,-19.16945,389.99925
1,1.25,0,-12.43077536825,-46.75365880625,-3.0180115,-40.5735,-1.5365666665,64.899,0.020625,96.2,-2.47997,-29.60915,-1.017738,-1.80175,0.0216,-15.4553,-20.190666665,-23.331666665,-18.3925,-17.154175,-19.19715,406.158
1,1.75,0,-6.3021795,-44.12280466875,-2.7112,-40.502166665,-1.4891333335,64.39785,0.0181475,96.16165,-1.655785,-27.49635,-1.0226113165,-1.8185333335,0.0325,-15.45985,-20.250183335,-23.328166665,-18.4352,-17.183758335,-19.196925,353.3535
1,2.25,0,-9.63802540475,-37.464475,-2.61207925,-40.399225,-1.492977500175,64.0564825,0.02068,96.1475,-3.216903249825,-24.70794,-1.024144068175,-1.823993333175,0.03131,-15.4970425,-20.28031583175,-23.4610825,-18.472825,-17.25564916825,-19.33158750175,359.295
1,2.75,0,-21.8090995,-48.2619049375,-3.34642,-40.28095,-1.526182500175,63.758715,0.0294425,96.1475,-1.92541916665,-24.7407425,-1.009208,-1.844873333,0.0271525,-15.522725,-20.3334,-23.46001749825,-18.57594,-17.38880916825,-19.52252499825,417.348
1,3.25,0,-8.5609226969,-47.208525356,-2.6993315,-40.13045,-1.5896825,64.12079,0.0212825,96.1475,-1.4099165,-31.809925,-0.91715475,-1.84929,0.0302575,-15.5218075,-20.34969166825,-23.4385825,-18.6530425,-17.38517916825,-19.68895,417.124
1,3.75,0,-6.77137025,-33.4920875,-3.13906825,-40.2755,-1.647685833175,64.7091825,0.026985,96.1475,-1.91080349985,-23.69629,-0.9558718425,-1.8674425,0.0283525,-15.5730575,-20.36919916825,-23.41989249825,-18.707685,-17.32687000175,-19.7247675,354.735
1,4.25,0,-4.047956,-29.108315,-2.665526750175,-40.174175,-1.682625,65.2083425,0.0277825,96.1475,-1.779885,-24.63368250175,-1.0170952375,-1.869090833,0.014612615,-15.5921925,-20.3766075,-23.38026749825,-18.7409325,-17.30817833175,-19.71870874825,359.94625
1,4.75,0,-4.8746595288,-36.8731325,-2.86178,-39.804575,-1.7626,63.553865,0.02182504,96.1475,-2.656967583175,-24.244985,-0.9679375911,-1.922280833175,0.02574,-15.7071425,-20.3489675,-23.34149249825,-18.8819925,-17.40507,-19.72599625,410.0115
1,5.25,0,-6.522009805,-30.3527625,-2.85774,-40.16775,-1.6859125,62.991535,0.02985,96.1459325,-1.165477583175,-20.91985,-0.939539328425,-1.899387499825,0.0333,-15.8445325,-20.3920575,-23.29093250175,-18.960185,-17.49543416825,-19.7472125,415.078
1,5.75,0,-5.79751369275,-38.951568833,-2.9305265,-39.9376,-1.664987499825,65.2553,0.0330075,96.14806749825,-1.60723,-20.29618249825,-1.05828925,-1.87506166665,0.0413975,-15.861875,-20.40100916825,-23.1674925,-18.9530175,-17.56735916825,-19.7010995865,417.596
1,6.25,0,-11.09425521,-32.6251970625,-3.30112,-39.9271,-1.68570333335,63.7910675,0.025025,96.15225,-1.77194575,-22.37084,-1.04098440585,-1.895485,0.01785,-15.9605075,-20.29392500175,-23.0172825,-19.0179,-17.6390245865,-19.62530875,413.371
1,6.75,0,-8.3823225,-38.00206,-2.4090745,-40.16625,-1.682780000175,63.51082500175,0.0376,96.12375,-1.91811175,-23.56744,-0.912534725,-1.88944,0.0173592,-16.0116675,-20.16084999825,-22.88159250175,-19.0671325,-17.7176675,-19.56307875,414.5695
1,7.25,0,-19.39968675,-50.04495133125,-2.756844166475,-40.33608333475,-1.660791666525,62.967695,0.026875,96.1,-1.877865,-19.96123,-0.963792933975,-1.878043333475,0.0420325,-16.088205,-20.07321083525,-22.96633083525,-19.144825,-17.81910833475,-19.54596625,414.519
1,7.75,0,-3.4929163801,-32.235907899,-2.5258679998,-40.37984166525,-1.608524166525,60.8864725,0.021675,96.0885,-1.39593,-22.52609416475,-1.062561,-1.871404166475,0.01786675,-16.17928,-20.1453725,-22.9505275,-19.26308,-17.8983441695,-19.6117225,414.843
1,8.25,0,-4.95077625,-36.183763226,-3.001308,-40.07411666475,-1.549225833475,61.62836666525,0.0189425,96.0903975,-1.08743225,-27.6527725,-1.090858273,-1.86379500005,0.04126467,-16.2421975,-20.18768083525,-22.78926416475,-19.3193025,-17.97639583475,-19.60631375,414.2635
1,8.75,0,-8.0503335,-42.473023541,-2.5485679998,-40.44665,-1.556971666525,62.455725,0.024855,96.1,-1.54662975,-27.46765,-0.9477346,-1.88018,0.0374775,-16.3518,-20.2579275,-22.81911416475,-19.4136,-18.02799458475,-19.687015,414.3445
1,9.25,0,-5.661526,-69.119405,-2.701780833475,-40.32964166475,-1.590015,63.316025,0.031325,96.12125,-0.77641,-28.9653775,-0.936167748525,-1.8759025,0.042025,-16.387895,-20.301775,-22.67776083525,-19.3721475,-18.0246725,-19.62265,414.51
1,9.75,0,-3.725666107625,-29.20752,-2.94600025,-39.66988333525,-1.582465,63.206825,0.0309675,96.1425,-0.792729166525,-29.0062475,-0.8253583775,-1.88372000005,0.01984,-16.502475,-20.25743583525,-22.58696416475,-19.5153025,-18.16781666525,-19.73320125,352.456
1,10.25,0,-4.453309,-29.23957455,-1.355496916525,-39.56026666475,-1.581345,62.425725,0.0162,96.1425,0.154933141525,-31.9777,0.124341821475,-1.88870499995,0.02985,-16.5658,-20.20525583525,-22.4735725,-19.5515,-18.22146,-19.74760125,397.827
1,10.75,0,-4.217732,-34.94352,0.043916525,-39.75715833525,-1.60747,61.66238083475,0.02085,96.1425,2.35594725,-36.253145,1.7919605,-1.9004525,0.0269075,-16.6372475,-20.1479775,-22.35335583525,-19.626655,-18.28305,-19.77511,414.363
1,11.25,0,-3.7684825,-34.461475,1.85985975,-39.48340833475,-1.6725,61.16653583475,0.0269575,96.1903525,4.662794166525,-42.524855,4.672037933475,-1.93141750005,0.031535655,-16.618975,-20.0757,-22.19076083525,-19.62747,-18.30660833475,-19.729365,413.7835
1,11.75,0,-8.998305,-27.857575,3.47718775,-38.3355000005,-1.739823333475,60.9495,0.020735,96.1865975,6.2262525,-53.9259025,7.560320316525,-2.024844167,0.0311125,-16.6239,-20.0952525,-21.987125,-19.52767,-18.33008458475,-19.62133875,414.077
1,12.25,-0.0251575,-2.850765,-24.314572739,4.294160583475,-36.534325,-1.728535833525,58.5766525,0.0297,96.1758,7.84088525,-49.441675,9.80260225975,-2.001260833525,0.04066,-16.70555,-20.14889166525,-21.83843333525,-19.588775,-18.26499708475,-19.68138875,396.3775
1,12.75,0,-4.31551375,-24.130581327,4.63399249995,-35.73595,-1.701019166525,58.7226725,0.02232,96.191745,8.49178775,-60.48629166525,11.09775591525,-1.938656666475,0.05022,-16.81508,-20.1631225,-21.54946666475,-19.6623475,-18.21705583475,-19.75423875,415.3375
1,13.25,0,-2.833275,-33.2131,4.3562475,-35.0013000005,-1.7077275,57.455695,0.01905,96.1903975,9.99063525,-69.14154166525,9.69178175,-1.86461500005,0.03828,-16.89845,-20.20588583475,-21.16881416475,-19.659875,-18.20116375,-19.7733,382.738
1,13.75,0,-7.62654868825,-24.0925550675,4.260770749825,-35.44456667,-1.675174166825,57.389775,0.0240875,96.1923,8.77286925,-60.96914999825,8.709897816825,-1.805690833,0.0538375,-16.88395,-20.2029925,-20.8258425,-19.5454325,-18.0966587535,-19.68885875,415.615
