DOY2,HR2,FC,LE,H,CO2,H2O,USTAR,TA,RH,PA,VPD,WS,NETRAD,PPFD_IN,SW_IN,LW_IN,SW_OUT,LW_OUT
1,0.25,0.067109,-0.0295211475,-7.9314761,390.67413,5.5389949,0.0977900895,0.42249000000004,57.74106,84.050865,2.5822422,1.6932851,-69.3916165,0.0906822685,0,225.46387,1.8459303,294.84352
1,0.75,0.10009,-0.095472247,-6.1195192,390.67658,5.52437795,0.10365496,0.09731000000005,58.71531,84.04646,2.4158373,1.6219561,-67.72937,0.0893895925,0,225.37913,1.92555255,293.50552
1,1.25,0.15795,-0.0180786985,-6.0565832,390.990845,5.539487,0.0950283175,-0.145534999999965,60.45162,84.04314,2.323182,1.5326767,-67.972361,0.0889161775,0,225.18994,1.85542715,292.27024
1,1.75,0.15065,-0.043599687,-5.8839877,390.90639,5.5745179,0.0928093245,-0.46012999999999,59.71157,84.05373,2.22194655,1.4683329,-66.914798,0.0886734355,0,224.375425,1.940701,291.433065
1,2.25,0.201305,-0.068583443,-5.1940974,390.76276,5.5167384,0.0929765865,-0.62887999999998,60.24013,84.05701,2.1775759,1.4904032,-66.313378,0.0898192505,0,223.66319,1.92853,290.327555
1,2.75,0.21641,-0.117198525,-4.7434079,390.89699,5.5226575,0.0924084255,-0.95507999999995,62.479645,84.06085,2.0473019,1.48860565,-65.595935,0.088476714,0,224.308215,1.8942468,289.31616
1,3.25,0.23467,-0.0872039355,-4.3580399,391.126195,5.4738561,0.0950770845,-1.30964,63.891835,84.06428,1.9246973,1.43757775,-66.5363905,0.08988592,0,222.92017,1.9250651,287.838495
1,3.75,0.27271,-0.086806427,-4.42822695,391.23083,5.4588678,0.085446446,-1.817435,65.47201,84.06052,1.8202069,1.49005975,-66.337542,0.0880721445,0,222.066585,1.8441231,286.881
1,4.25,0.27573,-0.0803320015,-3.4420988,391.295385,5.4521035,0.089445714,-2.08401,66.82212,84.049795,1.7111048,1.4905473,-65.552036,0.08645877,0,222.05394,1.8773555,285.447835
1,4.75,0.29444,-0.070674354,-3.39179355,391.60232,5.4548024,0.083492881,-2.2349,67.465775,84.04628,1.6288726,1.5262429,-64.404271,0.08585935,0,221.729905,1.9310725,284.635625
1,5.25,0.291625,-0.052955587,-3.35504965,391.68699,5.4055888,0.084620169,-2.38691,68.24488,84.0502,1.5785753,1.4584092,-63.838416,0.08694838,0,221.49823,1.909962,284.38607
1,5.75,0.30481,-0.0221898265,-2.9836493,391.83619,5.3979531,0.085460498,-2.595165,69.58208,84.06377,1.5839948,1.4437442,-64.509779,0.088436077,0,221.67668,1.9187689,283.93585
1,6.25,0.30269,-0.062288772,-3.7229077,392.095155,5.354384,0.0866255255,-2.751315,70.38428,84.08436,1.4765168,1.44969455,-63.812592,0.088537,0,220.419025,1.8488242,283.17792
1,6.75,0.3116,-0.066437954,-3.8260594,392.12802,5.40475155,0.0846093975,-2.94069,70.67333,84.11311,1.4060488,1.4554026,-62.926095,0.30929531,0,221.70854,1.91587705,282.79442
1,7.25,0.31252,0.055797563,-3.2495411,392.39796,5.3986833,0.0821062685,-3.19588,70.33728,84.119,1.38714175,1.4413653,-43.1233835,15.848593,4.008727,220.64456,3.519377,282.53227
1,7.75,0.24734,1.8876728,-2.6145066,392.072155,5.3973385,0.087752362,-3.000595,65.56213,84.13246,1.650733,1.2161662,-23.55552,99.3406385,65.70149,218.66765,20.649145,288.32935
1,8.25,0.27057,4.6477333,11.331971,392.61483,5.49544935,0.13481963,-1.86812,59.423185,84.12703,2.0823013,1.2033555,31.62248,258.453845,151.92055,219.104985,35.65075,299.98573
1,8.75,0.051843,8.89563275,35.6872125,392.92272,5.5073193,0.17998373,-0.72987000000001,54.216505,84.162575,2.62708735,1.5281724,98.18228,455.27505,248.212645,219.46154,49.34629,311.88088
1,9.25,0.0200405,10.785179,62.0592695,393.01841,5.5329665,0.21340575,0.48607000000004,49.99557,84.17095,3.14902095,1.7435664,162.72738,624.86935,339.806825,221.31446,62.554218,323.75463
1,9.75,-0.016071,13.662059,83.541,392.908395,5.584503,0.230379715,1.315875,45.63575,84.17222,3.66912915,1.960043,220.25438,771.65385,422.357045,223.811225,76.48262,335.21479
1,10.25,0.0087085,15.981789,104.18083,392.729095,5.5578716,0.24847528,2.33058,41.7079,84.15845,4.040167,2.14154825,266.39226,902.294655,491.792995,226.27622,89.122923,347.60386
1,10.75,0.0054175,17.452705,120.684125,392.46173,5.5565584,0.27530203,3.243835,38.98458,84.15955,4.5966311,2.3240953,302.05194,1002.66745,549.07967,229.48186,101.501855,359.421885
1,11.25,0.0040703,19.030892,137.72619,392.061245,5.5575978,0.28584682,4.185375,35.98981,84.12408,5.16736515,2.4488083,325.89046,1078.3343,591.55201,231.72585,110.18757,370.03978
1,11.75,-0.064644,19.32585,149.15547,391.8571,5.4538263,0.29079813,4.91479,33.4264,84.0853,5.6063773,2.450813,338.104545,1125.97095,615.73956,234.94621,115.625515,380.28893
1,12.25,-0.090125,18.949257,154.39843,391.66455,5.3913074,0.30205919,5.591135,31.48825,84.046485,6.1925366,2.40945475,338.92262,1139.8971,623.827905,236.728545,118.485485,388.38706
1,12.75,-0.080709,18.892352,153.53754,391.41387,5.35243665,0.29863199,6.30717,30.21601,83.98736,6.5271741,2.43042095,330.026525,1131.44365,614.8343,239.0037,117.36314,391.96388
1,13.25,-0.057721,17.801175,151.01573,391.13218,5.2888496,0.30862144,6.841495,28.33548,83.95116,6.9891763,2.5523533,308.06718,1089.67385,590.811705,239.93101,113.77636,394.31283
1,13.75,-0.073166,16.92403,142.74547,391.185185,5.24102805,0.30296067,7.379515,27.139435,83.91334,7.3237453,2.4931748,279.37393,1015.9801,549.621055,241.42677,105.90902,393.81641
1,14.25,-0.061697,14.8760695,130.54395,391.10905,5.1486031,0.309411385,7.69198,26.238375,83.89183,7.59146525,2.572176,236.771605,916.922635,491.2,241.72178,95.703374,391.28163
1,14.75,-0.057732,13.2640635,110.205255,391.01003,5.1418099,0.30838388,8.07681,25.66875,83.87967,7.9415001,2.52982585,183.924715,776.66307,417.940245,242.586755,81.518254,385.69276
1,15.25,-0.066644,10.818158,86.9077465,390.83003,5.1605444,0.29767,8.333255,25.48494,83.87006,8.0262351,2.6025105,129.435055,638.04147,336.89407,242.24735,68.224762,378.27116
