DOY2,HR2,TAU,H,LE,FC,CO2,T_SONIC,TA,PA,RH,VPD,WS,USTAR,U_SIGMA,V_SIGMA,W_SIGMA,T_SONIC_SIGMA,NETRAD,G,TS,PPFD_IN
1,5.25,-0.015967807,-11.97039984,-0.0533810245,0.0352578265,306.0529386,1.896161227,1.336857168,91.864906365,88.40649813,0.809708426,1.52044346,0.116437418,0.568032147,0.580801314,0.138711084,0.583478295,-52.853888035,-29.877383835,3.56159475,-0.029798295
1,5.75,-0.016562229,-10.92086433,-0.0668964045,-0.039778466,307.3838078,2.054557866,1.364285221,91.85665325,92.38142869,0.547499786,1.512186271,0.118821962,0.596304716,0.594316371,0.12982433,0.507231927,-51.663248515,-31.08410628,3.391147,-0.03054042
1,6.25,-0.017812598,-8.936954822,0.045269371,-0.088519663,306.0885524,2.395750461,1.76386296,91.887057135,90.02475514,0.691899522,1.479838836,0.124582271,0.594904086,0.577802714,0.145079877,0.596321631,-51.88823552,-30.039649375,3.26558,-0.01969737
1,6.75,-0.021578518,-1.9470619,0.5450761335,-0.0610621205,305.35006395,3.233190443,2.523888349,91.94070592,89.54307928,0.765278593,1.409631785,0.137470915,0.564158795,0.528346643,0.152450227,0.5179999,-50.27495226,-29.72005838,3.10920525,3.1271045
1,7.25,-0.026947031,7.744020561,0.9559324915,0.0610135205,306.3937746,5.36471851,4.72658183,91.9667176,79.94263798,1.576268792,1.209786963,0.153324008,0.570822289,0.56748059,0.158585086,0.473395755,-30.074444175,-31.52263075,2.891388,50.24505
1,7.75,-0.032220632,25.46961835,3.9893687555,0.089576315,302.4286164,6.83432994,6.280217734,91.99592066,69.968980965,2.872938217,1.424689227,0.167779655,0.549094042,0.519995365,0.183515618,0.456630606,11.798120755,-27.534274815,2.830391,193.53495
1,8.25,-0.035414853,39.69990025,5.5350159305,0.2112451405,301.59313495,8.540909609,7.790033434,92.0087753,63.30221643,3.5990028015,1.407810681,0.175574641,0.615356165,0.573723261,0.197773386,0.500805271,59.255934655,1.2940801295,3.1341225,365.2525
1,8.75,-0.033537475,60.34843613,7.3364473755,0.2450980555,299.5828026,9.352207477,8.645634238,92.02149656,57.19663588,4.573270826,1.443434008,0.173437559,0.620113917,0.606413299,0.213631435,0.55636818,112.02967335,30.03100525,3.70418175,535.18345
1,9.25,-0.0407142115,79.974750715,9.3671451585,0.298618164,298.8851189,10.710754335,9.936426349,92.010878025,54.81810085,5.3007750795,1.440137014,0.189477716,0.666543872,0.672281078,0.2248928535,0.619187663,159.34504205,52.70987892,4.80562625,692.4858
1,9.75,-0.042351069,95.403468755,7.9952536935,0.361019898,298.2685699,11.589060935,10.91898658,91.973585655,51.53932727,5.857556204,1.515574104,0.1949424395,0.765151951,0.7827396855,0.2425249275,0.6424171425,198.94691545,70.442120805,6.04968875,830.05295
1,10.25,-0.0492611165,106.01260355,8.761656158,0.490066537,299.0356951,12.37204143,11.74888697,91.907071805,48.77274262,6.652820028,1.3969980035,0.210997269,0.8239585565,0.812234783,0.2561232765,0.68974786,228.66017865,88.77410352,7.384346,944.0042
1,10.75,-0.069394364,110.2647013,7.93826017,0.565023752,299.7694953,13.08225676,12.44818214,91.83388558,46.832197335,7.3729448115,1.494301493,0.249695285,0.856559609,0.842487823,0.258205804,0.695964013,250.28967615,105.9899675,9.04720175,1029.134
1,11.25,-0.058852618,118.3309866,9.1756197385,0.532935621,298.2580536,13.48533181,12.90466877,91.761492495,43.65457178,8.406647006,1.732063146,0.23147024,0.9306089075,0.939391888,0.268740262,0.711763162,262.86658235,120.0594561,10.4024175,1087.541
1,11.75,-0.064703082,116.8759152,10.27174855,0.3061077975,298.6568882,13.85808331,13.27026422,91.691716565,43.159599755,8.528774627,2.177244005,0.242864599,0.96497495,0.948432474,0.274167303,0.704211266,264.77902815,123.12473035,11.92114675,1100.2575
1,12.25,-0.080722019,114.0675312,7.710481037,0.4338900965,298.9110365,14.13902359,13.58598089,91.64350844,42.505565425,8.8680534715,2.390154525,0.269159211,0.996714704,0.942701342,0.298625217,0.651632696,266.48227375,116.84503305,13.4029525,1102.808
1,12.75,-0.077535956,96.88610541,8.5097982,0.3464188975,298.77780385,14.478696175,13.840466695,91.622232175,42.40365699,9.262452568,2.394914029,0.2627379415,0.9647041115,1.0154170255,0.290221968,0.6064795875,253.9855466,104.71983225,14.4863925,1060.0375
1,13.25,-0.090248936,88.985392525,6.2002944345,0.306250088,298.98655385,14.698340025,14.101895135,91.602281295,40.99084605,9.338898302,2.620183624,0.2860025865,0.9729193425,0.987041569,0.2785444535,0.5294947975,234.9461934,90.356937195,15.2608625,989.7051
1,13.75,-0.0779552845,69.8804779,4.7748171585,0.183029823,299.02448485,14.91135145,14.153275015,91.599360505,41.00729441,9.332682369,2.6307324105,0.2672080015,0.9173353535,0.904399639,0.2824958275,0.447088047,201.9453549,73.21050634,15.8231425,886.6896
1,14.25,-0.0896512495,45.665030645,3.276953966,0.1897772345,299.7066333,14.823095705,14.14996781,91.61509257,40.86152697,9.343217185,2.9287053825,0.2825011165,0.8469463075,0.8256704105,0.2882720875,0.329723918,168.5247438,56.62421461,16.23887,771.06825
1,14.75,-0.072659979,19.763159325,1.583660108,0.144386666,299.02671615,14.69100635,14.02755472,91.625343415,40.80399253,9.265208813,2.738140381,0.2569995995,0.784664685,0.727861317,0.2738631235,0.2273993665,120.1687154,40.54992638,16.3477075,627.54275
1,15.25,-0.0540195465,-1.409969963,0.205997771,0.1136221845,298.28054095,13.76136667,13.14907766,91.65141927,43.27643594,8.657035123,2.5682554645,0.2185557095,0.702461655,0.5531783185,0.2343690505,0.2632095315,66.124883555,20.793433845,16.2790825,463.35345
1,15.75,-0.0379660085,-6.507243909,-0.0295641695,0.037947245,298.05020625,12.457351295,11.727745115,91.67610766,45.71505238,7.475139874,2.045029838,0.184729249,0.558563763,0.4721570945,0.205041731,0.3998058185,16.337751065,-7.682203061,15.68646,293.9867
1,16.25,-0.0239398775,-9.660634453,0.0113860225,-0.0419088315,299.46767205,11.72057309,10.78053884,91.70257043,50.98760444,6.013620688,1.66407058,0.1447563285,0.5565585255,0.4980595525,0.1698821835,0.391802289,-31.861367935,-27.58892679,15.0708825,133.5382
1,16.75,-0.0254109175,-11.78346193,0.0984327875,0.121410565,299.3872072,10.55513516,9.909526684,91.73138787,54.30772237,5.498502213,1.6879382775,0.1509274995,0.5677304315,0.5314979065,0.162413929,0.42989037,-73.96398217,-38.77523912,14.14101,27.282395
1,17.25,-0.025354331,-16.21659932,-0.118412955,-0.015206022,301.11987235,9.619526299,8.8991156275,91.753028895,57.90376629,4.553248072,2.004493162,0.150586596,0.561339592,0.5175450675,0.1771122845,0.4396361565,-79.263213295,-54.79555108,13.129085,1.333675
1,17.75,-0.0409622665,-18.271481685,-0.0738152745,-0.0457322455,301.59865795,8.4561065255,7.9104252555,91.77632731,62.90529861,3.555508938,2.135205499,0.189997715,0.605604787,0.5248792275,0.1977654265,0.3597634795,-75.00149699,-57.0783289,12.22834,-0.06832174
1,18.25,-0.038574369,-15.463261375,-0.034235169,-0.07101612,303.002181,7.485945882,6.968126536,91.802900425,68.62384458,3.1331998955,2.2546936665,0.1843065735,0.595348174,0.534629328,0.2041835585,0.3445854905,-71.36541554,-54.581652445,11.54272,-0.072168365
1,18.75,-0.035643152,-17.403405875,-0.098529731,-0.0331013095,303.1676849,7.091670808,6.36316672,91.82088393,72.01929182,2.6748831285,2.167436642,0.1767002,0.6086117425,0.5364600115,0.1974250075,0.32478352,-69.33329441,-52.010711725,10.79196,-0.068755535
1,19.25,-0.0352815595,-17.609791915,-0.113406987,-0.0852235315,304.46314675,6.53882345,5.771153434,91.847445245,74.47805387,2.2982144695,2.1743778425,0.175391492,0.6181995405,0.5562592235,0.198160095,0.355746615,-66.45903254,-48.37603474,10.229635,-0.066104895
1,19.75,-0.0301761645,-14.78551527,-0.0537623635,0.0690458355,304.30059185,6.2453695785,5.5714161015,91.857022015,76.194519405,2.0713503505,2.0118713665,0.1631080945,0.537999049,0.558410858,0.180881489,0.328581397,-64.39984742,-45.79096898,9.657895,-0.06122865
1,20.25,-0.034326919,-15.992604405,-0.120837146,-0.109765356,305.1694294,5.9615868055,5.330961724,91.88275784,77.56804686,1.905133677,2.0239023575,0.172893798,0.5632289735,0.555151801,0.195742065,0.3486764435,-62.873063895,-42.98680509,9.14287875,-0.054901685
1,20.75,-0.028200718,-15.98419978,-0.208731833,-0.07497317,305.7556401,5.755943777,4.913270614,91.88998245,79.99258527,1.664245202,1.9171621975,0.157437216,0.584325688,0.5144651195,0.166238365,0.323351547,-62.336684135,-41.37448532,8.65690675,-0.054791135
1,21.25,-0.0258073,-13.565138645,-0.0902602025,-0.0158515595,305.67180885,5.123959743,4.514354749,91.89367871,78.76786849,1.7810672545,1.9171696665,0.148733656,0.544117094,0.505951377,0.1739680165,0.353061295,-60.5688371,-39.823134255,8.2852405,-0.050733645
1,21.75,-0.0225546345,-13.339755545,-0.050640851,0.00428508,304.7538529,5.03610484,4.542597428,91.88129924,79.763826205,1.6131889025,1.7158867365,0.1386185475,0.5358688435,0.527479281,0.156411009,0.3620328585,-59.915385335,-37.861711215,7.927852,-0.047402725
1,22.25,-0.023824582,-13.28350037,-0.15194457,0.012764551,304.8072431,4.679474458,3.838414645,91.875458255,80.903004435,1.6615975575,1.72895498,0.143945245,0.550629789,0.529771859,0.159301438,0.346231981,-60.535025395,-36.171275645,7.58969475,-0.047414275
1,22.75,-0.022935196,-15.24372433,0.042406117,-0.010504956,304.9865807,4.664065518,3.828784302,91.85028732,81.17652262,1.527834708,1.724330899,0.141080305,0.585303662,0.544925408,0.166072143,0.375856267,-58.671232345,-35.63385195,7.29447,-0.04789626
1,23.25,-0.025627195,-14.35436052,-0.33359604,-0.074621816,305.6569198,4.260818575,3.76930367,91.859422465,84.32453158,1.364651145,1.776799168,0.148972957,0.621615219,0.542194787,0.159583952,0.426583294,-58.509712655,-35.10567238,6.948233,-0.047119025
1,23.75,-0.019987742,-13.63035997,-0.118853186,0.078923601,305.9843151,4.28735721,3.654916984,91.846364965,84.57125611,1.3080036105,1.733419383,0.131326533,0.582102643,0.544967228,0.146845895,0.40008679,-58.01984814,-34.356012355,6.59458325,-0.042303125
2,0.25,-0.031099197,-16.410834305,0.1519436535,-0.018488528,304.4044951,5.10397945,4.40334588,91.87315697,82.81302622,1.473604173,1.993586594,0.164334038,0.628144849,0.5688382775,0.19054718,0.313430862,-62.54858557,-40.4403362,9.38377,-0.04850866
2,0.75,-0.0343910495,-15.154773615,-0.065149294,-0.014142662,304.4341751,5.1964546125,4.5746748195,91.86900576,83.51004473,1.359576893,1.969829784,0.172322583,0.5627521875,0.5594463265,0.1927373715,0.323721961,-62.48897277,-41.29332926,8.998463,-0.04814126
2,1.25,-0.032351376,-14.701231445,0.4168525885,0.015298308,304.2301674,4.5481781445,4.0571142885,91.85486005,83.1599469,1.243930431,1.848537514,0.166805912,0.640654438,0.545668405,0.180700877,0.3250077195,-62.63063702,-40.17790992,8.8211755,-0.04629344
2,1.75,-0.0324348425,-16.678749465,0.2488703535,-0.002994601,304.3790514,4.2252044895,3.549546965,91.83827281,86.470316025,1.073376562,1.911737421,0.1681284505,0.6136143945,0.5026530555,0.187692186,0.3519441265,-60.54386558,-38.7592509,8.6000015,-0.04694142
2,2.25,-0.0384399255,-16.814621405,-0.0143117165,0.020139248,305.8625339,4.4236720395,3.790009646,91.832765,88.50607374,0.851878014,1.9597258775,0.1835726475,0.6597047115,0.52641553,0.2012591115,0.349837201,-60.14026419,-37.91667917,8.3558785,-0.04528108
2,2.75,-0.032158396,-14.69993926,0.317588335,0.086426345,306.970009,4.0761866115,3.5445760215,91.8374137,86.75431096,1.0453201695,1.949650763,0.1678064095,0.6366812965,0.5642856945,0.1963912945,0.327841498,-59.73660268,-38.05878362,8.0757525,-0.04588052
2,3.25,-0.0307473085,-13.07590555,-0.072917318,-0.106576494,306.9629656,3.7265148285,3.152707899,91.84254623,88.002266605,0.868863615,1.9556040625,0.1640596255,0.6072844185,0.582242162,0.1865038585,0.3540738365,-58.34797653,-38.57788501,7.69855,-0.04778666
2,3.75,-0.028179698,-15.120620075,0.058634975,-0.046844491,307.7785382,3.6698696235,3.0995907485,91.85821205,92.249358305,0.528325808,1.881131048,0.157330841,0.559070143,0.537951658,0.176275868,0.362116018,-58.76376327,-38.0081078,7.546209,-0.04412109
2,4.25,-0.0350562825,-15.328932395,-0.0283717692,-0.082265357,308.5000207,3.637008748,3.0668442885,91.86701152,90.97595252,0.571983625,1.8367439005,0.1734635945,0.6387357055,0.582717657,0.189206758,0.3585325785,-57.22516778,-36.45924982,7.2482155,-0.04375549
2,4.75,-0.03116843,-14.03614874,0.1519110585,0.008092241,308.944983,3.3681345705,2.6179607545,91.88667209,91.760151515,0.509928843,1.724259052,0.164852675,0.5618639995,0.515280739,0.1787080785,0.394515478,-56.98615035,-35.33097983,7.0822095,-0.04296837
2,5.25,-0.026094635,-13.642752145,-0.0968215435,0.035976135,307.4436871,3.291266616,2.664567442,91.90073049,92.64979462,0.6137300095,1.753552045,0.1501591615,0.579744502,0.552881807,0.1699517,0.4029678865,-56.34559756,-36.01299683,6.8420205,-0.0432632
2,5.75,-0.029136233,-13.5201206,0.378485786,0.037100018,308.3969442,3.251414277,2.7045485665,91.90785029,90.11768688,0.546757282,1.8606429025,0.15893162,0.557902219,0.5536754325,0.1751135245,0.397543839,-55.80149985,-35.5550921,6.5139985,-0.03186367
2,6.25,-0.0378450615,-7.7389430655,0.9653873385,0.063606457,307.5029152,3.844724233,3.319080122,91.94076314,85.01247053,1.060497073,1.9869037065,0.1802032455,0.588104655,0.541081318,0.203623194,0.411503835,-55.15362929,-35.64248248,6.258685,0.878347
2,6.75,-0.047706175,5.803421795,2.929009609,-0.032750991,306.6611417,4.8946147105,4.3077660555,91.94867992,78.30941828,1.765391602,2.179002641,0.2037876425,0.6098006045,0.56181583,0.2232029705,0.457033472,-42.18096313,-35.61644814,5.9775165,27.45037
2,7.25,-0.0433589785,26.775497015,5.6220277915,0.039299482,306.6342897,7.0972346485,6.4102915305,91.9577112,70.91589041,2.8214968165,1.9510115995,0.1943031805,0.675206858,0.610282169,0.2021987295,0.4552394105,-2.637772991,-34.67690969,5.6468135,148.5111
2,7.75,-0.0425116255,49.379195915,7.833268691,-0.026596149,306.5813254,8.20727084,7.4255507285,91.96335227,63.82511285,3.5210335975,1.8042500545,0.1935620675,0.7103142765,0.6531483415,0.208585549,0.532612822,48.64617453,-7.686191706,5.895686,341.2842
2,8.25,-0.045527526,70.8416701,11.042730495,-0.094396894,305.0181597,9.113087598,8.2677353825,91.97617136,59.3765083,4.309825321,1.846418356,0.2007663885,0.7803619795,0.705386607,0.2292486095,0.572835818,103.7106165,23.84485138,6.588346,527.4263
2,8.75,-0.0611753615,91.415389825,17.24075192,-0.180314717,304.6377004,9.957981045,8.962557847,91.99106468,56.952469585,4.80720839,2.212408814,0.233637077,0.812145406,0.8766985325,0.2804830995,0.6553038475,162.6620906,50.26638389,7.6500985,720.6218
2,9.25,-0.072319128,115.3973673,20.09453217,-0.266455487,304.21986165,10.92938876,10.15442441,91.97973425,52.55037545,5.507831296,2.28038877,0.253907843,0.92674007,0.905525915,0.280848042,0.72609856,214.5155328,73.66651937,8.676409,891.6995
2,9.75,-0.104077149,136.4246897,16.48781773,0.044508716,303.78835985,11.76843567,11.01295744,91.95563842,49.26556741,6.125076898,2.759806831,0.302751844,1.070658114,0.981682617,0.30959281,0.782211849,257.4634035,90.53059388,10.065348,1034.242
2,10.25,-0.100684746,151.26061395,20.44261918,-0.166294103,300.2201828,12.209286655,11.48798947,91.93360573,47.6622315,6.809056549,2.8758424025,0.301855209,1.1058296965,1.084366806,0.326719431,0.8466352435,292.0564218,107.7117062,11.428225,1154.492
2,10.75,-0.0893358665,160.00100025,19.492435685,-0.074411875,299.7373239,12.69464479,12.05372458,91.9307025,45.19585641,7.431796903,2.6049770525,0.2841534285,1.124167227,1.136803605,0.3336790975,0.8760540015,318.1051563,131.1337056,12.87062,1263.124
2,11.25,-0.1018770935,174.4068488,19.433198995,-0.084961157,299.696193,13.15523893,12.413130425,91.87821792,43.119437935,7.743418239,2.7327136125,0.301384542,1.1418191365,1.170223245,0.333956322,0.9129229565,335.0408253,141.3820919,14.58846,1305.138
2,11.75,-0.100368392,177.75883055,23.185658875,-0.110277811,299.6547735,13.964046515,13.10045605,91.884377625,42.01708149,8.2491146115,2.6694587025,0.301024047,1.2110580315,1.2521344415,0.3340224985,0.925416137,347.9087711,136.68065565,16.1148725,1344.7145
2,12.25,-0.100690168,173.7708939,17.92095051,0.0433900135,298.55940825,14.53478086,13.56905502,91.85585845,41.16333872,8.8614278895,2.631131073,0.301057635,1.273155276,1.244058474,0.330889567,0.912127203,346.8217726,131.06206235,17.5261625,1375.4015
2,12.75,-0.1012453675,167.34500775,16.10721631,-0.123540142,298.9908136,14.738089405,13.666677625,91.831159695,40.24478376,9.255370348,2.624741105,0.3013696615,1.221195137,1.2463403515,0.3372254125,0.86206809,327.88235715,122.9738016,18.549915,1323.6135
2,13.25,-0.1057037635,148.57591465,12.640791365,-0.243777371,299.1269615,14.744789625,13.857166095,91.811372145,39.76901587,9.375341749,2.765545025,0.3084996665,1.212350595,1.1750796055,0.3376223185,0.8047479555,303.4186356,106.35247585,19.38245,1249.326
2,13.75,-0.106532881,127.788575,9.066845299,-0.162379732,298.8540327,15.03678925,14.21609359,91.73832977,39.61662556,10.053368259,2.861624117,0.306280058,1.191620855,1.148598706,0.329735207,0.688651216,275.64445555,90.86598859,20.13617,1153.7155
2,14.25,-0.090238697,97.645964165,7.4775147495,-0.1116719895,298.4389478,14.93699055,14.207769485,91.79194994,38.77561631,9.977047266,2.5865803695,0.2851564315,1.101066045,1.0516331815,0.3102910655,0.579326761,239.64952075,70.981916615,20.619185,1037.2115
2,14.75,-0.090946754,76.53058255,8.760729764,-0.1040660255,299.11819475,15.10146624,14.18576849,91.78771401,38.76756051,10.009550665,2.733346062,0.286986638,1.032576035,0.989023363,0.308867559,0.467007362,196.47452885,54.197855905,20.7120775,891.791
2,15.25,-0.081714083,45.97520292,8.17943864,-0.161356999,299.0390331,14.96249158,13.93280264,91.787093505,39.248684745,9.8124092705,2.754473583,0.274625205,0.977372627,0.892088574,0.296935407,0.334235114,145.53812185,37.62669606,20.80675,724.7563
2,15.75,-0.0785695865,15.25356111,3.804313788,-0.095071096,299.2856072,14.8150312,13.98145117,91.77839201,40.50629702,9.565854513,2.8041693045,0.2667916375,0.835326217,0.7394696355,0.2823956915,0.2436910175,80.760725575,15.42029635,20.5185575,521.89335
2,16.25,-0.0567819465,-2.859239837,1.6569150625,-0.102922148,299.29611115,13.7100017,12.950194805,91.77056595,43.448560475,8.9023435725,2.3813144665,0.2285290695,0.7386672915,0.573889996,0.2413008155,0.3127977295,18.259934905,-9.8404054225,19.774395,329.3726
2,16.75,-0.0359093665,-8.456337797,0.6514011435,-0.140282297,300.4495446,12.414362515,11.77059023,91.76780962,46.25962101,7.802672916,1.8025724475,0.179793616,0.626098164,0.4839446915,0.200502139,0.355425814,-27.307214165,-31.94932289,18.9118525,155.6794
2,17.25,-0.022046558,-10.73267969,0.7307435285,-0.061183224,300.9040517,11.636165295,10.987213405,91.776379985,48.878615495,6.667076969,1.518015222,0.1403739945,0.599804831,0.5017295735,0.149700378,0.3848169915,-76.25992054,-52.1938199,17.907955,35.02012
2,17.75,-0.0187847235,-11.43939286,0.2412129985,-0.016417378,300.91467955,10.82400504,10.108345725,91.78963688,52.91370489,5.660222128,1.692153261,0.129000972,0.5258231425,0.485237172,0.1451865945,0.4206592885,-88.295448535,-69.058382195,16.8070825,1.334893
2,18.25,-0.0220414095,-14.45898855,0.5365806135,-0.043500682,302.2401933,10.252535745,9.395170435,91.80182898,56.83790495,5.039617176,1.7706526615,0.140896563,0.579831051,0.496674819,0.156158494,0.401943721,-83.519468825,-71.854163625,15.7405825,-0.070748685
2,18.75,-0.0260399945,-15.496870195,0.061814905,-0.006889361,302.2589865,9.8518681475,9.203617135,91.813391345,57.34231526,4.231291058,1.914985648,0.1520397345,0.5843417885,0.488229297,0.1723116385,0.339062004,-79.755084125,-68.077809635,14.75295,-0.075472525
2,19.25,-0.0317604265,-14.99083422,0.278236256,-0.088765944,301.6472477,8.99423733,8.1606799115,91.83585592,62.452506365,3.7094285125,2.008846136,0.1675907725,0.5732151625,0.4799058575,0.1878722785,0.390500872,-76.228894885,-63.77113651,13.956435,-0.07102206
2,19.75,-0.030064078,-15.17436272,0.0663787845,0.019127708,301.9871546,8.091556645,7.5454784755,91.847683935,67.03852456,3.09682854,1.968467612,0.161823733,0.618480265,0.50625408,0.18221845,0.3164050045,-74.23710475,-59.700582415,13.2945425,-0.067594455
2,20.25,-0.0335072925,-16.32459409,0.20969583,-0.024544285,302.4325869,7.439514238,6.944179892,91.856454975,67.54027429,2.961655161,2.0458218215,0.171596281,0.543517388,0.530963073,0.189635289,0.331965361,-71.736205265,-56.65205125,12.5614625,-0.0644706
2,20.75,-0.0335464855,-15.518934275,0.3907801635,-0.059506749,302.0297126,6.638545966,6.196475331,91.867338585,68.57341399,2.631141071,2.0681667975,0.171661459,0.5478865965,0.509122136,0.1912814765,0.297529805,-69.91725921,-53.678823625,12.223345,-0.060650555
2,21.25,-0.033155789,-15.93921681,0.332741455,-0.026096113,302.3060173,6.3807096775,5.705869856,91.87873502,69.9075953,2.365100876,2.0522145125,0.17123899,0.574634021,0.525603077,0.197661911,0.304844977,-69.38191555,-50.420019225,11.9144575,-0.059676355
2,21.75,-0.0363954225,-18.019894375,0.117165551,0.034587998,303.149258,6.408208052,5.7020491925,91.8847074,71.44947188,2.436204198,2.151828942,0.1787317995,0.51815674,0.5773544565,0.201436817,0.3010682975,-68.460668805,-48.487693785,11.38746,-0.05626147
2,22.25,-0.045188978,-17.49047132,0.1068846055,-0.108101084,303.9258459,6.040485648,5.459522119,91.858656725,71.083172035,2.4048021,2.25854766,0.1975989215,0.7019792905,0.544992006,0.2165990635,0.305509463,-67.2697283,-47.39366796,10.7924575,-0.054020215
2,22.75,-0.0406978715,-19.46231876,-0.006271616,-0.06970842,303.9719966,5.8340659475,5.3491409575,91.863608145,73.590742235,2.1376396305,2.1280122285,0.189217025,0.62813029,0.5750904255,0.211683282,0.325639552,-66.245757915,-46.039824215,10.3959375,-0.04998661
2,23.25,-0.035710959,-17.24100846,0.0380993005,-0.000546288999999999,304.17965075,5.6287501345,5.1444235385,91.872298295,73.87699973,2.021835469,1.9635478335,0.1766976785,0.6275611505,0.50405747,0.200078195,0.324878552,-65.54413747,-43.41219157,10.0061745,-0.051116005
2,23.75,-0.035421154,-18.16326011,0.075891993,-0.110311822,305.0672655,5.4983827635,4.8154956095,91.88059183,78.41048054,1.7237016265,2.029345203,0.1775128575,0.628251907,0.539131193,0.1961274375,0.330711645,-64.04272123,-40.91083819,9.6979905,-0.05146827
3,0.25,-0.029391462,-15.187889855,0.0272594425,0.0782359575,300.557214,10.40054868,9.8694264315,91.67882018,54.67402978,5.216285913,1.8765239355,0.161619891,0.5204410375,0.4948266055,0.1782574785,0.322089116,-67.633939135,-50.46093686,14.62115,-0.057979745
3,0.75,-0.0330321065,-16.56446702,0.064582624,0.0992486825,300.67940245,10.13235514,9.517444758,91.67280902,54.921408235,4.907838006,1.902499754,0.170993073,0.565904889,0.494652338,0.191232839,0.3290829855,-66.716858025,-48.497999615,14.2169625,-0.056212475
3,1.25,-0.0311479605,-16.60367446,0.0583011145,0.063877454,301.0964843,9.735355402,8.976259127,91.68052893,55.18575441,5.027012657,1.9160217415,0.165789856,0.6032319405,0.50333206,0.1868407605,0.3420645715,-66.35819649,-48.13088977,14.008525,-0.054822745
3,1.75,-0.027913473,-17.54471769,0.031393523,0.029094617,300.47484485,9.418827744,8.8312873725,91.697225165,56.07369588,4.660023412,1.8682087575,0.158079536,0.573998818,0.520429707,0.181193944,0.341990642,-66.06779273,-45.946263285,13.62957,-0.0564264
3,2.25,-0.031503924,-15.67391546,0.011244538,0.038553429,300.8929099,9.417749812,8.752256545,91.67321322,57.606148575,4.555390503,1.864053019,0.166720786,0.55748456,0.534046646,0.183067446,0.344943162,-65.522343615,-44.614490585,13.289535,-0.05714649
3,2.75,-0.02851847,-14.87667024,-0.063337234,0.0182493735,301.81097695,8.911101634,8.284362295,91.67552369,59.33361616,4.208268206,1.85809026,0.157916259,0.564710729,0.513327977,0.171800101,0.335798126,-65.16146137,-45.93079297,12.9122575,-0.05933264
3,3.25,-0.0308681015,-15.081067825,0.000319325,-0.0090336175,302.9943439,8.4118545615,7.685453466,91.688757295,60.71675608,3.834003256,1.918759809,0.165484565,0.537490523,0.5366377565,0.1850987835,0.354632972,-64.429988725,-46.24386736,12.5016975,-0.05385619
