DOY2,HR2,NETRAD,G,LE,H,FC,USTAR,CO2,H2O,T_SONIC,PA,TA_1_1_1,RH_1_1_1,WS_1_1_1,SW_IN,SW_OUT,LW_IN,LW_OUT,PPFD_OUT,PPFD_IN,TS_1_1_1,TS_1_2_1,TS_1_3_1,TS_1_4_1,TS_1_5_1,TS_1_6_1,TS_2_1_1,TS_2_2_1,TS_3_1_1,TS_3_2_1,TS_4_1_1,TS_4_2_1
2,1.25,-74.14,-27.7,2.23955,-24.5369,0.2744,0.153,406.1826,5.964,9.713,87.30785,9.13,37.4624,2.1748,0,0,260.9034,332,0,0,6.304,7.89,8.7775,8.9208,9.4156,10.92425,6.8463,8.41,10.67,11.065,10.105,11.125
2,1.75,-73.52395,-27.66,1.9855,-24.5695,0.2812,0.1519,406.38395,5.94845,9.557,87.3,9.17,37.4602,2.1147,0,0,260.5761,332.70955,0,0,6.0906,7.7356,8.7304,8.88105,9.41205,10.92865,6.72075,8.24095,10.68,11.06,10.115,11.125
2,2.25,-74.14885,-27.9059,2.061,-24.39655,0.2644,0.1557,406.683,5.976,9.39425,87.29,8.93,36.9957,2.14985,0,0,259.71415,332.21605,0,0,5.9541,7.65085,8.69365,8.9031,9.43095,10.9294,6.60615,8.13275,10.68,11.055,10.14,11.12
2,2.75,-73.5601,-27.23075,1.9775,-24.4051,0.2806,0.1519,406.61735,5.879,9.3345,87.2733,8.835,36.8845,2.16015,0,0,259.705,331.5,0,0,5.89625,7.54115,8.6554,8.92155,9.4244,10.93,6.44615,8.0095,10.685,11.06,10.165,11.12
2,3.25,-72.16185,-27.81765,2.18245,-25.04,0.2716,0.15435,406.3239,5.8061,9.1725,87.2547,8.635,36.92895,2.1134,0,0,259.51005,330.53865,0,0,5.80655,7.4126,8.67315,8.93655,9.4113,10.94,6.3103,7.87595,10.69,11.06,10.185,11.125
2,3.75,-72.32,-27.14995,1.9512,-24.735,0.28345,0.15225,406.61445,5.88675,9.06465,87.24015,8.495,36.93325,2.09585,0,0,259.2429,329.3241,0,0,5.61705,7.3356,8.62375,8.93335,9.41165,10.9489,6.20615,7.75295,10.69,11.06,10.2,11.125
2,4.25,-72.58995,-26.73825,1.933,-24.8068,0.25235,0.159,406.5093,5.88595,9.19095,87.24,8.68,36.58545,2.16365,0,0,259.1,329.5,0,0,5.61045,7.26615,8.56375,8.95645,9.4384,10.9489,6.09325,7.66295,10.7,11.055,10.215,11.13
2,4.75,-72.40195,-27.15035,2.0685,-25.6658,0.28425,0.15625,406.6832,5.9046,9.12065,87.2308,8.555,36.4015,2.19115,0,0,258.7597,329.443,0,0,5.4846,7.1251,8.47865,8.96145,9.38495,10.93855,5.9936,7.59125,10.705,11.06,10.225,11.13
2,5.25,-72.6351,-26.2518,2.1225,-25.67,0.2824,0.15815,406.60365,5.84805,9.0545,87.2421,8.43,36.3,2.1818,0,0,258.2578,328.4737,0,0,5.38525,7.05805,8.4249,8.96365,9.4348,10.9489,5.94715,7.5361,10.71,11.06,10.22,11.13
2,5.75,-72.89455,-26.53775,1.806,-25.2512,0.26945,0.1635,406.8379,5.8808,9.032,87.2529,8.39,36.385,2.1318,0,0,258.0273,328,0,0,5.35375,7.02065,8.3851,8.96115,9.4484,10.9489,5.8401,7.3774,10.72,11.06,10.225,11.13
2,6.25,-72.2631,-25.99615,2.17375,-25.84,0.2619,0.1616,406.4278,5.8524,9.0602,87.2689,8.49,36.3239,2.13,0,0,258.22885,327.1797,0,0,5.2652,6.95275,8.3251,8.95155,9.4519,10.94415,5.73675,7.2589,10.72,11.06,10.22,11.135
2,6.75,-71.205,-26.51135,1.9844,-23.63,0.23985,0.15935,406.03175,5.822,9.0865,87.2785,8.55,36.78115,2.14035,0,0,258.0455,327.75,0,0,5.1247,6.85605,8.26925,8.94835,9.42115,10.9489,5.6528,7.2069,10.73,11.065,10.21,11.135
2,7.25,-64.27565,-24.7242,2.744,-24.43455,0.2456,0.1643,406.1058,5.7035,9.4023,87.2921,8.655,35.5875,2.0134,7.91915,0,258.56735,329.9,0,24.4887,4.9966,6.7318,8.23375,8.9374,9.4363,10.94415,5.5897,7.1125,10.73,11.07,10.195,11.135
2,7.75,-48.59485,-21.38455,3.1217,-20.055,0.1771,0.16015,405.788,5.70665,9.56665,87.3119,9.11,35.25515,1.9585,28.26115,7.53225,258.3956,333.53605,11.73,77.81,5.061,6.643,8.1975,8.9192,9.4398,10.94415,5.5154,7.0379,10.73,11.07,10.18,11.145
2,8.25,27.1018,-12.01575,9.776,-6.6555,0.07905,0.1952,406.11315,5.7772,10.74,87.3396,10.53,32.6942,1.5456,150.1549,39.8348,259.4767,347.344,52.60865,316.1374,4.963,6.5273,8.13,8.9612,9.4294,10.9489,5.4438,6.9652,10.735,11.075,10.165,11.14
2,8.75,110.0392,-1.32955,19.45,25.37965,-0.12135,0.2016,406.8363,5.78,12.1059,87.3703,12.585,28.19555,1.065,291.3,70.4289,262.78055,366.8966,103.43165,581.704,4.922,6.4606,8.0434,8.9098,9.4062,10.9489,5.4374,6.9452,10.73,11.075,10.14,11.14
2,9.25,184.45,14.13285,27.34,60.8454,-0.22115,0.20885,407.0244,5.848,12.75315,87.3979,13.47,26.4229,1.09775,397.1,88.0869,265.9856,380.8,136.8,786.035,5.0222,6.3205,7.92,8.83,9.3552,10.9489,5.5838,6.8806,10.735,11.075,10.12,11.145
2,9.75,258.11735,28.5061,33.32,96.67,-0.1942,0.21705,406.7,5.7894,13.52435,87.41,14.17,25.2063,1.375,498.5543,104.4,269.3836,393.70985,163.58,973.93235,5.3145,6.2215,7.8352,8.7148,9.2828,10.9489,5.9355,6.7571,10.735,11.075,10.11,11.145
2,10.25,322.4,43.3557,39.0562,134.4501,-0.26695,0.2416,406.8,5.8512,14.182,87.42015,14.66,24.825,1.6077,587.1,120.18775,273.1592,404.301,185.5,1139.5784,5.7694,6.18335,7.7494,8.64385,9.20005,10.94975,6.44735,6.8026,10.735,11.08,10.11,11.155
2,10.75,372.19035,58.4941,41.7184,163.88665,-0.3184,0.2538,406.8317,5.834,14.5003,87.42445,15.145,24.8871,1.719,658.4312,131.02825,275.14885,414.6721,202.4008,1271.626,6.22325,6.21275,7.6341,8.56145,9.14805,10.94975,7.06435,6.8432,10.745,11.08,10.1,11.15
2,11.25,413.6311,70.8658,47.21,189.4,-0.3224,0.2549,406.8555,5.74,15.05,87.413,15.725,23.5434,1.9049,722.55425,143.0126,277.7836,424.19195,215.34,1385.5868,6.894,6.34185,7.5849,8.52645,9.1248,10.94975,7.5724,7.0344,10.745,11.085,10.095,11.15
2,11.75,440.9,80.7952,50.0474,206.41645,-0.2896,0.2703,406.8654,5.756,15.56665,87.3971,16.305,22.54,2.025,762.8,148.6478,280.3,432.1546,222.81,1467.1301,7.56715,6.6771,7.6085,8.48,9.1228,10.9489,8.2212,7.2061,10.745,11.085,10.075,11.15
2,12.25,450.8084,82.8219,52.72,217.0109,-0.2127,0.29005,406.6627,5.6203,15.94055,87.37715,16.645,21.50725,2.0877,786.6,154.7,282.8487,437.4,228.41,1503,8.296,6.805,7.5398,8.4431,9.0862,10.9489,8.9198,7.3879,10.75,11.075,10.055,11.15
2,12.75,446.6086,81.27,53.8283,221.6169,-0.2452,0.28215,406.23,5.667,16.21505,87.34,16.9,20.8611,2.2076,789.4302,156.1,284.4,440.5007,227.45,1499.65,9.0025,7.179,7.5185,8.4158,9.1138,10.9489,9.7575,7.64,10.75,11.075,10.045,11.145
2,13.25,435.26075,82.1515,53.15,220.8723,-0.21985,0.3134,406.225,5.445,16.5018,87.31,17.13,19.91,2.375,776.10375,154.45,285.2,443.2,225.54,1477.5,9.56,7.5666,7.5281,8.4031,9.0762,10.9489,10.5927,8.009,10.755,11.07,10.04,11.145
2,13.75,412.2608,75.2477,50.0795,215.3,-0.2123,0.3365,406.129,5.319,16.805,87.2713,17.4,19.0562,2.4995,746.4,150.3,285.8793,442.9645,220.6,1418.66,10.1355,7.86585,7.5625,8.3758,9.0692,10.9489,11.2031,8.33635,10.75,11.065,10.03,11.145
2,14.25,368.6871,61.71465,48.0022,201.06805,-0.1655,0.34955,406.1374,5.2784,16.855,87.2487,17.43,18.88,2.6689,695.7,142.2804,286.7236,439.9886,208.3708,1325.21,10.5124,8.2346,7.58675,8.36175,9.0395,10.9489,11.6716,8.69135,10.75,11.065,10.02,11.14
2,14.75,320.9,46.4,44.7461,177.2,-0.136,0.35035,406.3,5.363,17.0523,87.23,17.47,19.3492,2.63945,630.1,131.4213,287.2,435.5612,194.4672,1203,10.9185,8.6027,7.6075,8.4,9.0462,10.9489,12.0925,9.0196,10.745,11.06,10.005,11.14
2,15.25,267.0478,31.13415,39.97785,152.8672,-0.0955,0.3548,405.67525,5.44465,17.0381,87.2147,17.56,19.0504,2.8178,550.15,118.5217,287.0578,429.38435,176.4893,1058.605,11.16705,8.9078,7.6669,8.3981,9.0613,10.94415,12.2493,9.31715,10.745,11.055,10.005,11.14
2,15.75,198.95215,20,35.527,120.6155,-0.03905,0.3479,405.72755,5.3616,17.04,87.209,17.43,19.1915,2.779,455.47355,102.37035,284.83255,421.5,153.6128,882.85,11.2814,9.1903,7.73265,8.38635,9.03975,10.935,12.27405,9.5345,10.745,11.055,9.995,11.14
2,16.25,120.4,9.8181,27.27865,81.92,0.0179,0.3373,405.6655,5.4542,16.85,87.2065,17.39,19.54,2.8246,352.61085,84.7,283.29425,411.8063,128.28,686.3,11.3357,9.43515,7.7839,8.4174,9.0408,10.93,12.3576,9.7795,10.745,11.05,9.995,11.14
2,16.75,42.755,-0.7258,22.17,43.3147,0.1546,0.3129,405.8983,5.49945,16.4892,87.204,17.08,20.14,2.6433,242.3,66.7702,280.41615,399.6567,96.22,472.1782,11.2878,9.6385,7.9045,8.4399,9.0875,10.92865,12.2969,9.9826,10.735,11.055,9.99,11.145
2,17.25,-18.26255,-9.7784,15.1657,5.40725,0.25345,0.2722,406.1339,5.5039,15.9124,87.219,16.41,21.0736,2.469,134.99345,45.115,278.2575,386.82825,58.66,260.924,10.95625,9.7605,8.01605,8.4599,9.0999,10.93,12.01585,10.10935,10.73,11.05,9.99,11.15
2,17.75,-68.68,-18.9065,7.196,-15.83,0.28665,0.2213,406.5084,5.6143,15.12625,87.22635,15.46,22.7687,1.9391,42.9,17.484,275.9726,371.93495,18.14,84.95,10.69635,9.80165,8.12575,8.49145,9.1343,10.93,11.63365,10.12765,10.72,11.055,9.995,11.15
2,18.25,-82.7439,-26.7428,2.1895,-20.0829,0.3166,0.1914,406.3366,5.864,13.8,87.2392,13.9,26.07,1.433,0,0,272.18395,354.9394,0,7.78895,10.3754,9.81825,8.2296,8.5399,9.1799,10.93,11.20385,10.16265,10.72,11.06,10,11.15
2,18.75,-80.10525,-29.12,1.9502,-19.95,0.3716,0.1449,407.1253,5.9753,12.7701,87.2485,12.54,29.4,1.6892,0,0,270.1,347.9,0,0,9.90645,9.77935,8.3623,8.58815,9.2313,10.93,10.75925,10.15505,10.715,11.055,10.005,11.15
2,19.25,-78.0331,-29.7874,1.9359,-21.4772,0.32755,0.1389,407.05195,6.1255,12.1129,87.27,11.81,31.1328,1.824,0,0,267.07425,344.6,0,0,9.41315,9.7321,8.5091,8.6473,9.26415,10.93,10.23645,10.12755,10.71,11.055,10.015,11.155
2,19.75,-78.4701,-30.798,2.0525,-22.195,0.3497,0.1449,407.04645,5.9881,11.61,87.29,11.33,32.7665,1.908,0,0,266.14345,342.37285,0,0,8.9975,9.6002,8.62315,8.7329,9.29345,10.935,9.7744,10.0386,10.705,11.055,10.035,11.155
2,20.25,-77.9451,-30.9602,2.347,-23.09,0.3462,0.1473,407.1,6.079,11.191,87.3,10.81,34.39,2.0332,0,0,266.45,340.4548,0,0,8.61685,9.46925,8.7041,8.7825,9.3245,10.94,9.425,9.86185,10.7,11.06,10.05,11.155
2,20.75,-77.3916,-30.85595,2.3577,-23.535,0.33045,0.14955,407.1447,6.082,11.0375,87.31,10.635,34.8146,2.09115,0,0,265.8,339.2053,0,0,8.2771,9.3406,8.7805,8.82315,9.3345,10.94,9.10745,9.71685,10.69,11.06,10.06,11.15
2,21.25,-77.2903,-30.2482,2.2874,-23.21,0.32105,0.14845,406.9331,6.18105,10.7064,87.3201,10.345,35.78735,2.12435,0,0,264.802,339.4,0,0,7.9266,9.1857,8.8314,8.85315,9.3395,10.94415,8.76665,9.54625,10.69,11.06,10.08,11.16
2,21.75,-77.4,-30.6046,2.0598,-24.78,0.3158,0.15105,406.8438,6.106,10.585,87.33,10.21,35.933,2.1327,0,0,264.2,338.5148,0,0,7.70425,8.99875,8.8745,8.84315,9.3533,10.94415,8.44925,9.33125,10.69,11.055,10.1,11.155
2,22.25,-77.1895,-30.46905,2.37345,-23.51055,0.30245,0.1501,406.71235,6.18515,10.55,87.3374,10.225,36.15945,2.168,0,0,263.7,336.9,0,0,7.43655,8.85125,8.89995,8.86075,9.37515,10.9489,8.2098,9.16395,10.69,11.06,10.115,11.16
